"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","phylum","order","continentOcean","preparationType","typeStatus","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber"
"205","2019-07-09 14:16:57-03","F","FMNH-SEEDPLANTS","V0512826F","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus",NA,NA,NA,NA,NA,"J. Steinbach","3227","1917","2","3","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,NA,"V0512826F","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"206","2019-08-20 16:20:14-03","F","FMNH-SEEDPLANTS","V0528224F","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus",NA,"RRC ID Flag",NA,NA,NA,"R. F. Steinbach","506","1966","11","19","Bolivia","Cochabamba",NA,NA,"-66.15","-17.3833",NA,NA,NA,NA,NA,"V0528224F","Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"506"
"207","2019-07-09 14:15:53-03","F","FMNH-SEEDPLANTS","V0419610F","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","selloanus","Gonolobus selloanus",NA,NA,NA,NA,NA,"A. G. Schulz","8669","1954","1","29","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0419610F","Spermatophyta",NA,"South America",NA,NA,"V0419610F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"208","2019-07-09 14:15:53-03","F","FMNH-SEEDPLANTS","V0419611F","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","selloanus","Gonolobus selloanus",NA,NA,NA,NA,NA,"A. G. Schulz","2458","1933","7",NA,"Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0419611F","Spermatophyta",NA,"South America",NA,NA,"V0419611F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"209","2019-07-09 14:16:44-03","F","FMNH-SEEDPLANTS","V0419612F","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","selloanus","Gonolobus selloanus",NA,NA,NA,NA,NA,"M. A. Farinaccio","442","2001","1",NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0419612F","Spermatophyta",NA,"South America",NA,NA,"V0419612F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"210","2019-07-09 14:15:53-03","F","FMNH-SEEDPLANTS","V0419613F","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","selloanus","Gonolobus selloanus",NA,NA,NA,NA,NA,"M. M. Arbo","7058","1996","12","4","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0419613F","Spermatophyta",NA,"South America",NA,NA,"V0419613F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"211","2019-07-09 14:16:56-03","F","FMNH-SEEDPLANTS","V0419614F","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","selloanus","Gonolobus selloanus",NA,"RRC ID Flag",NA,NA,NA,"S. G. Tressens","3627","1989","2","24","Argentina","Corrientes",NA,NA,"-58","-29",NA,NA,NA,NA,NA,"V0419614F","Spermatophyta",NA,"South America",NA,NA,"V0419614F_01 V0419614F_02",NA,NA,"Dicotyledoneae",NA,NA,NA,"3627"
"212","2019-07-09 14:15:53-03","F","FMNH-SEEDPLANTS","V0419615F","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","selloanus","Gonolobus selloanus",NA,NA,NA,NA,NA,"V. Maruñak & A. Schinini","993","1999","6","22","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0419615F","Spermatophyta",NA,"South America",NA,NA,"V0419615F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"213","2019-07-09 14:16:51-03","F","FMNH-SEEDPLANTS","V0419616F","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","selloanus","Gonolobus selloanus",NA,NA,NA,NA,NA,"S. G. Tressens","3923","1991","2","16","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0419616F","Spermatophyta",NA,"South America",NA,NA,"V0419616F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"214","2019-07-09 14:16:50-03","F","FMNH-SEEDPLANTS","V0419617F","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","selloanus","Gonolobus selloanus",NA,NA,NA,NA,NA,"R. O. Vanni","1600","1990","3","2","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,NA,"V0419617F","Spermatophyta",NA,"South America",NA,NA,"V0419617F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"215","2020-07-23 11:58:26-03","CEPLAC","CEPEC","24729","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus",NA,"J. Fontella",NA,NA,NA,"J. L. Hage","1252","2000","09","01","Brasil","Bahia","ILHÉUS","Quadra F do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"02/08/2002",NA,NA,NA
"216","2020-07-23 11:58:26-03","CEPLAC","CEPEC","71209","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus",NA,"J. Fontella",NA,NA,NA,"J. G. Jardim","869","1983","10","08","Brasil","Bahia","ILHÉUS","Quadra F do CEPEC. Planta vegetando sobre cacau.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"02/08/2002",NA,NA,NA
"217","2020-07-23 11:58:26-03","CEPLAC","CEPEC","24463","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus",NA,"J. Fontella",NA,NA,NA,"J. L. Hage","1183","1981","08","11","Brasil","Bahia","ILHÉUS","Quadra H' do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,"01/08/2002",NA,NA,NA
"218","2019-12-20 18:46:28-03","UFSJ","HUFSJ","3417","S","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Pereira, JF","2016","02",NA,"Sobral, M","14695","2012","02","26","Brasil","Minas Gerais","São Vicente de Minas","BR-383, km 197","-44.406889","-21.628833","-44.406889","-21.628833",NA,NA,"Trepadeira em beira de mata junto à estrada; ramos com látex branco, abundante; flores com corola verde e corona branca.","HUFSJ003417",NA,NA,NA,NA,NA,"HUFSJ003417_v01 HUFSJ003417_v02 HUFSJ003417_v03",NA,NA,NA,NA,NA,NA,NA
"219","2020-09-22 13:48:26-03","USP","SPFW","3026","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E.Fourn.) Bacig","M.A. Farinaccio",NA,NA,NA,"Figueiredo, C.F.","178","2010","10","27","Brasil","São Paulo","São Paulo","Universidade de São Paulo - USP","-46.725992","-23.55","46°43'33,57''W","23°33'S","749","749",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-09-22 13:48:26-03","USP","SPFW","3022","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E.Fourn.) Bacig","M.A. Farinaccio",NA,NA,NA,"Figueiredo, C.F.","150","2010","10","18","Brasil","São Paulo","São Paulo","Universidade de São Paulo - USP","-46.729669","-23.566667","46°43'46,81''W","23°33'60''S","780","780",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2020-09-22 13:48:26-03","USP","SPFW","3013","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E.Fourn.) Bacig","M.A. Farinaccio",NA,NA,NA,"Figueiredo, C.F.","115","2010","09","19","Brasil","São Paulo","São Paulo","Universidade de São Paulo - USP","-46.730158","-23.566614","46°43'48,57''W","23°33'59,81''S","762","762",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-09-22 13:48:26-03","USP","SPFW","3021","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E.Fourn.) Bacig","M.A. Farinaccio",NA,NA,NA,"Figueiredo, C.F.","149","2010","10","18","Brasil","São Paulo","São Paulo","Universidade de São Paulo - USP","-46.73","-23.566306","46°43'48,00''W","23°33'58,70''S","781","781",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-09-22 13:48:26-03","USP","SPFW","3028","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","selloanus","Gonolobus selloanus","(E.Fourn.) Bacig","M.A. Farinaccio",NA,NA,NA,"Figueiredo, C.F.","205","2011","02","07","Brasil","São Paulo","São Paulo","Universidade de São Paulo - USP","-46.728019","-23.566389","46°43'40,87''W","23°33'59,00''S","743","743",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2017-09-11 17:06:54-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Apocynaceae","Exolobus","selloanus","Exolobus selloanus","E.Fourn.",NA,NA,NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,"In Brasilia inferiore.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-02-08 12:33:01-03","UFRGS","ICN","186501","S","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Seger, GDS",NA,NA,NA,"Carvalho, CEV","s.n.","2013","02",NA,"Brasil","RS","Alvorada","Cascata Pai Xangô","-51.0835990905762","-29.9899997711182",NA,NA,NA,NA,"Flores; Borda de Mato","ICN00012946","Dicotyledon",NA,"América do Sul",NA,NA,"ICN00012946","12896","auto",NA,NA,NA,NA,NA
"226","2021-02-08 12:33:01-03","UFRGS","ICN","146791","S","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Schwarz, EA","2010","10","22","Kinupp, VF","3231","2007","01","16","Brasil","RS","Porto Alegre","Campus do Vale Bairro Agronomia","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"Trepadeira volúvel; botões amarelados; látex branco; folhas e ramos verde-amarronzado.; Cerca margeando o arroio Dilúvio ao lado do Colégio de Aplicação - UFRGS.","ICN00011181","Dicotyledon",NA,"América do Sul",NA,NA,"ICN00011181","29946","auto",NA,NA,NA,NA,NA
"227","2021-02-08 12:33:01-03","UFRGS","ICN","034538","S","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Schwarz, EA","2010","02","25","Longhi-Wagner, H; Bins; Butignol","s.n.","1977","05","07","Brasil","RS","Porto Alegre","Ilha da casa da Pólvora","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,NA,"ICN00011849","Dicotyledon",NA,"América do Sul",NA,NA,"ICN00011849","29946","auto",NA,NA,NA,NA,NA
"228","2021-02-08 12:33:01-03","UFRGS","ICN","177321","S","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Seger, GDS","2015","09","11","Durigon, J","984","2013","02","20","Brasil","RS","Redentora","Para Coronel Bicaco","-53.626111","-27.720833","-53.626111","-27.720833",NA,NA,"Trepadeira volúvel.","ICN00012950","Dicotyledon",NA,"América do Sul",NA,NA,"ICN00012950",NA,NA,NA,NA,NA,NA,NA
"229","2021-02-08 12:33:01-03","UFRGS","ICN","168152","S","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Seger, GDS","2016","03","04","Durigon, J","442","2011","04","01","Brasil","RS","Rio Pardo",NA,"-52.37","-29.970556","-52.37","-29.970556",NA,NA,"Trepadeira volúvel; látex branco; odor de queijo.; borda de mata","ICN00012949","Dicotyledon",NA,"América do Sul",NA,NA,"ICN00012949",NA,NA,NA,NA,NA,NA,NA
"230","2021-02-08 12:33:01-03","UFRGS","ICN","168153","S","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Seger, GDS","2013","06","17","Durigon, J","449","2011","04","01","Brasil","RS","São Pedro do Sul","beira do Rio Toropi. 29°39'53.3S; 54°28'14.3O","-54.470556","-29.664722","-54.470556","-29.664722",NA,NA,"Trepadeira volúvel; látex branco; odor de queijo.","ICN00012947","Dicotyledon",NA,"América do Sul",NA,NA,"ICN00012947",NA,NA,NA,NA,NA,NA,NA
"231","2021-02-08 12:33:01-03","UFRGS","ICN","182434","S","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Seger, GDS","2016","03","04","Seger, GDS; Colla, FB; Proença, M","1145","2013","06","07","Brasil","RS","Três Cachoeiras","Estrada para Morrinhos, logo após o rio das Pacas","-49.898611","-29.390833","-49.898611","-29.390833","6","6","Trepadeira volúvel ca. de 4m; totalmente sem folhas; frutos verdes fechados; Beira de estrada de chão com plantação de arroz sobre arvoreta morta","ICN00012944","Dicotyledon",NA,"América do Sul",NA,NA,"ICN00012944 ICN00012944_1",NA,NA,NA,NA,NA,NA,NA
"232","2021-02-08 12:33:01-03","UFRGS","ICN","182444","S","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Seger, GDS","2016","03","04","Seger, GDS; Colla, FB; Proença, M","1135","2013","06","06","Brasil","RS","Maquiné","Forqueta","-50.204722","-29.539167","-50.204722","-29.539167","226","226","Trepadeira volúvel ca. de 4m; látex branco; frutos verdes fechados; Beira de estrada de chão","ICN00012943","Dicotyledon",NA,"América do Sul",NA,NA,"ICN00012943",NA,NA,NA,NA,NA,NA,NA
"233","2021-02-08 12:33:01-03","UFRGS","ICN","184673","S","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Seger, GDS",NA,NA,NA,"Seger, GDS","1162","2015","08","14","Brasil","RS","Porto Alegre","Ilha do Pavão, na faixa direta da nova ponte do Guaíba","-51.2175","-29.988889","-51.2175","-29.988889",NA,NA,"Trepadeira volúvel; látex branco; ca. de 5m; muitos frutos imaturos verdes (ca. de 15).; Interior de mata alterada dominada por Morus nigra e Salix humboldtiana","ICN00012951","Dicotyledon",NA,"América do Sul",NA,NA,"ICN00012951",NA,NA,NA,NA,NA,NA,NA
"234","2021-02-08 12:33:01-03","UFRGS","ICN","191594","S","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Seger, GDS","2016","03","04","Durigon, J","428","2010","12","17","Brasil","RS","Sentinela do Sul",NA,"-51.633611","-30.748889","-51.633611","-30.748889",NA,NA,"Trepadeira volúvel.; beira de mata","ICN00012945","Dicotyledon",NA,"América do Sul",NA,NA,"ICN00012945 ICN00012945_1 ICN00012945_2",NA,NA,NA,NA,NA,NA,NA
"235","2021-02-08 12:33:01-03","UFRGS","ICN","016659","S","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Fontella, J","2004","02","03","Rambo, B","48771","1951","01","18","Brasil","RS","Capão da Canoa","Lagoa dos Quadros","-50.0097007751465","-29.7455997467041",NA,NA,NA,NA,NA,"ICN00011179","Dicotyledon",NA,"América do Sul",NA,NA,"ICN00011179 ICN00011179_1","15808","auto",NA,NA,NA,NA,NA
"236","2021-02-08 12:33:01-03","UFRGS","ICN","190316","S","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Seger, GDS","2016","03","04","Silva Filho, PJS","1746","2010","12",NA,"Brasil","RS","Porto Alegre","estrada Costa Gama zona Sul","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"flores esverdeadas; Beira de mato","ICN00012948","Dicotyledon",NA,"América do Sul",NA,NA,"ICN00012948","29946","auto",NA,NA,NA,NA,NA
"237","2021-02-08 12:33:01-03","UFRGS","ICN","062465","S","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Fontella, J","2004","02","03","Stehmann, JR","634","1985","04","29","Brasil","RS","Torres","Roça da Estância","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"Volúvel.; Beira de sanga.","ICN00011180","Dicotyledon",NA,"América do Sul",NA,NA,"ICN00011180","20837","auto",NA,NA,NA,NA,NA
"238","2021-02-08 12:33:01-03","UFRGS","ICN","182505","S","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Seger, GDS","2016","03","04","Grings, M","1753","2013","06","14","Brasil","RS","Victor Graeff","BR 386","-52.7482986450195","-28.5603008270264",NA,NA,NA,NA,"trepadeira com fruto verde crescendo sobre árvore na beira da rodovia; em borda de mata secundária","ICN00012942","Dicotyledon",NA,"América do Sul",NA,NA,"ICN00012942","21933","auto",NA,NA,NA,NA,NA
"239","2020-08-26 10:47:38-03","MCN-FZBRS","HAS","94317","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne","Piovesani, W. S.","2017",NA,NA,"Piovesani, W. S.","s.n.","2017","04",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico de Porto Alegre","-51.178068","-30.051692","-51,178068","-30,051692",NA,NA,"Trepadeira volúvel com folículos alados; área onde se localizava a FEPAM. Nome pop.: paina-de-seda","HAS0094317","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2020-08-26 10:47:38-03","MCN-FZBRS","HAS","94318","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne","Piovesani, W. S.","2018",NA,NA,"Piovesani, W. S.","s.n.","2018","01",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico de Porto Alegre","-51.178068","-30.051692","-51,178068","-30,051692",NA,NA,"Trepadeira volúvel; flores e folhas com cheiro forte; beira de mata, banhado da coleção de Palmeiras. Nome pop.: paina-de-seda","HAS0094318","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2019-10-04 16:06:20-03","MCN-FZBRS","HAS","30329","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Seger, G.D.S.","2017","05","09","Neves, M.","1412","1991","01",NA,"Brasil","Rio Grande do Sul","Canoas","Refinaria Alberto Pasqualini, Mata do Apiário","-51.1836013793945","-29.9178009033203",NA,NA,NA,NA,"Beira de mato, trepadeira e flor amarelo ouro, látex leitoso. Pouco numerosa e agrupada.","HAS0030329","Magnoliophyta",NA,NA,NA,NA,NA,"8037","auto",NA,NA,NA,NA,NA
"242","2020-08-26 10:47:38-03","MCN-FZBRS","HAS","94314","PreservedSpecimen","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Piovesani, W. S.","2017",NA,NA,"Piovesani, W. S.","s.n.","2017","01",NA,"Brasil","Rio Grande do Sul","Porto Alegre","Jardim Botânico de Porto Alegre, Zona de Conservação in situ","-51.178068","-30.051692","-51,178068","-30,051692",NA,NA,"Trepadeira volúvel; flores e folhas com cheiro forte; trilha pela Seção de Coleções que leva ao relicto de campo nativo. Nome pop.: paina-de-seda","HAS0094314","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2019-10-04 16:06:20-03","MCN-FZBRS","HAS","31999","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Seger, G.D.S.","2015","06","26","Silveira, N.","7485","1990","02",NA,"Brasil","Rio Grande do Sul","Triunfo","Pólo Petroquímico, Parque de Preservação Ambiental da COPESUL","-51.7181015014648","-29.9433002471924","51°21'54","29°51'57",NA,NA,"Beira da mata nativa. Frutos imaturos.","HAS0031999","Magnoliophyta",NA,NA,NA,NA,NA,"41194","auto",NA,NA,NA,NA,NA
"244","2019-10-04 16:06:20-03","MCN-FZBRS","HAS","31998","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Seger, G.D.S.","2015","06","26","Silveira, N.","7464","1990","02",NA,"Brasil","Rio Grande do Sul","Triunfo","Pólo Petroquímico, Parque de Preservação Ambiental da COPESUL","-51.7181015014648","-29.9433002471924","51°21'54","29°51'57",NA,NA,"Em campo inundável. Trepadeira com flores.","HAS0031998","Magnoliophyta",NA,NA,NA,NA,NA,"41194","auto",NA,NA,NA,NA,NA
"245","2019-10-04 16:06:20-03","MCN-FZBRS","HAS","27641","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Seger, G.D.S.","2015","06","26","Mondin, C.","595","1990","01",NA,"Brasil","Rio Grande do Sul","Triunfo","Pólo Petroquímico, Parque de Preservação Ambiental da COPESUL","-51.7181015014648","-29.9433002471924","51°21'54","29°51'57",NA,NA,"Hábito vlúvel. A beira da mata ciliar.","HAS0027641","Magnoliophyta",NA,NA,NA,NA,NA,"41194","auto",NA,NA,NA,NA,NA
"246","2019-10-04 16:06:20-03","MCN-FZBRS","HAS","27626","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Seger, G.D.S.","2015","06","26","Neves, M.","1236","1990","02",NA,"Brasil","Rio Grande do Sul","Triunfo","Pólo Petroquímico, Parque de Preservação Ambiental da COPESUL","-51.7181015014648","-29.9433002471924","51°21'54","29°51'57",NA,NA,"Trepadeira com frutos verdes.","HAS0027626","Magnoliophyta",NA,NA,NA,NA,NA,"41194","auto",NA,NA,NA,NA,NA
"247","2019-10-04 16:06:20-03","MCN-FZBRS","HAS","11129","PreservedSpecimen","Plantae","Asclepiadaceae","Gonolobus","selloanus","Gonolobus selloanus","(E. Fourn.) Bacigalupo","Mariath, J.E.",NA,NA,NA,"Mariath, J.","794","1980","02",NA,"Brasil","Rio Grande do Sul","Tenente Portela (Derrubadas - RS)","Parque Florestal do Turvo",NA,NA,NA,NA,NA,NA,"flores adultas; beira do mato; solo de substrato basalto","HAS0011129","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2019-11-21 09:58:41-03","IBt","SP","15822","S","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Fontella, JP","2005",NA,NA,"Campos Novaes, J","CGG5820",NA,NA,NA,"Brasil","São Paulo","Campinas",NA,"-47.060001373291","-22.8999996185303",NA,NA,NA,NA,NA,"SP022517",NA,NA,NA,NA,NA,"SP022517","23900","auto",NA,NA,NA,NA,NA
"249","2019-11-21 09:58:41-03","IBt","SP","15775","S","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Fontella, J","2005",NA,NA,"Loefgren, A","CGG689","1888","06","21","Brasil","São Paulo","Rio Claro","Estação de Morro Grande","-47.560001373291","-22.4099998474121",NA,NA,NA,NA,NA,"SP022518",NA,NA,NA,NA,NA,"SP022518","21773","auto",NA,NA,NA,NA,NA
"250","2019-11-21 09:58:41-03","IBt","SP","38454","S","Plantae","Apocynaceae","Gonolobus","parviflorus","Gonolobus parviflorus","Decne.","Fontella et Schwarz","1983","07","23","Gehrt, A","s.n.","1939","01","23","Brasil","São Paulo","São Paulo",NA,"-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
