"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","sex","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"103","2020-12-11 11:34:03-03","UFMG","BHCB","43638","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-12-11 11:34:03-03","UFMG","BHCB","68840","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Kamino, LHY","261","2002","03","01","Southern America","Brasil","Minas Gerais","Estação Ecológica da UFMG",NA,"-19.877778",NA,"Arbóreo/ Capoeira, Corola laranja com as bordas amarelas",NA,NA,"Belo Horizonte",NA,NA,NA,NA,NA,NA,NA,NA,"-19.877778",NA,NA,NA,NA,NA,NA
"105","2020-12-11 11:34:03-03","UFMG","BHCB","2660","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Grandi, TSM","624","1981","04","13","Southern America","Brasil","Minas Gerais","Campus da UFMG","-43.937801361084","-19.9207992553711",NA,"cultivada;arbórea;flores alaranjadas;",NA,NA,"Belo Horizonte",NA,NA,"17082","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-12-11 11:34:03-03","UFMG","BHCB","95248","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Echternacht, LA; Dornas, T","83","2003","11","01","Southern America","Brasil","Minas Gerais","Estação Ecológica Estadual da Mata do Cedro.","-44.6349983215332","-20.5414009094238",NA,"Arbórea (5m) em Floresta Estacional Semidecidual.",NA,NA,"Carmópolis de Minas",NA,NA,"18828","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"107","2020-12-11 11:34:03-03","UFMG","BHCB","130094!","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Felix, DF","48","2007","01","08","Southern America","Brasil","Minas Gerais","Museu de História Natural e Jardim Botânico UFMG, Coletada próximo ao palacinho. Área 2.","-43.937801361084","-19.9207992553711",NA,"Arbórea de 14 metros. Flores com corola laranja.; Arbórea 14m. Flores com corola laranja.","BHCB007154","BHCB007154","Belo Horizonte","820","820","17082","auto","2007","03","14",NA,NA,NA,NA,NA,NA,NA,NA
"108","2020-12-11 11:34:03-03","UFMG","BHCB","130094","PreservedSpecimen","Plantae","Dicotyledon",NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Felix, DF","48","2007","01","08","Southern America","Brasil","Minas Gerais","Museu de História Natural e Jardim Botânico UFMG, Coletada próximo ao palacinho. Área 2.","-43.937801361084","-19.9207992553711",NA,"Arbórea de 14 metros. Flores com corola laranja.; Arbórea 14m. Flores com corola laranja.","BHCB007153","BHCB007153","Belo Horizonte","820","820","17082","auto","2007","03","14",NA,NA,NA,NA,NA,NA,NA,NA
"109","2021-02-11 17:18:18-03","UFPR","UPCB","15710","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Schimmelpfeng, L.C.","Pauli, A.C.de",NA,"1988","10","10",NA,"Brasil","Paraná","Avenida Atlântica entre Caiobá e Guaratuba",NA,NA,NA,"8m, flor alaranjada, sem fruto, polinizador: abelha, retém água dentro da flor..",NA,NA,NA,NA,NA,NA,NA,"1988","11","03",NA,NA,NA,NA,NA,NA,NA,NA
"110","2021-02-11 17:18:18-03","UFPR","UPCB","45496","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Cervi, A.C.","Cervi, A.C.","8245","2002","04","14",NA,"Brasil","Santa Catarina",NA,"-48.611400604248","-27.0902996063232",NA,"Árvore ca. 8m, flores laranja. Cultivada e exótica. Néctar tóxico..",NA,NA,"Itapema",NA,NA,"9090","auto","2002","01","01",NA,NA,NA,NA,NA,NA,NA,NA
"111","2021-02-11 17:18:18-03","UFPR","UPCB","13863","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P.Beauv.","Silva, S.M.","Britez, R.M.",NA,"1986","05","02",NA,"Brasil","Paraná","Praia do Farol, Ilha do Mel","-48.5092010498047","-25.5200004577637",NA,"Árvore, 3m, flor vermelha, grande. Restinga..",NA,NA,"Paranaguá",NA,NA,"24916","auto","1986","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"112","2015-10-31 05:50:00-02","MO","MOBOT","100470176","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","W. Hoehne","Wilson Hoehne","Hoehne 3130","1949","5","16","South America","Brazil","São Paulo","Parque do Estado.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"São Paulo",NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"113","2011-02-08 11:29:00-02","MO","MOBOT","100345025","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Juan Perea|J.L. Mateo","Perea 4479","2010","6","18","South America","Peru","Pasco","Dist. Huancabamba. ONG Prosoya Mujeres. Proyecto Apícola.","-75.4866666","-10.3994444",NA,NA,NA,NA,"Oxapampa","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2",NA,NA
"114","2013-09-26 12:19:00-03","MO","MOBOT","1033372","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Stephan G. Beck","Beck 9730","1983","12","31","South America","Bolivia","La Paz","Sud Yungas, Chulumani",NA,NA,NA,NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"115","2008-05-27 22:02:00-03","MO","MOBOT","1033826","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"MENEZES","MENEZES s.n.(MBML1944)","1951",NA,NA,"South America","Brazil","Bahia","Ondina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2008-05-27 22:02:00-03","MO","MOBOT","1035869","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Diaz","Diaz 7","1969","11","8","South America","Colombia","Valle del Cauca","Cultivated",NA,NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"117","2008-05-27 22:02:00-03","MO","MOBOT","1040609","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"G. Schmeda","Schmeda 804",NA,NA,NA,"South America","Paraguay","Cordillera","Cultivated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"118","2008-05-27 22:02:00-03","MO","MOBOT","1040987","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Djaja D. Soejarto|et al.","Soejarto 2542",NA,NA,NA,"South America","Colombia","Antioquia","Cultivated",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"119","2020-07-02 10:07:00-03","MO","MOBOT","1040988","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Fred A. Barkley","Barkley 5209","1957","8",NA,"South America","Colombia","Risaralda","Hillsides & Coffee Experiment Station, near Manizales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"120","2008-05-27 22:02:00-03","MO","MOBOT","1040989","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"F. Ramirez C.","Ramirez C. 29","1969",NA,NA,"South America","Colombia","Antioquia","Sta. Barbara, A. S. N. M.",NA,NA,NA,NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"121","2008-05-27 22:02:00-03","MO","MOBOT","1049342","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Wilson Boone|et al.","Boone 314","1985","4","1","South America","Brazil","Espírito Santo","Santa Teresa, MBML, parque.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"122","2008-05-27 22:02:00-03","MO","MOBOT","1049533","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Fátima Mereles","Mereles H. 814","1986","3","17","South America","Paraguay","Central","San Lorenzo, Campus Universitario",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"123","2008-05-27 22:02:00-03","MO","MOBOT","1049574","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","A. Gentry (MO)","R.C. Quevedo","Quevedo Sopepí 10","1989","6","18","South America","Bolivia","Santa Cruz","3er Anillo. 2 km al SE de la Ciudad de Santa Cruz. Andres Ibañez Prov.",NA,NA,NA,NA,NA,NA,"Nuflo de Chavez","437.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"124","2008-05-27 22:02:00-03","MO","MOBOT","1265988","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","A. Gentry (MO)","PINTO","PINTO 11","1982","8","4","South America","Brazil","Distrito Federal","Jardim","-47.86666","-15.85",NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"125","2008-05-27 22:02:00-03","MO","MOBOT","1266001","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Beatriz Vera|Thirza Ruíz","Vera 41","1979","2","23","South America","Venezuela","Falcón","Tulipan africano, Gallito, Caobo de Santo Domingo al SE de Coro, en la población de Píitu. En el solor de una casa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"126","2008-05-27 22:02:00-03","MO","MOBOT","1068763","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","L.G.Lohmann(MO)29XII98","R.D. Locke|Elsa M. Zardini","Locke 122","1995","12","5","South America","Paraguay","Central","Asunción: American Embassy.","-57.66666","-25.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4","5",NA
"127","2010-01-05 09:04:00-02","MO","MOBOT","1266002","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"M. F. Prévost","Prévost 674","1979","5","7","South America","French Guiana","Cayenne","Grand arbre 20 m planté sur la concession ORSTOM à Cayenne. Introduit dAfrique de l'Ouest.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"128","2008-05-27 22:02:00-03","MO","MOBOT","1266097","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"J.A. Naveda|E. Schmitz","Naveda 001","1984","10","15","South America","Venezuela","Dependencias Federales","Jardin Fac. Cienc. U.C.V.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2020-05-09 18:19:00-03","MO","MOBOT","1266107","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Ernesto Medina F.|A. Daza Yomona","Medina F. 104","1982","3","30","South America","Peru","Lima","La Molina",NA,NA,NA,NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"130","2020-05-09 18:14:00-03","MO","MOBOT","1266109","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","A. Gentry (MO)","Ernesto Medina F.|A. Daza Yomona","Medina F. 98","1982","3","30","South America","Peru","Lima","La Molina",NA,NA,NA,NA,NA,NA,NA,"240.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"131","2008-05-27 22:02:00-03","MO","MOBOT","1266113","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Vieira","Vieira 2","1982","4","24","South America","Brazil","Distrito Federal","UnB, próximo à Biblioteca",NA,NA,NA,NA,NA,NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"132","2008-05-27 22:02:00-03","MO","MOBOT","1266115","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Stephan G. Beck","Beck 873C","1983","12","31","South America","Bolivia","La Paz","Chulumani.","-67.51666","-16.4",NA,NA,NA,NA,"Sud Yungas","1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2008-05-27 22:02:00-03","MO","MOBOT","1266120","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Scott A. Mori","Mori 10399","1978","8","12","South America","Brazil","Bahia","Mun. de Ilhéus. Área de CEPEC (Centro de Pesq. do Cacau), km 22 rdovia Ilhéus/Itabuna - BR 415. Região de Mata Higrófila Sul Baiana. Próx. à hospedaria.",NA,NA,NA,NA,NA,NA,NA,"50.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"134","2008-05-27 22:02:00-03","MO","MOBOT","1266122","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","A. Gentry, 1978 (MO)","Ezechias P. Heringer","Heringer 15381","1976","2","28","South America","Brazil","Distrito Federal","Quadra 706, Bloco M.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2008-05-27 22:02:00-03","MO","MOBOT","1266128","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","R. Jaramillo-M.","Harriet G. Barclay","Barclay 5209","1957","8","28","South America","Colombia",NA,"Hillsides and Coffee Experiment Station, Near Manizales.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2009-08-25 05:45:00-03","MO","MOBOT","1266141","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Calaway H. Dodson|P.M. Dodson","Dodson 11181","1981","9","13","South America","Ecuador",NA,"Capeira. Km 21 on the Guayaquil to Daule road. Tropical Dry Forest.","-79.95333","-2.01944",NA,NA,NA,NA,NA,"20.00000000","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"129",NA
"137","2008-05-27 22:02:00-03","MO","MOBOT","1266142","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Alwyn H. Gentry","Gentry 21505","1978","1","30","South America","Brazil","São Paulo","Campinas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4221",NA
"138","2008-05-27 22:02:00-03","MO","MOBOT","1266145","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"dos Santos","Santos 7","1982","3","28","South America","Brazil","Distrito Federal","Lugar de coleta: jardim cultivado, frequentemente irrigado, sem adubacão;",NA,NA,NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"139","2008-05-27 22:02:00-03","MO","MOBOT","1266147","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","A. Gentry (MO)","J.M.M. Castelo","Castelo 13","1982","4","12","South America","Brazil","Distrito Federal","Campus da UnB.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2008-05-27 22:02:00-03","MO","MOBOT","1266151","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Michael O. Dillon","Dillon 2653","1981","7","16","South America","Peru","Huánuco","South of Tingo Maria, near Hotel Turista",NA,NA,NA,NA,NA,NA,"Leoncio Prado","650.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"141","2008-05-27 22:02:00-03","MO","MOBOT","1274223","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","A. Gentry, 1982 (MO)","* NOBREVA","NOBREVA 10",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"142","2008-05-27 22:02:00-03","MO","MOBOT","1282494","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","N. de M. Ivanauskas, 1991 (ESA)","* IVANAUSKAS","IVANAUSKAS 64","1991","3","21","South America","Brazil","São Paulo","Piracicaba-SP- Parque da ESALQ/USP",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2008-05-27 22:02:00-03","MO","MOBOT","1405298","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","L.G. Lohmann, 1998 (MO)","Souza","Souza 796","1987","12","16","South America","Brazil","Bahia","Mun. de Santa Cruz Cabralia. Area da Estacao Ecologica do Pau-brasil (ESPAB), cerca de 16 km a W de Porto Seguro, Rod. BR 367 (POrto Seguro/Eunapolis). Regiao de Mata Higrofila Sul Baiana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"144","2011-03-03 13:42:00-03","MO","MOBOT","1405640","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","J.A. Lombardi","Julio A. Lombardi","Lombardi 2439","1998","10","28","South America","Brazil","Minas Gerais","Cultivado. Belo Horizonte-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2017-06-27 14:04:00-03","MO","MOBOT","1687696","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"César I. Veintimilla B.","Veintimilla B. 15","1990","8","6","South America","Ecuador","Manabí","Tree over 20 m tall, cultivated in eloy alfaro gardens. Flowers with the calyx Spathaceous, corolla red-orange. Fruit, capsule dehiscing on one side",NA,NA,NA,NA,NA,NA,NA,"120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"146","2011-06-09 16:54:00-03","MO","MOBOT","1765222","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","C. Cerón (QAP)","Carlos E. Cerón","Cerón Martínez 19027","1992","6","7","South America","Ecuador","Napo","El Centro del Tena.","-77.83333","-0.98333",NA,NA,NA,NA,"Tena","550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","199",NA
"147","2019-01-25 04:35:00-02","MO","MOBOT","2748112","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","A. Zuntini, SPF","Luis Valenzuela G.|Efraín Suclli|Gloria Calatayud","Valenzuela Gamarra 2955","2004","3","17","South America","Peru","Cusco","Dist. Santa Ana, Poromate, Bosque Secundario","-72.76805","-12.9025",NA,NA,NA,NA,"La Convención","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3",NA,NA
"148","2008-05-27 22:02:00-03","MO","MOBOT","3048472","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","l. Bernardi, VI-","Carvalho","Carvalho 2558","1986",NA,NA,"South America","Ecuador",NA,"Bioco; Malabo-Aeroporto, estrada km 5, 32NMK7014, plantaçoes de cacau",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"149","2011-06-09 16:55:00-03","MO","MOBOT","3365594","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","C. Ceron (QAP)","Carlos E. Cerón","Cerón Martínez 19027","1992","6","7","South America","Ecuador",NA,"El Centro del Tena.","-77.8333333","-0.9833333",NA,NA,NA,NA,NA,"550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"150","2020-03-28 11:13:00-03","MO","MOBOT","3393269","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Xavier Menhofer","Menhofer 1480","1982","8","7","South America","Bolivia","La Paz","ciudad de Chulumani,",NA,NA,NA,NA,NA,NA,"Sud Yungas","1730.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA
"151","2008-05-27 22:02:00-03","MO","MOBOT","482043","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Al Gentry","James L. Zarucchi|Beatriz E. Echeverry C.","Zarucchi 4733","1987","3","14","South America","Colombia","Antioquia","Mpio. de Salgar; Km 5.5 of road Salgar-Hacienda El Dauro (Dpto. Chocó). Disturbed roadside vegetation.","-76.01666","5.96666",NA,NA,NA,NA,NA,"1540.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","87-15",NA
"152","2008-05-27 22:02:00-03","MO","MOBOT","482393","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Al Gentry (MO)","Jorge Zaruma|Ana Argüello","Zaruma 494","1986","2","18","South America","Ecuador","Napo","Estación Experimantal INIAP-Payamino. 5 km NE de Coca. Bosque húmedo tropical. Bosque primario perturbado. Suelo rojo arcilloso, colinas.","-77.01666","-0.43333",NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","86-1",NA
"153","2008-05-27 22:02:00-03","MO","MOBOT","483116","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Alwyn H. Gentry","Gentry 10223","1974","2","28","South America","Ecuador","Pichincha","ELntrance to hotel 4 km E of Santo Domingo de los Colorados, cultivated tree, flowers orange-red.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3396",NA
"154","2008-05-27 22:02:00-03","MO","MOBOT","483339","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","A. Gentry","Percy Núñez V.|C. Cárdenas","Núñez Vargas 10284","1989","3","24","South America","Peru","Cusco","En alrededores y entre la hacienda Potrero y Quillabamba.","-72.68333","-12.81666",NA,NA,NA,NA,"La Convención","1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"6","24",NA
"155","2015-03-19 09:03:00-03","MO","MOBOT","485683","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","Al Gentry (MO)","Blas Pérez","Pérez Maricerich 1148","1991","9",NA,"South America","Paraguay","Central","Jardín Botánico y Zoológico, Trinidad, Asuncion. Reserva Natural.","-57.4666667","-25.3333333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"3","5",NA
"156","2008-05-27 22:02:00-03","MO","MOBOT","486930","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.",NA,"Wilson Devia A.","Devia Alvarez 833","1984","11","15","South America","Colombia","Valle del Cauca","Corregimiento Mateguadua, a orilla del río. Altura 1050 m.","-76.16666","4.03333",NA,NA,NA,NA,"Tuluá","1050.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1","17",NA
"157","2015-07-08 05:53:00-03","MO","MOBOT","487167","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","A.R. Zuntun (SPF)","Daniel Rubio|Galo A. Tipaz|W. Herzog|Tamara Núñez","Rubio 2025","1991","8","20","South America","Ecuador","Guayas","Bosque Protector Cerro Blanco. Carretera a Salinas, km 15. Bosque seco Tropical. Suelo derivado de roca caliza.","-79.96666","-2.16666",NA,NA,NA,NA,"Guayaquil","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"7","91-12",NA
"158","2008-05-27 22:02:00-03","MO","MOBOT","921156","PreservedSpecimen","Plantae",NA,NA,"Bignoniaceae","Spathodea","campanulata","Spathodea campanulata","P. Beauv.","A. Gentry (MO)","Fátima Mereles","Mereles H. 483","1986","4","9","South America","Paraguay",NA,"Asunción, Capital. Cultivado en las calles. Colección de árboles de las calles. Universidad Nacional de Asunción Facultad de Ciencias Quimicas Sección Botánica",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
