"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","infraspecificEpithet","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"279","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","28749",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","L. F. S. Magnago; V. Demuner, M. Belizário, E. Bausen","692","2006","02","21",NA,"Brasil","Espírito Santo","Governador Lindenberg","Alto Moacir, propr.: Vitório Salomão.","-40.541944","-19.311667",NA,"Arvoreta 10m de alt. Flores verdes com linhas vináceas. Folha abaxial marrom. Botões florais marrons. Mata em estágio de regeneração.","MBML028749","MBML028749",NA,"350","350","40W32'31","19S18'42",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"280","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","29404",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","V. Demuner; T. Cruz, M. Belizário, Elias Bausen e J. Rossini","3103","2007","03","13",NA,"Brasil","Espírito Santo","Santa Leopoldina","Colina Verde (Morro do Agudo), propr.: Israel Elias Ramos (trilha da casa).","-40.442222","-20.107778",NA,"Arvoreta 7m, botões florais, flores esverdeadas. interior de mata.","MBML029404","MBML029404","V. Demuner,13/03/2007","150","150","40W26'32","20S6'28",NA,NA,"2007","03","13",NA,NA,NA,NA,NA,NA
"281","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","29556",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Cheisy","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3362","2007","03","21",NA,"Brasil","Espírito Santo","Marilândia","Liberdade (Água Viva, Pedra do Cruzeiro), propr.: Aguilar A. Lorenccini","-40.549389","-19.345972",NA,"Arvoreta 7m, botões florais, flores brancas, brácteas verdes. Interior de mata.","MBML029556","MBML029556","V. Demuner, 21/3/07","200","200","40W32'57,8","19S20'45,5",NA,NA,"2007","03","21",NA,NA,NA,NA,NA,NA
"282","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","29658",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","3715","2007","04","19",NA,"Brasil","Espírito Santo","Santa Leopoldina","Bragança, Mata do Tyrol, propr.: Elcio Tomazini","-40.549444","-20.136944",NA,"Arvoreta 5m frutos verdes. Topo do morro, vegetação de porte baixo.","MBML029658","MBML029658","V. Demuner, 19/04/2007","600","600","40W32'58","20S8'13",NA,NA,"2007","04","19",NA,NA,NA,NA,NA,NA
"283","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","33701",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","A. M. Amorim; et al","7130","2008","02","16",NA,"Brasil","Espírito Santo","Cariacica","Reserva Biológica Duas Bocas","-40.481944","-20.3025",NA,"Arvoreta ca. 6m alt. Frutos jovens verdes. Material prensado em álcool.","MBML033701","MBML033701","L.C. Marinho/2014",NA,NA,"40W28'55","20S18'9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"284","2020-07-24 17:21:06-03","MBML","MBML-HERBARIO","35304",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","J. M. A. Braga; et al","1856","1995","01","25",NA,"Brasil","Rio de Janeiro","Silva Jardim","Reserva Biológica de Poço das Antas","-42.25","-22.583333",NA,NA,"MBML035304","MBML035304","L.C. Marinho/2014",NA,NA,"42W14'60","22S35'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"285","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","39733",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Cheisy","A. M. Assis; A. P. Fontana, K. F. O. Faria, C. Esgario, Valdemar Pagung","1077","2005","11","26",NA,"Brasil","Espírito Santo","Santa Leopoldina","Propriedade Família Balbino - Timbuí Seco","-40.592339","-20.044581",NA,"Arbusto 2 m. Botões amarelados. Flores brancas. Floresta Ombrófila Densa Montana em Estágio Médio/Avançado de Regeneração - encosta. Borda da Mata.","MBML039733","MBML039733","A. M. Assis & A. P. Fontana",NA,NA,"40W35'32,42","20S2'40,49",NA,NA,"2006","05","30",NA,NA,NA,NA,NA,NA
"286","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","40235",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","A. P. Fontana; K.A. Brahim & S.L. Machado","2808","2007","02","07",NA,"Brasil","Espírito Santo","Ibiraçu","APA Goiapaba-açu. Piabas, prop. de Francisco Tófoli. Floresta Ombrófila Densa, mata de encosta.","-40.478889","-19.865833",NA,"Arbusto ca 2m. Folhas discolores. Flores brancas com listras vermelhas","MBML040235","MBML040235","L.C. Marinho/2014","689","689","40W28'44","19S51'57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"287","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","41655",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","A. M. Assis; K.F.O. Faria","1640","2008","05","03",NA,"Brasil","Espírito Santo","São Domingos do Norte","São Gonçalo (Torre 48/2 - LT 230 Kv Mascarenhas x Verona)","-40.63675","-19.204944",NA,"Arbusto 2 m. Frutos verdes. Borda. Floresta Ombrofila Densa #?# estagio médio de regeneração.","MBML041655","MBML041655",NA,"244","244","40W38'12,3","19S12'17,8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"288","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","4431",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","H. Q. Boudet Fernandes; et al","2396","1988","03","02",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Arvoreta 7m, fuste 2,5m X 7cm, casca estriada com látex laranja, botões castanhos, heliófila, capoeirão.","MBML004431","MBML004431","V. Demuner/17-04-2003",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"289","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","45672",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","A. M. Assis; J. Santos","3145","2012","06","27",NA,"Brasil","Espírito Santo","Cariacica","APA Monte Mochuara - estrada Roças Velhas x Azeredo","-40.451806","-20.297611",NA,"Arbusto 3m; frutos verdes. Floresta secundária em estágio inicial","MBML045672","MBML045672",NA,"280","280","40W27'6,5","20S17'51,4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"290","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","50177",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","P.J. Coelho; A.D. Ferreira","87","2015","12","05",NA,"Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol, Floresta Ombrófila Densa, borda do cafezal, subida lado esquerdo do cafezal","-40.533333","-19.95",NA,"Trepadeira, frutos verdes, sépalas verdes","MBML050177","MBML050177",NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"291","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","50178",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","P.J. Coelho; A.D. Ferreira","197","2015","02","15",NA,"Brasil","Espírito Santo","Santa Teresa","RPPN Vale do Sol, Floresta Ombrófila Densa, borda da mata, asfalto em frente ao vizinho com cachorro, divisa com a Salutare","-40.533333","-19.95",NA,"Árvore 5m, botões florais amarronzados, e flores brancas, sépalas marrons","MBML050178","MBML050178",NA,NA,NA,"40W32'0","19S57'0",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"292","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","52227",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","A. M. Assis; V. Pereira","1834","2008","10","16",NA,"Brasil","Espírito Santo","Colatina","São João Grande (Torre 13/2 - LT 230 Kv Mascarenhas x Verona)","-40.808056","-19.451194",NA,"Arbusto 5 m. Frutos verdes. Floresta Estacional Semidecidual - estagio inicial de regeneracao","MBML052227","MBML052227","A.M. Assis/Out.2008","390","390","40W48'29","19S27'4,3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"293","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","5436",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Rosa Casati","12","1988","12","30",NA,"Brasil","Espírito Santo","Santa Teresa","Museu de Biologia Mello Leitão, Parque","-40.6","-19.936111",NA,"Árvore com +/- 3m, flores esverdeadas, altitude +/- 650m, solo argiloso.","MBML005436","MBML005436","L.C. Marinho/2014",NA,NA,"40W36'0","19S56'10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"294","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","5868",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","W. Boone; et al","1361","1990","03","06",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Arbusto 5m, cálice verde, corola alva com listas marrons, heliófila, solo arenoso. Capoeirão.","MBML005868","MBML005868","V. Demuner/17-04-2003",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"295","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","5943",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","H. Q. Boudet Fernandes; et al","2922","1990","05","26",NA,"Brasil","Espírito Santo","Ibiraçu","Estação Ecológica, Morro da Vargem","-40.376944","-19.889444",NA,"Arbusto 3m de altura, com látex vermelho. Frutos verdes.","MBML005943","MBML005943",NA,NA,NA,"40W22'37","19S53'22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"296","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","9950",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","W. P. Lopes; E. Bausen & W. Pizziolo","677","1999","05","12",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389",NA,"Arvore 10m. DAP 18cm. Fuste 7,5m. Frutos imaturos verdes e ferruginosos. Exsudato amarelo.","MBML009950","MBML009950","V. Demuner/17-04-2003",NA,NA,"40W31'49","19S58'17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"297","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","48870",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","C. Hencker; A. M. Assis; A. A. Alves; E. J. de Lirio","68","2011","02","15",NA,"Brasil","Espírito Santo","Itarana","Estrada para o Bananal","-40.875301361084","-19.8738994598389",NA,"Arbusto 4m, flores brancas com listras vermelhas, estames brancos","MBML048870","MBML048870","C. Hencker; A. M. Assis; A. A. Alves; E. J. de Lirio/2011",NA,NA,NA,NA,"23320","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"298","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","51788",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Beatriz; Carolaine, Caroline, Jordane, Katiele, Keronlaine, Letícia, Maristela, Silvia, e Thaimiris","16","2016","06","01",NA,"Brasil","Espírito Santo","Santa Maria de Jetibá","Mata Viva do Belém","-40.7461013793945","-20.040599822998",NA,"Área de reflorestamento na descida da mata. Folhas amareladas (tons de verde claro), cheiro forte, fruto verde com casca dura.","MBML051788","MBML051788","L. Kollmann/22-IX-2016","713","713",NA,NA,"31867","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"299","2020-07-10 09:46:24-03","MBML","MBML-HERBARIO","41136",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","F. Z. Saiter","359","2010","03","21",NA,"Brasil","Espírito Santo","Santa Teresa","Serra de São Brás, subida para Boa vista","-40.6002998352051","-19.9356002807617",NA,"Arvoreta com 6m alt., em borda de mata secundária com flores de pétalas rajadas. Cálice piloso","MBML041136","MBML041136",NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"300","2020-09-03 19:37:20-03","MBML","MBML-HERBARIO","12133",NA,"Plantae",NA,NA,"Guttiferae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","G. Hupp","20","1996","04","15",NA,"Brasil","Espírito Santo","Jaguaré","Barra Seca","-39.729722","-19.099722",NA,"Frutos verdes, bordo da mata, area 2.","MBML012133","MBML012133","G. Hupp/04-05-1997",NA,NA,"39W43'47","19S5'59",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-03-04 11:04:52-03","UFRB","HURB","12250","PreservedSpecimen","Plantae",NA,NA,"Clusiaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy","Leoni, L.S.","2489","1994","03","13",NA,"Brasil","Minas Gerais","Bom Jesus do Madeira",NA,"-42.583333","-20.716667",NA,NA,"HURB000012250",NA,"J.R.Pirani","850","850","42º35'W","20º43'S",NA,NA,"1994","05",NA,NA,NA,NA,NA,NA,NA
"302","2017-11-24 14:11:01-02","UFLA","ESAL","14377","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","E. Tameirão Neto(763); M. S. Werneck","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Bom Sucesso","Fazenda Mundo Novo","-44.7580986022949","-21.0331001281738",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"22016","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-08-20 12:04:50-03","UFLA","ESAL","31708","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Domingos, D Q","s.n.","2006","10","12",NA,"Brasil","Minas Gerais","Coqueiral",NA,"-45.440601348877","-21.1893997192383",NA,"Árvore 6m altura; Floresta semidecídua",NA,NA,"Domingos, D Q","1000","1000",NA,NA,"16658","auto","2009","01",NA,NA,NA,NA,NA,NA,NA
"304","2017-11-24 14:11:01-02","UFLA","ESAL","21982","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Loures, L","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Inconfidentes",NA,"-46.3278007507324","-22.3169002532959",NA,"; 5, m; ;",NA,NA,"Ary T. Oliveira Filho",NA,NA,NA,NA,"13133","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"305","2017-11-24 14:11:01-02","UFLA","ESAL","21818","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Silva, AF; et al.","676",NA,NA,NA,NA,"Brasil","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,"árvore; 4m; ;",NA,NA,"Silva, AF",NA,NA,NA,NA,"16664","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"306","2017-11-24 14:11:01-02","UFLA","ESAL","12380","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Faria, JMR","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Itumirim","Rosário","-44.8711013793945","-21.3169002532959",NA,"árvore; 6.0; ;",NA,NA,NA,NA,NA,NA,NA,"16596","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"307","2017-11-24 14:11:01-02","UFLA","ESAL","14471","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Van den Berg, E","EB 139",NA,NA,NA,NA,"Brasil","Minas Gerais","Itutinga",NA,"-44.6577987670898","-21.2980995178223",NA,"árvore; 14.0; ;; floresta",NA,NA,"Ary T. Oliveira Filho","9","9",NA,NA,"24458","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"308","2017-11-24 14:11:01-02","UFLA","ESAL","16456","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Rodrigues, LA; et al.","264",NA,NA,NA,NA,"Brasil","Minas Gerais","Luminárias","Mata do Galego","-44.9033012390137","-21.511100769043",NA,"árvore; 7m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"19291","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"309","2017-11-24 14:11:01-02","UFLA","ESAL","20990","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Hargreaves, P","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Prados","Sítio do Angá","-44.0797004699707","-21.0575008392334",NA,"árvore; 10, m; ;; floresta",NA,NA,"Ary T. Oliveira Filho",NA,NA,NA,NA,"21382","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2017-11-24 14:11:01-02","UFLA","ESAL","25046","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Leitão Filho, HF; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","São Gonçalo do Sapucaí","Km 746 Fernão Dias","-45.5952987670898","-21.8922004699707",NA,"arbusto; 2,5 m; ;; cerrado",NA,NA,NA,NA,NA,NA,NA,"18245","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"311","2018-08-29 16:33:14-03","UFLA","ESAL","25344","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Naves, RP","39",NA,NA,NA,NA,"Brasil","Minas Gerais","Varginha","Parque São Francisco","-45.4303016662598","-21.551399230957",NA,"árvore; 7m; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"17646","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"312","2017-11-24 14:11:01-02","UFLA","ESAL","15935","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Rotta, EE","s.n.",NA,NA,NA,NA,"Brasil","São Paulo","Mococa","Faz. Santa Maria","-47","-21.4599990844727",NA,"árvore; 4 a 6m; marrom, odor leve; marrom de 1cm; cerrado",NA,NA,"Marcelo Ribeiro Borison",NA,NA,NA,NA,"24370","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"313","2017-11-24 14:11:01-02","UFLA","ESAL","1054","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Hoehne, FC","28.635",NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","Jardim Botânico","-46.6300010681152","-23.5400009155273",NA,"; ; ;",NA,NA,"F. C. H.",NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"314","2017-11-24 14:11:01-02","UFLA","ESAL","12379","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Vilela, EA; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,"árvore; 2.8; branca;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"315","2017-11-24 14:11:01-02","UFLA","ESAL","12381","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Pereira, SC; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Madre de Deus","Fazenda Patrimônio",NA,NA,NA,"árvore; 8.0; branca;; floresta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2018-10-09 16:31:29-03","UFLA","ESAL","14100","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Renato Godinho Lopes","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","ESAL","-44.999444","-21.245278",NA,"arbusto; ; ;; cerrado",NA,NA,"Marcus Sobral","8","8","-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2018-10-09 16:31:29-03","UFLA","ESAL","15508","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Danilo Augusto Silva","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"árvore; 5.0 - 6.0; marrom; tamanho mais ou menos 1 cm, odor desagradável; floresta",NA,NA,"José Carlos",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2018-10-09 16:31:29-03","UFLA","ESAL","17454","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Souza, JS","19",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras",NA,"-44.999444","-21.245278",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2018-10-09 16:31:29-03","UFLA","ESAL","18053","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Machado, ELM","224",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","UFLA, Mata da Subestação","-44.999444","-21.245278",NA,"árvore; ; ;; floresta",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2017-11-24 14:11:01-02","UFLA","ESAL","24378","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Domingos, DQ","801","2016","02","26",NA,"Brasil","Minas Gerais","Lavras","Entre a silvicultura e caprinocultura -mata, Beira de estrada e borda de mata.","-44.9625","-21.232778",NA,"Frutos imaturos verdes.; Área antropizada",NA,NA,"Domingos, DQ",NA,NA,"-44.9625","-21.232778",NA,NA,"2016","02","26",NA,NA,NA,NA,NA,NA
"321","2018-08-31 12:41:49-03","UFLA","ESAL","25780","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Melo, PHA; Torres, DM","4051",NA,NA,NA,NA,"Brasil","Minas Gerais","Aiuruoca","Campo natural do corrego da Água Preta","-44.603333","-21.976111",NA,"árvore; ; flores castanho;",NA,NA,NA,NA,NA,"-44.603333","-21.976111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2018-08-31 12:41:49-03","UFLA","ESAL","4199","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Leitão Filho, HF; et al.","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Cachoeira da Fumaça e Serra de Carrancas","-44.642778","-21.488056",NA,"arvoreta; 4, m; ;; floresta",NA,NA,NA,NA,NA,"-44.642778","-21.488056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-12-17 13:53:23-03","UFLA","ESAL","32236","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","?","s.n.","2019","07","06",NA,"Brasil","Minas Gerais","Lavras","Universidade Federal de Lavras, Em frente ao DAG, canteiro central.","-45.631056","-21.385808",NA,"Arbórea, 5m.; Cultivada como paisagismo",NA,NA,"Domingos, DQ",NA,NA,"-45.631056","-21.385808",NA,NA,"2019","07","06",NA,NA,NA,NA,NA,NA
"324","2018-10-09 16:31:29-03","UFLA","ESAL","9728","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Almeida, RJ; Avezum, FF","181",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"árvore; 5.0; muitos botões florais, poucas flores creme com odo;; floresta",NA,NA,"Almeida, R J",NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2018-10-09 16:31:29-03","UFLA","ESAL","9898","S","Plantae",NA,NA,"Hypericaceae","Vismia","brasiliensis","Vismia brasiliensis","Choisy.","Almeida, RJ(30); M. L. Gavilanes(4151)","s.n.",NA,NA,NA,NA,"Brasil","Minas Gerais","Lavras","Parque Ecologico Quedas do Rio Bonito","-44.999444","-21.245278",NA,"; ; ;; floresta",NA,NA,NA,NA,NA,"-44.999444","-21.245278",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
