"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","identifiedBy","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","class","yearIdentified","monthIdentified","infraspecificEpithet","relatedCatalogItem","dayIdentified","typeStatus","fieldNumber","individualCount"
"221","2014-09-11 14:03:00-03","MO","MOBOT","186668","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Ronald L. Liesner","Liesner 24371","1988","5","8","South America","Venezuela","Bolívar","San Ignacio de Yuruaní.",NA,NA,NA,NA,"Gran Sabana","-61.1666667","5","P. Fryxell (TAES)","850.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-35","5"
"222","2008-05-27 22:02:00-03","MO","MOBOT","187018","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Elsa M. Zardini|C. Velázquez","Zardini 25275","1991","1","4","South America","Paraguay","Central","Tavarory, around Administration. Inundated savanna.",NA,NA,NA,NA,NA,"-57.5","-25.5","A. Krapovickas (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"507","4"
"223","2008-05-27 22:02:00-03","MO","MOBOT","1915621","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Ronald L. Liesner","Liesner 7204","1979","5","4","South America","Venezuela","Amazonas","3 to 5 km NE of San Carlos de Río Negro.",NA,NA,NA,NA,NA,"-67.05","1.91666","P.A.Fryxel (FVG)","120.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"230",NA
"224","2008-05-27 22:02:00-03","MO","MOBOT","1946129","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Fátima Mereles","Mereles H. 458","1986","3","26","South America","Paraguay","Central","Aregua, Costa del Lago Ypacaraí",NA,NA,NA,NA,NA,NA,NA,"A. Krapovickas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2016-11-15 05:15:00-02","MO","MOBOT","2035937","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Antonio C. Krapovickas|Aurelio Schinini","Krapovickas 36413",NA,NA,NA,"South America","Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2015-04-12 20:29:00-03","MO","MOBOT","2404295","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","E. Kermes","Kermes 5458","1900",NA,NA,"South America","Argentina","Formosa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2016-11-15 05:15:00-02","MO","MOBOT","2488702","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Antonio C. Krapovickas|R.M. Harley|Carmen L. Cristóbal|Aurelio Schinini","Krapovickas 46126","1994","10","27","South America","Paraguay","Concepción","11 Km E de Yby Yaú, ruta 5",NA,NA,NA,NA,NA,"-56.46666","-22.9","A. Krapovickas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2011-12-22 05:01:00-02","MO","MOBOT","2515186","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Teodoro Rojas","Rojas 1932","1916",NA,NA,"South America","Paraguay","Concepción","Itacurubú, bañados en la ribera del río Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2016-11-15 05:15:00-02","MO","MOBOT","2515202","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Antonio C. Krapovickas|R.M. Harley|Carmen L. Cristóbal|Aurelio Schinini","Krapovickas 45878","1994","10","23","South America","Paraguay","San Pedro","69 Km N de Tacuara",NA,NA,NA,NA,NA,"-56.43333","-24.08333","Krapovickas, A., //",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-04-20 18:49:00-03","MO","MOBOT","3037869","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Jorge Velazco","Velazco 579","1989","10",NA,"South America","Venezuela","Amazonas","Isla Raton. Rio Orinoco.",NA,NA,NA,NA,"Autana","-67.75","5.15","G. Aymard","80.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"231","2012-04-06 13:55:00-03","MO","MOBOT","3038243","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Nélida Soria","Soria Rey 1627","1987","8","12","South America","Paraguay","Cordillera","Habitat; Cultivado.",NA,NA,NA,NA,NA,NA,NA,"A. Krapovickas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"232","2008-05-27 22:02:00-03","MO","MOBOT","3038335","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Clarence D. Johnson","Johnson 3442084","1984","8","3","South America","Venezuela","Monagas","31 km S of Maturin.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2008-05-27 22:02:00-03","MO","MOBOT","3038540","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Carvalho","Carvalho 6804","1999",NA,NA,"South America","Brazil","Bahia","Municipio de Marau. Rod. Br-030, ca. 11.3 km na Rod. Saquara/Campinhos. Restinga Arborea e Brejos.",NA,NA,NA,NA,NA,NA,NA,"P. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-01-25 04:33:00-03","MO","MOBOT","3038571","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Francico Guánchez M.","Guánchez Meza 1837","1982",NA,NA,"South America","Venezuela","Amazonas","Dpto. Atabapo, riberas del rio Orinovo en caserio  Cascara Dura' , aunos 5-7 kms. al este de san Fernando de Atabapo.",NA,NA,NA,NA,NA,"-67.65","4.03333","P. Fryxell","114.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"235","2008-05-27 22:02:00-03","MO","MOBOT","3038756","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Clarence D. Johnson","Johnson 3442","1984","8","3","South America","Venezuela","Monagas","31 km S of Maturin.",NA,NA,NA,NA,NA,NA,NA,"Roald Liesner",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2012-12-25 18:05:00-02","MO","MOBOT","3038907","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Basil Stergios|Pamela Stergios|Pablo Cardozo","Stergios 9385","1986",NA,NA,"South America","Venezuela","Amazonas","Selvas pluviales d ela orilla y sus alrededores inmediatos del Rio Casiquiaro, entre El Mango y El Porvenir.",NA,NA,NA,NA,NA,"-66.5","2","P. Fryxell","150.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2016-11-15 05:15:00-02","MO","MOBOT","3038908","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Antonio C. Krapovickas","Krapovickas 84","1984",NA,NA,"South America","Brazil","Espírito Santo","Rod. Br-101, rio Vitoria ( mun. Cariacica).",NA,NA,NA,NA,NA,NA,NA,"A. Krapovickas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2016-11-15 05:15:00-02","MO","MOBOT","3039258","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Antonio C. Krapovickas","Krapovickas 1397","1968",NA,NA,"South America","Paraguay",NA,"Rio Jejui-guazú. Camino San Estanislao a P. J. Caballero.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2011-02-07 11:27:00-02","MO","MOBOT","3039416","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","H.E. Rombouts","Rombouts 353","1936","7","10","South America","Suriname",NA,"Upper Sipaliwini R., savanna , Cmap X1.",NA,NA,NA,NA,NA,NA,NA,"H. Uittien",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2009-08-07 05:34:00-03","MO","MOBOT","3039480","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Thomas Morong","Morong 682",NA,NA,NA,"South America","Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2008-05-27 22:02:00-03","MO","MOBOT","3039618","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Guillermo Klug","Klug 2182","1931","5",NA,"South America","Peru","Loreto","Florida , Río Putumayo, at mouth of Rio Zubineta.",NA,NA,NA,NA,NA,NA,NA,"P.C. Standley","180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-03-28 11:16:00-03","MO","MOBOT","3039709","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Ynés Mexia","Mexia 5830","1931","5","13","South America","Brazil","Minas Gerais","Distrito Diamantina. Christais; neat Corriga Duas Puntes; tangle near stream.",NA,NA,NA,NA,NA,NA,NA,NA,"1160.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"243","2011-02-22 16:51:00-03","MO","MOBOT","3039872","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Brian M. Boom|Anna L. Weitzman","Boom 5285","1985","1","21","South America","Venezuela","Amazonas","Dpto. Atures, Puerto Ayacucho. Near Marnr fish culture stationin fields and woods south of the station, area of many granite outcrops.",NA,NA,NA,NA,NA,NA,NA,"P. Fryxell","90.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2010-02-05 14:46:00-02","MO","MOBOT","3039890","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","J.S. de la Cruz","de la Cruz 4585","1927","7",NA,"South America","Guyana",NA,"Pomeroon Morukea River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2016-11-15 05:15:00-02","MO","MOBOT","3039962","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Antonio C. Krapovickas","Krapovickas 12873","1967",NA,NA,"South America","Argentina","Corrientes","28 km S de Joao Pessoa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2008-05-27 22:02:00-03","MO","MOBOT","3040028","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Howard S. Irwin","Irwin 27555","1970","3","15","South America","Brazil","Minas Gerais","Cerrado on steep slopes, ca. 25 km. E of Diamantina, near Rio Jequiti.",NA,NA,NA,NA,NA,NA,NA,"P. Fryxell","800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2012-05-04 05:16:00-03","MO","MOBOT","3040246","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Cyril Allen","Allen 317","1924","8","7","South America","Colombia","Magdalena","Savan, Rincon Hondo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2016-11-15 05:15:00-02","MO","MOBOT","3040340","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Antonio C. Krapovickas|Carmen L. Cristóbal","Krapovickas 37120","1981",NA,NA,"South America","Brazil","Amazonas","manaus. Hotel Tropical, Daya.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2009-06-29 10:56:00-03","MO","MOBOT","3040437","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Louis O. Williams|Vicente Assis","Williams 6873","1945","5","4","South America","Brazil","Minas Gerais","Sandstone area, Serra da Bocaina, 10 km. northwest of Serro, Municipio of Sérro. Inf orest.",NA,NA,NA,NA,NA,NA,NA,"P. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2015-08-10 05:49:00-03","MO","MOBOT","3040478","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Amaro Macedo","Macedo 2487","1950",NA,NA,"South America","Brazil","Minas Gerais","Urtiga.",NA,NA,NA,NA,NA,NA,NA,"P. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2008-05-27 22:02:00-03","MO","MOBOT","3040536","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","J.S. de la Cruz","de la Cruz 2025","1922","9","3","South America","Guyana",NA,"Vicinity of Bartica, on the Esseqibo River.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2008-05-27 22:02:00-03","MO","MOBOT","3040711","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","G. de Martino","Martino 136","1991","3","6","South America","Venezuela",NA,"Terreno plano a pleno sol; suelo arcillosos, anegadizos ; vegetacion semiboscosa. en este potrero no se puede meter ganado porque se cae o muere subitamente. Potrero Problema, Finca El Chribital, Mcpo. Elorza, baquiano; Osvaldo Tirado.",NA,NA,NA,NA,NA,NA,NA,"G. de Martino",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-03-29 11:25:00-03","MO","MOBOT","3040966","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Nur Ritter","Ritter 4484","1998","7","11","South America","Bolivia","Santa Cruz","Province of Angel Sandoval. Laguna Uberaba, onthe Bolivian-Brazilianborder. Approximante center of the collecting area. Habitat; higly sedimented section of floating and  anchored' mat of vegetation. Small trees ( Tabebuia sp and Euphorbiaceae indet.). and numerous shrubs and herbs present.",NA,NA,NA,NA,NA,"-57.7783334","-17.5641667","N. Ritter",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"254","2009-07-17 07:39:00-03","MO","MOBOT","3041249","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Émile Hassler","Hassler 1913",NA,NA,NA,"South America","Paraguay","Central","In regione Lacus Ypacaray.",NA,NA,NA,NA,NA,"-57.35","-25.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2008-05-27 22:02:00-03","MO","MOBOT","3405481","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Frieda Billiet|B. Jadin","Billiet 5900","1993",NA,NA,"South America","Suriname","Nickerie","MCP-domein, Corantijnkanaal, km 10-20 05º40'N, 57º05'W Végétation herbacée bordant le canal",NA,NA,NA,NA,NA,NA,NA,"F. Billiet, 03.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2015-01-19 12:37:00-02","MO","MOBOT","3406003","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Ghillean T. Prance|Enrique Forero|B.S. Pena|José F. Ramos","Prance 4267","1967","2","10","South America","Brazil","Roraima","Base of Serra Tepequem, Boca da Mata. Margin of campo and forest.",NA,NA,NA,NA,NA,NA,NA,"C. Cristobal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2008-05-27 22:02:00-03","MO","MOBOT","3406028","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","PRANCE","PRANCE 4267","1967","2","10","South America","Brazil","Roraima","Base of Serra Tepequem, Boca da Mata. Margin oc campo and forest.",NA,NA,NA,NA,NA,NA,NA,"C. Cristobal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2013-12-30 20:09:00-02","MO","MOBOT","3406825","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","G.L. Sobel|J.J. Strudwick|A.B. Anderson|M.G. Silva|R.P. Baia|Carlos S. Rosário","Sobel 4868","1984","10","29","South America","Brazil","Pará","IlHA DO MARAJO. Repartimento at mouth of Igarape Frances on Rio Mocoes. Municipio de Anajas. Savanna. Long grasses about 1.5 m tall. Very wet",NA,NA,NA,NA,NA,NA,NA,"P. Fryxell",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2011-10-19 11:17:00-02","MO","MOBOT","933843","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Timothy J. Killeen|H. Gonzáles","Killeen 6437","1994","6","12","South America","Bolivia","Santa Cruz","Parque Nacional Noel Kempff Mercado. Parcela permanente, cerradao.",NA,NA,NA,NA,"Velasco","-60.8411111","-14.5833333","S.R. Hill (ILLS)","250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"260","2012-05-16 05:06:00-03","MO","MOBOT","952011","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Luis Née","Née s.n.",NA,NA,NA,"South America","Ecuador","Guayas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2019-03-07 11:10:00-03","MO","MOBOT","1542215","PreservedSpecimen","Plantae",NA,NA,"Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Lam.","Elsa M. Zardini|R. Gamarra","Zardini 55638","2000","12","2","South America","Paraguay","Itapúa","Yacyreta Dam Island Reserve. Bridge entrance.",NA,NA,NA,NA,NA,"-56.7797223","-27.4069444","A. Krapovickas (CTES)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1221","4"
"262","2020-06-22 14:18:43-03","UNESP-IBILCE","SJRP","19939","PreservedSpecimen","Plantae","Tracheophyta","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","J. do L.G. Salvador",NA,NA,NA,NA,"América do Sul","Brasil","Mato Grosso do Sul","Ribeirão Quitoi",NA,"Campo de várzea, erva, flores lilases;",NA,NA,"Anaurilândia","-52.7178001403809","-22.1875",NA,NA,NA,"52338","auto",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA
"263","2020-08-31 09:05:27-03","INPA","INPA","128369","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Hill, SR","12917","1983","07","01","Southern America","Brasil","Amazonas","Laranjal, rio Mari-Mari, Rio Paca, FUNAI village of Laranjal, rio Mari-Mari just below rio Paca.",NA,NA,"INPA0128369","INPA0128369 INPA0128369_e","Nova Olinda do Norte","-58.95","-4.083333","Hill, SR",NA,NA,NA,NA,"-58.95","-4.083333",NA,"1983",NA,NA,NA,NA,NA,NA,NA
"264","2020-08-31 09:05:27-03","INPA","INPA","222950","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Sasaki, D","1528","2007","03","18","Southern America","Brasil","Mato Grosso","Novo Mundo, Parque Estadual Cristalino. Beira do Rio Cristalino, acima da base do Limão.",NA,NA,"INPA0222950","INPA0222950 INPA0222950_e",NA,"-55.906944","-9.660556","Ramos, JF","240","240",NA,NA,"-55.906944","-9.660556",NA,"2007","11",NA,NA,NA,NA,NA,NA
"265","2020-08-31 09:05:27-03","INPA","INPA","128373","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Hill, SR","12921","1983","07","02","Southern America","Brasil","Amazonas","Rio Paca, ca. 5 km S of rio Mari-Mari near Laranja, Rio Paca, 5 km S of rio Mari-Mari near Laranjal.",NA,NA,"INPA0128373","INPA0128373 INPA0128373_e","Maués","-59","-4.116667","Fryxell, PA",NA,NA,NA,NA,"-59","-4.116667",NA,"1983",NA,NA,NA,NA,NA,NA,NA
"266","2020-08-31 09:05:27-03","INPA","INPA","95907","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Ferreira, CAC","1767","1980","07","23","Southern America","Brasil","Pará","Rio Trombetas, Rio Trombetas, margem esquerda ao lado do Lago Muçura a 30 Km de Porto Trombetas",NA,NA,"INPA0095907","INPA0095907 INPA0095907_e INPA0095907_e1","Oriximinã","-56.688481","-1.889611","Krapovickas, A",NA,NA,NA,NA,"-56.688481","-1.889611",NA,"1982","02",NA,NA,NA,NA,NA,NA
"267","2020-08-31 09:05:27-03","INPA","INPA","19902","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Prance, GT","4267","1967","02","10","Southern America","Brasil","Roraima","Serra Tepequem, Base of Serra Tepequem, Boca da Mata.",NA,NA,"INPA0019902","INPA0019902 INPA0019902_e INPA0019902_nd","Alto Alegre","-61.75","3.75","Krapovickas, A",NA,NA,NA,NA,"-61.75","3.75",NA,"1981","01",NA,NA,NA,NA,NA,NA
"268","2020-08-31 09:05:27-03","INPA","INPA","249565","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Amaral, IL do","3277","2011","05","10","Southern America","Brasil","Amazonas","Cacau-Pirêra",NA,NA,"INPA0249565","INPA0249565 INPA0249565_e","Iranduba","-60.087056","-3.306028","Mari, MLG",NA,NA,NA,NA,"-60.087056","-3.306028",NA,"2011",NA,NA,NA,NA,NA,NA,NA
"269","2020-08-31 09:05:27-03","INPA","INPA","105009","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Teixeira, LOA","1272","1982","06","21","Southern America","Brasil","Amazonas","Humaitá-Jacarecanga, km 150, a 62 km ao Sul, Estrada Humaitá-Jacarecanga, km 150, a 60km ao Sul. Campo natural, solo arenoso.",NA,NA,"INPA0105009","INPA0105009 INPA0105009_e","Humaitá","-63.035403","-7.850297","Costa, MTR",NA,NA,NA,NA,"-63.035403","-7.850297",NA,"2019","09",NA,NA,"13",NA,NA,NA
"270","2020-08-31 09:05:27-03","INPA","INPA","105499","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Janssen, AS","388","1980","05","14","Southern America","Brasil","Amazonas","Humaitá, Fazenda do Flavio Neri, ao Sul da BR 319, km 658.",NA,NA,"INPA0105499","INPA0105499 INPA0105499_e","Humaitá","-63.166667","-7.516667",NA,NA,NA,NA,NA,"-63.166667","-7.516667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"271","2020-08-31 09:05:27-03","INPA","INPA","106428","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Amaral, IL do","47","1982","10","13","Southern America","Brasil","Amazonas","Vila Nogueira, Rio Solimões, margem direita, lago Tefé, Vila Nogueira.",NA,NA,"INPA0106428","INPA0106428 INPA0106428_e INPA0106428_nd","Tefé","-64.780916","-3.300643","Fryxell, PA",NA,NA,NA,NA,"-64.780916","-3.300643",NA,NA,NA,NA,NA,NA,NA,NA,NA
"272","2020-08-31 09:05:27-03","INPA","INPA","128580","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Hill, SR","13128","1983","07","21","Southern America","Brasil","Amazonas","Rio Maués-Açu, across from Maués, Rio Maues-Açu, W of Maues",NA,NA,"INPA0128580","INPA0128580 INPA0128580_e","Maués","-57.75","-3.383333","Fryxell, PA",NA,NA,NA,NA,"-57.75","-3.383333",NA,"1983",NA,NA,NA,NA,NA,NA,NA
"273","2020-08-31 09:05:27-03","INPA","INPA","131155","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Rosas Junior, A","4438","1982","06","28","Southern America","Brasil","Amapá","Ariramba, Quadricula SA-22-VB, arredores do acampamento Ariramba.",NA,NA,"INPA0131155","INPA0131155 INPA0131155_e",NA,"-52.431858","1.866489","Rosa, NA",NA,NA,NA,NA,"-52.431858","1.866489",NA,"1982","08",NA,NA,NA,NA,NA,NA
"274","2020-08-31 09:05:27-03","INPA","INPA","136310","S","Plantae","Dicotyledon Com-Clade","Malvales","Malvaceae","Hibiscus","furcellatus","Hibiscus furcellatus","Desr.","Rosa, NA","4223","1982","04","09","Southern America","Brasil","Amapá","Rio Amaparí, Quadricula SB-22-VA- Ponto 44",NA,NA,"INPA0136310","INPA0136310 INPA0136310_e",NA,"-52.916667","0.916667","Rosa, NA",NA,NA,NA,NA,"-52.916667","0.916667",NA,"1982","12",NA,NA,NA,NA,NA,NA
