"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","typeStatus","class","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","individualCount","relatedCatalogItem"
"142","2020-12-11 11:33:30-03","UFMG","BHCB","149053","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Tameirão Neto, E; Mansur, T","2011","01","13","Southern America","Brasil",NA,NA,"Arbustivo; Campo rupestre sobre canga couraçada.","BHCB006675","Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"4916","Minas Gerais","Santa Barbara","Serra da Gandarela, Projeto Mina Apolo","-49.689444","-20.050833","1596","1596",NA,NA,NA,NA,NA,"2011","03","-49.689444","-20.050833",NA,NA,NA,NA
"143","2020-12-11 11:33:30-03","UFMG","BHCB","149053","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Tameirão Neto, E; Mansur, T","2011","01","13","Southern America","Brasil",NA,NA,"Campo rupestre sobre canga couraçada, arbustivo",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"4916","Minas Gerais","Santa Bárbara","Serra Gandarela, Projeto Mina Apolo","-49.689478","-20.050928","1596","1596",NA,NA,NA,NA,NA,"2011","03","-49.689478","-20.050928",NA,NA,NA,NA
"144","2020-12-11 11:33:30-03","UFMG","BHCB","168499","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Miranda, E; Tomich, S; Machado, TM; Souza, FS","2013","04","19","Southern America","Brasil",NA,NA,"Herbácea em Campo Rupestre Ferruginoso Arbustivo. Projeto Lacunas do Conhecimento.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"1135","Minas Gerais","Congonhas","Mina de Fábrica, Litotipo: Laterita e detritos ferruginosos não cimentados.","-43.930278","-20.421389","1472","1472",NA,NA,NA,NA,NA,"2014","04","-43.930278","-20.421389",NA,NA,NA,NA
"145","2020-12-11 11:33:30-03","UFMG","BHCB","166027","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Souza, FS; Tomich, S; Miranda, E; Machado, TM","2013","01","30","Southern America","Brasil",NA,NA,"Herbácea em Campo Rupestre Ferruginoso Aberto, com e sem Vellozia, flores roxas. Projeto Lacunas do Conhecimento.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"1853","Minas Gerais","Congonhas","Mina de Fábrica, Cava João Pereira. Litotipo: Itabirito hematítico, magnetítico indiferenciados.","-43.918889","-20.441111","1470","1470",NA,NA,NA,NA,NA,"2013","01","-43.918889","-20.441111",NA,NA,NA,NA
"146","2020-12-11 11:33:30-03","UFMG","BHCB","167970","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Miranda, E; Tomich, S; Machado, TM; Souza, FS","2013","04","02","Southern America","Brasil",NA,NA,"Herbácea em Campo Cerrado Ferruginoso. Projeto Lacunas do Conhecimento.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"339","Minas Gerais","Nova Lima","Mina Capitão do Mato, Litotipo: Cobertura detrito-laterítica: solo laterítico residual, material areno-arginoso, concreções ferruginosas e fragmentos de quartzo.","-43.891111","-20.105278","1222","1222",NA,NA,NA,NA,NA,"2014","04","-43.891111","-20.105278",NA,NA,NA,NA
"147","2020-12-11 11:33:30-03","UFMG","BHCB","168046","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Miranda, E; Tomich, S; Machado, TM; Souza, FS","2013","01","29","Southern America","Brasil",NA,NA,"Projeto Lacunas do Conhecimento.; Herbácea.; Campo Rupestre Ferruginoso Aberto.","BHCB034925","Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"850","Minas Gerais","Congonhas","Mina de Fábrica, Litotipo: Formação ferrífera.","-43.893333","-20.446944","1221","1221",NA,NA,NA,NA,NA,"2014","04","-43.893333","-20.446944",NA,NA,NA,NA
"148","2020-12-11 11:33:30-03","UFMG","BHCB","176699","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2015","06","16","Southern America","Brasil",NA,NA,"Arbusto; ca. 1,0m alt; inflorescências passadas castanhas.; Campo Rupestre Quartzítico",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"2370","Minas Gerais","Congonhas","RPPN Poço Fundo","-43.905833","-20.445833",NA,NA,NA,NA,NA,NA,NA,"2015","11","-43.905833","-20.445833",NA,NA,NA,NA
"149","2020-12-11 11:33:30-03","UFMG","BHCB","177622","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Pivari, MOD; Paiva, JAM; Tomich, S; Nascimento, L","2015","06","26","Southern America","Brasil",NA,NA,"Prensado em álcool. Determinação por foto; Erva; ca. 0,6m alt; brácteas involucrias castanhas; flores rosas; pappus dos aquênios branco.; Campo Rupestre Quartzítico",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"2519","Minas Gerais","Mariana","RPPN Horto Alegria","-43.436667","-20.153611",NA,NA,NA,NA,NA,NA,NA,"2015","11","-43.436667","-20.153611",NA,NA,NA,NA
"150","2020-12-11 11:33:30-03","UFMG","BHCB","165923","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Souza, FS; Tomich, S; Miranda, E; Machado, TM","2013","02","19","Southern America","Brasil",NA,NA,"Projeto Lacunas do Conhecimento.; Herbácea, Arbustivo, flores rosas.; Campo Rupestre Ferruginoso","BHCB034918","Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"1943","Minas Gerais","Barão de Cocais","Morro do Baú, Litotipo: Itabirito e itabirito dolomítico, com lentes de dolomito","-43.579722","-20.023889","1286","1286",NA,NA,NA,NA,NA,"2016","03","-43.579722","-20.023889",NA,NA,NA,NA
"151","2020-12-11 11:33:31-03","UFMG","BHCB","35689","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Lombardi, JA; Temponi, LG; Stehmann, JR","1997","04","19","Southern America","Brasil",NA,NA,"Campo rupestre. Herbáceo. Folhas herbáceas. Brácteas verdes na base, lilases no ápice. Flores lilases.; campo rupestre, erva, folhas herbáceas, brácteas verdes na base, lilase no ápice, flores lilases","BHCB006663","Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"1604","Minas Gerais","Santa Bárbara","Serra do Caraça, Parque nacional","-43.490833","-20.108611",NA,NA,NA,NA,NA,NA,NA,"2000","12","-43.490833","-20.108611",NA,NA,NA,NA
"152","2020-12-11 11:33:31-03","UFMG","BHCB","184049","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Paiva, JAM; Souza, LS; Silva, E","2016","11","28","Southern America","Brasil",NA,NA,"Identificada por foto; Arbustivo, 1,6m alt. Terrestre. Inflorescência lilás. Caule avermelhado.; Campo Rupestre Quartizito. Área pós queimada.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"1162","Minas Gerais","Santa Bárbara","RPPN Capivari I","-43.6325","-20.148056","1363","1363",NA,NA,NA,NA,NA,"2016","12","-43.6325","-20.148056","15",NA,NA,NA
"153","2020-12-11 11:33:31-03","UFMG","BHCB","46798","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Silveira, VM","1999","01","10","Southern America","Brasil",NA,NA,"Plantas do Brasil. Campo rupestre. Herbáceo, ca. 1,2m. Flores róseas.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"154","Minas Gerais","Brumadinho","Serra da Moeda.","-43.983333","-20.1","1400","1400",NA,NA,NA,NA,NA,NA,NA,"-43.983333","-20.1",NA,NA,NA,NA
"154","2020-12-11 11:33:31-03","UFMG","BHCB","68719","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Lombardi, JA","2002","02","19","Southern America","Brasil",NA,NA,"Plantas do Brasil. Cerrado e mata ciliar. Herbáceo. Folhas papiráceas. Brácteas verdes. Flores lilases. Coordenadas indicadas na exsicata como: 18°07'20-40''S e 43°20'36''-21'53''W.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"4569","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto., Trilha do alojamento até o Córrego das Éguas.","-43.343333","-18.122222",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-43.343333","-18.122222",NA,NA,NA,NA
"155","2020-12-11 11:33:31-03","UFMG","BHCB","83912","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Pirani, JR; Marcato, AC; Forzza, RC; Rapini, A; Meguro, M","1998","01","14","Southern America","Brasil",NA,NA,"Afloramento rochoso e campo rupestre; em solo arenoso; ao sol. Subarbustivo delgado. Brácteas involucrais roxo-escuro com ápice claro. Papus alvo. Corola rósea.; subarbusto delgado, em solo arenoso, ao sol, brácteas involucrais, roxo","BHCB006665","Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"3972","Minas Gerais","Diamantina","Estrada para São João da Chapada. afloramento campo rupestre","-43.705","-18.182222","1140","1140",NA,NA,NA,NA,NA,"2008","01","-43.705","-18.182222",NA,NA,NA,NA
"156","2020-12-11 11:33:31-03","UFMG","BHCB","88105","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Viana, PL; Mota, NFO; Melo, PHA de; Morais, PO","2004","04","02","Southern America","Brasil",NA,NA,"Plantas do Brasil. Entre rochas. Capítulos lilases.; entre rochas, com capítulos lilases","BHCB006666","Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"1588","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto. Pico Dois Irmãos.","-43.310556","-18.2075","1826","1826",NA,NA,NA,NA,NA,NA,NA,"-43.310556","-18.2075",NA,NA,NA,NA
"157","2020-12-11 11:33:31-03","UFMG","BHCB","326","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Grandi, TSM","1980","03","23","Southern America","Brasil",NA,NA,"Campo rupestre; terrestre. Herbáceo.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"225","Minas Gerais","Nova Lima",NA,"-43.8466987609863","-19.9855995178223",NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-12-11 11:33:31-03","UFMG","BHCB","56181","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Glaziou, AFM","1881","02","10","Southern America","Brasil",NA,NA,"Campo. Herbáceo. Flor amarela.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"12861","Minas Gerais","São João Del Rei",NA,"-44.2616996765137","-21.1355991363525",NA,NA,NA,"39093","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-12-11 11:33:31-03","UFMG","BHCB","2489","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Grandi, TSM","1981","01","22","Southern America","Brasil",NA,NA,"Cerrado; beira de barranco. Herbáceo. Capítulo vermelho.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"548","Minas Gerais","Serro",NA,"-43.3793983459473","-18.604700088501","960","960",NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-12-11 11:33:30-03","UFMG","BHCB","165817","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Souza, FS; Tomich, S; Miranda, E; Machado, TM","2013","01","09","Southern America","Brasil",NA,NA,"Herbácea em Campo Rupestre Ferruginoso Arbustivo, flores roxas. Projeto Lacunas do Conhecimento.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"2260","Minas Gerais","Nova Lima","Capitão do Mato, Litotipo: Itabirito dolomítico e filito dolomítico e argiloso, indiferenciados.","-43.8466987609863","-19.9855995178223",NA,NA,NA,"29211","auto",NA,NA,"2014","04",NA,NA,NA,NA,NA,NA
"161","2020-12-11 11:33:31-03","UFMG","BHCB","40334","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Lemos Filho, JP","1998","01","23","Southern America","Brasil",NA,NA,"Plantas do Brasil. Campo rupestre. Herbáceo.; campo rupestre, erva,","BHCB006664","Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"s.n.","Minas Gerais","Diamantina","Gouvêa.","-43.6002998352051","-18.2493991851807",NA,NA,NA,"101169","auto",NA,NA,"2008","01",NA,NA,NA,NA,NA,NA
"162","2020-12-11 11:33:31-03","UFMG","BHCB","56182","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Magalhães, GM","1942","01","10","Southern America","Brasil",NA,NA,"Campo. Muito frequente. Herbáceo, 1m. Flor violácea.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"1003","Minas Gerais","Ouro Preto","Morro da Forca.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-12-11 11:33:31-03","UFMG","BHCB","4666","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Andrade, PM de","1983","01","12","Southern America","Brasil",NA,NA,"Campo rupestre. Subarbustivo, 0,7m.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"s.n.","Minas Gerais","Nova Lima","Morro do Chapéu.","-43.8466987609863","-19.9855995178223",NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-12-11 11:33:30-03","UFMG","BHCB","105889","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Forzza, RC; Assis, LC; Bezerra, LM; Calió, MF; Temponi, LG","2005","01","21","Southern America","Brasil",NA,NA,"Rupícola. Brácteas involucrais verdes. Flores alvas. Duplicata RB.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"3974","Minas Gerais","Lima Duarte","Parque Estadual da Serra do Ibitipoca.","-43.793098449707","-21.8425006866455","1200","1200",NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-12-11 11:33:30-03","UFMG","BHCB","13311","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Andrade, PM de","1988","01","13","Southern America","Brasil",NA,NA,"Campo altimontano. Herbáceo. Flor branca.; campo altimontano, herbáceo, flor branca","BHCB006633","Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"1105","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,NA,"30417","auto",NA,NA,"2008","01",NA,NA,NA,NA,NA,NA
"166","2020-12-11 11:33:30-03","UFMG","BHCB","13316","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Andrade, PM de; Renato; Hilde","1987","02","18","Southern America","Brasil",NA,NA,"Campo altimontano. Herbáceo. Flores claras.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"910","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca.","-43.793098449707","-21.8425006866455",NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-12-11 11:33:30-03","UFMG","BHCB","183230","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Freitas, FS; Rocha, MJR","2014","07","27","Southern America","Brasil",NA,NA,"Subarbusto ca 0,5m. Escapo vináceo, invólucro vinho, flores rosa",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"801","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto, Campo limpo ao redor da casa dos caseiros","-43.3908004760742","-18.0041999816895",NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-12-11 11:33:30-03","UFMG","BHCB","106784","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Teles, AM; Mota, RC da; Batista, JAN; Mota, NFO; Viana, PL","2007","03","20","Southern America","Brasil",NA,NA,"Plantas do Brasil. Cerrado. Subarbustivo ereto, ca. 1,6m. Capítulos com flores liláses.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"328","Minas Gerais","São Gonçalo do Rio Preto","Parque Estadual do Rio Preto., Trilha entre o Riacho das Éguas e a sede do Parque.","-43.3908004760742","-18.0041999816895",NA,NA,NA,"26697","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-12-11 11:33:31-03","UFMG","BHCB","88335","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Alves, TMA; Sobral, M; Vaz, A","2004","04","14","Southern America","Brasil",NA,NA,NA,"BHCB025056","Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"295","Minas Gerais","Catas Altas","RPPN Caraça","-43.4075012207031","-20.0746994018555",NA,NA,NA,"11966","auto",NA,NA,"2017",NA,NA,NA,NA,NA,NA,NA
"170","2020-12-11 11:33:31-03","UFMG","BHCB","31926","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Lombardi, JA","1996","04","10","Southern America","Brasil",NA,NA,"Plantas do Brasil. Campo rupestre. Herbáceo. Folhas carnosas. Brácteas verdes na base, arroxeadas no ápice. Flores lilases.; Herbáceo. Folhas carnosas. Brácteas verdes na base, arroxeadas no ápice. Flores lilases.; Plantas do Brasil.","BHCB006697","Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"1250","Minas Gerais","Caeté","Serra da Piedade., Descendo da igreja em direção à base da serra.","-43.6697006225586","-19.8799991607666",NA,NA,NA,"22051","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-12-11 11:33:31-03","UFMG","BHCB","55064","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Markgraf, F; Brade, AC; Barreto, HLM","1938","11","12","Southern America","Brasil",NA,NA,"Margem de córrego.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"3470","Minas Gerais","Grão Mogol","Serra de Grão Mogol.","-42.8897018432617","-16.5594005584717","1100","1100",NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-12-11 11:33:30-03","UFMG","BHCB","110699","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Teles, AM; Carmo, FF; Silva, ES da","2007","07","12","Southern America","Brasil",NA,NA,"Plantas do Brasil. Campo rupestre quartzítico. Subarbustivo, ca. 0,5m. Capítulos com flores lilás.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"492","Minas Gerais","Ouro Preto","Serra do Capanema.","-43.5080986022949","-20.2875003814697",NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-12-11 11:33:31-03","UFMG","BHCB","53416","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Mota, RC da","1999","12","18","Southern America","Brasil",NA,NA,"Afloramento rochoso. Flores lilases.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"120","Minas Gerais","Catas Altas","Serra do Caraça.","-43.4075012207031","-20.0746994018555",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-12-11 11:33:31-03","UFMG","BHCB","52766","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Vasconcelos, MF de","1999","12","17","Southern America","Brasil",NA,NA,"Campo rupestre. Herbáceo.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"s.n.","Minas Gerais","Catas Altas","Serra do Caraça., Pico do Inficionado","-43.4075012207031","-20.0746994018555","2040","2040",NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-12-11 11:33:30-03","UFMG","BHCB","106840","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Teles, AM; Nordenstam, B; Mota, RC da; Formiga, AT","2007","04","05","Southern America","Brasil",NA,NA,"Plantas do Brasil. Campo rupestre. Subarbustivo, ca. 0,6m. Capítulos com pequenas flores de cor púrpura.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"384","Minas Gerais","Catas Altas","Serra do Caraça., Pico do Inficionado","-43.4075012207031","-20.0746994018555",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-12-11 11:33:30-03","UFMG","BHCB","106832","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Teles, AM; Nordenstam, B; Mota, RC da; Formiga, AT","2007","04","05","Southern America","Brasil",NA,NA,"Plantas do Brasil. Campo rupestre. Subarbustivo, ca. 0,6m. Capítulo com flores púrpuras.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"376","Minas Gerais","Catas Altas","Serra do Caraça., Pico do Inficionado","-43.4075012207031","-20.0746994018555",NA,NA,NA,"11966","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-12-11 11:33:31-03","UFMG","BHCB","56185","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Barreto, HLM; Brade, AC","1935","04","15","Southern America","Brasil",NA,NA,"Campo. Herbáceo.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"1084","Minas Gerais","Conceição do Mato Dentro","Serra do Cipó., Km 140, estrada de Conceição.","-43.4249992370605","-19.0372009277344",NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-12-11 11:33:31-03","UFMG","BHCB","56183","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Barreto, HLM","1934","01","12","Southern America","Brasil",NA,NA,"Campo. Frequência regular. Herbáceo. Flor violácea.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"8347","Minas Gerais","Conceição do Mato Dentro","Serra do Cipó., Km 145, estrada de Conceição.","-43.4249992370605","-19.0372009277344",NA,NA,NA,"60318","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-12-11 11:33:31-03","UFMG","BHCB","56184","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Magalhães, GM","1942","02","16","Southern America","Brasil",NA,NA,"Canga. Muito frequente. Herbáceo. Flor violácea.",NA,"Dicotyledon",NA,"Sch.Bip. ex Baker",NA,"1351","Minas Gerais","Nova Lima","Serra do Curral.","-43.8466987609863","-19.9855995178223",NA,NA,NA,"29211","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2018-05-11 05:21:00-03","MO","MOBOT","3379678","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Ana M. Giulietti|C. M. Sakuragui|R.M. Harley|S. Atkins|Vinicius C. Souza","1994","1","12","South America","Brazil",NA,NA,NA,NA,NA,NA,"Sch. Bip.","Hind","Giulietti 13629","São Paulo",NA,"MG-São Roque de Minas. Arredores do Parque Nacional da Serra da Canastra entre.","-46.4","-20.25","1095.00000000","1176.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2009-06-29 09:12:00-03","MO","MOBOT","100197354","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","R. Romero","1997","2","19","South America","Brazil",NA,NA,NA,NA,NA,NA,"Sch. Bip.","J.N. Nakajima","Romero 3846","Minas Gerais",NA,"Morro próximo à sede administrativa, São Roque de Minas, Parque Nacional da Serra da Canastra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"182","2009-09-20 11:47:00-03","MO","MOBOT","3313798","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Robert M. King|Frank Almeda","1980","1","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"Sch. Bip.",NA,"King 8330","Minas Gerais",NA,"11-14 km N of the city limits of Belo Horinonte. Disturbed roadside vegetation.",NA,NA,"579.12000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2009-09-20 11:47:00-03","MO","MOBOT","3313802","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Robert M. King|Frank Almeda","1980","1","29","South America","Brazil",NA,NA,NA,NA,NA,NA,"Sch. Bip.",NA,"King 8330A","Minas Gerais",NA,"11-14 km N od City limits of Belo Horizonte. Disturbed roadside vegetation.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2014-08-23 05:36:00-03","MO","MOBOT","3378113","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","1969","1","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Sch. Bip.","G. M. Barroso","Irwin 21869","Minas Gerais",NA,"Grassy meadow and adjacent gallery forest, ca. 27km S. W. of Diamantina on road to Gouveia.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2014-08-23 05:36:00-03","MO","MOBOT","3378513","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Howard S. Irwin|R. Reis dos Santos|R. Souza|S.F. da Fonsêca","1969","1","13","South America","Brazil",NA,NA,NA,NA,NA,NA,"Sch. Bip.","G. M. Barroso","Irwin 21884","Minas Gerais",NA,"Grassy meadow sand adjacent gallery forest, ca. 27km S. W. of Diamantina on road to Gouveia.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2012-03-30 17:32:00-03","MO","MOBOT","3378827","PreservedSpecimen","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Howard S. Irwin|William R. Anderson|M.T. Stieber|E.Y.-T. Lee","1972","1","17","South America","Brazil",NA,NA,NA,NA,NA,NA,"Sch. Bip.","G. M. Barroso","Irwin 34458","Goiás",NA,"Campo sujo. Cerrado with sandstone outcrops and adjacent campo sujo, Serra dos Pireneus, ca. 23km E. of Pirenopolis.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2019-05-23 11:07:57-03","UFLA","ESAL","171","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Mello Barreto",NA,NA,NA,NA,"Brasil",NA,NA,"arbusto; 0.80; rósea;",NA,NA,NA,"Sch.Bip.","Mello Barreto","10.707","Minas Gerais","Betim","Serra do Rola Moça","-44.198299407959","-19.9678001403809",NA,NA,NA,"15199","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2019-05-23 11:07:57-03","UFLA","ESAL","19776","S","Plantae","Asteraceae","Senecio","pohlii","Senecio pohlii","Argenta, JA; Ribeiro, AO (134)","2003","02","21",NA,"Brasil",NA,NA,"; 1m; brancas;",NA,NA,NA,"Sch.Bip.","Nakajima, J","456","Minas Gerais","Ingaí","Reserva do Boqueirão","-44.9171981811523","-21.4011001586914",NA,NA,NA,"16664","auto",NA,NA,"2017","07",NA,NA,NA,NA,NA,NA
