"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","coordinatePrecision","geoFlag","typeStatus","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"45","2021-04-08 17:38:17-03","EAO","IAN","18598","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","australis","Actinostemon australis","(Müll.Arg.) Pax",NA,"Burchell, WJ","s.n.",NA,"Southern America","Brasil",NA,NA,NA,"IAN018598","IAN018598_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-04-08 17:38:17-03","EAO","IAN","332","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","communis","Actinostemon communis","(Müll.Arg.) Pax",NA,"Riedel, L","s.n.",NA,"Southern America","Brasil",NA,NA,NA,"IAN000332","IAN000332_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-04-08 17:38:17-03","EAO","IAN","336","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","cuneatus","Actinostemon cuneatus","(Müll.Arg.) Baill.",NA,"Sellow, F","1343",NA,"Southern America","Brasil",NA,NA,NA,"IAN000336","IAN000336_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-04-08 17:38:17-03","EAO","IAN","23346","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","desertorum","Actinostemon desertorum","Müll.Arg.",NA,"Martins-da-Silva, RCV","s.n.",NA,"Southern America","Brasil",NA,NA,NA,"IAN023346","IAN023346_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-04-08 17:38:17-03","EAO","IAN","57907","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","gardneri","Actinostemon gardneri","(Müll.Arg.) Pax",NA,"Gardner, A","166",NA,"Southern America","Brasil",NA,NA,NA,"IAN057907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-04-08 17:38:17-03","EAO","IAN","57907","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","gardneri","Actinostemon gardneri","(Müll.Arg.) Pax",NA,"Gardner, A","166",NA,"Southern America","Brasil",NA,NA,NA,"IAN057907",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-04-08 17:38:17-03","EAO","IAN","338","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","glabrescens","Actinostemon glabrescens","Pax & K.Hoffm.",NA,"Glaziou, AFM","13493",NA,"Southern America","Brasil",NA,NA,NA,"IAN000338","IAN000338_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-30 12:38:01-03","EAO","IAN",NA,"PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","glaziovii","Actinostemon glaziovii","Pax & K.Hoffm.",NA,"Glaziou, AFM","16347",NA,"Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-30 12:38:01-03","EAO","IAN","114003","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Bigio, NC","Pires, JM; Rodrigues, WA","51437","1961","Southern America","Brasil","Amapá",NA,"Tree 4m high, 8cm diam., flowers greenish-yellow, upland plant, vicinity camp.","IAN114003",NA,"10","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2019","11","25",NA,NA,NA,NA,NA,NA,NA
"54","2021-04-08 17:38:17-03","EAO","IAN","337","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"Hagendarf","1347",NA,"Southern America","Brasil",NA,NA,NA,"IAN000337","IAN000337_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-04-08 17:38:17-03","EAO","IAN","18922","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","lagoensis","Actinostemon lagoensis","Müll.Arg.",NA,"Warming, JEB","s.n.",NA,"Southern America","Brasil",NA,NA,NA,"IAN018922","IAN018922_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-04-08 17:38:17-03","EAO","IAN","57906","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","leptopus","Actinostemon leptopus","Müll.Arg.",NA,"Schueck","s.n.",NA,"Southern America","Brasil",NA,NA,NA,"IAN057906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-04-08 17:38:17-03","EAO","IAN","341","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","lundianus","Actinostemon lundianus","(Didr.) Pax",NA,"Riedel, L","378",NA,"Southern America","Brasil",NA,NA,NA,"IAN000341","IAN000341_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-04-08 17:38:17-03","EAO","IAN","18597","PreservedSpecimen","Plantae","Dicotiledônea",NA,"Euphorbiaceae","Actinostemon","mandiocanus","Actinostemon mandiocanus","Müll.Arg.",NA,"Riedel, L","s.n.",NA,"Southern America","Brasil",NA,NA,NA,"IAN018597","IAN018597_f",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2013-07-03 10:43:28-03","EBDA","BAH","4447","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","lundianus","Actinostemon lundianus","Pax.","Correia Lima","Andrade Lima et Correa Lima","6","1980",NA,"Brasil","Pernambuco",NA,"Árvore 6-7 m, flores amarelas pequenas.",NA,NA,"09","30","São Lourenço da Mata","PE. São Lourenço da Mta. Mata do Tororó-Cuieira. Solo arenoso-argiloso.","-35.0183","-8.00222",NA,NA,NA,"21764","auto",NA,"1981","07",NA,NA,NA,NA,NA,NA,NA,NA
"60","2013-07-03 10:43:28-03","EBDA","BAH","4484","S","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","lundianus","Actinostemon lundianus","Pax.","Correia Lima","Andrade Lima et C. Lima","6","1980",NA,"Brasil","Pernambuco",NA,"Árvore 6-7 m pequena. Flores amarelas, pequenas.",NA,NA,"09","30","São Lourenço da Mata","PE. São Lourenço da Mta. Mata do Tororó-Cuieira. Solo arenoso-argiloso.","-35.0183","-8.00222",NA,NA,NA,"21764","auto",NA,"1981","07",NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-01-20 14:40:26-03","UPM","MACK","2339","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","R. J. F. Garcia","E. H. P. Barretto","4","2009",NA,"Brasil","SP",NA,NA,NA,NA,"11","10","São Paulo","Parque Tenente Siqueira Campos (Trianon)","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,"2005","09","22",NA,NA,NA,NA,NA,NA,NA
"62","2020-01-20 14:40:26-03","UPM","MACK","2333","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","R. J. F. Garcia","E. H. P. Barretto","4","2009",NA,"Brasil","SP",NA,NA,NA,NA,"11","10","São Paulo","Parque Tenente Siqueira Campos (Trianon)","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,"2011","12","01",NA,NA,NA,NA,NA,NA,NA
"63","2020-01-20 14:40:26-03","UPM","MACK","2326","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","R. J. F. Garcia","E. H. P. Barretto","4","2009",NA,"Brasil","SP",NA,NA,NA,NA,"11","10","São Paulo","Parque Tenente Siqueira Campos (Trianon)","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,"2012","03","01",NA,NA,NA,NA,NA,NA,NA
"64","2020-11-26 18:07:53-03","CPAN-UFMS","COR","10076","PreservedSpecimen","Plantae",NA,NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax",NA,"Bortolotto, I. M.; Damasceno-Júnior, G. A.; Ishii, I. H.; Assis, E. M.; Rosso, C. & Magalhães, V.","1453","2004",NA,"Brasil","Mato Grosso do Sul",NA,"Arbusto Habito: Arbusto",NA,NA,"11","01","Corumbá","Morro no Amolar; área da ECOA","-57.488889","-18.036389","95","95",NA,NA,NA,NA,NA,NA,NA,"57º29'20''W","18º2'11''S",NA,NA,NA,NA,NA
"65","2021-02-08 21:32:06-03","UFBA","ALCB","02298","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax.","Oliveira, LSD de","Torrend, Padre CSJ","s/n","1935","Southern America","Brasil","Bahia",NA,NA,"ALCB050802","ALCB050802","02",NA,"Vitória da Conquista","Sudoeste","-40.833333","-14.85",NA,NA,NA,NA,NA,NA,"2011","11",NA,"-40.833333","-14.85",NA,NA,NA,NA,NA
"66","2019-10-09 11:13:56-03","UFBA","ALCB","027603","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax.","Cordeiro, I","Carvalho, AM de; Jardim, JG; Santos, EB dos; Góes-Neto, A","4296","1993","Southern America","Brasil","Bahia",NA,"ca de 5m de altura. Folhas concolores. Flores amarelo - esverdeadas. Frutos imaturos verdes.; Mata higrófila sul baiana.","ALCB050814","ALCB050814","07","27","Una","Litoral Sul, Reserva biologica do Mico - Leão. Entrada no Km 46 da rodovia BA 001 Ilhéus/Una","-39.066667","-15.283333",NA,NA,NA,NA,NA,NA,"1994",NA,NA,"-39.066667","-15.283333",NA,NA,NA,NA,NA
"67","2019-10-09 11:13:56-03","UFBA","ALCB","042522","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax.","Amorim, AMA","Sant'Ana, SC de; Jardim, JG; Brito, HS; Santos, JAL","609","1996","Southern America","Brasil","Bahia",NA,"ca de 5m de altura. Flores amarelas. Frutos imaturos verdes.","ALCB050804","ALCB050804","07","25","Una","Litoral Sul, Reserva biológica do Mico - Leão. Entrada no Km 46 da rodovia BA 001 Ilhéus / Una","-39.066667","-15.283333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-39.066667","-15.283333",NA,NA,NA,NA,NA
"68","2021-02-08 21:32:06-03","UFBA","ALCB","042931","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax.","Cordeiro, I","Handro, O","s/n","1931","Southern America","Brasil","São Paulo",NA,"Flores amareladas.","ALCB050811","ALCB050811","08","05","São Paulo","Parque do estado e Jardim Botânico","-46.633333","-23.533333",NA,NA,NA,NA,NA,NA,"1988","08",NA,"-46.633333","-23.533333",NA,NA,NA,NA,NA
"69","2019-10-09 11:13:56-03","UFBA","ALCB","042932","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax.","Cordeiro, I","Stella, M; Silvestre, F","200","1979","Southern America","Brasil","São Paulo",NA,"ca de 3m de altura. Inflorescência com flores brancas, femininas na base da inflorescência. Mais flores no ápice.","ALCB050807","ALCB050807","08","24","São Paulo","Reserva biológica do parque estadual das Fontes do Ipiranga","-46.633333","-23.533333",NA,NA,NA,NA,NA,NA,"1988","08",NA,"-46.633333","-23.533333",NA,NA,NA,NA,NA
"70","2019-10-09 11:13:56-03","UFBA","ALCB","042933","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax.","Cordeiro, I","Jung, SL","364","1980","Southern America","Brasil","São Paulo",NA,"ca de 6m de altura. Fruto tricoca verde.","ALCB050809","ALCB050809","11","20","São Paulo","Reserva Biológica do parque estadual das fontes do Ipiranga.","-46.633333","-23.533333",NA,NA,NA,NA,NA,NA,"1987","08",NA,"-46.633333","-23.533333",NA,NA,NA,NA,NA
"71","2019-10-09 11:13:56-03","UFBA","ALCB","042934","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax.","Cordeiro, I","Kulilmann","s/n","1958","Southern America","Brasil","São Paulo",NA,"Subbosque da mata em estudo; Subbosque de mata","ALCB050810","ALCB050810","11","07","São Paulo","Jardim botânico.","-46.633333","-23.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.633333","-23.533333",NA,NA,NA,NA,NA
"72","2019-10-09 11:13:56-03","UFBA","ALCB","042935","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax.","Cordeiro, I","Cordeiro, I","347","1987","Southern America","Brasil","São Paulo",NA,"Ca de 10m de altura, flores estaminadas e frutos imaturos verdes.","ALCB050812","ALCB050812","08","15","São Paulo","Parque estadual das fontes do Ipiranga, picada atrás do orquidário","-46.633333","-23.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.633333","-23.533333",NA,NA,NA,NA,NA
"73","2019-10-09 11:13:56-03","UFBA","ALCB","042936","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax.","Cordeiro, I","Silva, JS","349","1974","Southern America","Brasil","São Paulo",NA,"Entre 8 - 9 metros de altura, apresentando frutos.","ALCB050808","ALCB050808","10","01","São Paulo","Reserva nativa no jardim botânico e parque do estado","-46.633333","-23.533333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"-46.633333","-23.533333",NA,NA,NA,NA,NA
"74","2019-10-09 11:13:56-03","UFBA","ALCB","042937","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax.","Cordeiro, I","Hoehne, FC","s/n","1931","Southern America","Brasil","São Paulo",NA,NA,"ALCB050813","ALCB050813","09","26","São Paulo","Parque do estado","-46.633333","-23.533333",NA,NA,NA,NA,NA,NA,"1989","06",NA,"-46.633333","-23.533333",NA,NA,NA,NA,NA
"75","2019-10-09 11:13:56-03","UFBA","ALCB","54023","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax.","Guedes, ML","Alves, L. de J.; Guedes, ML; Santana, DL; Loureiro, DM","137","2001","Southern America","Brasil","Bahia",NA,"ca de 2,0m de altura. Folhas cartáceas, discolores. Inflorescência axilar, brácteas esverdeadas, flores esverdeadas.",NA,NA,"06","03","Lençóis","Chapada Diamantina, Assentamento Rio bonito.","-41.454167","-12.466944",NA,NA,NA,NA,NA,NA,"2001","09",NA,"-41.454167","-12.466944",NA,NA,NA,NA,NA
"76","2021-02-08 21:32:06-03","UFBA","ALCB","68746","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax.","Oliveira, LSD de","Pinheiro, MHO","493","1997","Southern America","Brasil","São Paulo",NA,"ca. 4,0 m alt. Frutos imaturos.","ALCB050815","ALCB050815","10","07","Bauru","Jardim Botânico de Bauru","-49.05","-22.3",NA,NA,NA,NA,NA,NA,"2011","09",NA,"-49.05","-22.3",NA,NA,NA,NA,NA
"77","2019-10-09 11:13:56-03","UFBA","ALCB","54023","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax.","Guedes, ML","Alves, L. de J.; Guedes, ML; Santana, DL; Loureiro, DM","137","2001","Southern America","Brasil","Bahia",NA,"2,0m. Folhas cartáceas, discolores. Inflorescência axilar, brácteas esverdeadas, flores esverdeadas.","ALCB050806","ALCB050806","06","03","Lençóis","Chapada Diamantina, Assentamento Rio Bonito, ponto R4","-41.143056","-12.34",NA,NA,NA,NA,NA,NA,"2001","09",NA,"-41.143056","-12.34",NA,NA,NA,NA,NA
"78","2019-10-09 11:13:56-03","UFBA","ALCB","56109","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax.","Oliveira, LSD de","Loureiro, DM; Alves, L. de J.; Guedes, ML; Santana, DL","361","2001","Southern America","Brasil","Bahia",NA,"6,0 m. Folhas coriáceas, discolores. Inflorescências axilares. Frutos imaturos verdes, tricocas, apendiculadas.; vegetação em estádio avançado de desenvolvimento.","ALCB050805","ALCB050805 ALCB050805_1 ALCB050805_2","09","06","Ibirapitanga/Camamú/Maraú","Litoral Sul, Assentamento Oricó, área de reserva legal","-39.349167","-14.133611",NA,NA,NA,NA,NA,NA,"2011","11",NA,"-39.349167","-14.133611",NA,NA,NA,NA,NA
"79","2020-02-14 14:10:08-03","UFBA","ALCB","138758","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax.","Guedes, ML","Santos, C; Cerqueira, LO; Costa, G; Martins, MLL","52","2019","Southern America","Brasil","Bahia",NA,"Ca. 3,5m de altura. Presença de estípulas. Fruto cor verde.","ALCB070646",NA,"04","04","Cabaceiras do Paraguaçu","Serra do Aporá. Zona Rural de Cabaceiras do Paraguaçú.","-39.175","-12.731389",NA,NA,NA,NA,NA,NA,"2019","07",NA,"-39.175","-12.731389",NA,NA,NA,NA,NA
"80","2019-10-09 11:13:56-03","UFBA","ALCB","101010","PreservedSpecimen","Plantae","Dicotyledon",NA,"Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax.","Oliveira, LSD de","Silva, JM; Barbosa, E; Abe, LA","2479","1998","Southern America","Brasil","Paraná",NA,"3 m. Flor creme.","ALCB050803","ALCB050803","09","07","Diamante do Norte","Estação Ecológica de Caiuá","-52.8596992492676","-22.656400680542",NA,NA,NA,"16110","auto",NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-02-08 09:47:13-03","NBC","NL-BOTANY","L.2182691","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Esser H-J","Claussen P",NA,"1837","Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182691 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182691","NL-L2182691","01","01",NA,"Curvello (minas geraes) and Rio de Francisco",NA,NA,NA,NA,NA,NA,NA,NA,"1995","10","01",NA,NA,"Magnoliopsidae","L 0020225 | 904120259",NA,NA,NA
"82","2020-02-08 09:47:13-03","NBC","NL-BOTANY","L.2182692","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Actinostemon","klotzschii","Actinostemon klotzschii","(Didr.) Pax","Esser H-J","Hagendorf",NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182692 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182692","NL-L2182692",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1995","10","01",NA,NA,"Magnoliopsidae","L 0020226 | 904120270",NA,NA,NA
"83","2020-02-08 09:47:13-03","NBC","NL-BOTANY","L.1059714","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Actinostemon","lundianus","Actinostemon lundianus","(Didr.) Pax",NA,"Krukoff BA",NA,NA,"Southern America","Brazil","Acre",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1059714 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1059714","NL-L1059714",NA,NA,NA,"Basin of Rio Purus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","U 0051745 | Uw 20024",NA,NA,NA
"84","2020-02-08 09:47:13-03","NBC","NL-BOTANY","L.1059715","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Actinostemon","lundianus","Actinostemon lundianus","(Didr.) Pax",NA,"Krukoff BA",NA,NA,"Southern America","Brazil","Acre",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1059715 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1059715","NL-L1059715",NA,NA,NA,"Basin of Rio Purus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw20024",NA,NA,NA
"85","2020-02-08 09:47:13-03","NBC","NL-BOTANY","U 0051746","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Actinostemon","lundianus","Actinostemon lundianus","(Didr.) Pax",NA,"Krukoff BA",NA,NA,"Southern America","Brazil","Acre",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200051746 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0051746",NA,NA,NA,NA,"Basin of Rio Purus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw 20024",NA,NA,NA
"86","2020-02-08 09:47:13-03","NBC","NL-BOTANY","U 0075728","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Actinostemon","lundianus","Actinostemon lundianus","(Didr.) Pax",NA,"Krukoff BA",NA,NA,"Southern America","Brazil","Acre",NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200075728 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0075728",NA,NA,NA,NA,"Basin of Rio Purus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","Uw20024",NA,NA,NA
"87","2020-02-08 09:47:13-03","NBC","NL-BOTANY","L.2182696","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Actinostemon","sprengelii","Actinostemon sprengelii","Baill.",NA,"Riedel L",NA,NA,"Southern America","Brazil",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182696 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182696","NL-L2182696",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0020230 | 903153362",NA,NA,NA
"88","2020-02-08 09:47:13-03","NBC","NL-BOTANY","L.2182701","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Actinostemon","sprengelii","Actinostemon sprengelii concepcionis","Chodat & Hassl.",NA,"Fiebrig K",NA,"1909","Southern America","Paraguay",NA,NA,"Verkerrsrhendes Unterholz an bewaldetem steilem Berghang<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182701 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182701","NL-L2182701","03","01",NA,"N. Paraguay, Zwischen Rio Apa und Rio Aquidaban",NA,NA,NA,NA,"concepcionis",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0020234 | 910215155",NA,NA,NA
"89","2020-02-08 09:47:13-03","NBC","NL-BOTANY","L.2182697","PreservedSpecimen","Plantae",NA,"Malpighiales","Euphorbiaceae","Actinostemon","sprengelii","Actinostemon sprengelii concepcionis","Chodat & Hassl.",NA,"Fiebrig K",NA,"1903","Southern America","Paraguay",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2182697 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2182697","NL-L2182697","01","16",NA,"Corros de Tobati, Corro Penitente",NA,NA,NA,NA,"concepcionis",NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsidae","L 0020233 | 9101991561",NA,NA,NA
