"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","typeStatus","phylum","order","scientificNameAuthorship","imagecode","minimumElevationInMeters","maximumElevationInMeters","identifiedBy","county","infraspecificEpithet","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"2884","2019-11-01 15:10:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Moraes, TM","IFN-23420471.3","2018","05","31","Southern America","Brasil","Maranhão","Forquilha","-42.840032","-3.599977","-42.840032","-3.599977",NA,NA,"Conglomerado MA-234. Subunidade 1. Subparcela 3. indivíduo 22. F6; Árvore; DAP em cm: 26,1; altura em m: 13,50; látex branco, pouco abundante, líquido, com odor; base reta; casca marron por fora, vinho por dentro, grossa, fendida, sem odor; Fragmento",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,"96","96","Alves-Araújo, A; Neto, NEO","Brejo",NA,NA,NA,"2018","12","20",NA,NA,NA,NA,NA,NA
"2885","2021-01-04 10:58:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Mendoza, M; Munhoz, CBR; Amaral, EJ; Brauner, LM; Santos, IAC; Gouvêa, APML","5209","2016","05","06","Southern America","Brasil","Goiás","Parque Nacional Chapada dos Veadeiros, ca. 3.6 km N da GO-239, ponto 3500 do módulo RAPELD - UnB","-47.727778","-14.106111","-47.727778","-14.106111",NA,NA,"Arvore pequeno com copa bastante densa, ca. 5 m de alto. Ramos jovens, pedicelos e cálice com tricomas ferrugíneos, flores verde pálido.; Componente da vegetação arvores, no local.&nf;Cerrado rupestre com arvores dispersos até 4 m de alto, área levemen",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Alto Paraíso de Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"2886","2021-01-04 10:58:51-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Marinho, MAO","IFN-2335713.1","2018","05","24","Southern America","Brasil","Maranhão",NA,"-43.020003","-3.599981","-43.020003","-3.599981",NA,NA,"Conglomerado MA-233. Subunidade 3. Subparcela 1. indivíduo 7. F8; Arbusto; altura em m: 1,40; resina, incolor, pouco abundante, viscoso, com odor; base reta; Cerrado sensu stricto, relevo plano, solo argiloso",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,"91","91","Pessoa, C","Anapurus",NA,NA,NA,"2020","05","18",NA,NA,NA,NA,NA,NA
"2887","2019-11-01 15:10:49-03","UnB","UB","166904","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Queiroz, LP; Nascimento, NS","3965","1994","06","16","Southern America","Brasil","Bahia","Ca. 25km de Xique-xique, na estrada para Santo Inácio.","-42.502799987793","-11.4288997650146",NA,NA,NA,NA,"Árvore dca 8m, copada, a copa fechada densa. Látex branco leitos, produzido em quantidade muito pequena pela casca e pecíolo. Folhas cartáceas.; Com árvores espassas. Solo arenoso com fragmentos e afloramentos rochosos.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Gentio do Ouro",NA,"54643","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2888","2019-11-01 15:10:49-03","UnB","UB","13899","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Paula, JE","3671","2001","06","21","Southern America","Brasil","Distrito Federal","BR-020 próximo ao Trevo para Planaltina-DF e Planaltina-GO","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Bem ramosa; latescente; látex branco; folha coriácea; botão floral ferrugíneo; madeira dura.&nf;OBS: Em estudo farmacológico.; .",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Paula, JE","Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2889","2019-11-01 15:10:49-03","UnB","UB","113890","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Ratter, JA; Fonsêca, SG; Fonsêca Filho, J","3131","1976","06","08","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18km SSW of Brasília TV Tower","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Calyx ferrugineous; petals very pale green.; Tree; Cerrado.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2890","2019-11-01 15:10:49-03","UnB","UB","114186","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Abreu, TLS","199","2000","02","01","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Cerrado.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Proença, CEB","Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2891","2019-11-01 15:10:49-03","UnB","UB","113903","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Ratter, JA; Fonsêca, SG; Castro, RA","2575","1972","10","03","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Small tree 5m; Sparse grassy cerrado.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2892","2019-11-01 15:10:49-03","UnB","UB","216346","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Silvestre, LFV","169","2015","05","06","Southern America","Brasil","Goiás","Engenho II. Sítio Histórico Kalunga","-47.4583015441895","-13.7974996566772",NA,NA,NA,NA,"Registro etnobotânico - alimento, ecológico; Arbóreo 4m, flores recém fecundas; Cerrado sensu stricto",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Cavalcante",NA,"92497","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2893","2019-11-01 15:10:49-03","UnB","UB","166918","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Harley, RM; et al.","24907","1988","10","12","Southern America","Brasil","Minas Gerais","Serra do Cabral, a 7km da cidade.","-44.25","-17.883333","-44.25","-17.883333",NA,NA,"Arvoreta até 3m de altrua, com ramas patentes. folhas ferrugíneas na face inferior. Sépalas ferrugíneas. Pétalas verdes.; Campo rupestre e mata de galeria. Brejo e areal. Entre rochas.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,"950","950","Pennigton, TD","Buenópolis",NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA
"2894","2019-11-01 15:10:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Soares, AS","IFN-7282252.8","2017","07","25","Southern America","Brasil","Bahia",NA,"-45.719722","-12.42","-45.719722","-12.42",NA,NA,"Medições na subunidade completa. Conglomerado BA-728. Subunidade 2. Subparcela 8. Indivíduo 9; Arbusto; 3,0m de altura; DAP 10,4cm. Base do caule do tipo reta. Casca externamente branca, grossa, do tipo rugosa; Solo arenoso. Cerrado se","UB0038690",NA,"Dicotyledoneae",NA,"(Mart.) Radlk.","UB0038690",NA,NA,"Bijos, NR","São Desidério",NA,NA,NA,"2017","08","30",NA,NA,NA,NA,NA,NA
"2895","2019-11-01 15:10:49-03","UnB","UB","166925","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Dias, JB; Walter, BMT; Sá, SPP; Deus, WC","20","1989","07","27","Southern America","Brasil","Bahia","Estrada de terra entre Corretina - BA e Posse - GO. 6km à Sudoeste de Correntina.","-44.6366996765137","-13.3432998657227",NA,NA,NA,NA,"Árvore ca. 6m de altura. Botões florais ferrugíneos. Presença de látex esbranquiçado. Frutos imaturos verdes.; Cerrado. Solo arenoso.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Walter, BMT","Correntina",NA,"182507","auto","1989","07","27",NA,NA,NA,NA,NA,NA
"2896","2019-11-01 15:10:49-03","UnB","UB","166902","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Queiroz, LP; Nascimento, NS","3980","1994","06","17","Southern America","Brasil","Bahia","Ca. 10-12km E de Gentio do Ouro, na estrada para Mirorós.","-42.502799987793","-11.4288997650146",NA,NA,NA,NA,"Planta rara em floração. Esta planta apenas na mata.; Árvore de ca. 8m x 40cm DAP, latescente, o látex branco exudando em pequena quantidade, tronco com casca bastante suberosa, profundamente sulcada. Folhas cartáceas.; Carrasco com mata de cipó. Sol",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Gentio do Ouro",NA,"54643","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2897","2019-11-01 15:10:49-03","UnB","UB","113895","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Pires, JM","8080","1962","08","06","Southern America","Brasil","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Casca muito grossa como em Agonandra, aspecto xeromorfo.; Árvore 3-4m; .",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Pennington, TD","Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2898","2019-11-01 15:10:49-03","UnB","UB","113894","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Melo, E; França, F","748","1992","06","21","Southern America","Brasil","Distrito Federal","BR-251 Km 40DF. APA de São Bartolomeu. Quebrada dos Neri","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Árvore 3m. Flor esverdeada; Cerrado.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Gonçalves, EG","Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2899","2019-11-01 15:10:49-03","UnB","UB","114155","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Irwin, HS; Soderstrom, TR","5603","1964","08","26","Southern America","Brasil","Distrito Federal","Ca. 25km S of Brasília on road to Belo Horizonte","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Gnarled tree. Flor yellow-green; Cerrado.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,"700","1000","Alves-Araújo, A","Brasília",NA,"70570","auto","2018","12","20",NA,NA,NA,NA,NA,NA
"2900","2019-11-01 15:10:49-03","UnB","UB","11731","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Silveira, D; Sena, G; Carvalho, JA","s.n.","2003","07","07","Southern America","Brasil","Distrito Federal","Campus Universitário, próximo ao Centro Olímpico &nf;(Casa do Estudante)","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,".",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Silveira, D","Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2901","2019-11-01 15:10:49-03","UnB","UB","113904","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Pires, JM; Silva, NT; Souza, R","9167","1963","04","18","Southern America","Brasil","Distrito Federal","Entre a Universidade de Brasília e o Parque Florestal","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Árvore cascuda 4m. Flor branca-esverdeada; Cerrado.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2902","2019-11-01 15:10:49-03","UnB","UB","113889","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Gottsberger, IS; Gottsberger, GK","12-180998","1998","09","18","Southern America","Brasil","Distrito Federal","Estação Ecológica de Águas Emendadas","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"New leaves, hermaphrodite flowers, tepals and peduncle with brownish hairs, petals greenish, anthers light yellow.; Treelet; .",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Proença, CEB","Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2903","2019-11-01 15:10:49-03","UnB","UB","114176","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Gottsberger, IS; Gottsberger, GK","14-220998","1998","09","22","Southern America","Brasil","Distrito Federal","Estação Ecológica de Águas Emendadas, about km NE of Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Yellowish flowers, hermaphrodite.; Small tree 2,5m; Campo cerrado.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Proença, CEB","Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2904","2019-11-01 15:10:49-03","UnB","UB","14177","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Soares-Silva, LH; Sousa, GM; Carvalho, JA","s.n.","2004","09","23","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Caule suberoso, fissurado. Planta latescente, látex branco leitoso, folhas jovens castanho esverdeadas, seríceas.; Árvore 3m. Fruto jovem verde.; Cerrado senso restrito.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Soares-Silva, LH","Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2905","2019-11-01 15:10:49-03","UnB","UB","113888","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Paixão, ILSC","13","1980","11",NA,"Southern America","Brasil","Distrito Federal","Fazenda Água Limpa, Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Árvore; Cerrado.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2906","2019-11-01 15:10:49-03","UnB","UB","113901","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Ratter, JA; Fonsêca, SG","2973","1976","05","03","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonia, ca. 18km SSW of Brasília TV Tower","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Much twisted tree 4m tall. Copious white latex exuding from cuts. Petals pale green.; Much twisted tree 4m. Petals pale green",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2907","2019-11-01 15:10:49-03","UnB","UB","114185","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Ratter, JA; et al.","3829","1976","10","21","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18km SSW of Brasília TV Tower","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Tree 20m x 20cm; Forest gallery.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Pennington, TD","Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2908","2019-11-01 15:10:49-03","UnB","UB","113902","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Ratter, JA; et al.","s.n.","1976","10","26","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18km SSW of Brasília TV Tower","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Broken twigs exuding a white watery latex.; Tree 27m; Gallery forest.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Pennington, TD","Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2909","2019-11-01 15:10:49-03","UnB","UB","113887","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Ratter, JA; Fonsêca, SG; Fonsêca Filho, J","3381","1976","08","04","Southern America","Brasil","Distrito Federal","Fazenda Água Limpa (University of Brasília field station), near Vargem Bonita, ca. 18km SSW of Brasília TV Tower","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Flowers with fuscous calyx and pale yellow-green corolla.; Small tree; Cerradão.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2910","2019-11-01 15:10:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Eiten, G","s.n.","1985","06","18","Southern America","Brasil","Distrito Federal","Jardim Botânico de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Látex branco; Árvore nativa; Cerradão",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2911","2019-11-01 15:10:49-03","UnB","UB","114187","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Abreu, TLS","141","2000","01","26","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Cerrado.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Proença, CEB","Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2912","2019-11-01 15:10:49-03","UnB","UB","184481","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Santos, JR; Silveira, AM; Dias, EBA; Nogueira, LMG","829","2007","03","22","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília. Área queimada entre os portões 6 e 7","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Árvore. Botões verdes. Planta com látex leitoso; Cerrado sensu stricto. Relevo plano. Latossolo",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Santos, JR","Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2913","2019-11-01 15:10:49-03","UnB","UB","164272","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Santos, JR; et al.","329","2006","06","09","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília. Entre o córrego três Barras.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Árvore. Botões verdes.; Cerrado sensu stricto (Cerrado ralo). Relevo plano. Latossolo.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Santos, JR","Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2914","2019-11-01 15:10:49-03","UnB","UB","181134","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Roveratti, J; Santos, AA; Nogueira, LMG","527","2006","10","06","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília - Lado esquerdo da Barragem de Santa Maria.","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Árvore; fruto verde. Planta com látex.; Cerrado senso stricto, relevo levemente ondulado, latossolo.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Roveratti, J","Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2915","2019-11-01 15:10:49-03","UnB","UB","114160","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Pires, JM","57050","1963","10","14","Southern America","Brasil","Distrito Federal","Parque Recreativo e Reserva Ecológica do Gama, ca. 40km from Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"In fruits; thick bark.; Tree 20m x 15cm; .",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Alves-Araújo, A","Brasília",NA,"70570","auto","2018","12","20",NA,NA,NA,NA,NA,NA
"2916","2019-11-01 15:10:49-03","UnB","UB","113905","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Kirkbride Junior, JH","4476","1981","09","28","Southern America","Brasil","Distrito Federal","Perto do Ribeiro Sobradinho","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Látex branco.; Árvore 5m. Fruto verde.; Cerrado s.s..",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Proença, CEB","Brasília",NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2917","2019-11-01 15:10:49-03","UnB","UB","114179","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","França, F","862","1993","05","07","Southern America","Brasil","Distrito Federal","Reserva do IBGE. Estrada da Metereologia","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Arbusto 1,5m; Cerrado s.s..",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Alves-Araújo, A","Brasília",NA,"70570","auto","2018","12","20",NA,NA,NA,NA,NA,NA
"2918","2019-11-01 15:10:49-03","UnB","UB","114162","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Macedo, M","11","1985","07","02","Southern America","Brasil","Distrito Federal","Taguatinga","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Arbórea; Cerrado.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Alves-Araújo, A","Brasília",NA,"70570","auto","2018","12","20",NA,NA,NA,NA,NA,NA
"2919","2019-11-01 15:10:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Dias, AFV; Equipe 1","18","2016","03","17","Southern America","Brasil","Goiás",NA,"-49.3875007629395","-14.2877998352051",NA,NA,NA,NA,"P1 L1; Árvore 6m; Cerrado s.s",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Nova Iguaçu de Goiás",NA,"28856","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2920","2019-11-01 15:10:51-03","UnB","UB","89639","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Silva, FC","175","1979","06","17","Southern America","Brasil","Goiás","Ilha do Bananal, Parque Nacional do Araguaia","-49.426700592041","-15.2981004714966",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Incógnito","Santa Isabel",NA,"36732","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2921","2019-11-01 15:10:51-03","UnB","UB","89637","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Silva, FC","382","1979","06","26","Southern America","Brasil","Goiás","Ilha do Bananal, Parque Nacional do Araguaia","-49.426700592041","-15.2981004714966",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Incógnito","Santa Isabel",NA,"36732","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2922","2019-11-01 15:10:49-03","UnB","UB","202442","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Teixeira, AMC; Pinto, JRR","1","2014","02",NA,"Southern America","Brasil","Goiás","Parque Estadual de Terra Ronca - Módulo RAPELD, parcela 2500L, indivíduo 92&nf;Cerrado sentido restrito, solo arenoso","-46.3182983398438","-13.3983001708984",NA,NA,NA,NA,"Árvore, 17.6 cm de diâmetro, 4 m de altura, presença de látex",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,"763","763","Pinto, JRR","São Domingos",NA,"73215","auto","2014","02",NA,NA,NA,NA,NA,NA,NA
"2923","2019-11-01 15:10:49-03","UnB","UB","22549","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","1017","2005","07",NA,"Southern America","Brasil","Maranhão",NA,"-43.0242004394531","-6.75639009475708",NA,NA,NA,NA,"Árvore 9m x 58cm; .",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Gomes, BM","Barão de Grajaú",NA,"61445","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2924","2019-11-01 15:10:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Casella, FM; Equipe 2","61","2016","03",NA,"Southern America","Brasil","Mato Grosso",NA,"-55.7113990783691","-12.5452995300293",NA,NA,NA,NA,"P7 L3",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Sorriso",NA,"139969","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2925","2019-11-01 15:10:49-03","UnB","UB","166890","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Goodland, R","3959","1967","09","27","Southern America","Brasil","Minas Gerais","Near Frutal on highway BR-14 at km 88 marker.","-49.0806007385254","-19.698299407959",NA,NA,NA,NA,"Voucher specimen for phytosociological survey, taken from Stand 263.; Tree 6m tall, common in stand.; Cerrado (xeromorphic scrub).",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Comendador Gomes",NA,"33550","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2926","2019-11-01 15:10:49-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Pereira, JB; Giroldo, AB","340","2014","11","19","Southern America","Brasil","Minas Gerais","Assentamento Americana","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"arbusto com 1m de altura, frutos verdes; Cerrado sensu stricto",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,NA,"Grão Mogol",NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"2927","2019-11-01 15:10:49-03","UnB","UB","5607","PreservedSpecimen","Plantae","Sapotaceae","Pouteria","ramiflora","Pouteria ramiflora","Araújo, FD","s.n.","1993","01",NA,"Southern America","Brasil","Minas Gerais","Fazenda Nova Esperança","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"Árvore; Cerrado.",NA,NA,"Dicotyledoneae",NA,"(Mart.) Radlk.",NA,NA,NA,"Araujo, FD","Montes Claros",NA,"72568","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
