"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","occurrenceRemarks","minimumElevationInMeters","maximumElevationInMeters","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"46","2020-06-29 11:32:44-03","UFRJ","RFA","36479","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Marcelo Guerra Santos","Ana Mayumi G. Tamashiro; Juliana M. M. C. Quinteiro",NA,"2007","01","31","Brasil","Rio de Janeiro","Itatiaia","-44.530833","-22.327778","44º31'51''W","22º19'40''S","RFA23295",NA,NA,NA,NA,"Vila de Visconde de Maurá, lote 10",NA,"1024","1024",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2020-11-24 17:11:05-03","UTFPR","DVPR","1873","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.","Estevan, DA","Estevan, DA; Duarte, E","2041","2014","10","16","Brasil","Paraná","Dois Vizinhos","-53.02431","-25.435961","-53.02431","-25.435961","DVPR001873","DVPR001873","2014","11","20",NA,"Arbusto, flor roxa, frutos verdes, com espinhos.; Borda de mata.","520","520",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2020-11-24 17:11:06-03","UTFPR","DVPR","2279","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Estevan, DA","Duarte, E","304","2014","12","09","Brasil","Paraná","Dois Vizinhos","-53.060075","-25.415306","-53.060075","-25.415306","DVPR002279",NA,"2014","12","18","UTFPR - DV","Árvore com espinhos, frutos imaturos verdes, maduros vermelhos, flor roxa.; Borda de mata.","510","510",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2020-11-24 17:11:06-03","UTFPR","DVPR","333","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Craveiro, AG","Dias, MC; Ronque, AW","49","2002","06","13","Brasil","Paraná","Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,"DVPR000333","DVPR000333","2002",NA,NA,"Fazenda Doralice","Arvoreta 4 m, tronco jovem com espinhos, flores lilás e creme.; Borda da mata 100 m do rio Tibagi.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"20625","auto",NA,NA,NA,NA,NA,NA
"50","2020-11-24 17:11:06-03","UTFPR","DVPR","1811","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Estevan, DA","Duarte, E","236","2014","11","11","Brasil","Paraná","Dois Vizinhos","-53.05209","-25.4292","-53.05209","-25.4292","DVPR001811","DVPR001811","2014","11","20","Propriedade Sr. Celso Eduardo Pereira Ramos","Arbusto ca. 2,5 m, fruto alaranjado.; Ecótono entre Floresta Estacional Semidecidual e Floresta Ombrófila Mista.","537","537",NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2020-11-24 17:11:06-03","UTFPR","DVPR","237","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.",NA,"?","s.n.","2004","11","23","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"DVPR000237","DVPR000237",NA,NA,NA,"Parque Municipal Arthur Thomas","Arbusto, flores liláses e verdes, frutos verdes e alaranjados.; Beira da mata.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"52","2020-11-24 17:11:06-03","UTFPR","DVPR","306","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.",NA,"?","s.n.","2004","11","23","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,"DVPR000306","DVPR000306",NA,NA,NA,"Parque Municipal Arthur Thomas","Arbusto, flores lilases e verdes, frutos verdes e alaranjados.; Beira da mata.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA,NA
"53","2020-11-24 17:11:06-03","UTFPR","DVPR","5360","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","França, LN","França, LN","50","2017","09","10","Brasil","Paraná","Rio Bonito do Iguaçu","-52.5257987976074","-25.4906005859375",NA,NA,"DVPR005360",NA,NA,NA,NA,"Comunidade Alta Floresta, Sítio França.","Arvoreta 2 m.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"26511","auto",NA,NA,NA,NA,NA,NA
"54","2020-11-24 17:11:06-03","UTFPR","DVPR","4838","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Estevan, DA","Canan, DE","s.n.","2015","09","05","Brasil","Paraná","São João","-52.7252998352051","-25.8278007507324",NA,NA,"DVPR004838",NA,"2015",NA,NA,"Comunidade do Alto Mirim","Arbusto 2m, flor roxa, frutos verdes, com espinhos.",NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,"29749","auto",NA,NA,NA,NA,NA,NA
"55","2021-03-30 12:49:51-03","EAO","IAN","60695","PreservedSpecimen","Plantae","Solanaceae","Dunalia","breviflora","Dunalia breviflora glabrata","(Sendtn.) Sleumer",NA,"Morel, I","2199","1947","03","19","Argentina","Gob. Formosa","Pilcomayo",NA,NA,NA,NA,"IAN060695","IAN060695 IAN060695_e IAN060695_f",NA,NA,NA,"Al S Este a 2km de Puesto Porteño.",NA,NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,"glabrata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-30 12:49:51-03","EAO","IAN","60797","PreservedSpecimen","Plantae","Solanaceae","Dunalia","breviflora","Dunalia breviflora glabrata","(Sendtn.) Sleumer",NA,"Aguilar, RM","1075","1947","11","08","Argentina","Gob.Chaco","Resistencia",NA,NA,NA,NA,"IAN060797","IAN060797 IAN060797_e IAN060797_f",NA,NA,NA,"Margarita Belém.",NA,NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,"glabrata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-30 12:49:51-03","EAO","IAN","67652","PreservedSpecimen","Plantae","Solanaceae","Dunalia","breviflora","Dunalia breviflora glabrata","(Sendtn.) Sleumer",NA,"Morel, I","4338","1948","01","05","Argentina","Gob. Formosa","Pilcomayo",NA,NA,NA,NA,"IAN067652",NA,NA,NA,NA,"Pueblo Laaguna Blanca.",NA,NA,NA,"Southern America",NA,NA,"Dicotiledônea",NA,"glabrata",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2015-02-10 11:46:59-02","BM","SOLANACEAE_SOURCE_BR","61412","O","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.",NA,"Sellow, F.","7769",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"BM001070804",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,"Magnoliophyta","Solanales",NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"59","2015-02-10 11:46:59-02","BM","SOLANACEAE_SOURCE_BR","69233","O","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Rodrigues, I.M.C.","Dias, M.C.","s.n.","1994","10","10","Brazil","Paraná","Tibagi","-50.4136","-24.5094",NA,NA,"K000788506",NA,"2012","01","01","Saída para Castro","Arvore; flores claras, frutos verdes. Beira da mata ciliar, Rio Tibagi.",NA,NA,"Southern America",NA,NA,"Magnoliophyta","Solanales",NA,NA,"56988","auto","Dicotyledoneae",NA,NA,NA,NA,NA
"60","2015-02-10 11:46:59-02","BM","SOLANACEAE_SOURCE_BR","69236","O","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Rodrigues, I.M.C.","Kinupp, V.F.; Paiva, M.R.C.; Alves, J.","s.n.","1996","12","13","Brazil","Paraná","Imbaú","-50.7608","-24.445",NA,NA,"K000788505",NA,"2012","01","01","Entrada para o município de Reserva","Árvore 5-6m alt.; botões florais; pétalas internas roxas, frutos imaturos esverdeados e maduros alaranjados, caules e ramos e espinhos; mata ciliar.",NA,NA,"Southern America",NA,NA,"Magnoliophyta","Solanales",NA,NA,"16142","auto","Dicotyledoneae",NA,NA,NA,NA,NA
"61","2015-02-10 11:46:59-02","BM","SOLANACEAE_SOURCE_BR","69234","O","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","Rodrigues, I.M.C.","Barbosa, G.C.","s.n.","1995","10","27","Brazil","Paraná","Tibagi","-50.4136","-24.5094",NA,NA,"K000788507",NA,"2012","01","01","Capão do Salto Santa Rosa","Arbustiva, 2 m. alt.; Flor branca arroxeada, não odorífera, fruto imaturo verde, maduro alaranjado.",NA,NA,"Southern America",NA,NA,"Magnoliophyta","Solanales",NA,NA,"56988","auto","Dicotyledoneae",NA,NA,NA,NA,NA
"62","2019-12-04 15:25:51-03","PUCPR","HUCP","6561","S","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.","Jaszczerski, JC; Acra, LA","Ribeiro, CCN","008","1983","11","07","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00018661","HUCP00018661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"63","2019-12-04 15:25:51-03","PUCPR","HUCP","1233","S","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.","Acra, LA; Ganz, SR","Piacentini, N","005",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00018699","HUCP00018699","1985","04","23","Faculdade Tuiuti",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"64","2019-12-04 15:25:51-03","PUCPR","HUCP","4036","S","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.","Acra, LA","Krul, LM","050",NA,NA,NA,"Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00018609","HUCP00018609","1986","08","30","Lamenha Pequena",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"65","2019-12-04 15:25:51-03","PUCPR","HUCP","111","S","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.","Hatschbach, GG","Kummrow, R","s.n.","1982","09","23","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00018971","HUCP00018971",NA,NA,NA,"Parque Iguaçu",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"66","2019-12-04 15:25:51-03","PUCPR","HUCP","6552","S","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.","Acra, LA","Kiuskowski, IG","001","1983","09","21","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,"HUCP00018647","HUCP00018647",NA,NA,NA,"Prado Velho",NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25180","auto",NA,NA,NA,NA,NA,NA
"67","2019-12-04 15:25:51-03","PUCPR","HUCP","15514","S","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.","Acra, LA","Shirata, MT","4242","2000","10","21","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"HUCP00018595","HUCP00018595",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"68","2019-12-04 15:25:51-03","PUCPR","HUCP","18790","S","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.","Selusniaki, M","Chupil, H","088","2007","10","18","Brasil","Paraná","Tijucas do Sul","-49.1988983154297","-25.9281005859375",NA,NA,"HUCP00018691","HUCP00018691","2008",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25228","auto",NA,NA,NA,NA,NA,NA
"69","2019-12-04 15:25:51-03","PUCPR","HUCP","24824","S","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.",NA,"Kersten, RA","171","1997","03","28","Brasil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,"HUCP00024824","HUCP00024824",NA,NA,NA,"Bairro do Carioca","Arbusto de 2m, flores lilás, frutos imaturos, em beira de estrada.",NA,NA,NA,NA,NA,"Eudicotiledonea",NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA
"70","2020-11-26 18:09:51-03","CPAN-UFMS","COR","10434","PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendtn.) Hunz.","J. Cordeiro","Cordeiro,J.; Cruz, J.M.; Poliquesi, C.B.","1620","1999","11","13","Brasil","Paraná","Lapa","-49.7158012390137","-25.7696990966797",NA,NA,NA,NA,NA,NA,NA,"Faxinal.","Com Flor: alvacenta, nervuras lilases.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"49965","auto",NA,NA,NA,NA,NA,NA
"71","2019-10-09 11:25:20-03","UFBA","ALCB",NA,"PreservedSpecimen","Plantae","Solanaceae","Vassobia","breviflora","Vassobia breviflora","(Sendt.) A.T.Hunz.","Schinini, A","Sosa, MM","07","1998","11","04","Argentina","Corrientes","Dep. Capital",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Borde de arroyo Riachuelo, 2 Km entrada ruta n§ 12","espinoso. Corola lila. Frutos verdes.",NA,NA,"Southern America",NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2020-02-08 10:34:55-03","NBC","NL-BOTANY","U 0006787","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.","Maas PJM","Sello F",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-U0006787","NL-U0006787",NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200006787 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Solanales",NA,"type",NA,NA,"Magnoliopsidae","53235",NA,NA,NA,NA
"73","2020-02-08 10:34:55-03","NBC","NL-BOTANY","U 0280884","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.",NA,"Lindeman JC; Haas JH de",NA,"1966","09","21","Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U0280884",NA,NA,NA,NA,"Coppice in the vic. of Curitiba.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200280884 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Solanales",NA,NA,NA,NA,"Magnoliopsidae","Uw13719",NA,NA,NA,NA
"74","2020-02-08 10:34:55-03","NBC","NL-BOTANY","U.1737064","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.","Smith LB","Reitz R; Klein RM",NA,"1957","10","26","Brazil","Santa Catarina",NA,NA,NA,NA,NA,"NL-U1737064","NL-U1737064",NA,NA,NA,"Bom Retiro","Beira rio.<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1737064 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Solanales",NA,NA,NA,NA,"Magnoliopsidae","U 0257190",NA,NA,NA,NA
"75","2020-02-08 10:34:55-03","NBC","NL-BOTANY","U.1737065","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.",NA,"Lindeman JC; Haas JH de",NA,"1966","09","21","Brazil","Paraná",NA,NA,NA,NA,NA,"NL-U1737065","NL-U1737065",NA,NA,NA,"Coppice in the vic. of Curitiba.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1737065 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Solanales",NA,NA,NA,NA,"Magnoliopsidae","U 0257189",NA,NA,NA,NA
"76","2020-02-08 10:34:55-03","NBC","NL-BOTANY","WAG.1525468","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.",NA,"Hatschbach GG",NA,"1979","10","03","Brazil",NA,NA,NA,NA,NA,NA,"NL-WAG1525468","NL-WAG1525468",NA,NA,NA,"Serra do Caete (mun. Rio Branco do Sul) Parana.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1525468 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Solanales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"77","2020-02-08 10:34:55-03","NBC","NL-BOTANY","WAG.1525469","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus","Sendtn.",NA,"Smith LB; Reitz R",NA,"1964","10","21","Brazil",NA,NA,"-53.516667","-26.716667","-53.516667","-26.716667","NL-WAG1525469","NL-WAG1525469",NA,NA,NA,"Santa Catarina. Mun. Sao Miguel d' Oeste: Forest near Sao Miguel d' Oeste.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1525469 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Solanales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"78","2020-02-08 10:34:55-03","NBC","NL-BOTANY","U.1737066","PreservedSpecimen","Plantae","Solanaceae","Acnistus","breviflorus","Acnistus breviflorus spinescens","Sendtn.",NA,"Bornmüller A",NA,"1904","10","20","Brazil","Rio Grande do Sul",NA,NA,NA,NA,NA,"NL-U1737066","NL-U1737066",NA,NA,NA,"Neu Württemberg","<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1737066 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Solanales","spinescens",NA,NA,NA,"Magnoliopsidae","U 0257188",NA,NA,NA,NA
"79","2020-02-08 10:35:19-03","NBC","NL-BOTANY","L 0003576","PreservedSpecimen","Plantae","Solanaceae","Dunalia","breviflora","Dunalia breviflora","(Sendtn.) Sleumer","Sleumer HO","Sello F",NA,NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NL-L0003576","NL-L0003576",NA,NA,NA,"Brasilia","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200003576 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Solanales",NA,"type",NA,NA,"Magnoliopsidae","908242739",NA,NA,NA,NA
"80","2020-02-08 10:35:19-03","NBC","NL-BOTANY","L.2870104","PreservedSpecimen","Plantae","Solanaceae","Dunalia","breviflora","Dunalia breviflora","(Sendtn.) Sleumer",NA,"Reitz R; Klein RM",NA,"1962","10","24","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2870104","NL-L2870104",NA,NA,NA,"Santa Catarina. Serra de Sepigao, Papanduva.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2870104 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Solanales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"81","2020-02-08 10:35:19-03","NBC","NL-BOTANY","L.2870105","PreservedSpecimen","Plantae","Solanaceae","Dunalia","breviflora","Dunalia breviflora","(Sendtn.) Sleumer",NA,"Reitz R",NA,"1963","02","04","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2870105","NL-L2870105",NA,NA,NA,"Santa Catarina. Passo de Cadeia, Sao Joaquim.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2870105 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Solanales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"82","2020-02-08 10:35:19-03","NBC","NL-BOTANY","L.2870107","PreservedSpecimen","Plantae","Solanaceae","Dunalia","breviflora","Dunalia breviflora","(Sendtn.) Sleumer",NA,"Reitz R",NA,"1948","12","23","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2870107","NL-L2870107",NA,NA,NA,"S. Catarina. Riosinho, Rom Retiro.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2870107 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Solanales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"83","2020-02-08 10:35:19-03","NBC","NL-BOTANY","L.2870108","PreservedSpecimen","Plantae","Solanaceae","Dunalia","breviflora","Dunalia breviflora","(Sendtn.) Sleumer",NA,"Klein RM",NA,"1963","10","31","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2870108","NL-L2870108",NA,NA,NA,"Santa Catarina. Passo de Socorro, Lajes.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2870108 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Solanales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"84","2020-02-08 10:35:19-03","NBC","NL-BOTANY","L.2870109","PreservedSpecimen","Plantae","Solanaceae","Dunalia","breviflora","Dunalia breviflora","(Sendtn.) Sleumer",NA,"Reitz R; Klein RM",NA,"1959","01","15","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2870109","NL-L2870109",NA,NA,NA,"Santa Catarina. Rio do Meio, Lauro Muller.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2870109 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Solanales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"85","2020-02-08 10:35:19-03","NBC","NL-BOTANY","L.2870110","PreservedSpecimen","Plantae","Solanaceae","Dunalia","breviflora","Dunalia breviflora","(Sendtn.) Sleumer",NA,"Pedersen TM",NA,"1962","09","26","Paraguay",NA,NA,NA,NA,NA,NA,"NL-L2870110","NL-L2870110",NA,NA,NA,"Enstancia, La soledad'. Santiago. Dep. Misiones.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2870110 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Solanales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"86","2020-02-08 10:35:19-03","NBC","NL-BOTANY","L.2870111","PreservedSpecimen","Plantae","Solanaceae","Dunalia","breviflora","Dunalia breviflora","(Sendtn.) Sleumer",NA,"Pedersen TM",NA,"1955","01","22","Paraguay",NA,NA,NA,NA,NA,NA,"NL-L2870111","NL-L2870111",NA,NA,NA,"Villa Elisa. Dep. Central.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2870111 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Solanales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"87","2020-02-08 10:35:19-03","NBC","NL-BOTANY","L.2870113","PreservedSpecimen","Plantae","Solanaceae","Dunalia","breviflora","Dunalia breviflora","(Sendtn.) Sleumer",NA,"Hassler E",NA,"1913","09","01","Paraguay",NA,NA,NA,NA,NA,NA,"NL-L2870113","NL-L2870113",NA,NA,NA,"Paraguaria Centralis: In regione lacus Ypacaray.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2870113 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Solanales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
"88","2020-02-08 10:35:19-03","NBC","NL-BOTANY","L.2870114","PreservedSpecimen","Plantae","Solanaceae","Dunalia","breviflora","Dunalia breviflora","(Sendtn.) Sleumer",NA,"Dusén PKH",NA,"1915","09","21","Brazil",NA,NA,NA,NA,NA,NA,"NL-L2870114","NL-L2870114",NA,NA,NA,"Parana: Balsa Nova, ad marg. silvulae.","<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2870114 target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,NA,"Southern America",NA,NA,NA,"Solanales",NA,NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA,NA
