"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","monthIdentified","dayIdentified","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","fieldNumber","typeStatus"
"49","2021-03-15 16:37:00-03","NY","NYBG","448204","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","L. B. Smith",NA,"I. Mimura","372","1962","05","10","Brazil","São Paulo","Sao José dos Campos","-45.88","-23.1703",NA,NA,"NY00448204","NY00448204_01","Uma área disjuntiva de cerrado, de várias centenas de km, rodeada antigamente por mata. Parte superior da encosta leste do vale do Córrego da Ressaca, rodeada antigamente por mata. Parte superior da encosta leste do vale do Córrego da Ressaca, 6-6.5 km ao SW (ao longo da Rodovia Pres. Dutra) da saida para Sao José dos Campos, 100-500 m ao lado SE da rodovia. Cerrado quase-fechado, de arbustos e arvores pequenas. O trecho mais para o oeste ainda existente do cerrado de Sao José dos Campos.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28785' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","448217","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","F. C. Hoehne",NA,"F. C. Hoehne","26657","1930","12","06","Brazil","São Paulo","Sao Paulo","-46.618358","-23.646109",NA,NA,"NY00448217","NY00448217_01","Jardim Botânico.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28783' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00995240","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","M. S. Ferrucci",NA,"G. G. Hatschbach","48395","1984","10","13","Brazil","Mato Grosso do Sul","Eldorado","-54.2833","-23.7869",NA,NA,"NY00995240","NY00995240_01","Fda. Pirai.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1090778' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","448233","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","P. K. H. Dusén",NA,"G. Jönsson","1226a","1914","10","20","Brazil","Paraná","Ponta Grossa","-50.012929","-25.234872",NA,NA,"NY00448233","NY00448233_01","Villa Velha.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28755' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","448210","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","G. G. Hatschbach",NA,"O. dos S. Ribas","17","1989","01","06","Brazil","Paraná","Tijucas do Sul","-49.1989","-25.9283",NA,NA,"NY00448210","NY00448210_01","Lagoinha.","950","950","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28787' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","448223","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","K. U. Kramer",NA,"J. C. Lindeman","3501","1966","12","08","Brazil","Paraná",NA,NA,NA,NA,NA,"NY00448223","NY00448223_01","Bank of Rio Iguaçú near ferry to Capanema.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28788' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","687378","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","G. V. Somner",NA,"A. Cruz","s.n.","1976","12","15","Brazil","São Paulo",NA,"-46.618358","-23.646109",NA,NA,"NY00687378","NY00687378_01","Capital, Parque Estadual das Fontes do Ipiranga, Instituto de Botânica. Área 6: planta 39.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=874416' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","448220","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","S. F. Smith",NA,"R. A. Wasum","5089","1989","01","04","Brazil","Rio Grande do Sul","Paverama","-51.7303","-29.5519",NA,NA,"NY00448220","NY00448220_01","Paverama",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28773' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","448198","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","W. Hoehne",NA,"W. Hoehne","SPF10660","1940","10",NA,"Brazil","São Paulo","Sao Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"NY00448198",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28778' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet","53584","auto",NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","448211","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.",NA,NA,"A. C. Cervi","3234","1990","11","22","Brazil","Paraná","Castro","-50.5","-24.28",NA,NA,"NY00448211","NY00448211_01","Fazenda Volta Grande.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28792' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","448234","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","T. D. Pennington",NA,"R. Reitz","8752","1959","03","13","Brazil","Santa Catarina","Rio do Sul","-49.563988","-27.247405",NA,NA,"NY00448234","NY00448234_01","Alto Matador.","800","800","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28767' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","448197","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.",NA,NA,"P. Acevedo-Rodríguez","3694A","1990","09","11","Brazil","Espírito Santo","Linhares","-39.961174","-19.138199",NA,NA,"NY00448197","NY00448197_01","Reserva Valle do rio Doce. Along road, area close to Administration Building.",NA,NA,"SAPI <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28791' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","448232","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","T. D. Pennington",NA,"R. E. Braga","1501","1959","11","16","Brazil","Paraná","Lapa","-49.7156","-25.7697",NA,NA,"NY00448232","NY00448232_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28759' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","476699","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","S. A. Nicolau",NA,"S. A. Nicolau","2143","1999","12","16","Brazil","São Paulo",NA,NA,NA,NA,NA,"NY00476699","NY00476699_01","Cajuru: Beira do Rio Pardo",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28752' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","448236","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","T. D. Pennington",NA,"S. A. Renvoize","3208","1978","10","22","Argentina","Misiones","Eldorado",NA,NA,NA,NA,"NY00448236",NA,"5 km S of Eldorado, Ruta Nacional 12.","200","200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28769' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","448225","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","K. U. Kramer",NA,"G. G. Hatschbach","13341","1965","12","12","Brazil","Paraná","Guairá","-54.2556","-24.08",NA,NA,"NY00448225","NY00448225_01","Guaira, 7 Quedas.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28790' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","448229","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","L. A. T. Radlkofer",NA,"P. K. H. Dusén","10317","1910","10","18","Brazil","Paraná","Ponta Grossa","-50.077154","-25.140873",NA,NA,"NY00448229","NY00448229_01","Ponta Grossa.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28758' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","448201","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","W. Hoehne",NA,"M. Kuhlmann","SPF10444","1935","10","12","Brazil","São Paulo","Sao Paulo","-46.698324","-23.591462",NA,NA,"NY00448201","NY00448201_01","Cidade Jardim",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28781' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","448203","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","L. B. Smith",NA,"I. Mimura","372","1962","05","10","Brazil","São Paulo","Sao José dos Campos","-45.88","-23.1703",NA,NA,"NY00448203","NY00448203_01","Uma área disjuntiva de cerrado, de várias centenas de km, rodeada antigamente por mata. Parte superior da encosta leste do vale do Córrego da Ressaca, rodeada antigamente por mata. Parte superior da encosta leste do vale do Córrego da Ressaca, 6-6.5 km ao SW (ao longo da Rodovia Pres. Dutra) da saida para Sao José dos Campos, 100-500 m ao lado SE da rodovia. Cerrado quase-fechado, de arbustos e arvores pequenas. O trecho mais para o oeste ainda existente do cerrado de Sao José dos Campos.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28784' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","01132170","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","W. Hoehne",NA,"W. Hoehne","s.n.","1944","10","17","Brazil","São Paulo","Sao Paulo","-46.621883","-23.654505",NA,NA,"NY01132170","NY01132170_01","Parque do Estado de Sao Paulo",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1291228' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","448200","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","W. Hoehne",NA,"W. Hoehne","SPF13423","1944","10","17","Brazil","São Paulo","Sao Paulo","-46.621883","-23.654505",NA,NA,"NY00448200",NA,"Parque estadual.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28780' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","448216","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","F. C. Hoehne",NA,"F. C. Hoehne","26657","1930","12","06","Brazil","São Paulo","Sao Paulo","-46.618358","-23.646109",NA,NA,"NY00448216","NY00448216_01","Jardim Botânico.",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28782' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","448199","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","W. Hoehne",NA,"W. Hoehne","SPF13422","1944","01","04","Brazil","São Paulo","Sao Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"NY00448199","NY00448199_01",NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28779' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet","53584","auto",NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","448206","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","R. Reitz",NA,"L. B. Smith","13231","1964","10","13","Brazil","Santa Catarina","Sao Miguel do Oeste","-53.62","-26.58",NA,NA,"NY00448206","NY00448206_01","North bank of Rio das Flores.","500","600","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28770' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","448207","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","R. Reitz",NA,"L. B. Smith","12546","1964","10","15","Brazil","Santa Catarina","Chapecó","-52.75","-27.1",NA,NA,"NY00448207","NY00448207_01",NA,"350","400","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=28772' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Sapindales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG2157","S","Plantae","Sapindaceae","Matayba","cf. elaeagnoides","Matayba cf. elaeagnoides",NA,NA,NA,"Juliana Lima Passos Rezende",NA,"2013","07","09","Brasil","Minas Gerais","Serro","-43.3793983459473","-18.604700088501",NA,NA,NA,NA,"Baú Mato Grosso",NA,NA,"Folhas pinadas alternas com caule piloso (verde dourado) arvore aproximadamente 6 m. 7955052 x; 655424y.",NA,NA,NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA
"75","2020-01-28 13:11:33-03","MCN-PUC-MINAS","HPUC-MG","ANG4356","S","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides",NA,NA,NA,"JLPR","115",NA,NA,NA,"Brasil","Minas Gerais","Serro","-43.3793983459473","-18.604700088501",NA,NA,NA,NA,"Sapateiro - Vila Nova","1159","1159","Folhas alternadas simples, bordas simples, textura membranácea. Planta medicinal. UTM: 7962966 x; 659844 y.",NA,NA,NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA,NA,NA,NA
"76","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","20148","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Cavassan, O.","1994","Bertoncini, A.P.","417","1994","09","29","Brasil","São Paulo","Agudos",NA,NA,"9999","9999","BOTU020148",NA,NA,NA,NA,"Árvore, 3 m de altura, caule semi-rugoso esbranquiçado, folhas membranáceas, flores com anteras esverdeadas. Borda do cerrado.","10","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","22413","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.",NA,NA,"Amaral Jr., A.","343","1999","04","08","Brasil","Mato Grosso do Sul","Três Lagoas","-51.631528","-20.87875","51°37'53.5w","20°52'43.5s","BOTU022413",NA,NA,NA,NA,"Árvore 8m, com frutos verdes e vermelhos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","22635","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.",NA,NA,"Amaral Jr., A.","565","1999","04","12","Brasil","Mato Grosso do Sul","Bataguassu","-52.18875","-21.769583","52°11'19.5w","21°46'10.5s","BOTU022635",NA,NA,NA,NA,"Arbusto 2m, com botôes e frutos secos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","24881","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Paschoal, M.E.S.","2001","Paschoal, M.E.S.","2507","2001","09","11","Brasil","São Paulo","Agudos",NA,NA,"9999","9999","BOTU024881",NA,NA,NA,NA,"Árvore de 15 m de altura; folhas catáceas; botões florais verde claros.","09","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-02-08 11:10:11-03","UNESP-IBB","BOTU","26012","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Verdi, M.","2008","Verdi, M.","1105","2008","11","28","Brasil","Santa Catarina","Concórdia","-52.155","-27.27","52°09'18w","27°16'12 s","BOTU026012",NA,NA,NA,NA,"Floresta Estacional Decidual. Fruto imaturo vermelho.","11","28",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","33548","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk","Rosado","2016","Rosado","285","2014","11","05","Brasil","Paraná","Ponta Grossa",NA,NA,"9999","9999","BOTU033548",NA,"Parque estadual de Vila Velha",NA,NA,NA,"11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","30923","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.",NA,NA,"Bicudo, L.R.H.","1839","1996","09","26","Brasil","São Paulo","Botucatu","-48.916667","-22.916667","48°55'w","22°55's","BOTU030923",NA,"Mata do Moro da Igreja de Santo Antonio Rubião, distrito de Rubião Júnior",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","20362","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.",NA,NA,"Nordi, J.C.","9:6 (3.1)","1993","03","24","Brasil","São Paulo","Bofete",NA,NA,"9999","9999","BOTU020362",NA,NA,NA,NA,"Sub-bosque de Eucalyptus grandis. Herbácea, +- 25 cm. Material estéril.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","33550","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk","Rosado","2017","Rosado","342","2017","10","17","Brasil","Paraná","Maringá",NA,NA,"9999","9999","BOTU033550",NA,"Parque do Ingá",NA,NA,NA,"10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"85","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","8871","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Paschoal, M.E.S.","2015","Amaral Jr., A.","1792","1974","10","09","Brasil","São Paulo","Botucatu",NA,NA,"9999","9999","BOTU008871",NA,"Jardim Botânico do Instituto de Biociências da UNESP",NA,NA,NA,"06","02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"86","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","2956","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Cordeiro, I.","1997","Christianini, S.R.","462","1996","11","29","Brasil","São Paulo","Agudos",NA,NA,"9999","9999","BOTU002956",NA,NA,NA,NA,"Árvore de 6 m de altura, caule semi-rugoso, folhas catáceas, frutos avermelhados e sementes cor-de-vinho. Borda da mata.","04",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"87","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","24880","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Paschoal, M.E.S.","2000","Paschoal, M.E.S.","2285","2000","09","04","Brasil","São Paulo","Agudos",NA,NA,"9999","9999","BOTU024880",NA,NA,NA,NA,"Arvoreta de 3m de altura; folhas membranáceas; estames brancos; anteras amarelas.","10","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"88","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","24879","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Paschoal, M.E.S.","2000","Paschoal, M.E.S.","2344","2000","11","24","Brasil","São Paulo","Agudos",NA,NA,"9999","9999","BOTU024879",NA,NA,NA,NA,"Árvore de 6 m de altura; frutos maduros vermelhos; sementes pretas envolvidas por arilo branco.","12","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"89","2021-02-08 11:10:11-03","UNESP-IBB","BOTU","23170","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.",NA,NA,"Coral, D.J.",NA,"2001","05","23","Brasil","São Paulo","Agudos","-48.916389","-22.443889","48°54'59w","22°26'38 s","BOTU023170",NA,NA,NA,NA,"Arvoreta com 3 m de altura, folhas cartáceas frutos maduros negros deiscendentes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"90","2021-02-18 09:30:42-03","UNESP-IBB","BOTU","2955","PreservedSpecimen","Plantae","Sapindaceae","Matayba","elaeagnoides","Matayba elaeagnoides","Radlk.","Christianini, S.R.","1997","Christianini, S.R.","677","1997","11","09","Brasil","São Paulo","Agudos",NA,NA,"9999","9999","BOTU002955",NA,NA,NA,NA,"Árvore de 11 m de altura, caule semi-rugoso, folhas cartáceas, frutos verde-avermelhados.","11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
