"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","occurrenceRemarks","barcode","phylum","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","continentOcean","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","class","order","preparationType","infraspecificEpithet","individualCount","typeStatus","relatedCatalogItem"
"315","2019-11-01 15:06:50-03","UnB","UB","174233","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Faria, JEQ","2009","08",NA,"Ramos, AE; Jesus, FPR; Reis, GC; Oliveira, M; Cota, G","1739","2009","08","07","Brasil","Distrito Federal","Recanto das Emas","Núcleo Rural Monjolo","Coordenadas em UTM 169 434 / 8 236 520; Subarbusto; Cerrado.",NA,"Dicotyledoneae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-11-01 15:06:50-03","UnB","UB","174298","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Junior, JBB","2009","09",NA,"Bringel, JBA; Azevedo, INC; Paiva, VF","455","2009","09","02","Brasil","Distrito Federal","Lago Sul","Jardim Botânico de Brasília - Trilha em cerrado denso, próximo a Alameda das nações.","Subarbusto, de 40 cm de altura, fruto verde.; Cerrado Denso, latossolo vermelho-escuro, relevo plano.",NA,"Dicotyledoneae","-47.840278","-15.887222","-47.840278","-15.887222","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-01 15:06:50-03","UnB","UB","175239","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB","2005",NA,NA,"Nóbrega, MG","1211","2000","07","18","Brasil","Distrito Federal","Brasília","Jardim Botanico de Brasilia. Trilha entre area de visitação e a Alameda das Naçoes.","Subarbusto 0,50m. Flor Creme -esverdeado. Flores com leve perfume adocicado.; Cerrado denso, borda de estrada.",NA,"Dicotyledoneae","-47.85","-15.866667","-47.85","-15.866667","Southern America","1025","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-01 15:06:50-03","UnB","UB","88334","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Guarino, ESG","392","2000","09","04","Brasil","Distrito Federal","Riacho Fundo","Fazenda Sucupira",NA,NA,"Dicotyledoneae","-48","-15.866667","-48","-15.866667","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-01 15:06:50-03","UnB","UB","181258","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Silveira, AM","2006","10",NA,"Faria, CA; Santos, AA; Amaral, AC; Silveira, AM; Nogueira, LMG","141","2006","07","06","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasilia-DF","Erva; frutos imaturos verde amarelado.; Cerrado rupestre; relevo acidentado; solo com concreções de laterita aflorada.",NA,"Dicotyledoneae","-47.9925","-15.637222","-47.9925","-15.637222","Southern America","1198","1198",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-01 15:06:50-03","UnB","UB","183779","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Proença, CEB; Villarroel, D; Faria, JEQ; Chaves, D; Otoni, T","3718","2010","11","09","Brasil","Minas Gerais","Diamantina",NA,"Subarbusto. Frutos imaturos verdes; Campo rupestre",NA,"Dicotyledoneae","-43.577778","-18.203333","-43.577778","-18.203333","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"321","2019-11-01 15:06:50-03","UnB","UB","184074","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg",NA,"2012",NA,NA,"Staggemeier, VG","566","2011","12","18","Brasil","Goiás","Formosa","Formosa",NA,NA,"Dicotyledoneae","-47.271514","-15.548853","-47.271514","-15.548853","Southern America","948","948",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-01 15:06:50-03","UnB","UB","184095","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg",NA,"2012",NA,NA,"Staggemeier, VG; Camargo, MGG","207","2012","10","15","Brasil","Distrito Federal","Planaltina","Entorno da Reserva Ecológica de Águas Emendadas","frutos; Cerrado sensu stricto",NA,"Dicotyledoneae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-01 15:06:50-03","UnB","UB","184168","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Dias, EBA","2006","10",NA,"Neiva, CAF; Dias, EBA; Moreira, GA; Nogueira, LMG","184","2006","07","27","Brasil","Distrito Federal","Brasília","Parque Nacional - DF, entrada pelo portão 3, próximo a Barragem Santa Maria","Subarbusto. Frutos imaturos verdes; Campo limpo. Relevo acidentado. Cambissolo com presença de quartzo leitoso",NA,"Dicotyledoneae","-47.968056","-15.661111","-47.968056","-15.661111","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-01 15:06:50-03","UnB","UB","18461","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Proença, CEB; Passos, FB","3026","2005","11","16","Brasil","Distrito Federal","Brasília","Parque de Uso Múltiplo das Sucupiras. Setor Sudoeste","Ramos eretos; bractéolas enegrecidas ainda persistentes na base dos frutos; frutos redondos; SubArbusto 0,5m. Fruto quase maduro de cor verde.; Cerrado sensu stricto. Solo: Solo latossolo.",NA,"Dicotyledoneae","-47.916667","-15.766667","-47.916667","-15.766667","Southern America","1150","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-01 15:06:50-03","UnB","UB","191308","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Faria, JEQ","2012","04",NA,"Faria, JEQ","2649","2012","04","14","Brasil","Bahia","Mucugê","Margem da estrada de Mucugê para Ibicoara, em frente à entrada para Guiné","Arbusto ca. 1 m de altura, caule castanho descamando em pequenas placas, fruto imaturo verde (coletado material em sílica gel); Cerrado ralo",NA,"Dicotyledoneae","-41.437778","-13.021389","-41.437778","-13.021389","Southern America","1026","1026",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-01 15:06:50-03","UnB","UB","197816","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Vale, GD","2006","06",NA,"Vale, GD; et al.","5","2006","09","11","Brasil","Distrito Federal","Brasília","Fazenda Sucupira - Campo sujo próximo ao Capril","Participantes: Gabriel Damasco do Vale, Clarrisa Gouveia Fontes, João Benedito Pereira.&nf;Patrocinadores: EMBRAPA - CENARGEN; Fruto verde. Arbusto com cerca de 1m de altura; Campo sujo/cerrado ralo. Relevo levemente inclinado. Latossolo vermelho amare",NA,"Dicotyledoneae","-48.001111","-15.914167","-48.001111","-15.914167","Southern America","1146","1146",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-01 15:06:50-03","UnB","UB","201135","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Faria, JEQ","2013","06","14","Lima, AS; Nogueira, ACR","157","2013","07","17","Brasil","Distrito Federal","Brasília","INMET - Instituto Nacional de Meteorologia","Com flor&nf;; Cerrado sentido restrito",NA,"Dicotyledoneae","-47.922449","-15.790601","-47.922449","-15.790601","Southern America","1160","1160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-01 15:06:50-03","UnB","UB","201136","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Faria, JEQ","2013","06","14","Lima, AS; Melo, MD; Almeida, RF; Nogueira, ACR","145","2013","06","14","Brasil","Distrito Federal","Brasília","INMET - Instituto Nacional de Meteorologia","Com botão floral&nf;; Cerrado sentido restrito",NA,"Dicotyledoneae","-47.922308","-15.791612","-47.922308","-15.791612","Southern America","1160","1160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-01 15:06:50-03","UnB","UB","201235","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Faria, JEQ","2013","06","14","Lima, AS; Melo, MD; Almeida, RF","17","2012","08","31","Brasil","Distrito Federal","Brasília","INMET - Instituto Nacional de Meteorologia","Com fruto (carpoteca)&nf;; Cerrado sentido restrito",NA,"Dicotyledoneae","-47.922308","-15.791612","-47.922308","-15.791612","Southern America","1160","1160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-01 15:06:50-03","UnB","UB","202009","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Nogueira, LMG","2006","12",NA,"Dias, EBA; et al.","106","2006","10","04","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","Frequente no local.&nf;Participantes: Eduarda Barreto Andrade Dias, Angélica Matias Silveira, Lourdiane Mendes Getro Nogueira.&nf;Patrocinadores: EMBRAPA - CENARGEN; Subarbusto. Fruto verde; Campo sujo. Relevo ondulado",NA,"Dicotyledoneae","-47.966389","-15.662222","-47.966389","-15.662222","Southern America","1096","1096",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-01 15:06:50-03","UnB","UB","22706","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Santos, MDM",NA,NA,NA,"Santos, MDM; Proença, CEB; Turma de Botânica de Campo","11","2006","09","21","Brasil","Distrito Federal","Brasília","Universidade de Brasília - Centro Olímpico","Sem exsudação. folhas e frutos com aroma agradável.; SubArbusto 0,6m; Cerrado perturbado.",NA,"Dicotyledoneae","-47.956111","-15.765833","-47.956111","-15.765833","Southern America","1021","1021",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-01 15:06:50-03","UnB","UB","23537","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Somavilla, NSD","2006","10",NA,"Miranda, SC; Proença, CEB; Turma de Botânica de Campo","1031","2006","09","14","Brasil","Distrito Federal","Brasília","Centro Olímpico, Universidade de Brasília","Odor característico nas folhas.; SubArbusto 0.5m. Fruto imaturo verde.; cerrado perturbado.",NA,"Dicotyledoneae","-47.856111","-15.766111","-47.856111","-15.766111","Southern America","1012","1012",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-01 15:06:50-03","UnB","UB","3510","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Proença, CEB","973","1993","10","08","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, atrás do Olho d'água da Onça. Campo Experimental da Universidade de Brasília","Arbusto com 70 cm. Frutos maduros no chão; sépalas verdes, patentes, com cicatriz estaminal marrom.; Arbusto 0,7m. Fruto verde-amarelado.; Cerrado aberto atras do Olho d'Água da Onça.",NA,"Dicotyledoneae","-47.916667","-15.966667","-47.916667","-15.966667","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-01 15:06:50-03","UnB","UB","36911","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Mendonça, RC","4936","2002","09","02","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília",NA,NA,"Dicotyledoneae","-47.918333","-15.918611","-47.918333","-15.918611","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-01 15:06:50-03","UnB","UB","3831","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Ramos, PCM",NA,NA,NA,"Ramos, PCM","205","1990","10","25","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, próximo ao Córrego Bananal","Erva em grupos clusters.; Erva 0,5m. Fruto verde.; Cerrado margeando campo úmido.",NA,"Dicotyledoneae","-47.933333","-15.883333","-47.933333","-15.883333","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-01 15:06:50-03","UnB","UB","3832","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Ramos, PCM",NA,NA,NA,"Ramos, PCM","206","1990","10","25","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, próximo ao Córrego Bananal","Erva em grupos clusters.; Erva 0,5m. Fruto verde.; Cerrado margeando campo úmido.",NA,"Dicotyledoneae","-47.933333","-15.883333","-47.933333","-15.883333","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-01 15:06:50-03","UnB","UB","3833","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Ramos, PCM",NA,NA,NA,"Ramos, PCM","207","1990","10","25","Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília, próximo ao Córrego Bananal","Erva em grupos clusters.; Erva 0,5m. Fruto verde.; Cerrado margeando campo úmido.",NA,"Dicotyledoneae","-47.933333","-15.883333","-47.933333","-15.883333","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-01 15:06:50-03","UnB","UB","5339","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Proença, CEB; Landrum, L","1294","1995","09","02","Brasil","Distrito Federal","Brasília","Ermida Dom Bosco perto do Lago Paranoá","Arbusto 0,5m. Fruto verde.; Cerrado aberto. Topologia: Encosta rochosa.",NA,"Dicotyledoneae","-47.8","-15.8","-47.8","-15.8","Southern America","1025","1025",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-11-01 15:06:50-03","UnB","UB","96645","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Skorupa, LA; et al.","64","1987","11","18","Brasil","Goiás","Pirenópolis","Serra dos Pirineus","SubArbusto 1m. Flor branca; Campo rupestre. Topologia: Acidentado. Solo: Solo arenoso.",NA,"Dicotyledoneae","-49","-15.133333","-49","-15.133333","Southern America","800","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-01 15:06:50-03","UnB","UB","6295","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Landrum, LR",NA,NA,NA,"Proença, CEB; Landrum, L; Landrum, S","1445","1995","08","31","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","Shrub 1m; Cerrado.",NA,"Dicotyledoneae","-47.833333","-15.866667","-47.833333","-15.866667","Southern America","1070","1070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-01 15:06:50-03","UnB","UB","6296","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Landrum, LR",NA,NA,NA,"Proença, CEB; Landrum, L; Landrum, S","1446-C","1995","08","31","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","Shrub 0,5m; Cerrado.",NA,"Dicotyledoneae","-47.85","-15.866667","-47.85","-15.866667","Southern America","1070","1070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2019-11-01 15:06:50-03","UnB","UB","6297","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Landrum, LR",NA,NA,NA,"Proença, CEB; Landrum, L; Landrum, S","1446-D","1995","08","31","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","Shrub 0,5m; Cerrado.",NA,"Dicotyledoneae","-47.85","-15.866667","-47.85","-15.866667","Southern America","1070","1070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-01 15:06:50-03","UnB","UB","6298","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Landrum, LR",NA,NA,NA,"Proença, CEB; Landrum, L; Landrum, S","1446-E","1995","08","31","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília","Shrub 0,5m; Cerrado.",NA,"Dicotyledoneae","-47.85","-15.866667","-47.85","-15.866667","Southern America","1070","1070",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-11-01 15:06:50-03","UnB","UB","7006","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Proença, CEB; Simon, MF; Custódio, J","1641","1996","12","06","Brasil","Distrito Federal","Brasília","Parque Ecológico Norte, no fim da W-3 Norte","Estéril.; Arbusto 0,7m; Campo cerrado.",NA,"Dicotyledoneae","-47.9","-15.733333","-47.9","-15.733333","Southern America","1015","1015",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2019-11-01 15:06:50-03","UnB","UB","7131","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Proença, CEB; Silva, AP; Barbosa Rodrigues, S","1630","1996","11","30","Brasil","Distrito Federal","Brasília","Santuário Ecológico do Riacho Fundo","Estéril.; Arbusto 0,6m; Campo cerrado.",NA,"Dicotyledoneae","-47.95","-15.85","-47.95","-15.85","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"346","2019-11-01 15:06:50-03","UnB","UB","723","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Sobral, M",NA,NA,NA,"Ratter, JA; Fonsêca, SG; et al.","3521","1976","09","01","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa, 18KMSSW da Torre de TV de Brasília","D70cm#.; Arbusto 0,7m. Flor creme; Campo limpo.",NA,"Dicotyledoneae","-47.916667","-15.95","-47.916667","-15.95","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"347","2019-11-01 15:06:50-03","UnB","UB","724","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Sobral, M",NA,NA,NA,"Ratter, JA; Fonsêca, SG; et al.","3502","1976","08","27","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa, 18KMSSW da Torre de TV de Brasília",".",NA,"Dicotyledoneae","-47.916667","-15.95","-47.916667","-15.95","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"348","2019-11-01 15:06:50-03","UnB","UB","75208","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Proença, CEB; Harris, SA","3430","2007","08","03","Brasil","Distrito Federal","Brasília","Jardim Botânico de Brasília, Pousada e Santuário Ecológico Terraviva","SubArbusto. Flor velha esverdeada; Campo Cerrado de encosta. Solo: Solo pedregoso.",NA,"Dicotyledoneae","-48.066667","-15.583333","-48.066667","-15.583333","Southern America","1245","1245",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"349","2019-11-01 15:06:50-03","UnB","UB","89095","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Mendonça, RC","5074","2002","09","25","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília",NA,NA,"Dicotyledoneae","-47.95325","-15.971611","-47.95325","-15.971611","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2019-11-01 15:06:50-03","UnB","UB","91973","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Incógnito",NA,NA,NA,"Pereira, FFO","33","2003","10","18","Brasil","Distrito Federal",NA,"Fazenda Sucupira, Riacho Fundo",NA,NA,"Dicotyledoneae","-48.016667","-15.883333","-48.016667","-15.883333","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"351","2019-11-01 15:06:50-03","UnB","UB","92000","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Incógnito",NA,NA,NA,"Munhoz, CBR","2902","2003","09","13","Brasil","Distrito Federal",NA,"Fazenda Sucupira, Riacho Fundo",NA,NA,"Dicotyledoneae","-48.016667","-15.883333","-48.016667","-15.883333","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"352","2019-11-01 15:06:50-03","UnB","UB","96390","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Marques, R; Mendonça, RC; Silva Júnior, MC; Silva, MA","2325","1995","08","17","Brasil","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros. Fazenda Bona Espero. Estrada atrás do Morro da Baleia, córrego que deságua no Rio Preto","Heliófilo, ripário. Tronco, casca lisa, cinza; folhas coriáceas, discolores verdes, opacas em ambas as faces. Inflorescências eretas, botões, botões verdes; flores, cálice verde, corola alva, androceu alvo e gineceu esverdeado.; Arbusto 0,5m; Vered",NA,"Dicotyledoneae","-47.808889","-14.156389","-47.808889","-14.156389","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"353","2019-11-01 15:06:50-03","UnB","UB","96391","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Heringer, EP","8923?","1963","07","20","Brasil","Goiás",NA,"Chapada dos Perdizes","Arbusto; Cerrado.",NA,"Dicotyledoneae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"354","2019-11-01 15:06:50-03","UnB","UB","96392","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Proença, CEB",NA,NA,NA,"Irwin, HS; Souza, R; Santos, RR","9412","1965","10","21","Brasil","Goiás",NA,"Ca. 12 N.W. of Veadeiros, road to Cavalcante","Shrub 0,5m. Fruto green.; Gallery. Gallery and creek margin.",NA,"Dicotyledoneae",NA,NA,NA,NA,"Southern America","1200","1200",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"355","2019-11-01 15:06:50-03","UnB","UB","96393","PreservedSpecimen","Plantae","Myrtaceae","Psidium","firmum","Psidium firmum","O. Berg","Incógnito",NA,NA,NA,"Irwin, HS; Harley, RM; Smith, GL","31114","1971","02","26","Brasil","Bahia",NA,"Ca. 22km N. of Seabra, road to Água de Rega","Corolla and stamens white.; Subshrub 0,5m; Cerrado and forest islands.",NA,"Dicotyledoneae",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
