"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"200","2021-01-09 21:48:26-03","UNICENTRO","HUCO","0098","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Souza, M.K.F.",NA,NA,NA,"Souza, M.K.F.","s.n.","1999","12","10","Brasil","Paraná","Jaguariaíva","Fazenda Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Área 4; Flor Branca; Próxima à margem do rio; HABITAT: Próxima à margem do rio; DESC: Flor Branca","HUCO000098",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"201","2021-01-09 21:48:26-03","UNICENTRO","HUCO","0040","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Souza, M.K.F.; Borgo, M.","2000","06","26","Souza, M.K.F.","s.n.","2000","05","17","Brasil","Paraná","Jaguariaíva","Fazenda Restingão","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: arbóreo","HUCO000040",NA,NA,NA,NA,NA,"44368","auto",NA,NA,NA,NA,NA
"202","2017-11-24 14:10:28-02","UFLA","ESAL","14808","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Eduardo Van den Berg",NA,NA,NA,"Elisete M. G. de Lima","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Cachoeira da Zilda","-44.6425018310547","-21.4874992370605",NA,NA,"9","9","arbusto; 1.0; branca;; campo rupestre",NA,NA,NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA
"203","2017-11-24 14:10:28-02","UFLA","ESAL","17089","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Oliveira-Filho, AT",NA,NA,NA,"Carvalho, WAC","178",NA,NA,NA,"Brasil","Minas Gerais","Carrancas","Mata da Cachoeira da Zilda","-44.6425018310547","-21.4874992370605",NA,NA,NA,NA,"arvoreta; 6,0m; ;; ripário",NA,NA,NA,NA,NA,NA,"21143","auto",NA,NA,NA,NA,NA
"204","2019-06-10 10:10:33-03","FZB-BH","BHZB","8247","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata",NA,NA,NA,NA,NA,"Rezende, S.G et al.","3661","2009","10","28","Brasil","MG","Mariana","Mina Samarco","-43.514722","-20.154722","43W 30' 53","20S 9' 17","1180","1180","Doação Sete Soluções. BHCB 138406. Norte de Alegria 1 e 6. sobre minério de ferro. Coord: 20° 9' 17 S; 43° 30' 53W. Alt: 1180 a 1250 m. Outro coletor: Mendes, M.S. Com duplicata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-11-18 11:40:03-03","UERJ","HRJ","737","PreservedSpecimen","Plantae","Cunoniaceae","Belangera","cuneata","Belangera cuneata","Cambess.",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto",NA,"-43.5080986022949","-20.2875003814697",NA,NA,NA,NA,NA,"HRJ00000737",NA,NA,NA,NA,NA,"44599","auto",NA,NA,NA,NA,NA
"206","2014-07-30 10:40:52-03","CITSF","HXBH","011280","S","Plantae","Cunoniaceae","Lamanonia","cuneata (camb.) o. kuntze.","Lamanonia cuneata (camb.) o. kuntze.",NA,NA,NA,NA,NA,"Meyer et alii",NA,"1994","10","25","Brasil","MG","Betim",NA,"-44.1983","-19.9678",NA,NA,NA,NA,"Flor branca.",NA,NA,NA,NA,NA,NA,"15199","auto",NA,NA,NA,NA,NA
"207","2020-09-12 05:00:02-03","US","US","2600043","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"H. Martins","113","1960","2","3","Brazil","Rio de Janeiro",NA,"Tijuca, Estr. Vista Chinesa, km 3.",NA,NA,NA,NA,NA,NA,NA,"US01351613","US01351613_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"208","2020-09-12 05:00:02-03","US","US","1393839","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"-- Widgren","1019","1905","1","18","Brazil",NA,NA,"Prov. Minas Geraes",NA,NA,NA,NA,NA,NA,NA,"US01351617","US01351617_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"209","2020-09-12 05:00:02-03","US","US","2573128","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"L. Smith, R. Reitz & G. Hatschbach","14756","1965","1","18","Brazil","Jaguariaíva",NA,"Barra do Rio das Mortes, Rio Jaguariaíva","-49.27","-24.13",NA,NA,"810",NA,NA,"US01351610","US01351610_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"210","2020-09-12 05:00:02-03","US","US","1692829","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"F. C. Hoehne","s.n.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01351615","US01351615_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"211","2020-09-12 05:00:02-03","US","US","2270860","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"G. Hatschbach & R. B. Lange","5278","1958","12","12","Brazil","Sengés",NA,"Fda. Morungava, Rio do Funil",NA,NA,NA,NA,NA,NA,NA,"US01351611","US01351611_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"212","2020-09-12 05:00:02-03","US","US","2573132","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"R. Reitz","17482","1965","12","12","Brazil","Ponta Grossa",NA,"Rodovia do Café, Rio Tibagi",NA,NA,NA,NA,"900",NA,NA,"US01351608","US01351608_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"213","2020-09-12 05:00:02-03","US","US","2252317","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"R. M. Klein","2050","1956","5","24","Brazil","Luiz Alves",NA,"Braço Joaquim",NA,NA,NA,NA,"450",NA,NA,"US01351612","US01351612_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"214","2020-09-12 05:00:02-03","US","US","1393842","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"A. F. Regnell","I/25/D","1845","12","11","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01351616","US01351616_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"215","2020-09-12 05:00:02-03","US","US","2573133","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"R. Reitz & D. Klein","17529","1965","12","13","Brazil","Ponta Grossa",NA,"Lagoa Dourada, Vila Velha. Orla da lagôa.",NA,NA,NA,NA,"800",NA,NA,"US01351607","US01351607_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"216","2020-09-12 05:00:02-03","US","US","2546228","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"G. Hatschbach","16173","1967","3","16","Brazil","Porto Amazonas",NA,"Rio Iguaçu",NA,NA,NA,NA,NA,NA,NA,"US01351606","US01351606_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"217","2020-09-12 05:00:02-03","US","US","2484315","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"G. Hatschbach","11974","1964","12","4","Brazil","Jaguariaíva",NA,"Estrada do Sertão",NA,NA,NA,NA,NA,NA,NA,"US01351609","US01351609_01",NA,"Rosales","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"218","2020-09-02 16:23:34-03","Cenargen","CEN","67305","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","B. M. T. Walter","2019","10",NA,"Glocimar Pereira-Silva","10327","2006","02","16","Brasil","RS","BOM JESUS","Fazenda do Sr. Minela.","-50.726944","-28.288888","-50.726944","-28.288888","900","900",NA,"CEN00067305","CEN00067305",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4"
"219","2020-09-02 16:23:34-03","Cenargen","CEN","67155","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","B. M. T. Walter","2019","10",NA,"Glocimar Pereira-Silva","10092","2005","05","10","Brasil","RS","VACARIA","Estrada de acesso ao Parque Estadual dos Encanados, cerca de 45 km.","-50.886111","-28.121388","-50.886111","-28.121388","800","800","Área de influência indireta.","CEN00067155","CEN00067155",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4"
"220","2020-09-02 16:23:34-03","Cenargen","CEN","71848","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","B. M. T. Walter","2019","10",NA,"Ernestino de S. Gomes Guarino","1029","2006","04","17","Brasil","SC","ANITA GARIBALDI","Estrada entre Anita Garibaldi e o mirante da UHE Barra Grande, cerca de 10 km do mirante.","-51.187222","-27.724722","-51.187222","-27.724722","822","822","Frutos abertos, sem semente.","CEN00071848","CEN00071848",NA,NA,NA,"Exsicatas",NA,NA,NA,NA,NA,NA,"4"
"221","2019-12-09 17:29:43-03","UFPR","EFC","11338","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Selusniaki, M.","2011","12","14","Saueressig, D.; Henke, J.M.","1445","2011","08","28","Brasil","Paraná","Palmeira","Palmeira/PR","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"árvore reófila de 5 metros, coletada na beira do rio, nos campos em Palmeira/PR __COMMOM_NAME__: guaraperê-de-rio","EFC011338",NA,NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA
"222","2019-12-09 17:29:43-03","UFPR","EFC","12865","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Ribeiro, C.L.","2014","05","22","Ribeiro, C.L.","33","2013","11","14","Brasil","Paraná","Campo Largo","Morro Dois Irmãos, Bateias","-49.5084","-25.3276","-49.5084","-25.3276",NA,NA,"Cume menor, alterado","EFC012865",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-12-09 17:29:43-03","UFPR","EFC","11516","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"Carmo, M.R.B.","505","2003","12","05","Brasil","Paraná","Tibagi","PE do Guartelá","-50.2444","-24.5745","-50.2444","-24.5745",NA,NA,"arbusto com 2m; botões florais verdes; coletado nas margens do riacho do Pedregulho (UEPG 12655)","EFC011516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-12-09 17:29:43-03","UFPR","EFC","11517","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"Carmo, M.R.B.",NA,"2003","01","06","Brasil","Paraná","Tibagi","PE do Guartelá","-50.2444","-24.5745","-50.2444","-24.5745",NA,NA,"árvore de 3,8m; coletada na floresta de galeria do Rio Iapó (UEPG 12953)","EFC011517",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-12-09 17:29:43-03","UFPR","EFC","6998","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Hatschbach, G.",NA,NA,NA,"Svolenski, A.C.; Tiepolo, G.","300","1996","11","15","Brasil","Paraná","Rio Branco do Sul","Caverna de Caximba","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,"Árvore com 8 metros de altura, localizada em beira de estrada. Flores alvas. __COMMOM_NAME__: Guaperê","EFC006998",NA,NA,NA,NA,NA,"37352","auto",NA,NA,NA,NA,NA
"226","2019-11-13 11:18:24-03","USP","SPF","182772","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Pirani, JR","2011",NA,NA,"Torezan, JM","698","1997","12","16","Brasil","São Paulo","Bom Sucesso de Itararé",NA,"-49.259722","-24.270556","-49.259722","-24.270556",NA,NA,NA,"SPF00182772",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-13 11:18:24-03","USP","SPF","108009","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Zickel, CS","1997","08",NA,"Souza, VC","7378","1994","11","14","Brasil","São Paulo","Itararé",NA,"-49.263056","-24.261667","-49.263056","-24.261667",NA,NA,NA,"SPF00108009",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-13 11:18:24-03","USP","SPF","193024","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Meireles, LD","2002","05",NA,"Castro, RM","749","2001","12","09","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,NA,"SPF00193024",NA,NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA
"229","2019-10-07 09:36:15-03","UEFS","HUEFS","27387","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","F.Santos-Silva","2018","08",NA,"Santos, E.P.","204","1996","11","07","Brasil","Paraná","Jaguariaíva","Rio das Mortes, estrada Jaguariaíva-Sengés.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Beira de rio.","HUEFS0027387","HUEFS0027387 HUEFS0027387_e1","Angiospermae","Oxalidales",NA,NA,"44368","auto","Rosanae",NA,NA,NA,NA
"230","2019-09-04 18:44:04-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cunoniaceae","Belangera","cuneata","Belangera cuneata",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,"Type [status unknown]",NA,NA
"231","2016-07-18 09:28:05-03","F","FMNH-SEEDPLANTS","V0334580F","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0334580F","V0334580F_01","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"232","2020-11-12 17:02:16-03","UEL","FUEL","20880","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Vieira, AOS","2000",NA,NA,"Hertel, R","169","1948","01","06","Brasil","Paraná","Palmeira","Rio das Pombas","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"35166","auto",NA,NA,NA,NA,NA
"233","2020-11-12 17:02:16-03","UEL","FUEL","5876","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Zickel, CS","1989",NA,NA,"Vieira, AOS; et al.","238","1988","12","05","Brasil","Paraná","Piraí do Sul","Rio Diamante, Recanto da praínha, proximidades","-49.948600769043","-24.5261001586914",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"37171","auto",NA,NA,NA,NA,NA
"234","2020-11-12 17:02:16-03","UEL","FUEL","27233","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Vieira, AOS","2000",NA,NA,"Moro","794","1993","03","26","Brasil","Paraná","Ponta Grossa","Cascata São Jorge","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"235","2020-11-12 17:02:16-03","UEL","FUEL","17456","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Vieira, AOS","1998",NA,NA,"Pinto, LR; et al.","s.n.","1994","11","04","Brasil","Paraná","Tibagi","Canion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"236","2020-11-12 17:02:16-03","UEL","FUEL","14648","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Vieira, AOS","1998",NA,NA,"Machado, RA; et al.","s.n.","1994","11","04","Brasil","Paraná","Tibagi","Canion Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"237","2020-11-12 17:02:16-03","UEL","FUEL","14256","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Vieira, AOS","1998",NA,NA,"Ana CSF; Carla CS; Elida P.B.; Elisangela J.S.; Patricia C.P.","6","1994","11","04","Brasil","Paraná","Tibagi","Canyon do Guartela","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"238","2020-11-12 17:02:16-03","UEL","FUEL","20142","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Vieira, AOS","1998",NA,NA,"Francisco das Chagas e Silva; Soares-Silva, LH","1789","1994","11","03","Brasil","Paraná","Tibagi","Canyon Guartelá, próximo a sede, margem do rio, próximo a sede, margem do rio","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"239","2020-11-12 17:02:16-03","UEL","FUEL","7810","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Vieira, AOS","1998",NA,NA,"M.C. de Oliveira; et al.","469","1989","12","11","Brasil","Paraná","Tibagi","Fazenda Charlote, Margens do Rio Iapó","-50.4136009216309","-24.5093994140625",NA,NA,"750","750",NA,NA,NA,"Tracheophyta","Oxalidales",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"240","2019-11-01 14:57:00-03","UnB","UB","149319","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Zickel, CS","1989",NA,NA,"Hatschbach, G","43392","1980","11","25","Brasil","Paraná ","Jaguariaíva","Rio da Mortes.","-49.7057991027832","-24.2511005401611",NA,NA,NA,NA,"Flore creme.; Arbusto 2m.",NA,NA,"Dicotyledoneae",NA,"Southern America",NA,"44368","auto",NA,NA,NA,NA,NA
"241","2019-05-06 11:54:58-03","UFU","HUFU","55598","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"Castro, R.M.; Fernandes, L.S.; Franco, B.K.S.; Almeida, V.R.; Pivari, M.O.D. & Pifano, D.S.","749","2001","12","09","Brasil","Minas Gerais","Descoberto","Reserva Biológica da Represa do Grama","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"Árvore, ca. 17 m. Heliófila. Botões florais creme esverdeados e flores brancas.; Borda da mata.","HUFU00005451","HUFU00005451",NA,NA,NA,NA,"11991","auto",NA,NA,NA,NA,NA
"242","2020-12-17 22:32:54-03","UFSC","FLOR","46898","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Caxambu, M.G.","2008","12","18","Caxambu, M.G.; Siqueira, E.L.","2433","2008","12","08","Brasil","Paraná","Turvo","Propriedade da familia Rickli.","-51.55","-25.044444","51º33'0''W","25º2'40''S","1037","1037","árvore, 7m altura, flores alvas Habitat: orla da floresta; relevo suave-ondulado; Floresta Ombrófila Mista Montana","FLOR0046898",NA,NA,"Oxalidales",NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-12-17 22:32:54-03","UFSC","FLOR","15398","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Smith, S.F.","1971",NA,NA,"Reitz, R.; Klein, R.M.","17938","1965","12","18","Brasil","Paraná","Jaguariaíva","Rio das Mortes","-49.7057991027832","-24.2511005401611",NA,NA,"850","850","arbusto, 1,5m altura; fruto imaturo verde Habitat: beira rio","FLOR0015398",NA,NA,"Oxalidales",NA,NA,"44368","auto",NA,NA,NA,NA,NA
"244","2020-12-17 22:32:54-03","UFSC","FLOR","19168","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Zickel, C.S.","1989","12",NA,"Reitz, R.; Klein, R.M.","17529","1965","12","13","Brasil","Paraná","Ponta Grossa","Lagoa Dourada, Vila Velha.","-50.1618995666504","-25.0949993133545",NA,NA,"800","800","arvoreta, 8m altura, flor branca. Duplicata de HBR 35935 Habitat: orla da lagoa","FLOR0019168",NA,NA,"Oxalidales",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"245","2020-08-20 14:58:39-03","UFSC","FLOR","15493","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Zickel, C.S.","1989","03",NA,"Reitz, R.; Klein, R.M.","17482","1965","12","12","Brasil","Paraná","Ponta Grossa","Rodovia do Café, Rio Tibagi.","-50.1618995666504","-25.0949993133545",NA,NA,"900","900","arbusto, 2m altura, flor branca. Habitat: orla do campo","FLOR0015493",NA,NA,"Oxalidales",NA,NA,"46557","auto",NA,NA,NA,NA,NA
"246","2020-09-23 12:35:20-03","UFSC","FLOR","28379","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze","Ribas, O.S.","1997",NA,NA,"Silva, J.M.; Cordeiro, J. & Poliquesi, C.B.","1834","1996","12","13","Brasil","Paraná","Tibagi","Canyon Guartelá.","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"arbusto, 3m altura, flor creme Habitat: zona de cerrado, próximo de rio encachoeirado","FLOR0028379",NA,NA,"Oxalidales",NA,NA,"56988","auto",NA,NA,NA,NA,NA
"247","2021-03-04 15:43:03-03","IF","SPSF","22747","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata",NA,NA,NA,NA,NA,"V.C.Souza","4768","1993","11","27","Brasil","SP","Itararé","escarpa rochosa","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"27729","auto","Magnoliopsida",NA,NA,NA,NA
"248","2021-03-04 15:43:03-03","IF","SPSF","53399","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","Kuntze","F.A.R.D.P. Arzolla","2017","07","31","F.A.R.D.P. Arzolla et al.","1765","2014","11","05","Brasil","SP","Itararé","Estação Experimental de Itararé","-49.178889","-24.223889",NA,NA,"980","980","COLETA: Arvoreta. Botões com nervuras róseas.; GEOGRAFIA: Vegetação de Campo Úmido.;",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"249","2021-03-04 15:43:03-03","IF","SPSF","22776","PreservedSpecimen","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata",NA,NA,NA,NA,NA,"V.C.Souza","2370","1993","02","19","Brasil","SP","Itararé","beira de corrego","-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Fabales","América do Sul",NA,"27729","auto","Magnoliopsida",NA,NA,NA,NA
"250","2017-09-11 17:09:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cunoniaceae","Belangera","cuneata","Belangera cuneata","Cambess.",NA,NA,NA,NA,"St.-Hil, A","s.n.",NA,NA,NA,"Brazil",NA,NA,"Habitat ad rivulorum ripas in sylvis Capões dictis, haud longe a praedio Mantiqueira",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"251","2017-09-11 17:09:29-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Cunoniaceae","Belangera","cuneata","Belangera cuneata","Cambess.",NA,NA,NA,NA,"Widgren, JF","s.n.",NA,NA,NA,"Brazil",NA,NA,"in Serra de Caldas prov. Minarum",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"252","2020-07-02 08:39:52-03","IBt","SP","287369","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"Souza, VC","7378","1994","11","14","Brasil","São Paulo","Itararé",NA,"-49.263056","-24.261667","-49.263056","-24.261667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2020-07-16 10:05:36-03","IBt","SP","288144","S","Plantae","Cunoniaceae","Lamanonia","cuneata","Lamanonia cuneata","(Cambess.) Kuntze",NA,NA,NA,NA,"Souza, VC","7140","1994","11","13","Brasil","São Paulo","Itararé",NA,"-49.3400001525879","-24.1100006103516",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA
