"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","continentOcean","preparationType","previousCatalogNumber","phylum","order","minimumElevationInMeters","maximumElevationInMeters","imagecode","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"147","2015-03-13 18:44:51-03","F","FMNH-SEEDPLANTS","V0220319F","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0220319F","South America",NA,NA,"Spermatophyta",NA,NA,NA,"V0220319F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"148","2017-03-15 14:47:15-03","F","FMNH-SEEDPLANTS","V0220320F","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,NA,NA,NA,NA,NA,"816","1963","9","12","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,"V0220320F","South America",NA,NA,"Spermatophyta",NA,NA,NA,"V0220320F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"149","2015-03-13 18:44:51-03","F","FMNH-SEEDPLANTS","V0220321F","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0220321F","South America",NA,NA,"Spermatophyta",NA,NA,NA,"V0220321F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"150","2015-03-13 18:44:51-03","F","FMNH-SEEDPLANTS","V0220323F","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,"V0220323F","South America",NA,NA,"Spermatophyta",NA,NA,NA,"V0220323F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"151","2015-03-13 18:44:51-03","F","FMNH-SEEDPLANTS","V0220324F","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Venezuela",NA,NA,NA,"-65.9119","7.0758",NA,NA,NA,"V0220324F","South America",NA,NA,"Spermatophyta",NA,NA,NA,"V0220324F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"152","2015-03-13 18:44:51-03","F","FMNH-SEEDPLANTS","V0220325F","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"V0220325F","South America",NA,NA,"Spermatophyta",NA,NA,NA,"V0220325F_01",NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"153","2020-04-29 16:30:00-03","UFVJM","HDJF","479","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"Zarucchi, JL","s.n.","1976","10","09","Colômbia","Vaupés",NA,NA,NA,NA,NA,NA,NA,"HDJF000479",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"HDJF000479_01",NA,NA,NA,NA,NA,NA,NA
"154","2020-04-29 16:30:00-03","UFVJM","HDJF","480","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Anderson, WR","1978",NA,NA,"Silva, MF","s.n.","1973",NA,NA,"Brasil","Amazonas","Manaus","Rua Major Gabriel.","-60.025","-3.101667","-60.025","-3.101667",NA,"HDJF000480","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,"HDJF000480_01",NA,NA,NA,NA,NA,NA,NA
"155","2019-01-25 15:42:11-02","IAC","IAC","13303","S","Plantae","Malpighiaceae-2.Malpighioideae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","C. Aranha","1975","03","07","G.A. Black & W. Foster","3421","1948","10","31","Brasil","Pará","São Miguel do Guamá",NA,"-47.4833","-1.6267","-47.4833","-1.6267","nome popular: inga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2020-07-23 12:10:44-03","CEPLAC","CEPEC","113284","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,"Queiroz, E. P.",NA,NA,NA,"Queiroz, E. P.","377","2004","02","12","Brasil","Bahia","SALVADOR","Jardim Botânico de Salvador - JBSSA.","-38.426944","-12.926944","38W25'37","12S55'37","N.V: cereja-do-pará.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2020-07-23 12:10:44-03","CEPLAC","CEPEC","115822","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,"A. M Amorim",NA,NA,NA,"Amorim, A. M.","6757","2007","01","20","Brasil","Bahia","arataca","Serra do Peito-de-Moça. Estrada que liga Arataca à Una, ramal ca. 22,4km de Arataca com entrada no Assentamento Santo Antônio. RPPN Caminho das Pedras.","-39.341667","-15.173611","39W20'30","15S10'25",NA,NA,NA,NA,NA,NA,NA,"1000","1000",NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-07-23 12:10:44-03","CEPLAC","CEPEC","123905","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,"Perdiz, R. de O.",NA,NA,NA,"Daneu, L.","36","2009","04","18","Brasil","Bahia","arataca","RPPN do IESB, Serra do Peito de Moça, Rodovia Arataca/Una, entrada a 9,5km da cidade, mais 8,9km da entrada. Trilha do mormaço.","-39.339444","-15.174167","39W20'22","15S10'27",NA,NA,NA,NA,NA,NA,NA,"700","700",NA,NA,NA,NA,NA,NA,NA,NA
"159","2020-07-23 12:10:44-03","CEPLAC","CEPEC","147211","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,"Amorim, A. M.",NA,NA,NA,"M.R. Pace","267",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"160","2020-07-23 12:10:44-03","CEPLAC","CEPEC","78342","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,"A. M. Amorim",NA,NA,NA,"R. H. P. Andreata","664","1985","04","17","Brasil","Rio de Janeiro","itaipuaçu","Pico Alto Moirão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1998",NA,NA,NA
"161","2020-07-23 12:10:44-03","CEPLAC","CEPEC","14822","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,"W. R. Anderson",NA,NA,NA,"J. L. Hage","202","1978","11","17","Brasil","Bahia","ITABUNA","Área urbana. Bairro California.","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30592","auto",NA,"10/07/1983",NA,NA,NA
"162","2020-07-23 12:10:44-03","CEPLAC","CEPEC","79565","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,"A. M. Amorim",NA,NA,NA,"S. C. de Sant'Ana","665","1998","08","18","Brasil","Bahia","ITABUNA","Av. Fernando Cordier. Planta ornamental.","-39.2803001403809","-14.7855997085571",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30592","auto",NA,"30/12/1999",NA,NA,NA
"163","2020-07-23 12:10:44-03","CEPLAC","CEPEC","18868","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,"W. R. Anderson",NA,NA,NA,"S. A. Mori","13034","1979","11","28","Brasil","Bahia","PORTO SEGURO","Cidade Histórica de Porto Seguro. Obs.: Frutos comestíveis.","-39.0647010803223","-16.4496994018555",NA,NA,"<ll>dwc_commonname:</ll> Cereja",NA,NA,NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,"01/05/1981",NA,NA,NA
"164","2020-07-23 12:10:44-03","CEPLAC","CEPEC","33983","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera",NA,"A. M. Amorim",NA,NA,NA,"A. M. de Carvalho","2075","1994","01","05","Brasil","Maranhão","ALCÂNTARA","Sem informação.","-44.4146995544434","-2.40889000892639",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"41458","auto",NA,"30/05/1991",NA,NA,NA
"165","2020-09-22 13:48:52-03","USP","SPFW","5916","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","A.M. Amorim",NA,NA,NA,"Pace, M.R. Bastos, C.L.; Oskolsk, A.i; Kotina, E.; Curtis, A.; Brandes, A.; Chagas, M.A.; Amorim, B.S.","267","2012","10","07","Brasil","Pernambuco","Recife",NA,"-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"166","2020-09-22 13:48:52-03","USP","SPFW","5915","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","A.M. Amorim",NA,NA,NA,"Pace, M.R. Bastos, C.L.; Oskolsk, A.i; Kotina, E.; Curtis, A.; Brandes, A.; Chagas, M.A.; Amorim, B.S.","266","2012","10","07","Brasil","Pernambuco","Recife","Universidade Federal de Pernambuco","-34.8810997009277","-8.05389022827148",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18865","auto",NA,NA,NA,NA,NA
"167","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Silveira, M","1468",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Daly, DC","7011",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Silveira, M","1222",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Cid Ferreira, CA","6184",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Cid Ferreira, CA","6432",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Silva, JCL","35",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Daly, DC","6845",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Costa, ECA","2",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Lima, L","515",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"176","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Silva, NT","4735",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"177","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Sothers, C","2",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"178","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Daly, DC","8774",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"179","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Silveira, M","1211",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"180","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Rosas, A","113",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Cid Ferreira, CA","8967",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Pardo, M","15",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Oliveira, ARS","596",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Daly, DC","7211",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Oliveira, ARS","108",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"186","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Silveira, M","462",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"187","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Rego, IF","169",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Saraiva, RS","1328",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"189","2020-09-18 09:33:06-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae","Melastomataceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Nees & Mart.) C.D.Specht & D.W.Stev.",NA,NA,NA,NA,"Souza, JMA","88",NA,NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"190","2020-11-12 17:01:10-03","UEL","FUEL","21213","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Humb., Bonpl. & Kunth",NA,NA,NA,NA,"Viani, RAG","s.n.",NA,NA,NA,"Brasil","Paraná","Londrina","Zona urbana","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"191","2020-11-12 17:01:10-03","UEL","FUEL","24440","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Humb., Bonpl. & Kunth","Viani, RAG",NA,NA,NA,"Pavão, OC; et al.","2","1999","03","11","Brasil","Paraná","Marilândia do Sul","Mata beira do pasto, lado esquerdo da cidade, lado esquerdo da cidade","-51.3078002929688","-23.7446994781494",NA,NA,NA,NA,NA,NA,NA,"Tracheophyta","Malpighiales",NA,NA,NA,"19941","auto",NA,NA,NA,NA,NA
"192","2019-11-01 15:02:48-03","UnB","UB","199308","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Almeida, RF","2014","01",NA,"Morhy, L","16","1973","01","18","Brasil","Distrito Federal","Brasília","Cultivated on Campus of Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA
"193","2019-11-01 15:02:48-03","UnB","UB","147434","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Anderson, WR","1976",NA,NA,"Heringer, EP","13906","1974","06","20","Brasil","Maranhão","São Luís","Bairro de Aurora, próximo de riacho","-44.3027992248535","-2.52972006797791",NA,NA,"Material da tese da Dra. A. Arruda Soares.; Arvore cultivada de pequeno porte, folhas opostas, rácemos de flores pequenas amarelas, fruto drupa.",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"33693","auto",NA,NA,NA,NA,NA
"194","2019-11-01 15:02:48-03","UnB","UB","196896","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Almeida, RF","2014","01",NA,"Uchoa","s.n.7203","1998","12","21","Brasil","Mato Grosso do Sul","Anastácio","Rua Manoel Murtinho nº 803","-55.8069000244141","-20.4836006164551",NA,NA,"Arbustiva. Flor amarela. Fruto vermelho",NA,"Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"80799","auto",NA,NA,NA,NA,NA
"195","2019-05-06 11:58:43-03","UFU","HUFU","23111","S","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Viani, R.A.G.",NA,NA,NA,"Pavão, O.C.; et al.","2","1999","03","11","Brasil","Paraná","Marilândia do Sul","Lado esquerdo da cidade, Pasto antigo pomar.","-51.3078002929688","-23.7446994781494",NA,NA,"Árvore 2 m. Frutos maduros vermelhos, imaturos verdes.; Mata na beira do pasto.","HUFU00013608",NA,NA,NA,NA,NA,NA,NA,"HUFU00013608","19941","auto",NA,NA,NA,NA,NA
"196","2020-08-20 14:57:24-03","UFSC","FLOR","48931","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth",NA,NA,NA,NA,"Xavier Jr, S.R.","151","2012","10","18","Brasil","Pará","Belém","Rua do Una, entre Djalma Dutra e Magno de Araújo. Na frente da casa da Dona Matilde. Bairoo do Telégrafo.","-48.5043983459473","-1.4558299779892",NA,NA,"flor Presença de flores amarelas intenso, Fruto Imaturo, Frutos verdes amarelados, 1,5m altura","FLOR0048931",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,"48462","auto",NA,NA,NA,NA,NA
"197","2020-08-20 20:39:43-03","UFSC","FLOR","38964","PreservedSpecimen","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","Amorim, A.","2002",NA,NA,"Zanin, A.","s.n.","2002","05","17","Brasil","Santa Catarina","Florianópolis","Área de plantas medicinais do Horto do Departamento de Botânica, UFSC, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"Tombo original: 31322a","FLOR0038964",NA,NA,NA,NA,"Malpighiales",NA,NA,NA,"27000","auto",NA,NA,NA,NA,NA
"198","2021-02-08 12:43:12-03","UFRGS","ICN","149443","S","Plantae","Malpighiaceae","Bunchosia","glandulifera","Bunchosia glandulifera","(Jacq.) Kunth","J. Cordeiro, E Barbosa",NA,NA,NA,"Turra, FL","s.n.","2006","11","25","Brasil","PR","Campo Mourão","Fazenda Potinga","-52.3830986022949","-24.0456008911133",NA,NA,"Doação MBM.; Arvoreta, 2m, fruto vermelho.; Em subosque.",NA,"América do Sul",NA,NA,"Dicotyledon",NA,NA,NA,NA,"28572","auto",NA,NA,NA,NA,NA
