"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","infraspecificEpithet","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","relationshipType","typeStatus","fieldNumber","individualCount"
"1828","2020-11-12 17:01:37-03","UEL","FUEL","28925","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Rodrigo, M","s.n.","1995","09","23",NA,"Brasil",NA,NA,NA,"FUEL010368","Tracheophyta","Myrtales","(Cham.) Cogn.","Camargo; Goldenberg, R","Paraná","Tibagi","Saída para Castro, Rio Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,"56988","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"1829","2020-11-12 17:01:37-03","UEL","FUEL","36861","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Estevan, DA; et al.","468","2004","07","23",NA,"Brasil",NA,NA,NA,"FUEL010359","Tracheophyta","Myrtales","(Cham.) Cogn.","Estevan, DA","Paraná","Ventania","Campo de Fora","-50.2428016662598","-24.2458000183105",NA,NA,NA,"32424","auto",NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"1830","2020-11-12 17:01:37-03","UEL","FUEL","37847","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Estevan, DA; et al.","849","2005","09","16",NA,"Brasil",NA,NA,NA,"FUEL010375","Tracheophyta","Myrtales","(Cham.) Cogn.","Estevan, DA","Paraná","Ventania","Sítio do Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,"32424","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"1831","2020-11-12 17:01:37-03","UEL","FUEL","33864","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Estevan, DA; et al.","184","2002","10","31",NA,"Brasil",NA,NA,NA,"FUEL010376","Tracheophyta","Myrtales","(Cham.) Cogn.","Estevan, DA","Paraná","Ventania","Sítio Pinheiro","-50.2428016662598","-24.2458000183105",NA,NA,NA,"32424","auto",NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"1832","2020-11-12 17:01:37-03","UEL","FUEL","5889","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Vieira, AOS; et al.","251","1988","12","03",NA,"Brasil",NA,NA,NA,"FUEL010362","Tracheophyta","Myrtales","(Cham.) Cogn.","Camargo; Goldenberg, R","Paraná","Wenceslau Braz","Estrada Wenceslau Braz-Arapoti, Km 224","-49.8027992248535","-23.8738994598389",NA,"900","900","17717","auto",NA,NA,NA,"2008",NA,NA,NA,NA,NA,NA,NA,NA
"1833","2020-11-12 17:01:37-03","UEL","FUEL","23137","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Marcondes-Ferreira, W; et al.","719","1993","09","30",NA,"Brasil",NA,NA,NA,"FUEL010351","Tracheophyta","Myrtales","(Cham.) Cogn.","Baumgratz, JFA; Souza, MLD","São Paulo","Altinópolis","Morro do Forno","-47.3699989318848","-21.0200004577637",NA,NA,NA,"30403","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"1834","2020-11-12 17:01:37-03","UEL","FUEL","11260","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Soares-Silva, LH; Francisco das Chagas e Silva","315","1993","08","01",NA,"Brasil",NA,NA,NA,"FUEL020205","Tracheophyta","Myrtales","(Cham.) Cogn.","Guimarães, P","São Paulo","Itararé","Estrada do campo de aviação","-49.3400001525879","-24.1100006103516",NA,NA,NA,"27729","auto",NA,NA,NA,"1999",NA,NA,NA,NA,NA,NA,NA,NA
"1835","2020-11-12 17:01:37-03","UEL","FUEL","33308","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Sakuragui, CM; et al.","370","1993","10","02",NA,"Brasil",NA,NA,NA,"FUEL010377","Tracheophyta","Myrtales","(Cham.) Cogn.",NA,"São Paulo","Itararé","Fazenda Santa Andréia","-49.3400001525879","-24.1100006103516",NA,NA,NA,"27729","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1836","2020-11-12 17:01:37-03","UEL","FUEL","5985","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Müller, C; et al.","s.n.","1988","12","04",NA,"Brasil",NA,NA,NA,"FUEL010348","Tracheophyta","Myrtales","(Cham.) Cogn.","Souza, MLD","São Paulo","Itararé","Gruta da Barreira","-49.3400001525879","-24.1100006103516",NA,NA,NA,"27729","auto",NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"1837","2020-11-12 17:01:37-03","UEL","FUEL","13845","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Goldenberg, R","s.n.","1992","12","10",NA,"Brasil",NA,NA,NA,"FUEL010350","Tracheophyta","Myrtales","(Cham.) Cogn.","Baumgratz, JFA; Souza, MLD","São Paulo","Itirapina","Estação Experimental do Instituto Florestal, Instituto Florestal.","-47.8199996948242","-22.25",NA,NA,NA,"22843","auto",NA,NA,NA,"2005",NA,NA,NA,NA,NA,NA,NA,NA
"1838","2020-11-12 17:01:37-03","UEL","FUEL","31484","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Bertoni, JEA","155","1992","09","17",NA,"Brasil",NA,NA,NA,"FUEL010372","Tracheophyta","Myrtales","(Cham.) Cogn.","Chiea, SAC","São Paulo","Porto Ferreira","Parque Estadual","-47.4700012207031","-21.8500003814697",NA,NA,NA,"13859","auto",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"1839","2019-10-16 14:13:44-03","UEL","FUEL","39891","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Sendulsky, T","959","1968","08","06",NA,"Brasil",NA,NA,NA,"FUEL010366","Tracheophyta","Myrtales","(Cham.) Cogn.","Chiea, SAC","São Paulo","São Paulo","Jardim Botânico e Parque do Estado","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,"1987","03",NA,NA,NA,NA,NA,NA,NA
"1840","2020-11-12 17:01:37-03","UEL","FUEL","39749","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Guillaumon, JR","s.n.","2002","11","23",NA,"Brasil",NA,NA,NA,"FUEL010364","Tracheophyta","Myrtales","(Cham.) Cogn.","Chiea, SAC","São Paulo","Vinhedo","Condomínio Estância Marambaia, remanescente de desmatamento.","-46.9700012207031","-23.0300006866455",NA,NA,NA,"9595","auto",NA,NA,NA,"2005","11",NA,NA,NA,NA,NA,NA,NA
"1841","2020-11-12 17:01:37-03","UEL","FUEL","48398","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Aguiar, TH; Francisco, EM","125","2010","11","05",NA,"Brasil",NA,NA,NA,"FUEL010144","Tracheophyta","Myrtales","Cogn.","Aguiar, TH","Paraná","Jaguariaíva","Parque Estadual do Cerrado, beira da trilha","-49.666667","-24.171667",NA,"858","858",NA,NA,NA,"-49.666667","-24.171667","2011","04",NA,NA,NA,NA,NA,NA,NA
"1842","2020-11-12 17:01:37-03","UEL","FUEL","5373","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Silva, EA; et al.","s.n.","1988","03","24",NA,"Brasil",NA,NA,NA,"FUEL010139","Tracheophyta","Myrtales","Cogn.","K.L.V.R. de Sá","Paraná","São Jerônimo da Serra","Estrada da Reserva Indígena","-50.7411003112793","-23.7275009155273",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1843","2020-11-12 17:01:37-03","UEL","FUEL","33521","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","K.L.V.R. de Sá; et al.","244","2002","08","15",NA,"Brasil",NA,NA,NA,"FUEL010140","Tracheophyta","Myrtales","Cogn.",NA,"Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1844","2020-11-12 17:01:37-03","UEL","FUEL","32027","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","K.L.V.R. de Sá; et al.","177","2002","05","27",NA,"Brasil",NA,NA,NA,"FUEL010143","Tracheophyta","Myrtales","Cogn.",NA,"Paraná","São Jerônimo da Serra","Reserva Indígena São Jerônimo","-50.7411003112793","-23.7275009155273",NA,NA,NA,"30511","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1845","2020-11-12 17:01:37-03","UEL","FUEL","7610","PreservedSpecimen","Plantae","Melastomataceae","Leandra","lacunosa","Leandra lacunosa","Pimenta, JA; et al.","s.n.","1989","11","20",NA,"Brasil",NA,NA,NA,"FUEL010142","Tracheophyta","Myrtales","Cogn.","Romero, R","Paraná","Telêmaco Borba","Fazenda Monte Alegre, Estr. da Bombinha, prox.-Rio Tibagi","-50.6156005859375","-24.3239002227783",NA,NA,NA,"35037","auto",NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA
"1846","2019-11-01 15:04:00-03","UnB","UB","100698","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Bulhões, CF","16",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Munhoz, CBR","Distrito Federal","Planaltina","CPAC","-47.708333","-15.591667",NA,NA,NA,NA,NA,NA,"-47.708333","-15.591667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1847","2019-11-01 15:04:00-03","UnB","UB","100700","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Kirkbride Junior, JH","4940","1982","11","04","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Wurdack, JJ","Distrito Federal",NA,"2km ao N do Córrego Cupim","-48.166667","-15.55",NA,NA,NA,NA,NA,NA,"-48.166667","-15.55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1848","2019-11-01 15:04:00-03","UnB","UB","109432","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Silva, JS; Alves, MM; Cota, MRC","336","2008","02","27","Southern America","Brasil",NA,NA,"Frutos imaturos verdes.&nf;Pilosidade de cor branca a ferrugínea; Arbusto. Fruto roxo.; Cerradão. Solo: Solo distrófico.",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Silva, JS","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85",NA,NA,NA,NA,NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1849","2019-11-01 15:04:00-03","UnB","UB","109659","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Silva, JS; Alves, MM","563","2008","08","13","Southern America","Brasil",NA,NA,"Arbusto 0,4m; Cerradão. Solo: Solo distrófico.",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Silva, JS","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85",NA,NA,NA,NA,NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1850","2019-11-01 15:04:00-03","UnB","UB","112521","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Delprete, PG; et al.","9039","2004","11","06","Southern America","Brasil",NA,NA,"Folhas velutinas. Corola e estames rosáceos.; Arbusto 3-4m; .",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Versiane, AFA","Goiás","Pirenópolis","Serra dos Pireneus. Córrego da Barriguda","-48.884167","-15.8175",NA,"1080","1080",NA,NA,NA,"-48.884167","-15.8175","2013","01","14",NA,NA,NA,NA,NA,NA
"1851","2019-11-01 15:04:00-03","UnB","UB","112590","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Delprete, PG; Souza, TC; Francener, A","9385","2005","12","10","Southern America","Brasil",NA,NA,"Folhas subcoriáceas, folhas com pubescência suave. Frutos verdes com cálice avermelhado.; Arbusto 0,7-0,9m; Cerrado.",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Chiangotto, B","Goiás","Cocalzinho de Goiás","Parque Estadual dos Pireneus","-48.815278","-15.808056",NA,"1230","1230",NA,NA,NA,"-48.815278","-15.808056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1852","2019-11-01 15:04:00-03","UnB","UB","112611","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Delprete, PG; et al.","9339","2005","11","27","Southern America","Brasil",NA,NA,"Folhas subcoriáceas.; Arbusto 1,5m. Flor vinácea; .",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Chiangotto, B","Goiás","Cocalzinho de Goiás","Serra dos Pireneus","-48.812222","-15.797222",NA,"1180","1180",NA,NA,NA,"-48.812222","-15.797222",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1853","2019-11-01 15:04:00-03","UnB","UB","139772","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Irwin, HS","10928","1965","12","02","Southern America","Brasil",NA,NA,"Corolla and anthers pink.; Shrub 1,5m tall.; Gallery forest and adjacent capoeira.",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Versiane, AFA","Goiás",NA,"12km S. of Corumbá de Goiás.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2014","04","07",NA,NA,NA,NA,NA,NA
"1854","2019-11-01 15:04:00-03","UnB","UB","149483","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Irwin, HS","18850","1968","01","19","Southern America","Brasil",NA,NA,"Immature fruit green.; Tree 3m tall.; Gallery forest and cerrado.",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Wurdack, JJ","Goiás",NA,"75km N. of Corumbá de Goiás on road to Niquelândia, in valley of Rio Maranhão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1969",NA,NA,NA,NA,NA,NA,NA,NA
"1855","2019-11-01 15:04:00-03","UnB","UB","149485","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Anderson, WR","35859","1972","02","12","Southern America","Brasil",NA,NA,"Petals white, stamens pink.; Shrub 1m tall.",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Wurdack, JJ","Minas Gerais",NA,"Pico do Itambé.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA
"1856","2019-11-01 15:04:00-03","UnB","UB","149486","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Hoehne, FC","Herb.20613","1927","06","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Hoehne, FC","São Paulo",NA,"Pico da Serra Negra.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1857","2019-11-01 15:04:00-03","UnB","UB","149487","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Chiea, SC","624","1991","08","17","Southern America","Brasil",NA,NA,"Estames róseos, pétalas brancas.; Arbusto de 1,5m de alt.",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Chiea, SC","São Paulo",NA,"Estrada Arariquama - Pirapora.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"1858","2019-11-01 15:04:00-03","UnB","UB","149489","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Semir, J","4360","1973","09","03","Southern America","Brasil",NA,NA,"Flores rosa-lilás.; Arbusto 1m.; Mata ciliar.",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Wurdack, JJ","Minas Gerais",NA,"Ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1983",NA,NA,NA,NA,NA,NA,NA,NA
"1859","2019-11-01 15:04:00-03","UnB","UB","149491","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Maguire, B","49294","1960","08","26","Southern America","Brasil",NA,NA,"Anthers purple.; Shrub 2m.",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Wurdack, JJ","Minas Gerais",NA,"Serra de Lavras Novas, about 20km south of Ouro Preto.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1961",NA,NA,NA,NA,NA,NA,NA,NA
"1860","2019-11-01 15:04:00-03","UnB","UB","149492","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Pereira, L","1","1981","09","01","Southern America","Brasil",NA,NA,"Folhas verdes pilosas e flores roxas.; Arbusto.; Mata ciliar.",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Wurdack, JJ","Distrito Federal",NA,"Córrego Cabeça do Veado.","-47.85","-15.866667",NA,NA,NA,NA,NA,NA,"-47.85","-15.866667","1983",NA,NA,NA,NA,NA,NA,NA,NA
"1861","2019-11-01 15:04:00-03","UnB","UB","208275","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Pacheco, RA; Versiane, AFA; Rocha, MJR","1009","2013","02","21","Southern America","Brasil",NA,NA,"Arbusto ca. 1m; hipanto verde, frutos verde-arroxeados; Cerrado rupestre",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.",NA,"Goiás","Cocalzinho de Goiás","Serra dos Pireneus, BR-414 ca. 3km de Cocalzinho","-48.781389","-15.806389",NA,NA,NA,NA,NA,NA,"-48.781389","-15.806389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1862","2019-11-01 15:04:00-03","UnB","UB","208657","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Versiane, AFA; et al.","163","2012","04","25","Southern America","Brasil",NA,NA,"Arbusto, ca. 0,60m. Botões florais imaturos verdes; Cerrado",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.",NA,"Goiás","Cocalzinho de Goiás","Acima da extração da pedra mineira","-48.771222","-15.786778",NA,"1221","1221",NA,NA,NA,"-48.771222","-15.786778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1863","2019-11-01 15:04:00-03","UnB","UB","4791","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Santos, ML; Afonso, AP; Proença, CEB; Barros, MAG","17","1995","06","08","Southern America","Brasil",NA,NA,"Folhas lisas, pêlos no caule, flores pequenas com duas pétalas centrais modificadas com ápice amarelo.; Trepadeira 1,6m. Flor amarelo-esverdeado. Fruto verde.; Mata.",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Versiane, AFA","Goiás","Minaçu","Reserva Serra da Cana Brava","-48.251389","-13.524444",NA,NA,NA,NA,NA,NA,"-48.251389","-13.524444","2012","06","11",NA,NA,NA,NA,NA,NA
"1864","2019-11-01 15:04:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Faria, JEQ; Otoni, TJO","5667","2016","04","15","Southern America","Brasil",NA,NA,"Arbusto ca. 1,2 m de altura, frutos imaturos verdes e maduros vináceos; Cerrado rupestre",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Faria, JEQ","Minas Gerais","Gouveia","Estrada entrando paralala aos moinhos de vento do Camilinho, síto do Mulato, área de extração da Tracomal","-43.883611","-18.519722",NA,"1239","1239",NA,NA,NA,"-43.883611","-18.519722","2016","04",NA,NA,NA,NA,NA,NA,NA
"1865","2019-11-01 15:04:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Munhoz, CBR; Rodrigues, N","321","1996","01","09","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Munhoz, CBR","Distrito Federal",NA,"Fazenda Água Limpa, Córrego ca. 0,7 m, ramos com tricomas castanhos; folhas discolores, adaxial verde-escuro e abaxial verde-claro com tricomas bege-ferrugíneos a castanho-vináceos. Ramos da inflorescência e hipanto verde-claro com tricomas cremes e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1996",NA,NA,NA,NA,NA,NA,NA,NA
"1866","2019-11-01 15:04:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Villarroel, D; Martinez, MT; Miranda, V","3910","2014","12","20","Southern America","Bolivia",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Villarroel, D","Santa Cruz","Prov. Vallegrande","Comunidad de Plan Sitano. Valle amplio rodeado por montanas de más de 2000 m de altitud, el interior con montanas debajo de los 1600 m, laderas cubiertas de bosque y sabanas arboladas, cimas con pastizales. Colectas realizadas en pastizales abiertos","-63.954444","-18.845556",NA,"155","155",NA,NA,NA,"-63.954444","-18.845556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1867","2019-11-01 15:04:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Villarroel, D; Martinez, MT; Heredia, JP","4078","2013","12","06","Southern America","Bolivia",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Villarroel, D","Santa Cruz","Prov. Florida","Sendero Ecológico el Cañadón. Zona de serranía con valles profundos y laderas muy pronunciadas. Los valles con bosques húmedos y las cimas cubiertas con pastizales (campo limpo), en el intermedio de estas dos áreas existen sabanas arboladas. Colectas","-63.685556","-18.255",NA,"145","145",NA,NA,NA,"-63.685556","-18.255",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1868","2019-11-01 15:04:00-03","UnB","UB","149495","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Roth, L","CESJ14666","1955","09","25","Southern America","Brasil",NA,NA,"Estames roxos.; Arbusto 1m.",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Chiea, SC","Minas Gerais","Belo Horizonte","Ponte da Mutuca - BR 3 - km 7.","-43.937801361084","-19.9207992553711",NA,NA,NA,"17082","auto",NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA
"1869","2019-11-01 15:04:00-03","UnB","UB","149488","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Pereira, DF","68","1991","08","18","Southern America","Brasil",NA,NA,"Flores de pétalas alvas, estames rosados.; Arbusto de 1,5m de alt.",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Souza, MLD","São Paulo","Botucatu","Rod. SP 255.","-48.439998626709","-22.8799991607666",NA,NA,NA,"40412","auto",NA,NA,NA,"2004",NA,NA,NA,NA,NA,NA,NA,NA
"1870","2019-11-01 15:04:00-03","UnB","UB","149501","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Souza, VC","8713","1995","08","18","Southern America","Brasil",NA,NA,"Pétalas alvas, estames liláses.; Arbusto 1,2m alt.; Campo-cerrado.",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Chiea, SC","São Paulo","Itapeva","Estação Ecológica de Itapeva.","-48.8699989318848","-23.9799995422363",NA,NA,NA,"42926","auto",NA,NA,NA,"1997",NA,NA,NA,NA,NA,NA,NA,NA
"1871","2019-11-01 15:04:00-03","UnB","UB","149490","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Hoehne, W","SPF10634","1939","09","09","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham.) Cogn.",NA,"São Paulo","São Paulo","Alto da Lapa.","-46.6300010681152","-23.5400009155273",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1872","2019-11-01 15:04:00-03","UnB","UB","100699","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Kirkbride Junior, JH","4579","1981",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Wurdack, JJ","Distrito Federal",NA,"Morro da Canastra","-47.9","-15.583333",NA,NA,NA,NA,NA,NA,"-47.9","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1873","2019-11-01 15:04:00-03","UnB","UB","13112","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Proença, CEB; Milhomens, LC","2726","2003","12","17","Southern America","Brasil",NA,NA,"Arbusto 1 m. Frutos imaturos verdes; Arbusto 1m. Fruto verdes.; Cerrado de encosta.",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Proença, CEB","Distrito Federal",NA,"Região de Saia Velha. Clube Águas Correntes. Rodovia DF-495","-47.933333","-16.05",NA,"1050","1050",NA,NA,NA,"-47.933333","-16.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1874","2019-11-01 15:04:00-03","UnB","UB","149493","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Silva, RM","797","1992","11","24","Southern America","Brasil",NA,NA,"Cálice verde-claro. Corola alvo-esverdeada. Anteras lilases.; Arbusto 2,5m alt.; Mata ciliar.",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Wurdack, JJ","Bahia",NA,"Barra da Estiva: Sincorá Velho. Serra do Sincorá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1993",NA,NA,NA,NA,NA,NA,NA,NA
"1875","2019-11-01 15:04:00-03","UnB","UB","151848","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Miranda, SC; Batista, MA; Santos, ML; Carvalho, PS","515","2003","10","11","Southern America","Brasil",NA,NA,"Arbusto; Cerrado rupestre",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Versiane, AFA","Goiás","Serra dos Pireneus","Parque estadual Serra dos Pirineus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2012","06","11",NA,NA,NA,NA,NA,NA
"1876","2019-11-01 15:04:00-03","UnB","UB","149496","PreservedSpecimen","Plantae","Melastomataceae","Leandra","aurea","Leandra aurea","Gates","1941","1979","02","15","Southern America","Brasil",NA,NA,"Fruit green.; Erect herb to 50cm.",NA,"Dicotyledoneae",NA,"(Cham.) Cogn.","Wurdack, JJ","Goiás","Alto Paraíso de Goiás","Chapada dos Veadeiros 5km E. of Alto Paraíso.","-47.5099983215332","-14.1324996948242",NA,NA,NA,"44724","auto",NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA,NA
