"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","year","month","day","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","relatedCatalogItem","fieldNumber","individualCount","sex"
"933","2019-01-25 15:35:59-02","IAC","IAC","18468","S","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","E.P. Heringer",NA,"Brasil","Minas Gerais","Horto Florestal",NA,NA,NA,NA,NA,NA,"5115","1956","03","22",NA,NA,"(L.) Link","D.M. Dedecca","Paraopeba","-44.4042","-19.2744",NA,NA,NA,"1958","01","22",NA,"-44.4042","-19.2744",NA,NA,NA,NA
"934","2019-01-25 15:35:59-02","IAC","IAC","25114","S","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","H.F. Leitão Filho",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,NA,NA,"55","1968","07","15",NA,NA,"(L.) Link","I.J. Boldrini",NA,NA,NA,NA,NA,NA,"1997","08","01",NA,NA,NA,NA,NA,NA,NA
"935","2019-01-25 15:44:29-02","IAC","IAC","18665","S","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","T.R. Rocha",NA,"Brasil","São Paulo",NA,NA,NA,NA,NA,"nome popular: capim-da-colônia",NA,"s/nº","1961","01","20",NA,NA,"(L.) Link","I.J. Boldrini","Mococa","-47.0047","-21.4678",NA,NA,NA,"1997","07","31",NA,"-47.0047","-21.4678",NA,NA,NA,NA
"936","2019-01-25 15:35:59-02","IAC","IAC","19844","S","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","R. Forster",NA,"Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,"s/nº","1968","03","06",NA,NA,"(L.) Link","H.F. Leitão Filho","Porecatu","-51.3792","-22.7558",NA,NA,NA,"1968","04","19",NA,"-51.3792","-22.7558",NA,NA,NA,NA
"937","2019-01-25 15:44:29-02","IAC","IAC","25010","S","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","s/col.",NA,"Brasil","Minas Gerais","Fazenda Vargem Linda II - EPAMIG",NA,NA,NA,NA,"Coletodado por DAC n.26; nome popular: capim-arroz",NA,"s/nº","1980","02","06",NA,NA,"(L.) Link","P.L. Viana","Leopoldina","-42.6431","-21.5319",NA,NA,NA,"2008","11","06",NA,"-42.6431","-21.5319",NA,NA,NA,NA
"938","2019-01-25 15:44:29-02","IAC","IAC","25014","S","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","s/col.",NA,"Brasil","Minas Gerais","Estação Experimetal da EPAMIG",NA,NA,NA,NA,"coletor: DAC n. 30 &nf;nome popular: capim-arroz",NA,"s/nº","1980","02","14",NA,NA,"(L.) Link","P.L. Viana","Careaçu","-45.6992","-22.0431",NA,NA,NA,"2008","11","14",NA,"-45.6992","-22.0431",NA,NA,NA,NA
"939","2019-01-25 15:35:59-02","IAC","IAC","25525","S","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","T.R. Rocha",NA,"Brasil","São Paulo","Moóca",NA,NA,NA,NA,NA,NA,"s/nº","1962","05","15",NA,NA,"(L.) Link","I.J. Boldrini","São Paulo","-46.6361","-23.5475",NA,NA,NA,"1997","07","31",NA,"-46.6361","-23.5475",NA,NA,NA,NA
"940","2019-01-25 15:35:59-02","IAC","IAC","30610","S","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","L.C. Bernacci; A. Sciamarelli; J.L.A. Moreira; P.R.P. Andrade; A.M.C. Silva; R. Belinelo & J. Soares",NA,"Brasil","São Paulo","Fazenda Cfm (Ingleses)",NA,NA,NA,NA,NA,NA,"1739","1995","05","17",NA,NA,"(L.) Link","H.M. Longhi-Wagner","Magda","-50.2261","-20.6439",NA,NA,NA,"1998","07","20",NA,"-50.2261","-20.6439",NA,NA,NA,NA
"941","2020-07-23 12:18:27-03","CEPLAC","CEPEC","33637","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","L. R. Noblick",NA,"Brasil","Bahia","Area de Controle da Caraiba Metais.",NA,NA,NA,NA,NA,NA,"2587","1983","02","17",NA,NA,NA,"S. A. Renvoize","MATA DE SÃO JOÃO","-38.313056","-12.493056",NA,NA,NA,NA,NA,NA,NA,"38W18'47","12S29'35","30/12/1984",NA,NA,NA
"942","2020-07-23 12:18:27-03","CEPLAC","CEPEC","33653","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","L. R. Noblick",NA,"Brasil","Bahia","Area de Controle da Caraiba Metais.",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Capim-da-colonia, gramilla-de-verano",NA,"2210","1982","11","30",NA,NA,NA,"S. A. Renvoize","MATA DE SÃO JOÃO","-38.313056","-12.493056",NA,NA,NA,NA,NA,NA,NA,"38W18'47","12S29'35","01/10/1984",NA,NA,NA
"943","2020-07-23 12:18:27-03","CEPLAC","CEPEC","26804","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Grupo Pedra do Cavalo",NA,"Brasil","Bahia","Barragem de Bananeiras. Vale dos Rios Paraguaçu e Jacuipe.",NA,NA,NA,NA,NA,NA,"188","1980","08","06",NA,NA,NA,"G. Davidse","CACHOEIRA","-39.083333","-12.533333",NA,NA,NA,NA,NA,NA,NA,"39W5'","12S32'","30/10/1999",NA,NA,NA
"944","2020-07-23 12:18:27-03","CEPLAC","CEPEC","39635","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","J. L. Hage",NA,"Brasil","Bahia","Quadra B' do CEPEC, em frente a área da Psicultura.",NA,NA,NA,NA,NA,NA,"1927","1986","02","18",NA,NA,NA,"T. S. dos Santos","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,"61245","auto",NA,NA,NA,NA,"0W0'0","0S0'0","30/12/1987",NA,NA,NA
"945","2020-07-23 12:18:27-03","CEPLAC","CEPEC","36927","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","L. R. Noblick",NA,"Brasil","Bahia","Faz. Suibra (Boa Sorte), 18Km a leste da cidade, seguindo ferrovia.",NA,NA,NA,NA,NA,NA,"3654","1985","03","13",NA,NA,NA,"L. R. Noblick","IAÇÚ","-40.116667","-12.716667",NA,NA,NA,NA,NA,NA,NA,"40W7'0","12S43'0","30/12/1985",NA,NA,NA
"946","2020-07-23 12:18:27-03","CEPLAC","CEPEC","9904","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","R. M. Harley",NA,"Brasil","Bahia","49Km ao N da cidade, BA-130 estrada p/ Juazeiro.",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Capim-angolinho-branco, gramilla-de-verano",NA,"16361","1974","02","26",NA,NA,NA,"S. A. Renvoize","SENHOR DO BONFIM","-40.216667","-10.083333",NA,NA,NA,NA,NA,NA,NA,"40W13'0","10S5'0","30/12/1982",NA,NA,NA
"947","2020-07-23 12:18:27-03","CEPLAC","CEPEC","66586","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","T. S. da Silva",NA,"Brasil","Mato Grosso","Faz. Bodoquena.",NA,NA,NA,NA,NA,NA,"122",NA,NA,NA,NA,NA,NA,"T. S. da Silva","MIRANDA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"08/05/1974",NA,NA,NA
"948","2020-07-23 12:18:27-03","CEPLAC","CEPEC","13689","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","S. A. Mori",NA,"Brasil","Bahia","Area do CEPEC.",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Capim-angolinho-branco",NA,"9877","1978","04","13",NA,NA,NA,"S. A. Mori","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,"61245","auto",NA,NA,NA,NA,"0W0'0","0S0'0","30/12/1978",NA,NA,NA
"949","2020-07-23 12:18:27-03","CEPLAC","CEPEC","758","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","R. P. Belém",NA,"Brasil","Bahia","Area do CEPEC.",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Capim-angolinho-branco",NA,"1294","1965","07","06",NA,NA,NA,"S. A. Renvoize","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,"61245","auto",NA,NA,NA,NA,"0W0'0","0S0'0","30/12/1982",NA,NA,NA
"950","2020-07-23 12:18:27-03","CEPLAC","CEPEC","4980","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","J. A. de Jesus",NA,"Brasil","Bahia","Area do CEPEC.",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Capim-angolinho-branco",NA,"266","1968","12","05",NA,NA,NA,"S. A. Renvoize","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,"61245","auto",NA,NA,NA,NA,"0W0'0","0S0'0","30/12/1982",NA,NA,NA
"951","2020-07-23 12:18:27-03","CEPLAC","CEPEC","13109","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","S. A. Mori",NA,"Brasil","Bahia","Area do CEPEC. Próx. a Hospedaria.",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Capim-angolinho-branco",NA,"9253","1978","02","12",NA,NA,NA,"S. A. Mori","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,"61245","auto",NA,NA,NA,NA,"0W0'0","0S0'0","30/12/1978",NA,NA,NA
"952","2020-07-23 12:18:27-03","CEPLAC","CEPEC","13126","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","S. A. Mori",NA,"Brasil","Bahia","Area do CEPEC temporariamente inundada.",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Capim-angolinho-branco",NA,"9255","1978","02","12",NA,NA,NA,"G. Davidse","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,"61245","auto",NA,NA,NA,NA,"0W0'0","0S0'0","30/12/1979",NA,NA,NA
"953","2020-07-23 12:18:27-03","CEPLAC","CEPEC","24080","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","J. L. Hage",NA,"Brasil","Bahia","Quadra A' do CEPEC.",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Angolinho-branco",NA,"982","1981","06","17",NA,NA,NA,"G. Davidse","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,"61245","auto",NA,NA,NA,NA,"0W0'0","0S0'0","30/12/1982",NA,NA,NA
"954","2020-07-23 12:18:27-03","CEPLAC","CEPEC","23804","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","J. L. Hage",NA,"Brasil","Bahia","Quadra D do CEPEC.",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Angolinho-branco, capim-colonia",NA,"585","1981","04","08",NA,NA,NA,"S. A. Renvoize","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,"61245","auto",NA,NA,NA,NA,"0W0'0","0S0'0","30/12/1982",NA,NA,NA
"955","2020-07-23 12:18:27-03","CEPLAC","CEPEC","15646","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","S. A. Mori",NA,"Brasil","Bahia","Quadra E' do CEPEC.",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Capim-angolinho-branco",NA,"11609","1979","03","24",NA,NA,NA,"S. A. Mori","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,"61245","auto",NA,NA,NA,NA,"0W0'0","0S0'0","30/12/1979",NA,NA,NA
"956","2020-07-23 12:18:27-03","CEPLAC","CEPEC","9852","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","J. L. Hage",NA,"Brasil","Bahia","Quadra I' do CEPEC.",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Capim-angolinho-branco",NA,"93","1975","04","18",NA,NA,NA,"S. A. Mori","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,"61245","auto",NA,NA,NA,NA,"0W0'0","0S0'0","30/12/1978",NA,NA,NA
"957","2020-07-23 12:18:27-03","CEPLAC","CEPEC","26320","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","J. L. Hage",NA,"Brasil","Bahia","Quadra I' do CEPEC.",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Angolinho-branco",NA,"1573","1981","12","16",NA,NA,NA,"S. A. Renvoize","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,"61245","auto",NA,NA,NA,NA,"0W0'0","0S0'0","30/12/1982",NA,NA,NA
"958","2020-07-23 12:18:27-03","CEPLAC","CEPEC","9328","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","T. S. dos Santos",NA,"Brasil","Bahia","Quadra I do CEPEC. Junto ao Posto de metereologia.",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Capim-angolinho-branco",NA,"2593","1973","05","30",NA,NA,NA,"G. Davidse","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,"61245","auto",NA,NA,NA,NA,"0W0'0","0S0'0","30/12/1978",NA,NA,NA
"959","2020-07-23 12:18:27-03","CEPLAC","CEPEC","34123","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","A. Eupunino",NA,"Brasil","Bahia","Rod. BR-367, a 16,5Km ao W de Porto Seguro.",NA,NA,NA,NA,NA,NA,"495","1980","05","13",NA,NA,NA,"E. J. Judziewicz","PORTO SEGURO","-39.0647010803223","-16.4496994018555",NA,"68835","auto",NA,NA,NA,NA,"0W0'0","0S0'0","01/02/1986",NA,NA,NA
"960","2020-07-23 12:18:27-03","CEPLAC","CEPEC","14625","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","J. A. de Jesus",NA,"Brasil","Bahia","Saída da cidade a Itaju, Km 7.",NA,NA,NA,NA,"<ll>dwc_commonname:</ll> Capim-angolinho-branco",NA,"343","1979","01","06",NA,NA,NA,"G. Davidse","SANTA CRUZ DA VITÓRIA","-39.8116989135742","-14.9610996246338",NA,"20471","auto",NA,NA,NA,NA,"0W0'0","0S0'0","30/12/1978",NA,NA,NA
"961","2020-07-23 12:18:27-03","CEPLAC","CEPEC","66093","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colonum","Echinochloa colonum","T. S. da Silva",NA,"Brasil","São Paulo","Comum nas ruas da cidade.",NA,NA,NA,NA,NA,NA,"239","1976","03","15",NA,NA,NA,"T. S. da Silva","cananeia","-47.9199981689453","-25.0100002288818",NA,"37574","auto",NA,NA,NA,NA,NA,NA,"15/03/1976",NA,NA,NA
"962","2020-02-17 11:30:41-03","UEG","HUEG","13419","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Damasceno, J.G.A.; Silva, J.V.; Bueno, M.L.; Monteiro, A.","Southern America","Brasil","Mato Grosso do Sul",NA,NA,NA,NA,NA,"Erva ereta. 0,80 m de altura.","HUEG013419","4945","2008","03","31","Monocotyledonae",NA,"(L.) Link","Guglieri, A.","Rio Brilhante","-54.5463981628418","-21.8019008636475",NA,"65544","auto","2010","05","17",NA,NA,NA,NA,NA,NA,NA
"963","2021-04-08 17:13:25-03","UESB","HUESB","12768","S","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","A.M. Miranda",NA,"Brasil","Pernambuco","Açude do Xaréu",NA,NA,NA,NA,"Erva vespitosa, caule verde com nós rosados. Folhas membranáceas, inflorescência verdes.","HUESB000012768","3279","1999","04","14","Monocotyledoneae",NA,"(L.) Link","Silva; M.B. Costa","Ilhas de Fernando de Noronha",NA,NA,NA,NA,NA,"2002","10",NA,NA,NA,NA,NA,NA,NA,NA
"964","2020-11-04 17:30:21-03","UEM","HUEM","30076","S","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","M. do S.M. de Deus; F.A.L. Batista; N.J. da Silva; J.B. da Silva",NA,"Brasil","Piauí","lagoa Catavento",NA,NA,NA,NA,"aquática emergente; inflorescência de coloração arroxeada; lagoa temporária; solo argiloso; coletada à profundidade de 15 cm; predominância de Poaceae, Mimosoideae, Nymphaeaceae e Alismataceae.","HUEM000010287","589","2014","04","07",NA,NA,"(L.) Link","Pivari, MO","Picos","-41.4525","-7.0825","HUEM000010287",NA,NA,"2015","07",NA,NA,"-41.4525","-7.0825",NA,NA,NA,NA
"965","2020-11-12 17:02:32-03","UEL","FUEL","52289","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Miranda, AM",NA,"Brasil","Pernambuco",NA,NA,NA,NA,NA,NA,NA,"4147","2003","06","20","Tracheophyta","Poales","(L.) Link","Longhi-Wagner, HM; et al.","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,"2004","07",NA,NA,NA,NA,NA,NA,NA,NA
"966","2020-11-12 17:02:32-03","UEL","FUEL","52407","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Miranda, AM; Félix, LP",NA,"Brasil","Pernambuco","Praia de Atalaia",NA,NA,NA,NA,NA,NA,"1021","1993","06","04","Tracheophyta","Poales","(L.) Link","Oliveira, RP","Ilha de Fernando de Noronha",NA,NA,NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"967","2020-11-12 17:02:32-03","UEL","FUEL","19204","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Lima, JM",NA,"Brasil","Paraná","CPE",NA,NA,NA,NA,NA,NA,"s.n.","1982","12","01","Tracheophyta","Poales","(L.) Link","Lima, JM","Cambará","-50.073600769043","-23.0464000701904",NA,"18610","auto","1982","12","01",NA,NA,NA,NA,NA,NA,NA
"968","2020-11-12 17:02:32-03","UEL","FUEL","19203","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Silva, FR",NA,"Brasil","Paraná","Fazenda Experimental do IAPAR",NA,NA,NA,NA,NA,NA,"28","1979","05","03","Tracheophyta","Poales","(L.) Link","Lima, JM","Londrina","-51.1627998352051","-23.3103008270264",NA,"63728","auto","1979","05","03",NA,NA,NA,NA,NA,NA,NA
"969","2020-11-12 17:02:32-03","UEL","FUEL","2824","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Fontana, AR",NA,"Brasil","Paraná","Fazenda São José, Km 10",NA,NA,NA,NA,NA,NA,"s.n.","1986","06","08","Tracheophyta","Poales","(L.) Link","Longhi-Wagner, HM","Rolândia","-51.3692016601562","-23.309700012207",NA,"19311","auto","2008","10","16",NA,NA,NA,NA,NA,NA,NA
"970","2020-11-12 17:02:32-03","UEL","FUEL","2704","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Arboleya, AG",NA,"Brasil","Paraná","Gleba Cafezal, margem do Rio Ciclone",NA,NA,NA,NA,NA,NA,"s.n.","1996","06","01","Tracheophyta","Poales","(L.) Link","Longhi-Wagner, HM","Rolândia","-51.3692016601562","-23.309700012207",NA,"19311","auto","2008","10","16",NA,NA,NA,NA,NA,NA,NA
"971","2020-11-12 17:02:32-03","UEL","FUEL","2619","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Pescador, CA",NA,"Brasil","Paraná","Chácara Nossa Senhora Aparecida",NA,NA,NA,NA,NA,NA,"s.n.","1986","06","01","Tracheophyta","Poales","(L.) Link","Longhi-Wagner, HM","Sertanópolis","-51.0363998413086","-23.0585994720459",NA,"19992","auto","2008","10","17",NA,NA,NA,NA,NA,NA,NA
"972","2019-11-01 15:16:06-03","UnB","UB","184182","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Pinto, BEM","Southern America","Brasil","Mato Grosso do Sul","Bairro Vila Olinda",NA,NA,NA,NA,"Erva; Ruderal","UB0017544","31","2008","01","24","Monocotyledonae",NA,"(L.) Link","Guglieri, A","Campo Grande","-54.608056","-20.496667","UB0017544",NA,NA,"2008",NA,NA,NA,"-54.608056","-20.496667",NA,NA,NA,NA
"973","2019-11-01 15:16:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Oliveira, RC; Araújo, JE; Silva, AS; Araújo, AMS; Ribeiro, ARO","Southern America","Brasil","Rio Grande do Norte","caminho de terra e direção à cidade, 8 km após o povoado Serrote",NA,NA,NA,NA,"Erva fortemente decumbente; coletada na margem de lagoa temporária; solo argiloso, relevo plano, abundante nas areas mais alagadas","UB0020722","2114","2008","04","26","Monocotyledonae",NA,"(L.) Link","Oliveira, RC","Governador Dix-Sept Rosado","-37.491667","-5.376667","UB0020722",NA,NA,"2008","05","26",NA,"-37.491667","-5.376667",NA,NA,NA,NA
"974","2019-11-01 15:16:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Fernández, A; Mroginsky, LA; Quarín, C","Southern America","Argentina","Missiones","Dep. Eldorado. Salto Elena",NA,NA,NA,NA,NA,"UB0017587","25","1972","01","06","Monocotyledonae",NA,"(L.) Link",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"975","2019-11-01 15:16:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Silva, CS","Southern America","Brasil","Paraíba","Millennium Inorganic Chemicals Mineração LTDA Dunas Litorâneas",NA,NA,NA,NA,"Geo-referenciamento da Coleção do Herbário JPB. Base Cartográfica do IBGE (Carta de 50.000 Datum - Sad69). Sede do Município","UB0017540","32","2009","07","31","Monocotyledonae",NA,"(L.) Link","Oliveira, RC","Mataraca","-34.978611","-6.493611","UB0017540",NA,NA,"2009","07",NA,NA,"-34.978611","-6.493611",NA,NA,NA,NA
"976","2019-11-01 15:16:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","França, F; Melo, E; Bezerra, M; Bezerra, M; Gomes, D","Southern America","Brasil","Bahia",NA,NA,NA,NA,NA,"Erva ca. 80 cm. Inflorescência verde esbranquiçada, flores com anteras vermelhas e estigma vinoso. Solo submerso. litoral","UB0020720","2218","1997","05","04","Monocotyledonae",NA,"(L.) Link",NA,"Anguera","-39.2463989257812","-12.1511001586914","UB0020720","20202","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"977","2019-11-01 15:16:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Miranda, AM","Southern America","Brasil","Pernambuco","Forte de São Pedro",NA,NA,NA,NA,"Cespitosa, segmentos vegetativos e reprodutivos verdes","UB0017546","4105","2003","06","17","Monocotyledonae",NA,"(L.) Link","Oliveira, RP","Fernando de Noronha","-32.4108009338379","-3.84028005599976","UB0017546","8269","auto","2003","09",NA,NA,NA,NA,NA,NA,NA,NA
"978","2019-11-01 15:16:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Heringer, EP; Lima, DA; Sobrinho, JPL; Sarmento, AC","Southern America","Brasil","Pernambuco","Próximo à ponte do rio das Garças, em direção a Lagoa. Dentro dágua",NA,NA,NA,NA,"Erva ereta 40-50 cm","UB0020714","463","1971","05","02","Monocotyledonae",NA,"(L.) Link","Tenório, EC","Santa Maria da Boa Vista","-39.8255996704102","-8.80778026580811","UB0020714","59811","auto","1971",NA,NA,NA,NA,NA,NA,NA,NA,NA
"979","2019-11-01 15:16:06-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Sendulsky, T","Southern America","Brasil","São Paulo","10 km ao sul do centro da cidade de São Paulo, nos campos do Instituto de Botanica, parque do Estado",NA,NA,NA,NA,NA,"UB0020721","730","1968","04","26","Monocotyledonae",NA,"(L.) Link",NA,"São Paulo","-46.6300010681152","-23.5400009155273","UB0020721","53584","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"980","2019-11-01 15:16:06-03","UnB","UB","188133","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Santos, ER","Southern America","Brasil","Tocantins","Região do projeto Rio Formoso - Centro de Pesquisa Agroambiental de Várzea (CPAV).",NA,NA,NA,NA,"Herbaceo com cerca de 50 cm de altura.; Area de cultivo de arroz.","UB0017542","1536","2007","12","14","Monocotyledonae",NA,"(L.) Link","Oliveira, RC","Formoso do Araguaia","-49.5289001464844","-11.7966995239258","UB0017542","161471","auto","2013","04","09",NA,NA,NA,NA,NA,NA,NA
"981","2019-11-01 15:16:06-03","UnB","UB","191894","PreservedSpecimen","Plantae","Poaceae","Echinochloa","colona","Echinochloa colona","Eiten, G; Eiten, LT","Southern America","Brasil","Maranhão","Ilha de Balsas, region between the Balsas and Parnaiba Rivers. Santa Barbara on the Parnaiba River. 55 km SSE of Loreto.","150","150",NA,NA,"Small grass, a weed (Also accurs inside the ricefield).; Lower river terrace. Dense babaçu palm grove now opened for dryland rice field. Edge of this field in semi-shade of scattered remnant palms.","UB0020719","10732","1970","02","20","Monocotyledonae",NA,"(L.) Link","Davidse, G","Loreto","-45.5","-7.5","UB0020719",NA,NA,NA,NA,NA,NA,"-45.5","-7.5",NA,NA,NA,NA
