"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","typeStatus","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount"
"321","2019-03-08 14:15:15-03","UNIOESTE","UNOP","9819","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Silva, D.R. da","2018","11","21","Rocha Filho, J.A.; Silva, D.R. da; Piva, J.; Machado, C.; Silva, D.R. da; Piva, J.; Machado, C.","616",NA,NA,NA,"Brasil","Paraná","Capitão Leônidas Marques","Futura área do reservatório da UHE Baixo Iguaçu, mata próxima a guarita da Balsa.","-53.645667","-25.513833","-53.645667","-25.513833",NA,NA,"Árvore 18 m de altura. Folhas cartáceas. Flores verde-claras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2018-09-12 14:48:16-03","UNIOESTE","UNOP","937","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello, J.B.","2014","02","19","Cielo-Filho, R.; Periotto, F.; Periotto, F.","1284","2014","02","05","Brasil","Paraná","Matelândia","Linha Bananal, mata dos Biazzuz","-53.954444","-25.306667","-53.954444","-25.306667","472","472","Árvore, 16 m, flor creme, fruto jovem.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2018-09-12 14:48:16-03","UNIOESTE","UNOP","2585","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Baitello. J.B.","2014","12","10","Cielo-Filho, R.","1579","2014","12","02","Brasil","Paraná","Matelândia","Parque Farroupilha, Floresta Estacional Semidecidual, floresta primária alterada.","-53.985278","-25.239167","-53.985278","-25.239167","530","530","Árvore, 7 m, flor branca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2015-10-22 10:02:57-02","UNIOESTE","UNOP","7353","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Gris, D.","2012","01","25","Gris, D.; Temponi, L.G.; Marcon, T.R.; Toscan, M.A.G.; Fragoso, R.O.; Lautert, M; Temponi, L.G.; Marcon, T.R.; Toscan, M.A.G.; Fragoso, R.O.; Lautert, M.","22","2011","09",NA,"Brasil","Paraná","Santa Terezinha de Itaipu","Fazenda São José.","-54.4880981445312","-25.3621997833252",NA,NA,NA,NA,"Árvore, tronco com odor característico, folhas coriáceas, alternas, simples, glabras, bordo liso.",NA,NA,NA,NA,NA,NA,NA,"24409","auto",NA,NA,NA,NA,NA
"325","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","10051",NA,"Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","A. Quinet/01-08-2006",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","2048","1999","03","09","Brasil","Espírito Santo","Santa Teresa","Santo Antônio","-40.589167","-19.922222","40W35'21","19S55'20",NA,NA,"Arvoreto 8m. Dap 8cm. Fuste 6m. Flores brancas.","MBML010051","MBML010051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","10056",NA,"Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","A. Quinet/02-08-2006",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","2149","1999","03","11","Brasil","Espírito Santo","Santa Teresa","Cabeceira do Vinte e Cinco de Julho","-40.548333","-19.847222","40W32'54","19S50'50",NA,NA,"Arboreto 12cm. Dap 14cm. Fuste 8m. Flores brancas.","MBML010056","MBML010056",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","7498",NA,"Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","H. van der Werff/1995",NA,NA,NA,"L. D. Thomaz","1532","1992","12","15","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.530278","-19.971389","40W31'49","19S58'17",NA,NA,"Altura 17m, PAP 88cm, caule interno branco. Frutos verde / vinosos.","MBML007498","MBML007498",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","9475",NA,"Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","A. Quinet/01-08-2006",NA,NA,NA,"L. Kollmann; E. Bausen & W. Pizziolo","1750","1999","01","28","Brasil","Espírito Santo","Santa Teresa","Aparecidinha","-40.593889","-19.973056","40W35'38","19S58'23",NA,NA,"Beira de encosta. Arvoreto 6m. DAP 9cm. Fuste 3m. Flores brancas.","MBML009475","MBML009475",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","39765",NA,"Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo",NA,NA,NA,NA,"J. G. Kuhlmann",NA,"1927","02","23","Brasil","Rio de Janeiro","Rio de Janeiro","Mata do Horto Florestal","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore. Nome vulgar Canela copahyba","MBML039765","MBML039765",NA,NA,"ISOTIPO",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"330","2020-07-10 09:46:42-03","MBML","MBML-HERBARIO","40715",NA,"Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo",NA,NA,NA,NA,"Pessoal do Horto Florestal",NA,"1927","06","03","Brasil","Rio de Janeiro","Rio de Janeiro","Mata do Horto Florestal","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,"Árvore regular. Mata","MBML040715","MBML040715",NA,NA,"PARATIPO",NA,NA,"57442","auto",NA,NA,NA,NA,NA
"331","2021-01-09 21:48:37-03","UNICENTRO","HUCO","6420","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Saueressig, D.","2014",NA,NA,"Albuquerque, J. .M.; Janiski, A.","s.n.","2014","09","23","Brasil","Paraná","Rebolças",NA,NA,NA,NA,NA,NA,NA,"Arbóreo; Floresta Ombrófila Mista; HABITAT: Floresta Ombrófila Mista; DESC: Arbóreo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2021-01-09 21:48:37-03","UNICENTRO","HUCO","6241","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brandalize, H. .D.",NA,NA,NA,"Brandalize, H. .D.","s.n.","2014","01","14","Brasil","Paraná","Irati",NA,"-50.6511001586914","-25.4671993255615",NA,NA,NA,NA,"NI-12 / TMN; FOM; HABITAT: FOM",NA,NA,NA,NA,NA,NA,NA,"47271","auto",NA,NA,NA,NA,NA
"333","2020-06-15 15:30:58-03","UNESP-RC","HRCB","23958","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Thomaz, L.D.","1237","1993","06","02","Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,"650","650","Altura 11m, PAP 26 cm, caule interno amarelado. Estéril",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"334","2020-06-15 15:30:58-03","UNESP-RC","HRCB","28332","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Ivanauskas, N.M.","1996","08",NA,"Ivanauskas, N.M.","458","1995","09","30","Brasil","São Paulo","Pariquera Açu","Propriedade de Antonio Povinski","-47.876944","-24.675833","47º52'37W","24º40'33S",NA,NA,"Árvore de 12m. Casca branca, lenticelada, com marcas transversais em anéis. Frutos imaturos verdes.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2020-06-15 15:30:58-03","UNESP-RC","HRCB","28417","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo","Baitello, J.B.","1996","06",NA,"Ivanauskas, N.M.","847","1996","06","30","Brasil","São Paulo","Pariquera Açu","Propriedade de Antonio Povinski","-47.876944","-24.675833","47º52'37W","24º40'33S",NA,NA,"Árvore de 12m. Frutos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2018-10-09 16:31:36-03","UFLA","ESAL","23838","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Kollmann, L; Bausen, E; Pizziolo, W","2149","1999","03","11","Brasil","Espírito Santo","Santa Teresa","cabeceira do 25 de Julho, Propriedade do Furlani","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Doação MBML 10; Árvore 12m; DAP 14cm; Fuste 8m. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"337","2018-10-09 16:31:36-03","UFLA","ESAL","23837","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Kollmann, L; Bausen, E; Pizziolo, W","2048","1999","03","09","Brasil","Espírito Santo","Santa Teresa","São Antônio, Terreno do Boza","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"Doação MBML 10; Arvoreto 8m; DAP 8cm; Fuste 6m. Flores brancas.",NA,NA,NA,NA,NA,NA,NA,"23813","auto",NA,NA,NA,NA,NA
"338","2017-11-24 14:11:12-02","UFLA","ESAL","19975","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Ary T. Oliveira Filha; Eduardo Van den B",NA,NA,NA,"Pereira, IM","s.n.",NA,NA,NA,"Brasil","Minas Gerais","Bocaina de Minas","Maciço do Itatiaia, Floresta ombrófila Densa Altomontana","-44.3946990966797","-22.1674995422363",NA,NA,NA,NA,"; ; ;",NA,NA,NA,NA,NA,NA,NA,"35110","auto",NA,NA,NA,NA,NA
"339","2018-10-05 13:28:15-03","UFLA","ESAL","15400","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Fontes, MAL","72",NA,NA,NA,"Brasil","Minas Gerais","Lima Duarte","Parque Estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"1450","1450","árvore; 7,0; ;; floresta",NA,NA,NA,NA,NA,NA,NA,"30417","auto",NA,NA,NA,NA,NA
"340","2020-10-20 15:00:15-03","FUVATES","HVAT","4266","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","J. Kray","2003","03","22","J. Kray","s.n.","2003","03","22","Brasil","Rio Grande do Sul","Viamão","Parque Estadual de Itapuã.","-51.023333","-30.081111","51º1'24''W","30º4'52''S",NA,NA,"Espécie ameaçada de extinção (vulnerável).; Flores amarelo-esverdeadas, 14 metros de altura","HVAT00004266",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"341","2019-11-07 11:44:36-03","FUVATES","HVAT","1134","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","P. Moraes","2014","08","26","M. Teixeira","s.n.","2013","11","25","Brasil","Rio Grande do Sul","Taquari","Linha Passo da Aldeia.","-51.86","-29.817222","-51º51'36''W","-29º49'2''S",NA,NA,"Arbórea.; Mata ciliar do Rio Taquari.","HVAT00001134",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"342","2020-10-20 15:00:15-03","FUVATES","HVAT","4724","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","P. Moraes","1992","04","03","J. A. Jerenkow","2101","1992","04","03","Brasil","Rio Grande do Sul","Torres","Perdida.","-49.726944","-29.335278","49º43'37''W","29º20'7''S",NA,NA,"Árvore com cerca de 11 metros de altura; flores brancas aromáticas. Espécie ameaçada de extinção (vulnerável). Doação do Herbário ICN. Registro ICN 111781.; Mata Atlântica de encosta.","HVAT00004724",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"343","2019-11-07 11:44:36-03","FUVATES","HVAT","4668","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","E. Freitas","2015","09","09","C. R. Orlandi","s.n.","2015","09","09","Brasil","Rio Grande do Sul","Lajeado","Campus Univates.","-52.591111","-29.750278","-52º35'28''W","-29º45'1''S",NA,NA,"Arbórea.; Borda de mata.","HVAT00004668",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"344","2019-11-07 11:44:36-03","FUVATES","HVAT","3987","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","C. R. Orlandi","2015","09","09","C. R. Orlandi","s.n.","2015","09","09","Brasil","Rio Grande do Sul","Lajeado","Campus Univates. Borda de fragmento de mata, ao lado do centro cultural da Univates.","-51.9525","-29.446111","-51º57'9''W","-29º26'46''S",NA,NA,NA,"HVAT00003987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"345","2020-02-19 08:13:19-03","UFG","UFG","61513","S","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Soares-Silva, L.H.","1989","01","20","Soares-Silva, L.H.","182","1989","01","20","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore ca. de 23 metros de altura; botões florais e flores creme; frequente.","UFG0061513","UFG0061513",NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"346","2020-11-18 11:40:31-03","UERJ","HRJ","12335","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","A. Quinet",NA,NA,NA,"L. P. G. Rosa; W. Silva, C. Dias","s.n.","2011","09","04","Brasil","Rio de Janeiro","Angra dos Reis","Ilha Grande.","-44.3180999755859","-23.0067005157471",NA,NA,"828","828",NA,"HRJ00012552",NA,NA,NA,NA,NA,NA,"32988","auto",NA,NA,NA,NA,NA
"347","2021-02-04 10:27:48-03","UFRPE","HST","14444","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","P.L.R.de Moraes","2014","02","11","L.H.Soares e Silva","182","1989","01","20","Brasil","Paraná","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"Árvore 23m; botões florais e flores creme, frequente.","HST014444",NA,NA,NA,NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"348","2021-02-04 10:27:48-03","UFRPE","HST","14442","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","P.L.R.de Moraes","2014","02","11","O.C.Pavão; et al.","s.n.","1999","06","15","Brasil","Paraná","Santa Cecilia do Pavão","Sítio São José","-50.7835998535156","-23.5172004699707",NA,NA,NA,NA,"Árvore 8m; frutos verdes","HST014442",NA,NA,NA,NA,NA,NA,"10947","auto",NA,NA,NA,NA,NA
"349","2021-02-09 10:13:08-03","UENF","HUENF","4867","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Archanjo, K.M.P.A.; Nascimento, M.T.","322","2009","06","17","Brasil","Rio de Janeiro","São Francisco de Itabapoana","Fazenda Santo Antônio","-41.090278","-21.296944","41º5'25''W","21º17'49''S","61","61",NA,"HUENF00004870",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"350","2021-02-09 10:13:08-03","UENF","HUENF","10676","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Archanjo, K.M.P.A.; Toledo, E.","4257","2010","03","09","Brasil","Rio de Janeiro","Natividade","Córrego Alegre.","-41.9733009338379","-21.042200088501",NA,NA,NA,NA,"Fruto com lenticelas, tronco avermelhado","HUENF00011332",NA,NA,NA,NA,NA,NA,"18409","auto",NA,NA,NA,NA,NA
"351","2020-09-12 05:00:02-03","US","US","2743446","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"G. Hatschbach & H. Haas","15750","1967","1","19","Brazil","Umuarama",NA,"Serra Dourada",NA,NA,NA,NA,NA,NA,NA,"US01350329","US01350329_01",NA,"Laurales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"352","2020-09-12 05:00:02-03","US","US","2503420","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"R. Reitz & R. M. Klein","1645","1954","3","2","Brazil","Ibirama",NA,"Horto Florestal I.N.P.",NA,NA,NA,NA,"300",NA,NA,"US01350335","US01350335_01",NA,"Laurales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"353","2020-09-12 05:00:02-03","US","US","2503421","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"R. Reitz & R. M. Klein","9090","1959","9","5","Brazil","Sombrio",NA,"Pirão Frio",NA,NA,NA,NA,"20",NA,NA,"US01350330","US01350330_01",NA,"Laurales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"354","2020-09-12 05:00:02-03","US","US","3580465","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"J. G. Kuhlmann","s.n.","1927","2","23","Brazil","Rio de Janeiro",NA,"Rio de Janeiro (RJ), Rio de Janeiro. Mata do Horto Florestal.",NA,NA,NA,NA,NA,NA,NA,"US01049634","US01049634_01",NA,"Laurales","Isotype","South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"355","2020-09-12 05:00:02-03","US","US","3560991","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"S. Aragaki","405","1994","8","2","Brazil","São Paulo",NA,"Parque Municipal Alfredo Volpi","-46.7","-23.58",NA,NA,NA,NA,NA,"US01350327","US01350327_01",NA,"Laurales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"356","2020-09-12 05:00:02-03","US","US","2503435","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"R. Reitz & R. M. Klein","2129","1954","9","30","Brazil","Nova Canaã",NA,"Braço Joaquim, Luiz Alves",NA,NA,NA,NA,"8",NA,NA,"US01350334","US01350334_01",NA,"Laurales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"357","2020-09-12 05:00:02-03","US","US","2503422","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"R. Reitz & D. Klein","8322a","1959","1","27","Brazil","Rio do Sul",NA,"Matador.",NA,NA,NA,NA,"350",NA,NA,"US01350331","US01350331_01",NA,"Laurales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"358","2020-09-12 05:00:02-03","US","US","3380754","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"M. Sugiyama & M. Kirizawa","1033","1992","9","24","Brazil","São Miguel Arcanjo",NA,"Pq. E. C. Botelho",NA,NA,NA,NA,NA,NA,NA,"US01350328","US01350328_01",NA,"Laurales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"359","2020-09-12 05:00:02-03","US","US","2120855","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"R. Reitz","5659","1952","10","22","Brazil","Brusque",NA,"Limoeiro",NA,NA,NA,NA,NA,NA,NA,"US01350338","US01350338_01",NA,"Laurales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"360","2020-09-12 05:00:02-03","US","US","3400359","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"R. Wasum","556","2000","3","12","Brazil","São Francisco de Paula",NA,"Parque Paraíso da Serra.",NA,NA,NA,NA,NA,NA,NA,"US01350326","US01350326_01",NA,"Laurales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"361","2020-09-12 05:00:02-03","US","US","USw36216","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"Collector unknown","HBR 25533",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Laurales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"362","2020-09-12 05:00:02-03","US","US","2503426","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"R. Reitz & R. M. Klein","7385","1958","10","18","Brazil","Rio do Sul",NA,"Matador",NA,NA,NA,NA,"350",NA,NA,"US01350332","US01350332_01",NA,"Laurales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"363","2020-09-12 05:00:02-03","US","US","2579604","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"O. Handro","s.n.","1933","4","4","Brazil","São Paulo",NA,"Nativa no Jardim Botânico",NA,NA,NA,NA,NA,NA,NA,"US01349956","US01349956_01",NA,"Laurales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"364","2020-09-12 05:00:02-03","US","US","2829232","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"R. Reitz & D. Klein","1645","1954","3","2","Brazil","Ibirama",NA,"Horto Florestal I.N.P.",NA,NA,NA,NA,"300",NA,NA,"US01350336","US01350336_01",NA,"Laurales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"365","2020-09-12 05:00:02-03","US","US","2570631","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"R. Reitz & R. M. Klein","3768","1956","9","27","Brazil","Palhoça",NA,"Pilões",NA,NA,NA,NA,"200",NA,NA,"US01350333","US01350333_01",NA,"Laurales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"366","2020-09-12 05:00:02-03","US","US","2841536","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil",NA,NA,NA,NA,"R. Reitz","5659","1952","10","22","Brazil","Brusque",NA,"Limoeiro",NA,NA,NA,NA,NA,NA,NA,"US01350337","US01350337_01",NA,"Laurales",NA,"South America - Neotropics",NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"367","2020-09-02 16:30:26-03","Cenargen","CEN","29300","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","S. A. C. Chiea","1992","08",NA,"Fábio de Barros","1954","1990","11","19","Brasil","SP","SAO PAULO","Reserva biologica do Parque Estadual das fontes do Ipiranga.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Doação Instituto de Botânica de São Paulo.","CEN00029300","CEN00029300",NA,NA,NA,NA,"Exsicatas","53584","auto",NA,NA,NA,NA,"1"
"368","2019-12-09 17:30:08-03","UFPR","EFC","15890","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2014","11","13","Brotto, M.L.","1820","2014","11","04","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.7122","-24.8539","-48.7122","-24.8539","890","890","Árvore 20m, frutos imaturos verdes. Floresta Ombrófila Densa Montana","EFC015890",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"369","2019-12-09 17:30:08-03","UFPR","EFC","16864","PreservedSpecimen","Plantae","Lauraceae","Ocotea","silvestris","Ocotea silvestris","Vattimo-Gil","Brotto, M.L.","2016","03","30","Brotto, M.L.; Lozano, E.D.","2255","2016","02","29","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas","-48.7103","-24.8533","-48.7103","-24.8533",NA,NA,"Árvore com 23m de altura, com botões florais","EFC016864",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
