"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","fieldNumber","individualCount","sex"
"1067","2020-12-21 16:44:08-03","MBM","MBM","114582","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Kuniyoshi, Y.S.; Roderjan, C.V.; Roderjan, C.V.","4831","1985","01","31","Brazil","Paraná","Guaraqueçaba","Fazenda Madezatti, Rio Pederneiras","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM114582","MBM114582","37295","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","2020-12-21 16:44:08-03","MBM","MBM","114583","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Kuniyoshi, Y.S.; Pizani, A.J.; Pizani, A.J.","4748","1984","05","15","Brazil","Paraná","Guaraqueçaba","Fazenda Madezatti, Rio Pederneiras","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM114583","MBM114583","37295","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","2020-12-21 16:44:08-03","MBM","MBM","250764","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Barboza, E.; Silva, J.M.; Barboza, E.","70553",NA,NA,NA,"Brazil","Paraná","Guaraqueçaba","Sebuí","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,NA,"MBM250764","MBM250764","37295","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1070","2020-12-21 16:44:08-03","MBM","MBM","108783","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Chagas, F.; et al.; et al.","s.n.","1985","08","10","Brazil","Paraná","Londrina","Floresta dos Irmãos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,"MBM108783","MBM108783","63728","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1071","2020-12-21 16:44:08-03","MBM","MBM","315","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Lindeman, J.; Haas, H.; Lindeman, J.; Haas, H.","13248","1965","12","07","Brazil","Paraná","Maringá","Horto Florestal","-51.9385986328125","-23.4253005981445",NA,NA,NA,NA,NA,"MBM000315","MBM000315","19250","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1072","2020-12-21 16:44:08-03","MBM","MBM","406281","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Ferreira, P.C.","2016","04","04","Ferreira, P.C.; Brotto, M.L.; Marinero, F.; Völtz, R.R.; Hening, G.; Silva, J.M.; Brotto, M.L.; Marinero, F.; Völtz, R.R.; Hening, G.; Silva, J.M.","156","2016","04","02","Brazil","Paraná","Matinhos","Caminho para o Salto Parati","-48.5428009033203","-25.8174991607666",NA,NA,NA,NA,"Árvore, 4,00m; frutos imaturos verdes.; Floresta Ombrófila Densa de Terras Baixas.","MBM406281","MBM406281","15275","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1073","2020-12-21 16:44:08-03","MBM","MBM","108785","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Kummrow, R.; Silva, J.M.; Silva, J.M.","2725","1986","01","08","Brazil","Paraná","Morretes","Colônia Floresta","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"MBM108785","MBM108785","30514","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1074","2020-12-21 16:44:08-03","MBM","MBM","11765","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","18587","1968","02","14","Brazil","Paraná","Paranaguá","Cambará","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM011765","MBM011765","24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1075","2020-12-21 16:44:08-03","MBM","MBM","114581","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Silva, S.M.",NA,NA,NA,"Souza, W.S.; Britez, R.M.; Britez, R.M.","100","1986","05","01","Brazil","Paraná","Paranaguá","Ilha do Mel, Morro do Joaquim","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM114581","MBM114581","24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1076","2020-12-21 16:44:08-03","MBM","MBM","390255","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Bonaldi, R.A.","2013",NA,NA,"Bonaldi, R.A.","690","2013","07","12","Brazil","Paraná","Paranaguá","Quintilha","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,"Arvoreta de 3 m de altura.; Floresta Ombrófila Densa Submontana.","MBM390255","MBM390255","24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1077","2020-12-21 16:44:08-03","MBM","MBM","48781","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.; Moreira, E.; Moreira, E.","9411","1962","11","25","Brazil","Paraná","Paranaguá","Serra da Prata","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM048781","MBM048781","24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1078","2020-12-21 16:44:08-03","MBM","MBM","48777","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Smith, L.B.",NA,NA,NA,"Hatschbach, G.","9446","1962","11","02","Brazil","Paraná","Paranaguá","Serra da Prata","-48.5092010498047","-25.5200004577637",NA,NA,NA,NA,NA,"MBM048777","MBM048777","24916","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1079","2020-12-21 16:44:08-03","MBM","MBM","191827","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Dunaiski Jr.; A.; A.","s.n.",NA,NA,NA,"Brazil","Paraná","Piraquara","Mananciais da Serra","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"MBM191827","MBM191827","12577","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1080","2020-12-21 16:44:08-03","MBM","MBM","11771","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","17991","1967","12","04","Brazil","Paraná","Ponta Grossa","Passo do Pupo","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM011771","MBM011771","46557","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1081","2020-12-21 16:44:08-03","MBM","MBM","241934","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.","2717",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Próximo ao Rio Tibagi, cruzamento da Rod. BR-376","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM241934","MBM241934","46557","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","2020-12-21 16:44:08-03","MBM","MBM","250765","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Ziller, S.R.","1889",NA,NA,NA,"Brazil","Paraná","Ponta Grossa","Vila Velha, mata da Fortaleza","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,"MBM250765","MBM250765","46557","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083","2020-12-21 16:44:08-03","MBM","MBM","20241","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.","28378","1971","11","08","Brazil","Paraná","Porto Vitória","Prainhas","-51.2317008972168","-26.1611003875732",NA,NA,NA,NA,NA,"MBM020241","MBM020241","23747","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1084","2020-12-21 16:44:08-03","MBM","MBM","255838","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Carneiro, J.","817",NA,NA,NA,"Brazil","Paraná","Ribeirão do Pinhal","Sítio J. Donha","-50.3567008972168","-23.4074993133545",NA,NA,NA,NA,NA,"MBM255838","MBM255838","21709","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1085","2020-12-21 16:44:08-03","MBM","MBM","215715","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.",NA,NA,NA,NA,"Dias, M.C.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","Paraná","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,"MBM215715","MBM215715","35037","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1086","2020-12-21 16:44:08-03","MBM","MBM","230826","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Dias, M.C.",NA,NA,NA,"Yasumoto, Y.; et al.; et al.","s.n.",NA,NA,NA,"Brazil","Paraná","Tibagi","Cânion do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"MBM230826","MBM230826","56988","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1087","2020-12-21 16:44:08-03","MBM","MBM","338025","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Dias, M.C.","1998",NA,NA,"Yasumoto, Y.; et al.; et al.","s.n.","1997","08","13","Brazil","Paraná","Tibagi","Canyon Guatelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,"Árvore 3,0m alt.; frutos imaturos verdes, mais ou menos 1,0m da margem do rio","MBM338025","MBM338025","56988","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1088","2020-12-21 16:44:08-03","MBM","MBM","196396","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Jarenkow, J.A.",NA,NA,NA,"Jarenkow, J.A.","1923",NA,NA,NA,"Brazil","Rio Grande do Sul","Arroio do Meio","Morro Gaúcho","-51.9449996948242","-29.4011001586914",NA,NA,NA,NA,NA,"MBM196396","MBM196396","12656","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1089","2020-12-21 16:44:08-03","MBM","MBM","407636","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Gonzatti, F.","2013","01",NA,"Gonzatti, F.","646","2013","01","15","Brazil","Rio Grande do Sul","Palmares do Sul","Fazenda do Martin","-50.5097007751465","-30.2577991485596",NA,NA,"10","10","Árvore.; No interior da mata ciliar.","MBM407636","MBM407636","31350","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1090","2020-12-21 16:44:08-03","MBM","MBM","103625","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.","2918","1985","10","26","Brazil","Rio Grande do Sul","Torres","Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"MBM103625","MBM103625","20837","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1091","2020-12-21 16:44:08-03","MBM","MBM","103626","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Falkenberg, D.B.",NA,NA,NA,"Falkenberg, D.B.","2914","1985","10","26","Brazil","Rio Grande do Sul","Torres","Itapeva","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,NA,"MBM103626","MBM103626","20837","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1092","2020-12-21 16:44:08-03","MBM","MBM","48784","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Smith, L.B.",NA,NA,NA,"Klein, R.M.","143","1951","04","09","Brazil","Santa Catarina","Brusque","Brusque","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,NA,"MBM048784","MBM048784","19684","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1093","2020-12-21 16:44:08-03","MBM","MBM","129833","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Silva, J.M.","535","1988","08","28","Brazil","Santa Catarina","Garuva","Rodovia Guaratuba - Itapoá, Fazenda Menegusso","-48.8549995422363","-26.0266990661621",NA,NA,NA,NA,NA,"MBM129833","MBM129833","22441","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1094","2020-12-21 16:44:08-03","MBM","MBM","133034","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Jaster, C.B.; et al.; et al.","127","1989","10",NA,"Brazil","Santa Catarina","Jaraguá do Sul","Serra do Boi","-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,NA,"MBM133034","MBM133034","33840","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1095","2020-12-21 16:44:08-03","MBM","MBM","133033","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Jaster, C.B.; et al.; et al.","123","1989","10","08","Brazil","Santa Catarina","Jaraguá do Sul","Serra do Boi","-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,NA,"MBM133033","MBM133033","33840","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1096","2020-12-21 16:44:08-03","MBM","MBM","137479","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Bonatto, F.; Sessegolo; Sessegolo","151",NA,NA,NA,"Brazil","Santa Catarina","Jaraguá do Sul","Serra do Boi","-49.0666999816895","-26.4860992431641",NA,NA,NA,NA,NA,"MBM137479","MBM137479","33840","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1097","2020-12-21 16:44:08-03","MBM","MBM","51108","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Smith; Cowan",NA,NA,NA,"Klein, R.M.","7811","1968","07","20","Brazil","Santa Catarina","Nova Erechim","Rio Chapecó","-52.9057998657227","-26.9025001525879",NA,NA,NA,NA,NA,"MBM051108","MBM051108","8072","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1098","2020-12-21 16:44:08-03","MBM","MBM","137480","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Hatschbach, G.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","54329","1990","06","17","Brazil","São Paulo","Itaporanga","Rio Verde","-49.4900016784668","-23.7000007629395",NA,NA,NA,NA,NA,"MBM137480","MBM137480","24006","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1099","2020-12-21 16:44:08-03","MBM","MBM","140680","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Berzaghi, A.J.P.",NA,NA,NA,"Baitello, J.B.","177","1986","02","26","Brazil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"MBM140680","MBM140680","54606","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1100","2020-12-21 16:44:08-03","MBM","MBM","123667","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora","Mart.","Baitello, J.B.",NA,NA,NA,"Aguiar, O.T.","174","1986","07","22","Brazil","São Paulo","Teodoro Sampaio","Parque Estadual do Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,NA,NA,NA,"MBM123667","MBM123667","54606","auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1101","2020-12-21 16:44:08-03","MBM","MBM","168437","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Karsten","Queiróz, L.P. de",NA,NA,NA,"Queiróz, L.P. de","3218",NA,NA,NA,"Brazil","Bahia","Salvador","Dunas de Itapuã","-38.510799407959","-12.9710998535156",NA,NA,NA,NA,NA,"MBM168437","MBM168437","26018","auto","Southern America",NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1102","2020-12-21 16:44:08-03","MBM","MBM","105123","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Karsten","Pirani, J.R.",NA,NA,NA,"Pirani, J.R.; et al.; et al.","873",NA,NA,NA,"Brazil","Minas Gerais","Grão Mogol","Estrada para Virgem da Lapa","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,"MBM105123","MBM105123","67219","auto","Southern America",NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1103","2020-12-21 16:44:08-03","MBM","MBM","137490","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Karsten","Pirani, J.R.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Nicolack, V.; Hatschbach, M.; Nicolack, V.","54158",NA,NA,NA,"Brazil","Minas Gerais","Grão Mogol","Grão Mogol, arredores","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,"MBM137490","MBM137490","67219","auto","Southern America",NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1104","2020-12-21 16:44:08-03","MBM","MBM","229126","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Karsten","Pirani, J.R.",NA,NA,NA,"Hatschbach, G.; Silva, J.M.; Ferreira, L.F.; Silva, J.M.; Ferreira, L.F.","68551",NA,NA,NA,"Brazil","Bahia","Ituberá","Ligação da rodovia entre a Rod. BA-001 e Praia Prati-gi, 2km O da praia","-39.1492004394531","-13.7321996688843",NA,NA,NA,NA,NA,"MBM229126","MBM229126","22399","auto","Southern America",NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1105","2020-12-21 16:44:08-03","MBM","MBM","152129","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Karsten","Pirani, J.R.",NA,NA,NA,"Carvalho, A.M. de; et al.; et al.","3279",NA,NA,NA,"Brazil","Bahia","Maraú","6km na estrada par Ubaitaba","-39.0147018432617","-14.103099822998",NA,NA,NA,NA,NA,"MBM152129","MBM152129","47076","auto","Southern America",NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1106","2020-12-21 16:44:08-03","MBM","MBM","59758","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora brevipetiolata","Karsten","Pirani, J.R.",NA,NA,NA,"Hatschbach, G.","41253",NA,NA,NA,"Brazil","Minas Gerais","Grão Mogol","Rio Itacambiruçu","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,NA,"MBM059758","MBM059758","67219","auto","Southern America",NA,NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,NA,NA
"1107","2020-12-21 16:44:08-03","MBM","MBM","224072","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Kallunki, J.",NA,NA,NA,"Thomas, W.W.; et al.; et al.","11330",NA,NA,NA,"Brazil","Bahia","Porto Seguro","Parque Nacional Monte Pascoal","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,"MBM224072","MBM224072","68835","auto","Southern America",NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1108","2020-12-21 16:44:08-03","MBM","MBM","251636","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, J.R.",NA,NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","71548",NA,NA,NA,"Brazil","Espírito Santo","Itapemirim","REgião do Gomes","-40.8339004516602","-21.011100769043",NA,NA,NA,NA,NA,"MBM251636","MBM251636","28626","auto","Southern America",NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1109","2020-12-21 16:44:08-03","MBM","MBM","112546","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Hahn, W.",NA,NA,NA,"Hahn, W.; et al.; et al.","1032",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM112546","MBM112546",NA,NA,"Southern America",NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1110","2020-12-21 16:44:08-03","MBM","MBM","143449","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Spichiger, R.",NA,NA,NA,"Zardini, E.M.","5994",NA,NA,NA,"Paraguay",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM143449","MBM143449",NA,NA,"Southern America",NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1111","2020-12-21 16:44:08-03","MBM","MBM","162123","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, J.R.",NA,NA,NA,"Mello-Silva, R.; et al.; et al.","688",NA,NA,NA,"Brazil","Minas Gerais","Botumirim","Extremo N da Serra da Canastra","-43.010799407959","-16.872200012207",NA,NA,NA,NA,NA,"MBM162123","MBM162123","39434","auto","Southern America",NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1112","2020-12-21 16:44:08-03","MBM","MBM","85738","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, J.R.",NA,NA,NA,"Pirani, J.R.","s.n.",NA,NA,NA,"Brazil","Minas Gerais","Santana do Riacho","Rodovia Belo Horizonte - Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"MBM085738","MBM085738","26557","auto","Southern America",NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1113","2020-12-21 16:44:08-03","MBM","MBM","48765","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, J.R.",NA,NA,NA,"Hatschbach, G.","4251",NA,NA,NA,"Brazil","Paraná","Cerro Azul","Cerro Azul","-49.261100769043","-24.823600769043",NA,NA,NA,NA,NA,"MBM048765","MBM048765","32006","auto","Southern America",NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
"1114","2020-12-21 16:44:08-03","MBM","MBM","204309","PreservedSpecimen","Plantae","Rutaceae","Esenbeckia","grandiflora","Esenbeckia grandiflora grandiflora","Mart.","Pirani, J.R.",NA,NA,NA,"Silva, J.M.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.","1824",NA,NA,NA,"Brazil","Paraná","Tibagi","Cânion do Guartelá","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,"MBM204309","MBM204309","56988","auto","Southern America",NA,NA,NA,NA,"grandiflora",NA,NA,NA,NA,NA,NA,NA
