"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","class","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","geoFlag","recordNumber","continentOcean","preparationType","barcode","imagecode","typeStatus","infraspecificEpithet","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"468","2010-09-20 19:34:00-03","MO","MOBOT","356141","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.","T. Croat",NA,NA,NA,"J.W. Gonggrijp","1918","3","4","Suriname",NA,NA,"Fl. Gonini.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Gonggrijp 79","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"469","2016-09-14 05:18:00-03","MO","MOBOT","3099897","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.","P. Maas",NA,NA,NA,"Paul J. M. Maas","1965","5","10","Suriname",NA,NA,"Laparakreeksavanne",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maas 3260","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"470","2013-02-11 15:55:00-02","MO","MOBOT","3099898","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.","Jonker & Jonker",NA,NA,NA,"Bassett Maguire","1944","7","13","Suriname",NA,NA,"Tafelberg",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Maguire 24120A","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"471","2015-01-21 09:20:00-02","MO","MOBOT","3099899","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.","Jonker & Jonker",NA,NA,NA,"A.M.W. Mennega","1954","12","9","Suriname",NA,NA,"Kamp 8, Suhoza",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Mennega 561","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2011-03-03 10:00:00-03","MO","MOBOT","356609","PreservedSpecimen","Plantae",NA,NA,NA,"Araceae","Heteropsis","jenmanii","Heteropsis jenmanii","Oliv.",NA,NA,NA,NA,"George S. Jenman","1889","5",NA,"Guyana",NA,NA,"Kalacoon",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Jenman 5000","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"473","2015-10-22 10:02:28-02","UNIOESTE","UNOP","7405","S","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Temponi, L.G.","2001","04","10","Temponi, L.G.; et al.; et al.","1999","11","22","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. Trilha da Lagoa do Meio, margem da lagoa.","-42.7322006225586","-19.7122001647949",NA,NA,"28215",NA,NA,"Hemiepífita. Fruto verde, deformado.","auto","71",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"474","2015-10-22 10:02:28-02","UNIOESTE","UNOP","7404","S","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Temponi, L.G.","2001","04","10","Temponi, L.G.; et al.; et al.","2000","12","12","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce, trilha do Anibal.","-42.7322006225586","-19.7122001647949",NA,NA,"28215",NA,NA,"Hemiepítita. Flor em pré antese e fruto imaturo.","auto","194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"475","2015-10-22 10:02:28-02","UNIOESTE","UNOP","7406","S","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Temponi, L.G.","2001","04","10","Temponi, L.G.; et al.; et al.","2000","01","17","Brasil","Minas Gerais","Marliéria","Parque Estadual do Rio Doce. Trilha do Anibal","-42.7322006225586","-19.7122001647949",NA,NA,"28215",NA,NA,"Hemiepífita. Frutos verdes, botões com espata verde após abrí-la espádice branco.","auto","85",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"476","2015-10-22 10:02:28-02","UNIOESTE","UNOP","7424","S","Plantae",NA,NA,NA,"Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Temponi, L.G.","2002","01","17","Valente, G.E.; et al.; et al.","2001","12","12","Brasil","Minas Gerais","Viçosa","Sitio Bom Sucesso, próximo ao trevo da UFV; melhor conhecido como Mata do Senhor Nico.","-42.8819007873535","-20.7539005279541",NA,NA,"13937",NA,NA,"Epífita, crescendo sobre tronco de Coussapoa floccosa e Euterpe edulis. Fruto amarelo alaranjado quando maduro.","auto","856",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"477","2020-08-31 09:18:48-03","INPA","INPA","239243","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2010","08","11","Oliveira, RFM","2010","08","11","Brasil","Amazonas","Manaus","APA da Margem Esquerda do Rio Negro Setor Aturiá-Apuauzinho. Terra-firme","-60.783056",NA,"-60.783056",NA,NA,NA,NA,NA,NA,"52","Southern America",NA,"INPA0239243",NA,NA,NA,NA,NA,NA,NA,NA
"478","2020-08-31 09:18:47-03","INPA","INPA","115519","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2001","12",NA,"Lima, E de","1983","10","22","Brasil","Pará","Tucuruí","Estrada da Colônia, C-8, Estrada da Colônia, C-8","-49.6","-3.5","-49.6","-3.5",NA,NA,NA,NA,NA,"90","Southern America",NA,"INPA0115519","INPA0115519 INPA0115519_e INPA0115519_e1",NA,NA,NA,NA,NA,NA,NA
"479","2020-08-31 09:18:48-03","INPA","INPA","25953","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2001",NA,NA,"Coêlho, DF","1968","11","20","Brasil","Amazonas","Manaus","AM 010, km 108, Estrada Manaus-Itacoatiara, km 108","-59.4","-2.8","-59.4","-2.8",NA,NA,NA,NA,NA,"INPA25953","Southern America",NA,"INPA0025953","INPA0025953 INPA0025953_e INPA0025953_e1",NA,NA,NA,NA,NA,NA,NA
"480","2020-08-31 09:18:47-03","INPA","INPA","168074","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2001","12",NA,"Croat, TB","1986","08","16","Brasil","Amazonas","Manaus","Along highway from Manaus to Caracaraí. Campina preserve, at Km 45.","-60.083333","-1.666667","-60.083333","-1.666667",NA,"100","100",NA,NA,"62208","Southern America",NA,"INPA0168074","INPA0168074 INPA0168074_e INPA0168074_e1",NA,NA,NA,NA,NA,NA,NA
"481","2020-08-31 09:18:48-03","INPA","INPA","225224","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2020","02","03","Sakagawa, S","2007","04","15","Brasil","Amazonas","Presidente Figueiredo","Rebio Uatumã, grade do PPBio.","-59","-1","-59","-1",NA,NA,NA,NA,NA,"237","Southern America",NA,"INPA0225224","INPA0225224 INPA0225224_1 INPA0225224_1e INPA0225224_e",NA,NA,NA,NA,NA,NA,NA
"482","2021-01-10 20:51:35-03","INPA","INPA",NA,"Silic","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"Hopkins, MJG","2013","02","19","Brasil","Amapá","Jarí","PARNA Montanhas de Tumucumaque, Área de montanhas baixas (até 500 m) no médio Rio Jarí.","-53.231885","0.908256","-53.231885","0.908256",NA,"293","293",NA,NA,"2272","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"483","2020-08-31 09:18:48-03","INPA","INPA","249023","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"Hopkins, MJG","2013","02","19","Brasil","Amapá","Jarí","PARNA Montanhas de Tumucumaque, Área de montanhas baixas (até 500 m) no médio Rio Jarí.","-53.231885","0.908256","-53.231885","0.908256",NA,"293","293",NA,NA,"2272","Southern America",NA,"INPA0249023","INPA0249023 INPA0249023_e",NA,NA,NA,NA,NA,NA,NA
"484","2020-08-31 09:18:48-03","INPA","INPA","28930","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2006",NA,NA,"Prance, GT","1971","02","18","Brasil","Roraima",NA,"Indian trail from Surucucu. to Uaicá. Between Maitá, and Paramiteri Indian village. Várzea.","-63.4","3.333333","-63.4","3.333333",NA,NA,NA,NA,NA,"10598","Southern America",NA,"INPA0028930","INPA0028930 INPA0028930_e INPA0028930_e1",NA,NA,NA,NA,NA,NA,NA
"485","2020-08-31 09:18:48-03","INPA","INPA","238884","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Prata, EMB","2010","11",NA,"Prata, EMB","2010","09","15","Brasil","Amazonas","Careiro","Reserva de Desenvolvimento Sustentável Igapó-Açú., Lado direito da BR-319 no sentido Manaus - Porto Velho, póximo ao Rio Novo, Km 390.","-61.98861","-5.31144","-61.98861","-5.31144",NA,NA,NA,NA,NA,"575","Southern America",NA,"INPA0238884",NA,NA,NA,NA,NA,NA,NA,NA
"486","2021-01-10 20:51:35-03","INPA","INPA","284279","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Moraes, MLCS","2018",NA,NA,"Cabral, FN","2017","05","19","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Trilha do Jardim Botânico - MUSA.","-60.0250015258789","-3.10193991661072",NA,NA,"138090",NA,NA,NA,"auto","1521","Southern America",NA,"INPA0284279",NA,NA,NA,NA,NA,NA,NA,NA
"487","2020-08-31 09:18:47-03","INPA","INPA","168390","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2001","12",NA,"Croat, TB","1986","08","21","Brasil","Acre","Cruzeiro do Sul","Along rio Moa, upstream from its mouth at rio Juruá.","-72.6","-7.5","-72.6","-7.5",NA,"150","150",NA,NA,"62424","Southern America",NA,"INPA0168390",NA,NA,NA,NA,NA,NA,NA,NA
"488","2020-08-31 09:18:48-03","INPA","INPA","218238","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"Soares, ML","2005","09","18","Brasil","Amazonas","Coari","Rio Urucu, Rio Urucu.","-65.333333","-4.5","-65.333333","-4.5",NA,NA,NA,NA,NA,"669","Southern America",NA,"INPA0218238",NA,NA,NA,NA,NA,NA,NA,NA
"489","2020-08-31 09:18:47-03","INPA","INPA","105579","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2001","12",NA,"Janssen, AS","1980","06","16","Brasil","Amazonas","Humaitá","Humaitá, Fazenda de Arlindo Marmentini, estrada 319, Km 686, campo para leste da estrada +/- 2 Km.","-63.166667","-7.516667","-63.166667","-7.516667",NA,NA,NA,NA,NA,"474","Southern America",NA,"INPA0105579","INPA0105579 INPA0105579_e INPA0105579_e1",NA,NA,NA,NA,NA,NA,NA
"490","2020-08-31 09:18:47-03","INPA","INPA","112743","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2001","12","09","Amaral, IL do","1983","05","20","Brasil","Pará","Itaituba","Estrada Santarém-Cuiabá, BR-163, km 1227, penetração de +/- 7 km dentro da mata","-55.666667","-5.916667","-55.666667","-5.916667",NA,NA,NA,NA,NA,"1352","Southern America",NA,"INPA0112743","INPA0112743 INPA0112743_e INPA0112743_e1",NA,NA,NA,NA,NA,NA,NA
"491","2020-08-31 09:18:47-03","INPA","INPA","135783","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2001","12",NA,"Silva, MG da","1983","06","28","Brasil","Rondônia",NA,"Alvoarada-Costa Marques, km 90, Rodovia Alvorada-Costa Maeques, Km 90","-62.9","-11.8","-62.9","-11.8",NA,NA,NA,NA,NA,"6506","Southern America",NA,"INPA0135783","INPA0135783 INPA0135783_e",NA,NA,NA,NA,NA,NA,NA
"492","2020-08-31 09:18:47-03","INPA","INPA","168401","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2001","12",NA,"Croat, TB","1986","08","21","Brasil","Acre","Cruzeiro do Sul","Along rio Moa, upstream from its mouth at rio Juruá; vicinity of Internacional airport.","-72.6","-7.633333","-72.6","-7.633333",NA,"150","150",NA,NA,"624435","Southern America",NA,"INPA0168401","INPA0168401 INPA0168401_e INPA0168401_e1",NA,NA,NA,NA,NA,NA,NA
"493","2021-01-10 20:51:35-03","INPA","INPA","176267","Carpo","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML; Mayo, SJ","1995","07",NA,"Ribeiro, JELS","1993","11","24","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Próximo ao alojamento.","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,NA,NA,"1181","Southern America",NA,"INPA0176267",NA,NA,NA,NA,NA,NA,NA,NA
"494","2021-01-10 20:51:35-03","INPA","INPA","176267","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML; Mayo, SJ","1995","07",NA,"Ribeiro, JELS","1993","11","24","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Próximo ao alojamento.","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,NA,NA,"1181","Southern America",NA,"INPA0176267",NA,NA,NA,NA,NA,NA,NA,NA
"495","2021-01-10 20:51:35-03","INPA","INPA","176280","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML; Mayo, SJ","1995","07",NA,"Assunção, PACL","1994","09","08","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Trilha a esquerda no km 0.35 da estrada alojamento-torre.","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,NA,NA,"47","Southern America",NA,"INPA0176280",NA,NA,NA,NA,NA,NA,NA,NA
"496","2021-01-10 20:51:35-03","INPA","INPA","176296","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML; Mayo, SJ","1995","07",NA,"Ribeiro, JELS","1994","12","15","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,NA,NA,"1536","Southern America",NA,"INPA0176296",NA,NA,NA,NA,NA,NA,NA,NA
"497","2021-01-10 20:51:35-03","INPA","INPA","177438","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML; Mayo, SJ","1995","07",NA,"Soares, ML","1995","02","21","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Adolfo Ducke. Estrada do Acará, próximo ao marco 527.","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,NA,NA,"190","Southern America",NA,"INPA0177438",NA,NA,NA,NA,NA,NA,NA,NA
"498","2021-01-10 20:51:35-03","INPA","INPA","189939","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML; Mayo, SJ",NA,NA,NA,"Ribeiro, JELS","1996","01","31","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,NA,NA,"1799","Southern America",NA,"INPA0189939",NA,NA,NA,NA,NA,NA,NA,NA
"499","2021-01-10 20:51:35-03","INPA","INPA","203382","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML; Mayo, SJ","1998","02",NA,"Soares, ML","1998","02","04","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Adolfo Ducke. Igarapé do Tinga, junto ao limite NE, fora da Reserva.","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,NA,NA,"406","Southern America",NA,"INPA0203382",NA,NA,NA,NA,NA,NA,NA,NA
"500","2020-08-31 09:18:48-03","INPA","INPA","203895","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Bunting, GS","1988",NA,NA,"Fernandez, A","1986","09",NA,"Venezuela","Bolívar","Raul Leoni","53 km (por aire) al SW de Uriman.","-62.816667","4.916667","-62.816667","4.916667",NA,"410","410",NA,NA,"3322","Southern America",NA,"INPA0203895","INPA0203895 INPA0203895_e",NA,NA,NA,NA,NA,NA,NA
"501","2020-08-31 09:18:47-03","INPA","INPA","120361","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2001","12","09","Plowman, T","1980","03","01","Brasil","Pará","Paragominas","Belém-Brasília highway (BR-010) 17 Km south of Ligação do Pará, near kilometer marker 1509","-47.533333","-4.283333","-47.533333","-4.283333",NA,"250","250",NA,NA,"9402","Southern America",NA,"INPA0120361","INPA0120361 INPA0120361_e INPA0120361_e1",NA,NA,NA,NA,NA,NA,NA
"502","2020-08-31 09:18:48-03","INPA","INPA","207032","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML",NA,NA,NA,"Sousa, GM de","2000","11","24","Brasil","Amazonas","Itacoatiara","Mil Madeireiros, MIL Madereira Itacoatiara LTDA. Compartimento B.","-58.7","-3.016667","-58.7","-3.016667",NA,NA,NA,NA,NA,"418","Southern America",NA,"INPA0207032",NA,NA,NA,NA,NA,NA,NA,NA
"503","2020-08-31 09:18:48-03","INPA","INPA","209677","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2006",NA,NA,"Hoffman, D","2001","02","10","Brasil","Amazonas","São Gabriel da Cachoeira","Rio Içana, Bacia do Rio Içana. Vizinhança da comunidade de Mauá Cachoeira","-68.74","1.56","-68.74","1.56",NA,NA,NA,NA,NA,"139","Southern America",NA,"INPA0209677","INPA0209677 INPA0209677_e INPA0209677_e1",NA,NA,NA,NA,NA,NA,NA
"504","2020-08-31 09:18:48-03","INPA","INPA","209699","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2001","12","09","Pereira, LA","2001","03","01","Brasil","Amapá","Porto Grande","Fazenda Boa Esperança, ramal para casa","-51.783333","0.533333","-51.783333","0.533333",NA,NA,NA,NA,NA,"151","Southern America",NA,"INPA0209699","INPA0209699 INPA0209699_e INPA0209699_e1",NA,NA,NA,NA,NA,NA,NA
"505","2020-08-31 09:18:48-03","INPA","INPA","209704","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Pereira, LA","2001",NA,NA,"Pereira, LA","2001","03","01","Brasil","Amapá","Porto Grande","Fazenda Boa Esperança, ramal para casa, na beira da trilha","-51.783333","0.533333","-51.783333","0.533333",NA,NA,NA,NA,NA,"162","Southern America",NA,"INPA0209704","INPA0209704 INPA0209704_e INPA0209704_e1",NA,NA,NA,NA,NA,NA,NA
"506","2020-08-31 09:18:48-03","INPA","INPA","212358","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2001","12","09","Pereira, LA","2001","03","01","Brasil","Amapá","Porto Grande","Fazenda Boa Esperança, ramal para casa","-51.783333","0.533333","-51.783333","0.533333",NA,NA,NA,NA,NA,"151","Southern America",NA,"INPA0212358",NA,NA,NA,NA,NA,NA,NA,NA
"507","2020-08-31 09:18:48-03","INPA","INPA","212359","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Pereira, LA",NA,NA,NA,"Pereira, LA","2001","03","01","Brasil","Amapá","Porto Grande","Fazenda Boa Esperança; ramal para casa; na beira da trilha.","-51.783333","0.533333","-51.783333","0.533333",NA,NA,NA,NA,NA,"160","Southern America",NA,"INPA0212359",NA,NA,NA,NA,NA,NA,NA,NA
"508","2021-01-10 20:51:35-03","INPA","INPA","215157","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2004",NA,NA,"Soares, ML","2004","01","04","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Adolfo Ducke, próximo ao piquete 5000, Igarapé do Ipiranga.","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,NA,NA,"568","Southern America",NA,"INPA0215157",NA,NA,NA,NA,NA,NA,NA,NA
"509","2020-08-31 09:18:48-03","INPA","INPA","218239","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"Soares, ML","2005","09","19","Brasil","Amazonas","Coari","Área de Prospecção Petrolífera da Petrobrás, Rio Urucu.","-65","-5.333333","-65","-5.333333",NA,NA,NA,NA,NA,"671","Southern America",NA,"INPA0218239",NA,NA,NA,NA,NA,NA,NA,NA
"510","2020-08-31 09:18:48-03","INPA","INPA","224578","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting",NA,NA,NA,NA,"Soares, ML","2002","03","08","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Reserva Florestal Adolpho Ducke, floresta de Platô, LO 9-2500. Árvore 20451.","-59.9","-2.8","-59.9","-2.8",NA,NA,NA,NA,NA,"497","Southern America",NA,"INPA0224578","INPA0224578",NA,NA,NA,NA,NA,NA,NA
"511","2020-08-31 09:18:48-03","INPA","INPA","224621","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2008","12",NA,"Oliveira, DR de","2008","08","17","Brasil","Pará","Oriximiná",NA,"-56.155833","-1.505417","-56.155833","-1.505417",NA,NA,NA,NA,NA,"124","Southern America",NA,"INPA0224621","INPA0224621 INPA0224621_e",NA,NA,NA,NA,NA,NA,NA
"512","2020-08-31 09:18:48-03","INPA","INPA","239233","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2010","06","04","Oliveira, RFM","2010","06","04","Brasil","Amazonas","Manaus","APA da Margem Esquerda do Rio Negro Setor Aturiá-Apuauzinho. Terra-firme","-60.783056","-2.477222","-60.783056","-2.477222",NA,NA,NA,NA,NA,"28","Southern America",NA,"INPA0239233",NA,NA,NA,NA,NA,NA,NA,NA
"513","2021-01-10 20:51:35-03","INPA","INPA","281515","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Nadruz, MA","2017","12","13","Giacomin, LL","2016","11","18","Brasil","Pará","Belterra",NA,"-54.93","-3.049722","-54.93","-3.049722",NA,NA,NA,NA,NA,"2975","Southern America",NA,"INPA0281515",NA,NA,NA,NA,NA,NA,NA,NA
"514","2020-08-31 09:18:48-03","INPA","INPA","3140","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2001",NA,NA,"Coêlho, DF","1955","12","19","Brasil","Amazonas","Manaus","Cachoeira Baixa do Tarumã, Margem da Cachoeira Baixa do Tarumã","-60.1","-2.88","-60.1","-2.88",NA,NA,NA,NA,NA,"INPA3140","Southern America",NA,"INPA0003140","INPA0003140 INPA0003140_e",NA,NA,NA,NA,NA,NA,NA
"515","2020-08-31 09:18:48-03","INPA","INPA","38358","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2001","12",NA,"Silva, MF da","1973","05","06","Brasil","Amazonas","São Gabriel da Cachoeira","Cucuí, Rio Negro, lado oposto do pelotão de fronteira","-66.85","1.2","-66.85","1.2",NA,NA,NA,NA,NA,"1278","Southern America",NA,"INPA0038358",NA,NA,NA,NA,NA,NA,NA,NA
"516","2020-08-31 09:18:48-03","INPA","INPA","40853","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Croat, TB","2001","12",NA,"Steward, WC","1973","11",NA,"Brasil","Amazonas","Manaus","Ceplac, CEPLAC, cocoa research station, Manaus-Itacoatiara road, Km 31","-59.9","-2.7","-59.9","-2.7",NA,NA,NA,NA,NA,"P17656","Southern America",NA,"INPA0040853","INPA0040853 INPA0040853_e INPA0040853_e1",NA,NA,NA,NA,NA,NA,NA
"517","2021-01-10 20:51:35-03","INPA","INPA","72818","S","Plantae","Monocotyledon",NA,"Alismatales","Araceae","Heteropsis","flexuosa","Heteropsis flexuosa","(Kunth) G.S.Bunting","Soares, ML","2001","12",NA,"Oliveira, AR de","1976","10","12","Brasil","Amazonas","Manaus","Reserva Florestal Adolfo Ducke, Estrada Manaus-Itacoatiara - Reserva Florestal Ducke.","-59.966667","-2.883333","-59.966667","-2.883333",NA,NA,NA,NA,NA,"INPA72818","Southern America",NA,"INPA0072818","INPA0072818 INPA0072818_e",NA,NA,NA,NA,NA,NA,NA
