"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","phylum","order","continentOcean","preparationType","imagecode","minimumElevationInMeters","maximumElevationInMeters","class","coordinatePrecision","geoFlag","individualCount","fieldNumber","infraspecificEpithet","typeStatus","relatedCatalogItem"
"209","2020-09-02 16:37:15-03","Cenargen","CEN","12270","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum x urvillei","Paspalum densum x urvillei",NA,NA,NA,NA,NA,"Camilo Luis Quarín","3903","1987","03","10","Argentina",NA,NA,"Logrado en la Facultad de Ciencias Agrarias, Universidad Nacional del Nordeste.",NA,NA,NA,NA,"Paspalum densum Poir. X Paspalum urvillei Steud. - Híbrido interespecífico (F1 nº 1). Mediante cruzamientos experimentales controlados entre: Progenitor femenino: Paspalum densum Q-3902 (2n=20); progenitor masculino: P. urvillei Q-3873 (2n=40). Híbrido triploide (2n=3x=30). Doação - Instituto de Botânica Del Nordeste - Argentina.","CEN00012270",NA,NA,NA,"Exsicatas","CEN00012270",NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"210","2019-11-13 11:28:58-03","USP","SPF","62623","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Anônimo",NA,NA,NA,"Lima, J","785","1987","05","19","Brasil","Roraima","Boa Vista",NA,"-60.6733016967773","2.81972002983093",NA,NA,NA,"SPF00062623",NA,NA,NA,NA,"SPF00062623",NA,NA,NA,"90031","auto",NA,NA,NA,NA,NA
"211","2019-10-07 09:22:21-03","UEFS","HUEFS","180426","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Matos, E.N.de","958","2011","12","13","Brasil","Bahia","Caravelas","Aeroporto de Caravelas.","-39.2375","-17.65","39W14'15''","17S39'","Campestre","HUEFS0180426","Angiospermae","Poales",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"212","2019-10-07 09:22:21-03","UEFS","HUEFS","4773","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","R.C.Oliveira","2005","08",NA,"Noblick, L.R.","4000","1985","07","05","Brasil","Bahia","Dom Macedo Costa",NA,"-39.166667","-12.933333","39W10'","12S56'",NA,"HUEFS0004773","Angiospermae","Poales",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"213","2019-10-07 09:22:21-03","UEFS","HUEFS","5507","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","R.C.Oliveira","2005","08",NA,"Noblick, L.R.","4467","1985","12","12","Brasil","Bahia","Salvador",NA,"-38.35","-12.933333","38W21'","12S56'",NA,"HUEFS0005507","Angiospermae","Poales",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"214","2019-10-07 09:22:21-03","UEFS","HUEFS","1835","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","R.C.Oliveira","2005","08",NA,"Noblick, L.R.","2376","1982","12","08","Brasil","Bahia","Camaçari",NA,"-38.3","-12.483333","38W18'","12S29'",NA,"HUEFS0001835","Angiospermae","Poales",NA,NA,NA,NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"215","2019-10-07 09:22:21-03","UEFS","HUEFS","181607","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Silva, C.","431","2011","10","09","Brasil","Bahia","Comandatuba","Área de restinga antropizada à margem da estrada Una-Canavieiras.","-39.006111","-15.374444","39W0'22''","15S22'28''",NA,"HUEFS0181607","Angiospermae","Poales",NA,NA,"HUEFS0181607",NA,NA,"Lilianae",NA,NA,NA,NA,NA,NA,NA
"216","2019-10-07 09:22:21-03","UEFS","HUEFS","7311","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","R.C.Oliveira","2005","08",NA,"Pinto, G.C.P.","35383","1983","10","27","Brasil","Bahia","Salvador",NA,"-38.510799407959","-12.9710998535156",NA,NA,NA,"HUEFS0007311","Angiospermae","Poales",NA,NA,NA,NA,NA,"Lilianae","26018","auto",NA,NA,NA,NA,NA
"217","2019-06-11 13:52:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum",NA,"RRC ID Flag",NA,NA,NA,"H. S. Irwin","57557","1963","9","24","Suriname","Sipaliwini",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA,"57557",NA,NA,NA
"218","2020-07-23 12:18:53-03","CEPLAC","CEPEC","150488","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum",NA,NA,NA,NA,NA,"Fernandes, M.H.","264","2014","12","07","Brasil","Bahia","BELMONTE","Conglomerado BA_1371-4-1-H","-39.599444","-16.019722","39W35'58","16S1'11","<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-07-23 12:18:53-03","CEPLAC","CEPEC","34144","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum",NA,"G. M. Rua",NA,NA,NA,"A. Eupunino","513","1980","05","13","Brasil","Bahia","PORTO SEGURO","Rod. BR-367, a 16,5Km a W de Porto Seguro. ESPAB.","-39.0647010803223","-16.4496994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"68835","auto",NA,NA,NA,NA,"27/04/2011"
"220","2019-11-13 16:05:02-03","UNISANTA","HUSC","1854","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Martins, S.E.; Magenta, M.A.G.; et al.","462","1999","05","06","Brasil","São Paulo","Bertioga","Praia do Itaguaré.","-46.138599395752","-23.8544006347656",NA,NA,"Erva, 1,2m de altura. Inflorescência arroxeada. Estames marrons.; Escrube.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"37616","auto",NA,NA,NA,NA,NA
"221","2019-11-13 16:05:02-03","UNISANTA","HUSC","10369","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Magenta, M.A.G.","2007","10",NA,"Rollo, T.C.","23","2006","12","15","Brasil","São Paulo","Ilha Comprida","Norte da ilha.","-47.5400009155273","-24.7399997711182",NA,NA,"Erva.; Fisionomia de praia e dunas, face voltada para o oceano atlântico.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"49747","auto",NA,NA,NA,NA,NA
"222","2019-11-13 16:05:02-03","UNISANTA","HUSC","10366","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Sampaio, P.S.P.; et al.","2006","10",NA,"Mirage, A.; Nakasato, M.","42","2006","05","16","Brasil","São Paulo","Peruíbe","Praia do Guaraú.","-46.9900016784668","-24.3199996948242",NA,NA,"Arbusto.",NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"21922","auto",NA,NA,NA,NA,NA
"223","2018-12-17 10:18:18-02","PERD","PERD","994","S","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Pivari, MO","2009","04","17","Pivari, MO; Oliveira, VB; Cortat, R","1260","2009","04","17","Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa do Gancho","-42.426389","-19.675","-42.426389","-19.675","Erva em touceira, anfíbia. Inflorescência avermelhada.",NA,NA,NA,NA,NA,NA,"236","236",NA,NA,NA,NA,NA,NA,NA,NA
"224","2016-12-19 13:51:32-02","PERD","PERD","733","S","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Pivari, MO","2008","11","13","Pivari, MO; Costa, FM; Ferreira, RM","1174","2008","11","13","Brasil","Minas Gerais","Dionísio","Lagoa Verde dos Crentes","-42.581944","-19.839167","-42.581944","-19.839167","Erva, ca. 1m alt., anfíbia. Inflorescências avermelhadas.",NA,NA,NA,NA,NA,NA,"291","291",NA,NA,NA,NA,NA,NA,NA,NA
"225","2016-12-19 13:51:32-02","PERD","PERD","946","S","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Pivari, MO; Oliveira, VB; Costa, FM; Santos, MA; Tavares, G","1352","2009","05","20","Brasil","Minas Gerais","Timóteo","Parque Estadual do Rio Doce","-42.529167","-19.551389","-42.529167","-19.551389","Erva saccícola, na margem do Rio Doce, solo argiloso. Espiguetas vermelhas.",NA,NA,NA,NA,NA,NA,"220","220",NA,NA,NA,NA,NA,NA,NA,NA
"226","2018-12-17 10:18:18-02","PERD","PERD","1003","S","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Pivari, MO","2009","02","03","Pivari, MO; Costa, FM; Oliveira, VB","1206","2009","02","03","Brasil","Minas Gerais","Bom Jesus do Galho","Lagoa Areia Branca","-42.476667","-19.664722","-42.476667","-19.664722","Erva, ca. 1m alt., anfíbia. Espiguetas roxas.",NA,NA,NA,NA,NA,NA,"249","249",NA,NA,NA,NA,NA,NA,NA,NA
"227","2016-12-19 13:51:32-02","PERD","PERD","878","S","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Pivari, MO","2009","02","12","Pivari, MO; Oliveira, VB","1232","2009","02","12","Brasil","Minas Gerais","Santana do Paraíso","Cachoeira do Paraíso","-42.563333","-19.356944","-42.563333","-19.356944","Erva anfíbia, ca. 1m alt., em vegetação ribeirinha. Inflorescência castanha.",NA,NA,NA,NA,NA,NA,"350","350",NA,NA,NA,NA,NA,NA,NA,NA
"228","2016-12-19 13:51:32-02","PERD","PERD","962","S","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Viana, PL","2008","09","06","Pivari, MO; Oliveira, VB","718","2007","12","20","Brasil","Minas Gerais","Marliéria","Lagoa do Jacaré","-42.647222","-19.806667","-42.647222","-19.806667","Erva anfíbia, ca. 1,5m alt. Touceira densa, espiguetas roxas.",NA,NA,NA,NA,NA,NA,"264","264",NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-01 15:16:48-03","UnB","UB","203146","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Oliveira, RC","1999","09","12","Belém, RP; Pinheiro, RS","2343","1966","05","27","Brasil","Bahia","Jucaré","Plantação de cacau",NA,NA,NA,NA,"Planta de 1m, inflorescência marrom","UB0030496","Monocotyledonae",NA,"Southern America",NA,"UB0030496",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-01 15:16:48-03","UnB","UB","203144","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,"1999","09","12","Belém, RP; Magalhães, M","1141","1965","05",NA,"Brasil","Bahia","Ilhéus","Centro de Pesquisa do Cacau","-39.0494003295898","-14.7889003753662",NA,NA,"1-20 (?) de altura, inflorescência marrom","UB0030497","Monocotyledonae",NA,"Southern America",NA,"UB0030497",NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA
"231","2019-11-01 15:16:48-03","UnB","UB","207919","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Oliveira, RC","2000","12","23","Pereira, JR","25331","1987","06","01","Brasil","Minas Gerais","Coronel Pacheco","Em áreas baixas, úmida. O gado não come","-43.2655982971191","-21.5877990722656",NA,NA,"Em áreas baixas, úmida","UB0030502","Monocotyledonae",NA,"Southern America",NA,"UB0030502",NA,NA,NA,"10350","auto",NA,NA,NA,NA,NA
"232","2019-11-01 15:16:48-03","UnB","UB","203143","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,"2004","12",NA,"Barreto, KD; et al.","3331","1994","12","01","Brasil","São Paulo","São Paulo","Juquiá. Fazenda Santa Leonora","-46.6300010681152","-23.5400009155273",NA,NA,"Erva 1m, espiguetas verdes; Área perturbada","UB0030498","Monocotyledonae",NA,"Southern America",NA,"UB0030498",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"233","2019-11-01 15:16:48-03","UnB","UB","203142","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Pimenta, KM","2012","08","07","Heringer, EP","6537",NA,NA,NA,"Brasil","Minas Gerais","Belo Horizonte",NA,"-43.937801361084","-19.9207992553711",NA,NA,NA,"UB0030499","Monocotyledonae",NA,"Southern America",NA,"UB0030499",NA,NA,NA,"17082","auto",NA,NA,NA,NA,NA
"234","2019-11-01 15:16:48-03","UnB","UB","203147","PreservedSpecimen","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.","Oliveira, RC","1999",NA,NA,"Davidse, G; et al.","11458","1976","03","28","Brasil","Minas Gerais","Governador Valadares","Ca. 10 km of the Rio Doce at Governador Valadares","-41.9494018554688","-18.8511009216309",NA,NA,"Forming tussocks; Typha marsh","UB0030494","Monocotyledonae",NA,"Southern America",NA,"UB0030494","200","200",NA,"50833","auto",NA,NA,NA,NA,NA
"235","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Kappler, A","1496",NA,NA,NA,"Guyana",NA,NA,"in Guiana batava",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"236","2017-09-11 17:12:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"?",NA,NA,"in campis generalibus prope Valo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"237","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Weigelt, C","s.n.",NA,NA,NA,"?",NA,NA,"in Guiana batava",NA,NA,NA,NA,"forma spiculis pubescentibus",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2017-09-11 17:12:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"?","s.n.",NA,NA,NA,"?",NA,NA,"in campis generalibus prope Valo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Schomburgk, MR","759",NA,NA,NA,"Guyana",NA,NA,"In Guiana anglica legit",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"?",NA,NA,"et Rio Belmonte",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Martius, CFP","537",NA,NA,NA,"Brazil","Bahia",NA,"et Bahiensis passim",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Raddi, G","s.n.",NA,NA,NA,"?",NA,NA,"prope Inhumerim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2017-09-11 17:12:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Bertero, CLG","s.n.",NA,NA,NA,"?",NA,NA,"Etiam in Indiae occidentalis insula Guadeloupe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2017-09-11 17:12:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Bertero, CLG","s.n.",NA,NA,NA,"?",NA,NA,"Etiam in Indiae occidentalis insula Guadeloupe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2017-09-11 17:12:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Bertero, CLG","s.n.",NA,NA,NA,"?",NA,NA,"Etiam in Indiae occidentalis insula Guadeloupe",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Brazil",NA,NA,"et Rio Belmonte",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Gaudichaud Beaupré, C","272",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Raddi, G","s.n.",NA,NA,NA,"Brazil",NA,NA,"prope Inhumerim",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Glaziou, AFM","345",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Burchell, WJ","986","1825","09","15","Brazil","Rio de Janeiro","Rio de Janeiro","IBB/Convento de Santa Teresa, Along the aqueduct from the Convent of Santa Teresa to the spot where it crosses the ridge in sight of the valley of Laranjeiras","-43.19","-22.919","-43.19","-22.919",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"251","2017-09-11 16:28:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Mertens","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","prope Rio de Janeiro","-43.21","-22.9","-43.21","-22.9",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"252","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Salzmann, P","s.n.",NA,NA,NA,"Brazil","Bahia",NA,"et Bahiensis passim",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"253","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"254","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Sello, HL","s.n.",NA,NA,NA,"Brazil",NA,NA,"aliisque locis, etiam in ,,Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"255","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Gardner, G","3503",NA,NA,NA,"Brazil","Goiás",NA,"in prov. Goyazensi",NA,NA,NA,NA,"Formam spicis remotioribus spiculisque puberutis margine villosulis praeditam",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"256","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil",NA,NA,"etiam in ,,Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"257","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Glaziou, AFM","476",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"258","2017-09-11 17:12:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Burchell, WJ","986",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"259","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Salzmann, P","s.n.",NA,NA,NA,"Brazil","Bahia",NA,"et Bahiensis passim",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"260","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Glaziou, AFM","4345",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"261","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Riedel, L","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"262","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Wied-Neuwied, MAP Prince","s.n.",NA,NA,NA,"Brazil",NA,NA,"in campis generalibus prope Valo et Rio Belmonte",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"263","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Sellow, F","s.n.",NA,NA,NA,"Brazil",NA,NA,"etiam in ,,Brasilia meridionali",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"264","2017-09-11 17:12:58-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Burchell, WJ","8559",NA,NA,NA,"Brazil","Tocantins","Porto Nacional","IBB/Porto Real, Porto Nacional, Tocantins, ad Porto Imperial prov. Goyazensis","-48.433333","-10.366667","-48.433333","-10.366667",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"265","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Salzmann, P","s.n.",NA,NA,NA,"Brazil","Bahia",NA,"et Bahiensis passim",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"266","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Forssell, KBJ","376",NA,NA,NA,"Brazil","Pernambuco",NA,"in graminosis prov. Pernambucensis",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"267","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Mertens, FK","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro",NA,"prope Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"268","2017-09-11 17:12:59-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Wawra, H","304",NA,NA,NA,"Brazil","Bahia",NA,"et Bahiensis passim",NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"269","2017-09-11 16:28:22-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Poaceae","Paspalum","densum","Paspalum densum","Poir.",NA,NA,NA,NA,"Mertens","s.n.",NA,NA,NA,"Brazil","Rio de Janeiro","Rio de Janeiro","prope Rio de Janeiro","-43.21","-22.9","-43.21","-22.9",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
