"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","county","decimalLongitude","decimalLatitude","typeStatus","class","identifiedBy","yearIdentified","coordinatePrecision","geoFlag","monthIdentified","dayIdentified","minimumElevationInMeters","maximumElevationInMeters","individualCount","fieldNumber","verbatimLongitude","verbatimLatitude"
"167","2021-02-08 12:53:16-03","UFRGS","ICN","046917","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Sampaio, MT","823","1987","04","04","América do Sul","Brasil","RS","Estação ecológica do Aracuri",NA,"Numerosa; Em campo sujo",NA,NA,"Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,"Santos, A","1987","38649","auto","04","04",NA,NA,NA,NA,NA,NA
"168","2021-02-08 12:53:16-03","UFRGS","ICN","046842","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Winge, H; et all.","1363","1979","11","02","América do Sul","Brasil","RS","Estação ecológica do Aracuri",NA,"Numerosa; Campo sujo, junto ao mato, solo argiloso",NA,NA,"Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,"Santos, A","1988","38649","auto","03","04",NA,NA,NA,NA,NA,NA
"169","2021-02-08 12:53:16-03","UFRGS","ICN","046916","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Sampaio, MT","821","1979","11","27","América do Sul","Brasil","RS","Estação ecológica do Aracuri",NA,"Numerosa; Em campo sujo",NA,NA,"Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,"Santos, A","1987","38649","auto","04","30",NA,NA,NA,NA,NA,NA
"170","2021-02-08 12:53:16-03","UFRGS","ICN","064925","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Miotto, S","s.n.","1982","11","07","América do Sul","Brasil","RS","Estação ecológica do Aracuri",NA,"Campo limpo",NA,NA,"Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,"Miotto, S",NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA,NA
"171","2021-02-08 12:53:16-03","UFRGS","ICN","064953","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Miotto, S","s.n.","1981","11","08","América do Sul","Brasil","RS","Estação ecológica do Aracuri",NA,NA,NA,NA,"Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,"Miotto, S",NA,"38649","auto",NA,NA,NA,NA,NA,NA,NA,NA
"172","2021-02-08 12:53:16-03","UFRGS","ICN","068160","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A","87","1988","01","07","América do Sul","Brasil","RS","Estação ecológica do Aracuri",NA,"Comum",NA,NA,"Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,"Santos, A","1988","38649","auto","04","04",NA,NA,NA,NA,NA,NA
"173","2021-02-08 12:53:16-03","UFRGS","ICN","068165","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A","92","1988","01","07","América do Sul","Brasil","RS","Estação ecológica do Aracuri",NA,"Campo sujo a E da Estalão",NA,NA,"Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,"Santos, A","1988","38649","auto","04","04",NA,NA,NA,NA,NA,NA
"174","2021-02-08 12:53:16-03","UFRGS","ICN","068169","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A","96","1988","01","07","América do Sul","Brasil","RS","Fazenda que limita os fundos da Estação Ecológica do Aracuri",NA,NA,NA,NA,"Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,"Santos, A","1988","38649","auto","04","04",NA,NA,NA,NA,NA,NA
"175","2021-02-08 12:53:16-03","UFRGS","ICN","080246a","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Valls, JFM","4806","1979","10","18","América do Sul","Brasil","RS","Junto a entrada do setor de forrageiras da Estação Experimental Agronômica - UFRGS.",NA,"Em declive, próximo de banhado.",NA,NA,"Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"Santos, A","1988","28343","auto","04","10",NA,NA,NA,NA,NA,NA
"176","2021-02-08 12:53:16-03","UFRGS","ICN","080289","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Eggers, L","139","1988","11","26","América do Sul","Brasil","RS","Morro Maximiliano",NA,NA,NA,NA,"Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"Santos, A","1988","28343","auto","12","15",NA,NA,NA,NA,NA,NA
"177","2021-02-08 12:53:16-03","UFRGS","ICN","080291","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Eggers, L","141","1988","11","26","América do Sul","Brasil","RS","Morro Maximiliano",NA,NA,NA,NA,"Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"Santos, A","1988","28343","auto","12","15",NA,NA,NA,NA,NA,NA
"178","2021-02-08 12:53:16-03","UFRGS","ICN","080292","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Eggers, L","142","1988","11","26","América do Sul","Brasil","RS","Morro Maximiliano",NA,NA,NA,NA,"Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"Santos, A","1988","28343","auto","12","15",NA,NA,NA,NA,NA,NA
"179","2021-02-08 12:53:16-03","UFRGS","ICN","103251","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Boechat, S","s.n.","1993","11","18","América do Sul","Brasil","RS",NA,NA,NA,NA,NA,"Mariana Pimentel","-51.5830993652344","-30.3525009155273",NA,NA,"Santos, A","1994","20931","auto","02","03",NA,NA,NA,NA,NA,NA
"180","2021-02-08 12:53:16-03","UFRGS","ICN","089559","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; Araujo, A; Couto, T","2163","1990","12","07","América do Sul","Brasil","RS","Banhado a beira da estrada - BR - 293 para Pinheiro Machado",NA,NA,NA,NA,"Piratini","-53.1041984558105","-31.4480991363525",NA,NA,"Longhi-Wagner, HM","2016","62286","auto","06",NA,NA,NA,NA,NA,NA,NA
"181","2021-02-08 12:53:16-03","UFRGS","ICN","143397","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Guglieri, A; Behling, M; Caporal, FJM; Silva, AL","660","2005","10","05","América do Sul","Brasil","RS","Fazenda Pedra Grande",NA,"Doação do herbário TANAGRO (2006).; Área de cultivo de acácia-negra com 1 ano de idade.",NA,NA,"Piratini","-53.1041984558105","-31.4480991363525",NA,NA,"Guglieri, A; Caporal, FJM",NA,"62286","auto",NA,NA,NA,NA,NA,NA,NA,NA
"182","2021-02-08 12:53:16-03","UFRGS","ICN","080285","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A","139","1988","02","14","América do Sul","Brasil","RS","Morro da Polícia",NA,NA,NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Santos, A","1988","29946","auto","02","20",NA,NA,NA,NA,NA,NA
"183","2021-02-08 12:53:16-03","UFRGS","ICN","080247","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Valls, J","4832","1979","10","30","América do Sul","Brasil","RS","Morro da Polícia",NA,"Em frestas de granito, frequente na parte sul",NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Santos, A","1988","29946","auto","04","10",NA,NA,NA,NA,NA,NA
"184","2021-02-08 12:53:16-03","UFRGS","ICN","068064","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; Zanin, A","1687","1987","12","03","América do Sul","Brasil","RS","Morro da Polícia",NA,"Comum; Em campo graminoso com gravatas no topo do morro, solo argiloso com areião",NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Santos, A","1987","29946","auto","12","20",NA,NA,NA,NA,NA,NA
"185","2021-02-08 12:53:17-03","UFRGS","ICN","169394","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; Welker, CAD","9892","2005","11","23","América do Sul","Brasil","RS","Morro Santana",NA,NA,NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Welker, CAD",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"186","2021-02-08 12:53:16-03","UFRGS","ICN","148156","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; Welker, CAD","9888","2005","11","23","América do Sul","Brasil","RS","Morro Santana",NA,NA,NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Welker, CAD",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"187","2021-02-08 12:53:16-03","UFRGS","ICN","134473","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM","s.n.","1996","11","11","América do Sul","Brasil","RS","Morro Santana",NA,NA,NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Welker, CAD","2006","29946","auto","12","18",NA,NA,NA,NA,NA,NA
"188","2021-02-08 12:53:16-03","UFRGS","ICN","023447","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Valls, J","233","1964","12","06","América do Sul","Brasil","RS","Petropólis, Morro da Bela Vista",NA,"Solo seco",NA,NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"Valls, J",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"189","2021-02-08 12:53:16-03","UFRGS","ICN","067994","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; et al.","1617","1987","11","18","América do Sul","Brasil","RS","Cerro do Jarau",NA,"Mais ou menos comum; Em campo na base do cerro, solo arenoso-argiloso",NA,NA,"Quaraí","-56.4514007568359","-30.3875007629395",NA,NA,"Santos, A","1987","74636","auto","12","10",NA,NA,NA,NA,NA,NA
"190","2021-02-08 12:53:16-03","UFRGS","ICN","088168","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Pillz, A","178","1987","11","17","América do Sul","Brasil","RS","Cerro Armour",NA,NA,NA,NA,"Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,"Pilz, A",NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA,NA
"191","2021-02-08 12:53:16-03","UFRGS","ICN","067952","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; et al.","1575","1987","11","17","América do Sul","Brasil","RS","Cerro Armour",NA,"Comum, esparsa; Sobre rochas areníticas",NA,NA,"Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,"Santos, A","1988","79795","auto","03","04",NA,NA,NA,NA,NA,NA
"192","2021-02-08 12:53:16-03","UFRGS","ICN","067942","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; et al.","1565","1987","11","17","América do Sul","Brasil","RS","Cerro Palomas",NA,"Esparsa; No topo do cerro",NA,NA,"Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,"Santos, A","1988","79795","auto","03","15",NA,NA,NA,NA,NA,NA
"193","2021-02-08 12:53:16-03","UFRGS","ICN","080145","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; Boechat, S","1781","1988","02","27","América do Sul","Brasil","RS","Em direção a Tainhas",NA,"Pouco comum; Beira de estrada",NA,NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"Santos, A","1988","76715","auto","12","12",NA,NA,NA,NA,NA,NA
"194","2021-02-08 12:53:16-03","UFRGS","ICN","080144","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; Boechat, S","1780","1988","02","27","América do Sul","Brasil","RS","Em direção a Tainhas, 20 KM de São Francisco",NA,"Pouco comum; Beira de estrada",NA,NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"Santos, A","1988","76715","auto","12","15",NA,NA,NA,NA,NA,NA
"195","2021-02-08 12:53:16-03","UFRGS","ICN","068096","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A; Longhi-Wagner, HM; Vieira, AM","23","1988","01","05","América do Sul","Brasil","RS","Estrada São Francisco - Cambará",NA,"Banhado",NA,NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"Santos, A","1988","76715","auto","04","04",NA,NA,NA,NA,NA,NA
"196","2021-02-08 12:53:16-03","UFRGS","ICN","160154","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Amaral, L","109","2004","12","31","América do Sul","Brasil","RS","Tainhas, Rota do Sol RST 453",NA,NA,NA,NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"Longhi-Wagner, HM","2016","76715","auto","06",NA,NA,NA,NA,NA,NA,NA
"197","2021-02-08 12:53:16-03","UFRGS","ICN","080178","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Moojin, E","s.n.","1988","10","20","América do Sul","Brasil","RS","BR-290, 10 Km adiante estrada Santa Maria",NA,NA,NA,NA,"São Gabriel","-54.3199996948242","-30.3363990783691",NA,NA,"Santos, A","1988","56206","auto","11","15",NA,NA,NA,NA,NA,NA
"198","2021-02-08 12:53:16-03","UFRGS","ICN","068048","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; et al.","1671","1987","11","20","América do Sul","Brasil","RS","BR-290, Km 391",NA,"Pouco frequente; Em campo sujo, solo arenoso-argiloso",NA,NA,"São Gabriel","-54.3199996948242","-30.3363990783691",NA,NA,"Santos, A","1988","56206","auto","03","11",NA,NA,NA,NA,NA,NA
"199","2021-02-08 12:53:16-03","UFRGS","ICN","080164","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; Boechat, S","1851","1988","02","28","América do Sul","Brasil","RS","São José dos Ausentes para Bom Jesus, 5 Km da saida de S. José, logo após a ponte",NA,"Beira de estrada, solo pedregoso",NA,NA,"São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,"Santos, A","1988","42598","auto","12","15",NA,NA,NA,NA,NA,NA
"200","2021-02-08 12:53:16-03","UFRGS","ICN","014605","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Dutra, J","605",NA,NA,NA,"América do Sul","Brasil","RS","Morro das Pedras",NA,NA,NA,NA,"São Leopoldo","-51.1472015380859","-29.7602996826172",NA,NA,NA,NA,"10287","auto",NA,NA,NA,NA,NA,NA,NA,NA
"201","2021-02-08 12:53:16-03","UFRGS","ICN","068174","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A; et al.","101","1988","01","08","América do Sul","Brasil","RS","BR-116, Km 17,5, estrada Vacaria-Lajes",NA,NA,NA,NA,"Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"Santos, A","1988","63451","auto","04","04",NA,NA,NA,NA,NA,NA
"202","2021-02-08 12:53:16-03","UFRGS","ICN","080174","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Longhi-Wagner, HM; et al.","1898","1988","11","28","América do Sul","Brasil","RS","Campo atrás da estação ferroviária",NA,"Solo pedregoso",NA,NA,"Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,"Santos, A","1988","63451","auto","12","15",NA,NA,NA,NA,NA,NA
"203","2021-02-08 12:53:17-03","UFRGS","ICN","187235","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Valls, JFM; Dall'Agnol, M; Fischer, RG","6815","1982","10","27","América do Sul","Brasil","SC","1,3 km E da ponte sobre o Rio Caveiras, na estrada Lages-São Joaquim",NA,"Erva cespitosa. Ocasional",NA,NA,"Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-02-08 12:53:16-03","UFRGS","ICN","150597","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A; et al.","1213","2006","12","05","América do Sul","Brasil","SC","Campo dos Padres Fazenda do Sr. Arno Philippe campo entre a casa da Fazenda e o Morro Boa Vista em direção ao Morro dos Padres",NA,"Doação Herbário FLOR.; Erva.; Campo com afloramento rochoso.",NA,NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"205","2021-02-08 12:53:16-03","UFRGS","ICN","150589","S","Plantae","Monocotyledon",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Zanin, A; et al.","1204","2006","12","05","América do Sul","Brasil","SC","Campo dos Padres Fazenda do Sr. Arno Philippe campo entre a casa da Fazenda e o Morro Boa Vista em direção ao Morro dos Padres",NA,"Doação Herbário FLOR.; Erva. Folha larga e plana.",NA,NA,"Urubici","-49.5917015075684","-28.0149993896484",NA,NA,NA,NA,"30102","auto",NA,NA,NA,NA,NA,NA,NA,NA
"206","2021-03-22 16:23:29-03","FEPAGRO","BLA","11389","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","C. E. Calderón","1536 1/2","1958","11","16",NA,"Argentina","Buenos Aires","Serra de los Padres",NA,NA,"BLA011389",NA,"General Pueyrredón",NA,NA,NA,NA,"A. M. P. V. Santos","1988",NA,NA,"03","10",NA,NA,NA,NA,NA,NA
"207","2021-03-22 16:23:29-03","FEPAGRO","BLA","11391","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","O. Boelcke et alii","9533","1962","11","14",NA,"Argentina","Buenos Aires","Sierra de la Ventana",NA,"Habitat: Potreiros experimentais.","BLA011391",NA,NA,NA,NA,NA,NA,"V. Döll","1977",NA,NA,"01","01",NA,NA,NA,NA,NA,NA
"208","2020-11-10 11:06:37-03","FEPAGRO","BLA","2356","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","I. L. Barreto",NA,"1962","11","23",NA,"Brasil","Rio Grande do Sul","São Domingos",NA,"Habitat: Cultivado","BLA002356",NA,"Bagé","-54.1068992614746","-31.3313999176025",NA,NA,"I. L. Barreto",NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA
"209","2020-11-10 11:06:37-03","FEPAGRO","BLA","3373","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","I. L. Barreto",NA,"1962","11","23",NA,"Brasil","Rio Grande do Sul","São Domingos",NA,"Habitat: Cultivado","BLA003373",NA,"Bagé","-54.1068992614746","-31.3313999176025",NA,NA,"I. L. Barreto",NA,"74087","auto",NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-05-19 11:38:42-03","FEPAGRO","BLA","941","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","I. L. Barreto",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Aparados da Serra",NA,"Data de Coleta: 12/1954.Habitat: Em campo alto turfoso","BLA000941",NA,"Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"B. Rosengurtt",NA,"55856","auto",NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-03-22 16:23:29-03","FEPAGRO","BLA","2179","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","I. L. Barreto",NA,NA,NA,NA,NA,"Brasil","Rio Grande do Sul","Estação Experimental Agronômica",NA,"Habitat: Em encosta, próximo ao mato","BLA002179",NA,"Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"A. M. P. V. Santos","1988","28343","auto","04","10",NA,NA,NA,NA,NA,NA
"212","2021-03-22 16:23:29-03","FEPAGRO","BLA","10773","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","E. Kornelius",NA,"1966","11","09",NA,"Brasil","Rio Grande do Sul","Estação Experimental Agronômica - UFRGS",NA,"Habitat: Campo nativo melhorado","BLA010773",NA,"Guaíba","-51.3250007629395","-30.113899230957",NA,NA,"A. M. P. V. Santos","1988","28343","auto","04","10",NA,NA,NA,NA,NA,NA
"213","2021-03-22 16:23:29-03","FEPAGRO","BLA","3770","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","A. Kappel & Flávio",NA,"1963","11","30",NA,"Brasil","Rio Grande do Sul",NA,NA,"Habitat: Em campo, ensaio de adubação","BLA003770",NA,"Pelotas","-52.3424987792969","-31.771900177002",NA,NA,"A. M. P. V. Santos","1988","51462","auto","03","10",NA,NA,NA,NA,NA,NA
"214","2021-02-18 17:08:56-03","FEPAGRO","BLA","2616","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","A. Kappel & V. Froner",NA,"1962","12","13",NA,"Brasil","Rio Grande do Sul","Estrada que leva para a cidade",NA,"Habitat: Cultivado","BLA002616",NA,"Pelotas","-52.3424987792969","-31.771900177002",NA,NA,"I. L. Barreto",NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"215","2021-02-18 17:08:56-03","FEPAGRO","BLA","2799","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","I. L. Barreto & A. Kappel",NA,"1962","12","20",NA,"Brasil","Rio Grande do Sul","Fazenda do Sr. Ary Alcântara",NA,"Habitat: Em campo alto e seco","BLA002799",NA,"Pelotas","-52.3424987792969","-31.771900177002",NA,NA,"I. L. Barreto",NA,"51462","auto",NA,NA,NA,NA,NA,NA,NA,NA
"216","2021-03-22 16:23:29-03","FEPAGRO","BLA","12453","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","H. Longhi-Wagner","793","1978","12","10",NA,"Brasil","Rio Grande do Sul","Estrada para Piratini - BR 293 - Km 4,2",NA,"Habitat: Sobre arenito","BLA012453",NA,"Pinheiro Machado","-53.3810997009277","-31.5783004760742",NA,NA,"C. R. Dillenburg",NA,"70026","auto",NA,NA,NA,NA,NA,NA,NA,NA
"217","2021-03-22 16:23:29-03","FEPAGRO","BLA","5841","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","J. R. Mattos","6992","1958","11","03",NA,"Brasil","Rio Grande do Sul","Jardim Botânico",NA,"Habitat: No campo","BLA005841",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"A. M. P. V. Santos","1988","29946","auto","04","10",NA,NA,NA,NA,NA,NA
"218","2021-03-22 16:23:29-03","FEPAGRO","BLA","8120","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","J. R. Mattos","6140","1958","11","03",NA,"Brasil","Rio Grande do Sul","Jardim Botânico",NA,"Habitat: No campo.","BLA008120",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"A. Normann-Kämpf","1973","29946","auto","03","14",NA,NA,NA,NA,NA,NA
"219","2020-05-19 11:38:42-03","FEPAGRO","BLA","3734","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Lauffer","114","1957","11","03",NA,"Brasil","Rio Grande do Sul","Vila Ipiranga",NA,"Habitat: Terreno alto e seco. Terra um pouco vermelha","BLA003734",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"I. L. Barreto",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-05-19 11:38:42-03","FEPAGRO","BLA","3374","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","Lauffer","114","1957","11","03",NA,"Brasil","Rio Grande do Sul","Vila Ipiranga",NA,"Habitat: Terreno alto e seco. Argila vermelha.","BLA003374",NA,"Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,"I. L. Barreto",NA,"29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"221","2021-03-22 16:23:29-03","FEPAGRO","BLA","12630","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","H. Longhi-Wagner",NA,"1978","12","08",NA,"Brasil","Rio Grande do Sul","Cerro Palomas",NA,"Habitat: Em frestas do basalto","BLA012630",NA,"Santana do Livramento","-55.5327987670898","-30.8908004760742",NA,NA,"C. R. Dillenburg",NA,"79795","auto",NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-03-22 16:23:29-03","FEPAGRO","BLA","8253","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","A. Normann-Kämpf","205","1971","11","14",NA,"Brasil","Rio Grande do Sul","Em Frente ao Hotel Hampel",NA,"Habitat: Comum","BLA008253",NA,"São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,"A. M. P. V. Santos","1988","76715","auto","04","10",NA,NA,NA,NA,NA,NA
"223","2021-03-22 16:23:29-03","FEPAGRO","BLA","4262","PreservedSpecimen","Plantae","Spermatophyta",NA,"Poaceae","Danthonia","cirrata","Danthonia cirrata","Hack. & Arechav.","J. Mário","105","1963","11","22",NA,"Brasil","Rio Grande do Sul","Estação Experimental de Forrageiras",NA,"Habitat: Campo natural adubado","BLA004262",NA,"São Gabriel","-54.3199996948242","-30.3363990783691",NA,NA,"J. Mário & I. L. Barreto",NA,"56206","auto",NA,NA,NA,NA,NA,NA,NA,NA
