"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","locality","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","fieldNumber","individualCount"
"372","2019-12-09 17:29:44-03","UFPR","EFC","11584","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Vieira, R.S.","2013","05","05","Vieira, R.S.","194","2013","05","05","Brasil","Paraná","Campina Grande do Sul","-48.8287","-25.241","-48.8287","-25.2410",NA,NA,"arvoreta com 1,5m em refúgio vegetacional altomontano.Com frutos avermelhados abertos. __COMMOM_NAME__: gramimunha-miúda","EFC011584",NA,"Pico Caratuva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"373","2019-12-09 17:29:44-03","UFPR","EFC","14121","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Ribeiro, C.L.","2015","04","29","Ribeiro, C.L.","191","2015","04","21","Brasil","Paraná","Piraquara","-49.0004","-25.4687","-49.0004","-25.4687",NA,NA,"Arvoreta em refugio, flores alvas","EFC014121",NA,"Recreio da serra",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"374","2019-12-09 17:29:44-03","UFPR","EFC","11192","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Vieira, R.S.","2012","05","20","Vieira, R.S.","39","2012","05","20","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,"1500","1500","Arvoreta 1,5m , borda de floresta altomontana, 1500m s.n.m. Frutos __COMMOM_NAME__: gramimunha miúda","EFC011192",NA,NA,NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"375","2021-03-15 18:26:31-03","USP","SPF","224977","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Antar, GM","2016","10",NA,"Borges, LM","1084a","2014","11","15","Brasil","Rio de Janeiro","Itatiaia","-44.669722","-22.397778","-44.669722","-22.397778","245","245","Arbusto ca. 50 cm alt. Ramos marrons. Folhas verdes. Estípulas creme com ápice avermelhado. Botões verdes passando a vermelhos. Amostra em sílica-gel (RBdna e/ou SPF).; Campo de altitude.","SPF00224977",NA,"Parque Nacional do Itatiaia, Base das Prateleiras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"376","2019-11-13 11:18:26-03","USP","SPF","190925","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Verardo, SMS","1992",NA,NA,"Krieger, L","24063","1989","04","30","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"2350","2350",NA,"SPF00190925",NA,"Parque Nacional do Caparaó, Terreirão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"377","2019-11-13 11:18:26-03","USP","SPF","72990","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Zickel, CS","1997","08",NA,"Krieger, L","24016","1989","04","30","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"2400","2400",NA,"SPF00072990",NA,"Parque Nacional do Caparaó, Terreirão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"378","2019-11-13 11:18:26-03","USP","SPF","141185","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G","2000",NA,NA,"Barbosa, E","318","1999","06","26","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"SPF00141185",NA,"Morro Itapiroca.",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"379","2019-11-13 11:18:26-03","USP","SPF","165077","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G","2004",NA,NA,"Barbosa, E","953","2004","02","15","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"SPF00165077",NA,"Morro do Canal",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"380","2019-11-25 11:58:00-03","USP","SPF","230589","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Anônimo",NA,NA,NA,"Oliveira, JA","207","2012","08","31","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"SPF00230589",NA,"Parque Nacional do Itatiaia",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA
"381","2019-11-13 11:18:26-03","USP","SPF","186624","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Sobral, M","2008","04",NA,"Gasper, AL","1190","2007","12","18","Brasil","Santa Catarina","Santa Cecília","-50.4268989562988","-26.9608001708984",NA,NA,"1190","1190",NA,"SPF00186624",NA,NA,NA,NA,NA,NA,"37034","auto",NA,NA,NA,NA
"382","2021-03-15 18:26:31-03","USP","SPF","224977","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Antar, GM","2016","10",NA,"Borges, LM","1084a","2014","11","15","Brasil","Rio de Janeiro","Itatiaia","-44.669722","-22.397778","-44.669722","-22.397778","245","245","Arbusto ca. 50 cm alt. Ramos marrons. Folhas verdes. Estípulas creme com ápice avermelhado. Botões verdes passando a vermelhos. Amostra em sílica-gel (RBdna e/ou SPF).; Campo de altitude.","SPF00224977",NA,"Parque Nacional do Itatiaia, Base das Prateleiras.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"383","2019-11-13 11:18:26-03","USP","SPF","190925","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Verardo, SMS","1992",NA,NA,"Krieger, L","24063","1989","04","30","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"2350","2350",NA,"SPF00190925",NA,"Parque Nacional do Caparaó, Terreirão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"384","2019-11-13 11:18:26-03","USP","SPF","72990","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Zickel, CS","1997","08",NA,"Krieger, L","24016","1989","04","30","Brasil","Minas Gerais",NA,NA,NA,NA,NA,"2400","2400",NA,"SPF00072990",NA,"Parque Nacional do Caparaó, Terreirão.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"385","2019-11-13 11:18:26-03","USP","SPF","141185","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G","2000",NA,NA,"Barbosa, E","318","1999","06","26","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,NA,"SPF00141185",NA,"Morro Itapiroca.",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"386","2019-11-13 11:18:26-03","USP","SPF","165077","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Hatschbach, G","2004",NA,NA,"Barbosa, E","953","2004","02","15","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"SPF00165077",NA,"Morro do Canal",NA,NA,NA,NA,"12577","auto",NA,NA,NA,NA
"387","2019-11-25 11:58:00-03","USP","SPF","230589","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Anônimo",NA,NA,NA,"Oliveira, JA","207","2012","08","31","Brasil","Rio de Janeiro","Itatiaia","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"SPF00230589",NA,"Parque Nacional do Itatiaia",NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA
"388","2019-11-13 11:18:26-03","USP","SPF","186624","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Sobral, M","2008","04",NA,"Gasper, AL","1190","2007","12","18","Brasil","Santa Catarina","Santa Cecília","-50.4268989562988","-26.9608001708984",NA,NA,"1190","1190",NA,"SPF00186624",NA,NA,NA,NA,NA,NA,"37034","auto",NA,NA,NA,NA
"389","2014-04-04 18:27:02-03","PNFM","IRAI","328","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Vieira, R.S.","2008","01","01","Dunaiski Jr, A.","1495","2000","01","06","Brasil","Paraná","Antonina",NA,NA,NA,NA,NA,NA,"Semi-arbusto, aproximadamente 1 m, flores albas-creme, muito visitada por insetos","IRAI00000328",NA,"Cume do Pico Paraná","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"390","2014-04-04 18:27:02-03","PNFM","IRAI","328","S","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Vieira, R.S.","2008","01","01","Dunaiski Jr, A.","1495","2000","01","06","Brasil","Paraná","Antonina",NA,NA,NA,NA,NA,NA,"Semi-arbusto, aproximadamente 1 m, flores albas-creme, muito visitada por insetos","IRAI00000328",NA,"Cume do Pico Paraná","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA
"391","2021-03-25 13:52:01-03","UNIVILLE","JOI","17744","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Gasper, A. L. de","2009","05","12","Verdi, M.; Hasckel, R. P. & Klemz, G.","1935",NA,NA,NA,"Brasil","Santa Catarina","Urubici","-49.412222","-27.992222","49º24'44''W","27º59'32''S","1482","1482","Habito: Árvore","JOI017744",NA,"Campo dos Padres.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"392","2021-03-25 13:52:01-03","UNIVILLE","JOI","8655","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","F.S. Meyer","2009","06","18","Meyer, F.S.","606","2008","03","18","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"; HABITAT: zona de regufio vegetacional altomontado; HABITO: arbusto","JOI008655",NA,"Pico do Paraná, cume do Caratuva.",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"393","2021-03-25 13:52:01-03","UNIVILLE","JOI","2973","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","G. Hatschbach","1905","06","28","O.S. Ribas","7215","2006","04","10","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"; HABITAT: matinha nebular do alto do morro; HABITO: arbusto","JOI002973","JOI002973","Serra Ibitiraquire, Pico Caratuva.",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"394","2021-03-25 13:52:01-03","UNIVILLE","JOI","3735","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Lúcia Sevegnani",NA,"1997","05","04","Brasil","Rio Grande do Sul","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,NA,"JOI003735","JOI003735",NA,NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA
"395","2021-03-25 13:52:01-03","UNIVILLE","JOI","8329","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","M. Sobral","2008","04","17","Gasper, A. L.","1296","2008","01","17","Brasil","Santa Catarina","Calmon","-51.0971984863281","-26.5997009277344",NA,NA,NA,NA,"; HABITO: arbórea","JOI008329","JOI008329","PIgato/Pinhelão.",NA,NA,NA,NA,"36889","auto",NA,NA,NA,NA
"396","2021-03-25 13:52:01-03","UNIVILLE","JOI","10453","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Meyer, F.S.","2011","02","05","Meyer, F.S.","360","2007","05","05","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"; HABITAT: crescendo em talude na beira da estrada; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI010453",NA,"Arredores do Centro de Estudos e Pesquisas Ambientais CEPA Rugendas - Rio Natal.",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA
"397","2021-03-25 13:52:01-03","UNIVILLE","JOI","17744","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Gasper, A. L. de","2009","05","12","Verdi, M.; Hasckel, R. P. & Klemz, G.","1935",NA,NA,NA,"Brasil","Santa Catarina","Urubici","-49.412222","-27.992222","49º24'44''W","27º59'32''S","1482","1482","Habito: Árvore","JOI017744",NA,"Campo dos Padres.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"398","2021-03-25 13:52:01-03","UNIVILLE","JOI","8655","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","F.S. Meyer","2009","06","18","Meyer, F.S.","606","2008","03","18","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"; HABITAT: zona de regufio vegetacional altomontado; HABITO: arbusto","JOI008655",NA,"Pico do Paraná, cume do Caratuva.",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"399","2021-03-25 13:52:01-03","UNIVILLE","JOI","2973","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","G. Hatschbach","1905","06","28","O.S. Ribas","7215","2006","04","10","Brasil","Paraná","Campina Grande do Sul","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"; HABITAT: matinha nebular do alto do morro; HABITO: arbusto","JOI002973","JOI002973","Serra Ibitiraquire, Pico Caratuva.",NA,NA,NA,NA,"55154","auto",NA,NA,NA,NA
"400","2021-03-25 13:52:01-03","UNIVILLE","JOI","3735","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Lúcia Sevegnani",NA,"1997","05","04","Brasil","Rio Grande do Sul","São José dos Ausentes","-50.0657997131348","-28.7483005523682",NA,NA,NA,NA,NA,"JOI003735","JOI003735",NA,NA,NA,NA,NA,"42598","auto",NA,NA,NA,NA
"401","2021-03-25 13:52:01-03","UNIVILLE","JOI","8329","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","M. Sobral","2008","04","17","Gasper, A. L.","1296","2008","01","17","Brasil","Santa Catarina","Calmon","-51.0971984863281","-26.5997009277344",NA,NA,NA,NA,"; HABITO: arbórea","JOI008329","JOI008329","PIgato/Pinhelão.",NA,NA,NA,NA,"36889","auto",NA,NA,NA,NA
"402","2021-03-25 13:52:01-03","UNIVILLE","JOI","10453","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","Meyer, F.S.","2011","02","05","Meyer, F.S.","360","2007","05","05","Brasil","Santa Catarina","São Bento do Sul","-49.3786010742188","-26.2502994537354",NA,NA,NA,NA,"; HABITAT: crescendo em talude na beira da estrada; HABITO: arbusto; TIPO VEGETACIONAL: Floresta Ombrófila Densa Montana","JOI010453",NA,"Arredores do Centro de Estudos e Pesquisas Ambientais CEPA Rugendas - Rio Natal.",NA,NA,NA,NA,"23090","auto",NA,NA,NA,NA
"403","2019-10-07 09:36:15-03","UEFS","HUEFS","14293","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Hatschbach, G.","56163","1992","01","06","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"800","800",NA,"HUEFS0014293","HUEFS0014293",NA,"Angiospermae","Oxalidales",NA,NA,"38300","auto","Rosanae",NA,NA,NA
"404","2019-10-07 09:36:15-03","UEFS","HUEFS","7387","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","L.C.Marinho","2019","07",NA,"Sohn, S.","36","1981","02","13","Brasil","Santa Catarina","Urupema","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,NA,"HUEFS0007387","HUEFS0007387_e1",NA,"Angiospermae","Oxalidales",NA,NA,"23096","auto","Rosanae",NA,NA,NA
"405","2019-10-07 09:36:15-03","UEFS","HUEFS","86137","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Barbosa, E.","953","2004","02","15","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"HUEFS0086137","HUEFS0086137","Morro do Canal","Angiospermae","Oxalidales",NA,NA,"12577","auto","Rosanae",NA,NA,NA
"406","2019-10-07 09:36:15-03","UEFS","HUEFS","114161","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","F.Santos-Silva","2018","08",NA,"Amorim, A.M.","5789","2006","04","15","Brasil","Bahia","Arataca","-39.341667","-15.173611","39W20'30''","15S10'25''","1000","1000","Floresta Montana em formação de Floresta Baixa sob solo turfoso.","HUEFS0114161","HUEFS0114161_e1","Topo da Serra do Peito-de-Moça. Ramal ca. 22,4 km na estrada que liga Arataca à Una, com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","Angiospermae","Oxalidales",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"407","2019-10-07 09:36:15-03","UEFS","HUEFS","19322","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Roderjan, C.V.","1125","1994","01","26","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"1250","1250",NA,"HUEFS0019322","HUEFS0019322",NA,"Angiospermae","Oxalidales",NA,NA,"17116","auto","Rosanae",NA,NA,NA
"408","2019-10-07 09:36:15-03","UEFS","HUEFS","14293","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Hatschbach, G.","56163","1992","01","06","Brasil","Paraná","Antonina","-48.7118988037109","-25.4286003112793",NA,NA,"800","800",NA,"HUEFS0014293","HUEFS0014293",NA,"Angiospermae","Oxalidales",NA,NA,"38300","auto","Rosanae",NA,NA,NA
"409","2019-10-07 09:36:15-03","UEFS","HUEFS","7387","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","L.C.Marinho","2019","07",NA,"Sohn, S.","36","1981","02","13","Brasil","Santa Catarina","Urupema","-49.8731002807617","-27.9528007507324",NA,NA,NA,NA,NA,"HUEFS0007387","HUEFS0007387_e1",NA,"Angiospermae","Oxalidales",NA,NA,"23096","auto","Rosanae",NA,NA,NA
"410","2019-10-07 09:36:15-03","UEFS","HUEFS","86137","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Barbosa, E.","953","2004","02","15","Brasil","Paraná","Piraquara","-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,NA,"HUEFS0086137","HUEFS0086137","Morro do Canal","Angiospermae","Oxalidales",NA,NA,"12577","auto","Rosanae",NA,NA,NA
"411","2019-10-07 09:36:15-03","UEFS","HUEFS","114161","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.","F.Santos-Silva","2018","08",NA,"Amorim, A.M.","5789","2006","04","15","Brasil","Bahia","Arataca","-39.341667","-15.173611","39W20'30''","15S10'25''","1000","1000","Floresta Montana em formação de Floresta Baixa sob solo turfoso.","HUEFS0114161","HUEFS0114161_e1","Topo da Serra do Peito-de-Moça. Ramal ca. 22,4 km na estrada que liga Arataca à Una, com entrada no assentamento Santo Antônio. RPPN Caminho das Pedras.","Angiospermae","Oxalidales",NA,NA,NA,NA,"Rosanae",NA,NA,NA
"412","2019-10-07 09:36:15-03","UEFS","HUEFS","19322","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis","Engl.",NA,NA,NA,NA,"Roderjan, C.V.","1125","1994","01","26","Brasil","Paraná","Quatro Barras","-49.0769004821777","-25.3656005859375",NA,NA,"1250","1250",NA,"HUEFS0019322","HUEFS0019322",NA,"Angiospermae","Oxalidales",NA,NA,"17116","auto","Rosanae",NA,NA,NA
"413","2019-09-04 18:33:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,NA,NA,NA,NA,"A. Glaziou","3998",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA
"414","2016-06-29 15:45:41-03","F","FMNH-SEEDPLANTS","V0338213F","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0338213F","V0338213F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"415","2016-07-18 09:27:14-03","F","FMNH-SEEDPLANTS","V0338212F","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0338212F","V0338212F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"416","2016-06-29 15:45:00-03","F","FMNH-SEEDPLANTS","V0338214F","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0338214F","V0338214F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"417","2016-06-29 15:44:01-03","F","FMNH-SEEDPLANTS","V0338215F","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0338215F","V0338215F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"418","2016-06-29 15:44:39-03","F","FMNH-SEEDPLANTS","V0338216F","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0338216F","V0338216F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"419","2016-06-29 15:43:46-03","F","FMNH-SEEDPLANTS","V0338217F","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0338217F","V0338217F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"420","2019-09-04 18:33:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,NA,NA,NA,NA,"A. Glaziou","3998",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae","Isotype",NA,NA
"421","2016-06-29 15:45:41-03","F","FMNH-SEEDPLANTS","V0338213F","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Peru",NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,NA,"V0338213F","V0338213F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"422","2016-07-18 09:27:14-03","F","FMNH-SEEDPLANTS","V0338212F","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0338212F","V0338212F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"423","2016-06-29 15:45:00-03","F","FMNH-SEEDPLANTS","V0338214F","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0338214F","V0338214F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"424","2016-06-29 15:44:01-03","F","FMNH-SEEDPLANTS","V0338215F","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0338215F","V0338215F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"425","2016-06-29 15:44:39-03","F","FMNH-SEEDPLANTS","V0338216F","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0338216F","V0338216F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"426","2016-06-29 15:43:46-03","F","FMNH-SEEDPLANTS","V0338217F","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,"V0338217F","V0338217F_01",NA,"Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"427","2020-07-23 12:04:01-03","CEPLAC","CEPEC","133269","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,"J. G. Kuhlmann",NA,NA,NA,"J. G. Kuhlmann",NA,"1930","06","09","Brasil","Rio de Janeiro","resende","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,NA,"Pico das Agulhas Negras.",NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA
"428","2020-07-23 12:04:01-03","CEPLAC","CEPEC","133269","PreservedSpecimen","Plantae","Cunoniaceae","Weinmannia","humilis","Weinmannia humilis",NA,"J. G. Kuhlmann",NA,NA,NA,"J. G. Kuhlmann",NA,"1930","06","09","Brasil","Rio de Janeiro","resende","-44.4467010498047","-22.468900680542",NA,NA,NA,NA,NA,NA,NA,"Pico das Agulhas Negras.",NA,NA,NA,NA,"36089","auto",NA,NA,NA,NA
