"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","phylum","order","typeStatus","recordNumber","continentOcean","preparationType","occurrenceRemarks","infraspecificEpithet","locality","coordinatePrecision","geoFlag","sex","class","relatedCatalogItem","individualCount","fieldNumber","previousCatalogNumber"
"958","2013-04-01 09:15:34-03","IPT","BCTW","1356","S","Plantae",NA,"Caesalpinia","ferrea","Caesalpinia ferrea","C.Martius",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Sergipe",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"959","2013-04-01 09:15:34-03","IPT","BCTW","5540","S","Plantae",NA,"Caesalpinia","ferrea","Caesalpinia ferrea","C.Martius","IPT",NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","Piracicaba","-47.64","-22.72",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"44778","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"960","2013-04-01 09:15:34-03","IPT","BCTW","1359","S","Plantae",NA,"Caesalpinia","ferrea","Caesalpinia ferrea","C.Martius",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"961","2013-04-01 09:15:34-03","IPT","BCTW","1358","S","Plantae",NA,"Caesalpinia","ferrea","Caesalpinia ferrea","C.Martius",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"962","2013-04-01 09:15:34-03","IPT","BCTW","1357","S","Plantae",NA,"Caesalpinia","ferrea","Caesalpinia ferrea","C.Martius",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Amazônia",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"963","2013-04-01 09:15:34-03","IPT","BCTW","2774","S","Plantae",NA,"Caesalpinia","ferrea","Caesalpinia ferrea","C.Martius",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Coronel Pacheco","-43.2656","-21.5878",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,"10350","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"964","2013-04-01 09:15:34-03","IPT","BCTW","12731","S","Plantae",NA,"Caesalpinia","ferrea","Caesalpinia ferrea","C.Martius","Sergio Tavares",NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio Grande do Norte",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"965","2013-04-01 09:15:34-03","IPT","BCTW","8284","S","Plantae",NA,"Caesalpinia","ferrea","Caesalpinia ferrea","C.Martius",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Vale do Rio Doce",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"966","2013-04-01 09:15:34-03","IPT","BCTW","1354","S","Plantae",NA,"Caesalpinia","ferrea","Caesalpinia ferrea","C.Martius",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Talhão 7",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"967","2013-04-01 09:15:34-03","IPT","BCTW","1360","S","Plantae",NA,"Caesalpinia","ferrea","Caesalpinia ferrea","C.Martius",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA
"968","2013-04-01 09:15:34-03","IPT","BCTW","7613","S","Plantae",NA,"Caesalpinia","ferrea","Caesalpinia ferrea","C.Martius",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","-46.63","-23.54",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Horto Florestal","53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"969","2013-04-01 09:15:34-03","IPT","BCTW","19010","S","Plantae",NA,"Caesalpinia","ferrea","Caesalpinia ferrea","C. Martius",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","Espírito Santo","Linhares","-40.0722","-19.3911",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Reserva Florestal da Cia Vale do Rio Doce (CVRD)","48094","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"970","2013-04-01 09:15:34-03","IPT","BCTW","1355","S","Plantae",NA,"Caesalpinia","ferrea","Caesalpinia ferrea","C.Martius",NA,NA,NA,NA,NA,NA,NA,NA,"Brasil","São Paulo","São Paulo","-46.63","-23.54",NA,NA,NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,"Praça Coronel Fernando Prestes","53584","auto",NA,"Magnoliopsida",NA,NA,NA,NA
"971","2021-03-21 19:35:29-03","UFC","EAC","24395","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea parvifolia","(Benth.) L.P.Queiroz","Queiroz, L.P.","1993",NA,NA,"Queiroz, L.P.; Sena, T.S.N.; Sampaio, C.G.","1992","12","29","Brasil","Bahia","Valente","-39.4618988037109","-11.4121999740601",NA,NA,NA,NA,"EAC0024395","EAC0024395","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Arbórea, flor amarela; Floresta estacional semi-decídua","parvifolia","Santa Bárbara, aprox. 18 Km da cidade de Valente","19753","auto",NA,NA,NA,NA,NA,NA
"972","2021-03-21 19:35:28-03","UFC","EAC","56116","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"Monte, F.J.Q.","2014","05","30","Brasil","Ceará","Acarape","-38.7083015441895","-4.22417020797729",NA,NA,NA,NA,"EAC0056116","EAC0056116","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Flor amarela.",NA,"Garapa","15420","auto",NA,NA,NA,NA,NA,NA
"973","2021-03-21 19:35:29-03","UFC","EAC","60828","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea ferrea","(Mart. ex Tul.) L.P.Queiroz","Lima-Verde, L.W.","2016","08","18","Gomes da Silva, F.K.","2015","05","31","Brasil","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,NA,NA,"EAC0060828","EAC0060828","Dicotyledon",NA,NA,"55","Southern America",NA,"Árvore, 3 m de altura, flor amarela.; Caatinga.","ferrea",NA,"68662","auto",NA,NA,NA,NA,NA,NA
"974","2021-03-21 19:35:29-03","UFC","EAC","8358","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Martins, P.; Nunes, E.","1980","04","29","Martins, P.; Figueiredo, M.A.","1980","04","17","Brasil","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,NA,NA,"EAC0008358","EAC0008358","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Arbórea, 3-5m, flor amarela; Caatinga",NA,"Estação Ecológica","68662","auto",NA,NA,NA,NA,NA,NA
"975","2021-03-21 19:35:28-03","UFC","EAC","10227","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Martins, P.; Nunes, E.","1981","04","16","Martins, P.","1981","04","29","Brasil","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,NA,NA,"EAC0010227","EAC0010227","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Árvore, pouco frequente; flor amarela; fruto marrom.; Caatinga.",NA,"Estação Ecológica de Aiuaba","68662","auto",NA,NA,NA,NA,NA,NA
"976","2021-03-21 19:35:28-03","UFC","EAC","27044","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Lima-Verde, L.W.; Nunes, E.","1998","11","12","Maia, G.N.","1998","05","14","Brasil","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,NA,NA,"EAC0027044","EAC0027044","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Arbórea; Caatinga",NA,"Estação Ecológica de Aiuaba","68662","auto",NA,NA,NA,NA,NA,NA
"977","2021-03-21 19:35:28-03","UFC","EAC","11904","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Nunes, E.","1983","07","12","Viana, F.A.","1982","06","26","Brasil","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,NA,NA,"EAC0011904","EAC0011904","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Árvore, rara; flor amarela; fruto roxo.; Caatinga.",NA,"Estação Ecológica de Aiuaba - Alecrim","68662","auto",NA,NA,NA,NA,NA,NA
"978","2021-03-21 19:35:28-03","UFC","EAC","17216","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Fernandes, A.",NA,NA,NA,"Figueiredo, M.A.; et al.","1991","06","20","Brasil","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,NA,NA,"EAC0017216","EAC0017216","Dicotyledon",NA,NA,"197","Southern America",NA,"Arbusto",NA,"Várzea da Onça","68662","auto",NA,NA,NA,NA,NA,NA
"979","2021-03-21 19:35:28-03","UFC","EAC","17944","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Fernandes, A.",NA,NA,NA,"Figueiredo, M.A.; et al.","1991","04","13","Brasil","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,NA,NA,"EAC0017944","EAC0017944","Dicotyledon",NA,NA,"460","Southern America",NA,"Caatinga",NA,"Várzea da Onça","68662","auto",NA,NA,NA,NA,NA,NA
"980","2021-03-21 19:35:28-03","UFC","EAC","17467","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Fernandes, A.",NA,NA,NA,"Figueiredo, M.A.; et al.","1991","04","11","Brasil","Ceará","Aiuaba","-40.1236000061035","-6.57360982894897",NA,NA,NA,NA,"EAC0017467","EAC0017467","Dicotyledon",NA,NA,"137","Southern America",NA,"Arbórea, flor amarela",NA,"Volta","68662","auto",NA,NA,NA,NA,NA,NA
"981","2021-03-21 19:35:28-03","UFC","EAC","32650","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Nunes, E.","2003","09","10","Aquino, H.E.","2003","08","08","Brasil","Ceará","Aquiraz","-38.3911018371582","-3.90139007568359",NA,NA,NA,NA,"EAC0032650","EAC0032650","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Arbórea",NA,"Tribo Jenipapo Canindé","22325","auto",NA,NA,NA,NA,NA,NA
"982","2021-03-21 19:35:28-03","UFC","EAC","4356","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Martins, P.; Nunes, E.","1980","10","29","Fernandes, A.","1978","10","10","Brasil","Ceará","Aracoiaba","-38.8142013549805","-4.37110996246338",NA,NA,NA,NA,"EAC0004356","EAC0004356","Dicotyledon",NA,NA,"EAC4356","Southern America",NA,"Arbórea, flor amarela; Caatinga",NA,"próximo à zona urbana.","42635","auto",NA,NA,NA,NA,NA,NA
"983","2021-03-21 19:35:29-03","UFC","EAC","3626","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea parvifolia","(Benth.) L.P.Queiroz","Lima, H.C.","2002","12",NA,"Fernandes, A.; Matos, F.J.A.","1977","12","18","Brasil","Ceará","Araripe","-40.0461006164551","-7.21250009536743",NA,NA,NA,NA,"EAC0003626","EAC0003626","Dicotyledon",NA,NA,"EAC3626","Southern America",NA,"Arbórea, flor amarela","parvifolia","BR 275","24561","auto",NA,NA,NA,NA,NA,NA
"984","2021-03-21 19:35:29-03","UFC","EAC","60058","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea ferrea","(Mart. ex Tul.) L.P.Queiroz","Lima-Verde, L.W.","2016","09","15","Araújo, A.M.C.","2016","04","11","Brasil","Ceará","Arneiroz","-40.1605987548828","-6.32360982894897",NA,NA,NA,NA,"EAC0060058","EAC0060058","Dicotyledon",NA,NA,"5","Southern America",NA,"Uso de espécies da caatinga na alimentação de rebanhos na localidade de Boqueirão (Arneiroz, CE).; Árborea, flor amarela.; Caatinga; substrato pedregoso.","ferrea","Boqueirão.","38860","auto",NA,NA,NA,NA,NA,NA
"985","2021-03-21 19:35:28-03","UFC","EAC","46856","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Nunes, E.","2010","04","07","Carvalho, A.M.M.","2010","03","09","Brasil","Ceará","Baturité","-38.8847007751465","-4.32860994338989",NA,NA,NA,NA,"EAC0046856","EAC0046856","Dicotyledon",NA,NA,"s.n.","Southern America",NA,NA,NA,"Boa Vista","35980","auto",NA,NA,NA,NA,NA,NA
"986","2021-03-21 19:35:29-03","UFC","EAC","21569","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea glabrescens","(Benth.) L.P.Queiroz",NA,"2011","06",NA,"Medeiros, J.B.L.P.; Figueiredo, M.A.","1994","08","03","Brasil","Ceará","Capistrano","-38.9014015197754","-4.46999979019165",NA,NA,NA,NA,"EAC0021569","EAC0021569","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Arbóreo; Caatinga","glabrescens","Serra Baturité - Fazenda Araçanga","16641","auto",NA,NA,NA,NA,NA,NA
"987","2021-03-21 19:35:29-03","UFC","EAC","21570","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea glabrescens","(Benth.) L.P.Queiroz",NA,"2011","06",NA,"Medeiros, J.B.L.P.; Araújo, F.S.","1994","08","08","Brasil","Ceará","Capistrano","-38.9014015197754","-4.46999979019165",NA,NA,NA,NA,"EAC0021570","EAC0021570","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Arbóreo; Caatinga","glabrescens","Serra de Baturité - Fazenda Araçanga","16641","auto",NA,NA,NA,NA,NA,NA
"988","2021-03-21 19:35:28-03","UFC","EAC","16841","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Fernandes, A.; Nunes, E.","1990","03","25","Freitas, B.","1990","03","25","Brasil","Ceará","Caridade","-39.1925010681152","-4.23222017288208",NA,NA,NA,NA,"EAC0016841","EAC0016841","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Arbóreo, flor amarela; Caatinga",NA,"Fazenda Feijão","30627","auto",NA,NA,NA,NA,NA,NA
"989","2021-03-21 19:35:28-03","UFC","EAC","42927","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Lima, J.R.","2008","07","18","Menezes, M.O.T.","2008","07","10","Brasil","Ceará","Caridade","-39.1925010681152","-4.23222017288208",NA,NA,NA,NA,"EAC0042927","EAC0042927","Dicotyledon",NA,NA,"43","Southern America",NA,"Árvore com aprox. 5m. Tronco cinza/ amarelo (descascando). Flores amarelas. Ponto M13. Plaqueta 753.; Caatinga",NA,"Fazenda Timbaúba","30627","auto",NA,NA,NA,NA,NA,NA
"990","2021-03-21 19:35:29-03","UFC","EAC","8192","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Martins, P.; Nunes, E.","1980","03","27","Martins, P.","1980","03","01","Brasil","Ceará","Caririaçu","-39.2835998535156","-7.04222011566162",NA,NA,NA,NA,"EAC0008192","EAC0008192","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Arvoreta, abundante; flor amarela; fruto marrom.; Caatinga.",NA,"Serra de São Pedro","23277","auto",NA,NA,NA,NA,NA,NA
"991","2021-03-21 19:35:29-03","UFC","EAC","58443","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea glabrescens","(Benth.) L.P.Queiroz","Lima-Verde, L.W.","2015","10","12","Chagas Neto, F.C.","2015","09","10","Brasil","Ceará","Caucaia","-38.6530990600586","-3.73610997200012",NA,NA,NA,NA,"EAC0058443","EAC0058443","Dicotyledon",NA,NA,"s.n.","Southern America",NA,NA,"glabrescens",NA,"40484","auto",NA,NA,NA,NA,NA,NA
"992","2021-03-21 19:35:28-03","UFC","EAC","35098","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Costa, R.C.","2004",NA,NA,"Costa, R.C.","2003","08","21","Brasil","Ceará","Crateús","-40.6775016784668","-5.1783299446106",NA,NA,NA,NA,"EAC0035098","EAC0035098","Dicotyledon",NA,NA,"325Probio","Southern America",NA,"Arbórea, fanerófita; Caatinga",NA,"Serra das Almas - RPPN - Grajaú","43216","auto",NA,NA,NA,NA,NA,NA
"993","2021-03-21 19:35:28-03","UFC","EAC","25656","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Lima-Verde, L.W.","1997","09",NA,"Figueiredo, M.A.","1997","05","20","Brasil","Ceará","Crateús","-40.6775016784668","-5.1783299446106",NA,NA,NA,NA,"EAC0025656","EAC0025656","Dicotyledon",NA,NA,"s.n.","Southern America",NA,NA,NA,"Tucum - Alagadiço","43216","auto",NA,NA,NA,NA,NA,NA
"994","2021-03-21 19:35:29-03","UFC","EAC","20018","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea ferrea","(Mart. ex Tul.) L.P.Queiroz","Fernandes, A.; Nunes, E.","2003","01","31","Figueiredo, M.A.; Mata, M.F.","1993","08","09","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"EAC0020018","EAC0020018","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Arbórea, flor amarela; Mata seca","ferrea","Cariri - Sítio Fundão.","30071","auto",NA,NA,NA,NA,NA,NA
"995","2021-03-21 19:35:28-03","UFC","EAC","26599","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Lima-Verde, L.W.","1998","03","31","Figueiredo, M.A.; Lima-Verde, L.W.","1998","03","31","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"EAC0026599","EAC0026599","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Arbóreo, 6m, flor amarela; Cerradão",NA,"Chapada do Araripe, Casa Mundô- Malhada Bonita","30071","auto",NA,NA,NA,NA,NA,NA
"996","2021-03-21 19:35:29-03","UFC","EAC","39173","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea leiostachya","(Benth.) L.P.Queiroz","Fernandes, A.",NA,NA,NA,"Fernandes, A.","2006","06","22","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"EAC0039173","EAC0039173","Dicotyledon",NA,NA,"EAC39173","Southern America",NA,"Arbórea. Fruto Escuro","leiostachya","Santana, Chapada do Araripe-Crato.","30071","auto",NA,NA,NA,NA,NA,NA
"997","2021-03-21 19:35:29-03","UFC","EAC","20083","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea ferrea","(Mart. ex Tul.) L.P.Queiroz","Lima, H.C.","2002","12",NA,"Figueiredo, M.A.; Mata, M.F.","1993","08","09","Brasil","Ceará","Crato","-39.4094009399414","-7.23416996002197",NA,NA,NA,NA,"EAC0020083","EAC0020083","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Arbóreo","ferrea","Sítio Fundão","30071","auto",NA,NA,NA,NA,NA,NA
"998","2021-03-21 19:35:28-03","UFC","EAC","27944","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz",NA,NA,NA,NA,"Nieval, G.","1999","04","23","Brasil","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0027944","EAC0027944","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Arbórea, flor amarela",NA,"Bairro Aracapé, Terreno","19924","auto",NA,NA,NA,NA,NA,NA
"999","2021-03-21 19:35:29-03","UFC","EAC","35437","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea ferrea","(Mart. ex Tul.) L.P.Queiroz","Nunes, E.; Marques, V.B.","2005","05","03","Carvalho, A.M.M.; Marques, V.B.","2005","04","28","Brasil","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0035437","EAC0035437","Dicotyledon",NA,NA,"5","Southern America",NA,"Arbóreo, planta 64, flor amarela","ferrea","Campus do Pici","19924","auto",NA,NA,NA,NA,NA,NA
"1000","2021-03-21 19:35:28-03","UFC","EAC","34850","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Nunes, E.; Marques, V.B.","2005","03","30","Carvalho, A.M.M.; Marques, V.B.","2005","03","18","Brasil","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0034850","EAC0034850","Dicotyledon",NA,NA,"1","Southern America",NA,"Arbóreo, planta 5",NA,"Campus do Pici - Biologia","19924","auto",NA,NA,NA,NA,NA,NA
"1001","2021-03-21 19:35:28-03","UFC","EAC","34912","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Fernandes, A.; Marques, V. .B.","2005","04","19","Carvalho, A.M.M.; Marques, V.B.","2005","04","08","Brasil","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0034912","EAC0034912","Dicotyledon",NA,NA,"4","Southern America",NA,"Arbórea, planta 57",NA,"Campus do Pici - Física","19924","auto",NA,NA,NA,NA,NA,NA
"1002","2021-03-21 19:35:28-03","UFC","EAC","39616","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Nunes, E.","2007","01","12","Sousa, N.M.; Rocha-Bezerra, L.C.B.","2007","01","03","Brasil","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0039616","EAC0039616","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Arbustiva, fruto marrom",NA,"Campus do Pici, Pátio do PADETEC, substrato arenoso","19924","auto",NA,NA,NA,NA,NA,NA
"1003","2021-03-21 19:35:28-03","UFC","EAC","16708","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Soares, R.P.","1990","10","26","Tavares, R.","1990","09","10","Brasil","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0016708","EAC0016708","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Arbórea, ruderal",NA,"Campus do Pici - UFC","19924","auto",NA,NA,NA,NA,NA,NA
"1004","2021-03-21 19:35:29-03","UFC","EAC","59229","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea glabrescens","(Benth.) L.P.Queiroz","Lima-Verde, L.W.","2015","08","11","Santos, F.G.A.","2014","07","14","Brasil","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0059229","EAC0059229","Dicotyledon",NA,NA,"84","Southern America",NA,"Inventário Florístico do Campus do Pici - UFC.; Ambiente urbano.","glabrescens","Campus do Pici, UFC.","19924","auto",NA,NA,NA,NA,NA,NA
"1005","2021-03-21 19:35:28-03","UFC","EAC","59538","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Lima-Verde, L.W.","2016","05","09","Rocha, E.E.M.","2016","03","23","Brasil","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0059538","EAC0059538","Dicotyledon",NA,NA,"266","Southern America",NA,"Inventário Florístico do Campus do Pici - UFC.; Árvore, flor amarela.; Ambiente urbano.",NA,"Campus do Pici, UFC.","19924","auto",NA,NA,NA,NA,NA,NA
"1006","2021-03-21 19:35:28-03","UFC","EAC","12661","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Fernandes, A.","1984","08","15","Aparecida, M.","1984","06","14","Brasil","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0012661","EAC0012661","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Arbóreo, flor amarela",NA,"Conjunto Ceará","19924","auto",NA,NA,NA,NA,NA,NA
"1007","2021-03-21 19:35:28-03","UFC","EAC","11741","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea","(Mart. ex Tul.) L.P.Queiroz","Nunes, E.","1983","01","20","Bruno, F.","1982","12","28","Brasil","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0011741","EAC0011741","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Arbóreo, usada medicinalmente contra diabetes e contusão; Capoeira",NA,"Conjunto Ceará, Substrato argiloso","19924","auto",NA,NA,NA,NA,NA,NA
"1008","2021-03-21 19:35:29-03","UFC","EAC","32585","PreservedSpecimen","Plantae","Fabaceae","Libidibia","ferrea","Libidibia ferrea glabrescens","(Benth.) L.P.Queiroz","Lima-Verde, L.W.","2013","09","20","Cabral, C.","2003","06","24","Brasil","Ceará","Fortaleza","-38.543098449707","-3.71722006797791",NA,NA,NA,NA,"EAC0032585","EAC0032585","Dicotyledon",NA,NA,"s.n.","Southern America",NA,"Arbóreo, uso medicinal, flor amarela","glabrescens","Horto de plantas Medicinais - Campus do Pici, Relevo plano","19924","auto",NA,NA,NA,NA,NA,NA
