"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","identifiedBy","imagecode","yearIdentified","county","coordinatePrecision","geoFlag","infraspecificEpithet","class","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","typeStatus","individualCount"
"191","2019-11-21 10:09:43-03","IBt","SP","143060","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Semir, J; Joly, AM","CFSC3816","1973","01","07",NA,"Brasil","Minas Gerais","Serra do Cipó, Estrada da Usina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"Martins, AB",NA,"2013","Jaboticatubas","31264","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"192","2019-11-21 10:09:43-03","IBt","SP","142799","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Semir, J; Sazima, M","CFSC700","1972","02","07",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 112 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"Martins, AB",NA,"2013","Jaboticatubas","31264","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"193","2019-11-21 10:09:43-03","IBt","SP","143041","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Semir, J; Sazima, M","CFSC701","1972","02","07",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 112 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"Martins, AB",NA,"2013","Jaboticatubas","31264","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"194","2019-11-21 10:09:43-03","IBt","SP","142793","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Semir, J; Sazima, M","CFSC658","1972","02","07",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 113 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752","1140","1140",NA,NA,NA,"Martins, AB",NA,"2013","Jaboticatubas","31264","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"195","2019-11-21 10:09:43-03","IBt","SP","143670","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Giulietti, AM; Menezes, N","CFSC3984","1973","02","26",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 114 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"Martins, AB",NA,"2013","Jaboticatubas","31264","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"196","2019-11-21 10:09:43-03","IBt","SP","144828","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Sazima, M; Semir, J","CFSC3950","1973","02",NA,NA,"Brasil","Minas Gerais","Serra do Cipó, Km 114 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"Martins, AB",NA,"2013","Jaboticatubas","31264","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"197","2019-11-21 10:09:43-03","IBt","SP","142815","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Joly, AB; Sendulsky, T; Pereira, SMB; Giulietti, AM; Joly, AM; Martins, FR","CFSC1597","1972","04","15",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 114 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752","1160","1160",NA,NA,NA,"Martins, AB",NA,"2013","Jaboticatubas","31264","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"198","2019-11-21 10:09:43-03","IBt","SP","142750","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Joly, AB; Semir, J; Joly, AM; Martins, FR","CFSC2526","1972","05","29",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 114 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"Martins, AB",NA,"2013","Jaboticatubas","31264","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"199","2019-11-21 10:09:43-03","IBt","SP","143959","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Semir, J; Sazima, M","CFSC669","1972","02","07",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 114 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"Martins, AB",NA,"2013","Jaboticatubas","31264","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"200","2019-11-21 10:09:43-03","IBt","SP","142805","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Semir, J; Sazima, M","CFSC2660","1972","07","20",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 114 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"Martins, AB",NA,"2013","Jaboticatubas","31264","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"201","2019-11-21 10:09:43-03","IBt","SP","143950","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","CFSC837","1972","03","04",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 115 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"Martins, AB",NA,"2013","Jaboticatubas","31264","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"202","2019-11-21 10:09:43-03","IBt","SP","143078","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Semir, J; Sazima, M; Cassia, R","CFSC2806","1972","07","24",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 115 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"Martins, AB",NA,"2013","Jaboticatubas","31264","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"203","2019-11-21 10:09:43-03","IBt","SP","143955","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Semir, J; Sazima, M","CFSC711","1972","02","07",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 116 ao longo da rodovia Lagoa Santa - Conceição do Mato Dentro - Diamantina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"Martins, AB",NA,"2013","Jaboticatubas","31264","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"204","2019-11-21 10:09:43-03","IBt","SP","143969","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Joly, AB; Semir, J; Ugadim, Y","CFSC135","1970","06","06",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 116 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7449989318848","-19.513599395752","1175","1175",NA,NA,NA,"Martins, AB",NA,"2013","Jaboticatubas","31264","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"205","2019-11-21 10:09:43-03","IBt","SP","144463","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Joly, AB; Gemtchújnicov, I; Semir, J; Giulietti, AM; Joly, AM; Martins, F","CFSC1167","1972","03","05",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 2 Estrada da Usina","-43.7449989318848","-19.513599395752",NA,NA,NA,NA,NA,"Martins, AB",NA,"2013","Jaboticatubas","31264","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"206","2019-11-21 10:09:43-03","IBt","SP","216661","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Semir, J","CFSC5714","1979","08","16",NA,"Brasil","Minas Gerais","Km 115 ao longo da rodovia Lagoa Santa-Conceição do Mato Dentro-Diamantina","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"Martins, AB",NA,"2013","Santana do Riacho","26557","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"207","2019-11-21 10:09:43-03","IBt","SP","195268","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Lewis, GP; Muniz, CF; Mantovani, W; Giulietti, AM; Silva, JS","CFSC7815","1982","02","17",NA,"Brasil","Minas Gerais","Serra do Cipó, Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. P#?#roximo Fazenda Boa Vista","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"Martins, AB",NA,"2013","Santana do Riacho","26557","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"208","2019-11-21 10:09:43-03","IBt","SP","343754","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Campos, MTVA; Roque, N; Pirani, JR","CFSC13165","1993","07","20",NA,"Brasil","Minas Gerais","Serra do Cipó, Km 115 da estrada Belo Horizonte - Conceição do Mato Dentro. Campos rupestres com afloramento rochosos. Solo arenoso entre rochas","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,NA,"Martins, AB",NA,"2013","Santana do Riacho","26557","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
"209","2019-11-21 10:09:43-03","IBt","SP","184365","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cordata","Lavoisiera cordata","Cogn.","Forero, E; Wanderley, MGL; Melo, MMRF","7790","1980","09","06",NA,"Brasil","Minas Gerais","Serra do Riacho, Serra do Cipó, km 109 (antigo 114) da Estrada Lagoa Santa a Conceição do Mato Dentro","-43.7144012451172","-19.1688995361328","1100","1250",NA,NA,NA,"Martins, AB",NA,"2013","Santana do Riacho","26557","auto",NA,NA,"07",NA,NA,NA,NA,NA,NA
