"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","country","county","barcode","imagecode","identifiedBy","yearIdentified","recordedBy","year","month","day","stateProvince","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","recordNumber","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","phylum","order","continentOcean","locality","preparationType","coordinatePrecision","geoFlag","class","monthIdentified","dayIdentified","fieldNumber","individualCount","typeStatus"
"158","2020-12-21 16:42:44-03","MBM","MBM","34289","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Quatro Barras","MBM034289","MBM034289","Hatschbach, G.",NA,"Hatschbach, G.",NA,NA,NA,"Paraná","-49.0769004821777","-25.3656005859375",NA,NA,"33628",NA,NA,NA,NA,NA,"Southern America","Borda do Campo",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"159","2020-12-21 16:42:44-03","MBM","MBM","48723","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Rio Branco do Sul","MBM048723","MBM048723","Hatschbach, G.",NA,"Hatschbach, G.",NA,NA,NA,"Paraná","-49.3142013549805","-25.1900005340576",NA,NA,"5151",NA,NA,"= 246359",NA,NA,"Southern America","Tacaniça",NA,"37352","auto",NA,NA,NA,NA,NA,NA
"160","2020-12-21 16:42:44-03","MBM","MBM","246359","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Rio Branco do Sul","MBM246359","MBM246359","Hatschbach, G.",NA,"Hatschbach, G.",NA,NA,NA,"Paraná","-49.3142013549805","-25.1900005340576",NA,NA,"5151",NA,NA,"= 48723",NA,NA,"Southern America","Tacaniça",NA,"37352","auto",NA,NA,NA,NA,NA,NA
"161","2020-12-21 16:42:44-03","MBM","MBM","5873","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","São João do Triunfo","MBM005873","MBM005873","Hatschbach, G.",NA,"Hatschbach, G.",NA,NA,NA,"Paraná","-50.2971992492676","-25.6833000183105",NA,NA,"17743",NA,NA,NA,NA,NA,"Southern America","São João do Triunfo",NA,"20512","auto",NA,NA,NA,NA,NA,NA
"162","2020-12-21 16:42:44-03","MBM","MBM","217959","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","São José dos Pinhais","MBM217959","MBM217959","Hatschbach, G.",NA,"Silva, J.M.; Barboza, E.; Poliquesi, C.B.; Barboza, E.; Poliquesi, C.B.",NA,NA,NA,"Paraná","-49.2064018249512","-25.5347003936768",NA,NA,"2124",NA,NA,NA,NA,NA,"Southern America","Guarcana",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"163","2020-12-21 16:42:44-03","MBM","MBM","228612","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","São José dos Pinhais","MBM228612","MBM228612","Sousa, R.C. de",NA,"Sousa, R.C. de",NA,NA,NA,"Paraná","-49.2064018249512","-25.5347003936768",NA,NA,"s.n.",NA,NA,NA,NA,NA,"Southern America","Quississana",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"164","2020-12-21 16:42:44-03","MBM","MBM","120271","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","São Mateus do Sul","MBM120271","MBM120271",NA,NA,"Silva, S.M.; et al.; et al.",NA,NA,NA,"Paraná","-50.3828010559082","-25.8742008209229",NA,NA,"796",NA,NA,NA,NA,NA,"Southern America","Fazenda do Durgo",NA,"31353","auto",NA,NA,NA,NA,NA,NA
"165","2020-12-21 16:42:44-03","MBM","MBM","246367","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","São Mateus do Sul","MBM246367","MBM246367","Silva, S.M.",NA,"Silva, S.M.; et al.; et al.",NA,NA,NA,"Paraná","-50.3828010559082","-25.8742008209229",NA,NA,"796",NA,NA,NA,NA,NA,"Southern America","Fazenda do Durgo",NA,"31353","auto",NA,NA,NA,NA,NA,NA
"166","2020-12-21 16:42:44-03","MBM","MBM","175616","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Bento Gonçalves","MBM175616","MBM175616","Smith, S.F.",NA,"Wasum, R.; et al.; et al.",NA,NA,NA,"Rio Grande do Sul","-51.5191993713379","-29.1714000701904",NA,NA,"10307",NA,NA,NA,NA,NA,"Southern America","Bento Gonçalves",NA,"21248","auto",NA,NA,NA,NA,NA,NA
"167","2020-12-21 16:42:44-03","MBM","MBM","138019","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Caxias do Sul","MBM138019","MBM138019","Smith, S.F.",NA,"Wasum, R.; et al.; et al.",NA,NA,NA,"Rio Grande do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"6308",NA,NA,NA,NA,NA,"Southern America","Ana Rech, Faxinal",NA,"49662","auto",NA,NA,NA,NA,NA,NA
"168","2020-12-21 16:42:44-03","MBM","MBM","158961","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Caxias do Sul","MBM158961","MBM158961","Smith, S.F.",NA,"Wasum, R.; et al.; et al.",NA,NA,NA,"Rio Grande do Sul","-51.1794013977051","-29.1681003570557",NA,NA,"8998",NA,NA,NA,NA,NA,"Southern America","Jardim Botânico",NA,"49662","auto",NA,NA,NA,NA,NA,NA
"169","2020-12-21 16:42:44-03","MBM","MBM","120796","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Garibaldi","MBM120796","MBM120796","Smith, S.F.",NA,"Rossato, M.; et al.; et al.",NA,NA,NA,"Rio Grande do Sul","-51.5335998535156","-29.2560997009277",NA,NA,"3468",NA,NA,NA,NA,NA,"Southern America","Vila Santana, Marcorama",NA,"25074","auto",NA,NA,NA,NA,NA,NA
"170","2020-12-21 16:42:44-03","MBM","MBM","212641","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Morrinhos do Sul","MBM212641","MBM212641","Jarenkow, J.A.",NA,"Jarenkow, J.A.; Sobral, M.; Sobral, M.",NA,NA,NA,"Rio Grande do Sul","-49.934700012207","-29.3649997711182",NA,NA,"2911",NA,NA,NA,NA,NA,"Southern America","Tajuva",NA,"12766","auto",NA,NA,NA,NA,NA,NA
"171","2020-12-21 16:42:44-03","MBM","MBM","189801","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Riozinho","MBM189801","MBM189801","Jarenkow, J.A.",NA,"Jarenkow, J.A.; et al.; et al.",NA,NA,NA,"Rio Grande do Sul","-50.4524993896484","-29.6410999298096",NA,NA,"1780",NA,NA,NA,NA,NA,"Southern America","Entre Nova Tripoli e Boa Vista",NA,"18583","auto",NA,NA,NA,NA,NA,NA
"172","2020-12-21 16:42:44-03","MBM","MBM","255536","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","São Francisco de Paula","MBM255536","MBM255536","Smith, S.F.",NA,"Wasum, R.",NA,NA,NA,"Rio Grande do Sul","-50.5835990905762","-29.4480991363525",NA,NA,"257",NA,NA,NA,NA,NA,"Southern America","Rod. RS-235",NA,"76715","auto",NA,NA,NA,NA,NA,NA
"173","2020-12-21 16:42:44-03","MBM","MBM","227491","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","São José dos Ausentes","MBM227491","MBM227491","Smith, S.F.",NA,"Molon, R.C.; et al.; et al.",NA,NA,NA,"Rio Grande do Sul","-50.0657997131348","-28.7483005523682",NA,NA,"12175",NA,NA,NA,NA,NA,"Southern America","Silveira",NA,"42598","auto",NA,NA,NA,NA,NA,NA
"174","2020-12-21 16:42:44-03","MBM","MBM","61458","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Lages","MBM061458","MBM061458","Hatschbach, G.",NA,"Landrum, L.R.",NA,NA,NA,"Santa Catarina","-50.326099395752","-27.8160991668701",NA,NA,"2638",NA,NA,NA,NA,NA,"Southern America","15km de Otacílio Costa",NA,"70701","auto",NA,NA,NA,NA,NA,NA
"175","2020-12-21 16:42:44-03","MBM","MBM","203596","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Otacílio Costa","MBM203596","MBM203596","Hatschbach, G.",NA,"Ribas, O.S.; Cordeiro, J.; Poliquesi, C.B.; Cordeiro, J.; Poliquesi, C.B.",NA,NA,NA,"Santa Catarina","-50.121898651123","-27.4831008911133",NA,NA,"1203",NA,NA,NA,NA,NA,"Southern America","Fazenda do Cardoso",NA,"48988","auto",NA,NA,NA,NA,NA,NA
"176","2020-12-21 16:42:44-03","MBM","MBM","391779","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","São Bento do Sul","MBM391779","MBM391779","Brotto, M.L.","2014","Schwirkowski, P.","2013","11","02","Santa Catarina","-49.3786010742188","-26.2502994537354",NA,NA,"19A",NA,NA,NA,NA,NA,"Southern America","Serra Alta, Vila Pilz, linha férrea",NA,"23090","auto",NA,"08","20",NA,NA,NA
"177","2020-12-21 16:42:44-03","MBM","MBM","255462","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil","Urubici","MBM255462",NA,"Hatschbach, G.",NA,"Hatschbach, G.; Cervi, A.C.; Barboza, E.; Cervi, A.C.; Barboza, E.",NA,NA,NA,"Santa Catarina","-49.5917015075684","-28.0149993896484",NA,NA,"71643",NA,NA,NA,NA,NA,"Southern America","Subida ao Morro da Igreja",NA,"30102","auto",NA,NA,NA,NA,NA,NA
"178","2015-11-06 23:15:10-02","MNHN","RECOLNAT_MNHN_P","P01819279","PreservedSpecimen",NA,"Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brésil",NA,"P01819279","P01819279_01",NA,NA,"Sellow, F.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01819279' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Province de Rio-Grande","hb",NA,NA,NA,NA,NA,NA,NA,"syntype"
"179","2015-11-06 23:15:13-02","MNHN","RECOLNAT_MNHN_P","P01819280","PreservedSpecimen",NA,"Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Uruguay",NA,"P01819280","P01819280_01",NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01819280' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Banda Oriental del Uruguay","hb",NA,NA,NA,NA,NA,"C2 2167",NA,NA
"180","2019-01-04 14:18:24-02","MNHN","RECOLNAT_MNHN_P","P01819281","PreservedSpecimen",NA,"Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Uruguay",NA,"P01819281","P01819281_01",NA,NA,"Saint-Hilaire, A. de",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01819281' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Banda Oriental del Uruguay","hb",NA,NA,NA,NA,NA,"C2 2167",NA,NA
"181","2015-11-06 23:15:19-02","MNHN","RECOLNAT_MNHN_P","P01819282","PreservedSpecimen",NA,"Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brésil",NA,"P01819282","P01819282_01",NA,NA,"Saint-Hilaire, A. de","1816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01819282' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Province de Saint-Paul","hb",NA,NA,NA,NA,NA,"C2 1429",NA,NA
"182","2019-01-04 14:18:25-02","MNHN","RECOLNAT_MNHN_P","P01819283","PreservedSpecimen",NA,"Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brésil",NA,"P01819283","P01819283_01",NA,NA,"Saint-Hilaire, A. de","1816",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p01819283' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Province de Saint-Paul","hb",NA,NA,NA,NA,NA,"C2 1429",NA,NA
"183","2015-09-04 04:16:28-03","MNHN","RECOLNAT_MNHN_P","P03144853","PreservedSpecimen",NA,"Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Catanduvas","P03144853","P03144853_01",NA,NA,"Smith, L.B.|Klein, R.M.","1964","11","8","Santa Catarina","-51.78333","-27",NA,NA,NA,"700","900","<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03144853' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Vargem Bonita, northwest of Catanduvas","hb",NA,NA,NA,NA,NA,"13009",NA,NA
"184","2015-09-04 10:55:08-03","MNHN","RECOLNAT_MNHN_P","P04461840","PreservedSpecimen",NA,"Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Curitiba","P04461840","P04461840_01",NA,NA,"Joly, A.B.","1950","11","2","Paraná","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04461840' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Rodovia Curitiba - Paranaguá","hb","25180","auto",NA,NA,NA,"1151",NA,NA
"185","2015-09-04 04:16:29-03","MNHN","RECOLNAT_MNHN_P","P03144859","PreservedSpecimen",NA,"Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São Joaquim","P03144859","P03144859_01",NA,NA,"Lourteig, A.","1967","12","14","Santa Catarina","-49.9317016601562","-28.2938995361328",NA,NA,NA,"1400",NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p03144859' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,"Serra do Oratório","hb","48290","auto",NA,NA,NA,"2133",NA,NA
"186","2020-10-01 14:24:45-03","JBB","HEPH","17529","S","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","São José dos Pinhais",NA,NA,"Hatschbach, G","1997","Silva, JM; Barbosa, E; Poliquesi, CB","1997","10","24","Paraná ","-49.2064018249512","-25.5347003936768",NA,NA,"2124",NA,NA,NA,"Dicotyledon","Rosales","Southern America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA
"187","2020-12-11 11:40:34-03","UFMG","BHCB","44668","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"188","2020-12-11 11:40:34-03","UFMG","BHCB","31366","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Urubici",NA,NA,NA,NA,NA,NA,NA,NA,"Santa Catarina","-49.5917015075684","-28.0149993896484",NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,"Southern America","Estrada para Serra do Corvo Branco",NA,"30102","auto",NA,NA,NA,NA,NA,NA
"189","2020-12-11 11:40:34-03","UFMG","BHCB","31366","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brasil","Urubici",NA,NA,NA,NA,NA,NA,NA,NA,"Santa Catarina","-49.5917015075684","-28.0149993896484",NA,NA,"s.n.",NA,NA,NA,"Dicotyledon",NA,"Southern America","Estrada para Serra do Corvo Branco",NA,"30102","auto",NA,NA,NA,NA,NA,NA
"190","2021-02-11 17:21:29-03","UFPR","UPCB","56095","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Schlecht.","Brasil","Piraquara",NA,NA,"Reginato, M.","2005","Reginato, M.","2005","10","22","Paraná","-48.983333","-25.483333","-48.983333","-25.483333","629","1100","1100","Herbácea terrestre, flor verde. FOM/FODM..",NA,NA,NA,"Mananciais da Serra, Represa do Carvalhinho",NA,NA,NA,NA,"01","01",NA,NA,NA
"191","2021-02-11 17:21:29-03","UFPR","UPCB","34073","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Schlecht.","Brasil","Araucária",NA,NA,"Sousa, R.C. de",NA,"Sousa, R.C.de","1998","04","12","Paraná","-49.4103012084961","-25.5930995941162",NA,NA,NA,NA,NA,"Erva rasteira, eixo da inflorescência se destaca do corpo do vegetal, frutos com apêndices. Orla do capão..",NA,NA,NA,"Arredores de Araucária",NA,"21346","auto",NA,NA,NA,NA,NA,NA
"192","2021-02-11 17:21:29-03","UFPR","UPCB","14130","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Schlecht.","Brasil","São Mateus do Sul",NA,NA,"Silva, S.M.",NA,"Silva, S.M.","1986","10","14","Paraná","-50.3828010559082","-25.8742008209229",NA,NA,"796",NA,NA,"Erva rasteira, flor pouco vistosa verde, ruderal..",NA,NA,NA,"Fazenda do Durgo",NA,"31353","auto",NA,NA,NA,NA,NA,NA
"193","2021-02-11 17:21:29-03","UFPR","UPCB","65078","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Schlecht.","Brasil","General Carneiro",NA,NA,"Cervi, A.C.","2004","Bona, C.","2004","10","30","Paraná","-51.315601348877","-26.4274997711182",NA,NA,"155",NA,NA,"Planta subarbustiva com tricomas vermelhos. Campo.",NA,NA,NA,"Fazenda Santa Cândida. Lago das Araucárias.",NA,"33284","auto",NA,"11",NA,NA,NA,NA
"194","2021-02-11 17:21:29-03","UFPR","UPCB","45289","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Schlecht.","Brasil","Tibagi",NA,NA,"Cervi, A.C.","2002","Cervi, A.C.","2000","10","21","Paraná","-50.4136009216309","-24.5093994140625",NA,NA,"7064",NA,NA,"Rastejante, inflorescência creme. Borda de capão..",NA,NA,NA,"Parque Estadual do Guartelá",NA,"56988","auto",NA,"01","01",NA,NA,NA
"195","2021-02-11 17:21:29-03","UFPR","UPCB","42861","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Schlecht.","Brasil","Fazenda Rio Grande",NA,NA,"Dunaiski Jr., A.","1999","Dunaiski Jr., A.","1999","09","20","Paraná","-49.3081016540527","-25.6574993133545",NA,NA,"1475",NA,NA,"Erva rastejante, flores verdes..",NA,NA,NA,"Passo Amarelo",NA,"12596","auto",NA,"09","20",NA,NA,NA
"196","2021-02-11 17:21:29-03","UFPR","UPCB","21142","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Schlecht.","Brasil","Palmas",NA,NA,"Guimarães, O.A.","2007","Marquesini, N.R.","1992","11","12","Paraná","-51.9906005859375","-26.4841995239258",NA,NA,NA,NA,NA,"Erva prostrada. Local montanhoso e pedregoso, perto da casa da D. Jacira..",NA,NA,NA,"Posto indígena: Palmas",NA,"46666","auto",NA,"04","10",NA,NA,NA
"197","2021-02-11 17:21:29-03","UFPR","UPCB","34072","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Schlecht.","Brasil","Quatro Barras",NA,NA,"Sousa, R.C. de",NA,"Sousa, R.C.de","1998","03","05","Paraná","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"Erva rasteira, flores amareladas, frutos com apêndices..",NA,NA,NA,"Quississana",NA,"17116","auto",NA,NA,NA,NA,NA,NA
"198","2021-02-11 17:21:29-03","UFPR","UPCB","34080","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Schlecht.","Brasil","São José dos Pinhais",NA,NA,"Sousa, R.C. de",NA,"Sousa, R.C.de","1997","07","30","Paraná","-49.2064018249512","-25.5347003936768",NA,NA,NA,NA,NA,"Erva rasteira com haste da inflorescência se destacando do restante do corpo do vegetal. Flores amareladas, frutos com apêndices. Campo aberto..",NA,NA,NA,"Quississana",NA,"45291","auto",NA,NA,NA,NA,NA,NA
"199","2021-02-11 17:21:29-03","UFPR","UPCB","36072","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Schlecht.","Brasil","Palmas",NA,NA,"Hatschbach, G.","1998","Hatschbach, G.","1998","11","16","Paraná","-51.9906005859375","-26.4841995239258",NA,NA,"68714",NA,NA,"Ascendente, borda de capão..",NA,NA,NA,"Rod. BR 449, km 5-10",NA,"46666","auto",NA,"01","01",NA,NA,NA
"200","2021-02-11 17:21:29-03","UFPR","UPCB","50672","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Schlecht.","Brasil","Grão Pará",NA,NA,"Hatschbach, G.","2004","Hatschbach, G.","2004","11","19","Santa Catarina","-49.2146987915039","-28.1849994659424",NA,NA,"78234",NA,NA,"Base do paredão rochoso..",NA,NA,NA,"Serra do Corvo",NA,"24844","auto",NA,"01","01",NA,NA,NA
"201","2021-02-11 17:21:29-03","UFPR","UPCB","44379","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Schlecht.","Brasil","Urubici",NA,NA,"Hatschbach, G.","2000","Hatschbach, G.","2000","12","08","Santa Catarina","-49.5917015075684","-28.0149993896484",NA,NA,"71643",NA,NA,"Reptante, orla do capão junto ao campo de altitude. Alt. 1350m..",NA,NA,NA,"Subida ao Morro da Igreja",NA,"30102","auto",NA,"01","01",NA,NA,NA
"202","2021-02-11 17:21:29-03","UFPR","UPCB","26802","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Schlecht.","Brasil","Rio Branco do Sul",NA,NA,"Hatschbach, G.",NA,"Hatschbach, G.","1958","10","14","Paraná","-49.3142013549805","-25.1900005340576",NA,NA,NA,NA,NA,"Erva rasteira..",NA,NA,NA,"Tacaniça",NA,"37352","auto",NA,NA,NA,NA,NA,NA
"203","2021-02-11 17:21:29-03","UFPR","UPCB","34088","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Schlecht.","Brasil","Curitiba",NA,NA,"Sousa, R.C. de",NA,"Sousa, R.C.de","1997","11","15","Paraná","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,NA,"Erva rasteira, haste da inflorescência destacada do corpo vegetativo. Inflorescência congesta, flores amareladas..",NA,NA,NA,"UFPR - Centro Politécnico",NA,"25180","auto",NA,NA,NA,NA,NA,NA
"204","2009-07-24 10:06:00-03","MO","MOBOT","100202530","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil",NA,NA,NA,"G. Hatschbach",NA,"Gert G. Hatschbach|Rodolphe E. Spichiger|Armando C. Cervi|Pierre A. Loizeau","1998","11","16","Paraná",NA,NA,NA,NA,"Hatschbach 68714",NA,NA,NA,NA,NA,"South America","Rod. BR-449, km 5-10 (Mun. Palmas).",NA,NA,NA,NA,NA,NA,NA,"1",NA
"205","2012-01-04 14:35:00-02","MO","MOBOT","2476393","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil",NA,NA,NA,"Bonotto, A. L.",NA,"A.L. Bonotto","1990","11","8","Rio Grande do Sul",NA,NA,NA,NA,"Bonotto 118",NA,NA,NA,NA,NA,"South America","Santa Maria",NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2011-12-09 12:31:00-02","MO","MOBOT","3163870","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Uruguay",NA,NA,NA,NA,NA,"Juan P. Gallinal H.|Aragone|Bergalli|Campal|Bernardo Rosengurtt","1942",NA,NA,"Florida",NA,NA,NA,NA,"Gallinal H. E5016",NA,NA,NA,NA,NA,"South America","Cerro Colorado, San Pedro.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"207","2015-12-27 21:46:00-02","MO","MOBOT","3164056","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil",NA,NA,NA,"S.F. Smith",NA,"M. Rossato|et al.","1987","11","7",NA,NA,NA,NA,NA,"Rossato 3468","700.00000000",NA,NA,NA,NA,"South America","RS - Garibaldi - Marcorama - Vila Santana em barranco.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2008-05-27 22:02:00-03","MO","MOBOT","3164364","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil",NA,NA,NA,"G. Hatschbach",NA,"Gert G. Hatschbach","1979","12","14","Paraná",NA,NA,NA,NA,"Hatschbach 42659",NA,NA,NA,NA,NA,"South America","Puruna (mun. Balsa Nova )Paraná.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2012-04-24 15:04:00-03","MO","MOBOT","3164670","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Uruguay",NA,NA,NA,NA,NA,"W.G. Herter","1929","11",NA,"San José",NA,NA,NA,NA,"Herter 916a","30.00000000",NA,NA,NA,NA,"South America","Astropurp. rip. argill, hum, soli exp.",NA,NA,NA,NA,NA,NA,NA,"1",NA
"210","2012-04-13 09:00:00-03","MO","MOBOT","3165386","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Brazil",NA,NA,NA,"L. B. Smith",NA,"Lyman B. Smith|Roberto M. Klein","1964","11","8","Santa Catarina","-51.78333","-27",NA,NA,"Smith 13009","700.00000000","900.00000000",NA,NA,NA,"South America","Catanduvas: ruderal, Vargem Bonita, northwest of Catanduvas.",NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2008-05-27 22:02:00-03","MO","MOBOT","3165849","PreservedSpecimen","Plantae","Rosaceae","Acaena","eupatoria","Acaena eupatoria","Cham. & Schltdl.","Argentina","Tornquist",NA,NA,NA,NA,"Rossi-Bachmann","1947","1","22","Buenos Aires",NA,NA,NA,NA,"Rossi-Bachmann 330",NA,NA,NA,NA,NA,"South America","Partido. Arroyo San Berardo, Las Piletas",NA,NA,NA,NA,NA,NA,NA,NA,NA
