"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","occurrenceRemarks","phylum","order","continentOcean","preparationType","locality","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","infraspecificEpithet","relationshipType","sex"
"395","2020-08-20 15:00:35-03","UFSC","FLOR","21263","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, P.P.A.","Souza, M.L.; Amaral, L.G.; Fronza, M.; Sá, M.R. de & Araujo, A.C.","1988","04","19","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0021263",NA,"2012","02","01","1121",NA,NA,"Solanales",NA,NA,"Antiga estrada para o Balneário Daniela, Ilha de Santa Catarina.","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"396","2020-09-23 12:35:39-03","UFSC","FLOR","42956","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Trevisan, R.","Hassemer, G.N.","2011","02","21","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0042956",NA,"2011",NA,NA,"407","trepadeira, flor rosa claro",NA,"Solanales",NA,NA,"Campus da UFSC, Ilha de Santa Catarina.","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"397","2020-09-23 12:35:39-03","UFSC","FLOR","20970","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, P.P.A.","Falkenberg, D.B.; Santos, C.R. dos","1990","05","10","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"5","5","FLOR0020970",NA,"2012","02","01","5362","trepadeira, 2m altura; com látex Habitat: em cerca (tela de arame)",NA,"Solanales",NA,NA,"Horto Botânico da UFSC, na saída para Carvoeira, Ilha de Santa Catarina.","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"398","2020-09-23 12:35:39-03","UFSC","FLOR","18180","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, P.P.A.","Falkenberg, D.B.","1989","05","17","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"10","10","FLOR0018180",NA,"2012","02","01","4811","trepadeira em tela de arame, até 2m altura; folhas verdes ou arroxeadas, glabras; corola roxo escuro no interior do tubo e roxo claro na face externa e na metade superior da face interna; ovário hirsuto, bilocular; fruto piloso, semen",NA,"Solanales",NA,NA,"Horto Botânico da Universidade Federal de Santa Catarina, Tindade, Ilha de Santa Catarina.","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"399","2020-09-23 12:35:39-03","UFSC","FLOR","51698","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Nuernberg, A.","Nuernberg, A.","2013","04","22","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"15","15","FLOR0051698",NA,"2014","01","29","1027","trepadeira, flor rosa Habitat: beira de banhado",NA,"Solanales",NA,NA,"PAERVE - Parque Estadual do Rio Vermelho, Ilha de Santa Catarina.","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"400","2020-09-23 12:35:39-03","UFSC","FLOR","35166","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, P.P.A.","Guimarães, T.B.; Falkenberg, D.B.","2005","02","21","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0035166",NA,"2012","02","01","937","trepadeira, parte exterior da corola rosa claro e parte interior rosa escuro Habitat: baixada seca entre dunas, na restinga",NA,"Solanales",NA,NA,"Parque Municipal das Dunas da Lagoa da Conceição, atrás do Posto Policial da Av. das Rendeiras, Ilha de Santa Catarina,.","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"401","2020-09-23 12:35:39-03","UFSC","FLOR","35167","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, P.P.A.","Guimarães, T.B.; Falkenberg, D.B.","2005","06","28","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,NA,NA,"FLOR0035167",NA,"2012","02","01","960","trepadeira, fruto maduro marrom Habitat: baixada eventualmente alagada, entre dunas na restinga",NA,"Solanales",NA,NA,"Parque Municipal das Dunas da Lagoa da Conceição, atrás do Posto Policial da Av. das Rendeiras, Ilha de Santa Catarina.","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"402","2020-09-23 12:35:39-03","UFSC","FLOR","23838","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, P.P.A.","Falkenberg, D.B.; Silva Filho, F.A. da","1994","04","12","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"5","5","FLOR0023838",NA,"2012","02","01","6660","trepadeira, 1,5m altura, corola roxo claro, pilosidade densa na base dos filetes, óvulos não pilosos Habitat: restinga, vegetação arbustiva dentro de riacho",NA,"Solanales",NA,NA,"Rio Vermelho, Ilha de Santa Catarina.","27000","auto",NA,NA,NA,NA,NA,NA,NA,NA
"403","2020-09-23 12:35:39-03","UFSC","FLOR","54554","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Mello, A.S.","Mello, A.S.; Daltrini, C. & Aguiar, T.","2009","06","23","Brasil","Santa Catarina","Itapema","-48.611400604248","-27.0902996063232",NA,NA,NA,NA,"FLOR0054554",NA,"2009","06","23","201","trepadeira sobre rochas, presença de fruto Habitat: restinga",NA,"Solanales",NA,NA,"Praia Grossa. Local de diagnóstico para criação de Unidade de Conservação.","9090","auto",NA,NA,NA,NA,NA,NA,NA,NA
"404","2020-09-23 12:35:39-03","UFSC","FLOR","42001","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Mello, A.S.","Nuernberg, A.; Mello, A.S.","2011","03","20","Brasil","Santa Catarina","Porto Belo","-48.5531005859375","-27.1578006744385",NA,NA,NA,NA,"FLOR0042001",NA,"2011","03","20","2","trepadeira herbácea, flor violácea Habitat: borda de mata atlântica de encosta",NA,"Solanales",NA,NA,"Área de Proteção Ambiental Ponta do Araçá.","13032","auto",NA,NA,NA,NA,NA,NA,NA,NA
"405","2021-03-04 15:46:40-03","IF","SPSF","27912","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,NA,"J.A.Pastore & C.Moura","2001","03","23","Brasil","SP","São Vicente","-46.3899993896484","-23.9599990844727",NA,NA,NA,NA,NA,NA,NA,NA,NA,"989","COLETA: XLS: SPSFAntigo; GEOGRAFIA: em barranco frente ao mar&nf;;","Magnoliophyta","Solanales","América do Sul",NA,"Parque Estadual Xixová-Japuí","25482","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"406","2021-03-04 15:46:40-03","IF","SPSF","26975","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,NA,"S.L.R.Castro","1996","05","14","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"45","COLETA: XLS: SPSFAntigo; GEOGRAFIA: restinga&nf;;","Magnoliophyta","Solanales","América do Sul",NA,"P.E.Serra do Mar, Núcleo Picinguaba","34265","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"407","2021-03-04 15:46:40-03","IF","SPSF","27191","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,NA,"W.Hoehne","1964","04","04","Brasil","RJ","Guanabara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5715","COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","América do Sul",NA,"recreio dos Bandeirantes",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"408","2021-03-04 15:46:40-03","IF","SPSF","31511","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,NA,"R.G.Udulutsch","2002","04","21","Brasil","SP","Sete Barras","-47.994167","-24.141389",NA,NA,NA,NA,NA,NA,NA,NA,NA,"610","COLETA: XLS: SPSFAntigo; GEOGRAFIA: entorno do Rio Bonito&nf;;","Magnoliophyta","Solanales","América do Sul",NA,"Parque Estadual Carlos Botelho - Núcleo Sete Barras",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"409","2021-03-04 15:46:40-03","IF","SPSF","41436","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","R.Simão Bianchini","C.de Moura & L.C.Liborio & R.N.Costa","2009","04","08","Brasil","SP","Itanhaém","-46.785556","-24.180833",NA,NA,NA,NA,NA,NA,"2010","05","25","272","COLETA: Próximo ao Farol, área antropizada.&nf;Liana. Flores de cor lilás.;","Magnoliophyta","Solanales","América do Sul",NA,"Refúgio de Vida Silvestre Ilha do Abrigo",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"410","2021-03-04 15:46:40-03","IF","SPSF","49367","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","M.Pastore","M.Pastore & R.M.Brito","2013","01","04","Brasil","SP","Ubatuba","-45.036944","-23.321389",NA,NA,"1","1",NA,NA,"2013","01","20","224","COLETA: Trepadeira volúvel. Cálice verde; corola rosa com tubo mais escuro.; GEOGRAFIA: Mata Atlântica, Restinga. Próximo à area da Praia do Engenho.;","Magnoliophyta","Solanales","América do Sul",NA,"Parque Estadual da Ilha Anchieta",NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"411","2021-03-04 15:46:40-03","IF","SPSF","00629","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,NA,"J.M. Vasconcelos","1944","09","12","Brasil","PB","Areia","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,NA,NA,NA,NA,"67","COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","América do Sul",NA,NA,"15425","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"412","2021-03-04 15:46:40-03","IF","SPSF","00628","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,NA,"J.M. Vasconcelos","1944","09","12","Brasil","PB","Areia","-35.6916999816895","-6.96332979202271",NA,NA,NA,NA,NA,NA,NA,NA,NA,"66","COLETA: XLS: SPSFAntigo;","Magnoliophyta","Solanales","América do Sul",NA,NA,"15425","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"413","2021-03-04 15:46:40-03","IF","SPSF","19694","PreservedSpecimen","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea",NA,NA,"M.J.Robim & R.R.Santos","1995","01","15","Brasil","SP","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,NA,NA,NA,NA,NA,"862","COLETA: XLS: SPSFAntigo; GEOGRAFIA: trilha da Prainha&nf;;","Magnoliophyta","Solanales","América do Sul",NA,"Parque Estadual da Ilha Anchieta","34265","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA
"414","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata","Sweet",NA,"Hostmann, FWR",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"330",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"415","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata","Sweet",NA,"Roxburgh, W; Choisy, JD",NA,NA,NA,"India",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Asia-Tropical",NA,"Habitat in India orientali.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"416","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata","Sweet",NA,"Meyer, FG",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"417","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata","Sweet",NA,"Wullschlaegel, HR",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"418","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata","Sweet",NA,"Friedrichsthal, ER",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"651",NA,NA,NA,"Northern America",NA,"Insulis Antillanis, in Mexico, Guatemala.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"419","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata","Sweet",NA,"Friedrichsthal, ER",NA,NA,NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"479",NA,NA,NA,"Northern America",NA,"Insulis Antillanis, in Mexico, Guatemala.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"420","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata pauciflora","Sweet",NA,"Humboldt, FWHA",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Vaga et Extrabrasil.; HABITAT: Vaga et Extrabrasil.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pauciflora",NA,NA
"421","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata pauciflora","Sweet",NA,"Rabelo, BS",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"283",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pauciflora",NA,NA
"422","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata platanifolia","Sweet",NA,"Meyer, GFW",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"platanifolia",NA,NA
"423","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata platanifolia","Sweet",NA,"Sieber, FW",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"platanifolia",NA,NA
"424","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata platanifolia","Sweet",NA,"Sello, HL",NA,NA,NA,"Brazil","Paraíba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"platanifolia",NA,NA
"425","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata platanifolia","Sweet",NA,"Sieber, FW",NA,NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herb. Fl.181",NA,NA,NA,NA,NA,"Etiam in Antillis.",NA,NA,NA,NA,NA,NA,NA,"platanifolia",NA,NA
"426","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata platanifolia","Sweet",NA,"Hoffmann, C",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"platanifolia",NA,NA
"427","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata platanifolia","Sweet",NA,"Pohl, JBE",NA,NA,NA,"Brazil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"platanifolia",NA,NA
"428","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata platanifolia","Sweet",NA,"?",NA,NA,NA,"India",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herb. Marts.n.",NA,NA,NA,"Asia-Tropical",NA,"Et in India orient..,",NA,NA,NA,NA,NA,NA,NA,"platanifolia",NA,NA
"429","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata vulgaris","(Roxb.) Sweet",NA,"Salzmann, P",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"360",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"vulgaris",NA,NA
"430","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata vulgaris","(Roxb.) Sweet",NA,"Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1651",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"vulgaris",NA,NA
"431","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata vulgaris","(Roxb.) Sweet",NA,"Burchell, WJ",NA,NA,NA,"Brazil","Pará",NA,"-48.504444","-1.455833","-48.504444","-1.455833",NA,NA,NA,NA,NA,NA,NA,"9534",NA,NA,NA,"Southern America",NA,"IBB/Belem, Pará, Pará",NA,NA,NA,NA,NA,NA,NA,"vulgaris",NA,NA
"432","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata vulgaris","(Roxb.) Sweet",NA,"Blanchet, JS",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1016",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"vulgaris",NA,NA
"433","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata pauciflora","Sweet",NA,"Humboldt, FWHA",NA,NA,NA,"Peru",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Vaga et Extrabrasil.; HABITAT: Vaga et Extrabrasil.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pauciflora",NA,NA
"434","2017-09-11 17:09:23-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","fastigiata","Ipomoea fastigiata pauciflora","Sweet",NA,"Rabelo, BS",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"283",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,"pauciflora",NA,NA
"435","2017-09-11 17:09:25-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Convolvulaceae","Ipomoea","surinamensis","Ipomoea surinamensis","Miq.",NA,"?",NA,NA,NA,"Guyana",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,"Southern America",NA,"Habitat in Guyana Batava,- hinc forsan etiam in vincinis Brasiliae partibus. (Nnon vidimus)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"436","2021-02-08 12:39:28-03","UFRGS","ICN","088127","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, P; Bianchini, RS","Zé Cecílio","1984","03","27","Brasil","RS","Imbé","-50.128101348877","-29.9752998352051",NA,NA,NA,NA,"ICN00031437",NA,"2009","02","28","122",NA,"Dicotyledon",NA,"América do Sul",NA,"Rio Tramandaí CECLIMAR","11309","auto",NA,NA,NA,NA,NA,NA,NA,NA
"437","2021-02-08 12:39:28-03","UFRGS","ICN","034555","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Longhi; Born; Toffoli","1977","05","13","Brasil","RS","Porto Alegre","-51.2299995422363","-30.0331001281738",NA,NA,NA,NA,"ICN00031442",NA,"2012","11","23","s.n.","UTM E 475620, N 6679530","Dicotyledon",NA,"América do Sul",NA,"Ilha da Casa da Pólvora","29946","auto",NA,NA,NA,NA,NA,NA,NA,NA
"438","2021-02-08 12:39:28-03","UFRGS","ICN","144058","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, P","Hagelund, K","1985","12","07","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00031462",NA,"2008","01","15","15737","Doação de Karner Hagelund","Dicotyledon",NA,"América do Sul",NA,"Alta Rio Terra","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"439","2021-02-08 12:39:28-03","UFRGS","ICN","140742","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Hagelund, K","1977","01","15","Brasil","RS","Torres","-49.7268981933594","-29.3353004455566",NA,NA,NA,NA,"ICN00031440",NA,"2012","11","23","11052","Doação de Karner Hagelund.","Dicotyledon",NA,"América do Sul",NA,"Mambituba","20837","auto",NA,NA,NA,NA,NA,NA,NA,NA
"440","2021-02-08 12:39:28-03","UFRGS","ICN","163458","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Ferreira, PPA; Dettke, GA","2010","01","28","Brasil","RS","Maquiné","-50.348333","-29.493333","-50.348333","-29.493333",NA,NA,"ICN00031460",NA,NA,NA,NA,"354","beira de mato","Dicotyledon",NA,"América do Sul",NA,"Cascata do Garapiá 29° 29' 36.0S 50° 20' 54.5W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"441","2021-02-08 12:39:28-03","UFRGS","ICN","163459","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Ferreira, PPA; Dettke, GA","2010","01","28","Brasil","RS","Maquiné","-50.285833","-29.564722","-50.285833","-29.564722",NA,NA,"ICN00031459",NA,NA,NA,NA,"355","beira de mato","Dicotyledon",NA,"América do Sul",NA,"Barra do Ouro RS 484 29° 33' 53.5S 50° 17' 09.9W",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"442","2021-02-08 12:39:28-03","UFRGS","ICN","166876","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Ferreira, PPA; Miotto, STS; Durigon, J","2011","02","23","Brasil","RS","Osório","-50.35","-29.895833","-50.35","-29.895833",NA,NA,"ICN00031455",NA,NA,NA,NA,"660","trepadeira latescente, corola rosa","Dicotyledon",NA,"América do Sul",NA,"BR 290 Freeway km 7 Lagoa dos Barros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"443","2021-02-08 12:39:28-03","UFRGS","ICN","166887","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Ferreira, PPA; Miotto, STS; Durigon, J","2011","02","24","Brasil","SC","Morro da Fumaça","-49.183611","-28.647222","-49.183611","-28.647222",NA,NA,"ICN00031453",NA,NA,NA,NA,"671","trepadeira latescente, corola rosa","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"444","2021-02-08 12:39:28-03","UFRGS","ICN","166915","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Ferreira, PPA; Miotto, STS; Durigon, J","2011","02","27","Brasil","SC","Palhoça","-48.664444","-27.6275","-48.664444","-27.6275",NA,NA,"ICN00031456",NA,NA,NA,NA,"699","trepadeira latescente, corola rosa","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"445","2021-02-08 12:39:28-03","UFRGS","ICN","169978","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy","Ferreira, PPA","Seger, GDS; Bach, E","2011","04","24","Brasil","SC","São Francisco do Sul","-48.496111","-26.219167","-48.496111","-26.219167",NA,NA,"ICN00031467",NA,NA,NA,NA,"1050","prostrada com frutos; topo de morro, ao lado de uma cerca, sobre a a vegetação rasteira","Dicotyledon",NA,"América do Sul",NA,"Morro da Enseada",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"446","2021-02-08 12:39:28-03","UFRGS","ICN","171382","S","Plantae","Convolvulaceae","Ipomoea","tiliacea","Ipomoea tiliacea","(Willd.) Choisy",NA,"Ferreira, PPA; et al.","2011","12","18","Brasil","PR","Guaratuba","-48.586389","-25.939722","-48.586389","-25.939722","750","750","ICN00031444",NA,NA,NA,NA,"796","et al. = J. Durigon, C.A.D. Welker & E.L.C. Soares; trepadeira latescente, corola rosa","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
