"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","coordinatePrecision","geoFlag","infraspecificEpithet","class","typeStatus","fieldNumber","individualCount","relatedCatalogItem"
"495","2020-05-08 11:12:21-03","UEFS","HUEFS","156288","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2011","12",NA,"Queiroz, L.P.de","2009","04","25","Brasil","Goiás","Alto Paraíso","-47.489444","-14.105833","47W29'22''","14S6'21''","HUEFS0156288",NA,"Estrada para Nova Roma, ca. 8 Km de Alto Paraíso.","1081","1081","Campo cerrado de altitude misturado com campo rupestre. Solo predominantemente arenoso com afloramento de arenito.","14271",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"496","2020-05-08 11:12:20-03","UEFS","HUEFS","139134","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,NA,NA,NA,"Machado, L.A.Z.","2010","04",NA,"Brasil","Mato Grosso do Sul","Poxoréu",NA,NA,NA,NA,"HUEFS0139134",NA,"MT 340, Guiratinga/Poxoréu",NA,NA,"Cerrado","10095",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"497","2020-05-08 11:12:20-03","UEFS","HUEFS","146591","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2011","12",NA,"Felfili, J.M.","1994","03","22","Brasil","Distrito Federal","Distrito Federal","-47.916667","-15.933333","47W55'","15S56'","HUEFS0146591",NA,"Fazenda Água Limpa.",NA,NA,"Mata do Gama Linha 1 na borda com o campo limpo.","256",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"498","2020-05-08 11:12:20-03","UEFS","HUEFS","142193","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2012","01",NA,"Rezende, S.G.","2007","04","20","Brasil","Minas Gerais","Vazante","-46.85","-17.95","46W51'0''","17S57'0''","HUEFS0142193",NA,"Área da Votorantin Metais, Morro da Usina.","674","674",NA,"2712A",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"499","2020-05-08 11:12:20-03","UEFS","HUEFS","147425","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2011","12",NA,"Martins, R.C.","2008","05","13","Brasil","Distrito Federal","Brasília","-47.985278","-15.911389","47W59'7''","15S54'41''","HUEFS0147425",NA,"Granja do Ipê. Park Way.",NA,NA,NA,"881",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"500","2020-05-08 11:12:20-03","UEFS","HUEFS","152836","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2012","01",NA,"Barreto, K.D.","1994","02","08","Brasil","São Paulo","Piracicaba","-47.653333","-22.661111","47W39'12''","22S39'40''","HUEFS0152836","HUEFS0152836","Município de Piracicaba.Godinho.",NA,NA,"Área perturbada.","1972",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"501","2020-05-08 11:12:21-03","UEFS","HUEFS","169174","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2011","12",NA,"Cunha, M.A.","1952","03","26","Brasil","São Paulo","São Paulo","-48","-23.566667","48W0'","23S34'","HUEFS0169174",NA,"Horto Florestal, no mato.","645","645",NA,"SPSF4304",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"502","2020-05-08 11:12:20-03","UEFS","HUEFS","30122","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2012","01",NA,"Coradin, L.","1987","06","18","Brasil","Goiás","Formosa","-47.183333","-15.233333","47W11'","15S14'","HUEFS0030122",NA,"Rodovia Formosa-Alvorada (Br-020), km 58.","750","750","Mata caducifólia com abund6ancia de capim Jaraguá. Solo latossolo vermelho amarelo, rocha calcárea. Relevo ondulado.","7569",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"503","2020-05-08 11:12:20-03","UEFS","HUEFS","48207","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2012","01",NA,"Vieira, J.G.","1985","03","26","Brasil","Distrito Federal","Brasília","-47.366667","-15.55","47W22'","15S33'","HUEFS0048207",NA,"BR-020 Brasília - Formosa Km 65.","1250","1250","Cerrado modificado. Latossolo.","343",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"504","2020-05-08 11:12:20-03","UEFS","HUEFS","32865","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2011","12",NA,"Gomes, J.C.","1964","03","18","Brasil","São Paulo","Campos do Jordão","-45.616667","-22.8","45W37'","22S48'","HUEFS0032865",NA,"Fazenda da Guarda.",NA,NA,NA,"1639",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"505","2020-05-08 11:12:20-03","UEFS","HUEFS","48086","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2011","12",NA,"Walter, B.M.T.","1997","03","26","Brasil","Distrito Federal","Brasília","-48.016667","-15.916667","48W1'","15S55'","HUEFS0048086",NA,"Fazenda Sucupira (EMBRAPA / CENARGEN). Região entre o Recanto das Emas e o Riacho Fundo.","1060","1060","Borda da Mata de Galeria do Córrego Açudinho.","3746",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"506","2020-05-08 11:12:20-03","UEFS","HUEFS","9157","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2011","11",NA,"Queiroz, L.P.de","1989","02","23","Brasil","São Paulo","Itirapina","-47.816667","-22.25","47W49'","22S15'","HUEFS0009157",NA,NA,NA,NA,NA,"2306",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"507","2020-05-08 11:12:20-03","UEFS","HUEFS","48499","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2012","02",NA,"Rezende, J.M.","1996","06","05","Brasil","Distrito Federal","Samambaia","-48.05","-15.866667","48W3'0''","15S52'0''","HUEFS0048499",NA,"Parque Boca da Mata.","1150","1150","Beirade Mata de galeria.","513",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"508","2020-05-08 11:12:20-03","UEFS","HUEFS","82517","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2011","12",NA,"Queiroz, L.P.de","2004","03","18","Brasil","Bahia","Barra da Estiva","-41.306667","-13.673333","41W18'24''","13S40'24''","HUEFS0082517","HUEFS0082517","Ca. 5 km Sul de Barra da Estiva.",NA,NA,"Área bastante degrada.","9191",NA,NA,NA,"Angiospermae","Fabales",NA,NA,NA,"Rosanae",NA,NA,NA,NA
"509","2020-05-08 11:12:20-03","UEFS","HUEFS","133951","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2011","12",NA,"Kuhlmann, J.G.",NA,NA,NA,"Brasil","Minas Gerais","Viçosa","-42.8819007873535","-20.7539005279541",NA,NA,"HUEFS0133951","HUEFS0133951",NA,NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Fabales","13937","auto",NA,"Rosanae",NA,NA,NA,NA
"510","2020-05-08 11:12:20-03","UEFS","HUEFS","132304","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2011","12",NA,"Hoehne, W.","1947","03","13","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"HUEFS0132304",NA,"Alto da Lapa.",NA,NA,NA,"1990",NA,NA,NA,"Angiospermae","Fabales","53584","auto",NA,"Rosanae",NA,NA,NA,NA
"511","2020-05-08 11:12:20-03","UEFS","HUEFS","63055","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2011","12",NA,"Araújo, F.S.","2002","02","02","Brasil","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,"HUEFS0063055",NA,"Arredores do P. E. do Ibitipoca, após o trevo para Santa Rita do Ibitipoca.",NA,NA,NA,"173",NA,NA,NA,"Angiospermae","Fabales","30417","auto",NA,"Rosanae",NA,NA,NA,NA
"512","2020-05-08 11:12:20-03","UEFS","HUEFS","134959","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2011","12",NA,"Santoro, J.","1947","03","13","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,"HUEFS0134959",NA,"Bosque dos Jequitibás.",NA,NA,NA,"8192",NA,NA,NA,"Angiospermae","Fabales","23900","auto",NA,"Rosanae",NA,NA,NA,NA
"513","2020-05-08 11:12:20-03","UEFS","HUEFS","129049","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2011","12",NA,"Heringer, E.P.","1941","04","08","Brasil","Minas Gerais","Coronel Pacheco","-43.2655982971191","-21.5877990722656",NA,NA,"HUEFS0129049",NA,"Estação Esperimental Café.",NA,NA,NA,"565",NA,NA,NA,"Angiospermae","Fabales","10350","auto",NA,"Rosanae",NA,NA,NA,NA
"514","2020-05-08 11:12:20-03","UEFS","HUEFS","133946","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2011","12",NA,"Mattos, A.","1966","02",NA,"Brasil","Minas Gerais","São Lourenço","-45.0544013977051","-22.1163997650146",NA,NA,"HUEFS0133946","HUEFS0133946","Estrada São Lourenço - Carmo de Minas.",NA,NA,NA,"446",NA,NA,NA,"Angiospermae","Fabales","7500","auto",NA,"Rosanae",NA,NA,NA,NA
"515","2020-05-08 11:12:20-03","UEFS","HUEFS","139072","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel",NA,NA,NA,NA,"Setubal, R.B.","2007","02","12","Brasil","Rio Grande do Sul","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,"HUEFS0139072",NA,"Fazenda do Cilho.",NA,NA,"Campo rupestre.","924",NA,NA,NA,"Angiospermae","Fabales","55856","auto",NA,"Rosanae",NA,NA,NA,NA
"516","2020-05-08 11:12:20-03","UEFS","HUEFS","135011","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2011","12",NA,"Faria, R.","1967","08","10","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"HUEFS0135011",NA,"Jardim Botânico e Parque do Estado.",NA,NA,NA,"26",NA,NA,NA,"Angiospermae","Fabales","53584","auto",NA,"Rosanae",NA,NA,NA,NA
"517","2020-05-08 11:12:20-03","UEFS","HUEFS","31014","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2011","12",NA,"Damasceno, J.","1997","03","13","Brasil","Minas Gerais","Belo Horizonte","-43.937801361084","-19.9207992553711",NA,NA,"HUEFS0031014",NA,"Parque das Mangabeiras.",NA,NA,NA,"LAS147",NA,NA,NA,"Angiospermae","Fabales","17082","auto",NA,"Rosanae",NA,NA,NA,NA
"518","2020-05-08 11:12:21-03","UEFS","HUEFS","169153","PreservedSpecimen","Plantae","Leguminosae Subfam. Papilionoideae","Desmodium","subsecundum","Desmodium subsecundum","Vogel","L.C.P.Lima","2011","12",NA,"Custódio, L.","1999","09",NA,"Brasil","São Paulo","Mairiporã","-46.5800018310547","-23.3099994659424",NA,NA,"HUEFS0169153",NA,"Serra da Cantareira, Sausalito.",NA,NA,"Vegetação alterada.","988",NA,NA,NA,"Angiospermae","Fabales","15840","auto",NA,"Rosanae",NA,NA,NA,NA
"519","2019-09-04 18:44:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor",NA,NA,NA,NA,NA,"F. Sellow",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"4955","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae","Type [status unknown]",NA,NA,NA
"520","2018-04-04 16:46:29-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor",NA,"RRC ID Flag",NA,NA,NA,"W. Hoehne",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"13211","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,"SPF 13211",NA,NA
"521","2018-04-04 16:24:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor",NA,"RRC ID Flag",NA,NA,NA,"S. Machado de Campos",NA,NA,NA,"Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"185","South America",NA,NA,"Spermatophyta",NA,NA,NA,NA,"Dicotyledoneae",NA,"185",NA,NA
"522","2019-09-04 18:37:09-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor glaziovii",NA,NA,NA,NA,NA,"A. Glaziou",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"12576","South America",NA,NA,"Spermatophyta",NA,NA,NA,"glaziovii","Dicotyledoneae","Type [status unknown]",NA,NA,NA
"523","2019-09-04 18:37:10-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor pohlii","Schindl.",NA,NA,NA,NA,"J. B. E. Pohl",NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,"2603","South America",NA,NA,"Spermatophyta",NA,NA,NA,"pohlii","Dicotyledoneae","Type [status unknown]",NA,NA,NA
"524","2020-04-29 16:29:50-03","UFVJM","HDJF","2836","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Delboni, VS","2011","08","10","Pucci, B; Garcia, RJF; Pereira, FG; Delboni, VS","2011","02","01","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,"HDJF002836","HDJF002836_01","Sítio Pires - Família Peccicacco. Av. Raimundo Pereira de Magalhães, 18501.",NA,NA,NA,"238","Southern America",NA,NA,"Dicotyledoneae",NA,"53584","auto",NA,NA,NA,NA,NA,NA
"525","2019-01-25 15:40:41-02","IAC","IAC","18569","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","A.P. Toledo (1)","1960","03","15","C. Pacheco","1960","03","15","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,"Instituto Agronômico",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"526","2019-01-25 15:40:42-02","IAC","IAC","22734","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","H.F. Leitão Filho","1972","03","16","C. Aranha","1972","03","16","Brasil","São Paulo","Porto Feliz","-47.5239","-23.2147","-47.5239","-23.2147",NA,NA,NA,NA,NA,NA,"6035",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"527","2019-01-25 15:40:41-02","IAC","IAC","17889","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","Azevedo","1980","06","15","W.E. Kerr","1955","04","15","Brasil","São Paulo","Piracicaba","-47.6492","-22.7253","-47.6492","-22.7253",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"528","2019-01-25 15:40:41-02","IAC","IAC","11708","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","D.M. Dedecca","1950","07","07","D.M. Dedecca","1950","06","04","Brasil","São Paulo","Campinas","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,"IAC, Fazenda Santa Elisa",NA,NA,"Nome popular: marmelada-de-cavalo","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2019-01-25 15:40:41-02","IAC","IAC","14066","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","D.M. Dedecca","1950","10","28","J.A. Cunha","1950","03","15","Brasil","São Paulo","Monte Alegre do Sul","-46.668492","-22.694886","-46.668492","-22.694886",NA,NA,"IAC, Estação Experimental, área nativa",NA,NA,"Nome popular: marmelada-de-cavalo","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"530","2019-01-25 15:40:42-02","IAC","IAC","19135","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","H.F. Leitão Filho","1967","03","20","H.F. Leitão Filho","1967","03","20","Brasil","São Paulo","Campinas","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,"IAC, Fazenda Santa Elisa",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"531","2019-01-25 15:40:42-02","IAC","IAC","19848","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","H.F. Leitão Filho","1968","04","23","H.F. Leitão Filho","1968","03","15","Brasil","São Paulo","Campinas","-47.077171","-22.870251","-47.077171","-22.870251",NA,NA,"IAC, Fazenda Santa Elisa",NA,NA,NA,"361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"532","2019-01-25 15:40:42-02","IAC","IAC","22120","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","s/det.","1971","07","27","s/col.","1971","07","27","Brasil","São Paulo","Barra Bonita","-48.5581","-22.4947","-48.5581","-22.4947",NA,NA,NA,NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"533","2019-01-25 15:40:42-02","IAC","IAC","24011","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","s/det.","1938","03","20","s/col.","1938","03","20","Brasil","São Paulo","Nova Odessa","-47.2958","-22.7775","-47.2958","-22.7775",NA,NA,"Fazenda de Seção de Gado Nacional",NA,NA,"Material recebido do Dpto de Produção Animal sob n.73-A,D,E. Nome popular: marmelada-de-cavalo","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"534","2019-01-25 15:40:42-02","IAC","IAC","24012","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","s/det.","1938","03","17","s/col.","1938","03","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Material recebido do Dpto de Produção Animal sob n.73-C. Nome popular: marmelada-de-cavalo","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"535","2019-01-25 15:40:42-02","IAC","IAC","24013","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","s/det.","1938","04","19","s/col.","1938","04","19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Material recebido do Dpto de Produção Animal sob n.73-B. Nome popular: marmelada-de-cavalo","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"536","2019-01-25 15:40:42-02","IAC","IAC","24257","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","J.R. Zamith","1937","03","24","J.R. Zamith","1937","03","24","Brasil","São Paulo","São Paulo","-46.6361","-23.5475","-46.6361","-23.5475",NA,NA,"Campo da Coleção de Botânica",NA,NA,"Nome popular: marmelada-de-cavalo","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"537","2019-01-25 15:34:59-02","IAC","IAC","25768","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","A.M.G. Azevedo-Tozzi","1997","11","19","A.S. Antônio","1975","05","19","Brasil","São Paulo","Bragança Paulista","-46.5419","-22.9519","-46.5419","-22.9519",NA,NA,"estrada Itatiba, Bragança Paulista, SP",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"538","2019-01-25 15:34:59-02","IAC","IAC","31614","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","A.M.G. Azevedo-Tozzi","1994","06","09","G.F. Árbocz","1994","03","09","Brasil","São Paulo","Jundiaí","-46.8842","-23.1864","-46.8842","-23.1864",NA,NA,"Serra do Japi, caminho para Paraíso",NA,NA,NA,"s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"539","2019-01-25 15:40:41-02","IAC","IAC","3623","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","A.S. Lima","1943","08","12","J. Kiehl","1939","02","28","Brasil","São Paulo","Cunha","-44.9597","-23.0744","-44.9597","-23.0744",NA,NA,NA,NA,NA,"Nome popular: carrapicho, amores-do-campo, marmelada-de-cavalo","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"540","2019-01-25 15:40:41-02","IAC","IAC","3932","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","O. Handro","1947","05","23","A.P. Viégas","1939","04","05","Brasil","São Paulo","Jundiaí","-46.8842","-23.1864","-46.8842","-23.1864",NA,NA,"Alto da Serra dos Cristais",NA,NA,"Nome popular: carrapicho","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"541","2019-01-25 15:40:41-02","IAC","IAC","8192","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","O. Handro","1947","05","23","J. Santoro & D.M. Dedecca","1947","03","13","Brasil","São Paulo","Campinas","-47.042331","-22.801017","-47.042331","-22.801017",NA,NA,"Bosque dos Jequitibás",NA,NA,"Nome popular: carrapicho, amores-do-campo, marmelada-de-cavalo","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"542","2019-01-25 15:40:41-02","IAC","IAC","9296","S","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor","Vogel","J. Santoro","1948","04","08","J. Santoro","1948","04","08","Brasil","São Paulo","Campinas","-47.0608","-22.9056","-47.0608","-22.9056",NA,NA,"Campo Experimental Instituto",NA,NA,"Nome popular: carrapicho, marmelada-de-cavalo, amores-do-campo","s/nº",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"543","2020-07-23 12:07:27-03","CEPLAC","CEPEC","10500","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor",NA,"G. P. Lewis",NA,NA,NA,"R. M. Harley","1974","03","01","Brasil","Bahia","SENHOR DO BONFIM","-40.25","-10.3","40W15'0","10S18'0",NA,NA,"12Km N cidade. Serra da Jacobina, a W Estiva. BA-130, estr. p/ Juazeiro.",NA,NA,"<ll>dwc_commonname:</ll> Marmelada-de-cavalo","16608",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14/12/1981"
"544","2020-07-23 12:07:27-03","CEPLAC","CEPEC","70223","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor",NA,"G. P. Lewis",NA,NA,NA,"G. Hatschbach","1993","02","11","Brasil","Mato Grosso","bela vista",NA,NA,NA,NA,NA,NA,"40Km N cidade, BR-060.",NA,NA,NA,"58892",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1995"
"545","2020-07-23 12:07:27-03","CEPLAC","CEPEC","992","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor",NA,"L. C. P. Lima",NA,NA,NA,"R. P. Belém","1965","02","26","Brasil","Distrito Federal","SOBRADINHO",NA,NA,NA,NA,NA,NA,"Sem informação.",NA,NA,NA,"481",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/08/2008"
"546","2020-07-23 12:07:27-03","CEPLAC","CEPEC","71890","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor",NA,"P. C. M. Ramos",NA,NA,NA,"P. C. M. Ramos","1991","04","15","Brasil","Distrito Federal","BRASÍLIA","-47.933333","-15.883333","47W56'","15S53'",NA,NA,"Parq. Nac. de Brasilia. Corrego Rego.",NA,NA,NA,"609",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1991"
"547","2020-07-23 12:07:27-03","CEPLAC","CEPEC","40624","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor",NA,"G. P. Lewis",NA,NA,NA,"R. Mello-Silva","1984","12","26","Brasil","Bahia","SENHOR DO BONFIM","-40.1893997192383","-10.4614000320435",NA,NA,NA,NA,"Serra de Santana.",NA,NA,NA,NA,NA,NA,NA,NA,NA,"27716","auto",NA,NA,NA,NA,NA,"30/12/1985"
"548","2020-07-23 12:07:27-03","CEPLAC","CEPEC","63656","PreservedSpecimen","Plantae","Fabaceae","Desmodium","discolor","Desmodium discolor",NA,"L. C. P. Lima",NA,NA,NA,"A. C. S. Berçot","1981","03","27","Brasil","Distrito Federal","BRASÍLIA","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"Abaixo da Av. L4 N, a 150m do Lago Paranoá e a 2Km do Iate Club de Brasília, no sentido sul-norte.",NA,NA,NA,"19",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,"30/08/2008"
