"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","typeStatus","relationshipType","relatedCatalogItem","fieldNumber","individualCount","sex"
"516","2020-08-20 14:57:02-03","UFSC","FLOR","44557","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Oliveira, A.S. de","2010","09","22","Korte, A.; Kniess, A.","2423","2010","03","30","Brasil","Santa Catarina","Rodeio","São Pedro.","-49.411389","-26.910278","49º24'41''W","26º54'37''S","611","611","arbórea, flor botão floral, 17m altura. Florística IFFSC 690/S/28. Floresta Ombrófila Densa.","FLOR0044557",NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"517","2020-08-20 14:57:02-03","UFSC","FLOR","45004","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Quinet, A.","2010","09","28","Korte, A.; Kniess, A.","2832","2010","03","15","Brasil","Santa Catarina","Ascurra","Guaricanas.","-49.41","-27","49º24'36''W","27º0'0''S","281","281","arbórea, 15m altura. Florística IFFSC 633 (Arbórea). Floresta Ombrófita Densa.","FLOR0045004",NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"518","2020-08-20 14:57:02-03","UFSC","FLOR","45190","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Quinet, A.","2011","02",NA,"Stival-Santos, A.; Legal, E. & Silveira, S.","3042","2010","06","19","Brasil","Santa Catarina","Palhoça","Macimbú.","-48.69","-27.81","48º41'24''W","27º48'36''S","220","220","arbórea, flor botão floral, 8m altura. Florística IFFSC 256 (Arbórea). Floresta Ombrófita Densa.","FLOR0045190",NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"519","2020-08-20 14:57:02-03","UFSC","FLOR","57056","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2014","09","09","Brotto, M.L.; et alii","1785","2014","08","28","Brasil","Paraná","Adrianópolis","Parque Estadual das Lauráceas, estrada.","-48.700278","-24.853611","48º42'1''W","24º51'13''S","895","895","Árvore de 18m; pedúnculo da inflorescência vermelho e frutos imaturos verdes","FLOR0057056",NA,NA,"Laurales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"520","2020-08-20 14:57:02-03","UFSC","FLOR","17554","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Nicolau, S.A.","1995","05","28","Falkenberg, D.B.","4688","1988","04","13","Brasil","Santa Catarina","Blumenau","Fazenda Faxinal (Florestal R. H. Ltda.), próximo do rio Garcia, via Lajeado Alto, Guabiruba.","-49.0661010742188","-26.9193992614746",NA,NA,NA,NA,"arvoreta, 5m altura. Grande quantidade de flores em cada inflorescência e muitas inflorescências no indivíduo.","FLOR0017554",NA,NA,"Laurales",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA,NA
"521","2020-08-20 14:57:02-03","UFSC","FLOR","6025","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Nicolau, S.A.","1995","05","28","Klein, R.M.; Bresolin, A.","8231","1969","03","11","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"500","500","arvoreta, flor creme, 6m altura","FLOR0006025",NA,NA,"Laurales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA,NA
"522","2020-08-20 14:57:02-03","UFSC","FLOR","44431","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Verdi, M.","2010","04","26","Verdi, M.; Souza, N.L. de; Klemz, G. & Klettenberg, D.H.","4442","2010","04","14","Brasil","Santa Catarina","Grão Pará","Barra do Rio do Meio.","-49.2146987915039","-28.1849994659424",NA,NA,NA,NA,"arbórea, flor botão floral creme. Florística IFFSC 143 (Arbórea).","FLOR0044431",NA,NA,"Laurales",NA,NA,"24844","auto",NA,NA,NA,NA,NA,NA,NA
"523","2020-08-20 20:39:32-03","UFSC","FLOR","29337","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Baitello, J.B.","1994",NA,NA,"Citadini-Zanette, V.; et alii","1797","1992","03","13","Brasil","Santa Catarina","Orleans","Rio Novo.","-49.2914009094238","-28.3589000701904",NA,NA,"280","280","árvore, flor em botão","FLOR0029337",NA,NA,"Laurales",NA,NA,"31549","auto",NA,NA,NA,NA,NA,NA,NA
"524","2020-08-20 14:57:02-03","UFSC","FLOR","4890","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2013","12","18","Reitz, R.; Klein, R.M.","6640","1958","04","07","Brasil","Santa Catarina","Presidente Nereu","Sabiá.","-49.3903007507324","-27.2772006988525",NA,NA,"750","750","arvoreta, flor verde-amarelada, 6m altura","FLOR0004890",NA,NA,"Laurales",NA,NA,"21642","auto",NA,NA,NA,NA,NA,NA,NA
"525","2020-08-20 14:57:02-03","UFSC","FLOR","5698","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2013","12","18","Reitz, R.; Klein, R.M.","7603","1958","11","24","Brasil","Santa Catarina","Rio do Sul","Alto Matador.","-49.6431007385254","-27.2141990661621",NA,NA,"800","800","árvore, Fruto Imaturo, verde, 10m altura","FLOR0005698",NA,NA,"Laurales",NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA
"526","2020-08-20 14:57:02-03","UFSC","FLOR","4921","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Brotto, M.L.","2013","12","18","Reitz, R.; Klein, R.M.","8735","1959","04","16","Brasil","Santa Catarina","Rio do Sul","Alto Matador.","-49.6431007385254","-27.2141990661621",NA,NA,"800","800","árvore, flor verde, 10m altura","FLOR0004921",NA,NA,"Laurales",NA,NA,"15163","auto",NA,NA,NA,NA,NA,NA,NA
"527","2020-08-20 14:57:02-03","UFSC","FLOR","45014","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez",NA,NA,NA,NA,"Stival-Santos, A.; Legal, E.; Meyer, D. & Silveira, S.","2808","2010","05","21","Brasil","Santa Catarina","Santo Amaro da Imperatriz","Parque Estadual do Tabuleiro.","-48.7785987854004","-27.6881008148193",NA,NA,NA,NA,"arbustiva. Florística IFFSC 286 (Arbórea). Floresta Ombrófita Densa.","FLOR0045014",NA,NA,"Laurales",NA,NA,"22435","auto",NA,NA,NA,NA,NA,NA,NA
"528","2020-01-31 10:38:39-03","IFAM","EAFM","11893","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","Stoike, FC de O","2005","05","01","Stoike, FC de O","763","2005","05","01","Brasil","São Paulo","Cananéia","Ilha do Cardoso, parcelas","-47.926944","-25.083889","-47.926944","-25.083889",NA,NA,"; DESC: arbórea; artefato; cerco-fixo; tronco",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"529","2021-03-04 15:44:11-03","IF","SPSF","13875","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"M.Pereira Neto & M.L.M.Azevedo",NA,"1989","07","13","Brasil","DF","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"70570","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"530","2021-03-04 15:44:11-03","IF","SPSF","13876","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"B.A.S.Pereira",NA,"1989","09","15","Brasil","DF","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"70570","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"531","2021-03-04 15:44:11-03","IF","SPSF","46292","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","2013","05","20","W.P.Lopes & E.Bausen & W.Pizziolo","667","1999","05","12","Brasil","ES","Santa Teresa","Reserva Biológica de Santa Lúcia","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"COLETA: Árvore com 14m de altura, flores beges.&nf;DAP 26cm; Fuste 10m.; GEOGRAFIA: Trilha Bonita.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"532","2021-03-04 15:44:12-03","IF","SPSF","46320","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","2013","05","09","V.Demuner & E.Bausen & W.Pizziolo","171","1999","10","26","Brasil","ES","Santa Teresa","Terreno do Boza","-40.6002998352051","-19.9356002807617",NA,NA,NA,NA,"COLETA: Árvore 18m. DAP 30cm. Fuste 14m. Frutos verdes imaturos.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"23813","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"533","2021-03-04 15:44:11-03","IF","SPSF","34931","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,"J.B.Baitello","2005","07","22","L.S.Leoni","2711","1994","12","01","Brasil","MG","Carangola","serra da Araponga","-42.0293998718262","-20.7331008911133",NA,NA,"1300","1300","COLETA: XLS: SPSFNovo; Árvore 10-15m, frutos imaturos verdes; GEOGRAFIA: área perturbada, ao lado da floresta estacional semidecidual submontana&nf;;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"21913","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"534","2021-03-04 15:44:11-03","IF","SPSF","26466","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"W.Maschio","47","1995","06","09","Brasil","PR","Bocaiúva do Sul","floresta ombrofila mista montana","-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"61623","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"535","2021-03-04 15:44:11-03","IF","SPSF","26469","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"W.Maschio & A.Souza","18","1995","03","29","Brasil","PR","Colombo","floresta ombrofila mista montana","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"13536","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"536","2021-03-04 15:44:11-03","IF","SPSF","26641","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"P.E.Carvalho","116","1984","04","06","Brasil","PR","Colombo","floresta ombrofila mista montana","-49.2242012023926","-25.2917003631592",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"13536","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"537","2021-03-04 15:44:11-03","IF","SPSF","26464","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"W.Maschio & A.Soares","233","1997","05","14","Brasil","PR","Guaraqueçaba","floresta ombrofila densa atlantica","-48.3288993835449","-25.3066997528076",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"37295","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"538","2021-03-04 15:44:11-03","IF","SPSF","26483","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"W.Maschio & A.Soares","236","1998","10","16","Brasil","PR","Palmeira","transiçao cerrado/floresta ombrofila mista","-50.0064010620117","-25.4293994903564",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"35166","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"539","2021-03-04 15:44:11-03","IF","SPSF","23676","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"A.Lacerda","157","1998","03","08","Brasil","PR","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"12577","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"540","2021-03-04 15:44:11-03","IF","SPSF","23673","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"A.Lacerda","250","1998","06","30","Brasil","PR","Piraquara",NA,"-49.0633010864258","-25.4416999816895",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"12577","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"541","2021-03-04 15:44:11-03","IF","SPSF","22039","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"A.C.Cervi","3662","1992","04","14","Brasil","PR","Ponta Grossa","parque estadual de Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"46557","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"542","2021-03-04 15:44:11-03","IF","SPSF","16865","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"V.C.Zanette & A.J.Aguiar","1797","1992","03","13","Brasil","SC","Orleans","floresta atlantica","-49.2914009094238","-28.3589000701904",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"31549","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"543","2021-03-04 15:44:12-03","IF","SPSF","50841","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","1998","03","26","H.F.L.Filho","1159","1971","05","12","Brasil","SP","Caraguatatuba","Rodovia Caraguatatuba a Paraibuna","-45.4099998474121","-23.6200008392334",NA,NA,NA,NA,"COLETA: Árvore de 7 m, flores brancas com glândulas marelas; GEOGRAFIA: Alto da Serra, nativa;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"30093","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"544","2021-03-04 15:44:11-03","IF","SPSF","34347","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,"J.B.Baitello","2005","05","01","Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5080","2004","01","30","Brasil","SP","Cunha","Parque Estadual da Serra do Mar, Núcleo Cunha-Indaiá, Trilha Barra do Rio, Floresta Ombrófila Densa.","-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 20m de altura e 94+72+66cm de perímetro à altura do peito. Matriz 2598;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"545","2021-03-04 15:44:11-03","IF","SPSF","44717","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","2010","05","21","B.A.Aranha","628","2010","04","20","Brasil","SP","Santo André","Parque Natural Municipal Nascentes do Paranapiacaba","-46.5299987792969","-23.6599998474121",NA,NA,NA,NA,"COLETA: Árvore 12m; GEOGRAFIA: Trilha da Pontinha.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"27258","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"546","2021-03-04 15:44:11-03","IF","SPSF","34322","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,"J.B.Baitello","2005","05","01","Natália M. Ivanauskas & Renato F. Lorza & Dirceu de Souza & Benedito Lopes","5047","2004","01","24","Brasil","SP","São Luís do Paraitinga","Parque Estadual da Serra do Mar, Núcleo Santa Virgínia","-45.310001373291","-23.2199993133545",NA,NA,NA,NA,"COLETA: XLS: SPSFNovo; Árvore de 12m de altura e 74cm de perímetro à altura do peito. Matriz 2420;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"27362","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"547","2021-03-04 15:44:12-03","IF","SPSF","47007","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","2011","10","10","B.Pucci & R.J.F.Garcia & F.G.Pereira & Maurício (Pq. Alfredo Volpi)","425","2011","04","06","Brasil","SP","São Paulo","reserva do Morumbi","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: Árvore com 10m de altura. 10cm DAP. Aromática ao corte. Botões verdes.; GEOGRAFIA: Mata.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"548","2021-03-04 15:44:11-03","IF","SPSF","12064","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,"J.B.Baitello","1989","06","15","O.T. Aguiar","254","1988","04","04","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"549","2021-03-04 15:44:11-03","IF","SPSF","08067","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,"J.B.Baitello","1989","10","20","A. Rodrigues",NA,"1951","06","15","Brasil","SP","São Paulo","Serra da Cantereira","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"53584","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"550","2021-03-04 15:44:11-03","IF","SPSF","21281","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"P.L.R.Moraes","294","1990","10","08","Brasil","SP","Sete Barras","Parque Estadual Carlos Botelho","-47.9199981689453","-24.3799991607666",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"34059","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"551","2021-03-04 15:44:12-03","IF","SPSF","49385","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello",NA,NA,NA,"G.D.Colletta & T.B. Flores","1449","2014","04","16","Brasil","SP","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,NA,"COLETA: Árvore, 12 m, flores alvas.; GEOGRAFIA: Reserva CBA, Represa. Floresta Obrófila Densa.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"41034","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"552","2021-03-04 15:44:11-03","IF","SPSF","12931","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"J.Y.Tamashiro & A.F.Silva","221","1979","10","16","Brasil","SP","Ubatuba","E.E.Instituto Agronomico","-45.0699996948242","-23.4300003051758",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,"34265","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"553","2021-03-04 15:44:11-03","IF","SPSF","10214","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,"J.B.Baitello","1990","04","16","A.Custodio Filho","2325","1984","03","29","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia","-45.866667","-23.65",NA,NA,"890","950","COLETA: XLS: SPSFAntigo&nf;Árvore 4m altura; botões;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"554","2021-03-04 15:44:11-03","IF","SPSF","08100","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,"J.B.Baitello","2016","06","16","J.Semir",NA,"1981","03","30","Brasil","MG","Pocos de Caldas","mata da Colina",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"555","2021-03-04 15:44:11-03","IF","SPSF","08101","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,"J.B.Baitello","2012","08","12","K.Yamamoto",NA,"1981","10","14","Brasil","MG","Pocos de Caldas","mata da Colina",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"556","2021-03-04 15:44:11-03","IF","SPSF","10152","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"A.Custodio Filho","2330","1984","03","29","Brasil","SP","Biritiba Mirim","Estação Biológica de Boracéia",NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"557","2021-03-04 15:44:11-03","IF","SPSF","16693","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","1994","02","04","C.M.B.Correa","221","1990","09","13","Brasil","RJ","Nova Friburgo","Reserva Ecológica Municipal de Macaé de Cima","-42.05","-22",NA,NA,"1100","1100","COLETA: Árvore 8m; frutos imaturos verdes.; GEOGRAFIA: Sítio Hum New Baccus.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"558","2021-03-04 15:44:11-03","IF","SPSF","19096","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"H.C.Rodrigues",NA,"1995","02","05","Brasil","RJ","reserva Biologica do Tingua",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"559","2021-03-04 15:44:11-03","IF","SPSF","20041","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii",NA,NA,NA,NA,NA,"J.V.Godoi & S.Romaniuc Neto","185","1992","03","22","Brasil","SP","Caucaia do Alto",NA,NA,NA,NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"560","2021-03-04 15:44:11-03","IF","SPSF","37826","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","2008","09","18","R.T. Polisel","41","2006","02","20","Brasil","SP","Juquitiba","Sítio Canoar","-47.1","-23.966667",NA,NA,NA,NA,"COLETA: Árvore 15 m, botões florais marrom.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"561","2021-03-04 15:44:11-03","IF","SPSF","39318","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello",NA,NA,NA,"F.M.Souza & R.C.Sousa & H.F.A.Pereira & C.B.Santos","970","2007","11","21","Brasil","SP","São Paulo","Parque Estadual do Jaraguá","-46.761944","-23.453333",NA,NA,"948","948","COLETA: Árvore, 16m. Frutos imaturos verdes.; GEOGRAFIA: Trilha do Pai Zé;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"562","2021-03-04 15:44:11-03","IF","SPSF","42862","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","M.L.Brotto","2009","12","02","M.L.Brotto & C.T.Blum & W.S.Mancinelli","399","2009","12","02","Brasil","PR","Morretes","Serra da Prata","-48.708611","-25.610833",NA,NA,"850","850","COLETA: Floresta Ombrófila Densa Montana.&nf;Árvore 15m; frutos imaturos verdes.; GEOGRAFIA: Torre da Prata;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"563","2021-03-04 15:44:11-03","IF","SPSF","44211","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","2007","06","16","J.M.Rezende",NA,"1996","08","02","Brasil","DF","Brasília","Parque Boca da Mata","-48.05","-15.866667",NA,NA,"1150","1150","COLETA: Mata de Galeria; GEOGRAFIA: Solo escuro cinzento com serrapilheira.&nf;Relevo plano.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"564","2021-03-04 15:44:12-03","IF","SPSF","48696","PreservedSpecimen","Plantae","Lauraceae","Ocotea","glaziovii","Ocotea glaziovii","Mez","J.B.Baitello","2014","05","26","N.M.Ivanauskas & R.T.Polisel & L.N.Gonçalves & R. Fletcher & D.Souza","6627","2014","05","07","Brasil","MG","Delfim Moreira","Fazendas Bartira (Unidade Alegria)","-45.266944","-22.526944",NA,NA,"1307","1307","COLETA: Árvore de 12m. Flores. Indivíduo 9083 da fitossociologia.; GEOGRAFIA: Floresta Ombrófila Mista.;",NA,NA,"Magnoliophyta","Laurales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
