"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","dayIdentified","fieldNumber","individualCount","typeStatus","relatedCatalogItem"
"203","2020-09-02 16:28:19-03","Cenargen","CEN","40697","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","N. M. de Sousa Costa","Nuno Maria de Sousa Costa","3114","1999","05","17",NA,"Brasil","MG","UBERLANDIA","BR 365 km 643 de Uberlândia - Ituiutaba. 800 m de estrada de terra.","-48.2771987915039","-18.9186000823975","Exsicatas","Fase arenosa. S. bracteata, o melhor que já vimos com muitos ramos finos vindos da coroa a 2-3 cm de profund. Na terra arada(grade) algumas plantas rebrotadas e numa delas raiz gemífera. Também no local: S. acuminata, S. gracilis e S. g. panciflora.","CEN00040697","CEN00040697","750","750","2006",NA,"-4847611.0","-1887972.0","58223","auto",NA,NA,NA,"1",NA,NA
"204","2020-09-02 16:28:19-03","Cenargen","CEN","2664","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","N. M. de Sousa Costa","Antônio Costa Allem","2461","1978","11","07",NA,"Brasil","MS","CORUMBA","Morro do Urucum. Alto do morro.","-57.6533012390137","-19.0091991424561","Exsicatas","Brácteas grandes foliáceas.","CEN00002664","CEN00002664",NA,NA,"1988","04",NA,NA,"295160","auto",NA,NA,NA,"1",NA,NA
"205","2020-09-02 16:28:19-03","Cenargen","CEN","40682","PreservedSpecimen","Plantae",NA,NA,"Fabaceae Faboideae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","N. M. de Sousa Costa","Nuno Maria de Sousa Costa","3094","1999","04","30",NA,"Brasil","MS","NOVA ALVORADA DO SUL","BR 163 a 40 km Nova Alvorada do Sul. A 3 km ao sul da torre da EMBRATEL.","-54.3838996887207","-21.465799331665","Exsicatas","Plantas em floração sem frutos. Em terreno limpo á máquina.","CEN00040682","CEN00040682","413","413","2006",NA,NA,NA,"77569","auto",NA,NA,NA,"1",NA,NA
"206","2019-11-13 11:23:16-03","USP","SPF","37353","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Anônimo","Lewis, GP","1386","1985","01","28",NA,"Brasil","Paraná",NA,"BR 376, Furnas, 2 km past turning to Vila Velha in direction of Ponta Grossa.","-50.033333","-25.25",NA,NA,"SPF00037353",NA,"850","850",NA,NA,"-50.033333","-25.25",NA,NA,NA,NA,NA,NA,NA,NA
"207","2019-11-13 11:23:16-03","USP","SPF","78663","PreservedSpecimen","Plantae",NA,NA,"Leguminosae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Brandão, M","Sem coletor","s.n.","1939","12","05",NA,"Brasil","São Paulo","Pirassununga","Campos secos.","-47.4199981689453","-21.9899997711182",NA,NA,"SPF00078663",NA,NA,NA,"1997","10",NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"208","2014-04-04 18:27:25-03","PNFM","IRAI","5303","S","Plantae","Magnoliophyta",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Cordeiro, J.; Santos, E.L. dos","Teixeira, T.B.","s.n.","2011","12","29",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-50.001361","-25.240722",NA,"Herbácea, 30 cm, caule e folhas pilosos, flor amarela. Campo limpo seco","IRAI00005303",NA,"920","920","2012","05","-50.001361","-25.240722",NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-09-04 18:43:52-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata",NA,NA,"F. Sellow","4734",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,"Type [status unknown]",NA
"210","2016-04-15 11:15:52-03","F","FMNH-SEEDPLANTS","V0367794F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0367794F","V0367794F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"211","2016-04-15 11:15:48-03","F","FMNH-SEEDPLANTS","V0367789F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0367789F","V0367789F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"212","2016-04-15 11:15:48-03","F","FMNH-SEEDPLANTS","V0367790F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0367790F","V0367790F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"213","2016-04-15 11:15:48-03","F","FMNH-SEEDPLANTS","V0367791F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0367791F","V0367791F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"214","2016-04-15 11:15:51-03","F","FMNH-SEEDPLANTS","V0367792F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0367792F","V0367792F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"215","2016-04-15 11:15:51-03","F","FMNH-SEEDPLANTS","V0367793F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata",NA,NA,NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0367793F","V0367793F_01",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"216","2019-01-25 15:41:20-02","IAC","IAC","18097","S","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","M. Brandão","D.M. Dedecca","605","1955","10","15",NA,"Brasil","São Paulo",NA,"Padua Sales",NA,NA,NA,"Plantas do cerrado",NA,NA,NA,NA,"1998","03",NA,NA,NA,NA,NA,"20",NA,NA,NA,NA
"217","2019-01-25 15:35:04-02","IAC","IAC","7341","S","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","M. Brandão","A.S. Lima","s/nº","1943","11","12",NA,"Brasil","São Paulo","Itirapina","Campo","-47.8228","-22.2528",NA,"= det. a.S.Lima, 12/11/1943",NA,NA,NA,NA,"1997","10","-47.8228","-22.2528",NA,NA,NA,"20",NA,NA,NA,NA
"218","2020-07-23 12:08:04-03","CEPLAC","CEPEC","89335","PreservedSpecimen","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata",NA,"G. Hatschbach","C. B. Poliquesi","652","1999","11","24",NA,"Brasil","Paraná","ponta grossa","Buraco do Padre.","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,"28/02/2000"
"219","2020-11-04 17:29:34-03","UEM","HUEM","28301","S","Plantae",NA,NA,"Leguminosae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Martins, MV","Flavia Trzeciak","45","2013","11","30",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha","-49.992972","-25.239361",NA,"Herbácea, aproximadamente 20cm; flores amarelas.","HUEM000005761","HUEM000005761","949","949","2014",NA,"-49.992972","-25.239361",NA,NA,NA,NA,NA,NA,NA,NA
"220","2020-11-12 16:59:43-03","UEL","FUEL","32060","PreservedSpecimen","Plantae","Tracheophyta","Fabales","Leguminosae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Guimarães, O","Cervi, AC; et al.","3043","1989","11","25",NA,"Brasil","Rio de Janeiro","Canta Galo","Rodovia 277, Km 422,5, Km 422,5",NA,NA,NA,NA,NA,NA,NA,NA,"1998",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-01 15:01:02-03","UnB","UB","129313","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Ferreira, MB","Joly, AB","1165","1950","11","10","Southern America","Brasil","Paraná",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1977",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-01 15:01:02-03","UnB","UB","17199","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Mannetje, L'T","Irwin, HS; Soderstrom, TR","7453","1964","10","27","Southern America","Brasil","Goiás",NA,"Ca. 60km S of Caiapônia on road to Jataí","-51.783333","-17.2",NA,"Corolla yellow.; Among cerrado grasses.",NA,NA,NA,NA,NA,NA,"-51.783333","-17.2",NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-01 15:01:02-03","UnB","UB","42871","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Incógnito","Kirkbride, MCG","1619",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Planaltina","Centro de Pesquisa Agropecuária do Cerrado-EMBRAPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-01 15:01:02-03","UnB","UB","42873","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Mannetje, L'T","Irwin, HS","8580","1965","09","23","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-01 15:01:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Mannethe, LT","Irwin, HS; Souza, R; Santos, RR","9083","1965","10","09","Southern America","Brasil","Distrito Federal",NA,"Confluence of Rio Torto with Lagoa Paranoá",NA,NA,NA,"Erect herb ca. 15 cm tall. Corolla yellow-orange; Cerrado. Swampy area and adjacent cerrado",NA,NA,"975","975","1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-01 15:01:02-03","UnB","UB","42868","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Silva, JA","Anhanguera, UL","35","1967","07",NA,"Southern America","Brasil","Distrito Federal","Brasília","Asa Norte","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"227","2019-11-01 15:01:02-03","UnB","UB","42867","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Kirkbride, MCG","Taxonomy Class of Universidade de Brasília","48",NA,NA,NA,"Southern America","Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"228","2019-11-01 15:01:02-03","UnB","UB","42870","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Kirkbride, MCG","Heringer, EP","14796","1975","08",NA,"Southern America","Brasil","Distrito Federal","Brasília","Estação Experimental de Biologia-Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"229","2019-11-01 15:01:02-03","UnB","UB","42872","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Kirkbride, MCG","Heringer, EP","13040","1973","11","22","Southern America","Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"230","2019-11-01 15:01:02-03","UnB","UB","42869","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Mannetje, L'T","Sucre, D","761","1965","07",NA,"Southern America","Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA
"231","2019-08-06 10:39:34-03","FMM","FMM","758","MachineObservation","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,NA,NA,"2011","10","08",NA,"Brasil","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.865642","-15.773819",NA,"Hábito: Erva; Domínio Fitogeográfico: Cerrado; Vegetação: Cerrado (lato sensu)","FMM00758","FMM00758_v",NA,NA,NA,NA,"47°51'56.31W","15°46'25.75S",NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-08-20 20:38:56-03","UFSC","FLOR","28689","PreservedSpecimen","Plantae",NA,"Fabales","Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Hatschbach, G.","Cervi, A.C.; et alii","6313","1997","09","10",NA,"Brasil","Paraná","Ponta Grossa","Parque Estadual de Vila Velha.","-50.1618995666504","-25.0949993133545",NA,"erva xilopodífera, flor amarela","FLOR0028689",NA,NA,NA,"1997",NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"233","2021-02-08 12:42:27-03","UFRGS","ICN","201148","S","Plantae","Dicotyledon",NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vog.","Andrade, ALP","Andrade, ALP","98","2007","09","15","América do Sul","Brasil","PR","Tibagi","Parque Estadual do Guartelá","-50.4136009216309","-24.5093994140625",NA,"UPCB; Erva rasteira, flores amarelas.; Coletada em campo seco.",NA,NA,NA,NA,"2007","09",NA,NA,"56988","auto",NA,NA,NA,NA,NA,NA
"234","2020-03-04 16:04:31-03","UNESP-IS","HISA","2779","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Garcia,F.C.P","Caliente,A.D","337","1993","05","13",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Santa Luzia","-51.6782989501953","-20.7511005401611",NA,"Mata.Subarbusto com inflorescência, muito abundante.",NA,NA,NA,NA,"1996","06",NA,NA,"150618","auto","Magnoliopsida","11",NA,NA,NA,NA
"235","2020-03-04 16:04:31-03","UNESP-IS","HISA","3035","PreservedSpecimen","Plantae","Magnoliophyta","Fabales","Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Santos,J","Caliente,A.D","166","1993","04","29",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Horto Palmito","-51.6782989501953","-20.7511005401611",NA,"Subarbusto, ca 70cm, flores amarelas, odor suave.",NA,NA,NA,NA,"1998","04",NA,NA,"150618","auto","Magnoliopsida","29",NA,NA,NA,NA
"236","2019-11-21 10:06:43-03","IBt","SP","321737","S","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Costa, LC","Correa Gomes Jr, J","2396","1964","10","22",NA,"Brasil","Mato Grosso do Sul","Três Lagoas","Retiro de Telhas, margem direita do Rio Sucurui","-40.483333","-12.5",NA,NA,NA,NA,NA,NA,"2005","11","-40.483333","-12.5",NA,NA,NA,"20",NA,NA,NA,NA
"237","2019-11-21 10:06:43-03","IBt","SP","58454","S","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Joly, AB","1165","1950","11","10",NA,"Brasil","Paraná","Vila Velha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"238","2019-11-21 10:06:43-03","IBt","SP","351773","S","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Siniscalchi, CM","Wanderley, MGL; Kral, R","1904","1988","12","07",NA,"Brasil","Goiás","Pires do Rio","Sandy cerrado by BR 050, ca. 5 km N of road W to Pires do Rio","-48.2793998718262","-17.2996997833252",NA,NA,NA,NA,"900","1000","2011","03",NA,NA,"39113","auto",NA,NA,NA,NA,NA,NA
"239","2019-11-21 10:06:43-03","IBt","SP","36388","S","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Costa, LC","Archer, WA","105","1936","09","06",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Capão Bonito","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,"2001","07",NA,NA,"161190","auto",NA,"03",NA,NA,NA,NA
"240","2019-11-21 10:06:43-03","IBt","SP","30162","S","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Costa, LC","Otero, JR","195","1933","01","30",NA,"Brasil","Mato Grosso do Sul","Campo Grande","Fazenda Imbirussu","-54.6464004516602","-20.4428005218506",NA,NA,NA,NA,NA,NA,"2006","10",NA,NA,"161190","auto",NA,"03",NA,NA,NA,NA
"241","2019-11-21 10:06:43-03","IBt","SP","23368","S","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Hoehne, FC","s.n.","1928","10","03",NA,"Brasil","Paraná","Ponta Grossa","Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"46557","auto",NA,NA,NA,NA,NA,NA
"242","2019-11-21 10:06:43-03","IBt","SP","155268","S","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Brandão, ALS","Mattos, JR; Mattos, NF","14149","1966","11","08",NA,"Brasil","São Paulo","Aguaí","Km 32 da rodovia Mogi-Guaçu-Casa Branca","-46.9700012207031","-22.0499992370605",NA,NA,"SP027903","SP027903",NA,NA,"1997","10",NA,NA,"25812","auto",NA,"27",NA,NA,NA,NA
"243","2019-11-21 10:06:43-03","IBt","SP","7089","S","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Hoehne, FC","Brade, AC","s.n.","1921","09","28",NA,"Brasil","São Paulo","Itirapina",NA,"-47.8199996948242","-22.25",NA,NA,"SP027904","SP027904",NA,NA,NA,NA,NA,NA,"22843","auto",NA,NA,NA,NA,NA,NA
"244","2019-11-21 10:06:43-03","IBt","SP","43896","S","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Gehrt, A","Viégas, AP; Zagatto, O","5108","1939","06","02",NA,"Brasil","São Paulo","Mogi Mirim","Cia Força e Luz","-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,NA,NA,"1939","06",NA,NA,"19575","auto",NA,"02",NA,NA,NA,NA
"245","2019-11-21 10:06:43-03","IBt","SP","285858","S","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Brandão, M","Marcondes Ferreira, W; Müller, C; Venturi, LL; Belinello, R","968","1994","11","12",NA,"Brasil","São Paulo","Pedregulho",NA,"-47.4700012207031","-20.25",NA,NA,NA,NA,NA,NA,"1997","11",NA,NA,"27552","auto",NA,NA,NA,NA,NA,NA
"246","2019-11-21 10:06:43-03","IBt","SP","80247","S","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel","Kuhlmann, M","Kuhlmann, M","1458","1946","09","13",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
"247","2019-11-21 10:06:43-03","IBt","SP","80245","S","Plantae",NA,NA,"Fabaceae","Stylosanthes","bracteata","Stylosanthes bracteata","Vogel",NA,"Kuhlmann, M","3011","1954","08","19",NA,"Brasil","São Paulo","Pirassununga","Cerrado de Emas","-47.4199981689453","-21.9899997711182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24621","auto",NA,NA,NA,NA,NA,NA
