"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","locality","phylum","order","infraspecificEpithet","scientificNameAuthorship","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"143","2020-08-31 09:08:13-03","INPA","INPA","135111","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Silva, MG da","4876","1979","06","11","Southern America","Brasil",NA,NA,NA,"INPA0135111","Mato Grosso","BR 174, km 330, Rio Tucanã, KM da Rod. BR-174, Rio Tucunã","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-56.2","-14.6","INPA0135111 INPA0135111_e","Silva, MG da",NA,NA,NA,"1979",NA,NA,"-56.2","-14.6",NA,NA,NA,NA,NA,NA
"144","2020-08-31 09:08:13-03","INPA","INPA","150744","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Thomas, WW","4269","1985","10","07","Southern America","Brasil",NA,NA,NA,"INPA0150744","Mato Grosso","Bank of Rio Araguaia on inlet called Lago Inglés., W bank of rio Araguaia on inlet called Lago Inglés. River bank vegetation and adjacent cerrado.","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-50.716667","-11.566667","INPA0150744 INPA0150744_e INPA0150744_e1 INPA0150744_nd","Sobral, MEG; Souza, MAD de","São Félix do Araguaia",NA,NA,"2013","09",NA,"-50.716667","-11.566667",NA,NA,NA,NA,NA,NA
"145","2020-08-31 09:08:13-03","INPA","INPA","19782","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Prance, GT","4143","1967","01","29","Southern America","Brasil",NA,NA,NA,"INPA0019782","Roraima","Rio Apiaú, Banks of Rio Apiaú, 30 km. from mouth","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-61.485844","2.691132","INPA0019782 INPA0019782_e","McVaugh, R","Mucajaí",NA,NA,"1968",NA,NA,"-61.485844","2.691132",NA,NA,NA,NA,NA,NA
"146","2020-08-31 09:08:13-03","INPA","INPA","237073","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Siniscalchi, CM","70","2010","09","16","Southern America","Brasil",NA,NA,NA,"INPA0237073","Roraima","Parque Nacional do Viruá, Rio Barauna, acesso pela ponte na BR 147, descendo o rio, margem direita.","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-60.841111","1.423222","INPA0237073 INPA0237073_e","Sobral, MEG; Souza, MAD de","Caracaraí","39","39","2016","08",NA,"-60.841111","1.423222",NA,NA,NA,NA,NA,NA
"147","2020-08-31 09:08:13-03","INPA","INPA","241873","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Lima, DF","328","2011","10","19","Southern America","Brasil",NA,NA,NA,"INPA0241873","Roraima","Parque Nacional do Viruá, Igapó Rio Baruana, Lago do Rio Baruana","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-61","1.28","INPA0241873 INPA0241873_e","Sobral, MEG; Souza, MAD de","Caracaraí",NA,NA,"2016","08",NA,"-61","1.28",NA,NA,NA,NA,NA,NA
"148","2020-08-31 09:08:13-03","INPA","INPA","249270","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Pessoa, EM","838","2011","11","28","Southern America","Brasil",NA,NA,NA,"INPA0249270","Roraima","Parque Nacional do Viruá, Igarapé do Aliança. Rio Branco.","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-61.246389","1.058056","INPA0249270 INPA0249270_e","Sobral, MEG; Souza, MAD de","Caracaraí",NA,NA,"2017",NA,NA,"-61.246389","1.058056",NA,NA,NA,NA,NA,NA
"149","2020-08-31 09:08:13-03","INPA","INPA","26248","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Prance, GT","9115","1969","01","08","Southern America","Brasil",NA,NA,NA,"INPA0026248","Roraima","Rio Murupu, Rio Murupu, 28km. NW of Boa Vista, road to Taiano","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-60.960081","3.07941","INPA0026248 INPA0026248_e","McVaugh, R","Boa Vista",NA,NA,"1972",NA,NA,"-60.960081","3.07941",NA,NA,NA,NA,NA,NA
"150","2020-08-31 09:08:13-03","INPA","INPA","279788","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Castanho, CT","105","2006","10","08","Southern America","Brasil",NA,NA,NA,"INPA0279788","Amazonas","Estação Ecol. de Anavilhanas, Rio Negro, base II do IBAMA.","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-60.838889","-2.535556",NA,"Sobral, MEG; Souza, MAD de","Novo Airão",NA,NA,"2019",NA,NA,"-60.838889","-2.535556",NA,NA,NA,NA,NA,NA
"151","2021-01-10 20:47:07-03","INPA","INPA","155689","Carpo","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Ferreira, CAC","9632","1987","11","19","Southern America","Brasil",NA,NA,NA,"INPA0155689","Pará","Rio Erepecurú, Alto rio Erepecuru, próximo á Cachoeira Paciência","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-56","0.333333","INPA0155689 INPA0155689_e INPA0155689_nd","Landrum, LR","Oriximiná",NA,NA,"1989",NA,NA,"-56","0.333333",NA,NA,NA,NA,NA,NA
"152","2020-08-31 09:08:13-03","INPA","INPA","69610","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Silva, MF da","2178","1977","09","29","Southern America","Brasil",NA,NA,NA,"INPA0069610","Pará","Rio Tapajós, Ilha do Bahia.","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-54.2","-2.8",NA,"Coêlho, LF; Silva, MF da","Santarém",NA,NA,"1980","03",NA,"-54.2","-2.8",NA,NA,NA,NA,NA,NA
"153","2020-08-31 09:08:13-03","INPA","INPA","76311","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Coradin, L","1029","1977","11","09","Southern America","Brasil",NA,NA,NA,"INPA0076311","Roraima","Quarantine area, Vicinity of Caracaraí by Rio Branco. Quarantine area.","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-61.079859","1.759128","INPA0076311 INPA0076311_e","Sobral, MEG; Souza, MAD de","Caracaraí","65","65","2015",NA,NA,"-61.079859","1.759128",NA,NA,NA,NA,NA,NA
"154","2021-01-10 20:47:07-03","INPA","INPA","90195","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Zarucchi, JL","2722","1979","10","16","Southern America","Brasil",NA,NA,NA,"INPA0090195","Rondônia","Mineração Campo Novo, ( ca. 100km SW of Ariquemes)","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-63.616667","-10.566667",NA,"Proença, CEB",NA,NA,NA,"2007",NA,NA,"-63.616667","-10.566667",NA,NA,NA,NA,NA,NA
"155","2020-08-31 09:08:13-03","INPA","INPA","87333","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Ferreira, CAC","195","1979","08","10","Southern America","Brasil",NA,NA,NA,"INPA0087333","Amazonas","Rio Uatuma, ilha Itaqui., Rio Uatumã, ilha Itaqui, 130hs. da Balbina, de motor de popa, subindo o rio","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-58.833352","-2.952634","INPA0087333 INPA0087333_e INPA0087333_e1","Sobral, MEG; Souza, MAD de","Itapiranga",NA,NA,"2016","08",NA,"-58.833352","-2.952634",NA,NA,NA,NA,NA,NA
"156","2020-08-31 09:08:13-03","INPA","INPA","155695","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Ferreira, CAC","9638","1987","11","19","Southern America","Brasil",NA,NA,NA,"INPA0155695","Pará","Rio Erepecurú, Alto rio Erepecuru, próximo á Cachoeira Paciência","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-56","0.333333","INPA0155695 INPA0155695_e","Landrum, LR","Oriximiná",NA,NA,"1989",NA,NA,"-56","0.333333",NA,NA,NA,NA,NA,NA
"157","2020-08-31 09:08:13-03","INPA","INPA","52066","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Junk, WJ","191","1974","12","15","Southern America","Brasil",NA,NA,NA,"INPA0052066","Amazonas","Foz do Rio Branco, Foz do Rio Branco","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-60.9441986083984","-2.62139010429382","INPA0052066 INPA0052066_e INPA0052066_nd","Sobral, MEG; Souza, MAD de","Novo Airão",NA,NA,"2013","09",NA,NA,NA,"343315","auto",NA,NA,NA,NA
"158","2020-08-31 09:08:13-03","INPA","INPA","87336","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Ferreira, CAC","746","1979","08","25","Southern America","Brasil",NA,NA,NA,"INPA0087336","Amazonas","Rio Uatumã - Rio Pitinga., Rio Uatumã, margem direita do rio, acima da boca do rio Pitinga.","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-59.780927","-1.491475","INPA0087336 INPA0087336_e INPA0087336_e1 INPA0087336_nd","Landrum, LR","Itapiranga",NA,NA,"2005",NA,NA,"-59.780927","-1.491475",NA,NA,NA,NA,NA,NA
"159","2021-01-10 20:47:07-03","INPA","INPA","155689","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Ferreira, CAC","9632","1987","11","19","Southern America","Brasil",NA,NA,NA,"INPA0155689","Pará","Rio Erepecurú, Alto rio Erepecuru, próximo á Cachoeira Paciência","Dicotyledon Com-Clade","Myrtales",NA,"Mart. ex DC.","-56","0.333333","INPA0155689 INPA0155689_e INPA0155689_nd","Landrum, LR","Oriximiná",NA,NA,"1989",NA,NA,"-56","0.333333",NA,NA,NA,NA,NA,NA
"160","2021-03-04 11:05:55-03","UFRB","HURB","12730","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Fortes, C.F.","48",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll> Goiabinha","HURB000012730","Mato Grosso","RPPN SESC Pantanal",NA,NA,NA,"Mart. ex DC.",NA,NA,NA,NA,"São Pedro de Joselândia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"161","2019-12-19 11:19:54-03","UFG","UFG","10832","S","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Silva, M.G.; Maria, J.","3321","1977","07","10",NA,"Brasil",NA,NA,"Árvore de 2m de altura, flor branca e fruto jovem.",NA,"Mato Grosso","Rio Juruena, Igarapé Chuini. Sobre pedras da cachoeira.",NA,NA,NA,"DC.",NA,NA,NA,NA,"Igarapé",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"162","2019-07-31 14:33:07-03","CPATSA","HTSA","1938","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Moreira, W.A.","1938","2001","03",NA,NA,"Brasil",NA,NA,NA,NA,"Pernambuco",NA,NA,NA,NA,"DC.","-40.5008010864258","-9.39861011505127",NA,"Sobral, M.E.G.","Petrolina",NA,NA,NA,NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA
"163","2019-07-31 14:33:07-03","CPATSA","HTSA","1936","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Moreira, W.A.","1936","2001","03",NA,NA,"Brasil",NA,NA,NA,NA,"Pernambuco",NA,NA,NA,NA,"DC.","-40.5008010864258","-9.39861011505127",NA,"Sobral, M.E.G.","Petrolina",NA,NA,NA,NA,NA,NA,NA,"90462","auto",NA,NA,NA,NA
"164","2019-07-31 14:33:07-03","CPATSA","HTSA","2036","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Moreira, W.A.","2036","2001","02","20",NA,"Brasil",NA,NA,NA,NA,"Pernambuco","Pedrinhas",NA,NA,NA,"DC.","-40.5008010864258","-9.39861011505127",NA,"Faria, J.E.Q. de","Petrolina",NA,NA,"2011","09","28",NA,NA,"90462","auto",NA,NA,NA,NA
"165","2020-09-12 05:00:02-03","US","US","702567","PreservedSpecimen","Plantae","Myrtaceae","Psidium","aquaticum","Psidium aquaticum","Isotype","M. R. Schomburgk","191","1837",NA,NA,"South America - Neotropics","Guyana",NA,NA,NA,"US00117654",NA,NA,NA,"Myrtales",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"166","2020-09-12 05:00:02-03","US","US","1777582","PreservedSpecimen","Plantae","Myrtaceae","Psidium","parviflorum","Psidium parviflorum",NA,"A. C. Smith","2254","1937","10","9","South America - Neotropics","Guyana",NA,NA,NA,"US00655221","U. Takutu-U. Essequibo","Karanambo, Rupununi River basin",NA,"Myrtales",NA,"Benth.","-59.3","3.75",NA,"Smith, A. C.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"167","2020-09-12 05:00:02-03","US","US","1933959","PreservedSpecimen","Plantae","Myrtaceae","Psidium","parviflorum","Psidium parviflorum saramaccense","Isotype","B. Maguire","24930","1944","10","11","South America - Neotropics","Suriname",NA,NA,NA,"US00117672",NA,"Saramacca River.",NA,"Myrtales","saramaccense","Amshoff","-55.7667","4.45","US00117672_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"168","2020-09-12 05:00:02-03","US","US","1615304","PreservedSpecimen","Plantae","Myrtaceae","Psidium","parviflorum","Psidium parviflorum",NA,"E. H. Ule","7713","1908","11",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01889714","Roraima","Rio Branco. Bei der Serra de Caraiima",NA,"Myrtales",NA,"Benth.",NA,NA,"US01889714_01 US01889714_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"169","2020-09-12 05:00:02-03","US","US","702522","PreservedSpecimen","Plantae","Myrtaceae","Psidium","parviflorum","Psidium parviflorum","Isotype","M. R. Schomburgk","110","1837",NA,NA,"South America - Neotropics","Guyana",NA,NA,NA,"US00117671",NA,"On the Essequibo and Rupunoony.",NA,"Myrtales",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"170","2020-09-12 05:00:02-03","US","US","1933959","PreservedSpecimen","Plantae","Myrtaceae","Psidium","parviflorum","Psidium parviflorum saramaccense","Isotype","B. Maguire","24930","1944","10","11","South America - Neotropics","Suriname",NA,NA,NA,"US00117672",NA,"Saramacca River.",NA,"Myrtales","saramaccense","Amshoff","-55.7667","4.45","US00117672_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"171","2020-09-12 05:00:02-03","US","US","2572282A","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"H. S. Irwin, G. T. Prance, T. R. Soderstrom & N. H. Holmgren","55803","1963","9","17","South America - Neotropics","Suriname",NA,NA,NA,"US00655237",NA,"Zuid River, 2 km above confluence with Lucie R., Wilhelmina Gebergte",NA,"Myrtales",NA,"DC.","-56.65","3.25","US00655237_01","McVaugh, R.",NA,"220",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"172","2020-09-12 05:00:02-03","US","US","3385127","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"T. Henkel, M. Chin, R. Williams & R. James","5172","1994","3","13","South America - Neotropics","Guyana",NA,NA,NA,"US00629493","U. Takutu-U. Essequibo","Acarai Mts; Sipu River 0-4 km from juncture with Essequibo River",NA,"Myrtales",NA,"DC.","-58.8333","1.41667",NA,"Landrum, L. R.",NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"173","2020-09-12 05:00:02-03","US","US","2884005","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"G. T. Prance, E. Forero, B. S. Pena & J. F. Ramos","4143","1967","1","29","South America - Neotropics","Brazil",NA,NA,NA,"US01889760","Roraima","Banks of Rio Apiaú, 30 km from mouth.",NA,"Myrtales",NA,"DC.",NA,NA,"US01889760_01 US01889760_02",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"174","2020-09-12 05:00:02-03","US","US","3384220","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"P. Mutchnick & B. Allicock","452","1994","12","1","South America - Neotropics","Guyana",NA,NA,NA,"US00625903","Potaro-Siparuni","Iwokrama; Siparuni R, Pakatau Falls and 2 km downstream",NA,"Myrtales",NA,"DC.","-59.0106","4.74917",NA,"Landrum, L. R.",NA,"100",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"175","2020-09-12 05:00:02-03","US","US","3368385","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"H. D. Clarke","3070","1996","11","10","South America - Neotropics","Guyana",NA,NA,NA,"US00602417","U. Takutu-U. Essequibo","Kamoa Mts., just below summit; 2 km N of camp on Kamoa River",NA,"Myrtales",NA,"DC.","-58.8344","1.54722",NA,"Landrum, L. R.",NA,"450",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"176","2020-09-12 05:00:02-03","US","US","3426367","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"H. D. Clarke, C. Watson, R. Williams, C. Perry, J. Clarke & K. Hurtubise","6633","1997","9","20","South America - Neotropics","Guyana",NA,NA,NA,"US00704788","U. Takutu-U. Essequibo","Rewa River, 0-5 km S of Great Falls",NA,"Myrtales",NA,"DC.","-58.6767","3.17722","US00704788_01","Landrum, L. R.",NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"177","2020-09-12 05:00:02-03","US","US","3426186","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"H. D. Clarke","3561","1997","2","12","South America - Neotropics","Guyana",NA,NA,NA,"US00704886","U. Takutu-U. Essequibo","Rewa River; area near Great Falls",NA,"Myrtales",NA,"DC.","-58.6736","3.17778",NA,"Landrum, L. R.",NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"178","2020-09-12 05:00:02-03","US","US","3437755","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"A. .R. A. Görts-van Rijn, J. Brandbyge, J.-J. de Granville, O. Poncy, H. J. M. Sipman & L. van der Wollenberg","218","1992","11","16","South America - Neotropics","Guyana",NA,NA,NA,"US00724265","U. Takutu-U. Essequibo","Dadanawa Ranch, S Rupununi Savanna",NA,"Myrtales",NA,"DC.","-59.5","2.83","US00724265_01","Landrum, L. R.",NA,"100","150",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"179","2020-09-12 05:00:02-03","US","US","3378748","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"H. D. Clarke","3283","1996","11","18","South America - Neotropics","Guyana",NA,NA,NA,"US00612097","U. Takutu-U. Essequibo","Essequibo R., betw. camp (at confl. of Essequibo R. & Onoro Creek) & Konashen Rapids",NA,"Myrtales",NA,"DC.","-58.6289","1.58972","US00612097_01","Landrum, L. R.",NA,"240",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"180","2020-09-12 05:00:02-03","US","US","3065196","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"M. J. Jansen-Jacobs, C. Feuillet, P. H. Hiepko, L. E. Skog & B. Welle","121","1985","2","10","South America - Neotropics","Guyana",NA,NA,NA,"US00655236","U. Takutu-U. Essequibo","Kanuku Mts., Rupununi R., Bush Mouth near Witaru Falls",NA,"Myrtales",NA,"DC.","-59.46","3.06",NA,"Landrum, L. R.",NA,"90","120",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"181","2020-09-12 05:00:02-03","US","US","701310","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"O. Kuntze","s.n.","1892","7",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01889759","Mato Grosso","Matto Grosso, Villa Maria.",NA,"Myrtales",NA,"DC.","-57.6789016723633","-16.0706005096436","US01889759_01 US01889759_02",NA,"Cáceres",NA,NA,NA,NA,NA,NA,NA,"172193","auto","Dicotyledonae",NA,NA,"1"
"182","2020-09-12 05:00:02-03","US","US","3385129","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"T. Henkel, M. Chin, R. Williams & R. James","5282","1994","3","22","South America - Neotropics","Guyana",NA,NA,NA,"US00629495","U. Takutu-U. Essequibo","Kassakaityu River 15-20 km from juncture with Essequibo River",NA,"Myrtales",NA,"DC.","-58.6667","1.81667",NA,"Landrum, L. R.",NA,"250",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"183","2020-09-12 05:00:02-03","US","US","3674963","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"R. Guillen, E. Gutiérrez, B. Mostacedo & M. Menacho","2541","1994","11","4","South America - Neotropics","Bolivia",NA,NA,NA,"US03064550","Santa Cruz","Velasco Province, A 150 km de Florida a Bella Vista por el camino que pasa por el asseradero Choré.",NA,"Myrtales",NA,"DC.","-61.5331","-13.7027",NA,NA,NA,"210",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"184","2020-09-12 05:00:02-03","US","US","3385050","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"T. Henkel, R. Williams & V. James","3355","1993","10","3","South America - Neotropics","Guyana",NA,NA,NA,"US00635543","U. Takutu-U. Essequibo","Upper Essequibo River, 1-4 km upstream from mouth of Kuyuwini River; E and W of banks",NA,"Myrtales",NA,"DC.","-58.3667","2.33333",NA,"Landrum, L. R.",NA,"100","200",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"185","2020-09-12 05:00:02-03","US","US","3368659","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"B. Hoffman, C. Capellaro, J. Cole & C. Townsend","987","1992","2","19","South America - Neotropics","Guyana",NA,NA,NA,"US00601564","U. Takutu-U. Essequibo","Northern Rupununi savannas; Rupununi River, 3 km S of Karanambo Ranch",NA,"Myrtales",NA,"DC.","-59.3","3.72694",NA,"Landrum, L. R.",NA,"90",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"186","2020-09-12 05:00:02-03","US","US","3368558","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"H. D. Clarke & T. McPherson","1979","1996","6","5","South America - Neotropics","Guyana",NA,NA,NA,"US00588330","U. Takutu-U. Essequibo","Maparri Creek, N side; opposite camp at base of waterfall",NA,"Myrtales",NA,"DC.","-59.2545","3.33383","US00588330_01","Landrum, L. R.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,"1"
"187","2020-09-02 16:34:09-03","Cenargen","CEN","71610","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Glocimar Pereira-Silva","11863","2007","05","16",NA,"Brasil","Exsicatas",NA,"Área de influência direta (lago).","CEN00071610","TO","Fazenda Itumbiara, margem esquerda do rio Tocantins.",NA,NA,NA,"DC.","-48.183055","-12.916388","CEN00071610","C. E. B. Proença","PALMEIROPOLIS","260","260","2010","07",NA,"-48.183055","-12.916388",NA,NA,NA,NA,NA,"4"
"188","2020-09-02 16:34:09-03","Cenargen","CEN","72081","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Alberto Luiz Marsaro Junior","11","2007","05","06",NA,"Brasil","Exsicatas",NA,NA,"CEN00072081","RR","Margem do rio Tacutu.",NA,NA,NA,"DC.","-59.8333015441895","3.35971999168396","CEN00072081","J. E. Q. Faria Júnior","BONFIM","96","96","2012","09",NA,"-59831944.0","335555555.0","155390","auto",NA,NA,NA,"2"
"189","2020-09-02 16:34:09-03","Cenargen","CEN","60336","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Anderson Cássio Sevilha","3248","2003","08","30",NA,"Brasil","Exsicatas",NA,NA,"CEN00060336","GO","Beira do rio Santa Maria, Fazenda Campo Alegre. (Seu Santos).",NA,NA,NA,"DC.","-46.4921989440918","-14.4807996749878","CEN00060336","C. E. B. Proença","ALVORADA DO NORTE","467","467","2010",NA,NA,"-4683750.0","-1452167.0","45394","auto",NA,NA,NA,"6"
"190","2019-11-13 11:27:24-03","USP","SPF","188371","PreservedSpecimen","Plantae","Myrtaceae","Psidium","paranense","Psidium paranense",NA,"Salomão, RP","1220","2007",NA,NA,NA,"Brasil",NA,NA,"Coletas de Outubro a Dezembro 2007.","SPF00188371","Pará",NA,NA,NA,NA,"O.Berg","-52.2064018249512","-3.20333003997803",NA,"Rosa, NA","Altamira",NA,NA,"2008",NA,NA,NA,NA,"748499","auto",NA,NA,NA,NA
"191","2021-03-15 18:29:03-03","USP","SPF","232855","PreservedSpecimen","Plantae","Myrtaceae","Psidium","striatulum","Psidium striatulum",NA,"Castanho, CT","105","2006","10","08",NA,"Brasil",NA,NA,"Árvore ca. 4 m de altura. Fruto verde com cheiro acentuado.; Mata de Igapó. Solo argilo-arenoso.","SPF00232855","Amazonas","Estação Ecológica de Anavilhanas, Rio Negro; Base II do IBAMA; Terra Preta.",NA,NA,NA,"DC.","-60.838889","-2.535556",NA,"Sobral, M","Novo Airão",NA,NA,"2018","04",NA,"-60.838889","-2.535556",NA,NA,NA,NA,NA,NA
"192","2019-10-07 09:35:53-03","UEFS","HUEFS","86693","PreservedSpecimen","Plantae","Myrtaceae","Psidium","aquaticum","Psidium aquaticum",NA,"Schomburck, R.","191",NA,NA,NA,NA,"Guiana",NA,NA,NA,"HUEFS0086693",NA,NA,"Angiospermae","Myrtales",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
"193","2019-10-07 09:35:53-03","UEFS","HUEFS","86700","PreservedSpecimen","Plantae","Myrtaceae","Psidium","aquaticum","Psidium aquaticum","Isótipo","Schomburck, R.","191","1897",NA,NA,NA,"Guiana",NA,NA,NA,"HUEFS0086700",NA,NA,"Angiospermae","Myrtales",NA,"Benth.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae",NA,NA,NA
