"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","locality","minimumElevationInMeters","maximumElevationInMeters","recordNumber","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relationshipType","relatedCatalogItem","individualCount","fieldNumber","typeStatus"
"202","2019-09-04 18:17:16-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Sapotaceae","Fibrocentrum","glaziovianum","Fibrocentrum glaziovianum",NA,NA,"A. Glaziou","1890",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"18354","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isosyntype"
"203","2019-01-23 10:07:29-02","F","FMNH-SEEDPLANTS","V0071968F","PreservedSpecimen","Plantae","Sapotaceae","Fibrocentrum","glaziovianum","Fibrocentrum glaziovianum",NA,NA,"A. Glaziou","1890",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0071968F","V0071968F_01",NA,NA,NA,NA,NA,NA,NA,"18354","Spermatophyta",NA,"South America",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"Isosyntype"
"204","2019-06-24 08:14:00-03","IAC","IAC","50441","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex Miq.","J.A.M.A. Gomes; L.C. Bernacci & R.B. Torres et al.","J.A.M.A. Gomes; O.A. Santos; S. Santos & F.J. Benedetti","2007","11","08","Brasil","São Paulo","Ubatuba","-45.083511","-23.367009","-45.083511","-23.367009",NA,NA,"2007","11","08","subparcela 72, indivíduo I 1469","Fazenda Capricórnio, Parcela I (Parque Estadual da Serra do Mar, Núcleo Picinguaba)",NA,NA,"554",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"205","2019-06-24 08:14:00-03","IAC","IAC","56474","S","Plantae","Sapotaceae-3.Chrysophylloideae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex Miq.","A.C.O. Souza et al.","A.C.O. Souza; L.C. Bernacci & R. Belinelo","2011","02","22","Brasil","São Paulo","Ubatuba","-45.109914","-23.360372","-45.109914","-23.360372",NA,NA,"2011","02","22",NA,"Parque Estadual da Serra do Mar, Núcleos Santa Virgínia/Picinguaba, trilha da Pipoca",NA,NA,"32",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-07-23 12:22:19-03","CEPLAC","CEPEC","130232","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,"R. C. S. L. Santos","P. H. Labiak","2009","01","13","Brasil","Espírito Santo","NOVA VENÉCIA","-40.454167","-18.907778","40W27'15","18S54'28",NA,NA,NA,NA,NA,NA,"APA da Pedra do Elefante.",NA,NA,"5059",NA,NA,NA,NA,NA,NA,NA,NA,"30/5/2017",NA,NA,NA
"207","2020-09-22 13:49:04-03","USP","SPFW","3760","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart.;Eichler",NA,"Sem coletor",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"208","2020-09-22 13:49:04-03","USP","SPFW","1155","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart.;Eichler","P.R. Reitz 1961","Reitz ;Klein","1959","10","30","Brasil","Santa Catarina","Jacinto Machado","-49.763599395752","-28.9974994659424",NA,NA,NA,NA,NA,NA,NA,NA,NA,"250","250","4140",NA,NA,NA,NA,"23999","auto",NA,NA,NA,NA,NA,NA
"209","2020-11-12 16:59:11-03","UEL","FUEL","43645","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex Miq.","Verdi, M","Verdi, M","2008","08","03","Brasil","Santa Catarina","Pouso Redondo","-49.942222","-27.334528","-49.942222","-27.334528",NA,NA,"2008","08","03",NA,"Corruchel","616","616","670","Tracheophyta","Ericales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"210","2020-11-12 16:59:11-03","UEL","FUEL","52067","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex Miq.","Lorenzi, HJ","Lorenzi, HJ","2008","11","25","Brasil","Rio Grande do Sul","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,NA,NA,"2008","11","25",NA,"Coletado na localidade de Mundo Novo em bosque da, próximo a um rio pedregoso a 2 km da cidade",NA,NA,"6543","Tracheophyta","Ericales",NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA
"211","2020-11-12 16:59:11-03","UEL","FUEL","32738","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex Miq.","Sobral, M","Gasper, AL; Dreveck, S; Brogni, E","2008","04","09","Brasil","Santa Catarina","Papanduva","-50.144401550293","-26.3703002929688",NA,NA,NA,NA,"2008","04","01",NA,"São João do Mirador, FOM tendendo ao ecótono","790","790","1713","Tracheophyta","Ericales",NA,NA,"49621","auto",NA,NA,NA,NA,NA,NA
"212","2020-11-12 16:59:11-03","UEL","FUEL","53604","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex Miq.","Faria, AD","Faria, AD","2014","12","18","Brasil","São Paulo","Nova Odessa","-47.2900009155273","-22.7700004577637",NA,NA,NA,NA,"2014","12",NA,NA,"Coleção in vivo do Jardim Botânico Plantarum",NA,NA,"2014/28","Tracheophyta","Ericales",NA,NA,"8440","auto",NA,NA,NA,NA,NA,NA
"213","2019-11-01 15:10:43-03","UnB","UB","184933","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Lima, LF","Reitz; Klein","1954","08","20","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"2016","09","26","Árvore. Fruto maduro, amarelo.; Mata","Braço Joaquim Luís Alves",NA,NA,"2053","Dicotyledoneae",NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA,NA
"214","2019-11-01 15:10:43-03","UnB","UB","184934","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Reitz, PR","Klein, RM","1955","11","18","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,NA,NA,"1961",NA,NA,"Árvore. Flor branca, perfumada.; Mata","Morro da Ressacada",NA,NA,"1758","Dicotyledoneae",NA,"Southern America",NA,"27253","auto",NA,NA,NA,NA,NA,NA
"215","2019-10-03 10:04:30-03","UFSCar","SORO","7139","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,NA,"2014","02","19","Brasil","São Paulo","São Miguel Arcanjo","-47.9900016784668","-23.8700008392334",NA,NA,NA,NA,NA,NA,NA,"Árvore, 25,3m de altura, 57 cm de diâmetro.","Parque do Zizo.",NA,NA,"23",NA,NA,NA,NA,"27904","auto",NA,NA,NA,NA,NA,NA
"216","2020-08-20 20:38:36-03","UFSC","FLOR","8390","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Melo, M.M.F.","Hatschbach, G.","1968","11","21","Brasil","Paraná","Guaraqueçaba","-48.3288993835449","-25.3066997528076",NA,NA,"FLOR0008390",NA,"1984",NA,NA,"arvoreta, flor creme-esverdeada","Rio do Cedro.","100","100","20357",NA,"Ericales",NA,NA,"37295","auto",NA,NA,NA,NA,NA,NA
"217","2020-08-20 20:38:36-03","UFSC","FLOR","27459","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Jarenkow, J.A.","Jarenkow, J.A.","1993","05","25","Brasil","Rio Grande do Sul","Morrinhos do Sul","-49.934700012207","-29.3649997711182",NA,NA,"FLOR0027459",NA,"1993",NA,NA,"árvore, flor semimaturo verde, 16m altura","Perdida.",NA,NA,"2367",NA,"Ericales",NA,NA,"12766","auto",NA,NA,NA,NA,NA,NA
"218","2020-08-20 20:38:36-03","UFSC","FLOR","27872","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Jarenkow, J.A.","Jarenkow, J.A.","1992","12","05","Brasil","Rio Grande do Sul","Torres","-49.7268981933594","-29.3353004455566",NA,NA,"FLOR0027872",NA,"1992",NA,NA,"árvore, dap = 51 cm, flor cálice verde; corola branco-verdosa, 15m altura","Perdida.",NA,NA,"2234",NA,"Ericales",NA,NA,"20837","auto",NA,NA,NA,NA,NA,NA
"219","2020-08-20 20:38:36-03","UFSC","FLOR","269","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Reitz, R.","Reitz, R.","1959","11","20","Brasil","Santa Catarina","Blumenau","-49.0661010742188","-26.9193992614746",NA,NA,"FLOR0000269",NA,"1962",NA,NA,"árvore, flor branca, 20m altura","Morro Spitzkopf.","500","500","2329",NA,"Ericales",NA,NA,"34291","auto",NA,NA,NA,NA,NA,NA
"220","2020-08-20 14:55:51-03","UFSC","FLOR","2717","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,"Klein, R.M.","1966","12","21","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0002717",NA,NA,NA,NA,"árvore, flor branca, 15m altura","Morro da Costa Lagoa, Ilha de Santa Catarina.","200","200","6999",NA,"Ericales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"221","2020-08-20 20:38:36-03","UFSC","FLOR","37199","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Falkenberg, D.B.","Falkenberg, D.B.; Oliveira, C.P.L. de","2008","07","12","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0037199",NA,"2008",NA,NA,"árvore com látex, 10m altura, fruto maduro, amarelado, tronco com 30cm de DAP","Morro da Lagoa, Ilha de Santa Catarina.","150","150","11050",NA,"Ericales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"222","2020-08-20 20:38:36-03","UFSC","FLOR","2716","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Reitz, R.","Klein, R.M.","1966","12","20","Brasil","Santa Catarina","Florianópolis","-48.5491981506348","-27.596700668335",NA,NA,"FLOR0002716",NA,"1967",NA,NA,"árvore, flor branca, 20m altura","Morro do Ribeirão, Ilha de Santa Catarina.","300","300","6961",NA,"Ericales",NA,NA,"27000","auto",NA,NA,NA,NA,NA,NA
"223","2020-08-20 20:38:36-03","UFSC","FLOR","268","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Reitz, R.","Klein, R.M.","1956","06","15","Brasil","Santa Catarina","Ibirama","-49.5177993774414","-27.0569000244141",NA,NA,"FLOR0000268",NA,"1961",NA,NA,"árvore, Fruto Imaturo, verde, 20m altura","Horto Florestal INP.","550","550","2210",NA,"Ericales",NA,NA,"18533","auto",NA,NA,NA,NA,NA,NA
"224","2020-08-20 20:38:36-03","UFSC","FLOR","267","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Reitz, R.","Klein, R.M.","1955","11","18","Brasil","Santa Catarina","Itajaí","-48.6618995666504","-26.9078006744385",NA,NA,"FLOR0000267",NA,"1961",NA,NA,"árvore, flor branca perfumada, 15m altura","Morro da Ressacada.","150","150","1758",NA,"Ericales",NA,NA,"27253","auto",NA,NA,NA,NA,NA,NA
"225","2020-08-20 20:38:36-03","UFSC","FLOR","17996","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Falkenberg, D.B.","Falkenberg, D.B.","1988","11","12","Brasil","Santa Catarina","Joinville","-48.8456001281738","-26.3043994903564",NA,NA,"FLOR0017996",NA,"1988",NA,NA,"arvoreta, 8m altura","Usina Salto Piraí (reserva da Celesc).","300","300","4749",NA,"Ericales",NA,NA,"37150","auto",NA,NA,NA,NA,NA,NA
"226","2021-03-04 15:42:58-03","IF","SPSF","33991","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,"L.F.Lima","C.Urbanetz et al.","2003","04","22","Brasil","SP","Eldorado","-48.360278","-24.284167",NA,NA,NA,NA,"2016","09","27","COLETA: Árvore com aprox. 15m. Frutos imaturos verdes e frutos maduros amarelos.; GEOGRAFIA: Floresta Ombrófila Densa Montana. Vegetação secundária. Intenso histórico de degradação, a partir de extrativismo seletivo de Palmito e madeira, com vários trech","Parque Estadual de Intervales","790","790","134","Magnoliophyta","Ericales","América do Sul",NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA
"227","2021-03-04 15:42:58-03","IF","SPSF","24986","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride",NA,"R.G.V.N. Lima","L.Rossi & M.Kawall","1991","05","16","Brasil","SP","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,"2016","09","27","COLETA: Árvore com aprox. 15m de altura. Raízes superficiais crescendo s/ rochas. DAP 40cm. Látex pouco evidente, alvo, translúcido. Frutos imaturos verdes, passando a amarelos.; GEOGRAFIA: Mata. Trilha para a Figueira Grande.;","Estação Ecológica Juréia-Itatins",NA,NA,"896","Magnoliophyta","Ericales","América do Sul",NA,"55628","auto","Magnoliopsida",NA,NA,NA,NA,NA
"228","2017-09-11 17:14:02-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,"Schuchardt, CGT",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Pl. Dryas; HABITAT: Pl. Dryas","Crescit in Brasilia orientali.",NA,NA,"s.n.",NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2021-02-08 12:45:24-03","UFRGS","ICN","161923","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex Miq.","Lima, LF","Molz, M","2008","11","25","Brasil","RS","Terra de Areia","-50.132778","-29.6475","-50.132778","-29.6475",NA,NA,"2016","09","27","Árvore, 17 m de altura, CAP 192 cm, Com frutos maduros; Floresta Atlântica de encosta","doutorado 0583926 E 6719962 S","220","220","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2021-02-08 12:45:24-03","UFRGS","ICN","176451","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex Miq.","Molz, M","Molz, M","2008","01","25","Brasil","RS","Maquiné","-50.1325","-29.646944","-50.1325","-29.646944",NA,NA,NA,NA,NA,"Frutos maduros amarelos. CAP=192cm, 17 m de altura, árvore do dossel","Costa do Quadros, divisa com Terra de Areia","211","211","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2021-02-08 12:45:24-03","UFRGS","ICN","178488","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex Miq.","Molz, M","Molz, M; Grings, M; Seger, G","2012","12","08","Brasil","RS","Três Cachoeiras","-49.919167","-29.439444","-49.919167","-29.439444",NA,NA,NA,NA,NA,"WGS-84; Árvore com 16 m de altura, frutos amarelos","RS-494","22","22","s.n.","Dicotyledon",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2021-02-08 12:45:24-03","UFRGS","ICN","118863","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex Miq.","Lima, LF","Rossoni, MG","2000","12","03","Brasil","RS","Dom Pedro de Alcântara","-49.8497009277344","-29.3694000244141",NA,NA,NA,NA,"2017","03","23","Floração.","Mato da Cova Funda",NA,NA,"s.n.","Dicotyledon",NA,"América do Sul",NA,"7549","auto",NA,NA,NA,NA,NA,NA
"233","2021-02-08 12:45:24-03","UFRGS","ICN","189481","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex Miq.","Lima, LF","de Gasper, AL; Dreveck, S; Brogni, E","2008","04","01","Brasil","SC","Papanduva","-50.144401550293","-26.3703002929688",NA,NA,NA,NA,"2016",NA,NA,"IFFSC 795/S/36; FOM, tendendo ao ecótono","São João do Mirador lat. 586333 S long. 7042992 O","790","790","1713","Dicotyledon",NA,"América do Sul",NA,"49621","auto",NA,NA,NA,NA,NA,NA
"234","2020-08-26 10:50:53-03","MCN-FZBRS","HAS","43958","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler",NA,"Schmidt, R.","2004","11",NA,"Brasil","Rio Grande do Sul","Maquiné","-50.2071990966797","-29.6749992370605",NA,NA,"HAS0043958",NA,NA,NA,NA,"árvore","Reserva Biológica da Serra Geral; Vale da Linha Encantada, trilha até Sanga do Paraguaio",NA,NA,"808","Magnoliophyta",NA,NA,NA,"28094","auto",NA,NA,NA,NA,NA,NA
"235","2020-08-26 10:50:53-03","MCN-FZBRS","HAS","89613","PreservedSpecimen","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler","Molz, M.","Molz, M.","2012","12",NA,"Brasil","Rio Grande do Sul","Três Cachoeiras","-49.9244003295898","-29.4556007385254",NA,NA,"HAS0089613",NA,"2012","12","08","Árvore; H =16m. Frutos amarelos.","RS494","22","22","s.n.","Magnoliophyta",NA,NA,NA,"17224","auto",NA,NA,NA,NA,NA,NA
"236","2020-02-20 10:40:02-03","IBt","SP","246716","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex Miq.","Pennington, TD","Barros, F; Ribeiro, JELS","1990","12","06","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,NA,NA,"1991","10",NA,NA,"Ilha do Cardoso, Morro do Cardoso","700","700","2089",NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA,NA
"237","2019-11-21 10:19:13-03","IBt","SP","275282","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex Miq.","Melo, MMRF","Cordeiro, I; et al.","1994","12","07","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"Arvoreta do interior da mata ca. 10m alt., flores alvas","Estação Ecológica Juréia-Itatins, Trilha da Figueira, mata pluvial de encosta",NA,NA,"1476",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"238","2019-11-21 10:19:13-03","IBt","SP","269014","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex Miq.","Melo, MMRF","Rossi, L; Anunciação, EA","1993","10","27","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"Árvore 16,0m alt., látex alvo, flores creme, frutos imaturos verdes","Estação Ecológica Juréia-Itatins, Trilha para a Figueira",NA,NA,"1350",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"239","2019-11-21 10:19:13-03","IBt","SP","249133","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex Miq.","Melo, MMRF","Rossi, L; Kawall, MA","1991","05","16","Brasil","São Paulo","Iguape","-47.5499992370605","-24.7000007629395",NA,NA,NA,NA,NA,NA,NA,"Árvore ca. 15m alt., raízes superficiais, crescendo sobre rochas, DAP 40cm, látex pouco evidente, alvo translúcido, frutos imaturos verdes, passando a amarelos","Estação Ecológica Juréia-Itatins, Trilha para a Figueira Grande, mata",NA,NA,"896",NA,NA,NA,NA,"55628","auto",NA,NA,NA,NA,NA,NA
"240","2020-08-27 12:20:23-03","IBt","SP","309238","S","Plantae","Sapotaceae","Chrysophyllum","viride","Chrysophyllum viride","Mart. & Eichler ex Miq.",NA,"Wanderley, MGL","1997","05","07","Brasil","São Paulo","Ribeirão Grande","-48.3600006103516","-24.0900001525879",NA,NA,NA,NA,NA,NA,NA,NA,"Parque Estadual Intervales",NA,NA,"2199",NA,NA,NA,NA,"25028","auto",NA,NA,NA,NA,NA,NA
