"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","typeStatus","recordNumber","locality","imagecode","scientificNameAuthorship","identifiedBy","stateProvince","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","yearIdentified","monthIdentified","dayIdentified","relatedCatalogItem","fieldNumber","individualCount"
"860","2019-11-13 11:14:30-03","USP","SPF","152872","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Castro, RM; Fernandes, LS; Franco, BKS; Almeida, VR; Pivari, MOD; Pifano, DS","2001","12","09",NA,"Brasil",NA,NA,"Árvore ca. 10 m. Frutos imaturos verdes Cedrinho.","SPF00152872",NA,NA,NA,"750","Reserva Biológica da Represa do Grama, Borda de mata heliófila no declive freqüente.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Descoberto","-42.9674987792969","-21.4596996307373",NA,NA,NA,NA,"11991","auto",NA,"2002",NA,NA,NA,NA,NA
"861","2019-11-13 11:14:30-03","USP","SPF","21662","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Menezes, NL; Semir, J; Pirani, JR; Castro, NM; Furlan, A","1980","07","18",NA,"Brasil",NA,NA,"Árvore 5 m. Botões creme-esverdeados.","SPF00021662",NA,NA,NA,"CFCR146","Estrada para Conselheiro da Mata, km 190. Beira de córrego.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"101169","auto",NA,"1997",NA,NA,NA,NA,NA
"862","2019-11-13 11:14:30-03","USP","SPF","20967","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Menezes, NL; Semir, J; Pirani, JR; Castro, NM; Furlan, A","1980","07","18",NA,"Brasil",NA,NA,"Árvore 5 m. Botões e flores creme.","SPF00020967",NA,NA,NA,"CFCR117","Estrada para Conselheiro da Mata, km 190. Beira de córrego.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,NA,NA,"101169","auto",NA,"1997",NA,NA,NA,NA,NA
"863","2019-11-13 11:14:30-03","USP","SPF","148760","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Krieger, L","1970","09","07",NA,"Brasil",NA,NA,"Árvore regular, flores alaranjadas.","SPF00148760",NA,NA,NA,"CESJ9099",NA,NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Entre Rios de Minas","-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"20620","auto",NA,"2001","05",NA,NA,NA,NA
"864","2019-11-13 11:14:30-03","USP","SPF","21681","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Pirani, JR","1980","07","19",NA,"Brasil",NA,NA,"Árvore 8 m, em mata ciliar. Flores creme esverdeadas.","SPF00021681",NA,NA,NA,"CFCR166","Fazenda Prata (de Everaldo Gonçalves). Em mata ciliar.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"37970","auto",NA,"1997",NA,NA,NA,NA,NA
"865","2019-11-13 11:14:30-03","USP","SPF","40790","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Hatschbach, G; Zelma, FJ","1985","12",NA,NA,"Brasil",NA,NA,"Árvore 6 m, flor creme.","SPF00040790",NA,NA,NA,"49751","Rod. BR 259, trevo p/ Datas. Campo rupestre, capão de mata.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"37970","auto",NA,"1997",NA,NA,NA,NA,NA
"866","2019-11-13 11:14:30-03","USP","SPF","144117","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Hatschbach, G; Spichiger, R; Cervi, AC; Barbosa, E","1999","10","24",NA,"Brasil",NA,NA,"Árvore 5 m, flor creme-esverdeada.","SPF00144117",NA,NA,NA,"69650","Serra do Espinhaço, Rodovia para Barão do Guaçuí. Campo rupestre; mata dos peraus.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Gouveia","-43.7407989501953","-18.4543991088867",NA,NA,NA,NA,"37970","auto",NA,"2001","02",NA,NA,NA,NA
"867","2019-11-13 11:14:30-03","USP","SPF","32705","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Hatschbach, G; Kaspes, A","1978","10","21",NA,"Brasil",NA,NA,"Árvore frondosa, 8 m, flor creme.","SPF00032705",NA,NA,NA,"41624","Córrego do Pasto. Em pequena mata no alto da Serra Geral.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Grão Mogol","-42.8897018432617","-16.5594005584717",NA,NA,NA,NA,"67219","auto",NA,NA,NA,NA,NA,NA,NA
"868","2019-11-13 11:14:30-03","USP","SPF","170534","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Assis, LCS","2005","07","13",NA,"Brasil",NA,NA,NA,"SPF00170534",NA,NA,NA,"1104","Parque Estadual do Ibitipoca",NA,"(Benth.) J.D.Mitch.","Pirani, JR; Antar, GM","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"30417","auto",NA,"2019","02",NA,NA,NA,NA
"869","2019-11-13 11:14:30-03","USP","SPF","114154","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Rodela, LG","1996","03","19",NA,"Brasil",NA,NA,"Fruto preto, ovalado, médio. Arbóreo. Alturas de 4.90 a 7.10 m.","SPF00114154",NA,NA,NA,"Q13173","Parque Estadual do Ibitipoca, Em mata ciliar do Rio do Salto - Prainha.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455","1345","1345",NA,NA,"30417","auto",NA,"1996","10",NA,NA,NA,NA
"870","2019-11-13 11:14:30-03","USP","SPF","100213","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Andrade, PM","1987","10","06",NA,"Brasil",NA,NA,"Árvore 10 m. Flores claras.","SPF00100213",NA,NA,NA,"1028","Parque Estadual do Ibitipoca, Mata ciliar.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"30417","auto",NA,"1995","07",NA,NA,NA,NA
"871","2019-11-13 11:14:30-03","USP","SPF","100216","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Andrade, PM","1987","10","06",NA,"Brasil",NA,NA,"Árvore 10 m. Flores claras.","SPF00100216",NA,NA,NA,"1016","Parque Estadual do Ibitipoca, Mata ciliar.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"30417","auto",NA,"1995",NA,NA,NA,NA,NA
"872","2019-11-13 11:14:30-03","USP","SPF","100215","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Andrade, PM; et al.","1986","12","18",NA,"Brasil",NA,NA,"Árvore. Frutos verdes.","SPF00100215",NA,NA,NA,"865","Parque Estadual do Ibitipoca, Mata ciliar.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"30417","auto",NA,"1995",NA,NA,NA,NA,NA
"873","2019-11-13 11:14:30-03","USP","SPF","100214","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Andrade, PM","1986","02","20",NA,"Brasil",NA,NA,"Árvore 15 m. Flores claras.","SPF00100214",NA,NA,NA,"842","Parque Estadual do Ibitipoca, Mata ciliar.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Lima Duarte","-43.793098449707","-21.8425006866455",NA,NA,NA,NA,"30417","auto",NA,"1995",NA,NA,NA,NA,NA
"874","2019-11-13 11:14:30-03","USP","SPF","106574","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Campos, MTVA; Garcia, JPM","1994","01","29",NA,"Brasil",NA,NA,"Árvore 3.5 m, na borda do capão. Estéril.","SPF00106574",NA,NA,NA,"CFSC13636","Serra do Cipó, Estrada MG 010, 1.400 m antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro. Pequeno capão à direita, próximo da rodovia.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Morro do Pilar","-43.3763999938965","-19.2155990600586",NA,NA,NA,NA,"18539","auto",NA,"1994",NA,NA,NA,NA,NA
"875","2019-11-13 11:14:30-03","USP","SPF","162256","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Salimena-Pires, FRG; Nobre, PH; Neto, OJB","2003","11","15",NA,"Brasil",NA,NA,"Árvore ca. 3.5 m, frutos imaturos verdes. À beira da mata.","SPF00162256",NA,NA,NA,"1192","Serra da Caveira D'Anta, Fazenda da Tiririca.",NA,"(Benth.) J.D.Mitch.","Valente, ASM; Pifano, DS","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"20815","auto",NA,"2004","03","05",NA,NA,NA
"876","2019-11-13 11:14:30-03","USP","SPF","165257","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Valente, A; Antunes, K; Matosinhos, C; Junior, AJF; Neto, OJB; Assis, LCS; Ferreira, MASG;","2004","02","21",NA,"Brasil",NA,NA,"Arvoreta ca. 3 m próximo a curso d#?#água. Frutos imaturos verdes e maduros vináceos e enegrescidos.","SPF00165257",NA,NA,NA,"331","Serra da Caveira D'Anta, Funil.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Rio Preto","-43.8278007507324","-22.0891990661621",NA,NA,NA,NA,"20815","auto",NA,"2004","10",NA,NA,NA,NA
"877","2019-11-13 11:14:30-03","USP","SPF","35279","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Pirani, JR; Meguro, M; Isejima, EM; Mello-Silva, R","1984","10","14",NA,"Brasil",NA,NA,"Árvore de mata ciliar de 4-15 m de alt. Muito freqüente. Frutos verdes imaturos. Obs.: na mesma mata ocorre T. guianensis.","SPF00035279",NA,NA,NA,"CFCR5479","Pedra Menina. Fazenda Vargem da Angélica. Morro da Virada do Mato Virgem.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Rio Vermelho","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,"26996","auto",NA,"1997",NA,NA,NA,NA,NA
"878","2019-11-21 10:12:00-03","USP","SPF","33276","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Varanda, EM; Furlan, A; Giulietti, AM; Harley, RM; Wanderley, MGL","1984","07","14",NA,"Brasil",NA,NA,"Árvore na mata, ca. 5 m.","SPF00033276",NA,NA,NA,"CFCR4461","Pedra Menina. Morro do Ambrósio.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Rio Vermelho","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,"26996","auto",NA,"1997",NA,NA,NA,NA,NA
"879","2019-11-13 11:14:30-03","USP","SPF","44648","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Mello-Silva, R; Cavalcanti, TB; Cordeiro, I; Menezes, NL; Gonçalves, JCC","1986","09","08",NA,"Brasil",NA,NA,"Árvore de 7 m alt., na mata. Ramos chegando ao solo. Flore alvo-esverdeadas. Anteras amarelo-claro.","SPF00044648",NA,NA,NA,"CFCR10183","Serra do Ambrósio, Pedra Menina. Espigão do Meio. Faz. Vargem do Anjo.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Rio Vermelho","-43.0092010498047","-18.2936000823975",NA,NA,NA,NA,"26996","auto",NA,"1997",NA,NA,NA,NA,NA
"880","2019-11-13 11:14:30-03","USP","SPF","63397","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Zappi, DC; Cordeiro, I; Simão-Bianchini, R; Kameyama, C","1987","09","08",NA,"Brasil",NA,NA,"Árvore ca. 3.0 m alt., flores creme.","SPF00063397",NA,NA,NA,"CFSC10494","Parque Nacional da Serra do Cipó, Serra da Bandeirinha. Mata ciliar.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,"1997",NA,NA,NA,NA,NA
"881","2019-11-13 11:14:30-03","USP","SPF","20917","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Cordeiro, I; Pirani, JR; Furlan, A","1980","05","25",NA,"Brasil",NA,NA,"Árvore 10 m. Flores creme.","SPF00020917",NA,NA,NA,"CFSC6136","Serra do Cipó, Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Mata ciliar. Estrada da Usina.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,"1997",NA,NA,NA,NA,NA
"882","2019-11-13 11:14:30-03","USP","SPF","20909","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Cordeiro, I; Furlan, A; Pirani, JR","1980","11","07",NA,"Brasil",NA,NA,"Arbusto 4 m. Flores esverdeadas. Na capoeira.","SPF00020909",NA,NA,NA,"CFSC6715","Serra do Cipó, Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Morro do Palácio.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,"1997",NA,NA,NA,NA,NA
"883","2019-11-13 11:14:30-03","USP","SPF","20911","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Furlan, A; Cordeiro, I; Pirani, JR","1980","11","08",NA,"Brasil",NA,NA,"Árvore 6 m. Frutos verdes.","SPF00020911",NA,NA,NA,"CFSC6731","Serra do Cipó, Ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Vale do Córrego Andrequice (Indequicé). Mata ciliar.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,"1997",NA,NA,NA,NA,NA
"884","2019-11-13 11:14:30-03","USP","SPF","128026","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Sano, PT; Arce, DV; Costa, FN","1997","10","20",NA,"Brasil",NA,NA,"Árvore 5 m na beira do rio. Folhas discolores. Nervura central e secundárias ferrugíneas na face abaxial. Flores creme-esverdeadas. Anteras creme.","SPF00128026",NA,NA,NA,"549","Serra do Cipó, Caminho para Cachoeira da Capivara.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,"1998",NA,NA,NA,NA,NA
"885","2019-11-13 11:14:30-03","USP","SPF","100973","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Campos, MTVA; Souza, EDP","1993","09","21",NA,"Brasil",NA,NA,"Arvoreta de 4.0 m na borda do capão. Botões e flores creme.","SPF00100973",NA,NA,NA,"CFSC13374","Serra do Cipó, Estrada MG 010, ca. de 400 m antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro. Capão de Mata (primeiro) à W da rodovia.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,NA,NA,NA,NA,NA,NA
"886","2019-11-13 11:14:30-03","USP","SPF","106857","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Campos, MTVA; Paula-Souza, J","1993","09","22",NA,"Brasil",NA,NA,"Árvore de 5.0 m alt., na borda do capão. Flores creme-esverdeadas com aroma intenso.","SPF00106857",NA,NA,NA,"CFSC13412","Serra do Cipó, Estrada MG 010 ca. de 400 m antes da bifurcação entre o Morro do Pilar e Conceição do Mato Dentro. Segundo capão de mata à W da rodovia.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,"1994",NA,NA,NA,NA,NA
"887","2019-11-13 11:14:30-03","USP","SPF","20296","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Furlan, A; Cordeiro, I; Kawasaki, ML; Pirani, JR","1981","10","05",NA,"Brasil",NA,NA,"Árvore 5 m. Flores creme-esverdeadas.","SPF00020296",NA,NA,NA,"CFSC7489","Serra do Cipó, Km 115 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Córrego Duas Pontinhas.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,"1997",NA,NA,NA,NA,NA
"888","2019-11-13 11:14:30-03","USP","SPF","20916","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Mamede, MCH; Pirani, JR; Furlan, A; Cordeiro, I","1980","10","11",NA,"Brasil",NA,NA,"Árvore 7 m. Flores masculinas, creme esverdeadas, anteras amarelo-claro.","SPF00020916",NA,NA,NA,"CFSC6626","Serra do Cipó, Km 121 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Campo rupestre.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,"1997",NA,NA,NA,NA,NA
"889","2019-11-13 11:14:30-03","USP","SPF","20910","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Furlan, A; Pirani, JR","1980","03","31",NA,"Brasil",NA,NA,"Árvore até 6 m, bem esgalhada, copada, ampla. Frutos verdes e negro-azulados.","SPF00020910",NA,NA,NA,"CFSC6091","Serra do Cipó, Km 122 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Mata ciliar.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,"1997",NA,NA,NA,NA,NA
"890","2019-11-13 11:14:30-03","USP","SPF","20914","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Mamede, MCH; Pirani, JR","1979","12","18",NA,"Brasil",NA,NA,"Árvore 10 m alt. Frutos verdes.","SPF00020914",NA,NA,NA,"CFSC5785","Serra do Cipó, Km 126 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Mata.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,"1997",NA,NA,NA,NA,NA
"891","2019-11-13 11:14:30-03","USP","SPF","224656","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Semir, J","1973","12","10",NA,"Brasil",NA,NA,NA,"SPF00224656",NA,NA,NA,"CFSC4845","Serra do Cipó, Km 127 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro.",NA,"(Benth.) J.D.Mitch.","Silva-Luz, CL","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,"2016","07","26",NA,NA,NA
"892","2019-11-13 11:14:30-03","USP","SPF","20907","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Pirani, JR","1980","02","29",NA,"Brasil",NA,NA,"Árvore 4.5 m. Frutos verdes e castanhos.","SPF00020907",NA,NA,NA,"CFSC5960","Serra do Cipó, Km 132 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Campo rupestre. Mata em terreno elevado.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,"1997",NA,NA,NA,NA,NA
"893","2019-11-13 11:14:30-03","USP","SPF","20912","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Pirani, JR; Mamede, MCH; Amaral, MCE","1979","12","18",NA,"Brasil",NA,NA,"Árvore. Fruto verde.","SPF00020912",NA,NA,NA,"CFSC5856","Serra do Cipó, Km 132 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Mata.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,"1997",NA,NA,NA,NA,NA
"894","2019-11-13 11:14:30-03","USP","SPF","20915","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Furlan, A; Pirani, JR","1980","05","23",NA,"Brasil",NA,NA,"Árvore caída. Flores creme.","SPF00020915",NA,NA,NA,"CFSC6100","Serra do Cipó, Km 134 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Campo rupestre. Bifurcação da estrada.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,"1997",NA,NA,NA,NA,NA
"895","2019-11-13 11:14:30-03","USP","SPF","20913","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Giulietti, AM; Semir, J; Mamede, MCH; Wanderley, MGL; Pirani, JR; Menezes, NL","1979","08","15",NA,"Brasil",NA,NA,"Árvore 5 m, botões esverdeados.","SPF00020913",NA,NA,NA,"CFSC5634","Serra do Cipó, Km 138 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Campo rupestre.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,"1997",NA,NA,NA,NA,NA
"896","2019-11-13 11:14:30-03","USP","SPF","20908","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Pirani, JR","1980","02","29",NA,"Brasil",NA,NA,"Árvore da mata, 8 a 10 m. Frutos verdes e nergro-violáceos (maduros).","SPF00020908",NA,NA,NA,"CFSC5950","Serra do Cipó, Km 140 ao longo da rodovia Belo Horizonte - Conceição do Mato Dentro. Bifurcação da estrada (para Conceição e para Morro do Pilar). Mata ciliar.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","Minas Gerais","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,NA,NA,"26557","auto",NA,"1997",NA,NA,NA,NA,NA
"897","2019-11-13 11:14:30-03","USP","SPF","17195","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Hoehne, W","1968","08","16",NA,"Brasil",NA,NA,"Árvore de 6 a 8 m alt., ramificada no campo seco.","SPF00017195",NA,NA,NA,"6241",NA,NA,"(Benth.) J.D.Mitch.","Pirani, JR","São Paulo","Águas de Lindóia","-46.6300010681152","-22.4699993133545",NA,NA,NA,NA,"8148","auto",NA,"1997",NA,NA,NA,NA,NA
"898","2019-11-13 11:14:30-03","USP","SPF","13548","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Hoehne, W","1945","09","28",NA,"Brasil",NA,NA,NA,"SPF00013548",NA,NA,NA,"s.n.",NA,NA,"(Benth.) J.D.Mitch.","Pirani, JR","São Paulo","Caieiras","-46.7400016784668","-23.3600006103516",NA,NA,NA,NA,"9448","auto",NA,"1997",NA,NA,NA,NA,NA
"899","2019-11-13 11:14:30-03","USP","SPF","144498","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Nicolau, SA; Cunha, LFG; Cortez, L; Faria, VB","1999","10","03",NA,"Brasil",NA,NA,"Árvore ca. 15 m alt. Frutos verdes.","SPF00144498",NA,NA,NA,"1797","Fazenda Santana, área II.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","São Paulo","Cajuru","-47.2999992370605","-21.2700004577637",NA,NA,NA,NA,"21243","auto",NA,"2001",NA,NA,NA,NA,NA
"900","2019-11-13 11:14:30-03","USP","SPF","79335","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Rodrigues, RR; Morelatto, LPC","1986","03","27",NA,"Brasil",NA,NA,"Árvore de 14 m de alt., com frutos maduros lenhosos.","SPF00079335",NA,NA,NA,"s.n.","Serra do Japi, Mirante.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","São Paulo","Jundiaí","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"17840","auto",NA,"1993",NA,NA,NA,NA,NA
"901","2019-11-13 11:14:30-03","USP","SPF","60043","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Pirani, JR; Mello-Silva, R; Zappi, DC; Fernandes, JB","1987","12","19",NA,"Brasil",NA,NA,"Arvoretas na orla da mata, 4 m alt. Frutos imaturos verdes.","SPF00060043",NA,NA,NA,"2063","Reserva Estadual Jataí",NA,"(Benth.) J.D.Mitch.","Pirani, JR","São Paulo","Luís Antônio","-47.7000007629395","-21.5499992370605",NA,NA,NA,NA,"26872","auto",NA,"1997",NA,NA,NA,NA,NA
"902","2019-11-13 11:14:30-03","USP","SPF","10656","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Hoehne, W","1940","10",NA,NA,"Brasil",NA,NA,NA,"SPF00010656",NA,NA,NA,"s.n.","Cidade Jardim.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,"1997",NA,NA,NA,NA,NA
"903","2019-11-13 11:14:30-03","USP","SPF","13964","PreservedSpecimen","Plantae","Anacardiaceae","Tapirira","obtusa","Tapirira obtusa","Hoehne, W","1951","11","12",NA,"Brasil",NA,NA,"Árvore de mata com frutos novos.","SPF00013964",NA,NA,NA,"s.n.","Cidade Jardim.",NA,"(Benth.) J.D.Mitch.","Pirani, JR","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"53584","auto",NA,"1997",NA,NA,NA,NA,NA
