"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","imagecode","county","coordinatePrecision","geoFlag","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","dayIdentified","class","typeStatus","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber","sex"
"203","2020-09-22 13:49:08-03","USP","SPFW","6562","PreservedSpecimen","Plantae",NA,NA,"Viscaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Ceccantini, G.C.T. , 2009","Ceccantini, G.C.T. Uhlmann, A.; Nakamura, C.; Freire, C. Q.; Melo Jr., J. C.; Bartz, M. C.; Dangeles, R.","3139","2007","10","08",NA,"Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,"-44.0814018249512","-19.5578002929688",NA,"Matozinhos","20503","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"204","2021-04-08 17:12:08-03","UESB","HUESB","10929","S","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Macedo, G.E.L.","Macedo, G.E.L.; Silva, G.S.; Silva, G.S.","2419","2014","12","26",NA,"Brasil","Bahia","Lapinha, Lagoa verde.","620","620",NA,"Hemiparasita, trepadeira, caule anguloso,verde alaranjado. Folha suculento, simples. Flores em espiga.; Caatinga.","HUESB000010929","-40.977528","-12.468889",NA,"Lajedinho",NA,NA,"2015","-40.977528","-12.468889","04",NA,NA,NA,NA,NA,NA,NA,NA
"205","2020-11-04 17:30:46-03","UEM","HUEM","23381","S","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Polli, A","s.n.","2012","06","14",NA,"Brasil","Paraná","Câmpus sede da Universidade Estadual de Maringá, próximo ao Restaurante Universitário","533","533",NA,"Epífita parasitando um ipê a aproximadamente 6m de altura; frutos imaturos coloração verde, maturos coloração branco rosado.","HUEM000013893","-51.937778","-23.406389","HUEM000013893","Maringá",NA,NA,"2012","-51.937778","-23.406389","06",NA,NA,NA,NA,NA,NA,NA,NA
"206","2020-11-04 17:30:46-03","UEM","HUEM","11823","S","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Rigon, J","Dettke, GA","13","2005","07","28",NA,"Brasil","Paraná","Sítio Dettke-Dorst distrito de Lageado",NA,NA,NA,"Hemiparasita, sobre Lauraceae; frutos globosos de coloração branca","HUEM000013891","-52.5299987792969","-24.3194007873535","HUEM000013891","Mamborê","25284","auto","2010",NA,NA,"09","28",NA,NA,NA,NA,NA,NA,NA
"207","2020-11-04 17:30:46-03","UEM","HUEM","12476","S","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Rigon, J","Dettke, GA","54","2006","07","20",NA,"Brasil","Paraná","Câmpus sede da Universidade Estadual de Maringá",NA,NA,NA,"Hemiparasita, sobre (Melia azedarach); frutos rosados","HUEM000013892","-51.9385986328125","-23.4253005981445","HUEM000013892","Maringá","19250","auto","2011",NA,NA,"01","15",NA,NA,NA,NA,NA,NA,NA
"208","2016-08-23 10:59:44-03","NHMLondon","NHM-LONDON-BOT","BM000993561","S","Plantae",NA,NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Kujit; Kujit","George Gardner; b.1812; d.1849; Gardner","1672","1838","10",NA,NA,"Brasil","Ceará",NA,NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/ca664579d88678d4e1e9f7dbf302c6ea559d51a4/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"-39.3206","-5.4983",NA,NA,NA,NA,"1995","-39.3206","-5.4983",NA,NA,NA,"Isotype",NA,NA,NA,"NHMUK:ecatalogue:553613",NA
"209","2016-08-23 10:59:44-03","NHMLondon","NHM-LONDON-BOT","BM000993560","S","Plantae",NA,NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Kujit; Kujit","George Gardner; b.1812; d.1849; Gardner","1672","1838","10",NA,NA,"Brasil","Ceará",NA,NA,NA,NA,"<a href=http://www.nhm.ac.uk/services/media-store/asset/fbeb4402575e4b1f0a9b6d989d7d391b81574b43/contents/preview target=other class=eLink> <mi>dwc_moreinfo</mi></a>",NA,"-39.3206","-5.4983",NA,NA,NA,NA,"1995","-39.3206","-5.4983",NA,NA,NA,"Isotype",NA,NA,NA,"NHMUK:ecatalogue:553608",NA
"210","2019-11-01 15:10:19-03","UnB","UB","75115","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","anamariae","Phoradendron anamariae","Rizzini ex Kuijt","Caires, CS","Irwin, HS; Harley, RM; Smith, GL","32734","1971","03","20","Southern America","Brasil","Goiás","Chapada dos Veadeiros","1250","1250",NA,"Sterile but for traces of infructescences. Outcrops. Cerrado on sandstone outcrops with adjacent wet campo (brejo), ca. 20 km N of Alto Paraíso.; Arbusto 2m; Cerrado.",NA,"-47.5099983215332","-14.1324996948242",NA,"Alto Paraíso de Goiás","44724","auto","2004",NA,NA,"07","29",NA,NA,NA,NA,NA,NA,NA
"211","2019-11-01 15:10:21-03","UnB","UB","11120","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Caires, CS; Mendes, VC","134","2002","04","09","Southern America","Brasil","Distrito Federal","DF 280 destino Santo Antônio do Descoberto na Chácara Recanto da Samambaia","1053","1053",NA,"Planta pendente. Folhas verdes escuras, inflorescências jovens e adultas verdes. Parasitando Phoradendron crassifolium (Pohl ex DC.) Eichl. &nf;(132).; Hemiparasita 0,8m. Fruto branco rosado.; Mata ciliar de córrego.",NA,"-48.166667","-15.916667",NA,"Ceilândia",NA,NA,"2002","-48.166667","-15.916667","04","09",NA,NA,NA,NA,NA,NA,NA
"212","2019-11-01 15:10:21-03","UnB","UB","11053","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Caires, CS; Ramalho, CL; Mendes, VC","67","2002","03","19","Southern America","Brasil","Distrito Federal","EPTG entre Guará e Taguatinga, córrego Vicente Pires (próximo a ponte).","1082","1082",NA,"Caule quadrangular, folhas verdes escuras, flores pouco vermelhas, frutos brancos com pontos rosas. Parasitando Phoradendron hexastichum (DC.). Griseb. (65).; Hemiparasita; Mata ciliar.",NA,"-48","-15.8",NA,"Guará",NA,NA,"2002","-48","-15.8","03","19",NA,NA,NA,NA,NA,NA,NA
"213","2019-11-01 15:10:21-03","UnB","UB","11108","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Caires, CS; Mendes, VC","122","2002","04","04","Southern America","Brasil","Distrito Federal","Country Club ao lado do Catetinho","1252","1252",NA,"Caule quadrado, folhas lineares verdes escuras. Parasitando Phoradendron tunaeforme (DC.) Eichl. (120).; Hemiparasita. Flor avermelhada. Fruto branco.; Mata de galeria.",NA,"-47.983333","-15.95",NA,"Núcleo Bandeirante",NA,NA,NA,"-47.983333","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2019-11-01 15:10:21-03","UnB","UB","11036","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Caires, CS; Gonçalves, R","50","2002","03","07","Southern America","Brasil","Distrito Federal","Ribeirão Bananal BR-007","1034","1034",NA,"Árvore na beira da estrada próximo a ponte. Caule quadrangular, folhas verde escuro, flores tons vermelhos, frutos brancos com pontos rosas. Parasitando Phoradendron perrottetii (DC.) Eichl. (48).; Hemiparasita; Mata de galeria.",NA,"-47.9","-15.716667",NA,"Brasília",NA,NA,"2002","-47.9","-15.716667","03","07",NA,NA,NA,NA,NA,NA,NA
"215","2019-11-01 15:10:21-03","UnB","UB","112891","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Delprete, PG; et al.","10479","2007","12","20","Southern America","Brasil","Goiás","Parque Estadual dos Pireneus","1250","1250",NA,"Arbusto 0,5-0,6m. Fruto maduro vermelho alaranjado.; .",NA,"-48.866111","-15.800833",NA,"Pirenópolis",NA,NA,"2009","-48.866111","-15.800833","05","14",NA,NA,NA,NA,NA,NA,NA
"216","2019-11-01 15:10:21-03","UnB","UB","11511","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Caires, CS; Mendes, VC","166","2002","06","11","Southern America","Brasil","Distrito Federal","Parque Nacional de Brasília na margem da EPCT 001","1247","1247",NA,"Plantas vistosas, caules, folhas e inflorescências amarelas. Parasitando Phoradendron perrottetii (DC.) Eichl. (164).; Fruto amarelo esbranquiçado.; Cerrado aberto e seco com arbustos de médio porte.",NA,"-48.066667","-15.716667",NA,"Brasília",NA,NA,"2002","-48.066667","-15.716667","06",NA,NA,NA,NA,NA,NA,NA,NA
"217","2019-11-01 15:10:21-03","UnB","UB","11512","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Caires, CS; Ramalho, CL; Mendes, VC","167","2002","06","25","Southern America","Brasil","Distrito Federal","Fazenda S.D.V.S.A. 098-2, DF-180","974","974",NA,"Epiparasita com folhas verde oliva, frutos maduros brancos, imaturos róseos, caule ancipitado com duas alas. Parasitando Phoradendron mucronatum (DC.) Krug & Urban (168).; Cerrado com pasto.",NA,"-48.183333","-15.55",NA,"Brasília",NA,NA,NA,"-48.183333","-15.55",NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2019-11-01 15:10:21-03","UnB","UB","11535","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Caires, CS; Ramalho, CL; Mendes, VC","190","2002","08","06","Southern America","Brasil","Distrito Federal","Núcleo Rural Tabatinga, DF-250 na S.D.V.S.A 08, Fazenda Sete Veredas","1145","1145",NA,"Hospedeiro de Phoradendron hexastichum (DC.) Griseb. (189).; Mata de galeria com solo úmido cheio de moita.",NA,"-47.566667","-15.716667",NA,"Brasília",NA,NA,NA,"-47.566667","-15.716667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2019-11-01 15:10:21-03","UnB","UB","11544","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Caires, CS; Ramalho, CL; Mendes, VC","201","2002","08","20","Southern America","Brasil","Distrito Federal","DF-130","988","988",NA,"Árvore na beira da estrada em mata seca. Parasita com espigas s/com frutos rosados e muitas fóveas apicais masculinas. Parasitando Phoradendron microphyllum Trel. (199).; .",NA,"-47.633333","-15.766667",NA,"Brasília",NA,NA,NA,"-47.633333","-15.766667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"220","2019-11-01 15:10:21-03","UnB","UB","11547","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Caires, CS; Ramalho, CL; Mendes, VC","204","2002","08","20","Southern America","Brasil","Distrito Federal","DF-130","1007","1007",NA,"Árvore dentro de mata seca. Parasita com espigas jovens com poucas flores masculinas, folhas verde escuras orbiculares bem amplexisadas. Parasitando Phoradendron microphyllum Trel. (202).; .",NA,"-47.616667","-15.833333",NA,"Brasília",NA,NA,"2002","-47.616667","-15.833333","08",NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-01 15:10:21-03","UnB","UB","11610","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Caires, CS; Ramalho, CL; Mendes, VC","280","2002","12","18","Southern America","Brasil","Distrito Federal","Próximo ao Centro Nacional de Pesquisas de Hortaliças (CNPH) Gama","1003","1003",NA,"Epiparasita verde escuro, com espigas jovens de flores verde claras. Parasitando Phoradendron crassifolium (Pohl. ex DC.) Eichl. (278).; Mata de cerradão.",NA,"-48.133333","-15.933333",NA,"Brasília",NA,NA,NA,"-48.133333","-15.933333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2019-11-01 15:10:21-03","UnB","UB","11616","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Urquiza, NG","s.n.","2002","10",NA,"Southern America","Brasil","Distrito Federal","Planaltina - Estação Ecológica de Águas Emendadas",NA,NA,NA,"Planta verde oliva. Planta sobre Phoradendron crassifolium (DC.) Eichl.&nf;sobre Virola sebifera Aubl.; Fruto branco rosado.; .",NA,"-47.7","-15.5",NA,"Brasília",NA,NA,NA,"-47.7","-15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2019-11-01 15:10:21-03","UnB","UB","11078","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Caires, CS; Mendes, VC","92","2002","03","26","Southern America","Brasil","Distrito Federal","DF-180 entrada da Fazenda S.D.V.S.A. 098-02","974","974",NA,"Árvore próxima a outras dentro de pasto seco. Folhas lineares verdes claras, espigas com flores avermelhadas. Parasitando Phoradendron mucronatum (DC.) Krug & Urban (89).; Hemiparasita. Fruto branco.; .",NA,"-48.183333","-15.55",NA,"Brazlândia",NA,NA,"2002","-48.183333","-15.55","03",NA,NA,NA,NA,NA,NA,NA,NA
"224","2019-11-01 15:10:21-03","UnB","UB","153823","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Kuijt, J","Irwin, HS; Harley, RM; Onishi, E","30452","1971","01","16","Southern America","Brasil","Minas Gerais","Ca. 40km E of Belo Horizonte, near BR-31","1800","1800",NA,"Parasitizing Copaifera langsdorfii. Fruit translucent white.; With low dense woodland on iron-rich soil interspersed with many outcrops",NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2019-11-01 15:10:21-03","UnB","UB","189487","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Santos, TS","1016","1970","08","19","Southern America","Brasil","Bahia","Estrada ao Maruin. Mata do Corurupe, próximo ao litoral.",NA,NA,NA,"Parasita do caule quadriculado, parasitando outro parasita do caule redondo, fr. novos e cremes.; Solo atenoso, à margem da estrada.",NA,NA,NA,NA,"Olivença",NA,NA,"2015",NA,NA,"06","22",NA,NA,NA,NA,NA,NA,NA
"226","2019-11-01 15:10:21-03","UnB","UB","35765","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Irwin, HS","9371","1965","10","20","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2004",NA,NA,"07","22",NA,NA,NA,NA,NA,NA,NA
"227","2019-11-01 15:10:21-03","UnB","UB","35766","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Rizzini, CT","Irwin, HS","10394","1965","11","17","Southern America","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"228","2019-11-01 15:10:21-03","UnB","UB","35767","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Kuijt, J","Anderson, WR","6764","1973","03","09","Southern America","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1990",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-01 15:10:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","13193","1966","02","27","Southern America","Brasil","Distrito Federal","Ca. 10 km NW of Planaltina","950","950",NA,"Parasitizing indet. tree ca. 3 m tall (included). Fruit red-orange; Gallery margin. Gallery forest",NA,NA,NA,NA,NA,NA,NA,"2002",NA,NA,"11","23",NA,NA,NA,NA,NA,NA,NA
"230","2019-11-01 15:10:21-03","UnB","UB","9444","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Milhomens, LC; Duval, FG; Proença, CEB; Carvalho, JA","21","2000","11","26","Southern America","Brasil","Minas Gerais",NA,"798","798",NA,"Foveas alaranjadas. Sobre Magonia pubescens de 4 m.; Hemi-parasita; Cerrado senso stricto.",NA,"-46.383333","-16.066667",NA,"Garapuava",NA,NA,"2004","-46.383333","-16.066667","07","22",NA,NA,NA,NA,NA,NA,NA
"231","2019-11-01 15:10:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Caires, CS; Leitão, CAE","613","2015","04","02","Southern America","Brasil","Bahia","Bairro Espirito Santo próx. a ponte sobre o rio Verruga",NA,NA,NA,"Folhas verde-escuro. Ramos e folhas jovens verde-oliva. Espigas jovens verde-oliva. Flores e frutos jovens branco róseos; Pastagem com árvores e arbustos isolados em pleno sol. Hospedeiro próx. a mata secundária em recuperação",NA,"-40.8394012451172","-14.8661003112793",NA,"Vitória da Conquista","70493","auto","2015",NA,NA,"04","02",NA,NA,NA,NA,NA,NA,NA
"232","2019-11-01 15:10:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Caires, CS; Leitão, CAE","611","2015","04","02","Southern America","Brasil","Bahia","Bairro Espirito Santo próx. a ponte sobre o rio Verruga",NA,NA,NA,"Pastagem com árvores e arbustos isolados em pleno sol",NA,"-40.8394012451172","-14.8661003112793",NA,"Vitória da Conquista","70493","auto","2015",NA,NA,"04","02",NA,NA,NA,NA,NA,NA,NA
"233","2019-11-01 15:10:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Caires, CS; Leitão, CAE","610","2015","04","02","Southern America","Brasil","Bahia","Campus da UESB, próx. à plantação de café",NA,NA,NA,"Área agrícola, borda de mata em pleno sol",NA,"-40.8394012451172","-14.8661003112793",NA,"Vitória da Conquista","70493","auto","2015",NA,NA,"04","02",NA,NA,NA,NA,NA,NA,NA
"234","2019-11-01 15:10:21-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Caires, CS; Azevedo, CO","582","2012","10","24","Southern America","Brasil","Bahia","Estância das Rosas aos arredores da Lagoa temporária (vulgarmente chamada de cratera do vulcão)",NA,NA,NA,"Folhas verde-claroas, as jovens e espigas avermelhadas; Floresta Estacional Semidecidual (Mata de Cipó)",NA,"-40.8394012451172","-14.8661003112793",NA,"Vitória da Conquista","70493","auto","2012",NA,NA,"10","24",NA,NA,NA,NA,NA,NA,NA
"235","2019-11-01 15:10:21-03","UnB","UB","153822","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Araújo, GM; et al.","989","1993","01","30","Southern America","Brasil","Minas Gerais","Bosque John Kennedy",NA,NA,NA,"Mata mesófila",NA,"-48.187198638916","-18.6471996307373",NA,"Araguari","58653","auto","2002",NA,NA,"09","23",NA,NA,NA,NA,NA,NA,NA
"236","2019-11-01 15:10:21-03","UnB","UB","135195","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Caires, CS; Faria, JEQ","560","2009","10","02","Southern America","Brasil","Minas Gerais","Estrada Real entre Prados e Tiradentes, ca. de 2,2 km da entrada de Tiradentes",NA,NA,NA,"Planta sobre Phoradendron crassifolium (Caires 561) que estava sobre Lithraea sp., na beira da estrada. Planta amarelo-esverdeada. Folhas amarelo-esverdeado, margem meio rosada. Espiga amarelo-esverdeada. Flores amarelas. Frutos brancos; Hemiparasita",NA,"-44.1781005859375","-21.1103000640869",NA,"Tiradentes","10355","auto","2009",NA,NA,"10","02",NA,NA,NA,NA,NA,NA,NA
"237","2019-11-01 15:10:21-03","UnB","UB","142886","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, CS","Viegas, AP","ESA1932","1945","12","09","Southern America","Brasil","São Paulo",NA,NA,NA,NA,"Parasita.",NA,"-46.9500007629395","-22.4300003051758",NA,"Mogi Mirim","19575","auto","2009",NA,NA,"09","28",NA,NA,NA,NA,NA,NA,NA
"238","2019-05-06 11:58:28-03","UFU","HUFU","4265","S","Plantae",NA,NA,"Loranthaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Caires, C.S.","Araújo, G.M.; et al.","989","1993","01","30",NA,"Brasil","Minas Gerais","Bosque John Kennedy",NA,NA,NA,"Hemiparasita com frutos amarelos.","HUFU00012593","-48.187198638916","-18.6471996307373","HUFU00012593","Araguari","58653","auto","2009",NA,NA,"05","06",NA,NA,NA,NA,NA,NA,NA
"239","2020-08-20 15:00:23-03","UFSC","FLOR","65308","PreservedSpecimen","Plantae",NA,"Santalales","Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Dettke, G.A.; Durigon, J.","994","2010","11","08",NA,"Brasil","Rio Grande do Sul","RS-149.",NA,NA,NA,"epiparasita sobre Phoradendron burkartii Rizzini & Ulibarri (Viscaceae), frutos maduros brancos.","FLOR0065308","-53.4455986022949","-29.613899230957","FLOR0065308","São João do Polêsine","12492","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-04 15:46:16-03","IF","SPSF","32685","PreservedSpecimen","Plantae","Magnoliophyta","Santalales","Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"J.R.Guillaumon",NA,"2003","11","02","América do Sul","Brasil","SP",NA,NA,NA,NA,"COLETA: XLS: SPSFAntigo&nf;Parasita sobre árvore, frutos cor verde claro;",NA,"-46.9700012207031","-23.0300006866455",NA,"Vinhedo","9595","auto",NA,NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"241","2017-09-11 17:13:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Santalaceae","Phoradendron","amplexicaule","Phoradendron amplexicaule","Eichler",NA,"Weddell, HA","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"In Brasilia, loco non indicato",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2017-09-11 17:13:42-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler",NA,"Gardner, G","1672",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in prov. Ceara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2017-09-11 17:13:43-03","UnB","HBVIRTFLBRAS",NA,"O","Plantae",NA,NA,"Santalaceae","Phoradendron","multifoveolatum","Phoradendron multifoveolatum","Eichler",NA,"Martius, CFP","s.n.",NA,NA,NA,"Southern America","Brazil",NA,"Habitat in Catingas ad Pao d'Espinhos, Gravatá etc., praedia in deserto et prope Caiteté prov. Bahiensis",NA,NA,NA,"Nov. simul c. flor. et fruct.",NA,NA,NA,"P05P2N0034",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2021-02-08 12:45:17-03","UFRGS","ICN","160962","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA; G.A.; Lima; L.F.","169","2009","03","20","América do Sul","Brasil","RS","BR 290 trevo de acesso à BR153 30°21'59,52''S 52°21'41,29''W",NA,NA,NA,"flores; hemiparasita sobre Phoradendron rubrum (Viscaceae)",NA,"-52.361389","-30.366389",NA,"Caçapava do Sul",NA,NA,NA,"-52.361389","-30.366389",NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2021-02-08 12:45:17-03","UFRGS","ICN","160904","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA","117","2008","09","13","América do Sul","Brasil","RS","Mata do Baptista 29°22'59''S 49°50'17''W",NA,NA,NA,"com frutos; hemiparasita, interior de mata",NA,"-49.838056","-29.383056",NA,"Dom Pedro de Alcântara",NA,NA,NA,"-49.838056","-29.383056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"246","2021-02-08 12:45:17-03","UFRGS","ICN","162934","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA","209","2009","08","01","América do Sul","Brasil","RS","PE Turvo 27°15'3,44''S 53°55'44,9''W",NA,NA,NA,"hemiparasita sobre Phoradendron quadrangulare (Viscaceae), frutos brancos",NA,"-53.928889","-27.250833",NA,"Derrubadas",NA,NA,NA,"-53.928889","-27.250833",NA,NA,NA,NA,NA,NA,NA,NA,NA
"247","2021-02-08 12:45:17-03","UFRGS","ICN","163802","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA","339","2010","03","23","América do Sul","Brasil","RS",NA,NA,NA,NA,"inflorescencias jovens e flores; hemiparasita sobre Phoradendron piperoides (Viscaceae)",NA,"-55.123611","-27.900556",NA,"Porto Xavier",NA,NA,NA,"-55.123611","-27.900556",NA,NA,NA,NA,NA,NA,NA,NA,NA
"248","2021-02-08 12:45:17-03","UFRGS","ICN","163810","S","Plantae","Dicotyledon",NA,"Santalaceae","Phoradendron","dipterum","Phoradendron dipterum","Eichler","Dettke, GA","Dettke, GA","346","2010","03","24","América do Sul","Brasil","RS",NA,NA,NA,NA,"flores e frutos imaturos; hemiparasita sobre Phoradendron piperoides (Viscaceae)",NA,"-54.557778","-28.545556",NA,"São Miguel das Missões",NA,NA,NA,"-54.557778","-28.545556",NA,NA,NA,NA,NA,NA,NA,NA,NA
