"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","infraspecificEpithet"
"800","2019-11-01 14:57:17-03","UnB","UB","24481","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Ratter, JA","1999","08","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Incógnito","8266V","Mato Grosso","Comodoro","Comodoro","-59.75","-13.833333",NA,NA,NA,NA,NA,"-59.75","-13.833333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"801","2019-11-01 14:57:17-03","UnB","UB","115","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Irwin, HS; Souza, R; et al.","1966","06","15","Southern America","Brasil",NA,NA,"D2MX5cm#.; Árvore 2m x 5cm. Flor branca; . Topologia: Encostas baixas.",NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","17150","Mato Grosso","Xavantina","Serra Azul 85 Km S de Xavantina",NA,NA,NA,"550","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"802","2019-11-01 14:57:17-03","UnB","UB","15950","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Miranda, J; Santos, DS","2003","10","01","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Mart.","Oliveira, ARL; Santos, PP","13","Distrito Federal","Brasília","Região do Córrego Saia Velha. DF - 495, Clube Águas Correntes Saia Velha","-47.95","-13.05",NA,"950","950",NA,NA,"-47.95","-13.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"803","2019-11-01 14:57:17-03","UnB","UB","118","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Kirkbride Junior, JH","1981","10","23","Southern America","Brasil",NA,NA,"D2M#.; Arbusto 2m. Flor branca; Mata subcaducifolia.",NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","4499","Distrito Federal","Brasília","Próximo a DF 02","-47.9","-15.6",NA,"840","840",NA,NA,"-47.9","-15.6",NA,NA,NA,NA,NA,NA,NA,NA,NA
"804","2019-11-01 14:57:17-03","UnB","UB","116","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Ratter, JA; Fonsêca, SG; et al.","1972","09","19","Southern America","Brasil",NA,NA,"SubArbusto; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","2419","Goiás","Padre Bernardo","Fazenda Lagoa Santa 140 Km N de Brasília","-40.583333","-15.5",NA,NA,NA,NA,NA,"-40.583333","-15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"805","2019-11-01 14:57:17-03","UnB","UB","13097","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Figueiredo, RR; Proença, CEB; Campolino, AL","2003","10","29","Southern America","Brasil",NA,NA,"A maioria dos frutos imaturos verdes.; Arbusto. Fruto alaranjados.; Cerrado de encosta próximo a pequeno córrego.",NA,"Dicotyledoneae",NA,"Mart.","Oliveira, ARL; Santos, PP","10","Distrito Federal",NA,"Região de Saia Velha. Clube Águas Correntes. Rodovia DF-495","-47.933333","-16.05",NA,"1039","1039","2017","10","-47.933333","-16.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"806","2019-11-01 14:57:17-03","UnB","UB","13320","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Guimarães, PH; Delgado, SM; Oliveira, RIR; Proença, CEB","2003","09","15","Southern America","Brasil",NA,NA,"Sem látex e sem cheiro.; Arbusto 1,2m. Flor clara; Cerrado.",NA,"Dicotyledoneae",NA,"Mart.","Proença, CEB","2","Distrito Federal",NA,"Região da Saia Velha. Rodovia DF-495. Clube Águas Correntes","-47.933333","-16.05",NA,"950","950",NA,NA,"-47.933333","-16.05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"807","2019-11-01 14:57:17-03","UnB","UB","146523","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Kuhlmann, MP","2009","11","24","Southern America","Brasil",NA,NA,"Foto em www.frutosatrativosdocerrado.bio.br; Arvoreta 3,5m de altura. Fruto vermelho. Zoocórico; Mata de Galeria",NA,"Dicotyledoneae",NA,"Mart.","Kuhlmann, M","135","Distrito Federal","Brasília","Jardim Botânico de Brasília.","-47.843394","-15.877186",NA,NA,NA,"2009","11","-47.843394","-15.877186","24",NA,NA,NA,NA,NA,NA,NA,NA
"808","2019-11-01 14:57:17-03","UnB","UB","149990","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Rizzo, JA","1968","09","03","Southern America","Brasil",NA,NA,"Cagaoteora. corola branca; Cerrado. Mata ciliar",NA,"Dicotyledoneae",NA,"Mart.","Costa-Lima, JL","2051","Goiás",NA,"A esquerda do Rib. Dourado, proximo a sua cabeceira",NA,NA,NA,NA,NA,"2018","07",NA,NA,"05",NA,NA,NA,NA,NA,NA,NA,NA
"809","2019-11-01 14:57:17-03","UnB","UB","15825","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Martins, RC; Gomes, BM","2003","11","11","Southern America","Brasil",NA,NA,"Árvore 2m. Flor verdes; Mata de galeria.",NA,"Dicotyledoneae",NA,"Mart.","Gomes, BM","440","Minas Gerais","Chapada Gaúcha","Serra das Araras, Borda de mata antropizada. Lagoa do Triste. Margem do Parque Estadual Serra das Araras","-45.359444","-15.504167",NA,NA,NA,NA,NA,"-45.359444","-15.504167",NA,NA,NA,NA,NA,NA,NA,NA,NA
"810","2019-11-01 14:57:17-03","UnB","UB","163904","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Zanatta, MRV; Faria, JEQ; Oliveira, DR","2010","05","15","Southern America","Brasil",NA,NA,"Arvoreta 2,5 m, flor creme esverdeada.; Cerrado denso.",NA,"Dicotyledoneae",NA,"Mart.","Silva, JS","411","Goiás","Montes Claros de Goiás","Fazenda Vereda","-51.557222","-15.901111",NA,NA,NA,"2010","05","-51.557222","-15.901111","15",NA,NA,NA,NA,NA,NA,NA,NA
"811","2019-11-01 14:57:17-03","UnB","UB","174893","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Oliveira, RC; Stephanie, A; Ribeiro, ARO; Amorim, PRF; Lima, AS","2011","10","31","Southern America","Brasil",NA,NA,"Árvore, mais ou menos 2,5m, fruto imaturo verde, flor alva.; Mata de galeria, relevo íngrime.",NA,"Dicotyledoneae",NA,"Mart.","Cláudio, M","2681","Goiás","Cavalcante","RPPN Serra do Tombador, margem do rio Dicuada.","-47.823333","-13.678611",NA,"781","781",NA,NA,"-47.823333","-13.678611",NA,NA,NA,NA,NA,NA,NA,NA,NA
"812","2019-11-01 14:57:17-03","UnB","UB","181640","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Barros, M","1988","08","02","Southern America","Brasil",NA,NA,"Arbusto 1m. Raro.; Cerrado pouco pertubado.",NA,"Dicotyledoneae",NA,"Mart.",NA,"1095","Distrito Federal","Brasília","Fazenda Água Limpa, FAL","-47.9","-15.95",NA,"1070","1070",NA,NA,"-47.9","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA
"813","2019-11-01 14:57:17-03","UnB","UB","184199","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Pott, A; Pott, VJ","2009","07",NA,"Southern America","Brasil",NA,NA,"Árvore 5m de altura. Flor esverdeado clara. Fruto ausente; Cerradão raleado, com Terminalia argentea. Solo argiloso vermelho raso sobre laterita",NA,"Dicotyledoneae",NA,"Mart.","Costa-Lima, JL","15639","Mato Grosso do Sul","Terenos","Fazenda Modelo (Embrapa)","-54.7925","-20.559722",NA,"516","516","2018","07","-54.7925","-20.559722","05",NA,NA,NA,NA,NA,NA,NA,NA
"814","2019-11-01 14:57:17-03","UnB","UB","210582","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Projeto Biodiversidade BP; Faria, JEQ; Proença, CEB; Rosa, PO; Mello, TRB; Izetti, C; Oku, W;","2012","08","18","Southern America","Brasil",NA,NA,"Árvore, 3m. Botao verde e flor creme; Borda de campo úmido. Solo argiloso acinzentado com muita serrapilheira",NA,"Dicotyledoneae",NA,"Mart.","Harris, SA","BCFCEC3","Goiás","Edéia","Fazenda Canadá (BCFCEC)","-50.0937","-17.7189",NA,"490","490","2012",NA,"-50.0937","-17.7189",NA,NA,NA,NA,NA,NA,NA,NA,NA
"815","2019-11-01 14:57:17-03","UnB","UB","210794","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","2012","10","09","Southern America","Brasil",NA,NA,"Arbusto, 2m. Botão verde e flor branca; Cerrado sensu stricto. Solo argilo-arenoso, marrom-amarelado com pouca canga",NA,"Dicotyledoneae",NA,"Mart.","Costa-Lima, JL","BP166","Goiás","Edéia","Fazenda Canadá (CSFCDC)","-50.104444","-17.728889",NA,"458","458","2018","07","-50.104444","-17.728889","05",NA,NA,NA,NA,NA,NA,NA,NA
"816","2019-11-01 14:57:17-03","UnB","UB","210950","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM; Concha, C","2012","10","10","Southern America","Brasil",NA,NA,"Arbusto, 1,5m. Flor branca, frutos verdes; Vereda. Solo rico em matéria orgânica, argiloso, preto",NA,"Dicotyledoneae",NA,"Mart.","Harris, SA","BP321","Goiás","Edéia","Fazenda Canadá (CUFCFB)","-50.079722","-17.721944",NA,"465","465","2012",NA,"-50.079722","-17.721944",NA,NA,NA,NA,NA,NA,NA,NA,NA
"817","2019-11-01 14:57:17-03","UnB","UB","211365","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Projeto Biodiversidade BP; Faria, JEQ; Rosa, PO; Izetti, C; Oku, W","2012","08","17","Southern America","Brasil",NA,NA,"Liana, 0,6m; Cerrado sensu stricto. Solo argilo-arenoso, marrom",NA,"Dicotyledoneae",NA,"Mart.","Harris, SA","CSFCEA53","Goiás","Edéia","Fazenda Canadá (CSFCEA)","-50.0922","-17.7097",NA,"471","471","2012",NA,"-50.0922","-17.7097",NA,NA,NA,NA,NA,NA,NA,NA,NA
"818","2019-11-01 14:57:17-03","UnB","UB","212286","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Projeto Biodiversidade BP; Amaral, AG; Concha, C; Marshall, C; Villaroel, D; Souza, ENF; Hawthorne, W","2012","09","22","Southern America","Brasil",NA,NA,"Cerrado denso. Solo arenoso, marrom",NA,"Dicotyledoneae",NA,"Mart.","Harris, SA","RE330","Goiás","Edéia","Fazenda Canadá (RECD01)","-50.0943","-17.7147",NA,"487","487","2012",NA,"-50.0943","-17.7147",NA,NA,NA,NA,NA,NA,NA,NA,NA
"819","2019-11-01 14:57:17-03","UnB","UB","212297","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Projeto Biodiversidade BP; Amaral, AG; Marshall, C; Villarroel, D; Souza, ENF; Hawthorne, W; Mendes, VC","2012","09","23","Southern America","Brasil",NA,NA,"Vereda. Gleissolo, preto, orgânico, úmido",NA,"Dicotyledoneae",NA,"Mart.","Harris, SA","RE351","Goiás","Edéia","Fazenda Canandá - Casa Base (REVEFC99)","-50.08","-17.6884",NA,"472","472","2012",NA,"-50.08","-17.6884",NA,NA,NA,NA,NA,NA,NA,NA,NA
"820","2019-11-01 14:57:17-03","UnB","UB","212773","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Projeto Biodiversidade BP; Faria, JEQ; Zanatta, MRV; Castro, BM","2012","10","05","Southern America","Brasil",NA,NA,"Árvore, 3,5m. Botões e flores verdes; Mata ciliar. Solo argiloso-arenoso",NA,"Dicotyledoneae",NA,"Mart.","Harris, SA","RE836","Goiás","Edéia","Fazenda Canadá (MCFCEA)","-50.0942","-17.7331",NA,"512","512","2012",NA,"-50.0942","-17.7331",NA,NA,NA,NA,NA,NA,NA,NA,NA
"821","2019-11-01 14:57:17-03","UnB","UB","213496","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Lemos, HL; Mews, HA; Pinto, JRR","2012","01","26","Southern America","Brasil",NA,NA,"Árvore com cerca de 2,2 de altura. Frutos alaranjados; Cerrado rupestre",NA,"Dicotyledoneae",NA,"Mart.",NA,"13","Tocantins","Palmas","Morro Limpão","-48.278436","-10.17705",NA,"350","350",NA,NA,"-48.278436","-10.17705",NA,NA,NA,NA,NA,NA,NA,NA,NA
"822","2019-11-01 14:57:19-03","UnB","UB","24486","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Ratter, JA","1996","11",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Incógnito","7613","Mato Grosso do Sul","Três Lagoas","Três Lagoas","-52.256944","-20.621111",NA,NA,NA,NA,NA,"-52.256944","-20.621111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"823","2019-11-01 14:57:19-03","UnB","UB","24487","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Ratter, JA","1972","08",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Plowman, TC","2295","Mato Grosso","Barra do Garças",NA,"-52.333333","-15.666667",NA,NA,NA,NA,NA,"-52.333333","-15.666667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"824","2019-11-01 14:57:19-03","UnB","UB","24491","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Haridasan, M","1983","04","06","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Amaral, A","MH179","Goiás","Padre Bernardo",NA,"-40.583333","-15.5",NA,NA,NA,NA,NA,"-40.583333","-15.5",NA,NA,NA,NA,NA,NA,NA,NA,NA
"825","2019-11-01 14:57:19-03","UnB","UB","24489","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Ratter, JA","1994","11",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Amaral, A","7418","Goiás","Doverlândia",NA,"-52.616667","-16.733333",NA,NA,NA,NA,NA,"-52.616667","-16.733333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"826","2019-11-01 14:57:19-03","UnB","UB","24493","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Oliveira, FCA","1994","09","08","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Amaral, A","100","Goiás","Chapada dos Veadeiros",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"827","2019-11-01 14:57:19-03","UnB","UB","24494","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Kirkbride Junior, JH","1982","11","24","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Amaral, A","5088","Goiás","Padre Bernardo",NA,"-48.35","-15.2",NA,NA,NA,NA,NA,"-48.35","-15.2",NA,NA,NA,NA,NA,NA,NA,NA,NA
"828","2019-11-01 14:57:19-03","UnB","UB","8606","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Proença, CEB; Farias, R; Sato, MN; Oliveira, RC","1999","11","30","Southern America","Brasil",NA,NA,"Árvore bem ramificada; casca claras intensamente fissurada, muito leve e corticosa; fruticação abundante.; Árvore 6m. Fruto alaranjado-claro.; Cerrado de encosta íngreme. Solo: Solo laterítico.",NA,"Dicotyledoneae",NA,"Mart.","Proença, CEB","2130","Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama","-48.05","-16.033333",NA,NA,NA,NA,NA,"-48.05","-16.033333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"829","2019-11-01 14:57:19-03","UnB","UB","91863","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Walter, BMT",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Walter, BMT","4662","Goiás","Cavalcante","Cavalcante","-48","-13.366667",NA,NA,NA,NA,NA,"-48","-13.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"830","2019-11-01 14:57:19-03","UnB","UB","91864","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Santos, AA",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Rezende, JM","1361","Goiás","Cristalina","Cristalina","-47.333056","-16.205278",NA,NA,NA,NA,NA,"-47.333056","-16.205278",NA,NA,NA,NA,NA,NA,NA,NA,NA
"831","2019-11-01 14:57:19-03","UnB","UB","98692","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Ratter, JA","1999","04",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Costa-Lima, JL","8173V","Goiás","Uruaçu","Uruaçu","-49.15","-14.483333",NA,NA,NA,"2018","07","-49.15","-14.483333","05",NA,NA,NA,NA,NA,NA,NA,NA
"832","2019-11-01 14:57:19-03","UnB","UB","98703","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Vegetal, E",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Costa-Lima, JL","1085","Mato Grosso","Cáceres","Cáceres, Vila Nova","-57.683333","-16.066667",NA,NA,NA,NA,NA,"-57.683333","-16.066667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"833","2019-11-01 14:57:19-03","UnB","UB","98705","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Eiten, G","1968","09",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Costa-Lima, JL","8862","Mato Grosso",NA,"Base Camp","-51.75","-12.85",NA,NA,NA,"2018","07","-51.75","-12.85","05",NA,NA,NA,NA,NA,NA,NA,NA
"834","2019-11-01 14:57:19-03","UnB","UB","98766","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Walter, BMT","1994","10","21","Southern America","Brasil",NA,NA,"Flor bot creme-esverdeados,fl creme; .",NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Barbosa, AVG","2261","Distrito Federal","Brasília","Fazenda Água Limpa - Universidade de Brasília","-47.916667","-15.95",NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA
"835","2019-11-01 14:57:19-03","UnB","UB","98767","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Haridasan, M","1983","01","12","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Amaral Júnior, A; Mendonça, J","MH85","Goiás","Padre Bernardo","Padre Bernardo, Fazenda Lagoa Santa","-48.4775","-15.2675",NA,NA,NA,NA,NA,"-48.4775","-15.2675",NA,NA,NA,NA,NA,NA,NA,NA,NA
"836","2019-11-01 14:57:19-03","UnB","UB","98768","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Haridasan, M","1983",NA,NA,"Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Mendonça, JO","s.n.cerrad","Distrito Federal","Planaltina","Centro de Pesquisa Agropecuária do Cerrado - EMBRAPA",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"837","2019-11-01 14:57:19-03","UnB","UB","98769","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Ratter, JA","1976","10","08","Southern America","Brasil",NA,NA,"Flor creme; .",NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Mendonça, JO","3744","Distrito Federal","Brasília","Fazenda Água Limpa, Fazenda Água Limpa - Universidade de Brasília","-47.916667","-15.95",NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2019-11-01 14:57:19-03","UnB","UB","98770","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Borges, SR","1985","07","27","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Barbosa, AVG","17","Distrito Federal","Planaltina","Núcleo Rural Rio Preto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2019-11-01 14:57:19-03","UnB","UB","98771","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Walter, BMT","1994","10","21","Southern America","Brasil",NA,NA,"Flor creme; .",NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Mendonça, JO","2255","Distrito Federal","Brasília","Fazenda Água Limpa - Universidade de Brasília","-47.916667","-15.95",NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2019-11-01 14:57:19-03","UnB","UB","98819","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Fonseca, ML","2002",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Mart.","Costa-Lima, JL","3868","Goiás","Pirenópolis","Pirenópolis","-48.972778","-15.832778",NA,NA,NA,"2018","07","-48.972778","-15.832778","05",NA,NA,NA,NA,NA,NA,NA,NA
"841","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Sathler, DFT","2018","03","26","Southern America","Brasil",NA,NA,"Conglomerado MT-2181. Subunidade 3. Subparcela 1. Indivíduo 7. F6; Árvore, 3,5m de altura, DAP 5,5cm. Base reta.Casca cor externa marrom, cor interna amarela,grossa,fissurada,desprendimento escamoso; Cerrado envolto por pastagem",NA,"Dicotyledoneae",NA,"Mart.","Loiola, MIB","IFN-21811093.1","Mato Grosso","Ribeirãozinho",NA,"-52.74","-16.56",NA,NA,NA,"2018","07","-52.74","-16.56","05",NA,NA,NA,NA,NA,NA,NA,NA
"842","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Silva, G","2018","03","27","Southern America","Brasil",NA,NA,"Conglomerado MT-2310. Subunidade 2. Subparcela 7. Indivíduo 56. F6; Árvore, 5,2m de altura, DAP 6cm. Base reta. Casca cor externa cinza, cor interna verde clara,fina,lisa,desprendimento em placas lenhosas, odor do corte verdura; Floresta secundaria j",NA,"Dicotyledoneae",NA,"Mart.","Loiola, MIB","IFN-23101902.7","Mato Grosso","Itiquira",NA,"-54.72","-17.46",NA,NA,NA,"2018","04","-54.72","-17.46","11",NA,NA,NA,NA,NA,NA,NA,NA
"843","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Gabriel, CS","2018","06","04","Southern America","Brasil",NA,NA,"Conglomerado MT-2063. Subunidade 1. Subparcela 10. Indivíduo 5. F8; Arbusto. Base reta. Casca cor externa cinza, cor interna amarelo,fina,lisa; Solo areno argiloso escuro, formação florestal de encosta",NA,"Dicotyledoneae",NA,"Mart.","Loiola, MIB","IFN-20636961.10","Mato Grosso","Poxoréo",NA,"-54.36","-16.02",NA,NA,NA,"2018","07","-54.36","-16.02","06",NA,NA,NA,NA,NA,NA,NA,NA
"844","2019-11-01 14:57:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Fagg, CW","2014","10","23","Southern America","Brasil",NA,NA,"Arvore com 6 m de altura, copa pequena. Flores brancas sem frutos; borda de mata de galeria",NA,"Dicotyledoneae",NA,"Mart.",NA,"2305","Distrito Federal","Brasília","APA Gama Cabeça de Veado, Fazenda Agua Limpa, Olhos de Agua","-47.8769","-15.9413",NA,NA,NA,NA,NA,"-47.8769","-15.9413",NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2020-09-30 10:51:25-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Gabriel, CS","2018","06","04","Southern America","Brasil",NA,NA,"Conglomerado MT-2063. Subunidade 4. Subparcela 10. Indivíduo 11. F6; Árvore, 5m de altura, DAP 11cm. Base reta. Casca cor externa amarelo, cor interna marrom,grossa,fissurada; Solo areno argiloso escuro, formação florestal de encosta",NA,"Dicotyledoneae",NA,"Mart.","Loiola, MIB","IFN-20636944.10","Mato Grosso","Poxoréo",NA,"-54.36","-16.02",NA,NA,NA,"2018","07","-54.36","-16.02","06",NA,NA,NA,NA,NA,NA,NA,NA
"846","2019-11-01 14:57:17-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Fagg, CW","2011","09","24","Southern America","Brasil",NA,NA,"voucher do projetos Levantamento etnobotânico e biomonitoramento químico de plantas e microrganismos do Cerrado e Pantanal com atividade farmacológica e Avaliação do Potencial Antifungico de espécies vegetais do cerrado frente a Candida isolada de mi",NA,"Dicotyledoneae",NA,"Mart.",NA,"2193","Distrito Federal",NA,"IBGE, mata de galeria do córrego Roncador","-47.8769","-15.9413",NA,NA,NA,NA,NA,"-47.8769","-15.9413",NA,NA,NA,NA,NA,NA,NA,NA,NA
"847","2019-11-01 14:57:19-03","UnB","UB","98772","PreservedSpecimen","Plantae","Erythroxylaceae","Erythroxylum","daphnites","Erythroxylum daphnites","Ramos, PCM","1987","11","19","Southern America","Brasil",NA,NA,".",NA,"Dicotyledoneae",NA,"Mart.","Amaral, A; Mendonça, JO","CIPLAN433","Distrito Federal","Sobradinho","FERCAL","-47.876389","-15.583333",NA,NA,NA,NA,NA,"-47.876389","-15.583333",NA,NA,NA,NA,NA,NA,NA,NA,NA
