"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","typeStatus","stateProvince","locality","phylum","order","scientificNameAuthorship","identifiedBy","county","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount"
"872","2019-11-01 15:11:59-03","UnB","UB","36599","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Smith, SW","1979","08","21","Southern America","Brasil",NA,NA,NA,NA,"10",NA,"Goiás","Mambaí","Dicotyledoneae",NA,"Mart.","Eiten, G","Mambaí","-46.1131","-14.4878",NA,NA,NA,NA,NA,NA,"-46.1131","-14.4878",NA,NA,NA,NA,NA,NA,NA
"873","2019-11-01 15:12:00-03","UnB","UB","36651","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ratter, JA","1994",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"7394",NA,"Goiás","Fazenda Bandeirante","Dicotyledoneae",NA,"Mart.","Shimizu, GH","Baliza","-52.383333","-16.5",NA,NA,NA,NA,"2014","12","-52.383333","-16.5","03",NA,NA,NA,NA,NA,NA
"874","2019-11-01 15:12:00-03","UnB","UB","36751","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Taxonomy Class of Universidade de Brasília","1999","11",NA,"Southern America","Brasil",NA,NA,NA,NA,"1382",NA,"Distrito Federal","Parque do Gama","Dicotyledoneae",NA,"Mart.","Proença, CEB","Gama",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"875","2019-11-01 15:12:00-03","UnB","UB","36752","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Paixão, ILSC","1980","11",NA,"Southern America","Brasil",NA,NA,NA,NA,"32",NA,"Distrito Federal","Fazenda Água Limpa, Fazenda Água Limpa da Universidade de Brasília","Dicotyledoneae",NA,"Mart.","Incógnito","Brasília","-47.916667","-15.95",NA,NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA
"876","2019-11-01 15:12:00-03","UnB","UB","36754","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ratter, JA","1976","04",NA,"Southern America","Brasil",NA,NA,NA,NA,"2865",NA,"Distrito Federal","Fazenda Água Limpa, Fazenda Água Limpa, perto Vargem Bonita, ca. 18 km SSW da Torre TV","Dicotyledoneae",NA,"Mart.","França, F","Brasília","-47.916667","-15.95",NA,NA,NA,NA,NA,NA,"-47.916667","-15.95",NA,NA,NA,NA,NA,NA,NA
"877","2019-11-01 15:12:00-03","UnB","UB","36755","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Kirkbride Junior, JH","1980",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"3525a",NA,"Distrito Federal","Perto Córrego Terra Branca","Dicotyledoneae",NA,"Mart.","França, F","Brasília","-47.75","-15.566667",NA,NA,NA,NA,NA,NA,"-47.75","-15.566667",NA,NA,NA,NA,NA,NA,NA
"878","2019-11-01 15:12:00-03","UnB","UB","36757","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Porto, AC","2004","06","18","Southern America","Brasil",NA,NA,NA,NA,"7",NA,"Distrito Federal","Jardim Botânico de Brasília, mirante","Dicotyledoneae",NA,"Mart.","Incógnito","Brasília","-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,"-47.833333","-15.866667",NA,NA,NA,NA,NA,NA,NA
"879","2019-11-01 15:12:00-03","UnB","UB","4018","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ramos, PCM","1990","12","04","Southern America","Brasil",NA,NA,"Casca mais ou menos lisa soltando em placas.; Arbusto 3m x 15cm. Flor amarela; .",NA,"345",NA,"Distrito Federal","Parque Nacional de Brasília, Novo Setor","Dicotyledoneae",NA,"Mart.","Nascimento, EA","Brasília","-47.933333","-15.883333",NA,NA,NA,NA,NA,NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA,NA,NA
"880","2019-11-01 15:12:00-03","UnB","UB","7780","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Lima, JCM; Ratter, JA; Bridgewater, S; Fonsêca Filho, J","1997","10","31","Southern America","Brasil",NA,NA,"Arvoreta 2,5m; Cerradão. Solo: Encosta rochosa.",NA,"17",NA,"Tocantins","20 km de Palmas para Lajeado","Dicotyledoneae",NA,"Mart.","Ratter, JA",NA,"-48.3","-10.016667",NA,"270","270",NA,NA,NA,"-48.3","-10.016667",NA,NA,NA,NA,NA,NA,NA
"881","2019-11-01 15:12:00-03","UnB","UB","7789","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Lima, JCM; Ratter, JA; Bridgewater, S; Fonsêca Filho, J","1997","11","01","Southern America","Brasil",NA,NA,"Arvoreta 2,5m; Cerrado ralo.",NA,"26",NA,"Tocantins","Área entre Palmas e Taquaral próximo do Posto da polícia rodoviária","Dicotyledoneae",NA,"Mart.","Ratter, JA",NA,"-48.3","-10.433333",NA,"246","246",NA,NA,NA,"-48.3","-10.433333",NA,NA,NA,NA,NA,NA,NA
"882","2019-11-01 15:12:00-03","UnB","UB","7857","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Proença, CEB; Ribeiro, JF; Bridgewater, S; Ratter, JA; Fonsêca Filho, J","1997","11","13","Southern America","Brasil",NA,NA,"Casca clara, escamante; em pecíolos redondos, válidos.; Árvore 4m. Flor amarela. Fruto castanho.; Cerrado s.s.",NA,"1856",NA,"Tocantins","12 km ao sul da cidade, Fazenda Odara do Tocantins","Dicotyledoneae",NA,"Mart.","França, F","Aliança do Tocantins","-48.883333","-11.466667",NA,"350","350",NA,NA,NA,"-48.883333","-11.466667",NA,NA,NA,NA,NA,NA,NA
"883","2019-11-01 15:12:00-03","UnB","UB","7858","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Proença, CEB; Ribeiro, JF; Bridgewater, S; Ratter, JA; Fonsêca Filho, J","1997","11","13","Southern America","Brasil",NA,NA,"Limbo foliar ate inserção da folha. Casca avermelhada, áspera mas uniforme; escamante na base.; Árvore 4m. Fruto castanho.; Cerrado s.s.",NA,"1857",NA,"Tocantins","12 km ao sul da cidade, Fazenda Odara do Tocantins","Dicotyledoneae",NA,"Mart.","França, F","Aliança do Tocantins","-48.883333","-11.466667",NA,"350","350",NA,NA,NA,"-48.883333","-11.466667",NA,NA,NA,NA,NA,NA,NA
"884","2019-11-01 15:12:00-03","UnB","UB","36756","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Lopes, L","2003","11","13","Southern America","Brasil",NA,NA,NA,NA,"24",NA,"Distrito Federal","Estação Ecológica de Águas Emendadas","Dicotyledoneae",NA,"Mart.","Proença, CEB","Planaltina","-47.55","-15.533333",NA,NA,NA,NA,NA,NA,"-47.55","-15.533333",NA,NA,NA,NA,NA,NA,NA
"885","2019-11-01 15:12:00-03","UnB","UB","9401","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Proença, CEB; Milhomens, LC; Lima, JCM; Mendes, VC","2000","12","15","Southern America","Brasil",NA,NA,"Estéril.; Arvoreta 1,8m; Cerrado. Solo: Solo laterítico.",NA,"2386",NA,"Minas Gerais",NA,"Dicotyledoneae",NA,"Mart.","Shimizu, GH","Urucuia","-45.883333","-16.116667",NA,"530","530",NA,"2014","12","-45.883333","-16.116667","03",NA,NA,NA,NA,NA,NA
"886","2019-11-01 15:12:00-03","UnB","UB","9547","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Milhomens, LC; Proença, CEB; Gomes, BM; Lima, JCM","2000","12","17","Southern America","Brasil",NA,NA,"Cerrado.",NA,"122",NA,"Minas Gerais",NA,"Dicotyledoneae",NA,"Mart.","Shimizu, GH","São Romão","-45.266667","-16.366667",NA,"514","514",NA,"2014","12","-45.266667","-16.366667","05",NA,NA,NA,NA,NA,NA
"887","2019-11-01 15:12:00-03","UnB","UB","9572","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Milhomens, LC; Proença, CEB; Gomes, BM; Lima, JCM","2000","12","18","Southern America","Brasil",NA,NA,"Árvore 3m; Cerrado s.s. transição caatinga. Solo: Solo arenoso.",NA,"147",NA,"Minas Gerais","Entre São Francisco e São Romão","Dicotyledoneae",NA,"Mart.","Proença, CEB",NA,"-45.116667","-16.75",NA,"573","573",NA,NA,NA,"-45.116667","-16.75",NA,NA,NA,NA,NA,NA,NA
"888","2019-11-01 15:11:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Sonsin-Oliveira, J; Barboza, LL; Gontijo, AB","2016","05","20","Southern America","Brasil",NA,NA,"Árvore 4m inflorescencia amarela fruto seco; Cerrado s.s",NA,"263",NA,"Distrito Federal","Parque Ecológico Bernardo Sayão","Dicotyledoneae",NA,"Mart.","Fagg, CW; Oliveira, JS",NA,"-47.833125","-15.842939",NA,NA,NA,NA,"2016",NA,"-47.833125","-15.842939",NA,NA,NA,NA,NA,NA,NA
"889","2019-11-01 15:11:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Sonsin-Oliveira, J; Barboza, LL; Gontijo, AB","2016","05","20","Southern America","Brasil",NA,NA,"Árvore 4m inflorescencia amarela fruto seco; Cerrado s.s",NA,"262",NA,"Distrito Federal","Parque Ecológico Bernardo Sayão","Dicotyledoneae",NA,"Mart.","Fagg, CW; Oliveira, JS",NA,"-47.800056","-15.849361",NA,NA,NA,NA,"2016",NA,"-47.800056","-15.849361",NA,NA,NA,NA,NA,NA,NA
"890","2019-11-01 15:11:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Proença, CEB; Pires, RC; Costa, JNN; Turma de Vegetação do Cerrado","2016","04","09","Southern America","Brasil",NA,NA,"Cerrado típico sobre leve encosta",NA,"5288",NA,"Distrito Federal","Estação Ecológica Ermida Dom Bosco","Dicotyledoneae",NA,"Mart.","Proença, CEB","Brasília","-47.811611","-15.79875",NA,NA,NA,NA,"2016",NA,"-47.811611","-15.79875",NA,NA,NA,NA,NA,NA,NA
"891","2019-11-01 15:11:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Sonsin, J","2016","10","17","Southern America","Brasil",NA,NA,"Árvore com 3,5 m de altura, CAP 44, 5 cm. Peciolo piloso, fruto 4 cm.; Cerrado senso estricto",NA,"215",NA,"Distrito Federal","Fazenda água Limpa","Dicotyledoneae",NA,"Mart.","Sonsin, J",NA,"-47.961075","-15.948758",NA,"1050","1050",NA,"2016","10","-47.961075","-15.948758","17",NA,NA,NA,NA,NA,NA
"892","2019-11-01 15:11:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Sonsin-Oliveira, J; Barboza, LL; Gontijo, AB","2016","05","20","Southern America","Brasil",NA,NA,"Árvore 4m inflorescencia amarela fruto seco; Cerrado s.s",NA,"264",NA,"Distrito Federal","Parque Ecológico Bernardo Sayão","Dicotyledoneae",NA,"Mart.","Fagg, CW; Oliveira, JS",NA,"-47.833111","-15.842897",NA,NA,NA,NA,"2016",NA,"-47.833111","-15.842897",NA,NA,NA,NA,NA,NA,NA
"893","2020-07-29 09:06:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Norrana, K; Martins, AC; Lopes, IS; Santos, BG; Aguiar, AJC","2019","03","18","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Árvore heliófita. Corola amarela.&nf;Amostra em sílica.; Campo sujo",NA,"11",NA,"Distrito Federal","Reserva Ecológica do IBGE (Parcelas projeto Fogo)","Dicotyledoneae",NA,"Mart.","Bergamini, LL","Brasília","-47.870278","-15.951667",NA,"1138","1138",NA,"2019","08","-47.870278","-15.951667","19",NA,NA,NA,NA,NA,NA
"894","2019-11-01 15:11:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Scatigna, AV; Carmo, JAM","2015","04","12","Southern America","Brasil",NA,NA,"Árvore, ca. 2,5m. Flores amarelas; Afloramento rochoso em margem de rio em vereda",NA,"720",NA,"Goiás","Parque Nacional da Chapada dos Veadeiros","Dicotyledoneae",NA,"Mart.",NA,"Alto Paraíso de Goiás","-47.9625","-14.133889",NA,NA,NA,NA,NA,NA,"-47.9625","-14.133889",NA,NA,NA,NA,NA,NA,NA
"895","2020-09-30 10:53:45-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Projeto Barcode Cerrado; Proença, CEB; Martins, AC; Vasconcelos, TNC; Pinheiro, JDS; Santos, BG; Farinas","2019","09","19","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey). Amostra em sílica; Árvore, ca. 2m. Frutos velhos cinzenta. Amostra em silica; Cerrado sensu stricto","UB0122857","RBS _28",NA,"Distrito Federal","Reserva Ecológica do IBGE","Dicotyledoneae",NA,"Mart.","Proença, CEB","Brasília","-47.871944","-15.95","UB0122857",NA,NA,NA,NA,NA,"-47.871944","-15.95",NA,NA,NA,NA,NA,NA,NA
"896","2020-07-29 09:06:14-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Norrana, K; Martins, AC; Lopes, IS; Santos, BG; Aguiar, AJC","2019","04","22","Southern America","Brasil",NA,NA,"Projeto Barcode Cerrado - UFMG/UnB/IBGE. Testemunha de RBS (Rapid Botanic Survey); Amostra em sílica; Campo sujo",NA,"39",NA,"Distrito Federal","Reserva Ecológica do IBGE (Parcelas projeto Fogo)","Dicotyledoneae",NA,"Mart.","Fonseca, ML","Brasília","-47.870278","-15.951667",NA,"1138","1138",NA,"2019","08","-47.870278","-15.951667","19",NA,NA,NA,NA,NA,NA
"897","2019-11-01 15:11:59-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Walter, BMT","1993","04","27","Southern America","Brasil",NA,NA,"Poucos indivíduos da espécie no local. Pouquíssimas árvores dessa e de outras espécies cresciam neste ambiente; Árvore com 4,5 m; DAP= 10 cm. Flores amarelas; folhas coriáceas, quase concolores; Campo sujo. Solo areno-argiloso, podzolizado, com muita",NA,"2065",NA,"Distrito Federal","Nos arredores do córrego Taquara, na Reserva Ecológica do Roncador (IBGE), em local plano.","Dicotyledoneae",NA,"Mart.","Walter, BMT",NA,"-47.9","-15.766667",NA,NA,NA,NA,"1993","09","-47.9","-15.766667","27",NA,NA,NA,NA,NA,NA
"898","2019-11-01 15:12:00-03","UnB","UB","36578","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa rufa","Anderson, WR","1973","03","21","Southern America","Brasil",NA,NA,NA,NA,"7602",NA,"Goiás",NA,"Dicotyledoneae",NA,"Mart.","Balslev, H",NA,NA,NA,NA,NA,NA,"rufa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"899","2019-11-01 15:12:00-03","UnB","UB","36579","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa sericea","Paula, JE",NA,NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"1899",NA,"Goiás","Planaltina","Dicotyledoneae",NA,"(Pohl) Stafleu","Paula, JE","Planaltina","-47.6142","-15.4528",NA,NA,NA,"sericea",NA,NA,"-47.6142","-15.4528",NA,NA,NA,NA,NA,NA,NA
"900","2019-11-01 15:12:00-03","UnB","UB","182694","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa sericea","Amorim Neto, L","2008","04","16","Southern America","Brasil",NA,NA,"Árvore 5m. Flores amarelas.; Cerrado. Solo cascalhoso",NA,"s.n.38625",NA,"Mato Grosso","Acorizal, Estrada para Rosário Oeste","Dicotyledoneae",NA,"(Pohl) Stafleu",NA,"Acorizal","-56.345","-15.121389",NA,"199","199","sericea",NA,NA,"-56.345","-15.121389",NA,NA,NA,NA,NA,NA,NA
"901","2019-11-01 15:12:00-03","UnB","UB","36565","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa sericea","Irwin, HS","1966","05","28","Southern America","Brasil",NA,NA,NA,NA,"16186",NA,"Goiás",NA,"Dicotyledoneae",NA,"(Pohl) Stafleu","Balslev, H",NA,NA,NA,NA,NA,NA,"sericea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"902","2019-11-01 15:12:00-03","UnB","UB","36569","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa sericea","Irwin, HS","1966","05","29","Southern America","Brasil",NA,NA,NA,NA,"16264",NA,"Goiás",NA,"Dicotyledoneae",NA,"(Pohl) Stafleu","Balslev, H",NA,NA,NA,NA,NA,NA,"sericea",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"903","2019-11-01 15:11:59-03","UnB","UB","164158","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","França, F; Filgueiras, TS; Silva, MA","1992","08","07","Southern America","Brasil",NA,NA,"Árvore 3m alt., casca rósea, resina translúcida.; Cerrado.",NA,"747",NA,"Bahia","Fazenda Jatobá.","Dicotyledoneae",NA,"Mart.",NA,"Correntina","-44.6366996765137","-13.3432998657227",NA,NA,NA,NA,NA,NA,NA,NA,NA,"182507","auto",NA,NA,NA,NA
"904","2019-11-01 15:12:00-03","UnB","UB","1375","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa brevipetiolata","Pires, JM; Silva, NT; Souza, R","1963","05","13","Southern America","Brasil",NA,NA,".",NA,"9775",NA,"Distrito Federal",NA,"Dicotyledoneae",NA,"Warm.","Incógnito","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"brevipetiolata",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"905","2019-11-01 15:11:59-03","UnB","UB","173839","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Maria, J","1969","05","05","Southern America","Brasil",NA,NA,"Árvore 5-6 m, flores amarelas.",NA,"63",NA,"Distrito Federal",NA,"Dicotyledoneae",NA,"Mart.","Maria, J","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1969",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"906","2019-11-01 15:11:59-03","UnB","UB","1378","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Haridasan, M; Rocha; Ribeiro, JF","1983","08",NA,"Southern America","Brasil",NA,NA,"Cerrado denso.",NA,"307",NA,"Distrito Federal",NA,"Dicotyledoneae",NA,"Mart.","Incógnito","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"907","2019-11-01 15:11:59-03","UnB","UB","1371","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Taxonomy Class of Universidade de Brasília","1973","06",NA,"Southern America","Brasil",NA,NA,"Botão.; .",NA,"59",NA,"Distrito Federal",NA,"Dicotyledoneae",NA,"Mart.","Balslev, H","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"908","2019-11-01 15:11:59-03","UnB","UB","1370","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Chaves, JM","1969","05","05","Southern America","Brasil",NA,NA,"Árvore 6m. Flor amarela; .",NA,"63",NA,"Distrito Federal",NA,"Dicotyledoneae",NA,"Mart.","Chaves, JM","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"909","2019-11-01 15:12:00-03","UnB","UB","1373","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa sericea","Irwin, HS; Soderstrom, TR","1964","08","26","Southern America","Brasil",NA,NA,"Tree 4m. Fruto verde.; Cerrado.",NA,"5602",NA,"Distrito Federal","Brasília-Belo Horizonte","Dicotyledoneae",NA,"(Pohl) Stafleu","Balslev, H","Brasília","-47.9296989440918","-15.7797002792358",NA,"1000","1000","sericea",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"910","2019-11-01 15:11:59-03","UnB","UB","1364","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Maria, J","1968","04","15","Southern America","Brasil",NA,NA,"Árvore 4m. Flor amarela; .",NA,"14",NA,"Distrito Federal","Campus da UnB","Dicotyledoneae",NA,"Mart.","Incógnito","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"911","2019-11-01 15:11:59-03","UnB","UB","1366","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Chaves, JM","1968","03","20","Southern America","Brasil",NA,NA,"Árvore 7m. Flor amarela; .",NA,"9",NA,"Distrito Federal","Campus da UnB","Dicotyledoneae",NA,"Mart.","Incógnito","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"912","2019-11-01 15:11:59-03","UnB","UB","1372","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Taxonomy Class of Universidade de Brasília","1977","04","23","Southern America","Brasil",NA,NA,"Botão.; Waste ground.",NA,"443",NA,"Distrito Federal","Campus da UnB","Dicotyledoneae",NA,"Mart.","França, F","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"913","2019-11-01 15:11:59-03","UnB","UB","1365","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Maria, J","1969","03","31","Southern America","Brasil",NA,NA,"Árvore 4m. Flor amarela; .",NA,"28",NA,"Distrito Federal","Campus da Universidade de Brasília","Dicotyledoneae",NA,"Mart.","Incógnito","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"914","2019-11-01 15:12:00-03","UnB","UB","1374","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa sericea","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","1966","04","26","Southern America","Brasil",NA,NA,"Tree 3m x 8cm. Flor amarela; Cerrado.",NA,"15425",NA,"Distrito Federal","Córrego Taquari","Dicotyledoneae",NA,"(Pohl) Stafleu","Balslev, H","Brasília","-47.9296989440918","-15.7797002792358",NA,"975","975","sericea",NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"915","2019-11-01 15:11:59-03","UnB","UB","1376","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Lima, N; Heringer, EP","1968","04",NA,"Southern America","Brasil",NA,NA,"Árvore 5. Flor amarela; Cerrado.",NA,"183",NA,"Distrito Federal","Estação Experimental de Biologia da Universidade de Brasília","Dicotyledoneae",NA,"Mart.","Balslev, H","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"1980",NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"916","2019-11-01 15:11:59-03","UnB","UB","1377","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ratter, JA; Fonsêca, SG","1976","04","07","Southern America","Brasil",NA,NA,"Tree 3m. Flor amarela; Cerrado.",NA,"2865",NA,"Distrito Federal","Fazenda Água Limpa","Dicotyledoneae",NA,"Mart.","Incógnito","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"917","2019-11-01 15:11:59-03","UnB","UB","1367","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Chaves, JM","1969","03","31","Southern America","Brasil",NA,NA,".",NA,"29",NA,"Distrito Federal","Península Norte","Dicotyledoneae",NA,"Mart.","Incógnito","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"918","2019-11-01 15:11:59-03","UnB","UB","1369","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Chaves, JM","1969","03","26","Southern America","Brasil",NA,NA,"Árvore 3m. Flor amarela; .",NA,"13",NA,"Distrito Federal","Península Norte, Clube do Congresso","Dicotyledoneae",NA,"Mart.","Incógnito","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA
"919","2019-11-01 15:11:59-03","UnB","UB","112053","PreservedSpecimen","Plantae","Vochysiaceae","Vochysia","rufa","Vochysia rufa","Ferreira, JN; Simpson Júnior, PL","2002","06","11","Southern America","Brasil",NA,NA,"Flor amarela; .",NA,"s.n.2",NA,"Distrito Federal","Reserva Biológica de Águas Emendadas","Dicotyledoneae",NA,"Mart.","Proença, CEB; Sousa, LRT","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"2011","11",NA,NA,NA,"70570","auto",NA,NA,NA,NA
