"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","locality","preparationType","previousCatalogNumber","occurrenceRemarks","phylum","order","infraspecificEpithet","typeStatus","yearIdentified","monthIdentified","dayIdentified","coordinatePrecision","geoFlag","class","fieldNumber","individualCount","relatedCatalogItem"
"309","2020-11-04 17:29:31-03","UEM","HUEM","5738","S","Plantae","Leguminosae","Poiretia","latifolia","Poiretia latifolia","Vogel","Janunzzi, AM","s.c.","2000","01",NA,"Brasil","Paraná","Telêmaco Borba","-50.611111","-24.314167","-50.611111","-24.314167","677","677","HUEM000005734","HUEM000005734","s.n.",NA,"Fazenda Monte Alegre - KLABIN",NA,NA,"Herbácea.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2019-07-03 20:06:28-03","UEM","HUEM","1806","S","Plantae","Leguminosae","Poiretia","latifolia","Poiretia latifolia","Vogel","Ma.C.Souza","s.c.","1991","09","23","Brasil","Paraná","Campo Mourão","-52.3830986022949","-24.0456008911133",NA,NA,NA,NA,"HUEM000005733","HUEM000005733","s.n.",NA,NA,NA,NA,"Flores amarelas; uso medicinal; chá de folhas como afrodizíaco e das raízes como antidiarréico",NA,NA,NA,NA,"1991","09",NA,"28572","auto",NA,NA,NA,NA
"311","2020-11-12 16:59:40-03","UEL","FUEL","52006","PreservedSpecimen","Plantae","Leguminosae","Poiretia","latifolia","Poiretia latifolia","Vogel","Gaio, J","Gaio, J; Grizzon, M; Keil, R","2013","01","05","Brasil","Rio Grande do Sul","Caxias do Sul","-50.985694","-28.968417","-50.985694","-28.968417","800","800",NA,NA,"295",NA,"Criúva - São Luiz - Dalagno, campo nativo, em beira de estrada",NA,NA,NA,"Tracheophyta","Fabales",NA,NA,"2013","03","11",NA,NA,NA,NA,NA,NA
"312","2020-11-12 16:59:40-03","UEL","FUEL","10803","PreservedSpecimen","Plantae","Leguminosae","Poiretia","latifolia","Poiretia latifolia","Vogel","Fonseca, ML","Fonseca, ML","2004","05","20","Brasil","Goiás","Cavalcante","-47.458","-13.823028","-47.458","-13.823028","750","750",NA,NA,"5356",NA,"Varanda da Serra",NA,NA,NA,"Tracheophyta","Fabales",NA,NA,"2004","06",NA,NA,NA,NA,NA,NA,NA
"313","2020-11-12 16:59:40-03","UEL","FUEL","12008","PreservedSpecimen","Plantae","Leguminosae","Poiretia","latifolia","Poiretia latifolia","Vogel","Müller, C","Müller, C","1994","10","09","Brasil","Paraná","Tibagi","-50.4136009216309","-24.5093994140625",NA,NA,NA,NA,NA,NA,"83",NA,"Estrada para o salto Santa Rosa",NA,NA,NA,"Tracheophyta","Fabales",NA,NA,"1994",NA,NA,"56988","auto",NA,NA,NA,NA
"314","2019-11-01 15:00:40-03","UnB","UB","129163","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Rudd, V","Irwin, HS","1970","03","23","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"28183","Southern America","Ca. 4km N of São João da Chapada",NA,NA,"Corolla yellow.; Slender subshrub 3m.; Cerrado","Dicotyledoneae",NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-11-01 15:00:40-03","UnB","UB","129164","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Rudd, V","Irwin, HS","1970","02","07","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"26234","Southern America","Ca. 10km SE of Paracatu",NA,NA,"Corolla red.; Slender twining vine 1m.; Cerrado","Dicotyledoneae",NA,NA,NA,"1971",NA,NA,NA,NA,NA,NA,NA,NA
"316","2019-11-01 15:00:40-03","UnB","UB","204187","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Faria, JEQ","Faria, JEQ; Melo, MS; Oliveira, DE; Mendoza, M","2014","04","05","Brasil","Goiás","Alto Paraíso de Goiás","-47.4944","-14.1126","-47.4944","-14.1126","877","877",NA,NA,"3972","Southern America","Margem da estrada de São Jorge para Colinas do Sul, na entrada para cachoeira Raizama",NA,NA,"Arbusto 1,5m. Flor amarela. Botão amarelo; Cerrado s.s","Dicotyledoneae",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA,NA
"317","2019-11-01 15:00:40-03","UnB","UB","41707","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Arroyo, MTK","Hunt, DR","1966","06","11","Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"5933","Southern America","25 Km de Xavantina para Barra do Garças",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"318","2019-11-01 15:00:40-03","UnB","UB","41708","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Fonseca, ML","Fonseca, ML",NA,NA,NA,"Brasil","Goiás","Água Fria de Goiás","-47.763056","-14.898889","-47.763056","-14.898889",NA,NA,NA,NA,"4028","Southern America","Água Fria de Goiás",NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"319","2019-11-01 15:00:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel",NA,"Faria, JEQ","2016","03","20","Brasil","Minas Gerais","Diamantina","-43.537778","-18.382222","-43.537778","-18.382222","1014","1014",NA,NA,"5549","Southern America","Margem da estrada de Diamantina para Milho Verde",NA,NA,"Arbusto ca. 1,5 m de altura, botões florais e flores amarelos; Cerrado sensu stricto denso","Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"320","2019-11-01 15:00:40-03","UnB","UB","129166","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Barreto, M","Magalhães, M","1942","05","01","Brasil","Minas Gerais","Serro","-43.3793983459473","-18.604700088501",NA,NA,NA,NA,NA,NA,"1772","Southern America","Fazenda do Engenho",NA,NA,"Flor amarela.; Arbusto 0,8m.; Cerrado","Dicotyledoneae",NA,NA,NA,NA,NA,NA,"37754","auto",NA,NA,NA,NA
"321","2019-11-01 15:00:40-03","UnB","UB","41709","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Rudd, V","Anderson, WR","1973","03",NA,"Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7158","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"322","2019-11-01 15:00:40-03","UnB","UB","41710","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Rudd, V","Anderson, WR","1973","03","21","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7557","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"323","2019-11-01 15:00:40-03","UnB","UB","41711","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Rudd, V","Anderson, WR","1973","05","15","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"10328","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"324","2019-11-01 15:00:40-03","UnB","UB","41712","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Rudd, V","Anderson, WR","1973","05","04","Brasil","Mato Grosso",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9671","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"325","2019-11-01 15:00:40-03","UnB","UB","41713","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Rudd, V","Anderson, WR","1973","03","17","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"7332","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"326","2019-11-01 15:00:40-03","UnB","UB","41714","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Rudd, V","Anderson, WR","1973","04","29","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9393","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"327","2019-11-01 15:00:40-03","UnB","UB","41715","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Rudd, V","Anderson, WR","1973","03","08","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6627","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"328","2019-11-01 15:00:40-03","UnB","UB","41716","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Barneby, R","Anderson, WR","1973","03","07","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"6517","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"329","2019-11-01 15:00:40-03","UnB","UB","41717","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Incógnito","Irwin, HS","1966","03","29","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"14212","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"330","2019-11-01 15:00:40-03","UnB","UB","41718","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Rudd, V","Irwin, HS","1971","03","20","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"32944","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"331","2019-11-01 15:00:40-03","UnB","UB","41719","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Rudd, V","Irwin, HS","1966","06","17","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"17343","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"332","2019-11-01 15:00:40-03","UnB","UB","41720","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Rudd, V","Irwin, HS","1966","06","06","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16666","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"333","2019-11-01 15:00:40-03","UnB","UB","41721","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Rudd, V","Irwin, HS","1966","06","09","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"16827","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"334","2019-11-01 15:00:40-03","UnB","UB","41722","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Rudd, V","Irwin, HS","1966","02","08","Brasil","Goiás",NA,NA,NA,NA,NA,NA,NA,NA,NA,"12341","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"335","2019-11-01 15:00:41-03","UnB","UB","41723","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Rudd, V","Irwin, HS","1971","03","15","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"31830","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"336","2019-11-01 15:00:41-03","UnB","UB","41724","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Arroyo, MTK","Irwin, HS","1969","03","09","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24134","Southern America",NA,NA,NA,NA,"Dicotyledoneae",NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"337","2019-11-01 15:00:41-03","UnB","UB","41725","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Arroyo, MTK","Irwin, HS","1969","03","20","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"24707","Southern America",NA,NA,NA,".","Dicotyledoneae",NA,"coriifolia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"338","2019-11-01 15:00:41-03","UnB","UB","129165","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia latifolia","Vogel","Rudd, V","Anderson, WR","1973","04","13","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"8735","Southern America","5km by road NE of Rio Manso and Couto de Magalhães",NA,NA,"Flowers yellow.; Stems 1,5-2m.","Dicotyledoneae",NA,"latifolia",NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA
"339","2019-11-01 15:00:41-03","UnB","UB","129167","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia unifoliolata","Rudd","Rudd, V","Irwin, HS","1968","02","18","Brasil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,"20431","Southern America","Ca. Km 112 (ca. 135km N of Belo Horizonte)",NA,NA,"Corolla light yellow.; Erect subshrub 2m.","Dicotyledoneae",NA,"unifoliolata",NA,"1975",NA,NA,NA,NA,NA,NA,NA,NA
"340","2019-11-01 15:00:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Rudd, VE","Irwin, HS; Souza, R; Santos, RR","1966","01","09","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"1050","1050",NA,NA,"11500","Southern America","Córrego Paranoazinho, near Sobradinho, DF",NA,NA,"Few - branched shrub with arching stems, to 1.5 m long. Corolla yellow. Fruit green; Rocky slopes","Dicotyledoneae",NA,NA,NA,"1971",NA,NA,"70570","auto",NA,NA,NA,NA
"341","2019-11-01 15:00:40-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia coriifolia","(Vogel) Benth.","Rudd, VE","Irwin, HS; Grear Junior, JW; Souza, R; Santos, RR","1966","02","22","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"950","950",NA,NA,"13082","Southern America","Ribeirão Torto, ca. 10 Km. NE of Brasília, DF",NA,NA,"Few branched - subshrub ca. 2 m. tall. Corolla yellow; Gallery forest and adjacent cerrado","Dicotyledoneae",NA,"coriifolia",NA,"1971",NA,NA,"70570","auto",NA,NA,NA,NA
"342","2019-05-06 11:57:56-03","UFU","HUFU","67783","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Luiz, A.","Krieger, L.","1970","03","29","Brasil","Minas Gerais","Entre Rios de Minas","-44.065601348877","-20.6707992553711",NA,NA,NA,NA,"HUFU00010024","HUFU00010024","8237",NA,"Na encosta do morro.",NA,NA,"Cipó, flores amarelas. Na encosta do morro. Fruto articulares.",NA,NA,NA,NA,"1976","08",NA,"20620","auto",NA,NA,NA,NA
"343","2020-08-20 14:56:11-03","UFSC","FLOR","50234","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Gaio, J.","Gaio, J.; Grizzon, M. & Keil, R.","2013","01","05","Brasil","Rio Grande do Sul","Caxias do Sul","-50.985833","-28.968333","50º59'9''W","28º58'6''S","800","800","FLOR0050234","FLOR0050234","295",NA,"São Luiz Dalagno.",NA,NA,"planta com odor estremamente marcante, caule, ramos, folhas e flores glandulosos",NA,"Fabales",NA,NA,"2013","03","11",NA,NA,NA,NA,NA,NA
"344","2020-08-20 14:56:11-03","UFSC","FLOR","50500","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Campestrini, S.","Campestrini, S.; Trevisan, R.; Weber, P. & Venturi, S.","2013","01","21","Brasil","Paraná","Palmas","-51.898333","-26.409167","51º53'54''W","26º24'33''S","1076","1076","FLOR0050500","FLOR0050500","362",NA,"Interior de Palmas.",NA,NA,"Barranco a margem de estrada. Erva com flores amarelas.",NA,"Fabales",NA,NA,"2013","06","18",NA,NA,NA,NA,NA,NA
"345","2020-08-20 20:38:52-03","UFSC","FLOR","19806","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Hatschbach, G.","Silva, J.M.; Cordeiro, J.","1987","11","09","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"FLOR0019806","FLOR0019806","418",NA,"Recanto das Araucárias.",NA,NA,"xilopodífero, flor amarela. Forte cheiro característico",NA,"Fabales",NA,NA,"1987",NA,NA,"25180","auto",NA,NA,NA,NA
"346","2020-08-20 20:38:52-03","UFSC","FLOR","29194","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Sobral, M.","Sobral, M.; Falkenberg, D.B.","1990","02","01","Brasil","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"FLOR0029194","FLOR0029194","6364",NA,"Cerro do Tigre.",NA,NA,"erva, flor amarela, Fruto Imaturo, , 0,5m altura",NA,"Fabales",NA,NA,"1990",NA,NA,"89305","auto",NA,NA,NA,NA
"347","2020-08-20 20:38:52-03","UFSC","FLOR","20267","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Falkenberg, D.B.","Falkenberg, D.B.; Sobral, M.","1990","02","11","Brasil","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"FLOR0020267","FLOR0020267","5228",NA,"Continuação da estrada Alegrete-Cerro do Tigre, após o Cerro do Tigre, em direção ao rio Ibicuí.",NA,NA,"subarbusto, flor seco, segmentando-se quando maduro (lomento), 1m altura. Exsicatas mantidas com álcool antes de irem para a estufa. Glândulas muito evidentes no limbo",NA,"Fabales",NA,NA,"1993",NA,NA,"89305","auto",NA,NA,NA,NA
"348","2020-08-20 20:38:52-03","UFSC","FLOR","20289","PreservedSpecimen","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Falkenberg, D.B.","Falkenberg, D.B.; Sobral, M.","1990","02","11","Brasil","Rio Grande do Sul","Alegrete","-55.7919006347656","-29.7831001281738",NA,NA,NA,NA,"FLOR0020289","FLOR0020289 FLOR0020289_01","5211",NA,"Junto ao cerro do Tigre, em afloramento rochoso em frente a ele, do outro lado da estrada (lado direito de quem vem de Alegrete).",NA,NA,"subarbusto odorífero, flor amarela, 1m altura. Exsicata mantida com álcool antes de ir para a estufa. Glândulas muito evidentes nos folíolos.",NA,"Fabales",NA,NA,"1993",NA,NA,"89305","auto",NA,NA,NA,NA
"349","2021-02-08 12:42:15-03","UFRGS","ICN","172321","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Iganci, J","Iganci, JRV; Heiden, G; Silva, JM; Vaz, J","2010","10","15","Brasil","PR","Balsa Nova","-49.6356010437012","-25.5839004516602",NA,NA,NA,NA,"ICN00024950","ICN00024950","719","América do Sul","Recanto dos Papagaios. Campo próximo ao Rio dos Papagaios, após",NA,NA,"Subarbusto ca. 1 m altura, folhas membranáceas, com odor característico. Botões florais muito jovens.","Dicotyledon",NA,NA,NA,NA,NA,NA,"27346","auto",NA,NA,NA,NA
"350","2021-02-08 12:42:15-03","UFRGS","ICN","129243","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Bordignon, SAL","Bordignon, SAL","2003","01","29","Brasil","RS","Fontoura Xavier","-52.3457984924316","-28.9827995300293",NA,NA,NA,NA,"ICN00024949","ICN00024949 ICN00024949_1","s.n.","América do Sul","Vila Assis BR 386 a 6 Km de Soledade",NA,NA,"Material testemunho para trabalho em fitoquímica de Jarbas Alves Montanha (em 2003).","Dicotyledon",NA,NA,NA,NA,NA,NA,"20220","auto",NA,NA,NA,NA
"351","2021-02-08 12:42:15-03","UFRGS","ICN","035475","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Miotto, S","Miotto, S","1977","11","13","Brasil","RS","Planalto","-53.0586013793945","-27.3288993835449",NA,NA,NA,NA,"ICN00024940","ICN00024940","636","América do Sul","Parque Florestal de Nonoai",NA,NA,NA,"Dicotyledon",NA,NA,NA,"1977",NA,NA,"14684","auto",NA,NA,NA,NA
"352","2021-02-08 12:42:15-03","UFRGS","ICN","026875","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Miotto, S","Baptista, LRM; Irgang, B","1974","12","06","Brasil","RS","Ronda Alta","-52.8018989562988","-27.7667007446289",NA,NA,NA,NA,"ICN00024941","ICN00024941","s.n.","América do Sul","Natalino",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"27322","auto",NA,NA,NA,NA
"353","2021-02-08 12:42:15-03","UFRGS","ICN","093159","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Miotto, STS","Miotto, STS; Boldrini, II; Wittman, MTS","1991","10","27","Brasil","RS","Santiago","-54.8671989440918","-29.1916999816895",NA,NA,NA,NA,"ICN00024953","ICN00024953 ICN00024953_1","1166","América do Sul","Estrada de terra entre Santiago e São Luiz Gonzaga",NA,NA,"Planta comum","Dicotyledon",NA,NA,NA,NA,NA,NA,"56006","auto",NA,NA,NA,NA
"354","2021-02-08 12:42:15-03","UFRGS","ICN","115468","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Miotto, STS","Miotto, STS","1995","11","24","Brasil","RS","São Francisco de Paula","-50.5835990905762","-29.4480991363525",NA,NA,NA,NA,"ICN00024934","ICN00024934 ICN00024934_1","1503","América do Sul","22km após Várzea do Cedro, em direção a S.Francisco de Paula",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"76715","auto",NA,NA,NA,NA
"355","2021-02-08 12:42:15-03","UFRGS","ICN","084043","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Boldrini, II","Boldrini, II; Zanette, A","1987","12",NA,"Brasil","RS","Seberi","-53.4025001525879","-27.478099822998",NA,NA,NA,NA,"ICN00024937","ICN00024937 ICN00024937_1","683","América do Sul","Linha Fabris, BR 158, km 56",NA,NA,"Boa para estômago e tosse. Abortiva. Em caso de amenorréia toma-se o chá como água.","Dicotyledon",NA,NA,NA,"1987",NA,NA,"16541","auto",NA,NA,NA,NA
"356","2021-02-08 12:42:15-03","UFRGS","ICN","064440","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Miotto, S","Miotto, S","1984","11","09","Brasil","RS","Vacaria","-50.9338989257812","-28.5121994018555",NA,NA,NA,NA,"ICN00024957","ICN00024957 ICN00024957_1","970","América do Sul","BR 116, km 74",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"63451","auto",NA,NA,NA,NA
"357","2021-02-08 12:42:15-03","UFRGS","ICN","113024","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Neubert, EE","Neubert, EE","1995","11","13","Brasil","SC","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"ICN00024933","ICN00024933 ICN00024933_1","22","América do Sul","em direção a São Joaquim",NA,NA,"flores amarelas","Dicotyledon",NA,NA,NA,"1997","04",NA,"70701","auto",NA,NA,NA,NA
"358","2021-02-08 12:42:15-03","UFRGS","ICN","118297","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Miotto, STS","Miotto, STS","1997","11","23","Brasil","SC","Lages","-50.326099395752","-27.8160991668701",NA,NA,NA,NA,"ICN00024939","ICN00024939","1540","América do Sul","Lages para São José do Cerrito 13 km após o trevo, BR-282",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"70701","auto",NA,NA,NA,NA
"359","2021-02-08 12:42:15-03","UFRGS","ICN","200636","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Fortuna Perez, AP","Moura, TM","2018","11","30","Brasil","PR","Guarapuava","-51.4580993652344","-25.395299911499",NA,NA,NA,NA,"ICN00041693",NA,"1224","América do Sul","Campus CEDETEG da Unicentro, caminho entre o Inovatec e o Ambiotec",NA,NA,"aub-arbusto, ca 80cm; inúmeras pontuações translúcidas nos folíolos. Cálice verde, corola amarela.","Dicotyledon",NA,NA,NA,"2018","11","30","53832","auto",NA,NA,NA,NA
"360","2021-02-08 12:42:15-03","UFRGS","ICN","040077","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Miotto, S","Miotto, S","1978","01","05","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"ICN00024948","ICN00024948 ICN00024948_1","779","América do Sul","4km de Bom Jesus em direção a Vacaria",NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA
"361","2021-02-08 12:42:15-03","UFRGS","ICN","014814","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Dutra, J","Dutra, J","1935","02","03","Brasil","RS","Bom Jesus","-50.4166984558105","-28.6678009033203",NA,NA,NA,NA,"ICN00024938","ICN00024938 ICN00024938_1","814","América do Sul","Fazenda Carauna, campo",NA,NA,"flores lutei","Dicotyledon",NA,NA,NA,NA,NA,NA,"55856","auto",NA,NA,NA,NA
"362","2021-02-08 12:42:15-03","UFRGS","ICN","065549","S","Plantae","Fabaceae","Poiretia","latifolia","Poiretia latifolia","Vogel","Miotto, S","Arzivenco, L","1979","01","07","Brasil","RS","Esmeralda","-51.190299987793","-28.0536003112793",NA,NA,NA,NA,"ICN00024958","ICN00024958","494","América do Sul",NA,NA,NA,"em campo, a direita de banhado","Dicotyledon",NA,NA,NA,NA,NA,NA,"38649","auto",NA,NA,NA,NA
