"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","previousCatalogNumber","sex"
"199","2019-10-07 09:19:03-03","UEFS","HUEFS","33592","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","Wendt, T.","193","1990","12","09",NA,"Brasil","Rio de Janeiro","Petrópolis","Araras, Rua da Mata, último lote do lado esquerdo de quem sobe.","-43.1786003112793","-22.5049991607666",NA,NA,"HUEFS0033592","HUEFS0033592","800","800",NA,"36524","auto",NA,NA,"1999","08","Caryophyllanae",NA,NA,NA,NA,NA,NA
"200","2019-10-07 09:19:03-03","UEFS","HUEFS","231091","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","Thomaz, L.D.","1661","1993","08","26",NA,"Brasil","Espírito Santo","Santa Teresa","Estação Biológica de Santa Lúcia.","-40.6002998352051","-19.9356002807617",NA,"Mata Atlântica de encosta.","HUEFS0231091","HUEFS0231091","650","800",NA,"23813","auto",NA,NA,"2001","04","Caryophyllanae",NA,NA,NA,NA,NA,NA
"201","2020-04-17 10:58:21-03","UEFS","HUEFS","54050","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","Almeida, K.","102",NA,NA,NA,NA,"Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá.","-35.0182991027832","-8.00222015380859",NA,NA,"HUEFS0054050","HUEFS0054050",NA,NA,NA,"21764","auto",NA,NA,"2001","05","Caryophyllanae",NA,NA,NA,NA,NA,NA
"202","2019-10-07 09:19:03-03","UEFS","HUEFS","33591","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","Nadruz, M.","474","1988","12","15",NA,"Brasil","Rio de Janeiro","Parati","Estrada que liga Paraty à Cunha (SP) altura da área embargada pelo IBDF.","-44.7131004333496","-23.2178001403809",NA,NA,"HUEFS0033591","HUEFS0033591",NA,NA,NA,"34470","auto",NA,NA,"1999","08","Caryophyllanae",NA,NA,NA,NA,NA,NA
"203","2019-10-07 09:19:03-03","UEFS","HUEFS","210471","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","Colletta, G.D.","604","2011","11","17",NA,"Brasil","São Paulo","Agudos","Fazenda São João do Barreiro. Mata ao lado do confinamento.","-48.9799995422363","-22.4599990844727",NA,"Floresta Estacional Semidecidual.","HUEFS0210471","HUEFS0210471",NA,NA,NA,"52219","auto",NA,NA,"2016","07","Caryophyllanae",NA,NA,NA,NA,NA,NA
"204","2019-10-07 09:19:03-03","UEFS","HUEFS","210472","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","Colletta, G.D.","634","2012","05","15",NA,"Brasil","São Paulo","Agudos","Mata ao lado da Fazenda São João do Guarantã.","-48.9799995422363","-22.4599990844727",NA,"Floresta Estacional Semidecidual.","HUEFS0210472","HUEFS0210472",NA,NA,NA,"52219","auto",NA,NA,"2016","07","Caryophyllanae",NA,NA,NA,NA,NA,NA
"205","2019-10-07 09:19:03-03","UEFS","HUEFS","33579","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","Góes, O.C.","725","1943","11",NA,NA,"Brasil","Rio de Janeiro","Petrópolis","Retiro.","-43.1786003112793","-22.5049991607666",NA,"Mata.","HUEFS0033579","HUEFS0033579",NA,NA,NA,"36524","auto",NA,NA,"1999","08","Caryophyllanae",NA,NA,NA,NA,NA,NA
"206","2019-10-07 09:19:03-03","UEFS","HUEFS","33688","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E.Melo","van den Berg, C.","169","1994","07","15",NA,"Brasil","São Paulo","Piracicaba","Sítio Boa Vista, estrada Piracicaba-Anhembi, km 54, descendo 5 Km pela estrada secundária.","-47.6399993896484","-22.7199993133545",NA,NA,"HUEFS0033688","HUEFS0033688",NA,NA,NA,"44778","auto",NA,NA,"1999","08","Caryophyllanae",NA,NA,NA,NA,NA,NA
"207","2019-10-07 09:19:03-03","UEFS","HUEFS","31714","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","R.Howard","Thomas, W.W.","10524","1994","09","18",NA,"Brasil","Bahia","Ilhéus","3km nprth of Rodoviaria.","-39.069167","-14.781944",NA,"Mata da Esperança, forest north of dam and rerservoir. soil deep clay, ligght brown to reddish. Southern Bahian Wet forest.","HUEFS0031714","HUEFS0031714","50","50",NA,NA,NA,"39W4'9''","14S46'55''","1995",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"208","2019-10-07 09:19:03-03","UEFS","HUEFS","31715","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.","R.Howard","Thomas, W.W.","10427","1994","05","20",NA,"Brasil","Bahia","Uruçuca","Uruçuca, Escola Média de Agropecuaria da Região Cacauera Reserva Gregório Bondar.","-39.266667","-14.983333",NA,"Disturbed southern Bahian wet forest.","HUEFS0031715","HUEFS0031715",NA,NA,NA,NA,NA,"39W16'","14S59'","1995",NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"209","2019-10-07 09:19:03-03","UEFS","HUEFS","17372","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"Hage, J.L.","2034","1986","06","03",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"HUEFS0017372","HUEFS0017372","50","50",NA,"61245","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"210","2019-10-07 09:19:03-03","UEFS","HUEFS","17371","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"Hage, J.L.","2239","1988","02","09",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"HUEFS0017371","HUEFS0017371",NA,NA,NA,"61245","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"211","2019-10-07 09:19:03-03","UEFS","HUEFS","17370","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"Hage, J.L.","1524","1981","11","18",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"HUEFS0017370","HUEFS0017370",NA,NA,NA,"61245","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"212","2019-10-07 09:19:03-03","UEFS","HUEFS","2093","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"Santos, T.S.dos","3820","1982","11","19",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"HUEFS0002093","HUEFS0002093","50","50",NA,"61245","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"213","2019-10-07 09:19:03-03","UEFS","HUEFS","32790","PreservedSpecimen","Plantae","Angiospermae","Caryophyllales","Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis","Wedd.",NA,"Martius, K.F.P.von","1240","1859","03","19",NA,"Brasil","Bahia","Ilhéus",NA,"-39.0494003295898","-14.7889003753662",NA,NA,"HUEFS0032790",NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"Caryophyllanae",NA,NA,NA,NA,NA,NA
"214","2017-04-21 09:05:41-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii",NA,"RRC ID Flag","G. G. Hatschbach","15291","1966","11","29","South America","Brazil","Paraná",NA,NA,"-51","-24",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"15291",NA,NA,NA
"215","2019-09-04 18:56:37-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii",NA,NA,"A. Glaziou","8089",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"216","2019-01-23 09:59:10-02","F","FMNH-SEEDPLANTS","V0067582F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii",NA,NA,"A. Glaziou","8089",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0067582F","V0067582F_01",NA,NA,"Isolectotype",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"217","2019-01-23 09:59:10-02","F","FMNH-SEEDPLANTS","V0067583F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii",NA,NA,"A. Glaziou","8089",NA,NA,NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,"V0067583F","V0067583F_01",NA,NA,"Isolectotype",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"218","2019-06-11 13:24:23-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"RRC ID Flag","W. W. Thomas","10427","1994","5","20","South America","Brazil","Bahia",NA,NA,"-42","-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"10427",NA,NA,NA
"219","2019-09-04 19:57:13-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,NA,"C. F. P. von Martius",NA,"1818","12",NA,"South America","Brazil",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"220","2019-06-11 13:24:12-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"RRC ID Flag","B. A. Krukoff","6606",NA,NA,NA,"South America","Brazil","Amazonas",NA,NA,"-63","-5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"6606",NA,NA,NA
"221","2020-10-14 16:35:27-03","UFVJM","HDJF","7809","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Paixão, FA","73P91","2019","07","14","Southern America","Brasil","Espírito Santo","Colatina","Rio Doce, Margem Direita","-40.721556","-19.5365",NA,NA,"HDJF007809","HDJF007809_01","160","160",NA,NA,NA,"-40.721556","-19.5365",NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2020-10-14 16:35:27-03","UFVJM","HDJF","7821","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau",NA,"Paixão, FA","117P94","2019","07","18","Southern America","Brasil","Espírito Santo","Linhares","Rio Doce, Margem Esquerda","-40.092472","-19.4115",NA,NA,"HDJF007821","HDJF007821_01","15","15",NA,NA,NA,"-40.092472","-19.4115",NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2020-01-27 18:25:25-03","IAC","IAC","29691","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E. Melo","L.C. Bernacci; P.R.P. Andrade; R. Belinelo; S.M.P. Falivene & A.M.C. Silva","948","1995","01","09",NA,"Brasil","São Paulo","Tapiraí",NA,"-47.5072","-23.9636",NA,"indetificação apud UEC 72761 (splink)",NA,NA,NA,NA,NA,NA,NA,"-47.5072","-23.9636","2006","07",NA,NA,"09",NA,NA,NA,NA
"224","2019-01-25 15:45:07-02","IAC","IAC","49298","S","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii","Lindau","E. Ramos et al.","E. Ramos; H.R. Gonçalves & S. Santos","483","2006","10","13",NA,"Brasil","São Paulo","Ubatuba","Fazenda Capricórnio, Núcleo Picinguaba/PESM, Parcela F","-45.07925","-23.38076",NA,"Subaparcela 46 indivíduo F0640",NA,NA,NA,NA,NA,NA,NA,"-45.079250","-23.380760","2006","10",NA,NA,"13",NA,NA,NA,NA
"225","2020-07-23 12:19:18-03","CEPLAC","CEPEC","140196","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii",NA,"Sem Informação","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333",NA,"Indivíduo P88-06",NA,NA,"100","100",NA,NA,NA,"39W8'0","16S20'0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2020-07-23 12:19:18-03","CEPLAC","CEPEC","43651","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","2464","1988","08","22",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","16Km W P. Seguro. Area da ESPAB.","-39.133333","-16.383333",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W8'0","16S23'0",NA,NA,NA,"30/12/1988",NA,NA,NA,NA,NA
"227","2020-07-23 12:19:18-03","CEPLAC","CEPEC","13716","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","glaziovii","Coccoloba glaziovii",NA,"R. Howard","S. A. Mori","9843","1978","04","06",NA,"Brasil","Bahia","UNA","Estr. liga BR-101/BA265, a 13Km da entr.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,"36070","auto","0*0'99","99*99'99",NA,NA,NA,"30/12/1979",NA,NA,NA,NA,NA
"228","2020-07-23 12:19:18-03","CEPLAC","CEPEC","111287","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"Sem Informação","Paixão, J. L.","922","2006","03","31",NA,"Brasil","Bahia","arataca","Serra das Lontras. Ca. de 7 km no ramal que liga o distrito de Itatinguí à Serra.","-39.408056","-15.202778",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W24'29","15S12'10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2020-07-23 12:19:18-03","CEPLAC","CEPEC","111977","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"Sem Informação","Lopes, M. M. M.","733","2006","05","23",NA,"Brasil","Bahia","ALMADINA","Serra do Corcovado. 9,8Km ao SW de Coarací na estrada para Almadina, daí N até a Fazenda São José. Proprietário Senhor Francisco.","-39.603333","-14.705833",NA,NA,NA,NA,"650","650",NA,NA,NA,"39W36'12","14S42'21",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-07-23 12:19:07-03","CEPLAC","CEPEC","116749","PreservedSpecimen","Plantae",NA,NA,"Polygalaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"Sem Informação","Amorim, A. M.","7002","2007","04","14",NA,"Brasil","Bahia","CAMACAN","RPPN Serra Bonita. 10 km W de Camacan na estrada para Jacarecí, 6 km SW na estrada para a RPPN e Torre de transmissão. Trilha da pousada.","-39.564722","-15.393056",NA,"Foto.",NA,NA,"850","850",NA,NA,NA,"39W33'53","15S23'35",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2020-07-23 12:19:18-03","CEPLAC","CEPEC","122802","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"Sem Informação","Martini, A.",NA,NA,NA,NA,NA,"Brasil","Bahia","URUÇUCA","Estrada de Serra Grande para Itacaré. Área do inventário do plano manejo do Parque Estadual da Serra do Conduru. Mata da Área Explorada.","-39.115","-14.499722",NA,"Individuo C 31.",NA,NA,"380","380",NA,NA,NA,"39W6'54","14S29'59",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2020-07-23 12:19:18-03","CEPLAC","CEPEC","123711","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"Sem Informação","Piotto, D.","440","2007","07","05",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667",NA,"Floresta secundária, idade: 10 anos, sítio: 12 , linha: 9 , #: 14 , dist.: 29 , dap: 4.4 cm, altura: 6 m",NA,NA,"120","120",NA,NA,NA,"39W5'0","14S25'0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2020-07-23 12:19:18-03","CEPLAC","CEPEC","123839","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"Sem Informação","Perdiz, R. de O.","341","2009","02","07",NA,"Brasil","Bahia","arataca","Trilha da Serra. Rumo ao Peito de Moça, cortando o riacho para direita.","-39.343611","-15.161944",NA,NA,NA,NA,"700","700",NA,NA,NA,"39W20'37","15S9'43",NA,NA,NA,NA,NA,NA,NA,NA,NA
"234","2020-07-23 12:19:18-03","CEPLAC","CEPEC","63418","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"R. Howard","W. W. Thomas","10524","1994","09","18",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. 3KM ao N da Rodoviária. Mata ao N da represa.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1995",NA,NA,NA,NA,NA
"235","2020-07-23 12:19:18-03","CEPLAC","CEPEC","63900","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"A. M. Amorim","A. M. de Carvalho","4985","1994","09","22",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 511 parcela n. 14.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1996",NA,NA,NA,NA,NA
"236","2020-07-23 12:19:18-03","CEPLAC","CEPEC","64254","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"A. M. Amorim","A. M. de Carvalho","5334","1994","09","27",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1180 parcela n. 30.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1996",NA,NA,NA,NA,NA
"237","2020-07-23 12:19:18-03","CEPLAC","CEPEC","64495","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"A. M. Amorim","A. M. de Carvalho","5164","1994","09","26",NA,"Brasil","Bahia","ILHÉUS","mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 935 parcela n. 24.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1996",NA,NA,NA,NA,NA
"238","2020-07-23 12:19:18-03","CEPLAC","CEPEC","64506","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"A. M. Amorim","A. M. de Carvalho","5156","1994","09","24",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 921 parcela n. 23.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1996",NA,NA,NA,NA,NA
"239","2020-07-23 12:19:18-03","CEPLAC","CEPEC","64585","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"A. M. Amorim","A. M. de Carvalho","4946","1994","09","22",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 442 parcela n. 12.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1996",NA,NA,NA,NA,NA
"240","2020-07-23 12:19:18-03","CEPLAC","CEPEC","64703","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"A. M. Amorim","A. M. de Carvalho","4871","1994","09","21",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 341 parcela n. 10.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1996",NA,NA,NA,NA,NA
"241","2020-07-23 12:19:18-03","CEPLAC","CEPEC","65316","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"A. M. Amorim","A. M. de Carvalho","5614","1995","01","13",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1602 parcela n. 37.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1996",NA,NA,NA,NA,NA
"242","2020-07-23 12:19:18-03","CEPLAC","CEPEC","65387","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"A. M. Amorim","A. M. de Carvalho","5104","1994","09","24",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 72 parcela n. 20.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1996",NA,NA,NA,NA,NA
"243","2020-07-23 12:19:18-03","CEPLAC","CEPEC","65444","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"A. M. Amorim","A. M. de Carvalho","5139","1994","09","24",NA,"Brasil","Bahia","ILHÉUS","Mata da esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 856 parcela 22.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1996",NA,NA,NA,NA,NA
"244","2020-07-23 12:19:18-03","CEPLAC","CEPEC","65445","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"A. M. Amorim","A. M. de Carvalho","5140","1994","09","24",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 859 parcela n. 22.","-39.069167","-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,NA,"30/12/1996",NA,NA,NA,NA,NA
"245","2020-07-23 12:19:18-03","CEPLAC","CEPEC","64516","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"A. M. Amorim","A. M. de Carvalho","5152","1994","09","24",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundã. Árvore n. 903 parcela n. 23.",NA,"-14.781944",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14S46'55",NA,NA,NA,"30/12/1996",NA,NA,NA,NA,NA
"246","2020-07-23 12:19:18-03","CEPLAC","CEPEC","100569","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"L. A. Mattos-Silva","L. A. Mattos-Silva","4531","2002","06","15",NA,"Brasil","Bahia","BUERAREMA","Prop. Assentamento Dois Irmãos (460,7 há), situada no Km 36 Rod. Ilhéus/Buerarema (Ba-251), 9Km antes de Buerarema.","-39.2997016906738","-14.959400177002",NA,NA,NA,NA,NA,NA,NA,"14251","auto",NA,NA,NA,NA,NA,"30/12/2002",NA,NA,NA,NA,NA
"247","2020-07-23 12:19:18-03","CEPLAC","CEPEC","22917","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"R. Howard","A. M. de Carvalho","394","1980","12","09",NA,"Brasil","Bahia","CAIRÚ","Km 4 Rod. Nilo Pecanha/Cairu.","-39.0438995361328","-13.4869003295898",NA,NA,NA,NA,NA,NA,NA,"24756","auto",NA,NA,NA,NA,NA,"30/12/1985",NA,NA,NA,NA,NA
"248","2020-07-23 12:19:18-03","CEPLAC","CEPEC","25931","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"E. de Melo","J. L. Hage","1524","1981","11","18",NA,"Brasil","Bahia","ILHÉUS","Faz. Sta. Luzia, ao lado do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA,NA
"249","2020-07-23 12:19:18-03","CEPLAC","CEPEC","39820","PreservedSpecimen","Plantae",NA,NA,"Polygonaceae","Coccoloba","ilheensis","Coccoloba ilheensis",NA,"E. de Melo","J. L. Hage","2034","1970","02","04",NA,"Brasil","Bahia","ILHÉUS","Quadra D do CEPEC.","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,"30/12/1994",NA,NA,NA,NA,NA
