"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","recordedBy","recordNumber","country","stateProvince","county","individualCount","occurrenceRemarks","decimalLongitude","decimalLatitude","coordinatePrecision","geoFlag","year","month","day","locality","continentOcean","preparationType","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","verbatimLongitude","verbatimLatitude","dayIdentified","class","relatedCatalogItem","fieldNumber","previousCatalogNumber"
"93","2019-11-19 14:05:21-03","UFRPE","PEUFR","1236","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","G.M. Sousa","1996","03","I. Pontual","44","Brasil","Alagoas","União dos Palmares",NA,"Epífitas nas árvores; folhas com +/- 50 cm","-36.0318984985352","-9.16277980804443","22346","auto","1964","01","05","Fazenda Santo Antônio",NA,NA,"PEUFR001236",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"94","2019-11-19 14:05:21-03","UFRPE","PEUFR","2081","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","G.M. Sousa","1996","03","I. Pontual","262","Brasil","Alagoas","União dos Palmares",NA,"Planta vivendo dentro da mata; presa nas árvores; folha com +/- 1 m de comprimento","-36.0318984985352","-9.16277980804443","22346","auto","1966","06","06","Fazenda Santo Antônio",NA,NA,"PEUFR002081",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"95","2020-04-22 16:25:58-03","UFPB","JPB","5","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata lingulata","(L.) Baker","Martinelli, G","1998","08","Xavier, LP","JPB5","Brasil","Paraíba","Serraria",NA,"; DESC: Terrestre, possível epífita.","-35.632778","-6.820278",NA,NA,"1939",NA,NA,"Serraria-Pocinhos","Southern America",NA,"JPB0000005",NA,"533","533","lingulata",NA,"-35.632778","-6.820278","01",NA,NA,NA,NA
"96","2020-07-12 17:21:27-03","UFPB","JPB","27362","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"César, EA","89","Brasil","Paraíba","Sapé",NA,NA,"-35.2325","-7.096389",NA,NA,"2001","01","17",NA,"Southern America",NA,NA,NA,"123","123",NA,NA,"-35.2325","-7.096389",NA,NA,NA,NA,NA
"97","2020-07-12 17:21:27-03","UFPB","JPB","27363","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"César, EA","88","Brasil","Paraíba","Sapé",NA,NA,"-35.2325","-7.096389",NA,NA,"2001","01","17",NA,"Southern America",NA,NA,NA,"123","123",NA,NA,"-35.2325","-7.096389",NA,NA,NA,NA,NA
"98","2020-07-12 17:21:27-03","UFPB","JPB","27364","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"César, EA","168","Brasil","Paraíba","Sapé",NA,NA,"-35.2325","-7.096389",NA,NA,"2001","04","27",NA,"Southern America",NA,NA,NA,"123","123",NA,NA,"-35.2325","-7.096389",NA,NA,NA,NA,NA
"99","2020-04-22 16:25:58-03","UFPB","JPB","29801","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Baracho, GS","2012","04","Carvalho, AM de; Thomas, WW; Barbosa, MR; Rodal, MJN; Lyra Lemos, RP de; Sant'Ana, SC; et al.","7130","Brasil","Alagoas","Murici",NA,"; HABITAT: Mata higrófila.; DESC: Epífita, planta terrestre. Inflorescência cantanha ca. 70cm.","-35.883611","-9.247222",NA,NA,"2002","03","16","Bananeiras","Southern America",NA,NA,NA,"513","513",NA,NA,"-35.883611","-9.247222","20",NA,NA,NA,NA
"100","2020-04-22 16:25:58-03","UFPB","JPB","31385","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Gadelha Neto, PC","815","Brasil","Paraíba","João Pessoa",NA,NA,"-34.863056","-7.115",NA,NA,"1992","01","01",NA,"Southern America",NA,NA,NA,"47","47",NA,NA,"-34.863056","-7.115",NA,NA,NA,NA,NA
"101","2020-04-22 16:25:58-03","UFPB","JPB","37793","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Pontes, RA","2005",NA,"Pontes, RA; Gadelha Neto, PC","223","Brasil","Paraíba","Capim",NA,"; DESC: Epífita caída no solo da mata. Folhas verdes com espinhos castanhos. Escapo amarelo-pálido. Inflorecência laxa, glabra. Frutos amarelos, azuis quando maduros.","-35.175","-6.892778",NA,NA,"2005","04","29","Mata da Usina Monte Alegre","Southern America",NA,NA,NA,"80","80",NA,NA,"-35.175","-6.892778",NA,NA,NA,NA,NA
"102","2020-04-22 16:25:58-03","UFPB","JPB","46683","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Brasil, RNA","JPB46683","Brasil","Paraíba","Mamanguape",NA,NA,"-35.142056","-6.741861",NA,NA,"2004",NA,NA,"Reserva Biológica Guaribas, Tabuleiros arenosos.","Southern America",NA,"JPB0046683",NA,"181","181",NA,NA,"-35.142056","-6.741861",NA,NA,NA,NA,NA
"103","2020-04-22 16:25:58-03","UFPB","JPB","37516","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Pontes, RA","2004",NA,"Pontes, RA; Santiago, A; Lima, M","121","Brasil","Paraíba","Areia",NA,"; DESC: Terrestre em local sombreado. Folhas verdes com bainha castanha. Escarpo e brácteas amarelo-pálido. Flores com corola alva e cálice amarelo-pálido.","-35.6916999816895","-6.96332979202271","15425","auto","2004","10","26","Campus II da UFPB, Próximo ao orquidário.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"104","2020-10-27 11:25:27-03","UFPB","JPB","65752","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Pontes, RA","2005",NA,"Pontes, RA; Gadelha Neto, PC; P.F.L.","52","Brasil","Paraíba","João Pessoa",NA,"; DESC: Terrestre em grande população, porém em agrupamentos. Bainha das foliares castanhas escurecidas. Pétalas e filetes dos estames alvos, antetas amarelas, estilete esverdeado","-34.8630981445312","-7.11499977111816","15975","auto","2004","02","17","Mata do Buraquinho, Área de tabuleiro arenoso","Southern America",NA,"JPB0065752",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"105","2020-04-22 16:25:58-03","UFPB","JPB","37788","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Pontes, RA","2004",NA,"Pontes, RA; Gadelha Neto, PC; Linnaeus, C","51","Brasil","Paraíba","João Pessoa",NA,"; HABITAT: Tabuleiro arenoso.; DESC: Epífita ca. de 50cm do solo em local de meia sombra. Frutos amarelos-esverdeados.","-34.8630981445312","-7.11499977111816","15975","auto","2004","02","17","Mata do Buraquinho, Área de tabuleiro arenoso.","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"106","2020-04-22 16:25:58-03","UFPB","JPB","1","PreservedSpecimen","Plantae","Angiosperma","Monocotyledon","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata lingulata","(L.) Baker","Martinelli, G","1998","08","Xavier, LP","JPB1","Brasil","Pernambuco","Caruaru",NA,NA,"-35.9761009216309","-8.28332996368408","35136","auto","1938","10","07","Estrada para Caruaru","Southern America",NA,"JPB0000001","JPB0000001",NA,NA,"lingulata",NA,NA,NA,"01",NA,NA,NA,NA
"107","2014-10-14 15:56:20-03","BS","M","M-0120816","S","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata var. patentissima","(Mart. ex Schult. & Schult.f.) L.B.Sm.",NA,NA,NA,"Martius, C.F.P. von",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Brasilia pr. Bahia",NA,NA,"M0120816",NA,NA,NA,"var. patentissima","NOTATYPE",NA,NA,NA,"Liliopsida",NA,NA,NA
"108","2014-10-14 15:56:20-03","BS","M","M-0120817","S","Plantae","Magnoliophyta","Poales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata var. patentissima","(Mart. ex Schult. & Schult.f.) L.B.Sm.",NA,NA,NA,"Martius, C.F.P. von",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Habitat in rupestribus sylvaticis sylv. primaerarum Almadae. Provinciae Bah.",NA,NA,"M0120817",NA,NA,NA,"var. patentissima","NOTATYPE",NA,NA,NA,"Liliopsida",NA,NA,NA
"109","2019-07-18 13:10:37-03","UFES","VIES","43156","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Gomes, J.M.L.","4366","Brasil","Espírito Santo","Linhares",NA,NA,"-40.0722007751465","-19.3910999298096","48094","auto","2000","08","03","Suruaca. Restinga.",NA,NA,"VIES043156","VIES043156",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"110","2019-06-27 10:24:18-03","UFES","VIES","26343","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Gomes, J.M.L.","2390","Brasil","Espírito Santo","Presidente Kennedy",NA,NA,"-41.0466995239258","-21.0988998413086","24088","auto","1997","04","29","Praia das Neves.",NA,NA,"VIES026343","VIES026343",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"111","2020-06-29 09:29:55-03","UFRRJ","RBR","46635","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"L.O.F. Souza; T. Wendt, A.P.G. Faria, G.K. Brown, J.L. Paixão","449","Brasil","Bahia","Camamu",NA,NA,"-39.031667","-13.903889",NA,NA,"2003","03","30","Ponta do Santo.",NA,NA,"RBR00046635","RBR00046635_1 RBR00046635_2",NA,NA,NA,NA,"39º1'54''W","13º54'14''S",NA,NA,NA,NA,NA
"112","2020-12-21 16:19:16-03","MBM","MBM","240315","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Leme, E.M.C.",NA,NA,"Hatschbach, G.; Hatschbach, M.; Silva, J.M.; Hatschbach, M.; Silva, J.M.","68573","Brazil","Bahia","Olivença",NA,NA,NA,NA,NA,NA,"1998","10","16","Parque dos Orixás","Southern America",NA,"MBM240315","MBM240315",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"113","2020-12-21 16:19:16-03","MBM","MBM","208199","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Leme, E.M.C.",NA,NA,"Hatschbach, G.","66145","Brazil","Bahia","Una",NA,NA,"-39.0752983093262","-15.2932996749878","36070","auto",NA,NA,NA,"Una","Southern America",NA,"MBM208199","MBM208199",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"114","2020-12-21 16:19:16-03","MBM","MBM","240318","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Leme, E.M.C.",NA,NA,"Hatschbach, G.","68892","Brazil","Bahia","Una",NA,NA,"-39.0752983093262","-15.2932996749878","36070","auto","1999","01","07","Una, arredores","Southern America",NA,"MBM240318","MBM240318",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"115","2020-12-21 16:19:16-03","MBM","MBM","255259","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Martinelli, G.",NA,NA,"Krieger, L.","7599","Brazil","Paraná","Guaratuba",NA,NA,"-48.5746994018555","-25.8827991485596","41937","auto","1969","12",NA,"Guaratuba","Southern America",NA,"MBM255259","MBM255259",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"116","2020-12-21 16:19:16-03","MBM","MBM","149306","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata lingulata","(L.) Baker","Leme, E.M.C.",NA,NA,"Hatschbach, G.","55721","Brazil","Bahia","Maracás",NA,NA,"-40.4308013916016","-13.4411001205444","50558","auto","1991","09","19","Maracás, arredores","Southern America",NA,"MBM149306","MBM149306",NA,NA,"lingulata",NA,NA,NA,NA,NA,NA,NA,NA
"117","2020-12-21 16:19:16-03","MBM","MBM","280662","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata lingulata","(L.) Baker","Martinelli, G.",NA,NA,"Fernandes, H.Q.B.","1246","Brazil","Espírito Santo","Santa Teresa",NA,NA,"-40.6002998352051","-19.9356002807617","23813","auto","1985","06","11","Penha","Southern America",NA,"MBM280662","MBM280662",NA,NA,"lingulata",NA,NA,NA,NA,NA,NA,NA,NA
"118","2019-08-15 09:04:25-03","UESC","UESC","7131","S","Plantae","Angiospermae","Florideophycidae","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Jardim, J.G.","2854","Brasil","Bahia","Elísio Medrado",NA,"Mata de Encosta.; Epífita sobre árvores.","-39.475833","-12.853611",NA,NA,"2000","02","24",NA,NA,NA,"UESC0007131",NA,"750","750",NA,NA,"39W28'33''","12S51'13''",NA,"Monocotyledoneae",NA,NA,NA
"119","2019-08-15 09:04:25-03","UESC","UESC","1221","S","Plantae","Angiospermae","Florideophycidae","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Fontoura, T.","363","Brasil","Bahia","Ilhéus",NA,"Mata Higrófila Sul Baiana.; Erva epífita sobre tronco apodrecido; mais ou menos a 3 m de altura.","-39.0494003295898","-14.7889003753662","61245","auto","1997","05","16",NA,NA,NA,"UESC0001221",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"120","2019-08-15 09:04:25-03","UESC","UESC","11868","S","Plantae","Angiospermae","Florideophycidae","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Fontoura, T.","473B","Brasil","Bahia","Una",NA,"Mata Atlântica.; Erva epífita.","-39.0752983093262","-15.2932996749878","36070","auto","2006","04","25",NA,NA,NA,"UESC0011868",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"121","2019-08-15 09:04:25-03","UESC","UESC","5186","S","Plantae","Angiospermae","Florideophycidae","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Fontoura, T.","439","Brasil","Bahia","Una",NA,"Mata Higrófila Sul Baiana em bom estado de conservação; subida do Pêga.; Planta epífita em tronco caído no chão.","-39.0752983093262","-15.2932996749878","36070","auto","1999","04","18",NA,NA,NA,"UESC0005186",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"122","2019-08-15 09:04:25-03","UESC","UESC","2534","S","Plantae","Angiospermae","Florideophycidae","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"L.A.Mattos Silva","3837","Brasil","Bahia","Una",NA,"Vegetação de Mata Higrófila Sul Baiana (Mata Atlântica).; Terrestre.; UNICATA.","-39.0752983093262","-15.2932996749878","36070","auto","1998","07","22",NA,NA,NA,"UESC0002534",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"123","2019-08-15 09:04:25-03","UESC","UESC","21482","S","Plantae","Angiospermae","Florideophycidae","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata",NA,NA,NA,NA,"Fontoura, T.","454","Brasil","Bahia","Una",NA,"Mata à beira do alagado.; Erva terrestre.","-39.0752983093262","-15.2932996749878","36070","auto","2001","01","26",NA,NA,NA,"UESC0021482",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"124","2020-08-28 16:22:08-03","UESC","UESC","1902","S","Plantae","Angiospermae","Florideophycidae","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Bacelar, T.G.","13","Brasil","Bahia","Una",NA,"Vegetação de Mata Higrófila Sul Baiana (Mata Atlântica). Solo argiloso.; Epífita.","-39.0752983093262","-15.2932996749878","36070","auto","1998","02","18",NA,NA,NA,"UESC0001902",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"125","2019-08-15 09:04:25-03","UESC","UESC","2276","S","Plantae","Angiospermae","Florideophycidae","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"L.A.Mattos Silva","3753","Brasil","Bahia","Una",NA,"Vegetação de Mata Higrófila Sul Baiana (Mata Atlântica). Solo argilo-silicoso.; Epífita, cerca de 60 - 80 cm de altura. Encontrada no chão sobre tronco apodrecido.; UNICATA.","-39.0752983093262","-15.2932996749878","36070","auto","1998","05","13",NA,NA,NA,"UESC0002276",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"126","2019-08-15 09:04:25-03","UESC","UESC","4826","S","Plantae","Angiospermae","Florideophycidae","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"L.A.Mattos Silva","4114","Brasil","Bahia","Una",NA,"Região de Mata Higrófila Sul Baiana (Mata Atlântica). Solo argilo-silicoso.; Terrestre.","-39.0752983093262","-15.2932996749878","36070","auto","2000","05","12",NA,NA,NA,"UESC0004826",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"127","2019-08-15 09:04:25-03","UESC","UESC","11854","S","Plantae","Angiospermae","Florideophycidae","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Fontoura, T.","484","Brasil","Bahia","Uruçuca",NA,"Mata Atlântica; Planta terrestre ou epífita, abundante.","-39.2844009399414","-14.5930995941162","33791","auto","2006","05","28",NA,NA,NA,"UESC0011854",NA,NA,NA,NA,NA,NA,NA,NA,"Monocotyledoneae",NA,NA,NA
"128","2015-09-03 21:06:07-03","MNHN","RECOLNAT_MNHN_P","P02176245","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"s.c.",NA,"Guyane française",NA,NA,NA,". s.d. <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176245' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,"Cayenne. Guiana Francesa",NA,"hb","P02176245","P02176245_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"129","2015-09-03 21:06:08-03","MNHN","RECOLNAT_MNHN_P","P02176248","PreservedSpecimen",NA,NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"s.c.",NA,"Suriname",NA,NA,NA,". s.d. Caraguata <a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p02176248' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,NA,NA,NA,NA,NA,". Suriname",NA,"hb","P02176248","P02176248_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"130","2020-12-11 11:43:27-03","UFMG","BHCB","57996","PreservedSpecimen","Plantae","Monocotyledon",NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata",NA,NA,NA,NA,"Krieger, L","7599","Brasil","Paraná","Guaratuba",NA,NA,"-48.5746994018555","-25.8827991485596","41937","auto",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"131","2020-03-11 09:00:24-03","URCA","HCDAL","497","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Monteiro, F.J.S.","2004","03","Monteiro, F.J.S.","EAC33776","Brasil","Ceará","Maranguape",NA,"Epífita, indíviduo com inflorescência.","-38.6856002807617","-3.89083003997803","40608","auto","2004","03","14","Serra de Maranguape, Trilha Pedra da Rajada.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"14",NA,NA,NA,NA
"132","2013-01-22 05:51:00-02","MO","MOBOT","600593","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker",NA,NA,NA,"Fernández|Trujillo","Fernández 3574","Venezuela","Delta Amacuro",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dept. Antonio Diaz. Along Rio Acure.","South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"133","2013-10-05 06:33:00-03","MO","MOBOT","1823373","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","L.B. Smith",NA,NA,"Gerrit Davidse|Ángel C. González","Davidse 13629","Venezuela","Miranda",NA,NA,NA,"-66.01666","10.08333",NA,NA,"1977","6","1","Distrito Páez; drainage of the Río Guapo, Cerro Riberón between Río Guapo and Río Chiquito, 44.5 km directly (in a straight line) SE of Caucagua.","South America",NA,NA,NA,"200.00000000","400.00000000",NA,NA,NA,NA,NA,NA,NA,"1278",NA
"134","2020-05-30 04:37:00-03","MO","MOBOT","2732983","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","fide Morales",NA,NA,"Ernst Üle","Üle 8997","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"1910","10",NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"135","2014-02-25 05:40:00-03","MO","MOBOT","2755631","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","G. Carnevali & B. Holst",NA,NA,"Ángel Fernández","Fernández 3890","Venezuela","Delta Amacuro",NA,"1",NA,"-60.45","8.4833333",NA,NA,"1987","2",NA,"Terr. Fed. Delta Amacuro. Dpto. Antonio Diaz. Bosque inundable 7 km al Sur de San Jose de Amacuro, Rio Amacuro","South America",NA,NA,NA,"0E8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"136","2018-06-26 05:23:00-03","MO","MOBOT","2755625","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","H. Luther",NA,NA,"André M. Amorim|Jomar G. Jardim|José F. Lima|J.F. Lima|J. Lima da Paixão|G.D.A. Ventrice|M.K. Weiers","Amorim 2343","Brazil","Bahia",NA,NA,NA,"-39.52861","-15.15805",NA,NA,"1998","2","23","Município de Jussari, Bahia. Rod. Jussari/Palmira. Entrada ca. 7,5 km de Jussari. Faz. Teimoso. RPPN Serra do Teimoso. Mata higrófila sul baiana. Coletas efetuadas en mata","South America",NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"137","2009-07-27 09:31:00-03","MO","MOBOT","2732980","PreservedSpecimen","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata lingulata",NA,"fide Smith & Downs",NA,NA,"Auguste F.M. Glaziou","Glaziou 18569","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"1890",NA,NA,NA,"South America",NA,NA,NA,NA,NA,"lingulata",NA,NA,NA,NA,NA,NA,NA,NA
"138","2015-05-20 10:34:00-03","UFERSA","MOSS","5539","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Oliveira, O.F. de","1998","09","Freire, J. de O.","17","Brasil","Rio Grande do Norte","Vera Cruz",NA,"fruto verde-claro; n.v. gravatá.","-35.428333","-6.043611",NA,NA,"1994","11","27","Sítio Araçá I.","América do Sul",NA,NA,NA,"94","94",NA,NA,"35W25'42","6S02'37","08",NA,NA,NA,NA
"139","2015-05-20 10:34:00-03","UFERSA","MOSS","9991","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Fontana, A.P.","2010","09","Freire, J. de O.","s.n.","Brasil","Rio Grande do Norte","Vera Cruz",NA,"interesse econômico alimentação de animais silvestres; flor verde-clara; fruto verde-claro; n.v. cramatá.","-35.428333","-6.043611",NA,NA,NA,NA,NA,"Sito Araça I","América do Sul",NA,NA,NA,"94","94",NA,NA,"35W25'42","6S02'37","24",NA,NA,NA,NA
"140","2015-05-20 10:34:00-03","UFERSA","MOSS","2148","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata var. lingulata",NA,"Martinelli, G.","1998","08","Projeto Parque das Dunas","223","Brasil","Rio Grande do Norte","Natal",NA,"herbácea; coletada no interior da mata; n.v. xinxo.","-35.216667","-5.8",NA,NA,"1980","11","06",NA,"América do Sul",NA,NA,NA,NA,NA,"var. lingulata",NA,"35W13'00","5S48'00","10",NA,NA,NA,NA
"141","2015-05-20 10:34:00-03","UFERSA","MOSS","2639","S","Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata var. lingulata",NA,"Oliveira, O.F. de","1998","06","Oliveira, O.F. de","1467","Brasil","Rio Grande do Norte","Canguaretama",NA,"erva ocasional epífita; solo argiloso; frequente.","-35.133333","-6.405556",NA,NA,"1980","11","09","entre os rios Espinhoe e Curimatam.","América do Sul",NA,NA,NA,"10","10","var. lingulata",NA,"35W08'00","6S24'20","27",NA,NA,NA,NA
"142","2021-01-10 20:52:07-03","INPA","INPA","105248","S","Plantae","Monocotyledon","Poales","Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Mori, SA; Carvalho, AMV de","1981",NA,"Rylands, AB","135/1980","Brasil","Bahia","Una",NA,NA,"-39.0752983093262","-15.2932996749878","36070","auto","1980","11","14","Estação Experimental Lemos Maia. CEPLAC. Mata ao lado W da estação. Floresta primaria.","Southern America",NA,"INPA0105248","INPA0105248 INPA0105248_e",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"143","2020-07-10 09:44:17-03","MBML","MBML-HERBARIO","48913",NA,"Plantae",NA,NA,"Bromeliaceae","Aechmea","lingulata","Aechmea lingulata","(L.) Baker","Nagibi/15-01-2002",NA,NA,"N.N.F. da Silva","251","Brasil","Espírito Santo","Serra",NA,"Terrestre, escapo com escamas albo-flocosas, brácteas escapais verdes ou vinosas, pétalas brancas.","-40.3078002929688","-20.1285991668701","16451","auto","2002","01","15","Itaiobaia, Morro do Céu",NA,NA,"MBML048913","MBML048913_1 MBML048913_2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
