"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","identifiedBy","county","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","coordinatePrecision","geoFlag","eventTime","fieldNumber","individualCount"
"139","2019-11-01 14:54:12-03","UnB","UB","195014","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"King, LRM; Bishop, LE","8737","1981","01","31","Southern America","Brasil","Bahia","Main valley N of Mucugê from 3-8km N of town",NA,"Uncommon shrub 1,5m. Flowers purple",NA,NA,"Semir, J",NA,NA,NA,NA,NA,"1995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"140","2019-05-06 11:53:41-03","UFU","HUFU","49685","S","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Mello, F.N.A.; Nakajima, J.N.; Rosa, P.O. & Santos, A.P.M.","25","2007","10","19",NA,"Brasil","Minas Gerais","Estrada para Biribiri, Cachoeira após a primeira ponte.",NA,"Arvoreta, ca. 1,5 m. Brácteas involucrais marrons, papílio creme.; Campo rupestre.","HUFU00047925","HUFU00047925","Marques, D.; Semir, J.","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"2012","02",NA,NA,NA,NA,"101169","auto",NA,NA,NA
"141","2019-05-06 11:53:41-03","UFU","HUFU","67677","S","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Ferreira Junior, C.A.; et al.","817","2012","11","28",NA,"Brasil","Minas Gerais","Brumas do Espinhaço e Ermo do Gerais, Levantamento florítico do RPPN Brumas do Espinhaço e Ermo dos Geriais. Ermo.",NA,"Arbustivo. Muito frequente. Abundante.; Cerrado. Campo rupestre.","HUFU00047921","HUFU00047921","Nakajima, J.N.","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"2013","02",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"142","2019-05-06 11:53:41-03","UFU","HUFU","59095","S","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Mota, N.F.O.; Thode, V.A.; Lu-Irving, P. & Toledo, M.M.","1819","2010","11","15",NA,"Brasil","Minas Gerais","Próximo ao campo da UFVJM, Margem direita da estrada Dimantina-Couto de Magalhães.",NA,"Arbusto 1 m de altura, capítulos liláses.; Campo rupestre.","HUFU00047923","HUFU00047923","Castro, M.S.","Diamantina","-43.563056","-18.180833","1271","1271","2015","04","17","-43.563056","-18.180833",NA,NA,NA,NA,NA,NA
"143","2019-05-06 11:53:41-03","UFU","HUFU","59189","S","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Mota, N.F.O.; Viana, P.L.; Perillo, L.N.; Carmo, F.F.; Freitas, G.H.S. & Jorge, T.B.","1455","2009","06","12",NA,"Brasil","Minas Gerais","Base do Pico da Formosa",NA,"Arbusto com flores rosas.; Campo rupestre.","HUFU00047924","HUFU00047924","Castro, M.S.","Monte Azul","-42.816389","-15.231944","1388","1388","2015","04","17","-42.816389","-15.231944",NA,NA,NA,NA,NA,NA
"144","2019-08-08 09:59:28-03","UFU","HUFU","78603","S","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Echternacht, L.; et al.","2580","2014","12","28",NA,"Brasil","Minas Gerais","Parque Nacional das Sempre-vivas, Trajeto entre o alojamento do PARNA no Campos São Domingos até a estrada da Fazenda do Arrenegado. Cerca de 1km ao norte da Lapa do Mundo Velho.",NA,"Arbusto, inflorescências velhas e secas.; Campo Rupestre, entre afloramento quartzíticos.","HUFU00076060",NA,"Nakajima, J.N.","Olhos d'Água","-43.757222","-17.855","1193","1193","2019","04",NA,"-43.757222","-17.855",NA,NA,NA,NA,NA,NA
"145","2019-05-06 11:53:41-03","UFU","HUFU","51433","S","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Rosa, P.O.; Nakajima, J.N.; Soares, P.N. & Mello, F.N.A.","1057","2008","05","17",NA,"Brasil","Minas Gerais","Serra da Canastra, Acesso pela cidade.",NA,"Arvoreta, ca. 1 m. Brácteas involucrais verdes e papilho creme.; Campo rupestre.","HUFU00047922","HUFU00047922","Monge, M.","Botumirim","-43.010799407959","-16.872200012207",NA,NA,"2014","08",NA,NA,NA,NA,"39434","auto",NA,NA,NA
"146","2019-05-06 11:53:41-03","UFU","HUFU","67622","S","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) Semir",NA,"Andrade, I.R.; et al.","334","2012","05","15",NA,"Brasil","Minas Gerais","Brumas do Espinhaço e Ermo do Gerais, Levantamento florítico do RPPN Brumas do Espinhaço.",NA,"Subarbustivo. Face abaxial da folha branca. Flores lilases.; Cerrado. Campo rupestre.","HUFU00047926","HUFU00047926","Nakajima, J.N.","Santana do Riacho","-43.7144012451172","-19.1688995361328",NA,NA,"2013","02",NA,NA,NA,NA,"26557","auto",NA,NA,NA
"147","2019-11-21 10:00:55-03","IBt","SP","409669","S","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N.Hind",NA,"Wanderley, MGL; Louzada, RB; Silva, GO; Santos, AL; Fiorato, L; Guimarães, L; Furtado, N; Shira","2655","2008","04","07",NA,"Brasil","Bahia","Parque Municipal de Mucugê",NA,NA,NA,NA,"Leuille, B","Mucugê","-41.3708000183105","-13.0052995681763",NA,NA,"2011",NA,NA,NA,NA,NA,"52493","auto",NA,NA,NA
"148","2019-11-21 10:00:55-03","IBt","SP","344923","S","Plantae",NA,NA,"Asteraceae","Lychnophora","granmogolensis","Lychnophora granmogolensis","(Duarte) D.J.N.Hind",NA,"Amorim, AM; Forzza, RC; Costa, CB; Sant'Ana, SC","2789","1999","04","12",NA,"Brasil","Bahia","Pico do Itobira, coletas efetuadas na trilha para o pico",NA,NA,NA,NA,"Leuille, B","Rio de Contas","-41.8114013671875","-13.5789003372192","1300","1300","2011",NA,NA,NA,NA,NA,"49773","auto",NA,NA,NA
