"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","recordNumber","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","typeStatus","county","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","infraspecificEpithet","sex"
"996","2019-10-07 09:10:50-03","UEFS","HUEFS","90638","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","van den Berg, C.","2004","04","06",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0090638","1385","Angiospermae","Apiales","(Cham. & Schltdl.) Frodin","P.Fiaschi","Bahia","Cercado.","-41.383333","-12.566667",NA,NA,"HUEFS0090638 HUEFS0090638_01",NA,"Palmeiras",NA,NA,"41W23'","12S34'","2007","08",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"997","2019-10-07 09:10:50-03","UEFS","HUEFS","182585","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Carvalho, C.B.S.","2011","10","26",NA,"Brasil",NA,NA,NA,"HUEFS0182585","13","Angiospermae","Apiales","(Cham. & Schltdl.) Frodin",NA,"Bahia",NA,"-38.3241996765137","-12.6975002288818",NA,NA,"HUEFS0182585",NA,"Camaçari","37124","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"998","2020-02-20 13:52:44-03","UEFS","HUEFS","3750","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Mattos-Silva, L.A.","1976","09","22",NA,"Brasil",NA,NA,NA,"HUEFS0003750","59","Angiospermae","Apiales","(Cham.& Schltdl.) Frodin","P.Fiaschi","Distrito Federal",NA,"-47.9296989440918","-15.7797002792358","12","15","HUEFS0003750",NA,"Brasilia","70570","auto",NA,NA,"2003","02",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"999","2019-10-07 09:10:50-03","UEFS","HUEFS","113976","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Assis, L.C.S.","2006","07","13",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0113976","1191","Angiospermae","Apiales","(Cham. & Schltdl.) Frodin",NA,"Bahia","Estrada que liga Rio de Contas à Comuinidade de Mato Grosso, ca. 3 Km após a ponte Coronel, à esquerda.","-41.8114013671875","-13.5789003372192",NA,NA,"HUEFS0113976",NA,"Rio de Contas","49773","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"1000","2019-10-07 09:10:50-03","UEFS","HUEFS","36504","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Nascimento, F.H.F.","1999","03","24",NA,"Brasil",NA,NA,"Campo cerrado.","HUEFS0036504","173","Angiospermae","Apiales","(Cham. & Schltdl.) Frodin","D.G.Frodin","Bahia","Estrada Rio de Contas-Caiambola, próximo a casa de Firmo.","-41.8114013671875","-13.5789003372192",NA,NA,"HUEFS0036504",NA,"Rio de Contas","49773","auto",NA,NA,"2000","05",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"1001","2019-10-07 09:10:50-03","UEFS","HUEFS","152386","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Moraes, P.L.R.de","2009","08","28",NA,"Brasil",NA,NA,NA,"HUEFS0152386","2957","Angiospermae","Apiales","(Cham. & Schltdl.) Frodin","P.Fiaschi","Bahia","Pico do Itoibira","-41.8114013671875","-13.5789003372192",NA,NA,"HUEFS0152386",NA,"Rio de Contas","49773","auto",NA,NA,"2011","07",NA,"Asteranae",NA,NA,NA,NA,NA,NA
"1002","2019-10-07 09:10:50-03","UEFS","HUEFS","173029","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Alves, L.J.","2010","06","20",NA,"Brasil",NA,NA,"Cerrado.","HUEFS0173029","322","Angiospermae","Apiales","(Cham. & Schltdl.) Frodin",NA,"Bahia","Próximo da estrada para João Barrocas.","-42.4749984741211","-14.0693998336792",NA,NA,"HUEFS0173029",NA,"Caetité","53684","auto",NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA,NA,NA,NA
"1003","2019-12-04 16:39:44-03","FFCLRP","SPFR","10629","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Silva,K.F.; Groppo,M.;Bruniera,C.P.;Grandi,L.A.; Alcântara,G.B.","2007","06","16",NA,"Brasil",NA,NA,"No interior da mata ciliar do córrego Três Pontinhas, em solo quartzítico.",NA,"32",NA,NA,"(Cham. & Schltdl.) Frodin","Silva,K.F.","Minas Gerais","Serra do Cipó: ao longo da rodovia MG-010,km 120.","-43.546889","-19.268111","1229","1229",NA,NA,"Santana do Riacho",NA,NA,"43°32'48.8''W","19°16'05.2''S","2010","01",NA,NA,NA,NA,NA,NA,NA,NA
"1004","2019-12-04 16:39:44-03","FFCLRP","SPFR","9360","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Sasaki,D.; Pinheiro,F.; Amaral, M.M.","2003","03","16",NA,"Brasil",NA,NA,"Campo sujo próximo à sede, abaixo da estrada de terra. Solo pedregoso.",NA,"88",NA,NA,"(Cham. & Schltdl.) Frodin","Fiaschi,P.","São Paulo","Parque Estadual das Furnas do Bom Jesus.","-47.460278","-20.247778","1000","1000",NA,NA,"Pedregulho",NA,NA,"47°27'37''W","20°14'52''S","2003",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1005","2019-09-04 19:50:40-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Araliaceae","Didymopanax","macrocarpum","Didymopanax macrocarpum capitatum","C. F. P. von Martius",NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,NA,"Spermatophyta",NA,"Marchal",NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,"capitatum",NA
"1006","2019-06-11 12:39:28-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","R. Mello-Silva","1987","9","11","South America","Brazil",NA,NA,NA,NA,"28","Spermatophyta",NA,NA,"RRC ID Flag","São Paulo",NA,"-49","-22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"28",NA,NA,NA
"1007","2020-04-29 16:29:28-03","UFVJM","HDJF","676","PreservedSpecimen","Plantae","Araliaceae","Didymopanax","macrocarpus","Didymopanax macrocarpus","Magalhães, M; Machado, ELM","2012","05",NA,"Southern America","Brasil",NA,NA,NA,"HDJF000676","s.n.","Dicotyledoneae",NA,"(Cham. & Schltdl.) Seem.","Machado, ELM","Minas Gerais","Campus JK, MGT 367.","-43.571111","-18.193333",NA,NA,"HDJF000676_01",NA,"Diamantina",NA,NA,"-43.571111","-18.193333","2012","05","11",NA,NA,NA,NA,NA,NA,NA
"1008","2020-04-29 16:29:28-03","UFVJM","HDJF","1946","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Otoni, TJO; Santana, BID; Pereira, IM; Machado, ELM","2013","05","16","Southern America","Brasil",NA,NA,NA,"HDJF001946","s.n.","Dicotyledoneae",NA,"(Cham. & Schltdl.) Frodin","Otoni, TJO","Minas Gerais","Distrito de Mendanha, no Areião, margens do Rio Jequitinhonha, próximo ao Posto Mendanha.","-43.525833","-18.117222",NA,NA,"HDJF001946_01",NA,"Diamantina",NA,NA,"-43.525833","-18.117222","2013","07","05",NA,NA,NA,NA,NA,NA,NA
"1009","2020-04-29 16:29:28-03","UFVJM","HDJF","1505","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Zanatta, MRV; Proença, C","2007","05","26","Southern America","Brasil",NA,NA,NA,"HDJF001505","87","Dicotyledoneae",NA,"(Cham. & Schltdl.) Frodin","Proença, C","Distrito Federal","Núcleo Rural Lago Oeste, em frente à Rua 15. Beira da cerca do Parque Nacional de Brasília.","-47.95","-15.6",NA,NA,"HDJF001505_01",NA,"Brasília",NA,NA,"-47.95","-15.6","2007","06",NA,NA,NA,NA,NA,NA,NA,NA
"1010","2020-04-29 16:29:28-03","UFVJM","HDJF","1947","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Otoni, TJO; Santana, BID; Pereira, IM; Machado, ELM","2013","05","16","Southern America","Brasil",NA,NA,NA,"HDJF001947","s.n.","Dicotyledoneae",NA,"(Cham. & Schltdl.) Frodin","Otoni, TJO","Minas Gerais","Distrito de Mendanha, no Areião, margens do Rio Jequitinhonha, próximo ao Posto Mendanha.","-43.525833","-18.117222",NA,NA,"HDJF001947_01",NA,"Diamantina",NA,NA,"-43.525833","-18.117222","2013","07","05",NA,NA,NA,NA,NA,NA,NA
"1011","2020-04-29 16:29:28-03","UFVJM","HDJF","1948","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Otoni, TJO; Santana, BID; Pereira, IM; Machado, ELM","2013","05","16","Southern America","Brasil",NA,NA,NA,"HDJF001948","s.n.","Dicotyledoneae",NA,"(Cham. & Schltdl.) Frodin","Otoni, TJO","Minas Gerais","Distrito de Mendanha, no Areião, margens do Rio Jequitinhonha, próximo ao Posto Mendanha.","-43.525833","-18.117222",NA,NA,"HDJF001948_01",NA,"Diamantina",NA,NA,"-43.525833","-18.117222","2013","07","05",NA,NA,NA,NA,NA,NA,NA
"1012","2020-04-29 16:29:28-03","UFVJM","HDJF","1949","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Otoni, TJO; Santana, BID; Pereira, IM; Machado, ELM","2013","05","16","Southern America","Brasil",NA,NA,NA,"HDJF001949","s.n.","Dicotyledoneae",NA,"(Cham. & Schltdl.) Frodin","Otoni, TJO","Minas Gerais","Distrito de Mendanha, no Areião, margens do Rio Jequitinhonha, próximo ao Posto Mendanha.","-43.525833","-18.117222",NA,NA,"HDJF001949_01",NA,"Diamantina",NA,NA,"-43.525833","-18.117222","2013","07","05",NA,NA,NA,NA,NA,NA,NA
"1013","2020-04-29 16:29:28-03","UFVJM","HDJF","2160","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Otoni, TJO; Marques, IC","2010","07","17","Southern America","Brasil",NA,NA,NA,"HDJF002160","s.n.","Dicotyledoneae",NA,"(Cham. & Schltdl.) Frodin","Otoni, TJO","Minas Gerais","Área de preservação do PERP","-42.594722","-19.221389",NA,NA,"HDJF002160_01",NA,"São Gonçalo do Rio Preto",NA,NA,"-42.594722","-19.221389","2010","08",NA,NA,NA,NA,NA,NA,NA,NA
"1014","2020-04-29 16:29:28-03","UFVJM","HDJF","6086","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Soares, CCC; Coimbra, AO","2018","05","09","Southern America","Brasil",NA,NA,NA,"HDJF006086","S38","Dicotyledoneae",NA,"(Cham. & Schltdl.) Frodin","Machado, ELM","Minas Gerais","-","-43","-17","828","828","HDJF006086_01 HDJF006086_v01 HDJF006086_v02 HDJF006086_v03 HDJF006086_v04 HDJF006086_v05 HDJF006086_v06 HDJF006086_v07 HDJF006086_v08 HDJF006086_v09 HDJF006086_v10 HDJF006086_v11 HDJF006086_v12 HDJF006086_v13 HDJF006086_v14",NA,"Carbonita",NA,NA,"-43","-17","2018",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1015","2020-04-29 16:29:28-03","UFVJM","HDJF","1951","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Otoni, TJO; Santana, BID; Pereira, IM; Machado, ELM","2013","05","16","Southern America","Brasil",NA,NA,NA,"HDJF001951","s.n.","Dicotyledoneae",NA,"(Cham. & Schltdl.) Frodin","Otoni, TJO","Minas Gerais","Distrito de Mendanha, no Areião, margens do Rio Jequitinhonha, próximo ao Posto Mendanha.","-43.525833","-18.117222",NA,NA,"HDJF001951_01",NA,"Diamantina",NA,NA,"-43.525833","-18.117222","2013","07","05",NA,NA,NA,NA,NA,NA,NA
"1016","2020-04-29 16:29:28-03","UFVJM","HDJF","1950","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","Otoni, TJO; Santana, BID; Pereira, IM; Machado, ELM","2013","05","16","Southern America","Brasil",NA,NA,NA,"HDJF001950","s.n.","Dicotyledoneae",NA,"(Cham. & Schltdl.) Frodin","Otoni, TJO","Minas Gerais","Distrito de Mendanha, no Areião, margens do Rio Jequitinhonha, próximo ao Posto Mendanha.","-43.525833","-18.117222",NA,NA,"HDJF001950_01",NA,"Diamantina",NA,NA,"-43.525833","-18.117222","2013","07","05",NA,NA,NA,NA,NA,NA,NA
"1017","2019-01-25 15:33:40-02","IAC","IAC","35939","S","Plantae","Araliaceae","Didymopanax","macrocarpum","Didymopanax macrocarpum","J.Y. Tamashiro et al.","1994","02","04",NA,"Brasil",NA,NA,NA,NA,"411",NA,NA,"Seem.","J.Y. Tamashiro et al.","São Paulo","Cerrado de Ubá","-47.8228","-22.2528",NA,NA,NA,NA,"Itirapina",NA,NA,"-47.8228","-22.2528","1994","02","04",NA,NA,NA,NA,NA,NA,NA
"1018","2019-01-25 15:33:40-02","IAC","IAC","5936","S","Plantae","Araliaceae","Didymopanax","macrocarpum","Didymopanax macrocarpum","A.P. Viégas & A.S. Lima","1940","12","12",NA,"Brasil",NA,NA,NA,NA,"s/nº",NA,NA,"Seem.","O. Handro","São Paulo",NA,"-47.0608","-22.9056",NA,NA,NA,NA,"Campinas",NA,NA,"-47.0608","-22.9056","1943","10","12",NA,NA,NA,NA,NA,NA,NA
"1019","2020-01-27 18:24:27-03","IAC","IAC","35569","S","Plantae","Araliaceae","Didymopanax","macrocarpus","Didymopanax macrocarpus","N.M. Ivanauskas","1995","12","12",NA,"Brasil",NA,NA,"Registro em 18/11/1997.",NA,"551",NA,NA,"(Cham. & Schltdl.) Seem.","N.M. IVANAUSKAS","São Paulo","ESTAÇÃO EXPERIMENTAL DO IAC.","-47.8811","-24.7151",NA,NA,NA,NA,"Pariquera-Açu",NA,NA,"-47.8811","-24.7151","1995","12","12",NA,NA,NA,NA,NA,NA,NA
"1020","2019-01-25 15:38:25-02","IAC","IAC","45008","S","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","M.B.R. Caruzo; R. Sebastiani & L.T. Sasaki","2004","02","16",NA,"Brasil",NA,NA,NA,NA,"42",NA,NA,"(Cham. & Schltdl.) Frodin","P. Fiaschi","São Paulo","Parque Estadual das Furnas do Bom Jesus, encosta perto dos córregos Pedregulho e Bom Jesus","-47.4767","-20.2569",NA,NA,NA,NA,"Pedregulho",NA,NA,"-47.4767","-20.2569","2004","08","16",NA,NA,NA,NA,NA,NA,NA
"1021","2019-01-25 15:38:25-02","IAC","IAC","50195","S","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","R. Mello-Silva; M.L. Kawasaki & A. Rapini","1997","05","28",NA,"Brasil",NA,NA,"Coordenadas da ficha:20°30#?#11#?##?#S 43°39#?#24#?##?#W. Elev. 1400m.",NA,"1395",NA,NA,"(Cham. & Schltdl.) Frodin","P. Fiaschi","Minas Gerais","Serra do Ouro Branco","-43.6919","-20.5208",NA,NA,NA,NA,"Ouro Branco",NA,NA,"-43.6919","-20.5208","2004","08","28",NA,NA,NA,NA,NA,NA,NA
"1022","2019-01-25 15:38:25-02","IAC","IAC","50196","S","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","M.A.V. Cruz","1985","06","05",NA,"Brasil",NA,NA,NA,NA,"73",NA,NA,"(Cham. & Schltdl.) Frodin","P. Fiaschi","Minas Gerais","Estrada Diamantina - Biri-Biri","-43.6003","-18.2494",NA,NA,NA,NA,"Diamantina",NA,NA,"-43.6003","-18.2494","2004","08","05",NA,NA,NA,NA,NA,NA,NA
"1023","2019-01-25 15:38:25-02","IAC","IAC","52867","S","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","R. Mello-Silva; M.L. Kawasaki & A. Rapini","1997","05","28",NA,"Brasil",NA,NA,"coordenadas do material: 20°30#?#11S, 43°39#?#24W",NA,"1395",NA,NA,"(Cham. & Schltdl.) Frodin","P. Fiaschi","Minas Gerais","Serra do Ouro Branco","-43.656667","-20.503056",NA,NA,NA,NA,"Ouro Branco",NA,NA,"-43.656667","-20.503056","2004","08","28",NA,NA,NA,NA,NA,NA,NA
"1024","2019-01-25 15:38:25-02","IAC","IAC","52895","S","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","P.F. Lützelburg","1914",NA,NA,NA,"Brasil",NA,NA,"Enviada em troca pelo Dr. Gross de Munich",NA,"321",NA,NA,"(Cham. & Schltdl.) Frodin","C.F. Nardin","Bahia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2010","06","30",NA,NA,NA,NA,NA,NA,NA
"1025","2019-11-06 16:08:36-03","IAC","IAC","57363","S","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","A.M.V. Carvalho","1978","06","21",NA,"Brasil",NA,NA,NA,NA,"13",NA,NA,"(Cham. & Schltdl.) Frodin","P. Fiaschi","São Paulo","Próximo ao vilarejo de Bocaina, mais ou menos 600 msm","-44.9597","-23.0744",NA,NA,NA,NA,"Cunha",NA,NA,"-44.9597","-23.0744","2005","07","15",NA,NA,NA,NA,NA,NA,NA
"1026","2020-01-27 18:24:27-03","IAC","IAC","57364","S","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","W. Hoehne","1945","05","04",NA,"Brasil",NA,NA,"Nome vulgar: mandioqueira do cerrado",NA,"s/nº",NA,NA,"(Cham. & Schltdl.) Frodin","P. Fiaschi","São Paulo",NA,"-46.7406","-23.3642",NA,NA,NA,NA,"Caieiras",NA,NA,"-46.7406","-23.3642","2005","06","30",NA,NA,NA,NA,NA,NA,NA
"1027","2019-11-06 16:08:36-03","IAC","IAC","57365","S","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","C.M. Oliveira & W. Mantovani","1981","03","19",NA,"Brasil",NA,NA,NA,NA,"110",NA,NA,"(Cham. & Schltdl.) Frodin","P. Fiaschi","São Paulo","Martinho Prado","-46.9422","-22.3722",NA,NA,NA,NA,"Mogi Guaçu",NA,NA,"-46.9422","-22.3722","2005","06","30",NA,NA,NA,NA,NA,NA,NA
"1028","2020-01-27 18:24:27-03","IAC","IAC","57366","S","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","W. Hoehne","1949","08","30",NA,"Brasil",NA,NA,"Nome vulgar: mandioqueira do cerrado",NA,"s/nº",NA,NA,"(Cham. & Schltdl.) Frodin","P. Fiaschi","São Paulo","Próximo a São José dos Campos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","06","30",NA,NA,NA,NA,NA,NA,NA
"1029","2019-11-06 16:08:36-03","IAC","IAC","57367","S","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","F. Barros","1993","02","13",NA,"Brasil",NA,NA,NA,NA,"2693",NA,NA,"(Cham. & Schltdl.) Frodin","P. Fiaschi","São Paulo","Estrada de Ubá","-47.8228","-22.2528",NA,NA,NA,NA,"Itirapina",NA,NA,"-47.8228","-22.2528","2005","06","30",NA,NA,NA,NA,NA,NA,NA
"1030","2019-11-06 16:08:36-03","IAC","IAC","57368","S","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","F. Barros","1981","02","13",NA,"Brasil",NA,NA,NA,NA,"632",NA,NA,"(Cham. & Schltdl.) Frodin","P. Fiaschi","São Paulo","Fazenda Campininha","-46.9422","-22.3722",NA,NA,NA,NA,"Mogi Guaçu",NA,NA,"-46.9422","-22.3722","2005","06","30",NA,NA,NA,NA,NA,NA,NA
"1031","2019-11-06 16:08:36-03","IAC","IAC","57369","S","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","M. Kuhlmann","1955","04","18",NA,"Brasil",NA,NA,NA,NA,"3585",NA,NA,"(Cham. & Schltdl.) Frodin","P. Fiaschi","São Paulo","Fazenda Campininha, próximo a Padua Sales EFS","-46.9422","-22.3722",NA,NA,NA,NA,"Mogi Guaçu",NA,NA,"-46.9422","-22.3722","2005","06","30",NA,NA,NA,NA,NA,NA,NA
"1032","2019-11-06 16:08:36-03","IAC","IAC","57370","S","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","M. Sugiyama & W. Mantovani","1981","01","27",NA,"Brasil",NA,NA,NA,NA,"130",NA,NA,"(Cham. & Schltdl.) Frodin","P. Fiaschi","São Paulo","Martinho Prado, Fazenda Campininha","-46.9422","-22.3722",NA,NA,NA,NA,"Mogi Guaçu",NA,NA,"-46.9422","-22.3722","2005","06","30",NA,NA,NA,NA,NA,NA,NA
"1033","2020-01-27 18:24:27-03","IAC","IAC","57371","S","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","M. Kuhlmann & A. Gehrt","1939","03","14",NA,"Brasil",NA,NA,NA,NA,"s/nº",NA,NA,"(Cham. & Schltdl.) Frodin","P. Fiaschi","São Paulo","Serra de Cunha","-44.9597","-23.0744",NA,NA,NA,NA,"Cunha",NA,NA,"-44.9597","-23.0744","2005","06","30",NA,NA,NA,NA,NA,NA,NA
"1034","2019-11-06 16:08:36-03","IAC","IAC","57372","S","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","H.C. Lima","1978","06","21",NA,"Brasil",NA,NA,NA,NA,"596",NA,NA,"(Cham. & Schltdl.) Frodin","P. Fiaschi","São Paulo","Estrada Campos Novos da Cunha-Silveiras, próximo ao Povoado de Bocaína, mais ou menos 600 msm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2005","06","30",NA,NA,NA,NA,NA,NA,NA
"1035","2020-07-23 11:58:07-03","CEPLAC","CEPEC","82883","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","R. C. Forzza","1977","02","24",NA,"Brasil",NA,NA,NA,NA,"1302",NA,NA,NA,"P. Fiaschi","Bahia","Estrada para a torre nova.","-40.5182991027832","-11.1806001663208",NA,NA,NA,NA,"JACOBINA","62396","auto",NA,NA,NA,NA,NA,NA,"30/06/1999",NA,NA,NA,NA,NA
"1036","2020-07-23 11:58:07-03","CEPLAC","CEPEC","102035","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","N. Roque","2003","04","28",NA,"Brasil",NA,NA,NA,NA,"666",NA,NA,NA,"P. Fiaschi","Bahia","Serra Geral. Estrada para Brejinho das Ametistas, ca. 18Km da cidade.","-42.493056","-14.184444",NA,NA,NA,NA,"CAETITÉ",NA,NA,"42W29'35","14S11'4",NA,NA,NA,NA,"30/12/2006",NA,NA,NA,NA,NA
"1037","2020-07-23 11:58:07-03","CEPLAC","CEPEC","104626","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","M. L. Guedes","2004","09","08",NA,"Brasil",NA,NA,NA,NA,"11265",NA,NA,NA,"M. L. Guedes","Bahia","Litoral Norte.","-37.6","-11.8",NA,NA,NA,NA,"conde",NA,NA,"37W36'","11S48'",NA,NA,NA,NA,"30/09/2004",NA,NA,NA,NA,NA
"1038","2020-07-23 11:58:07-03","CEPLAC","CEPEC","106171","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","P. Fiaschi","2004","07","14",NA,"Brasil",NA,NA,NA,NA,"2397",NA,NA,NA,"P. Fiaschi","Bahia","Serra da Antena.","-40.5075","-11.206667",NA,NA,NA,NA,"JACOBINA",NA,NA,"40W30'27","11S12'24",NA,NA,NA,NA,"30/12/2004",NA,NA,NA,NA,NA
"1039","2020-07-23 11:58:07-03","CEPLAC","CEPEC","113518","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","França, F.","1999","06","26",NA,"Brasil",NA,NA,NA,NA,"3170",NA,NA,NA,"F. França","Bahia","Antena do Bairro dos Índios.","-40.5","-11.2","770","770",NA,NA,"JACOBINA",NA,NA,"40W30'","11S12'",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2020-07-23 11:58:07-03","CEPLAC","CEPEC","119558","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","T. A. B. Dias","1993","02","09",NA,"Brasil",NA,NA,NA,NA,"256",NA,NA,NA,"P. Fiaschi","Goiás","Estrada que leva a alternativa 4; ca. 5.7Km da estrada que liga a obra-uhe Corumbá/Caldas Novas.","-48.5","-17.9",NA,NA,NA,NA,"caldas novas",NA,NA,"48W30'","17S54'",NA,NA,NA,NA,"30/12/2007",NA,NA,NA,NA,NA
"1041","2020-07-23 11:58:07-03","CEPLAC","CEPEC","119582","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","G. Pereira-Silva","2003","04","10",NA,"Brasil",NA,NA,NA,NA,"7530",NA,NA,NA,"P. Fiaschi","Goiás","Borda Norte da Chapada, Faz. Do Sr. Azarias, nascente do córrego Capão da Anta. Área de Influência indireta.","-48.202222","-16.347778",NA,NA,NA,NA,"LUZIÂNIA",NA,NA,"48W12'8","16S20'52",NA,NA,NA,NA,"30/12/2007",NA,NA,NA,NA,NA
"1042","2020-07-23 11:58:07-03","CEPLAC","CEPEC","119610","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","T. B. Cavalcanti","1992","03","10",NA,"Brasil",NA,NA,NA,NA,"1119",NA,NA,NA,"P. Fiaschi","Goiás","Próximo a área de empréstimo de argila ME 33.","-48.383333","-13.466667",NA,NA,NA,NA,"MINAÇÚ",NA,NA,"48W23'","13S28'",NA,NA,NA,NA,"30/12/2007",NA,NA,NA,NA,NA
"1043","2020-07-23 11:58:07-03","CEPLAC","CEPEC","119958","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","G. Pereira-Silva","2003","03","08",NA,"Brasil",NA,NA,NA,NA,"6052",NA,NA,NA,"P. Fiaschi","Goiás","Margem esquerda do Rio Arrependido, a NW da área de empréstimo.","-47.345","-16.220556",NA,NA,NA,NA,"CRISTALINA",NA,NA,"47W20'42","16S13'14",NA,NA,NA,NA,"30/12/2007",NA,NA,NA,NA,NA
"1044","2020-07-23 11:58:07-03","CEPLAC","CEPEC","120004","PreservedSpecimen","Plantae","Araliaceae","Schefflera","macrocarpa","Schefflera macrocarpa","B. M. T. Walter","2002","02","14",NA,"Brasil",NA,NA,NA,NA,"5008",NA,NA,NA,"B. M. T. Walter","Minas Gerais","Região da ponte sobre o Rio Preto, a 29Km do entroncamento BsB/Unaí/Palmital. Na direção de palmital. Divisa DF/MG.","-47.309444","-16.0375",NA,NA,NA,NA,"cabeceira grande",NA,NA,"47W18'34","16S2'15",NA,NA,NA,NA,"28/02/2002",NA,NA,NA,NA,NA
