"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","recordNumber","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","imagecode","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","fieldNumber","individualCount"
"199","2019-11-01 15:04:20-03","UnB","UB","101063","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Munhoz, CBR","1995","09","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Munhoz, CBR","292","Distrito Federal","Brasília","Reserva Biológica de Águas Emendadas","-47.55","-15.533333",NA,NA,NA,NA,NA,NA,"-47.55","-15.533333",NA,NA,NA,NA,NA,NA
"200","2019-11-01 15:04:20-03","UnB","UB","101065","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Lopes, L","2003","11","13","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Proença, CEB","6","Distrito Federal","Brasília","Reserva Biológica de Águas Emendadas","-47.55","-15.533333",NA,NA,NA,NA,NA,NA,"-47.55","-15.533333",NA,NA,NA,NA,NA,NA
"201","2019-11-01 15:04:20-03","UnB","UB","107527","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Serra, E; Scherer, S","1996","07","20","Southern America","Brasil",NA,NA,"Fruto baciforme. Abundante. Sementes pequenas. Folhas simples. Opostas.; Árvore; Cerrado perturbado. Solo: Solo argiloso, seco.",NA,"Dicotyledoneae",NA,"Cogn.","Proença, CEB","3","Distrito Federal","Brasília","Próximo ao Centro Olímpico da Universidade de Brasília","-47.866667","-15.883333","1012",NA,"1012",NA,NA,NA,"-47.866667","-15.883333",NA,NA,NA,NA,NA,NA
"202","2019-11-01 15:04:20-03","UnB","UB","108274","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Zanella, EZ; Soares, MVR; Sartori, MF","2008","06","17","Southern America","Brasil",NA,NA,"Árvore. Flor branca. Fruto verde claro.; Cerrado.",NA,"Dicotyledoneae",NA,"Cogn.","Zanella, EZ","4","Distrito Federal","Brasília","Centro Olímpico, Campus da Universidade de Brasília. Reserva de Cerrado do Centro Olímpico","-47.9","-15.75","1050",NA,"1050",NA,NA,NA,"-47.9","-15.75",NA,NA,NA,NA,NA,NA
"203","2019-11-01 15:04:20-03","UnB","UB","77392","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Santos, ML","2001",NA,NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Romero, R","27","Goiás","Pirenópolis","Pirenópolis, Parque Estadual Serra dos Pirineus","-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,"-48.9592","-15.8525",NA,NA,NA,NA,NA,NA
"204","2019-11-01 15:04:20-03","UnB","UB","108312","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Lima, MR; Almeida, MR","2008","06","17","Southern America","Brasil",NA,NA,"Árvore; Cerrado.",NA,"Dicotyledoneae",NA,"Cogn.","Almeida, MR","14","Distrito Federal","Brasília","Centro Olímpico, Campus da Universidade de Brasília. Reserva de Cerrado do Centro Olímpico","-47.9","-15.75","1050",NA,"1050",NA,NA,NA,"-47.9","-15.75",NA,NA,NA,NA,NA,NA
"205","2019-11-01 15:04:20-03","UnB","UB","108967","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Andrade, MC; Proença, CEB; Taxonomy Class of Universidade de Brasília","2006","01","25","Southern America","Brasil",NA,NA,"Corola branca. Cálice verde com pêlos ferrugíneos. Ramo jovem e ramo velho com inflorescência (ramo piloso com pêlos ferrugíneos). Ramo velho com erva de passarinho (semi-parasita); Árvore 4m; Área de Cerrado típico.",NA,"Dicotyledoneae",NA,"Cogn.","Proença, CEB","14","Distrito Federal","Brasília","Centro Olímpico da Universidade de Brasília","-47.856944","-15.766389",NA,NA,NA,NA,NA,NA,"-47.856944","-15.766389",NA,NA,NA,NA,NA,NA
"206","2019-11-01 15:04:20-03","UnB","UB","109654","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Silva, JS; Alves, MM","2008","08","13","Southern America","Brasil",NA,NA,"Botões florais róseos; Arbusto 2m; Cerradão. Solo: Solo distrófico.",NA,"Dicotyledoneae",NA,"Cogn.","Silva, JS","558","Distrito Federal","Brasília","ARIE do Cerradão, ARIE do Cerradão","-47.816667","-15.85",NA,NA,NA,NA,NA,NA,"-47.816667","-15.85",NA,NA,NA,NA,NA,NA
"207","2019-11-01 15:04:20-03","UnB","UB","111763","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Diniz, BM; Lima, JCM","2009","03","10","Southern America","Brasil",NA,NA,"Material Testemunha da dissertação de mestrado de Bruna Mendes Diniz: Relações hídricas e morfo-anatomia do caule depares congenéricos do cerrado e mata de galeria: um estudo comparativo (2009). &nf;Material estéril; Árvore; Transição Mata de Galeria e",NA,"Dicotyledoneae",NA,"Cogn.","Proença, CEB","5","Distrito Federal",NA,"Reserva Ecológica do IBGE","-47.885278","-15.944722",NA,NA,NA,NA,NA,NA,"-47.885278","-15.944722",NA,NA,NA,NA,NA,NA
"208","2019-11-01 15:04:20-03","UnB","UB","134133","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Silva, MA","1992","06","27","Southern America","Brasil",NA,NA,"Flores de cor branca.; Arbusto 1,3m.; Cerrado",NA,"Dicotyledoneae",NA,"Cogn.","Munhoz, CBR","1434","Bahia","Correntina","Fazenda Jatobá","-46.75","-13",NA,NA,NA,NA,NA,NA,"-46.75","-13","1996",NA,NA,NA,NA,NA
"209","2019-11-01 15:04:20-03","UnB","UB","164284","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Santos, JR; Faria, CA","2006","06","23","Southern America","Brasil",NA,NA,"Árvore com 1,8m de altura. Flor branca. Fruto verde.; Cerrado sensu stricto (Cerrado ralo). Relevo plano. Latossolo arenoso.",NA,"Dicotyledoneae",NA,"Cogn.","Neiva, CAF","364","Distrito Federal","Brasília","Parque Nacional de Brasília - próximo a cerca entre o portão 6 e 7.","-47.6505","-15.375","1091",NA,"1091",NA,NA,NA,"-47.6505","-15.375",NA,NA,NA,NA,NA,NA
"210","2019-11-01 15:04:20-03","UnB","UB","134135","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Eiten, G","1961","07","11","Southern America","Brasil",NA,NA,"Flowers with petals all white or white with lilac in throat.; Tree 4m.; Cerrado",NA,"Dicotyledoneae",NA,"Cogn.","Wurdack, JJ","3271","São Paulo","Brotas","Northwest side of intersection of the Brotas-Itirapina road with the road to Campo Alegre","-47.933333","-22.283333",NA,NA,NA,NA,NA,NA,"-47.933333","-22.283333","1966",NA,NA,NA,NA,NA
"211","2019-11-01 15:04:20-03","UnB","UB","134136","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Irwin, HS","1964","08","24","Southern America","Brasil",NA,NA,"Fruit green.; Shrub 4m.; Cerrado",NA,"Dicotyledoneae",NA,"Cogn.","Wurdack, JJ","5547","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1965",NA,NA,NA,NA,NA
"212","2019-11-01 15:04:20-03","UnB","UB","134137","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Eiten, G","1961","06","16","Southern America","Brasil",NA,NA,"All parts of the flowers white.; Shrub 2-2,5m. all parts of the flower white, although some petals have a light purple flush.; Light brown sandy soil. Arboreal semi-closed cerrado. Small trees, scattered shrubs.",NA,"Dicotyledoneae",NA,"Cogn.",NA,"2960","São Paulo","Brotas","Northwest side of intersection of the Brotas-Itirapina road with the road to Campo Alegre","-47.933333","-22.283333",NA,NA,NA,NA,NA,NA,"-47.933333","-22.283333",NA,NA,NA,NA,NA,NA
"213","2019-11-01 15:04:20-03","UnB","UB","182687","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Pereira, BAS; Alvarenga, D","1996","04","29","Southern America","Brasil",NA,NA,"Árvore frondosa 6m. Folha recoberta de pelos ferrugíneos.; Cerrado transformado em pastagem",NA,"Dicotyledoneae",NA,"Cogn.","Fonseca, ML","3043","Goiás","Alto Paraíso de Goiás","Km 69 da estrada Teresina de Goiás / Alto Paraíso","-47.383333","-13.916667","1100",NA,"1100",NA,NA,NA,"-47.383333","-13.916667","2001","10",NA,NA,NA,NA
"214","2019-11-01 15:04:20-03","UnB","UB","175328","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Roveratti, J; Santos, AA","2006","06","30","Southern America","Brasil",NA,NA,"Árvore com 1,8m de altura. Fruto verde.; Cerrado sensu stricto. Relevo plano. Latossolo.",NA,"Dicotyledoneae",NA,"Cogn.","Neiva, CAF","388","Distrito Federal","Brasília","Parque Nacional de Brasília - próximo a área do exército.","-47.94","-15.738056",NA,NA,NA,NA,NA,NA,"-47.94","-15.738056",NA,NA,NA,NA,NA,NA
"215","2019-11-01 15:04:20-03","UnB","UB","194791","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Fontes, CG; Barbosa, NF","2008","02","12","Southern America","Brasil",NA,NA,"Subarbusto 1,5m. Inflorescência ferrugínea; Cerrado sensu stricto. Relevo ondulado. Latossolo vermelho amarelo",NA,"Dicotyledoneae",NA,"Cogn.","Fontes, CG","215","Distrito Federal","Brasília","Fazenda Sucupira","-48.01","-15.909722","1120",NA,"1120",NA,NA,NA,"-48.01","-15.909722",NA,NA,NA,NA,NA,NA
"216","2019-11-01 15:04:20-03","UnB","UB","201122","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Lima, AS; Melo, MD; Almeida, RF; Nogueira, ACR","2012","09","21","Southern America","Brasil",NA,NA,"Com inflorescência&nf;; Cerrado sentido restrito",NA,"Dicotyledoneae",NA,"Cogn.","Munhoz, CBR","175","Distrito Federal","Brasília","INMET - Instituto Nacional de Meteorologia","-47.926503","-15.792726","1160",NA,"1160",NA,NA,NA,"-47.926503","-15.792726","2013","12",NA,NA,NA,NA
"217","2019-11-01 15:04:20-03","UnB","UB","201123","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Lima, AS; Melo, MD; Almeida, RF; Nogueira, ACR","2013","10","17","Southern America","Brasil",NA,NA,"Com flor e fruto (carpoteca)&nf;; Cerrado sentido restrito",NA,"Dicotyledoneae",NA,"Cogn.","Munhoz, CBR","196","Distrito Federal","Brasília","INMET - Instituto Nacional de Meteorologia","-47.926503","-15.792726","1160",NA,"1160",NA,NA,NA,"-47.926503","-15.792726","2013","12",NA,NA,NA,NA
"218","2019-11-01 15:04:20-03","UnB","UB","201222","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Lima, AS; Melo, MD; Almeida, RF","2012","08","23","Southern America","Brasil",NA,NA,"Estéril&nf;; Cerrado sentido restrito",NA,"Dicotyledoneae",NA,"Cogn.","Munhoz, CBR","10","Distrito Federal","Brasília","INMET - Instituto Nacional de Meteorologia","-47.922695","-15.792726","1160",NA,"1160",NA,NA,NA,"-47.922695","-15.792726","2013","06","03",NA,NA,NA
"219","2019-11-01 15:04:20-03","UnB","UB","22759","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Ratter, JA","1972","09","30","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Wurdack, JJ","2542","Distrito Federal","Brasília",NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA,NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA,NA
"220","2019-11-01 15:04:20-03","UnB","UB","38359","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Lourenço, LR; Proença, CEB; Turma de Vegetação do Cerrado","2007","06","06","Southern America","Brasil",NA,NA,"Árvore. Flor branca; Cerrado Típico.",NA,"Dicotyledoneae",NA,"Cogn.","Proença, CEB","1","Distrito Federal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"221","2019-11-01 15:04:20-03","UnB","UB","3911","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Ramos, PCM","1990","10","29","Southern America","Brasil",NA,NA,"Arbusto 0,8m. Fruto verde.; Cerrado beira de estrada.",NA,"Dicotyledoneae",NA,"Cogn.","Ramos, PCM","254","Distrito Federal","Brasília","Parque Nacional de Brasília, Margem Córrego Capão Comprido","-47.933333","-15.883333",NA,NA,NA,NA,NA,NA,"-47.933333","-15.883333",NA,NA,NA,NA,NA,NA
"222","2019-11-01 15:04:20-03","UnB","UB","7000","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Proença, CEB; Simon, MF; Custódio, J","1996","12","06","Southern America","Brasil",NA,NA,"Estéril.; Árvore; Campo cerrado.",NA,"Dicotyledoneae",NA,"Cogn.","Proença, CEB","1635","Distrito Federal","Brasília","Parque Ecológico Norte, no fim da W-3 Norte","-47.9","-15.733333","1015",NA,"1015",NA,NA,NA,"-47.9","-15.733333",NA,NA,NA,NA,NA,NA
"223","2019-11-01 15:04:20-03","UnB","UB","7391","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Taxonomy Class of Universidade de Brasília; Proença, CEB","1997","05","24","Southern America","Brasil",NA,NA,"Casca profundamente fissurada e cinzenta, com ramos abundantes e retorcidos.; Árvore 5m x 24cm; Cerrado alterado. Topologia: Plano. Solo: Solo latossolo.",NA,"Dicotyledoneae",NA,"Cogn.","Proença, CEB","1181","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.866667","-15.883333","1012",NA,"1012",NA,NA,NA,"-47.866667","-15.883333",NA,NA,NA,NA,NA,NA
"224","2019-11-01 15:04:20-03","UnB","UB","77391","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Santos, ML","1995","06","08","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Romero, R","15a","Goiás","Pirenópolis","Pirenópolis, Parque Estadual Serra dos Pirineus","-48.9592","-15.8525",NA,NA,NA,NA,NA,NA,"-48.9592","-15.8525",NA,NA,NA,NA,NA,NA
"225","2019-11-01 15:04:20-03","UnB","UB","101058","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Araújo, RF","2004","06","19","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Ávila, M","5","Distrito Federal","Brasília","Centro Olímpico da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"226","2019-11-01 15:04:20-03","UnB","UB","101067","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Haridasan, M","1981","07","31","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Wurdack, JJ","MH41","Distrito Federal","Brasília","Centro Olímpico da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"227","2019-11-01 15:04:20-03","UnB","UB","101066","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Haridasan, M","1981","07","31","Southern America","Brasil",NA,NA,"Cerrado",NA,"Dicotyledoneae",NA,"Cogn.","Wurdack, JJ","MH16","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,"1981",NA,NA,NA,NA,NA
"228","2019-11-01 15:04:20-03","UnB","UB","101061","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Ratter, JA","1982","09","14","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Munhoz, CBR","4782","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"229","2019-11-01 15:04:20-03","UnB","UB","101054","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Paixão, ILSC","1980","11",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Incógnito","29","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2019-11-01 15:04:20-03","UnB","UB","101053","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Ratter, JA","1978","10","31","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Incógnito","4230","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"231","2019-11-01 15:04:20-03","UnB","UB","101052","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Haridasan, M","1981","09","01","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Incógnito","MH45","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"232","2019-11-01 15:04:20-03","UnB","UB","101044","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Santos, E","2000","08","31","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Incógnito","482","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"233","2019-11-01 15:04:20-03","UnB","UB","135274","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Ianhez, ML; Nogales, T","2009","11","18","Southern America","Brasil",NA,NA,"Arboreta 1,9m, Frutos verdes",NA,"Dicotyledoneae",NA,"Cogn.","Silva, JS","52","Distrito Federal","Brasília","Memorial das Idades do Brasíl","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,"2009","11","23",NA,NA,NA
"234","2019-11-01 15:04:20-03","UnB","UB","134134","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Romero, R","1994","04","14","Southern America","Brasil",NA,NA,"Árvore 4m.; Cerrado",NA,"Dicotyledoneae",NA,"Cogn.","Romero, R","799","Minas Gerais","Uberlândia","Reserva do Clube Caça e Pesca","-48.2771987915039","-18.9186000823975",NA,NA,NA,"58223","auto",NA,NA,NA,"1994",NA,NA,NA,NA,NA
"235","2019-11-01 15:04:20-03","UnB","UB","30703","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Barbosa-Silva, D","2006","07","20","Southern America","Brasil",NA,NA,"Folhas discolores, as faces abaxiais bege-marrom, as adaxiais com pelos alvos caducos.&nf;Material testemunha de tese de mestrado em Botânica. Denise Barbosa Silva. Distribuição de espécies de Melastomataceae Juss. em três fisionomias contigüas do Bio",NA,"Dicotyledoneae",NA,"Cogn.","Munhoz, CBR","9","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas, próximo ao córrego Vereda Grande.","-47.583333","-15.533333",NA,NA,NA,NA,NA,NA,"-47.583333","-15.533333",NA,NA,NA,NA,NA,NA
"236","2019-11-01 15:04:20-03","UnB","UB","30718","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Barbosa-Silva, D","2006","07","20","Southern America","Brasil",NA,NA,"Folhas discolores, as faces abaxiais bege-marrom, as adaxiais com pelos alvos caducos.&nf;Material testemunha de tese de mestrado em Botânica. Denise Barbosa Silva. Distribuição de espécies de Melastomataceae Juss. em três fisionomias contigüas do Bio",NA,"Dicotyledoneae",NA,"Cogn.","Barbosa-Silva, D","24","Distrito Federal","Planaltina","Estação Ecológica de Águas Emendadas, próximo ao córrego Vereda Grande.","-47.583333","-15.533333",NA,NA,NA,NA,NA,NA,"-47.583333","-15.533333",NA,NA,NA,NA,NA,NA
"237","2019-11-01 15:04:20-03","UnB","UB","101049","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Kirkbride, MCG","1980","07","24","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Incógnito","1352","Distrito Federal","Brasília","Fazenda Água Limpa da Universidade de Brasília","-47.9","-15.95",NA,NA,NA,NA,NA,NA,"-47.9","-15.95",NA,NA,NA,NA,NA,NA
"238","2019-11-01 15:04:20-03","UnB","UB","101055","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Albuquerque, JM","1980","07","29","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Incógnito","511","Distrito Federal",NA,"Chapada da Contagem","-48.033333","-15.55",NA,NA,NA,NA,NA,NA,"-48.033333","-15.55",NA,NA,NA,NA,NA,NA
"239","2019-11-01 15:04:20-03","UnB","UB","101057","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Haridasan, M","1983","08",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Ribeiro, JF","MH362","Distrito Federal","Planaltina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2019-11-01 15:04:20-03","UnB","UB","101059","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Munhoz, CBR","1992","12","21","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Munhoz, CBR","2","Distrito Federal","Brasília","Reserva Biológica de Águas Emendadas","-47.55","-15.866667",NA,NA,NA,NA,NA,NA,"-47.55","-15.866667",NA,NA,NA,NA,NA,NA
"241","2019-11-01 15:04:20-03","UnB","UB","101064","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Lopes, L","2003","11","13","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Proença, CEB","16","Distrito Federal","Brasília","Reserva Biológica de Águas Emendadas","-47.55","-15.533333",NA,NA,NA,NA,NA,NA,"-47.55","-15.533333",NA,NA,NA,NA,NA,NA
"242","2019-11-01 15:04:20-03","UnB","UB","134138","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Ratter, JA","1998","08","02","Southern America","Brasil",NA,NA,"Slender shrub 2m.; In low campo cerrado",NA,"Dicotyledoneae",NA,"Cogn.",NA,"8057","Bahia",NA,"22km W of the junction with the road to Lençóis on the BR-242 highway","-41.5","-12.433333",NA,NA,NA,NA,NA,NA,"-41.5","-12.433333",NA,NA,NA,NA,NA,NA
"243","2019-11-01 15:04:20-03","UnB","UB","175342","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Andrade, AM; Proença, CEB; Taxonomy Class of Universidade de Brasília","2006","01","25","Southern America","Brasil",NA,NA,"Árvore 4m. Corola branca. Cálice verde com pêlos ferrugíneos. Ramo jovem e ramo velho com inflorescência (ramo piloso com pêlos ferrugíneos). Ramo velho com erva de passarinho (semi-parasita).; Área de cerrado típico.",NA,"Dicotyledoneae",NA,"Cogn.","Proença, CEB","14","Distrito Federal","Brasília","Centro Olímpico da Universidade de Brasília.","-47.856944","-15.766389",NA,NA,NA,NA,NA,NA,"-47.856944","-15.766389","2007","09",NA,NA,NA,NA
"244","2019-11-01 15:04:20-03","UnB","UB","184522","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Santos, JR; Amaral, AC; Oliveira, NR","2006","09","01","Southern America","Brasil",NA,NA,"Árvore com 2m de altura. Frutos imaturos verdes; Cerrado sensu stricto típico. Relevo plano. Latossolo arenoso",NA,"Dicotyledoneae",NA,"Cogn.","Neiva, CAF","458","Distrito Federal","Brasília","Parque Nacional de Brasília - Lado esquerdo da lagoa da Santa Maria","-47.955278","-15.683056","1080",NA,"1080",NA,NA,NA,"-47.955278","-15.683056","2007","01",NA,NA,NA,NA
"245","2019-11-01 15:04:20-03","UnB","UB","186532","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Silva, JS","2011","07","09","Southern America","Brasil",NA,NA,"Testemunho da tese de Bruno L. G. Castro (Instituto de Geociências - UnB); Arbusto. Presença de botões; Cerrado rupestre",NA,"Dicotyledoneae",NA,"Cogn.","Silva, JS","650","Goiás","Cavalcante",NA,"-47.405028","-13.597389",NA,NA,NA,NA,NA,NA,"-47.405028","-13.597389","2011","07",NA,NA,NA,NA
"246","2019-11-01 15:04:20-03","UnB","UB","9070","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Brito, DS; Lima, JCM","2000","06","16","Southern America","Brasil",NA,NA,"Árvore 3m. Flor branca; Cerrado.",NA,"Dicotyledoneae",NA,"Cogn.","Guimarães, PJF","53","Distrito Federal","Brasília","Parque Recreativo e Reserva Ecológica do Gama","-48.055","-16.048333",NA,NA,NA,NA,NA,NA,"-48.055","-16.048333",NA,NA,NA,NA,NA,NA
"247","2019-11-01 15:04:20-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Gottsberger, GK","1998","09","18","Southern America","Brasil",NA,NA,"2m tall tree; This Stand: eastern part of the reserve near the administration buidings. Cerrado sensu stricto",NA,"Dicotyledoneae",NA,"Cogn.","Proença, CEB","27180998","Distrito Federal","Brasília","Estação Ecológica de Águas Emendadas, about 30km NE of Brasília. The divide of the Tocantins basin (Corrego Vereda Grande - Rio Maranhão) and the Paraná basin (Corrego Brejinho - Rio São Bartolomeu) is located in the reserve. The area covers 10.500ha","-47.583333","-15.583333",NA,NA,NA,NA,NA,NA,"-47.583333","-15.583333","2011",NA,NA,NA,NA,NA
"248","2019-11-01 15:04:20-03","UnB","UB","101071","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Heringer, EP","1962","10","09","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Wurdack, JJ","9037/1231","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"249","2019-11-01 15:04:20-03","UnB","UB","101069","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pohliana","Miconia pohliana","Taxonomy Class of Universidade de Brasília","1977","05","17","Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"Cogn.","Wurdack, JJ","425","Distrito Federal","Brasília","Campus da Universidade de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,"70570","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
