"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","infraspecificEpithet","typeStatus","class","yearIdentified","monthIdentified","verbatimLongitude","verbatimLatitude","dayIdentified","fieldNumber","individualCount","previousCatalogNumber"
"134","2020-09-29 14:53:19-03","UFPR","UPCB","81184","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Grupo Verde & Salino, A.","Dinato, D.O.","55","2012","10","25",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha da Pedra do Sino, em direção ao Abrigo 04.","-43.008","-22.269","1448","1448",NA,"PRENSADO EM ÁLCOOL. Amostra em sílica. Mata de encosta. Erva terrestre em barranco de trilha..","UPCB0029918","UPCB0029918",NA,NA,NA,NA,NA,"2012","10","-43.008","-22.269",NA,NA,NA,NA
"135","2020-09-29 14:53:19-03","UFPR","UPCB","92472","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Matos, F.B. | Mickel, J.T.","Matos, F.B. | Matos, C.","2021","2012","01","20",NA,"Brasil","Santa Catarina","Grão-Pará","Serra do Corvo Branco, na rodovia que liga Urubici a Grão-Pará (SC 370, antiga 439)","-49.35","-28.05","1300","1300",NA,"Floresta Ombrófila Densa. Rupícola em local sombreado e úmido no interior da mata. Foto. Material em sílica.","UPCB0037223","UPCB0037223",NA,NA,NA,NA,NA,"2014","08","-49.350000","-28.050000",NA,NA,NA,NA
"136","2020-09-29 14:53:19-03","UFPR","UPCB","61214","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Matos, F.B. & Mickel, J.T.","Labiak, P.H. et al.","4490","2008","01","13",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos.","-42.985","-22.448889","1700","1700",NA,"Rupícola. Floresta Atlântica..","UPCB0024134","UPCB0024134",NA,NA,NA,NA,NA,"2014",NA,"-42.985","-22.448889",NA,NA,NA,NA
"137","2020-09-29 14:53:19-03","UFPR","UPCB","61215","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Matos, F.B. & Mickel, J.T.","Labiak, P.H. et al.","4510","2008","01","13",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos.","-42.985","-22.448889","1800","1800",NA,"Rupícola. Floresta Atlântica..","UPCB0024133","UPCB0024133",NA,NA,NA,NA,NA,"2014",NA,"-42.985","-22.448889",NA,NA,NA,NA
"138","2020-09-29 14:53:19-03","UFPR","UPCB","81884","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Matos, F.B.","Matos, F.B.","2211","2013","02","12",NA,"Brasil","Rio de Janeiro","Resende","Serra da Mantiqueira, Parque Nacional do Itatiaia, trilha para o Pico das Agulhas Negras Campo de altitude.","-44.674","-22.391",NA,NA,NA,"Epipetric on road bank. Leaves pendent..","UPCB0004134","UPCB0004134",NA,NA,NA,NA,NA,"2013","11","-44.674","-22.391",NA,NA,NA,NA
"139","2020-09-29 14:53:19-03","UFPR","UPCB","81888","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Matos, F.B.","Matos, F.B.","2215","2013","02","12",NA,"Brasil","Rio de Janeiro","Resende","Serra da Mantiqueira, Parque Nacional do Itatiaia, Km 11 da rodovia federal BR-485 para a parte alta do Parque","-44.674","-22.391",NA,NA,NA,"Epipetric on a road bank. Leaves arched..","UPCB0004135","UPCB0004135",NA,NA,NA,NA,NA,"2013","11","-44.674","-22.391",NA,NA,NA,NA
"140","2020-09-29 14:53:19-03","UFPR","UPCB","81894","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Matos, F.B.","Matos, F.B.","2220","2013","02","13",NA,"Brasil","Minas Gerais","Caldas","Pocinhos do Rio Verde, Pico da Pedra Branca Floresta Estacional Semidecidual","-46.366","-21.978",NA,NA,NA,"Epipetric ca. 30 cm above ground, near a stream. Type locality of Acrostichum lindbergii Mett. Ex Kuhn.","UPCB0004136","UPCB0004136",NA,NA,NA,NA,NA,"2013","11","-46.366","-21.978",NA,NA,NA,NA
"141","2020-09-29 14:53:19-03","UFPR","UPCB","91435","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Matos, F.B.","Matos, F.B. et al.","2057","2012","02","09",NA,"Brasil","Minas Gerais","Itamonte","Parque Nacional do Itatiaia, BR-485, no trecho entre Registro e Agulhas Negras.","-44.7325","-22.360278","2200","2200",NA,"Floresta Ombrófila Densa. Rupícola em barranco à beira da estrada. Frondes pendentes. Foto. Material em sílica.","UPCB0035901","UPCB0035901",NA,NA,NA,NA,NA,"2012","05","-44.732500","-22.360278",NA,NA,NA,NA
"142","2020-09-29 14:53:51-03","UFPR","UPCB","92347","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","F.B. Matos","Matos, F.B. | Royer, C.A.","2539","2016","01","24",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Thrilha da Pedra do Sino","-43.015","-22.449722","1600","1600",NA,"Rupícola em local ensolarado ao lado da trilha. Floresta Ombrófila Densa Montana..","UPCB0032941","UPCB0032941",NA,NA,NA,NA,NA,"2016","01","-43.015000","-22.449722",NA,NA,NA,NA
"143","2020-09-29 14:53:19-03","UFPR","UPCB","92363","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","F.B. Matos","Matos, F.B.","2541","2016","01","25",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos, trilha da Pedra do Sino, próximo ao Abrigo 4.","-43.025278","-22.458611","2100","2100",NA,"Rupícola em local ensolarado próximo ao cume. Mata nebular..","UPCB0034376","UPCB0034376",NA,NA,NA,NA,NA,"2016","01","-43.025278","-22.458611",NA,NA,NA,NA
"144","2020-09-29 14:53:19-03","UFPR","UPCB","61202","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Matos, F.B. & Mickel, J.T.","Labiak, P.H. et al.","4427","2008","01","10",NA,"Brasil","Rio de Janeiro","Itatiaia","Parque Nacional do Itatiaia, subida para o Planalto do Itatiaia.","-44.5633010864258","-22.4960994720459","2000","2000",NA,"Rupícola. Floresta Atlântica e campos de altitude..","UPCB0024154","UPCB0024154","19648","auto",NA,NA,NA,"2014",NA,NA,NA,NA,NA,NA,NA
"145","2020-09-29 14:53:19-03","UFPR","UPCB","89350","PreservedSpecimen","Plantae","Polypodiophyta",NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Matos, F.B.","Damazio, L.",NA,NA,NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Rochedos das Camarinhas","-43.5080986022949","-20.2875003814697",NA,NA,NA,"Lugar sombrio e úmido. Estéril..","UPCB0029471","UPCB0029471","44599","auto",NA,NA,NA,"2016","10",NA,NA,NA,NA,NA,NA
"146","2020-02-13 13:35:00-03","MO","MOBOT","768206","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Fernando B. Matos (NY)","Philip J. Barbour","Barbour 4175","1978","10","17","South America","Peru","Amazonas","Bagua","Cordillera Colán Se of La Peca. Third camp.","-78.365","-5.6247223","1798.32000000","1866.90000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"47","3",NA
"147","2019-06-17 16:18:00-03","MO","MOBOT","101136569","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","F. B. Matos","Fernando B. Matos|et al.","Matos 2215","2013","2","12","South America","Brazil","Rio de Janeiro","Resende","Serra da Mantiqueira, Parque Nacional do Itatiaia, km 11 da rodovia federal BR-485 para a parte alta do Parque.","-44.6736111","-22.3911111","2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"148","2020-02-13 13:36:00-03","MO","MOBOT","1558554","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Fernando B. Matos (NY)","H. van der Werff|et al.","van der Werff 16897","2001","4","10","South America","Peru","Amazonas","Chachapoyas","Around Molinapampa, in scrub or disturbed forest.","-77.6830556","-6.2125","2100.00000000","2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"289","3",NA
"149","2020-02-13 13:37:00-03","MO","MOBOT","3067008","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Fernando B. Matos (NY)","H. van der Werff|Luis Valenzuela G.|Efraín Suclli|A. Carazas","van der Werff 21188","2006","4","30","South America","Peru","Cusco","Calca","Road Quebrada-Alto Lacco. Selectively logged cloud forest, rich in ferns.","-72.2444444","-12.6227778","2800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"412","5",NA
"150","2020-02-13 13:39:00-03","MO","MOBOT","3067329","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Fernando B. Matos (NY)","H. van der Werff|Luis Valenzuela G.|Efraín Suclli|Jim Farfán","van der Werff 21292","2006","5","4","South America","Peru","Cusco","La Convención","Along road Cusco-Quillabamba, Abra Malaga-San Luis.","-72.3902777","-13.0786111","2800.00000000","4200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"415","5",NA
"151","2016-08-18 13:21:00-03","MO","MOBOT","3316175","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","F.B. Matos & J.T. Mickel (NY)","J. Eugenio Leite","Leite 3885","1946","1",NA,"South America","Brazil","São Paulo",NA,"Pedra do Baú.",NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"152","2016-08-18 13:23:00-03","MO","MOBOT","3316242","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","F.B. Matos & J.T. Mickel (NY)","Alexander C. Brade","Brade 15516","1937","3",NA,"South America","Brazil","Rio de Janeiro",NA,"Itatiaia.",NA,NA,"2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"153","2016-08-18 13:23:00-03","MO","MOBOT","3316449","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","F.B. Matos & J.T. Mickel (NY)","Léonidas Damazio","Damazio s.n.",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,"Ouro Preto-Rochedas dos Camprinhas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"154","2016-08-18 13:28:00-03","MO","MOBOT","3316531","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","F.B. Matos & J.T. Mickel (NY)","Alexander C. Brade","Brade 15515","1937","3",NA,"South America","Brazil","Rio de Janeiro",NA,"Itatiaia.",NA,NA,"2200.00000000","2400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"155","2020-02-13 13:36:00-03","MO","MOBOT","2744541","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Fernando B. Matos (NY)","R. Bonino","Bonino 327","2002","2",NA,"South America","Peru","Cajamarca","San Ignacio","Dist. San José de Lourdes. Localidad de Buenos Aires (Cerro El Parco). Bosque primario.","-77.885","-5.7011111","1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"156","2017-11-18 05:19:00-02","MO","MOBOT","100172376","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","lindbergii","Elaphoglossum lindbergii","(Mett. ex Kuhn) Rosenst.","I. Jiménez, (LPB)","Iván Jiménez","Jiménez Pérez 5169","2008","7","7","South America","Bolivia","La Paz","Franz Tamayo","Sumpulo, cruzando el río Mojos, arriba de la PPM 1.","-68.7769445","-14.5780556","980.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"157","2013-05-23 09:49:00-03","MO","MOBOT","2394195","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","lindbergii","Elaphoglossum lindbergii","(Mett. ex Kuhn) Rosenst.",NA,"M. Kessler","Kessler 5103B",NA,NA,NA,"South America","Bolivia","Chuquisaca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"158","2010-12-21 11:43:00-02","MO","MOBOT","3317907","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","lindbergii","Elaphoglossum lindbergii","(Mett. ex Kuhn) Rosenst.","R.C. Moran (NY)","H. Huaylla|S. P. Churchill|Martha Serrano","Huaylla 1506","2004","11","10","South America","Bolivia","Tarija","Arce","Municipio Padcaya. Reserva Nacional de Flora y Fauna Tariquia. Bajando de La Cumbre hacia Potreross. Ralo disperso, húmeda muy pronnciada. Bosque Tucumano Boliviano. Bosque montano húmedo con presencia de Alnus acuminata, Polylepis, Sambucus. 7565850 S, 334636W",NA,NA,"2550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"159","2012-10-19 09:00:00-03","MO","MOBOT","3315762","PreservedSpecimen","Plantae",NA,NA,"Dryopteridaceae","Elaphoglossum","lindbergii","Elaphoglossum lindbergii","(Mett. ex Kuhn) Rosenst.","M.A. Kieling-Rubio","Alexander C. Brade","Brade 15517","1937","3",NA,"South America","Brazil","Rio de Janeiro","Itatiaia","Sedra do Echo.","-44.5633010864258","-22.4960994720459","2400.00000000",NA,NA,NA,NA,NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA
"160","2018-09-12 14:48:28-03","UNIOESTE","UNOP","777","S","Plantae",NA,NA,"Polypodiaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","Matos, F.B.","Grupo Verde; Dinato, D.O.; Oliveira, C.C.; Rissi, M.N.; Salino, A.; Dinato, D.O.; Oliveira, C.C.; Rissi, M.N.; Salino, A.","55","2012","10","25",NA,"Brasil","Rio de Janeiro","Teresópolis","Parque Nacional da Serra dos Órgãos. Trilha da Pedra do Sino, em direção ao Abrigo 04.","-43.007778","-22.269167","1448","1448",NA,"PRENSADO EM ALCOOL. Amostra em sílica. Mata de encosta. Erva terrestre em barranco de trilha",NA,NA,NA,NA,NA,NA,NA,"2017","09","-43.007778","-22.269167",NA,NA,NA,NA
"161","2020-03-04 11:08:03-03","F","FMNH-PTERIDOPHYTES","C0385295F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","F. B. Matos","P. Jörgensen","1496","1916","12","20","South America","Argentina",NA,NA,NA,"-64.9208","-35.3869",NA,NA,NA,NA,"C0385295F",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"162","2020-03-04 10:51:44-03","F","FMNH-PTERIDOPHYTES","C0385296F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","F. B. Matos","J. Steinbach","8675","1928","11","10","South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"C0385296F",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"163","2020-03-04 11:09:11-03","F","FMNH-PTERIDOPHYTES","C0385297F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","F. B. Matos","O. Buchtien","415","1914","2",NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"C0385297F",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"164","2020-03-04 11:09:47-03","F","FMNH-PTERIDOPHYTES","C0385298F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","F. B. Matos","O. Buchtien","415","1914","2",NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"C0385298F",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"165","2020-03-04 11:22:26-03","F","FMNH-PTERIDOPHYTES","C0385299F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","F. B. Matos","O. Buchtien","415","1914","2",NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"C0385299F",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"166","2020-03-04 11:23:05-03","F","FMNH-PTERIDOPHYTES","C0385300F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","F. B. Matos","O. Buchtien","414","1914","2",NA,"South America","Bolivia",NA,NA,NA,"-64.435","-16.7261",NA,NA,NA,NA,"C0385300F",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"167","2020-03-04 11:24:40-03","F","FMNH-PTERIDOPHYTES","C0385301F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","F. B. Matos","I. M. Sánchez Vega","5812","1991","9","15","South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"C0385301F",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"168","2020-03-04 11:25:23-03","F","FMNH-PTERIDOPHYTES","C0385302F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","F. B. Matos","P. J. Barbour","2528B","1978","6","28","South America","Peru",NA,NA,NA,"-74.14","-9.1839",NA,NA,NA,NA,"C0385302F",NA,NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-02-25 12:24:54-03","F","FMNH-PTERIDOPHYTES","C0661646F","PreservedSpecimen","Plantae","Pteridophyta","Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) Brack.","F. B. Matos","L. B. Damazio","36800",NA,NA,NA,"South America","Brazil","Minas Gerais",NA,NA,"-44","-18",NA,NA,NA,NA,"C0661646F","C0661646F_01",NA,NA,NA,NA,"Pteridopsida",NA,NA,NA,NA,NA,NA,NA,NA
"170","2020-09-12 05:00:02-03","US","US","2294347","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"R. Reitz","s.n.","1941",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Morro das Pedras, Sao Leopoldo",NA,NA,NA,NA,NA,NA,"US01566760","US01566760_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"171","2020-09-12 05:00:02-03","US","US","482971","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"C. Jürgens","149","1906",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Munic Rio Pardo, ad rupes",NA,NA,NA,NA,NA,NA,"US01566762","US01566762_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"172","2020-09-12 05:00:02-03","US","US","3701754","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"F. Matos, B. Canestraro & J. Pereira","2215","2013","2","12","South America - Neotropics","Brazil","Rio de Janeiro",NA,"Resende, Serra da Mantiqueira, Parque Nacional do Itatiaia, Km 11 da rodovia federal BR-485 para a parte alta do Parque.","-44.6736","-22.3911","2300",NA,NA,NA,"US01912582","US01912582_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"173","2020-09-12 05:00:02-03","US","US","3364771","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"C. H. Rolleri","322","1978","7",NA,"South America - Neotropics","Bolivia",NA,NA,"Depto. La Paz. Pcia SudYungas. Unduavi, Aceromarca.",NA,NA,"3000","3200",NA,NA,"US03339967",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"174","2020-09-12 05:00:02-03","US","US","1342279","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"C. Jürgens","149",NA,NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Austroboliviensis, Mun. Rio Pardo, Fazenda Leitao, ad rupes",NA,NA,NA,NA,NA,NA,"US01566755","US01566755_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"175","2020-09-12 05:00:02-03","US","US","1694383","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"S. Venturi","3256","1924","3","18","South America","Argentina","Tucuman",NA,"Departamento Chicligasta. Esta Las Pavas - Pto El Salavillo.",NA,NA,"1600",NA,NA,NA,"US03339960",NA,NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"176","2020-09-12 05:00:02-03","US","US","1067607","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"Glaziou, --","5368",NA,NA,NA,"South America - Neotropics","Brazil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"US01566756","US01566756_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"177","2020-09-12 05:00:02-03","US","US","833818","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"A. Regnell","1438","1857","1","5","South America - Neotropics","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,NA,"US01566763","US01566763_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"178","2020-09-12 05:00:02-03","US","US","600476","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"C. Jürgens","149","1906",NA,NA,"South America","Brazil","Rio Grande do Sul",NA,"Munic Rio Pardo, ad rupes",NA,NA,NA,NA,NA,NA,"US01566759","US01566759_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"179","2020-09-12 05:00:02-03","US","US","1097114","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"O. Buchtien","886","1907","2","12","South America - Neotropics","Bolivia",NA,NA,"Nord-Yungas Unduavi in Wäldern auf Baum [illegible text].",NA,NA,"3300",NA,NA,NA,"US03339966","US03339966_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"180","2020-09-12 05:00:02-03","US","US","532453","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"C. A. M. Lindman","A 893","1892","12","18","South America","Brazil","Rio Grande do Sul",NA,"Serra dos Tapes, Cascata de Hermenegilda, ad rupes praecipites",NA,NA,NA,NA,NA,NA,"US01566758","US01566758_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"181","2020-09-12 05:00:02-03","US","US","1498879","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"A. C. Brade","7606","1914","6","26","South America - Neotropics","Brazil","São Paulo",NA,"Serra do Itapetinga",NA,NA,NA,NA,NA,NA,"US01566761","US01566761_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"182","2020-09-12 05:00:02-03","US","US","1097856","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"O. Buchtien","5172","1920",NA,NA,"South America - Neotropics","Bolivia",NA,NA,"Región subtropical. Hacienda Simaco sobre el camino a Tipuani.",NA,NA,"1400",NA,NA,NA,"US03339964","US03339964_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
"183","2020-09-12 05:00:02-03","US","US","2425622","PreservedSpecimen","Plantae",NA,"Polypodiales","Dryopteridaceae","Elaphoglossum","hybridum","Elaphoglossum hybridum","(Bory) T. Moore",NA,"E. R. de la Sota","4413","1966","3","17","South America","Argentina","Jujuy",NA,"Ledema: Camino Meseda de las Colmenas a Abra de las Cañas.",NA,NA,"1000","1700",NA,NA,"US03339971","US03339971_01",NA,NA,NA,NA,"Pteridophyte",NA,NA,NA,NA,NA,NA,"1",NA
