"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","locality","decimalLongitude","decimalLatitude","imagecode","identifiedBy","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","infraspecificEpithet","fieldNumber","individualCount"
"436","2015-03-13 18:46:56-03","F","FMNH-SEEDPLANTS","V0223091F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa",NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,"V0223091F","Spermatophyta",NA,NA,NA,NA,"-55.625","4.1006","V0223091F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"437","2015-03-13 18:46:56-03","F","FMNH-SEEDPLANTS","V0223092F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0223092F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0223092F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"438","2015-03-13 18:46:56-03","F","FMNH-SEEDPLANTS","V0223093F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0223093F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0223093F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"439","2015-03-13 18:46:56-03","F","FMNH-SEEDPLANTS","V0223094F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0223094F","Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0223094F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"440","2015-03-13 18:46:56-03","F","FMNH-SEEDPLANTS","V0223095F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0223095F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0223095F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"441","2015-03-13 18:46:56-03","F","FMNH-SEEDPLANTS","V0223096F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa",NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,"V0223096F","Spermatophyta",NA,NA,NA,NA,"-55.625","4.1006","V0223096F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"442","2015-03-13 18:46:56-03","F","FMNH-SEEDPLANTS","V0223097F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0223097F","Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0223097F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"443","2015-03-13 18:46:56-03","F","FMNH-SEEDPLANTS","V0223098F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0223098F","Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0223098F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"444","2015-03-13 18:46:56-03","F","FMNH-SEEDPLANTS","V0223099F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0223099F","Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0223099F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"445","2015-03-13 18:46:56-03","F","FMNH-SEEDPLANTS","V0223100F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0223100F","Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0223100F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"446","2015-03-13 18:46:56-03","F","FMNH-SEEDPLANTS","V0223104F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa",NA,NA,NA,NA,NA,"South America","Suriname",NA,NA,NA,"V0223104F","Spermatophyta",NA,NA,NA,NA,"-55.625","4.1006","V0223104F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"447","2015-03-13 18:46:56-03","F","FMNH-SEEDPLANTS","V0223105F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa",NA,NA,NA,NA,NA,"South America","Peru",NA,NA,NA,"V0223105F","Spermatophyta",NA,NA,NA,NA,"-74.14","-9.1839","V0223105F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"448","2015-03-13 18:46:56-03","F","FMNH-SEEDPLANTS","V0223106F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0223106F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0223106F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"449","2019-06-11 13:28:47-03","F","FMNH-SEEDPLANTS","V0392732F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","B. E. Dahlgren","894",NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0392732F","Spermatophyta",NA,NA,"Ceará",NA,"-40","-5","V0392732F_01 V0392732F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"894",NA
"450","2019-06-11 13:24:28-03","F","FMNH-SEEDPLANTS","V0392733F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","L. O. A. Teixeira","1235","1982","6","19","South America","Brazil",NA,NA,NA,"V0392733F","Spermatophyta",NA,NA,"Amazonas",NA,"-63","-5","V0392733F_01 V0392733F_02","RRC ID Flag",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"1235",NA
"451","2015-03-13 18:47:00-03","F","FMNH-SEEDPLANTS","V0223248F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0223248F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0223248F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"452","2019-09-04 20:02:53-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","J. C. von Hoffmannsegg",NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,NA,"Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"453","2015-03-13 18:47:00-03","F","FMNH-SEEDPLANTS","V0223246F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa",NA,NA,NA,NA,NA,"South America","Bolivia",NA,NA,NA,"V0223246F","Spermatophyta",NA,NA,NA,NA,"-64.435","-16.7261","V0223246F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"454","2015-03-13 18:47:00-03","F","FMNH-SEEDPLANTS","V0223247F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0223247F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0223247F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"455","2015-03-13 18:47:00-03","F","FMNH-SEEDPLANTS","V0223249F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0223249F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0223249F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"456","2015-03-13 18:47:00-03","F","FMNH-SEEDPLANTS","V0223250F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa",NA,NA,NA,NA,NA,"South America","Brazil",NA,NA,NA,"V0223250F","Spermatophyta",NA,NA,NA,NA,"-52.8731","-10.8339","V0223250F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"457","2015-03-13 18:47:00-03","F","FMNH-SEEDPLANTS","V0223251F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0223251F","Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0223251F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"458","2018-05-10 15:47:40-03","F","FMNH-SEEDPLANTS","V0223252F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa","Ll. Williams","15101","1942","5","2","South America","Venezuela",NA,NA,NA,"V0223252F","Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0223252F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"459","2015-03-13 18:47:00-03","F","FMNH-SEEDPLANTS","V0223254F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0223254F","Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0223254F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"460","2015-03-13 18:47:01-03","F","FMNH-SEEDPLANTS","V0223255F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0223255F","Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0223255F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"461","2015-03-13 18:47:01-03","F","FMNH-SEEDPLANTS","V0223256F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0223256F","Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0223256F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"462","2015-03-13 18:47:01-03","F","FMNH-SEEDPLANTS","V0223257F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa",NA,NA,NA,NA,NA,"South America","Guyana",NA,NA,NA,"V0223257F","Spermatophyta",NA,NA,NA,NA,"-58.7017","4.7364","V0223257F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"463","2015-03-13 18:47:01-03","F","FMNH-SEEDPLANTS","V0223258F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0223258F","Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0223258F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"464","2015-03-13 18:47:01-03","F","FMNH-SEEDPLANTS","V0223259F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa",NA,NA,NA,NA,NA,"South America","Venezuela",NA,NA,NA,"V0223259F","Spermatophyta",NA,NA,NA,NA,"-65.9119","7.0758","V0223259F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA
"465","2015-03-13 18:47:00-03","F","FMNH-SEEDPLANTS","V0223232F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa lessertiana",NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,"V0223232F","Spermatophyta",NA,NA,NA,NA,"-59","5","V0223232F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"lessertiana",NA,NA
"466","2015-03-13 18:47:00-03","F","FMNH-SEEDPLANTS","V0223253F","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","suberosa","Heteropterys suberosa lessertiana",NA,NA,NA,NA,NA,"South America","British Guiana [Guyana]",NA,NA,NA,"V0223253F","Spermatophyta",NA,NA,NA,NA,"-59","5","V0223253F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,"lessertiana",NA,NA
"467","2020-07-23 12:11:30-03","CEPLAC","CEPEC","121039","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","J. A. Lombardi","2035","1997","10","24",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Minas Gerais","Distrito de Fabião, na estrada junto de vereda.","-44.486667","-14.962778",NA,"W. R. Anderson","JANUÁRIA",NA,NA,NA,NA,NA,"44W29'12","14S57'46",NA,NA,NA,NA,"30/12/2004",NA,NA,NA
"468","2020-07-23 12:11:30-03","CEPLAC","CEPEC","138926","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","P. D. Carvalho","374","2002","04","04",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","Estrada de terra para Urandi. Na beira do rio.","-42.5875","-14.751111",NA,"C. Pessoa","LICÍNIO DE ALMEIDA",NA,NA,NA,NA,NA,"42W35'15","14S45'4",NA,NA,NA,NA,"26/08/2013",NA,NA,NA
"469","2020-07-23 12:11:30-03","CEPLAC","CEPEC","63489","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","A. V. Rezende","39","1997","11","09",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Bahia","Fazenda Jatobá.","-45.75","-13.233333",NA,"C. Pessoa","CORRENTINA",NA,NA,NA,NA,NA,"45W45'","13S14'",NA,NA,NA,NA,"30/08/2013",NA,NA,NA
"470","2020-07-23 12:11:30-03","CEPLAC","CEPEC","73090","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","G. Hatschbach","54557","1990","10","15",NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,"Goiás","Rod. Go-327, 2-5Km a oeste cidade.",NA,NA,NA,"W. R. Anderson","alto paraiso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/1996",NA,NA,NA
"471","2020-07-23 12:11:30-03","CEPLAC","CEPEC","138407","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Araújo, G.","302",NA,NA,NA,NA,"Brasil",NA,NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"Bahia",NA,"-45.1930999755859","-11.0482997894287",NA,"Pessoa, C.","FORMOSA DO RIO PRETO",NA,NA,"155006","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"472","2019-11-01 15:03:12-03","UnB","UB","133462","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Rezende, AV","39","1990","11","07","Southern America","Brasil",NA,NA,"Frutos imaturos verdes.; Cerrado",NA,"Dicotyledoneae",NA,"A. Juss.","Bahia","Fazenda Jatobá","-45.75","-13",NA,"Pessoa, C","Correntina",NA,NA,NA,NA,NA,"-45.75","-13","2015","01","15",NA,NA,NA,NA,NA
"473","2020-07-29 09:05:02-03","UnB","UB","217150","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Ratter, JA; Ramos, PCM","6448","1990","09","19","Southern America","Brasil",NA,NA,"Shrub, 2m tall with three trunks, thickerst 5cm diam. 50cm above ground level. Flowers bright yellow; Cerrado",NA,"Dicotyledoneae",NA,"A. Juss.","Distrito Federal","Parque Nacional de Brasília","-47.916667","-15.733333",NA,"Mamede, MCH","Brasília",NA,NA,NA,NA,NA,"-47.916667","-15.733333","2016","09",NA,NA,NA,NA,NA,NA
"474","2020-07-29 09:05:02-03","UnB","UB","217167","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Walter, BMT","2256","1994","10","21","Southern America","Brasil",NA,NA,"Cipó robusto (altura ± 20 m x 0,5 cm de DAP); casca grossa; partes mais lisas com muita lenticela. Corola amarelo-vivo. Frutos com ápice vináceo e restante da sâmara verde. Floração e frutificação ocorrem no dossel da mata; Mata de Galeria do Córreg",NA,"Dicotyledoneae",NA,"A. Juss.","Distrito Federal","Fazenda Água limpa/UnB","-47.916667","-15.95",NA,"Mamede, MCH","Brasília","1060","1060",NA,NA,NA,"-47.916667","-15.95","2016","09",NA,NA,NA,NA,NA,NA
"475","2019-11-01 15:03:12-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Rodrigues, W; Chagas, J","3631","1961","11","28","Southern America","Brasil",NA,NA,"Trepadeira. Flores amarelas; Terra firme, solo arenoso",NA,"Dicotyledoneae",NA,"A. Juss.","Amazonas","Igarapé da Cachoeira Alta do Tarumã","-60.0250015258789","-3.10193991661072",NA,"Mamede, MCH","Manaus",NA,NA,"138090","auto",NA,NA,NA,"2000","10",NA,NA,NA,NA,NA,NA
"476","2020-07-29 09:05:02-03","UnB","UB","217152","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Ratter, JA; Silva, JCS","3685","1976","09","28","Southern America","Brasil",NA,NA,"Petals yellows; Gallery forest",NA,"Dicotyledoneae",NA,"A. Juss.","Distrito Federal","Fazenda Agua Limpa","-47.9296989440918","-15.7797002792358",NA,"Mamede, MCH","Brasília",NA,NA,"70570","auto",NA,NA,NA,"2016","09",NA,NA,NA,NA,NA,NA
"477","2019-11-01 15:03:12-03","UnB","UB","192919","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Taxonomy Class of Universidade de Brasília","180","1974","10","30","Southern America","Brasil",NA,NA,"Shrub.; Stony cerrado.",NA,"Dicotyledoneae",NA,"A. Juss.","Distrito Federal","Parque Municipal do Gama on north side of city of Gama (30 km SW of center of Brasilia).","-47.9296989440918","-15.7797002792358",NA,"Mamede, MCH","Brasília",NA,NA,"70570","auto",NA,NA,NA,"2003",NA,NA,NA,NA,NA,NA,NA
"478","2019-11-01 15:03:12-03","UnB","UB","182336","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Eiten, G; Eiten, LT","8764","1968","09","15","Southern America","Brasil",NA,NA,"All specimens of this number from one plant.; Woody vine forming a dense clump at edge of a brook gully set in a girassy wet campo on a valley floor. Fruit not yet ripe, light green.",NA,"Dicotyledoneae",NA,"A. Juss.","Mato Grosso","250 km along new road NNE of village of Xavantina. 12 km due SW of Royal Society-Royal Geographic Society Base Camp. Along R-10 path to Lago Leo, west of main road.","-52.2566986083984","-15.8900003433228",NA,"Anderson, WR","Barra do Garças",NA,NA,"123012","auto",NA,NA,NA,"1979",NA,NA,NA,NA,NA,NA,NA
"479","2019-11-01 15:03:12-03","UnB","UB","151254","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Oliveira, JE","201","1940","10","12","Southern America","Brasil",NA,NA,"Trepadeira,; Campo sujo.",NA,"Dicotyledoneae",NA,"A. Juss.","Minas Gerais","Faz. do Engenho - Calciolandia.","-45.5393981933594","-20.2819004058838",NA,"Pessoa, C","Arcos",NA,NA,"25000","auto",NA,NA,NA,"2015","01","12",NA,NA,NA,NA,NA
"480","2019-11-01 15:03:12-03","UnB","UB","151259","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Oliveira, JE","188","1940","10","16","Southern America","Brasil",NA,NA,"Arbusto 1,20m.; Cerrado",NA,"Dicotyledoneae",NA,"A. Juss.","Minas Gerais","Faz. Olhos d'Agua","-45.5393981933594","-20.2819004058838",NA,"Pessoa, C","Arcos",NA,NA,"25000","auto",NA,NA,NA,"2015","01","12",NA,NA,NA,NA,NA
"481","2019-11-01 15:03:12-03","UnB","UB","151261","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Magalhães, M","891","1941","11","29","Southern America","Brasil",NA,NA,"Arbusto 3,00 ramos pendulos., flor amarela; Capoeira - Margem do rio Doce",NA,"Dicotyledoneae",NA,"A. Juss.","Minas Gerais","Base da Serra da Ibituruna","-41.9494018554688","-18.8511009216309",NA,"Pessoa, C","Governador Valadares",NA,NA,"50833","auto",NA,NA,NA,"2015","01","12",NA,NA,NA,NA,NA
"482","2019-11-01 15:03:12-03","UnB","UB","133402","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Soares, EA","588","2000","02","11","Southern America","Brasil",NA,NA,"Flores com pétalas, sépalas e estames amarelos.; Liana.; Mata ciliar",NA,"Dicotyledoneae",NA,"A. Juss.","Tocantins","Margem do Rio Tocantins","-48.4171981811523","-10.7081003189087",NA,"Pessoa, C","Porto Nacional",NA,NA,"77281","auto",NA,NA,NA,"2015","01","13",NA,NA,NA,NA,NA
"483","2019-11-01 15:03:12-03","UnB","UB","111305","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Cezare, CHG; Souza-Silva, S; Raimundo, R","109","2007","09","26","Southern America","Brasil",NA,NA,"lenhoso; Cipó. Flor verde claro. Fruto verde claro.; Mata de Galeria não indundável (degradada), borda. Topologia: Suave ondulado.",NA,"Dicotyledoneae",NA,"A. Juss.","Goiás","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-48.0218","-16.6802",NA,"Pessoa, C","Luziânia","770","770",NA,NA,NA,"-48.0218","-16.6802","2015","01","12",NA,NA,NA,NA,NA
"484","2019-11-01 15:03:12-03","UnB","UB","111405","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Cezare, CHG; Machado Neto, A","227","2007","10","21","Southern America","Brasil",NA,NA,"cipó lenhoso, nectário verde claro; Cipó. Flor amarela; Mata de Galeria. Topologia: Inclinado.",NA,"Dicotyledoneae",NA,"A. Juss.","Goiás","Hidrelétrica de Corumbá III, área a ser desmatada para enchimento do reservatório","-48.0013","-16.5957",NA,"Pessoa, C","Luziânia","754","754",NA,NA,NA,"-48.0013","-16.5957","2015","01","12",NA,NA,NA,NA,NA
"485","2019-11-01 15:03:12-03","UnB","UB","133401","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Pessoal do Museu","MG10376","1909","04","23","Southern America","Brasil",NA,NA,"Campo",NA,"Dicotyledoneae",NA,"A. Juss.","Maranhão","Serra de Piracaua",NA,NA,NA,"Pessoa, C",NA,NA,NA,NA,NA,NA,NA,NA,"2015","01","13",NA,NA,NA,NA,NA
"486","2019-11-01 15:03:12-03","UnB","UB","36853","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Mendonça, RC","5761","2004","10",NA,"Southern America","Brasil",NA,NA,NA,NA,"Dicotyledoneae",NA,"A. Juss.","Goiás","Flores de Goiás","-47.989444","-14.278611",NA,"Pessoa, C","Flores de Goiás",NA,NA,NA,NA,NA,"-47.989444","-14.278611","2015","01","14",NA,NA,NA,NA,NA
"487","2020-07-29 09:05:02-03","UnB","UB","217168","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Walter, BMT","2231","1994","09","09","Southern America","Brasil",NA,NA,"Cipó robusto (altura ±15 m x 5,0 cm de DAP); casca com muita lenticela. Botões creme esverdeados com pelos ferrugíneos. Cálice verde-ferrugíneo. Corola amarelo-vivo. Filetes creme-esverdeados; anteras amarelas. Folhas novas com discreta corolação ave",NA,"Dicotyledoneae",NA,"A. Juss.","Distrito Federal","Fazenda Água limpa/UnB","-47.9","-15.933333",NA,"Mamede, MCH","Brasília","1050","1050",NA,NA,NA,"-47.9","-15.933333","2016","09",NA,NA,NA,NA,NA,NA
"488","2020-07-29 09:05:02-03","UnB","UB","217182","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Taxonomy Class of Universidade de Brasília","180","1974","10","30","Southern America","Brasil",NA,NA,"Shrub; Stony cerrado",NA,"Dicotyledoneae",NA,"A. Juss.","Distrito Federal","Parque Municipal do Gama, on north side of city of Gama. (30 km SW of center of Brasília)",NA,NA,NA,"Mamede, MCH",NA,NA,NA,NA,NA,NA,NA,NA,"2016","09",NA,NA,NA,NA,NA,NA
"489","2019-11-01 15:03:12-03","UnB","UB","2931","PreservedSpecimen","Plantae","Malpighiaceae","Heteropterys","nervosa","Heteropterys nervosa","Ramos, PCM","55","1990","10","01","Southern America","Brasil",NA,NA,"Botões beje-alaranjado.; Cipó 5m. Flor amarela; Cerrado.",NA,"Dicotyledoneae",NA,"A. Juss.","Distrito Federal","Parque Nacional de Brasília. Curva da ponte da piscina nova","-47.933333","-15.883333",NA,"Mamede, MCH","Brasília","1020","1250",NA,NA,NA,"-47.933333","-15.883333","2016","09",NA,NA,NA,NA,NA,NA
