"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","recordNumber","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","sex"
"823","2020-11-12 17:02:57-03","UEL","FUEL","10514","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Miranda, AM","2000",NA,NA,"Miranda, AM; Araújo, E; Silva, SI; Gamarras, G","1999","10","19","Brasil","Pernambuco","São Lourenço da Mata","Estação Ecológica do Tapacurá, mata Camocim. Orla da mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,NA,NA,"21764","auto","3613",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA
"824","2020-11-12 17:02:57-03","UEL","FUEL","54337","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Miranda, AM","2015","08","25","Soares, JPG","2015","08","20","Brasil","Pernambuco","São Lourenço da Mata","Mata do Camurim","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,NA,NA,"21764","auto","s.n.",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA
"825","2019-10-16 14:14:42-03","UEL","FUEL","34844","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","L. Freire de Carvalho","1970",NA,NA,"Juliana S. Carneiro; et al.",NA,NA,NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Morro Dois Irmãos, Av. Nyemeyer, Estrada da Gávea, Av. Nyemeyer, Estrada da Gávea","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,"57442","auto","s.n.",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA
"826","2020-11-12 17:02:57-03","UEL","FUEL","37660","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins",NA,NA,NA,NA,"Cavalcanti, DC","1996","03","27","Brasil","São Paulo","Guaratinguetá","Reserva Florestal de Especialistas de Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,NA,NA,NA,NA,NA,"27040","auto","333",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA
"827","2020-11-12 17:02:57-03","UEL","FUEL","45519","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Bernacci, LC; Kotchetkoff-Henriques, O",NA,NA,NA,"Kotchetkoff-Henriques, O; Sandrini, M","2001","02","16","Brasil","São Paulo","Ribeirão Preto","Fazenda Conquista","-47.810001373291","-21.1700000762939",NA,NA,NA,NA,NA,NA,NA,"24390","auto","476",NA,NA,NA,"Tracheophyta","Rosales",NA,NA,NA,NA,NA,NA,NA
"828","2019-11-01 15:08:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","J.R. Perkins","Oliveira, ALR; Santiago, DS","2017","09","06","Silva, KF","2017","07","26","Brasil","Maranhão","Joselândia",NA,"-44.820392","-5.381386","-44.820392","-5.381386","Inventário Florestal Nacional (IFN). Conglomerado MA_437. Subunidade 2. Subparcela 1. Indivíduo 5.&nf;F6 - Medições na subunidade completa; Árvore com 10,0 metros de altura e DAP de 11,5 cm. Casca externa de cor marrom fina e estriada e","UB0128857",NA,NA,NA,NA,NA,"IFN-4373192.1","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"829","2019-11-01 15:08:33-03","UnB","UB","29452","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","J.R. Perkins","Lima, R","1998","07","23","Engevix SA - BSB/BH","1988","06","15","Brasil","Mato Grosso","Alta Floresta","Alta Floresta","-57","-9.5","-57","-9.5",NA,NA,NA,NA,NA,NA,NA,"124","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"830","2019-11-01 15:08:33-03","UnB","UB","166263","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","J.R. Perkins",NA,NA,NA,NA,"Silveira, RG; Pires, FRS; Oliveira, K; Canani, LG","1996","12","13","Brasil","Minas Gerais","Rio Preto","AHE de Mello","-43.8278007507324","-22.0891990661621",NA,NA,"Árvore 10m. Botões florais ferrugíneos; pétalas creme esverdeadas.; Ambiente antrofizado",NA,NA,NA,NA,"20815","auto","30602","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"831","2019-11-01 15:08:33-03","UnB","UB","189451","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","J.R. Perkins","Lima, R",NA,NA,NA,"Lindeman, JC","1966","10","17","Brasil","Paraná ","Fênix","Fazenda near Fenix on the Rio Ivaí","-51.9791984558105","-23.9160995483398",NA,NA,NA,NA,NA,NA,NA,"16297","auto","2737","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"832","2019-11-01 15:08:33-03","UnB","UB","4513","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","J.R. Perkins","Munhoz, CBR",NA,NA,NA,"Munhoz, CBR","1995","01","07","Brasil","Distrito Federal","Brasília","Asa Norte em frente ao Cenargen/Embrapa","-47.9","-15.733333","-47.9","-15.733333","Ramos com pelos curtos ferrugíneos, superfície abaxial das folhas também; botões jovens ferrugíneos.; Árvore 6m. Flor esverdeada; Campo sujo perturbado com domínio de capim gordura.",NA,NA,"1018","1018",NA,NA,"215","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"833","2019-11-01 15:08:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","J.R. Perkins","Oliveira, ALR","2018","01","25","Silva, RM","2017","08","08","Brasil","Maranhão","São Domingos do Maranhão",NA,"-44.459722","-5.58","-44.459722","-5.58","Inventário Florestal Nacional (IFN). Medições na subunidade completa. Conglomerado MA-522. Subunidade 1. Subparcela 5. Indivíduo 1; Árvore; 20m de altura; DAP 16,1cm. Base do caule reta. Casca externa escura, interna amarelada; espessu","UB0126234","UB0126234",NA,NA,NA,NA,"IFN-522551.5","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"834","2019-11-01 15:08:33-03","UnB","UB","114569","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","J.R. Perkins","Bernacci, LC",NA,NA,NA,"Henriques, OK","2001","02","16","Brasil","São Paulo","Ribeirão Preto","Fazenda Conquista.","-47.810001373291","-21.1700000762939",NA,NA,"Apresentando muitos frutos escuros.; Árvore 4m.; Beira de mata.",NA,NA,NA,NA,"24390","auto","476","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA
"835","2019-11-01 15:08:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C. Johnst.) M.C. Johnst.","Lima, R","1984","09","20","Heringer, EP","1968","05","20","Brasil","Distrito Federal","Brasília",NA,"-47.9296989440918","-15.7797002792358",NA,NA,"Madeira de lei usada em construções; Árvore 5m; Solo fértil",NA,NA,NA,NA,"70570","auto","11652","Southern America",NA,NA,"Dicotyledoneae",NA,"reitzii",NA,NA,NA,NA,NA,NA
"836","2019-11-01 15:08:33-03","UnB","UB","166262","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C. Johnst.) M.C. Johnst.","Lima, R","1984","09","20","Porto, C",NA,NA,NA,"Brasil","São Paulo","Aparecida",NA,"-45.2299995422363","-22.8400001525879",NA,NA,NA,NA,NA,NA,NA,"18706","auto","250","Southern America",NA,NA,"Dicotyledoneae",NA,"reitzii",NA,NA,NA,NA,NA,NA
"837","2019-10-03 10:04:27-03","UFSCar","SORO","2702","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins",NA,NA,NA,NA,"Francisco, E.M.; Pavão, O.C.; Alves, J.","1998","03","19","Brasil","Paraná","Arapongas","Fazenda do Bulle","-51.4244003295898","-23.4193992614746",NA,NA,NA,NA,NA,NA,NA,"18630","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"838","2019-10-03 10:04:27-03","UFSCar","SORO","1691","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","G. Perkins",NA,NA,NA,NA,NA,"2008","03","13","Brasil","São Paulo","Iperó","Floresta Nacional de Ipanema","-47.6800003051758","-23.3500003814697",NA,NA,NA,NA,NA,NA,NA,"17831","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"839","2019-05-06 12:01:58-03","UFU","HUFU","32710","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Carvalho, L.F. de","1970",NA,NA,"Freire, C.V.","1970",NA,NA,"Brasil","Rio de Janeiro",NA,"Morro Dois Irmãos, Rua estrada da Gávea. Av. Niemeyer.",NA,NA,NA,NA,NA,"HUFU00021830","HUFU00021830",NA,NA,NA,NA,"1970",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"840","2019-05-06 12:01:58-03","UFU","HUFU","25310","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Torres, R.B.","1991","03","08","Krieger, P.L.; et al.","1989","04","01","Brasil","Minas Gerais","Caparaó","Campos Altos","-41.9043998718262","-20.523099899292",NA,NA,"Árvore pequena, flores esverdeadas.","HUFU00021827","HUFU00021827","1100","1100","15056","auto","23555",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"841","2019-05-06 12:01:58-03","UFU","HUFU","25302","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Krieger, L.","1980","02","12","Krieger, P.L.","1980","02","12","Brasil","Minas Gerais","Juíz de Fora",NA,"-43.3502998352051","-21.7642002105713",NA,NA,"Árvore regular, cultivada.","HUFU00021825","HUFU00021825",NA,NA,"36144","auto","17391",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"842","2019-05-06 12:01:58-03","UFU","HUFU","53353","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Hatschbach, G.","2008",NA,NA,"Silva, J.M.; Ribas, O.S. & Andrade, C.C.A.","2008","04","26","Brasil","Paraná","Diamante do Norte","Estação Ecológica do Caiuá","-52.8596992492676","-22.656400680542",NA,NA,"Árvore, ca. 8 m. Flor creme, fruto verde.; Floresta estacional semidecidual.","HUFU00021826","HUFU00021826",NA,NA,"16110","auto","6574",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"843","2019-05-06 12:01:58-03","UFU","HUFU","24833","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Vieira, A.O.S.","2000",NA,NA,"Pavão, O.C.","2000","05","26","Brasil","Paraná","Rancho Alegre","Fazenda Congonhas","-50.9131011962891","-23.0699996948242",NA,NA,"Árvore, ca. 6 m. Frutos imaturos verdes.; Borda de mata.","HUFU00021829","HUFU00021829",NA,NA,"11419","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"844","2019-05-06 12:01:58-03","UFU","HUFU","60034","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins",NA,NA,NA,NA,"Gonçalves, R.M.G.","2010","05","13","Brasil","São Paulo","Piracicaba","Estação Experimental de Tupi","-47.6399993896484","-22.7199993133545",NA,NA,"Árvore, ca. 7 m alt. Tronco liso, copa aberta, flores verde-amreladas, frutos imaturos verdes e maduros negros.; cultivada na Unidade.","HUFU00021828","HUFU00021828",NA,NA,"44778","auto","s.n",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"845","2020-08-20 15:00:19-03","UFSC","FLOR","16206","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Pinto, T.T.",NA,NA,NA,"Pinto, T.T.",NA,NA,NA,"Brasil","Paraná","Cascavel","Parque Tarqüínio Joslin dos Santos.","-53.4552993774414","-24.9557991027832",NA,NA,"Fruto Imaturo, verde, pequeno. nota da Curadoria FLOR: coletada possivelmente em 2011.","FLOR0016206",NA,NA,NA,"47841","auto","s.n.",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA
"846","2020-08-20 20:41:57-03","UFSC","FLOR","26591","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Sobral, M.; Jarenkow, J.A.","1992",NA,NA,"Jarenkow, J.A.","1992","03","24","Brasil","Rio Grande do Sul","Torres","Entre o Rio do Terra e Morro Azul.","-49.7268981933594","-29.3353004455566",NA,NA,"árvore, flor verdosa, 10m altura","FLOR0026591",NA,NA,NA,"20837","auto","2094",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA
"847","2020-08-20 20:41:57-03","UFSC","FLOR","5281","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.","Amaral, L.G.","1984",NA,NA,"Amaral, L.G.","1984","04","30","Brasil","Santa Catarina","Florianópolis","Associação Coral de Florianópolis, Córrego Grande, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,NA,"FLOR0005281",NA,NA,NA,"27000","auto","211",NA,NA,NA,NA,"Rosales","reitzii",NA,NA,NA,NA,NA,NA
"848","2020-08-20 20:41:57-03","UFSC","FLOR","37490","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Falkenberg, D.B.","2010",NA,NA,"Klein, R.M.","1967","04","18","Brasil","Santa Catarina","Florianópolis","Morro do Ribeirão, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arvoreta, flor amarela, 8m altura","FLOR0037490",NA,"100","100","27000","auto","7339",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA
"849","2020-08-20 20:41:57-03","UFSC","FLOR","7441","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.","Reis, A.","1981",NA,NA,"Reis, A.; Tavares, A.","1981","10","01","Brasil","Santa Catarina","Florianópolis","Ratones, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"árvore, Fruto Maduro, preto, 20m altura. Matriz do Projeto Nativas Fpólis. Sigla CqI.","FLOR0007441",NA,"30","30","27000","auto","272",NA,NA,NA,NA,"Rosales","reitzii",NA,NA,NA,NA,NA,NA
"850","2020-08-20 20:41:57-03","UFSC","FLOR","37489","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Falkenberg, D.B.","2010",NA,NA,"Klein, R.M.; Bresolin, A.","1965","05","19","Brasil","Santa Catarina","Florianópolis","Rio Vermelho, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"árvore, flor esverdeada, 10m altura","FLOR0037489",NA,"3","3","27000","auto","6011",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA
"851","2020-08-20 20:41:57-03","UFSC","FLOR","43367","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Vieira, S.","1994",NA,NA,"Vieira, S.","1994","09","17","Brasil","Santa Catarina","Florianópolis","UFSC, Próximo ao depatamento de química, Ilha de Santa Catarina.","-48.5491981506348","-27.596700668335",NA,NA,"arbóreo, Fruto Maduro, marrom, 10m altura","FLOR0043367",NA,"10","10","27000","auto","3",NA,NA,NA,NA,"Rosales",NA,NA,NA,NA,NA,NA,NA
"852","2020-08-20 20:41:57-03","UFSC","FLOR","16341","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa reitzii","(M.C.Johnst.) M.C.Johnst.","Klein, R.M.","1986",NA,NA,"Pastore, U.; Klein, R.M.","1986","03","24","Brasil","São Paulo","Teodoro Sampaio","Sul da Reserva Florestal, Argelim.","-52.1599998474121","-22.5300006866455",NA,NA,"arbóreo, 10m altura","FLOR0016341",NA,NA,NA,"54606","auto","65",NA,NA,NA,NA,"Rosales","reitzii",NA,NA,NA,NA,NA,NA
"853","2018-08-24 20:07:00-03","UFMT","UFMT","34476","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Nave, A.G.; Lopes, R.F.","1998",NA,NA,"Nave, A.G.; Dário, F.R.; Lopes, R.F.; Bertani, D.F.","1997","09","10","Brasil","Mato Grosso","Pontes e Lacerda","Quinto braço da Mineradora Santa Elina.","-59.754444","-14.630833","-59.754444","-14.630833","Arbóreo. Altura de 12 m e com fruto marrom, semente preta.; Floresta Estacional Semidecidual.",NA,NA,NA,NA,NA,NA,"2040",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"854","2019-05-17 13:37:56-03","UFMT","UFMT","34478","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Ivanauskas, N.M.","1998",NA,NA,"Ivanauskas, N.M.; Árbocz, G.F.; Silva, M.M.R.","1997","06","06","Brasil","Mato Grosso","Nova Monte Verde","Estrada de acesso à Nova Bandeirantes.","-57.466667","-9.966667","-57.466667","-9.966667","Árvore de 8m. Frutos verdes.; Floresta Ombrófila Aberta.",NA,NA,NA,NA,NA,NA,"2052",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"855","2018-08-24 20:07:00-03","UFMT","UFMT","34477","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Assis, M.C.","1998",NA,NA,"Assis, M.C.; Árbocz, G.F.; Silva, M.R.; Zanella, J.","1997","07","04","Brasil","Mato Grosso","Aripuanã","Margem da Mt-420 a 42,4 km da cidade em direção a Juruena.","-59.249167","-10.266111","-59.249167","-10.266111","Árvore de 25m. Frutos imaturos verdes.; Floresta Ombrófila alterada pela retirada de madeira.",NA,NA,NA,NA,NA,NA,"484",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"856","2018-08-24 20:07:00-03","UFMT","UFMT","34475","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Souza, V.C.",NA,NA,NA,"Nave, A.G.; Dário, F.R.; Lopes, R.F.; Bertani, D.F.","1997","07","15","Brasil","Mato Grosso","Cláudia","Estrada da Fazenda Inês Maria, ao rio Renato.","-55.158333","-11.928056","-55.158333","-11.928056","Arbóreo. Altura de 25 m e com fruto imaturo, semente preta.; Contato Savana Florestal/Floresta Estacional/ Floresta Ombrófila.",NA,NA,NA,NA,NA,NA,"1625",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"857","2018-08-24 20:07:00-03","UFMT","UFMT","34479","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Ivanauskas, N.M.","1998",NA,NA,"Árbocz, G.F.; Ivanauskas, N.M.; Silva, M.M.R.","1997","06","07","Brasil","Mato Grosso","Alta Floresta","Adjacências do hotel Floresta Amazônica.","-56.0861015319824","-9.87555980682373",NA,NA,"Árvore 12 m. Frutos imaturos verdes.; Floresta Ombrófila Aberta.",NA,NA,NA,NA,"109392","auto","3987",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"858","2018-08-24 20:07:00-03","UFMT","UFMT","37709","S","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","Caxambu, M.G.",NA,NA,NA,"Carvalho, B.M.","2006","08","17","Brasil","Paraná","Engenheiro Beltrão","Reserva Floretal de Figueira D'Oeste PR-082, km 7,5.","-52.2691993713379","-23.7971992492676",NA,NA,"Árvore heliófita de folhas glabras, com nervuras pilosas na face inferior. Frutos imaturos verdes.",NA,NA,NA,NA,"20288","auto","s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"859","2021-03-04 15:45:55-03","IF","SPSF","41381","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","Perkins","G.Hatschbach",NA,NA,NA,"J.M.Silva & O.S.Ribas & C.C.A.Andrade","2008","04","26","Brasil","PR","Diamante do Norte","Estação Ecológica de Caiuá","-52.8596992492676","-22.656400680542",NA,NA,"COLETA: Floresta Estacional Semidecidual.&nf;Árvore 8m, flor creme, fruto verde.;",NA,NA,NA,NA,"16110","auto","6574","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"860","2021-03-04 15:45:55-03","IF","SPSF","16348","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"D.C.Cavalcanti & B.Soares Filho","1992","10","04","Brasil","SP","Guaratinguetá","Escola de Especialistas da Aeronáutica","-45.189998626709","-22.8099994659424",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"27040","auto","120","América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"861","2021-03-04 15:45:55-03","IF","SPSF","45470","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","(Perkins)","R.B.Torres",NA,NA,NA,"R.B.Torres & N.Figueiredo & A.R.de Oliveira","1988","06","17","Brasil","SP","Itaberá","Estação Ecológica","-49.1300010681152","-23.8600006103516",NA,NA,"COLETA: Mata Secundária&nf;Árvore 12m; córtex cinza e frutos jovens verdes.;",NA,NA,"624","624","29370","auto","337","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"862","2021-03-04 15:45:55-03","IF","SPSF","23247","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa",NA,NA,NA,NA,NA,"L.C.Souza","1998","03","17","Brasil","SP","Itapetininga","Estação Experimental","-48.0499992370605","-23.5900001525879",NA,NA,"COLETA: XLS: SPSFAntigo; GEOGRAFIA: mata&nf;;",NA,NA,NA,NA,"40712","auto","300","América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"863","2021-03-04 15:45:55-03","IF","SPSF","07609","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"B.Costa","1958","03","25","Brasil","SP","Nova Europa","fazenda Itaquere","-48.560001373291","-21.7700004577637",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"12872","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"864","2021-03-04 15:45:55-03","IF","SPSF","441251","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa","(Perkins)","J.A.Pastore","2010","11","23","R.M.G.Gonçalves","2010","05","13","Brasil","SP","Piracicaba","Estação Experimental de Tupi","-47.6399993896484","-22.7199993133545",NA,NA,"COLETA: Nome popular: saguaragi&nf;Árvore 7m altura; tronco liso, copa aberta, flores cor verde-amarelada; frutos imaturos verdes e maduros negros.; GEOGRAFIA: Cultivada na Unidade;",NA,NA,NA,NA,"44778","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales",NA,"Magnoliopsida",NA,NA,NA,NA,NA
"865","2021-03-04 15:45:55-03","IF","SPSF","04379","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"M.A. Cunha","1952","02","04","Brasil","SP","São Paulo","Arboreto de Vila Amalia","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"866","2021-03-04 15:45:55-03","IF","SPSF","02051","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"D.Bento Pickel","1943","06","11","Brasil","SP","São Paulo","Arboreto de Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"867","2021-03-04 15:45:55-03","IF","SPSF","07534","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"A. Rodrigues","1937","08","01","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"868","2021-03-04 15:45:55-03","IF","SPSF","07345","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"M.Koscinski","1943","02","01","Brasil","SP","São Paulo","Vila Amália","-46.6300010681152","-23.5400009155273",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"53584","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"869","2021-03-04 15:45:55-03","IF","SPSF","10730","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"M.Koscinski","1931","03","21","Brasil","SP","Socorro",NA,"-46.5200004577637","-22.5900001525879",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"17674","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
"870","2021-03-04 15:45:55-03","IF","SPSF","13548","PreservedSpecimen","Plantae","Rhamnaceae","Colubrina","glandulosa","Colubrina glandulosa var. reitzii",NA,NA,NA,NA,NA,"E.C.Fonseca","1988","03","09","Brasil","SP","Teodoro Sampaio","P.E.Morro do Diabo","-52.1599998474121","-22.5300006866455",NA,NA,"COLETA: XLS: SPSFAntigo;",NA,NA,NA,NA,"54606","auto",NA,"América do Sul",NA,NA,"Magnoliophyta","Rosales","var. reitzii","Magnoliopsida",NA,NA,NA,NA,NA
