"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","stateProvince","phylum","order","scientificNameAuthorship","identifiedBy","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","infraspecificEpithet","typeStatus"
"1592","2019-05-06 11:55:11-03","UFU","HUFU","21149","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Araújo, G.M.; Mendes, S.","2725","1999","09","10",NA,"Brasil",NA,NA,"Vereda.","HUFU00027817","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Estrada para Campo Florido, Meio esquerdo da vereda 2.","-48.2771987915039","-18.9186000823975","HUFU00027817",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1593","2019-05-06 11:55:11-03","UFU","HUFU","20326","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Lemos, M.T.O.","s.n.","1999","01","15",NA,"Brasil",NA,NA,"Herbácea ca. de 1,20 m.; Vereda.","HUFU00027850","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Estrada para Campo Florido, Vereda 2.","-48.2771987915039","-18.9186000823975","HUFU00027850",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1594","2019-05-06 11:55:11-03","UFU","HUFU","18394","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Lemos, M.T.O.","s.n.","1998","12","04",NA,"Brasil",NA,NA,"Vereda.","HUFU00027845","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Estrada para Campo Florido, Vereda 2.","-48.2771987915039","-18.9186000823975","HUFU00027845",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1595","2019-05-06 11:55:11-03","UFU","HUFU","21555","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Lemos, M.T.O.","s.n.","1999","11","05",NA,"Brasil",NA,NA,"Erva com flor marrom.; Vereda.","HUFU00028653","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Estrada para Campo Florido, Vereda 2, borda e meio direito.","-48.2771987915039","-18.9186000823975","HUFU00028653",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1596","2019-05-06 11:55:11-03","UFU","HUFU","21579","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Lemos, M.T.O.","s.n.","1999","10","08",NA,"Brasil",NA,NA,"Erva com flor marrom.; Vereda.","HUFU00027849","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Estrada para Campo Florido, Vereda 2, borda e meio do lado direito.","-48.2771987915039","-18.9186000823975","HUFU00027849",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1597","2019-05-06 11:55:11-03","UFU","HUFU","21549","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Lemos, M.T.O.","s.n.","1999","11","05",NA,"Brasil",NA,NA,"Erva frequente, flor marrom.; Vereda.","HUFU00027847","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Estrada para Campo Florido, Vereda 2, borda e meio do lado direito.","-48.2771987915039","-18.9186000823975","HUFU00027847",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1598","2019-05-06 11:55:11-03","UFU","HUFU","20458","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Lemos, M.T.O.","s.n.","1999","02","19",NA,"Brasil",NA,NA,"Vereda.","HUFU00027840","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Estrada para Campo Florido, Vereda 2, lado direito, meio.","-48.2771987915039","-18.9186000823975","HUFU00027840",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1599","2019-05-06 11:55:11-03","UFU","HUFU","40925","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Oliveira, G.C.","2153","2002","12","26",NA,"Brasil",NA,NA,"Herbácea ca. de 0,80 m. Amarela.; Vereda.","HUFU00027809","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.","-48.2771987915039","-18.9186000823975","HUFU00027809",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1600","2019-05-06 11:55:11-03","UFU","HUFU","40924","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Oliveira, G.C.","1768","2002","11","27",NA,"Brasil",NA,NA,"Herbácea ca. de 0,40 m. Amarela.; Vereda.","HUFU00027808","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Fazenda das Perobas, A 250 metros da BR 497, na altura do km 18.","-48.2771987915039","-18.9186000823975","HUFU00027808",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1601","2019-05-06 11:55:11-03","UFU","HUFU","181","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Vieira, R.C.; Egypto, C.","176","1981","12","16",NA,"Brasil",NA,NA,"Erva, ca. 60 cm.; Brejo.","HUFU00027870","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Fazenda do Glória","-48.2771987915039","-18.9186000823975","HUFU00027870",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1602","2019-05-06 11:55:11-03","UFU","HUFU","40920","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Oliveira, G.C.","2326","2003","01","21",NA,"Brasil",NA,NA,"Herbácea, ca. 0,45 m. Amarela.; Vereda.","HUFU00028661","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Fazenda Estiva, A 10 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975","HUFU00028661",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1603","2019-05-06 11:55:11-03","UFU","HUFU","40919","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Oliveira, G.C.","1864","2002","12","23",NA,"Brasil",NA,NA,"Herbácea ca. de 0,60 m.; Vereda.","HUFU00027829","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Fazenda Estiva, A 10 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975","HUFU00027829",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1604","2019-05-06 11:55:11-03","UFU","HUFU","37574","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Oliveira, G.C.","2269","2003","01","21",NA,"Brasil",NA,NA,"Herbácea, ca. 0,7 m. Amarela.; Vereda.","HUFU00027813","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Fazenda Pinsplan, A 6 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975","HUFU00027813",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1605","2019-05-06 11:55:11-03","UFU","HUFU","40921","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Oliveira, G.C.","1817","2002","12","23",NA,"Brasil",NA,NA,"Herbácea ca. de 0,45 m.; Vereda.","HUFU00027827","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Fazenda Pinusplan, A 6 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975","HUFU00027827",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1606","2019-05-06 11:55:11-03","UFU","HUFU","40922","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Oliveira, G.C.","1511","2002","11","25",NA,"Brasil",NA,NA,"Herbácea ca. de 0.35 m. Amarela.; Vereda.","HUFU00027828","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Fazenda Pinusplan, A 6 km da BR 050, na altura do km 25.","-48.2771987915039","-18.9186000823975","HUFU00027828",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1607","2019-05-06 11:55:11-03","UFU","HUFU","37569","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Oliveira, G.C.","1727","2002","11","27",NA,"Brasil",NA,NA,"Herbácea ca. de 0,55 m. Amarela.; Vereda.","HUFU00027811","Minas Gerais",NA,NA,"(Vahl) Gale","Araújo, A.C.","Uberlândia","Fazenda Rio das Pedras, A 300 metros da BR 497, na altura do km 5.","-48.2771987915039","-18.9186000823975","HUFU00027811",NA,NA,"2005",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1608","2019-05-06 11:55:11-03","UFU","HUFU","37579","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Oliveira, G.C.","2094","2002","12","26",NA,"Brasil",NA,NA,"Herbácea ca. de 0,50 m. Amarela.; Vereda.","HUFU00027812","Minas Gerais",NA,NA,"(Vahl) Gale","Araújo, A.C.","Uberlândia","Fazenda Rio das Pedras, A 300 metros da BR 497, na altura do km 5.","-48.2771987915039","-18.9186000823975","HUFU00027812",NA,NA,"2005",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1609","2019-05-06 11:55:11-03","UFU","HUFU","32492","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Barbosa, A.A.A.","s.n.","2002","11","08",NA,"Brasil",NA,NA,"Erva com botão.; Vereda.","HUFU00027816","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Reserva do Clube Caça e Pesca Itororó","-48.2771987915039","-18.9186000823975","HUFU00027816",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1610","2019-05-06 11:55:11-03","UFU","HUFU","39724","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Oliveira, G.C.","801","2002","06","22",NA,"Brasil",NA,NA,"Herbácea, ca. 1,2 m.; Vereda.","HUFU00027803","Minas Gerais",NA,NA,"(Vahl) Gale","Araújo, A.C.","Uberlândia","Reserva do Clube Caça e Pesca Itororó, A 300 metros da estrada vicinal RM 479, na altura do km 1,3.","-48.2771987915039","-18.9186000823975","HUFU00027803",NA,NA,"2005",NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1611","2019-05-06 11:55:11-03","UFU","HUFU","17894","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Barbosa, A.A.A.; Amaral, A.F.","s.n.","1998","10","09",NA,"Brasil",NA,NA,"Vereda.","HUFU00028659","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Reserva do Clube Caça e Pesca Itororó, Borda da vereda 1, área queimada em junho.","-48.2771987915039","-18.9186000823975","HUFU00028659",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1612","2019-05-06 11:55:11-03","UFU","HUFU","21599","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Barbosa, A.A.A.; Mendes, S.","2421","1999","11","05",NA,"Brasil",NA,NA,"Vereda.","HUFU00027818","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Reserva do Clube Caça e Pesca Itororó, Borda direita da vereda 1, presente na área queimada.","-48.2771987915039","-18.9186000823975","HUFU00027818",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1613","2019-05-06 11:55:11-03","UFU","HUFU","18888","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Barbosa, A.A.A.; Amaral, A.F.","1691","1999","02","05",NA,"Brasil",NA,NA,"Erva.; Vereda.","HUFU00028650","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Reserva do Clube Caça e Pesca Itororó, Borda esquerda da vereda 1.","-48.2771987915039","-18.9186000823975","HUFU00028650",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1614","2019-05-06 11:55:11-03","UFU","HUFU","18893","S","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Amaral, A.F.; Barbosa, A.A.A. & Pedroni, F.","1696","1998","12","04",NA,"Brasil",NA,NA,"Erva.","HUFU00028663","Minas Gerais",NA,NA,"(Vahl) Gale",NA,"Uberlândia","Reserva do Clube Caça e Pesca Itroró, Borda do lado esquerdo do braço da vereda 1.","-48.2771987915039","-18.9186000823975","HUFU00028663",NA,NA,NA,NA,NA,NA,NA,"58223","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1615","2020-08-20 20:41:11-03","UFSC","FLOR","2927","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Smith, L.B.; Klein, R.M. & Hatschbach, G.","14550","1965","01","15",NA,"Brasil",NA,NA,NA,"FLOR0002927","Paraná",NA,"Poales","(Vahl) Gale","Smith, S.F.","Castro","Carambei by Rio São João.","-50.033333","-24.5",NA,"950","950","1965",NA,NA,"50º2'W","24º30'S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1616","2020-08-20 14:59:17-03","UFSC","FLOR","33025","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Trevisan, R.","1127","2011","12","17",NA,"Brasil",NA,NA,"Possui amostra em sílica para estudos moleculares","FLOR0033025","Rio Grande do Sul",NA,"Poales","(Vahl) Gale","Weber, P.","Quaraí","Cerro do Jarau.","-56.510556","-30.200556",NA,NA,NA,"2017","03",NA,"56º30'38''W","30º12'2''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1617","2020-08-20 20:41:11-03","UFSC","FLOR","41887","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Damasceno-Junior, G.A.; Guglieri, A.; Caporal, F.J.M.; Macedo-Alves, F. & Bertazzoni, E.C.","4661","2006","12","12",NA,"Brasil",NA,NA,"erva, 0,8m altura. lembra junco. Exsicata recebida de CGMS 18557.","FLOR0041887","Mato Grosso do Sul",NA,"Poales","(Vahl) Gale","Weber, P.","Campo Grande","APA do Guariroba.","-54.309722","-20.696667",NA,"570","570","2013",NA,NA,"54º18'35''W","20º41'48''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1618","2020-08-20 20:41:11-03","UFSC","FLOR","43072","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Eiten, G.; Eiten, L.T.","5477","1963","09","07",NA,"Brasil",NA,NA,"In open dryish soil at the brook, #?##?#Riacho Curralin.","FLOR0043072","Maranhão",NA,"Poales","(Vahl) Gale","Weber, P.","São Raimundo das Mangabeiras","A 47 Km da cidade e 69 Km das Balsas que se localiza entre as duas cidades. Na casa de Manoel Ferreira.","-45.747222","-7.137222",NA,"300","300","2013",NA,NA,"45º44'50''W","7º8'14''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1619","2020-08-20 14:59:17-03","UFSC","FLOR","50921","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Eiten, G.; Eiten, L.T.","5095","1962","12","14",NA,"Brasil",NA,NA,"General vegetation: campo serrado (a type of scrubby woodland originally) on upland, or very rarely forest. Open marsh or dense secondary forest ('mata') along the streams Habitat: In moist to soaking soil in open ground at side of sm","FLOR0050921","São Paulo",NA,"Poales","(Vahl) Gale","Weber, P.A.P.","Mogi Guaçu","Campos das Sete Lagoas. Fazenda Campininha, just north of Rio Moji-Guaçu. 4.0, km NNW of Padua Sales. (About 27 km NW of city of Moji-Mirim)","-47.119444","-22.188333",NA,"575","575","2017","11",NA,"47º7'10''W","22º11'18''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1620","2020-08-20 14:59:17-03","UFSC","FLOR","55144","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Verdi, M.; Prata, A.P.; Klettenberg, D.H.; Aona, L.Y.S.; Klemz, G. & Belinello, R.","953","2000","08","21",NA,"Brasil",NA,NA,NA,"FLOR0055144","Bahia",NA,"Poales","(Vahl) Gale","Costa, S.M.","Mucugê","capão, Cachoeira do Riachinho, afloramentos.","-41.515278","-12.904444",NA,"825","825","2009","12",NA,"41º30'55''W","12º54'16''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1621","2020-08-20 14:59:17-03","UFSC","FLOR","55594","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Ribas, O.S.; Pereira-Silva, G.; et alii","13741","2008","09","04",NA,"Brasil",NA,NA,"erva cespitosa, frequência ocasional","FLOR0055594","Tocantins",NA,"Poales","(Vahl) Gale","Prata, A.P.","Barra do Ouro","fazenda Santa Rosa, Córrego Bacabal.","-47.704444","-7.732222",NA,NA,NA,"2008","11",NA,"47º42'16''W","7º43'56''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1622","2020-08-20 14:59:17-03","UFSC","FLOR","57445","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Weber, P.; Ardissone, R.E.","71","2012","04","03",NA,"Brasil",NA,NA,"com frutosPossui amostra em sílica para estudos moleculares","FLOR0057445","Paraná",NA,"Poales","(Vahl) Gale","Weber, P.","Palmas","Refúgio da vida silvestre, Fazenda São Pedro (Prop. Zeni Mello).","-51.662222","-26.550833",NA,"1059","1059",NA,NA,NA,"51º39'44''W","26º33'3''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1623","2020-08-20 14:59:17-03","UFSC","FLOR","57456","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Weber, P.; Ardissone, R.E.","61","2012","04","01",NA,"Brasil",NA,NA,"com frutosPossui amostra em sílica para estudos moleculares","FLOR0057456","Paraná",NA,"Poales","(Vahl) Gale","Weber, P.","Jaguariaíva","Parque Estadual do Cerrado.","-49.657778","-24.221111",NA,"950","950",NA,NA,NA,"49º39'28''W","24º13'16''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1624","2020-08-20 14:59:17-03","UFSC","FLOR","57459","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Weber, P.; Ardissone, R.E.","66","2012","04","01",NA,"Brasil",NA,NA,"com frutosPossui amostra em sílica para estudos moleculares","FLOR0057459","Paraná",NA,"Poales","(Vahl) Gale","Weber, P.","Jaguariaíva","Parque Estadual do Cerrado.","-49.657778","-24.221111",NA,"950","950",NA,NA,NA,"49º39'28''W","24º13'16''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1625","2020-08-20 14:59:17-03","UFSC","FLOR","57465","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Weber, P.; Trevisan, R.; Campestrini, S. & Venturi, S.","197b","2013","01","19",NA,"Brasil",NA,NA,"com frutosPossui amostra em sílica para estudos moleculares. Possui três amostras","FLOR0057465","Paraná",NA,"Poales","(Vahl) Gale","Weber, P.","Palmas","Refúgio da vida silvestre.","-51.6075","-26.533611",NA,NA,NA,NA,NA,NA,"51º36'27''W","26º32'1''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1626","2020-08-20 14:59:17-03","UFSC","FLOR","57489","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Weber, P.; Ardissone, R.E.","57","2012","03","31",NA,"Brasil",NA,NA,"com frutosPossui amostra em sílica para estudos moleculares","FLOR0057489","Paraná",NA,"Poales","(Vahl) Gale","Weber, P.","Balsa Nova","Rumo à Ponte dos Arcos.","-49.715","-25.538333",NA,"914","914",NA,NA,NA,"49º42'54''W","25º32'18''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1627","2020-08-20 20:41:11-03","UFSC","FLOR","57802","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Irwin, H.S.; et alii","16132","1966","05","27",NA,"Brasil",NA,NA,"Caespitose, the culms to 1,5 m tall","FLOR0057802","Mato Grosso",NA,"Poales","(Vahl) Gale","Weber, P.","Mato Grosso","Serra do Roncador, ca 160 km N of Xavantina.",NA,NA,NA,"500","500","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1628","2020-08-20 20:41:11-03","UFSC","FLOR","57806","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Irwin, H.S.; et alii",NA,"1966","05","31",NA,"Brasil",NA,NA,"Habitat: Gallery margin. Caespitose, the culms ca 2 meter tall","FLOR0057806","Mato Grosso",NA,"Poales","(Vahl) Gale","Koyama","Mato Grosso","Serra do Roncador, ca 86 km N of Xavantina.",NA,NA,NA,NA,NA,"1973",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1629","2020-08-20 14:59:17-03","UFSC","FLOR","60703","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Munhoz, C.B.R.; Eugênio, C.U.O. & Melo, T.R.B.","7814",NA,NA,NA,NA,"Brasil",NA,NA,"Habitat: Vereda","FLOR0060703","Distrito Federal",NA,"Poales","(Vahl) Gale","Weber, P.A.P.","Brasília","Parque Nacional de Brasília.","-47.976667","-15.775278","FLOR0060703",NA,NA,"2017","11",NA,"47º58'36''W","15º46'31''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1630","2020-08-20 14:59:17-03","UFSC","FLOR","60705","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Munhoz, C.B.R.; Eugênio, C.U.O. & Melo, T.R.B.","7816",NA,NA,NA,NA,"Brasil",NA,NA,NA,"FLOR0060705","Distrito Federal",NA,"Poales","(Vahl) Gale",NA,"Brasília","Parque Nacional de Brasília.","-47.976667","-15.775278","FLOR0060705",NA,NA,NA,NA,NA,"47º58'36''W","15º46'31''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1631","2020-08-20 14:59:17-03","UFSC","FLOR","61012","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Aona, L.Y.S.; Costa, G.; Fonseca, W. & Jardim, J.G.","1907","2013","01","06",NA,"Brasil",NA,NA,"Erva, cespitosa, folhas verdes, inflorescencia castanha","FLOR0061012","Bahia",NA,"Poales","(Vahl) Gale","Weber, P.","Boa Nova","Parque Nacional de Boa Nova, ramal para a fazenda Liberdade, setor Sul.","-40.123889","-14.421111","FLOR0061012","956","956","2016","05",NA,"40º7'26''W","14º25'16''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1632","2020-08-20 14:59:17-03","UFSC","FLOR","66463","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Weber, P.A.P.; Silva Filho, P.J.S. da","583","2016","12","02",NA,"Brasil",NA,NA,"Solo seco, beira da estrada","FLOR0066463","Rio Grande do Sul",NA,"Poales","(Vahl) Gale","Weber, P.A.P.","São Vicente do Sul","Cerro da Glória.","-55.028611","-29.759444",NA,"173","173","2016","12","02","55º1'43''W","29º45'34''S",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1633","2020-08-20 14:59:17-03","UFSC","FLOR","57808","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Martinelli, G.; Carvalho, A.M. de","6118","1979","07","27",NA,"Brasil",NA,NA,"Terrestre; heliófila; folhas verdes; inflorescência castanho ferrugíneo","FLOR0057808","Bahia",NA,"Poales","(Vahl) Gale",NA,"Ilhéus","Estrada Olivença-Vila Brasil, próximo de Maruim.","-39.0494003295898","-14.7889003753662",NA,"40","40",NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1634","2020-08-20 20:41:11-03","UFSC","FLOR","15056","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Reitz, R.; Klein, R.M.","17909","1965","12","17",NA,"Brasil",NA,NA,NA,"FLOR0015056","Paraná",NA,"Poales","(Vahl) Gale","Weber, P.","Castro","Carambeí, Rio São João.","-50.0119018554688","-24.7910995483398",NA,"950","950","2013",NA,NA,NA,NA,"50779","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1635","2020-08-20 20:41:11-03","UFSC","FLOR","8707","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Reitz, R.; Klein, R.M.","17471","1965","12","12",NA,"Brasil",NA,NA,"erva","FLOR0008707","Paraná",NA,"Poales","(Vahl) Gale","Weber, P.","Palmeira","Rodovia do Café, km 49.","-50.0064010620117","-25.4293994903564",NA,"1000","1000","2013",NA,NA,NA,NA,"35166","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1636","2020-08-20 20:41:11-03","UFSC","FLOR","57805","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Lima, S.; Brade, A.C.","14186","1935","02","28",NA,"Brasil",NA,NA,NA,"FLOR0057805","Rio de Janeiro",NA,"Poales","(Vahl) Gale","Araújo, A.C.","Santa Maria Madalena","Morro da Estação.","-42.0080986022949","-21.9552993774414",NA,"800","800","2002",NA,NA,NA,NA,"30526","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1637","2020-08-20 20:41:11-03","UFSC","FLOR","55581","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Prata, A.P.; Rocha, I.A.","550","1998","10","22",NA,"Brasil",NA,NA,NA,"FLOR0055581","Roraima",NA,"Poales","(Vahl) Gale","Back, A.C.A.","Amajari","Serra do Tepequém.","-61.3706016540527","3.65222001075745",NA,NA,NA,"2004",NA,NA,NA,NA,"411632","auto",NA,NA,NA,NA,NA,NA,NA,NA
"1638","2020-08-20 20:41:11-03","UFSC","FLOR","7931","PreservedSpecimen","Plantae","Cyperaceae","Rhynchospora","rugosa","Rhynchospora rugosa","Campos, J.M.; Leite, P.F.","51","1981","04","08",NA,"Brasil",NA,NA,"erva. Projeto RADAMBRASIL - Folha SG.22-ZB, Ponto 60. Pouco material fértil.","FLOR0007931","Santa Catarina",NA,"Poales","(Vahl) Gale","Weber, P.","Campo Alegre","Próximo ao proj. Nirton (ELETROSUL), próximo a área de exploração de caulim.","-49.2655982971191","-26.1924991607666",NA,NA,NA,"2013",NA,NA,NA,NA,"37493","auto",NA,NA,NA,NA,NA,NA,NA,NA
