"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","locality","phylum","order","recordNumber","continentOcean","preparationType","occurrenceRemarks","yearIdentified","monthIdentified","dayIdentified","sex","coordinatePrecision","geoFlag","class","relatedCatalogItem","individualCount","fieldNumber","infraspecificEpithet"
"896","2018-09-12 14:48:10-03","UNIOESTE","UNOP","4879","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Snak, C.","Snak, C.; Poli, L.P.; Poli, L.P.","2008","08","28","Brasil","Paraná","Cascavel","-53.420556","-24.937222","-53.420556","-24.937222",NA,NA,NA,NA,"Parque Ecológico Paulo Gorski, Lago Municipal.",NA,NA,"201",NA,NA,"Árvore ca. 10 m alt. Lâmina levemente discolor, cartácea. Botão floral verde. Fruto maduro negro.","2008","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"897","2018-09-12 14:48:10-03","UNIOESTE","UNOP","4878","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Snak, C.","Snak, C.","2008","10","29","Brasil","Paraná","Cascavel","-53.420556","-24.937222","-53.420556","-24.937222",NA,NA,NA,NA,"Parque Ecológico Paulo Gorski, Lago Municipal.",NA,NA,"209",NA,NA,"Árvore ca. 9 m alt. Lâmina levemente discolor, cartácea. Botão floral verde. Cálice verde, corola verde, filete alvo, antera marrom.","2008","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"898","2018-09-12 14:48:10-03","UNIOESTE","UNOP","813","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Cielo-Filho, R.","Periotto, F.; Cielo-Filho, R.; Cielo-Filho, R.","2014","05","20","Brasil","Paraná","Céu Azul","-53.870278","-25.325","-53.870278","-25.325","600","600",NA,NA,"Antiga estrada de Guarapuava",NA,NA,"4",NA,NA,"Árvore, 5 m, fruto verde.","2014","07","16",NA,NA,NA,NA,NA,NA,NA,NA
"899","2018-09-12 14:48:10-03","UNIOESTE","UNOP","9353","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Silva, D.R. da","Rocha Filho, J.A.; Silva, D.R. da; Piva, J.; Machado, C.; Silva, D.R. da; Piva, J.; Machado, C.","2018","02","06","Brasil","Paraná","Capitão Leônidas Marques","-53.666208","-25.489681","-53.666208","-25.489681","287","287",NA,NA,"Estrada da Fazenda Irmão Scapini.",NA,NA,"614",NA,NA,"Árvore 12 m de altura. Frutos secos, imaturos, verdes.","2018","03","13",NA,NA,NA,NA,NA,NA,NA,NA
"900","2018-09-12 14:48:10-03","UNIOESTE","UNOP","9340","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Silva, D.R. da","Rocha Filho, J.A.; Piva, J.; Machado, C.; Piva, J.; Machado, C.","2018","01","31","Brasil","Paraná","Realeza","-53.505806","-25.547806","-53.505806","-25.547806","288","288",NA,NA,"Futura área de APP da UHE Baixo Iguaçu, proximidades à Ponta de Areia.",NA,NA,"596",NA,NA,"Árvore 18 m de altura. Folhas discolores, cartáceas, glabras. Frutos secos, imaturos verdes.","2018","03","19",NA,NA,NA,NA,NA,NA,NA,NA
"901","2019-06-28 09:35:50-03","UNIOESTE","UNOP","10187","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Rauber, C.R.","Rauber, C.R.; Temponi, L.G.,.; Hammes, J.K.; Zabotti, K.; Temponi, L.G.,.; Hammes, J.K.; Zabotti, K.","2019","04","03","Brasil","Paraná","Capanema","-54.067222","-25.560167","-54.067222","-25.560167",NA,NA,NA,NA,"Parque Nacional do Iguaçu, Ilha do Sol",NA,NA,"396",NA,NA,"Árvore 15m, caule castanho, folha verde discolor, fruto verde","2019","05","21",NA,NA,NA,NA,NA,NA,NA,NA
"902","2015-10-22 10:02:49-02","UNIOESTE","UNOP","5414","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Gris, D.","Gris, D.; Oro, P.; Chaves, L.; Oro, P.; Chaves, L.","2009","08","07","Brasil","Paraná","Foz do Iguaçu","-54.5881004333496","-25.5478000640869",NA,NA,NA,NA,NA,NA,"Parque Nacional do Iguaçu.",NA,NA,"11",NA,NA,"Aproximadamente 20 metros, caule espesso com raízes longas, copa ampla e cimosa, folhas alternas de textura foliácea, frutos tipo legume, recurvados e semilenhosos, verdes quando jovens e pretos quando maduros. Obs: Frutos encontram-se na carpoteca s","2009","08","07",NA,"39570","auto",NA,NA,NA,NA,NA
"903","2015-05-20 10:35:19-03","UFERSA","MOSS","3539","S","Plantae","Leguminosae-Mim.","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Oliveira, O.F. de","Oliveira, O.F. de","1980","10","14","Brasil","Rio Grande do Norte","Cel. João Pessoa","-38.488889","-6.233333","38W29'20","6S14'00","600","600",NA,NA,"Serra de São José.",NA,NA,"1428","América do Sul",NA,"árvore com 20 m.; coletada na caatinga; solo areno-argiloso; frequente.","1998","05","11",NA,NA,NA,NA,NA,NA,NA,NA
"904","2015-05-20 10:35:19-03","UFERSA","MOSS","14494","S","Plantae","Leguminosae-Mim.","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Amorim, L.D.M.; Sousa, LdeOF de","Amorim, L.D.M.","2014","05","03","Brasil","Rio Grande do Norte","Assu","-37.314444","-5.205833","37W18'52","5S12'21",NA,NA,NA,NA,NA,NA,NA,"83","América do Sul",NA,"árvore; coletada no ecossistema caatinga arbórea-arbustiva; solo arenoso; rara; folhas novas e maduras; sem flor; sem fruto.","2014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"905","2015-05-20 10:35:19-03","UFERSA","MOSS","14475","S","Plantae","Leguminosae-Mim.","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Amorim, L.D.M.; Sousa, LdeOF de","Amorim, L.D.M.","2013","11","30","Brasil","Rio Grande do Norte","Assu","-37.314444","-5.205833","37W18'52","5S12'21",NA,NA,NA,NA,NA,NA,NA,"61","América do Sul",NA,"árvore com cerca de 8 m. de altura; coletada no ecossistema caatinga arbórea-arbustiva; solo arenoso; rara; folhas novas e maduras; flor branca; fruto seco, indescente, marrom.","2013",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"906","2015-05-20 10:35:19-03","UFERSA","MOSS","5261","S","Plantae","Leguminosae-Mim.","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Oliveira, O.F. de","Costa, A.F. da","1997","06","08","Brasil","Rio Grande do Norte","Apodi","-37.798889","-5.664167","37W47'56","5S39'51","67","67",NA,NA,"Lagoa Seca",NA,NA,"11","América do Sul",NA,"n.v. timbaúba.","1997","08","12",NA,NA,NA,NA,NA,NA,NA,NA
"907","2015-05-20 10:35:19-03","UFERSA","MOSS","3547","S","Plantae","Leguminosae-Mim.","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Oliveira, O.F. de","Oliveira, O.F. de","1980","10","14","Brasil","Rio Grande do Norte","Cel. João Pessoa","-38.488889","-6.233333","38W29'20","6S14'00","600","600",NA,NA,"Serra de São José.",NA,NA,"1428","América do Sul",NA,"árvore; coletada na caatinga; solo areno-argiloso; frequente.","1998","05","11",NA,NA,NA,NA,NA,NA,NA,NA
"908","2020-08-31 09:14:31-03","INPA","INPA","118437","S","Plantae","Leguminosae-Mim","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Mesquita, AL","Zuloaga, FO","1980","10","25","Bolívia",NA,NA,NA,NA,NA,NA,NA,NA,"INPA0118437","INPA0118437 INPA0118437_e INPA0118437_e1","Bolivia. Dpto. Tarija. Entre Palos Blancos y Villa, Bolivia. Dpto. Tarija. Entre Palos Blancos y Villa Montes.","Dicotyledon Rosids","Fabales","1379",NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"909","2020-08-31 09:14:31-03","INPA","INPA","118439","S","Plantae","Leguminosae-Mim","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Mesquita, AL","Cabrera, AL","1979","10","24","?",NA,NA,NA,NA,NA,NA,NA,NA,"INPA0118439","INPA0118439 INPA0118439_e INPA0118439_e1","Jujuy., Dpto., San Pedro, entre San Pedro y La Men, Jujuy.: Dpto.: San Pedro, entre San Pedro y La Mendieta.","Dicotyledon Rosids","Fabales","31026",NA,NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"910","2020-08-31 09:14:31-03","INPA","INPA","118440","S","Plantae","Leguminosae-Mim","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Mesquita, AL","Rambo, B","1948","11","17","Brasil","DF",NA,NA,NA,NA,NA,NA,NA,"INPA0118440","INPA0118440 INPA0118440_e INPA0118440_e1 INPA0118440_e2","Brasil, Brasília, RGS, Morro da Polícia P. Alegre, Brasil, Brasília, RGS, Morro da Polícia P. Alegre.","Dicotyledon Rosids","Fabales","38243","Southern America",NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"911","2020-08-31 09:14:31-03","INPA","INPA","147625","S","Plantae","Leguminosae-Mim","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"Krapovickas, A","1987","09","30","Argentina","San Cosme","Corrientes",NA,NA,NA,NA,NA,NA,"INPA0147625","INPA0147625 INPA0147625_e","Paso de la Patria, camino al ayo. San Juan.","Dicotyledon Rosids","Fabales","41917","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"912","2020-08-31 09:14:31-03","INPA","INPA","149767","S","Plantae","Leguminosae-Mim","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"Lima, JCA de","1984","03","24","Brasil","Bahia","Caetité","-42.45","-14.1","-42.45","-14.1","600","600","INPA0149767","INPA0149767 INPA0149767_e",NA,"Dicotyledon Rosids","Fabales","78","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"913","2020-08-31 09:14:31-03","INPA","INPA","156415","S","Plantae","Leguminosae-Mim","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"Gentry, AH","1985","09","24","Argentina","Anta","Salta","-64.7","-24.583333","-64.7","-24.583333","900","900","INPA0156415","INPA0156415 INPA0156415_e","Parque Nacional El Rey, between intendencia and Quebrada Aguas Negras.","Dicotyledon Rosids","Fabales","51801","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"914","2020-08-31 09:14:31-03","INPA","INPA","123213","S","Plantae","Leguminosae-Mim","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Mesquita, AL","Kirkbride Junior, JH","1980","10","17","Brasil","Distrito Federal",NA,"-47.95","-15.516667","-47.95","-15.516667",NA,NA,"INPA0123213","INPA0123213 INPA0123213_e INPA0123213_e1","Perto do Rio das Salinas.","Dicotyledon Rosids","Fabales","3699","Southern America",NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"915","2021-01-10 20:49:48-03","INPA","INPA","82854","S","Plantae","Leguminosae-Mim","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Mesquita, AL","Pessoal do L.P.F./Brasília","1977","09","12","Brasil","Pará","Belterra","-54.2","-2.8","-54.2","-2.8",NA,NA,"INPA0082854","INPA0082854 INPA0082854_e INPA0082854_e1","Barreirinha, Curuá-Una.","Dicotyledon Rosids","Fabales","983","Southern America",NA,NA,"1986",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"916","2020-08-31 09:14:31-03","INPA","INPA","200802","S","Plantae","Leguminosae-Mim","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Hatschbach, GG","Silva, JM da","1999","04","15","Brasil","Paraná","Cruzeiro do Iguaçu","-53.127799987793","-25.6156005859375",NA,NA,NA,NA,"INPA0200802","INPA0200802 INPA0200802_e","Rio Iguaçu, próximo a barra do Rio Chopim.","Dicotyledon Rosids","Fabales","2926","Southern America",NA,NA,"1999",NA,NA,NA,"12520","auto",NA,NA,NA,NA,NA
"917","2020-08-31 09:14:31-03","INPA","INPA","124697","S","Plantae","Leguminosae-Mim","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Mesquita, AL","Hatschbach, GG","1984","02","10","Brasil","Santa Catarina","Içara","-49.2999992370605","-28.7133007049561",NA,NA,NA,NA,"INPA0124697","INPA0124697 INPA0124697_e INPA0124697_e1","Lagoa Esteves","Dicotyledon Rosids","Fabales","47609","Southern America",NA,NA,"1986",NA,NA,NA,"18492","auto",NA,NA,NA,NA,NA
"918","2020-08-31 09:14:31-03","INPA","INPA","217231","S","Plantae","Leguminosae-Mim","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Ribas, OS","Hatschbach, GG","2003","10","09","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,"INPA0217231","INPA0217231 INPA0217231_e","Aldeia Indígena São João, arredores. Cerrado.","Dicotyledon Rosids","Fabales","76091","Southern America",NA,NA,"2004",NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA
"919","2020-08-31 09:14:31-03","INPA","INPA","95722","S","Plantae","Leguminosae-Mim","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Mesquita, AL","Hoehne, FC","1935","11","14","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"INPA0095722","INPA0095722 INPA0095722_e INPA0095722_e1","Cultivada no Jardim Botânico.","Dicotyledon Rosids","Fabales","s.n.","Southern America",NA,NA,"1986",NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA
"920","2020-08-31 09:14:31-03","INPA","INPA","205791","S","Plantae","Leguminosae-Mim","Enterolobium","contortisiliquum","Enterolobium contortisiliquum timbauva","Mart.",NA,"Lima, CMR de","1995","06","23","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358",NA,NA,NA,NA,"INPA0205791","INPA0205791 INPA0205791_e","Clube do Congresso, lago Norte","Dicotyledon Rosids","Fabales","s.n.","Southern America",NA,NA,NA,NA,NA,NA,"70570","auto",NA,NA,NA,NA,"timbauva"
"921","2020-07-10 09:46:57-03","MBML","MBML-HERBARIO","29579",NA,"Plantae","Leguminosae Mimosoideae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Robson D. Ribeiro/25-08-2009","V. Demuner; T. Cruz, M. Belizário e Elias Bausen.","2007","04","02","Brasil","Espírito Santo","Águia Branca","-40.696111","-18.994167","40W41'46","18S59'39","200","200","MBML029579","MBML029579","Córrego Taquaral, Santa Luzia, propr.: José Rochinha",NA,NA,"3443",NA,NA,"Arvoreta 8m, botões florais, flores com estames brancos. Mata secundária, topo da rocha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"922","2021-03-09 10:46:54-03","ICAUFMG","MCCA","597","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","RIBEIRO, S.W.V.","RIBEIRO, S.W.V.","2008","09","20","Brasil","Minas Gerais","Janaúba","-43.3088989257812","-15.8024997711182",NA,NA,NA,NA,"MCCA00604","MCCA00604","Norte de Minas, Fazenda São Francisco.",NA,NA,NA,NA,NA,NA,"2008","09","20",NA,"55466","auto",NA,NA,NA,NA,NA
"923","2021-03-09 10:46:54-03","ICAUFMG","MCCA","3981","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Tamashiro, J.","Miranda-Melo, A.A.","2005","04","18","Brasil","Minas Gerais","Juramento","-43.5868988037109","-16.8481006622314",NA,NA,NA,NA,"MCCA04420",NA,"Margem do Rio Piedosa.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"19357","auto",NA,NA,NA,NA,NA
"924","2020-07-21 08:48:02-03","ICAUFMG","MCCA","194","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","SILVEIRA, E.G.","SILVEIRA, E.G.","2007","07","14","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"MCCA00195","MCCA00195",NA,NA,NA,NA,NA,NA,NA,"2007","07","14",NA,"72568","auto",NA,NA,NA,NA,NA
"925","2019-12-13 08:11:35-03","ICAUFMG","MCCA","3298","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","JORGE, N.V.","JORGE, N.V.","2019","11","08","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"MCCA03457",NA,"ICA UFMG",NA,NA,NA,NA,NA,NA,"2019","11","14",NA,"72568","auto",NA,NA,NA,NA,NA
"926","2021-03-09 10:46:54-03","ICAUFMG","MCCA","4100","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Sobral, M.","Durães, M.C.O.; Miranda-Melo, A.A.","2009","02","01","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516","-439411111.0","-167083333.0",NA,NA,"MCCA04419",NA,"Parque Estadual da Lapa Grande, Mata Ciliar do Córrego dos Bois, próximo a gruta do Boqueirão as Nascente. Parque Estadual da Lapa Grande",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA
"927","2021-03-09 10:46:54-03","ICAUFMG","MCCA","1634","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"DE SOUZA, C.L.L.","2017","09","01","Brasil","Minas Gerais","Montes Claros","-43.8616981506348","-16.7350006103516",NA,NA,NA,NA,"MCCA01691","MCCA01691","Serra do Mel, em pasto a caminho do Parque Sapucaia.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"72568","auto",NA,NA,NA,NA,NA
"928","2021-03-04 11:05:22-03","UFRB","HURB","3264","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","L.P. Queiroz","Queiroz,L.P.; et al.","2000","05","21","Brasil","Bahia","Campo Alegre de Lourdes","-43.0925","-9.484167","43°5'33'' W","9°29'3'' S","594","594","HURB000003264",NA,"Morro da Carlota",NA,NA,"6240",NA,NA,"frutos maduros são comidos pelo gado.","2000","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"929","2021-03-04 11:05:22-03","UFRB","HURB","24117","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong.","M.L.Guedes","Guedes, M.L.; Lopes, E.B. & Araújo, F.","2018","09","03","Brasil","Distrito Federal","Brasília","-47.9296989440918","-15.7797002792358","47º83'02W","15º87'38S","1140","1140","HURB000024117",NA,"Jardim Botânico;",NA,NA,"30854",NA,NA,"árvore, folhas com folíolos membranáceos, discolores, frutos auriculiforme, preto.","2019","03",NA,NA,"70570","auto",NA,NA,NA,NA,NA
"930","2021-02-08 13:25:31-03","UFBA-IMS","HVC","3393","PreservedSpecimen","Plantae","Leguminosae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"A.F.P.Machado","2018","10","20","Brasil","Bahia","Vitória da Conquista","-40.8394012451172","-14.8661003112793",NA,NA,NA,NA,"HVC00003393",NA,"Anel do viário, próximo á saída para Barra do Choça.",NA,NA,"1881",NA,NA,"Árvore com 10m de flores com estames bem alvos. Frutos negros.",NA,NA,NA,NA,"70493","auto",NA,NA,NA,NA,NA
"931","2020-06-15 15:30:40-03","UNESP-RC","HRCB","26507","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Por Comparação","Oliveira, D.M.T.","1997","08","06","Brasil","São Paulo","Botucatu","-48.439998626709","-22.8799991607666",NA,NA,NA,NA,NA,NA,"Fazenda Edgardia, UNESP",NA,NA,"s.n.",NA,NA,"Árvore de cerca de 12 metros de altura, início de brotação; últimos frutos maduros.","1997","08","06",NA,"40412","auto",NA,NA,NA,NA,NA
"932","2020-06-15 15:30:40-03","UNESP-RC","HRCB","36700","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Tamashyro, J.","Patreze, C.M.","2001","05","18","Brasil","São Paulo","Corumbataí","-47.6199989318848","-22.2199993133545",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.",NA,NA,"Árvore","2001",NA,NA,NA,"14989","auto",NA,NA,NA,NA,NA
"933","2020-06-15 15:30:40-03","UNESP-RC","HRCB","15190","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"Almeida, R.J.","1989","11","04","Brasil","Minas Gerais","Lavras","-44.999698638916","-21.2453002929688",NA,NA,NA,NA,NA,NA,NA,NA,NA,"174",NA,NA,"Árvore, flor branca . 10 m de altura. Poco frequente.",NA,NA,NA,NA,"20044","auto",NA,NA,NA,NA,NA
"934","2020-06-15 15:30:40-03","UNESP-RC","HRCB","13221","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Soares, L.H.; Silva.","Soares, L.H.","1989","10","20","Brasil","Paraná","Londrina","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,"270",NA,NA,"Árvore, botões florais verdes, flores cremes.","1989",NA,NA,NA,"63728","auto",NA,NA,NA,NA,NA
"935","2020-06-15 15:30:40-03","UNESP-RC","HRCB","5902","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Monteiro, R.","Cordeiro, L.","1985","08","07","Brasil","São Paulo","Mogi Mirim","-46.9500007629395","-22.4300003051758",NA,NA,NA,NA,NA,NA,"Estrada Mogi Mirim e Espírito Santo do Pinhal, km 15-20",NA,NA,"54",NA,NA,"Árvore.","1985","08","07",NA,"19575","auto",NA,NA,NA,NA,NA
"936","2020-06-15 15:30:40-03","UNESP-RC","HRCB","43932","PreservedSpecimen","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong","Ribas, O.S.","Hatschbach, G.","2003","10","09","Brasil","Mato Grosso do Sul","Porto Murtinho","-57.8824996948242","-21.6989002227783",NA,NA,NA,NA,NA,NA,"Arredores",NA,NA,"76091",NA,NA,"Árvore, 12 m, flor alva.","2004",NA,NA,NA,"185577","auto",NA,NA,NA,NA,NA
"937","2017-11-24 14:10:50-02","UFLA","ESAL","13076","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"Oliveira Filho, AT",NA,NA,NA,"Brasil","Minas Gerais","Itutinga","-44.6577987670898","-21.2980995178223",NA,NA,NA,NA,NA,NA,"Camargos",NA,NA,"s.n.",NA,NA,"árvore; ; ;; floresta",NA,NA,NA,NA,"24458","auto",NA,NA,NA,NA,NA
"938","2017-11-24 14:10:50-02","UFLA","ESAL","4759","S","Plantae","Fabaceae","Enterolobium","contortisiliquum","Enterolobium contortisiliquum","(Vell.) Morong",NA,"Augusto Gabriel",NA,NA,NA,"Brasil","São Paulo","Marília","-49.939998626709","-22.2099990844727",NA,NA,"6","6",NA,NA,"Bosque Rangel Pietraróia",NA,NA,"s.n.",NA,NA,"; ; ;; floresta",NA,NA,NA,NA,"38865","auto",NA,NA,NA,NA,NA
