"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","infraspecificEpithet","relationshipType","eventTime","fieldNumber","individualCount"
"209","2020-12-21 16:36:34-03","MBM","MBM","47414","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii kleinii","D.Legrand",NA,NA,NA,NA,"Reitz; Klein, R.M.; Klein, R.M.","3935","1956","10","25","Brazil","Santa Catarina","Palhoça","Pilões","-48.6678009033203","-27.645299911499",NA,NA,"50","50","Capoeira. Arvoreta 4m alt. Fruto maduro roxo-escuro; Arvoreta 4m, fruto maduro roxo escuro; Capoeira.","MBM047414","MBM047414",NA,NA,"Southern America",NA,"PARATYPE","31105","auto",NA,NA,"kleinii",NA,NA,NA,NA
"210","2016-08-03 15:28:07-03","MNHN","RECOLNAT_MNHN_P","P04722547","PreservedSpecimen",NA,"Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,NA,NA,NA,"d´Eça Neves, F.F.",NA,"1999","11","1","Brasil","São Paulo","Jundiaí","Serra do Japi, Base de estudo de Ecologia e Educação Ambiental Miguel Castarde. Trilha do Mirante, borda da trilha.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p04722547' target='other'> <mi>dwc_moreinfo</mi></a>","P04722547","P04722547_01",NA,NA,NA,"hb",NA,"17840","auto",NA,NA,NA,NA,NA,"1417",NA
"211","2015-09-04 21:56:09-03","MNHN","RECOLNAT_MNHN_P","P05291344","PreservedSpecimen",NA,"Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,NA,NA,NA,"Koczicki, C.",NA,"1969","7","31","Brasil","Paraná","Morretes","Serra do Leão.","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"<a href='http://coldb.mnhn.fr/catalognumber/mnhn/p/p05291344' target='other'> <mi>dwc_moreinfo</mi></a>","P05291344","P05291344_01",NA,NA,NA,"hb",NA,"30514","auto",NA,NA,NA,NA,NA,"204",NA
"212","2020-10-01 14:24:03-03","JBB","HEPH","29147","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","2010","01","25","Funez, LA","482","2009","08","22","Brasil","Santa Catarina","Blumenau","Rua Pastor Oswaldo Hesse,800","-49.0475","-26.929167","-49.0475","-26.929167","40","40","Estádio suces:médio de regeneração",NA,NA,"Dicotyledon","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"213","2020-10-01 14:24:03-03","JBB","HEPH","29166","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Oliveira, AA de","2009",NA,NA,"Korte, A","887","2009","11","10","Brasil","Santa Catarina","Presidente Nereu","Rio Novo","-49.230556","-27.180278","-49.230556","-27.180278","617","617","Coleta floristica IFFSC 518.",NA,NA,"Dicotyledon","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"214","2020-10-01 14:24:03-03","JBB","HEPH","29192","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M","2009",NA,NA,"Stival-Santos, A","923","2009","09","14","Brasil","Santa Catarina","Ilhota","Baú.","-48.871111","-26.819722","-48.871111","-26.819722","106","106","IFFSC 752, interior do fragmento.",NA,NA,"Dicotyledon","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"215","2020-10-01 14:24:03-03","JBB","HEPH","31290","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Seubert, RC","2014","09","09","Seubert, RC; Sampaio, DK; Hofschneider, E; Rezini, JA; Gebien, W","15","2014","09","09","Brasil","Santa Catarina","Indaial","Parque Nacional da Serra do Itajaí, Faxinal do Bepe","-49.195556","-27.108611","-49.195556","-27.108611","706","706",NA,NA,NA,"Dicotyledon","Myrtales","Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"216","2020-10-01 14:24:03-03","JBB","HEPH","5741","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Hatschbach, G","1986",NA,NA,"Silva, JM da","155","1986","08","28","Brasil","Paraná","Morretes","Veu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,NA,NA,"Dicotyledon","Myrtales","Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"217","2020-12-11 11:39:10-03","UFMG","BHCB","102537","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,"2005",NA,NA,"Reginato, M","501","2005","07",NA,"Brasil","Pará","Piraquara","Mananciais da Serra",NA,NA,NA,NA,NA,NA,"Arvoreta 3m c/ flores alvas, sépalas lilases.","BHCB010337","BHCB010337","Dicotyledon",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"218","2020-12-11 11:39:10-03","UFMG","BHCB","28902","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,NA,NA,NA,NA,"s.n.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledon",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"219","2020-12-11 11:39:10-03","UFMG","BHCB","197817","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,NA,NA,NA,"Mazine, FF; et al.","950","2003","10","30","Brasil","Paraná","Quatro Barras","Estrada da Graciosa","-49.0769004821777","-25.3656005859375",NA,NA,NA,NA,NA,"BHCB197817",NA,"Dicotyledon",NA,"Southern America",NA,NA,"17116","auto",NA,NA,NA,NA,NA,NA,NA
"220","2021-04-01 17:02:19-03","UFMG","BHCB","91984","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,"2004","03",NA,"Eça Neves, FF d'","1416","1999","06","03","Brasil","São Paulo","Jundiai","Serra do Japi, Base de Estudo de Ecologia e Educação Ambiental ÜMiguél Castarde. Trilha do Mirante, borda da trilha.","-46.8800010681152","-23.1800003051758",NA,NA,NA,NA,"Árvore com cerca de 3m de altura.","BHCB010336","BHCB010336","Dicotyledon",NA,"Southern America",NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"221","2021-02-11 17:20:40-03","UFPR","UPCB","11712","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legr.","Legrand, C.D.","1967","01","01","Klein, R.M.","7528","1967","07","27","Brasil","Santa Catarina",NA,"Morro da Quebrada, Tapera, Ribeirão, Ilha de Santa Catarina",NA,NA,NA,NA,"300","300","Arvoreta, 6m, flor branca. Mata..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"222","2021-02-11 17:20:40-03","UFPR","UPCB","56073","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legr.","Sobral, M.","2006","01","01","Reginato, M.","501","2005","07","09","Brasil","Paraná","Piraquara","Mananciais da Serra, Represa do Carvalhinho","-48.983333","-25.483333","-48.983333","-25.483333","1100","1100","Arvoreta 3m, flor alva. FOM/FODM..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"223","2021-02-11 17:20:40-03","UFPR","UPCB","56125","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legr.","Reginato, M.","2006","01","01","Reginato, M.","699","2006","02","28","Brasil","Paraná","Piraquara","Mananciais da Serra, Represa do Carvalhinho","-48.983333","-25.483333","-48.983333","-25.483333","1100","1100","Arvoreta 4m, pétalas e e estames alvos, cálice avermelhado. FOM/FODM..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"224","2021-02-11 17:20:40-03","UFPR","UPCB","83690","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, M.","2012","07","01","Caglioni, E.","82","2011","12","03","Brasil","Santa Catarina","Blumenau","Floresta Ombrófila Densa","-49.078","-27.06","-49.078","-27.060","340","340","Arbusto de 2m de altura, com frutos vermelhos, em floresta secundária na margem do ribeirão Garcia Pequeno. Parque Nacional da Serra do Itajaí..",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"225","2021-02-11 17:20:40-03","UFPR","UPCB","6929","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legr.","Sobral, M.","2000","01","01","Reitz, P.R.","933","1953","08","12","Brasil","Santa Catarina","Brusque","Azambuja","-48.9174995422363","-27.0981006622314",NA,NA,NA,NA,"Arbusto 3m, flor branca. Beira da mata. Alt. 100msm..",NA,NA,NA,NA,NA,NA,NA,"19684","auto",NA,NA,NA,NA,NA,NA,NA
"226","2021-02-11 17:20:40-03","UFPR","UPCB","15548","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legr.","Hatschbach, G.","1986","09",NA,"Silva, J.M.","155","1986","08","28","Brasil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Arvoreta, 5m, flor alva. Mata pluvial..",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"227","2021-02-11 17:20:40-03","UFPR","UPCB","17065","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legr.","Sobral, M.","1986","01","01","Cordeiro, J.","125","1985","08","21","Brasil","Paraná","Morretes","Véu de Noiva","-48.834400177002","-25.476900100708",NA,NA,NA,NA,"Árvore, 4m, flor alva. Mata pluvial..",NA,NA,NA,NA,NA,NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"228","2020-07-26 10:08:00-03","MO","MOBOT","3200581","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","M. Sobral",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 19755","1968","7","30","Brazil","Paraná","Morretes","Estr. Graciosa, Alto da Serra.","-48.834400177002","-25.476900100708",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,"1"
"229","2008-05-27 22:02:00-03","MO","MOBOT","3414458","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand",NA,NA,NA,NA,"SUGIYAMA","SUGIYAMA 340","1983","9","22","Brazil","São Paulo",NA,"Jundai, Reserva da Serra do Japi.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"230","2020-07-26 10:03:00-03","MO","MOBOT","3200804","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","D. Legrand",NA,NA,NA,"Gert G. Hatschbach","Hatschbach 19643","1968","8","29","Brazil","Paraná","São José dos Pinhais","Serra do Emboque.","-49.2064018249512","-25.5347003936768",NA,NA,"1100.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,"45291","auto",NA,NA,NA,NA,NA,NA,"1"
"231","2009-07-09 17:05:00-03","MO","MOBOT","2483069","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii aristata","D. Legrand",NA,NA,NA,NA,"Gert G. Hatschbach","Hatschbach 2500","1951","9","29","Brazil","Paraná",NA,"Piraquara. Rio Tacuary",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"aristata",NA,NA,NA,NA
"232","2018-06-22 05:25:00-03","MO","MOBOT","2483084","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii kleinii",NA,NA,NA,NA,NA,"Pe. Raulino Reitz|Roberto M. Klein","Reitz 6922","1958","8","2","Brazil","Santa Catarina",NA,"Rio do Sul. Alto Matador",NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,"South America",NA,NA,NA,NA,NA,NA,"kleinii",NA,NA,NA,NA
"233","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","33123","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,NA,NA,NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2909.0","2008","03","26","Brasil","São Paulo","Matão (G9)","Fazenda Cambuhy","-48.53722222","-21.62055556","-48.53722222","-21.62055556",NA,NA,"Árvore, 3m, fruto vermelho. Biota",NA,NA,"Tracheophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"234","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","32700","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,NA,NA,NA,"Stranghetti, V.; Ranga, N. T. & Rezende A. A.","2602.0","2008","11","06","Brasil","São Paulo","Matão (G9)","Fazenda Cambuhy","-48.53722222","-21.62055556","-48.53722222","-21.62055556",NA,NA,"Arbusto, frutos maduros amarelos e imaturos verde. Biota",NA,NA,"Tracheophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"235","2020-06-22 14:18:52-03","UNESP-IBILCE","SJRP","33536","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,NA,NA,NA,"Almeida Neto, A. & Ranga, N. T.","313.0","2009","02","19","Brasil","São Paulo","Taquaritinga (P8)","Fazenda Santa Lúcia","-48.68722222","-21.40222222","-48.68722222","-21.40222222",NA,NA,"Árvore P-D 65, I-400. Biota",NA,NA,"Tracheophyta","Myrtales","América do Sul",NA,NA,NA,NA,"Magnoliopsida",NA,NA,NA,NA,NA,NA
"236","2020-08-31 09:07:39-03","INPA","INPA","142123","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand","Sobral, MEG","1985",NA,NA,"Hatschbach, GG","19755","1968","07","30","Brasil","Paraná","Morretes","Estr. Graciosa, Alto da Serra","-48.834400177002","-25.476900100708",NA,NA,"900","900",NA,"INPA0142123","INPA0142123 INPA0142123_e","Dicotyledon Com-Clade","Myrtales","Southern America",NA,NA,"30514","auto",NA,NA,NA,NA,NA,NA,NA
"237","2021-01-09 21:48:41-03","UNICENTRO","HUCO","3670","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Sobral, M.","2010","01","25","Stival-Santos; et al.","1322","2009","10","25","Brasil","Santa Catarina","Indaial",NA,"-49.2317008972168","-26.8978004455566",NA,NA,NA,NA,"FURB 19213; FOD; HABITAT: FOD",NA,NA,NA,NA,NA,NA,NA,"29534","auto",NA,NA,NA,NA,NA,NA,NA
"238","2021-03-04 11:05:52-03","UFRB","HURB","5203","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","M. Sobral","2010","01","25","Stival-Santos, A.; et al.","923","2009","09","25","Brasil","Santa Catarina","Ilhota","Baú; interior do fragmento","-48.871111","-26.819722","48°52'16,00 W","26°49'11,00 S","106","106",NA,"HURB000005203",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"239","2021-03-04 11:05:52-03","UFRB","HURB","5217","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","M. Sobral","2010","01","25","Korte, A.; et al.","713","2009","11","05","Brasil","Santa Catarina","Leoberto Leal","Rio Feijão;","-49.230556","-27.450278","49°13'50,00 W","27°27'01,00 S","850","850",NA,"HURB000005217",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"240","2021-03-04 11:05:52-03","UFRB","HURB","5319","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","A.A. de Oliveira","2010","01","25","Korte, A.; et al.","887","2009","11","10","Brasil","Santa Catarina","Presidente Nereu","Rio Novo;","-49.230556","-27.180278","49°13'50,00 W","27°10'49,00 S","617","617",NA,"HURB000005319",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"241","2021-03-04 11:05:52-03","UFRB","HURB","9943","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","R.C. Seubert","2014","09","09","Seubert, R.C.; Sampaio, D.K.; Hofschneider, E.; Rezini, J.A. & Gabien, W.","15","2014","09","09","Brasil","Santa Catarina","Indaial","Faxinal do Bepe - Parque Nacional da Serra do Itajaí;","-49.195556","-27.108611","49º11'44W","27º06'31S","706","706","encosta.","HURB000009943",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"242","2020-06-15 15:31:05-03","UNESP-RC","HRCB","48267","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,NA,NA,NA,"Lombardi","6783","2007","08","13","Brasil","São Paulo","Jundiaí",NA,NA,"-25.662","46º27'56.0W","25º39'43,2S","674","674","borda da trilha. Arvoreta, ca. 2,5 m, folhas cartáceas, flores alvas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"243","2020-06-15 15:31:05-03","UNESP-RC","HRCB","50296","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,NA,NA,NA,"Santos, L.B.","76","2008","09","16","Brasil","São Paulo","Jundiaí",NA,NA,"-23.230556","46º56'08.8W","23º13'50S","1020","1020","Próximo ao mirante. Arvoreta, 3m de altura, frutos imaturos roxos",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"244","2020-06-15 15:31:05-03","UNESP-RC","HRCB","48324","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,NA,NA,NA,"Lombardi","6840","2007","08","14","Brasil","São Paulo","Jundiaí",NA,"-46.935778","-23.230444","46º56'08.8W","23º13'49,6S","850","850","borda da trilha. Arvoreta ca. 3 m, folhas cartáceas, flores alvo-rosadas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"245","2020-06-15 15:31:04-03","UNESP-RC","HRCB","45163","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,NA,NA,NA,"Lombardi","6477","2006","10","19","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758","46º05W","23º12S","1020","1020","Arvoreta ca. 4 m, folhas coriáceas, frutos maduros roxos",NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"246","2020-06-15 15:31:05-03","UNESP-RC","HRCB","50103","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D.Legrand",NA,NA,NA,NA,"Lombardi","7446","2008","06","24","Brasil","São Paulo","Jundiaí",NA,"-46.8800010681152","-23.1800003051758","46º56'08.8W","23º13'49,6S","850","850","Arbusto ca. 2 m, folhas cartáceas, botões alvos",NA,NA,NA,NA,NA,NA,NA,"17840","auto",NA,NA,NA,NA,NA,NA,NA
"247","2019-12-19 11:19:50-03","UFG","UFG","11248","S","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","Sobral, M.","2010",NA,NA,"Hoehne, W.","5967","1965","04","11","Brasil","São Paulo","São Paulo","Sumaré. Na praça.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"Árvores cultivadas de 4 a 5m de altura, flores alvas.",NA,NA,NA,NA,NA,NA,NA,"53584","auto",NA,NA,NA,NA,NA,NA,NA
"248","2021-02-25 10:13:04-03","CVRD","CVRD","14659","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","D. Legrand","O.T. Aguiar","1989","08","01","Aguiar, O.T.","318","1989","07","19","BRASIL","SP","Cunha",NA,"-44.9599990844727","-23.0699996948242",NA,NA,NA,NA,"Parque estadual serra do mar, bacia D, picada do aparelho <ll>dwc_commonname:</ll> Cambuí cunha","CVRD014659","CVRD014659","Magnoliophyta","Myrtales","América do Sul",NA,NA,"38855","auto","Magnoliopsida",NA,NA,NA,NA,NA,NA
"249","2020-09-25 10:38:17-03","UFPE","UFP","27129","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii","Legrand, D.","Sobral, M","1999",NA,NA,"Silva, JM; Poliquesi, CB","1474","1995","08","03","Brasil","Paraná","Rio dos Padres",NA,NA,NA,NA,NA,NA,NA,"Arvoreta, 5mt de alt. flor alva. Mata pluvial da encosta de morro.","UFP027129",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"250","2020-09-12 05:00:02-03","US","US","2403023","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"R. Reitz & Klein, --","3581","1956","8","17","Brazil","Santa Catarina","Ibirama","Horto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"250",NA,NA,"US01898141","US01898141_01 US01898141_02",NA,"Myrtales","South America - Neotropics",NA,NA,"18533","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"251","2020-09-12 05:00:02-03","US","US","938768","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"E. H. Ule","906","1888","8",NA,"Brazil","Santa Catarina",NA,"Garcia bei Blumenau",NA,NA,NA,NA,NA,NA,NA,"US01898146","US01898146_01 US01898146_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"252","2020-09-12 05:00:02-03","US","US","2220158","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"R. Reitz & Klein, --","933","1953","8","12","Brazil","Santa Catarina","Brusque","Azambuja, beira da mata","-48.9174995422363","-27.0981006622314",NA,NA,"100",NA,NA,"US01898145","US01898145_01 US01898145_02",NA,"Myrtales","South America - Neotropics",NA,NA,"19684","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"253","2020-09-12 05:00:02-03","US","US","2403058","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"R. Reitz & Klein, --","1997","1954","7","19","Brazil","Santa Catarina","Itajaí","Braço Joaquim, Luis Alves","-48.6618995666504","-26.9078006744385",NA,NA,"400",NA,NA,"US01898143","US01898143_01 US01898143_02",NA,"Myrtales","South America - Neotropics",NA,NA,"27253","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"254","2020-09-12 05:00:02-03","US","US","2555469","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"I. Mimura","467",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"US01898135","US01898135_01 US01898135_02",NA,"Myrtales","South America - Neotropics",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"255","2020-09-12 05:00:02-03","US","US","2402961","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"R. M. Klein","1718","1955","10","27","Brazil","Santa Catarina","Itajaí","Cunhas","-48.6618995666504","-26.9078006744385",NA,NA,"30",NA,NA,"US01898142","US01898142_01 US01898142_02",NA,"Myrtales","South America - Neotropics",NA,NA,"27253","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"256","2020-09-12 05:00:02-03","US","US","2706493","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"-. Ckoczicki","204","1969","7","31","Brazil","Paraná","Morretes","Serrão do Leão","-48.834400177002","-25.476900100708",NA,NA,NA,NA,NA,"US01898132","US01898132_01 US01898132_02",NA,"Myrtales","South America - Neotropics",NA,NA,"30514","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"257","2020-09-12 05:00:02-03","US","US","2403024","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"R. Reitz & Klein, --","3584","1956","8","18","Brazil","Santa Catarina","Ibirama","Hôrto Florestal I.N.P.","-49.5177993774414","-27.0569000244141",NA,NA,"250",NA,NA,"US01898140","US01898140_01 US01898140_02",NA,"Myrtales","South America - Neotropics",NA,NA,"18533","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"258","2020-09-12 05:00:02-03","US","US","USw25618","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"Collector unknown","24857",NA,NA,NA,"Brazil","Santa Catarina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Myrtales","South America",NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,NA,NA,"1"
"259","2020-09-12 05:00:02-03","US","US","2403110","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"R. Reitz & Klein, --","4439","1957","6","21","Brazil","Santa Catarina","Joinville","Estrada Dona Francisca","-48.8456001281738","-26.3043994903564",NA,NA,"550",NA,NA,"US01898137","US01898137_01 US01898137_02",NA,"Myrtales","South America - Neotropics",NA,NA,"37150","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"260","2020-09-12 05:00:02-03","US","US","2555468","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"I. Mimura","467","1962","7","20","Brazil","São Paulo","São José dos Campos","ca. 5,1 km SSE em linha reta da praça principal de São José dos Campos","-45.8800010681152","-23.1700000762939",NA,NA,NA,NA,NA,"US01898134","US01898134_01 US01898134_02",NA,"Myrtales","South America - Neotropics",NA,NA,"39297","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
"261","2020-09-12 05:00:02-03","US","US","2403109","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","kleinii","Eugenia kleinii",NA,NA,NA,NA,NA,"R. Reitz & Klein, --","4300","1957","6","15","Brazil","Santa Catarina","Vidal Ramos","Sabiá","-49.3558006286621","-27.3918991088867",NA,NA,"750",NA,NA,"US01898138","US01898138_01 US01898138_02",NA,"Myrtales","South America - Neotropics",NA,NA,"21797","auto","Dicotyledonae",NA,NA,NA,NA,NA,"1"
