"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","locality","minimumElevationInMeters","maximumElevationInMeters","phylum","order","continentOcean","preparationType","occurrenceRemarks","coordinatePrecision","geoFlag","typeStatus","class","fieldNumber","individualCount","relatedCatalogItem"
"146","2019-11-13 11:30:04-03","USP","SPF","100710","PreservedSpecimen","Plantae","Rubiaceae","Faramea","morsoniana","Faramea morsoniana","Müll.Arg.","Zappi, DC","Pirani, JR","3564","1995","02","20","Brasil","Rio de Janeiro","Maricá","-42.8185997009277","-22.9193992614746",NA,NA,"SPF00100710",NA,"2014",NA,NA,"Serra da Itaipuaçu.",NA,NA,NA,NA,NA,NA,NA,"20726","auto",NA,NA,NA,NA,NA
"147","2019-11-13 11:30:04-03","USP","SPF","168728","PreservedSpecimen","Plantae","Rubiaceae","Faramea","morsoniana","Faramea morsoniana","Müll.Arg.","Jung-Mendaçolli, SL","Rossi, L","479","1988","08","23","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"SPF00168728",NA,"2001",NA,NA,"Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,"37574","auto",NA,NA,NA,NA,NA
"148","2019-11-13 11:30:04-03","USP","SPF","139057","PreservedSpecimen","Plantae","Rubiaceae","Faramea","morsoniana","Faramea morsoniana","Müll.Arg.","Fiaschi, P","Fiaschi, P","103","1999","10","31","Brasil","São Paulo","Ubatuba","-45.0699996948242","-23.4300003051758",NA,NA,"SPF00139057",NA,"2000","01",NA,NA,NA,NA,NA,NA,NA,NA,NA,"34265","auto",NA,NA,NA,NA,NA
"149","2019-11-13 11:30:06-03","USP","SPF","200025","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.","Anônimo","Farney, C","4268","2000","10","25","Brasil","Rio de Janeiro","São Pedro da Aldeia","-42.1027984619141","-22.8391990661621",NA,NA,"SPF00200025",NA,NA,NA,NA,"Serra de Sapiatiba","300","300",NA,NA,NA,NA,NA,"20879","auto",NA,NA,NA,NA,NA
"150","2019-10-07 09:14:22-03","UEFS","HUEFS","68716","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Gomes, M.","362","1988","10","25","Brasil","Rio de Janeiro","Magé","-43.040599822998","-22.6527996063232",NA,NA,"HUEFS0068716","HUEFS0068716",NA,NA,NA,"Serra da Estrela, antiga Rio-Petrópolis, próximo ao meio da Serra, rocha grande.",NA,NA,"Angiospermae","Gentianales",NA,NA,NA,"20531","auto",NA,"Asteranae",NA,NA,NA
"151","2019-10-07 09:14:22-03","UEFS","HUEFS","101194","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J.Jardim","Thomas, W.W.","14203","2004","09","21","Brasil","Bahia","Camacan","-39.565278","-15.391389","39W33'55''","15S23'29''","HUEFS0101194","HUEFS0101194","2006","02",NA,"RPPN Serra Bonita. 9,6 Km NNW of Camacã on road to Jacareci and Jussari; then 6 Km up road to Serra Bonita.","820","820","Angiospermae","Gentianales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"152","2019-10-07 09:14:22-03","UEFS","HUEFS","101200","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J.Jardim","Amorim, A.M.","4349","2004","10","29","Brasil","Bahia","Camacan","-39.565278","-15.391667","39W33'55''","15S23'30''","HUEFS0101200","HUEFS0101200","2006","02",NA,"Fazenda Serra Bonita, RPPN Serra Bonita, 9,7 Km W de Camacã na estrada para Jacarecí, daí 6 Km SW na estrada para a RPPN e Torre da EMBRATEL.","835","835","Angiospermae","Gentianales",NA,NA,"Floresta Montana.",NA,NA,NA,"Asteranae",NA,NA,NA
"153","2019-10-07 09:14:22-03","UEFS","HUEFS","109089","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J.Jardim","Amorim, A.M.","4748","2005","02","02","Brasil","Bahia","Camacan","-39.565278","-15.391667","39W33'55''","15S23'30''","HUEFS0109089","HUEFS0109089","2008","08",NA,"Fazenda Serra Bonita, RPPN SERRA BONITA, 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","835","835","Angiospermae","Gentianales",NA,NA,"Floresta Ombrófila. Vegetação Montana.",NA,NA,NA,"Asteranae",NA,NA,NA
"154","2019-10-07 09:14:22-03","UEFS","HUEFS","109092","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J.Jardim","Amorim, A.M.","4761","2005","02","02","Brasil","Bahia","Camacan","-39.565278","-15.391667","39W33'55''","15S23'30''","HUEFS0109092","HUEFS0109092","2008","08",NA,"Fazenda Serra Bonita, RPPN SERRA BONITA, 9,7 km W de Camacã na estrada para Jacarecí, daí 6 km SW na estrada para a RPPN e Torre da Embratel.","835","835","Angiospermae","Gentianales",NA,NA,"Floresta Ombrófila. Vegetação Montana.",NA,NA,NA,"Asteranae",NA,NA,NA
"155","2019-10-07 09:14:22-03","UEFS","HUEFS","113081","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J.Jardim","Amorim, A.M.","5715","2006","03","03","Brasil","Bahia","Camacan","-39.565278","-15.391667","39W33'55''","15S23'30''","HUEFS0113081","HUEFS0113081","2014","09",NA,"RPPN Serra Bonita. 9,7 Km W de Camacã na estrada para Jacarecí, daí 6,0 Km SW na estrada para a RPPN e Torre. Trilha ao lado da Reserva Becker, em ramal descendo o riacho.","835","835","Angiospermae","Gentianales",NA,NA,"Floresta Ombrófila Densa Montana.",NA,NA,NA,"Asteranae",NA,NA,NA
"156","2019-10-07 09:14:22-03","UEFS","HUEFS","117475","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J.Jardim","Borges, R.A.X.","273","2006","12","09","Brasil","Bahia","Camacan","-39.565278","-15.391667","39W33'55''","15S23'30''","HUEFS0117475","HUEFS0117475","2014","09",NA,"RPPN Serra Bonita. 9,7 Km de Camacan na estrada para Jacarecí. Daí 6 Km SW na estrada para RPPN e torre da Embratel.","900","1000","Angiospermae","Gentianales",NA,NA,"Floresta Ombrófila Densa Montana.",NA,NA,NA,"Asteranae",NA,NA,NA
"157","2019-10-07 09:14:22-03","UEFS","HUEFS","126930","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J.Jardim","Borges, R.A.X.","708","2007","11","23","Brasil","Bahia","Camacan","-39.565278","-15.391667","39W33'55''","15S23'30''","HUEFS0126930","HUEFS0126930","2008","08",NA,"RPPN Serra Bonita. 9,7 KM W de Camacã na estrda para Jacarecí, daí 6 KM SW na estrada para a RPPN E Torre da Embratel.","835","835","Angiospermae","Gentianales",NA,NA,"Floresta Ombrófila Densa Motana.",NA,NA,NA,"Asteranae",NA,NA,NA
"158","2019-10-07 09:14:22-03","UEFS","HUEFS","172941","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J.Jardim","Amorim, A.M.","7755","2009","01","15","Brasil","Bahia","Camacã","-39.565278","-15.391667","39W33'55''","15S23'30''","HUEFS0172941","HUEFS0172941","2014","09",NA,"RPPN Serra Bonita, área do inventário de fenologia.","835","1000","Angiospermae","Gentianales",NA,NA,"Floresta Ombrófila Densa Montana.",NA,NA,NA,"Asteranae",NA,NA,NA
"159","2019-10-07 09:14:22-03","UEFS","HUEFS","65077","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.",NA,"Fernandes, H.Q.B.","2854","1989","09","14","Brasil","Espírito Santo","Santa Teresa","-40.533333","-19.966667","40W32'0''","19S58'0''","HUEFS0065077","HUEFS0065077",NA,NA,NA,"Valsugana Velha, Est. Biol. De Santa Lúcia. À direita do rio Timbuí, na cachoeira.","550","800","Angiospermae","Gentianales",NA,NA,"Floresta pluvial costeira baixo-montana. Arbustal ripário.",NA,NA,NA,"Asteranae",NA,NA,NA
"160","2019-10-07 09:14:22-03","UEFS","HUEFS","68092","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J.Jardim","Pirani, J.R.","3535","1994","12","09","Brasil","Espírito Santo","Cachoeiro do Itapemirim",NA,NA,NA,NA,"HUEFS0068092","HUEFS0068092","2004","01",NA,"Morro Grande, a 3km W da Saída da Cidade na rodovia para Jerônimo Monteiro (BR-482). Floresta atrás da Serraria de Pedras Marmoraes.",NA,NA,"Angiospermae","Gentianales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"161","2019-10-07 09:14:22-03","UEFS","HUEFS","68093","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J.Jardim","Pirani, J.R.","4926","2002","01","30","Brasil","Espírito Santo","Santa Teresa","-40.719444","-19.846667","40W43'10''","19S50'48''","HUEFS0068093","HUEFS0068093","2005","06",NA,"São Sebastião, Várzea Alegre, 1,4km de Santa Bárbara na estrada para Colatina, Fazenda do Sr. Djalma Novelli.","180","180","Angiospermae","Gentianales",NA,NA,"Mata pluvial tropical, em encosta com riacho encachoeirado, afluente do Rio Santa Maria.",NA,NA,NA,"Asteranae",NA,NA,NA
"162","2019-10-07 09:14:22-03","UEFS","HUEFS","2153","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J.Jardim","Santos, T.S.dos","3777","1982","08","09","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"HUEFS0002153","HUEFS0002153","2003","10",NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,NA,"61245","auto",NA,"Asteranae",NA,NA,NA
"163","2019-10-07 09:14:22-03","UEFS","HUEFS","13455","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana","Müll.Arg.","J.Jardim","Sant'Ana, S.C.","192","1992","02","06","Brasil","Bahia","Ilhéus","-39.0494003295898","-14.7889003753662",NA,NA,"HUEFS0013455","HUEFS0013455","2003","10",NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,NA,"61245","auto",NA,"Asteranae",NA,NA,NA
"164","2019-10-07 09:14:22-03","UEFS","HUEFS","68094","PreservedSpecimen","Plantae","Rubiaceae","Faramea","morsoniana","Faramea morsoniana","Müll.Arg.",NA,"Pirani, J.R.","4519","1999","10","16","Brasil","Rio de Janeiro","Parati","-44.683333","-23.266667","44W41'","23S16'","HUEFS0068094","HUEFS0068094",NA,NA,NA,"Estrada não-pavimentada para Parati-mirim, a ca. 2km da BR (Rio-Santos).",NA,NA,"Angiospermae","Gentianales",NA,NA,"Mata Atlântica.",NA,NA,NA,"Asteranae",NA,NA,NA
"165","2019-10-07 09:14:22-03","UEFS","HUEFS","100028","PreservedSpecimen","Plantae","Rubiaceae","Faramea","morsoniana","Faramea morsoniana","Müll.Arg.",NA,"Romaniuc Neto, S.","75","1983","09","13","Brasil","São Paulo","Cananéia","-47.9199981689453","-25.0100002288818",NA,NA,"HUEFS0100028","HUEFS0100028",NA,NA,NA,"Reserva Biológica, Ilha do Cardoso, margem do Rio Cachoeira Grande.",NA,NA,"Angiospermae","Gentianales",NA,NA,NA,"37574","auto",NA,"Asteranae",NA,NA,NA
"166","2019-11-22 16:07:27-03","UEFS","HUEFS","221353","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.",NA,"Lima, H.C.de","8035","2015","08","13","Brasil","Rio de Janeiro","Maricá","-42.909722","-22.933056","42W54'35''","22S55'59''","HUEFS0221353","HUEFS0221353",NA,NA,NA,"Inoã Monumento natural Municipal da Pedra de Inoã. Distrito de Inoã, Pedra de Inoã.","30","100","Angiospermae","Gentianales",NA,NA,"Floresta sobre morrote.",NA,NA,NA,"Asteranae",NA,NA,NA
"167","2019-11-22 16:07:27-03","UEFS","HUEFS","228498","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.",NA,"Lima, H.C.de","8260","2016","06","27","Brasil","Rio de Janeiro","Maricá","-42.853333","-22.8925","42W51'12''","22S53'33''","HUEFS0228498","HUEFS0228498",NA,NA,NA,"Pindobas, estrada do Camburi, antes da plataforma de voo-livre.","57","57","Angiospermae","Gentianales",NA,NA,"Fragmento de mata de marrote, solo argiloso.",NA,NA,NA,"Asteranae",NA,NA,NA
"168","2019-11-22 16:07:27-03","UEFS","HUEFS","78153","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.",NA,NA,NA,"1819",NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,"HUEFS0078153",NA,NA,NA,NA,NA,NA,NA,"Angiospermae","Gentianales",NA,NA,NA,NA,NA,NA,"Asteranae",NA,NA,NA
"169","2019-09-04 18:30:25-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Faramea","anisodonta","Faramea anisodonta",NA,NA,"P. W. Lund",NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA
"170","2019-09-04 18:30:27-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Faramea","diversifolia","Faramea diversifolia",NA,NA,"Richard",NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA
"171","2015-03-13 19:32:37-03","F","FMNH-SEEDPLANTS","V0264122F","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0264122F","V0264122F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"172","2015-03-13 19:32:39-03","F","FMNH-SEEDPLANTS","V0264189F","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0264189F","V0264189F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"173","2019-09-04 19:30:02-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Faramea","morsoniana","Faramea morsoniana",NA,NA,"Morson",NA,"1830",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA
"174","2019-09-04 19:30:07-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Faramea","percyanea","Faramea percyanea",NA,NA,"R. Wettstein & V. F. Schiffner",NA,"1901",NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Type [status unknown]","Dicotyledoneae",NA,NA,NA
"175","2017-09-29 16:29:22-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Faramea","percyanea","Faramea percyanea",NA,"C. M. Taylor","R. Callejas","1546","1983","10","27","Brazil","Bahia",NA,"-42","-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"176","2019-09-04 19:14:17-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea",NA,NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Isotype","Dicotyledoneae",NA,NA,NA
"177","2019-01-23 12:19:20-02","F","FMNH-SEEDPLANTS","V0044484F","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea",NA,NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0044484F","V0044484F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Isotype","Dicotyledoneae",NA,NA,NA
"178","2015-03-13 19:32:47-03","F","FMNH-SEEDPLANTS","V0264508F","PreservedSpecimen","Plantae","Rubiaceae","Faramea","stipulacea","Faramea stipulacea",NA,NA,NA,NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0264508F","V0264508F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA
"179","2019-01-23 11:10:50-02","F","FMNH-SEEDPLANTS","V0071179F","PreservedSpecimen","Plantae","Acanthaceae","Tetramerium","stipulaceum","Tetramerium stipulaceum",NA,NA,"F. Sellow",NA,NA,NA,NA,"Brazil",NA,NA,"-52.8731","-10.8339",NA,NA,"V0071179F","V0071179F_01",NA,NA,NA,NA,NA,NA,"Spermatophyta",NA,"South America",NA,NA,NA,NA,"Isotype","Dicotyledoneae",NA,NA,NA
"180","2019-06-24 08:11:31-03","IAC","IAC","27704","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Faramea","morsoniana","Faramea morsoniana","Müll.Arg.","S.L. Jung-Mendaçolli","L. Rossi et al.","s/nº","1988","08","23","Brasil","São Paulo","Cananéia","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,"2001","05","02","Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"181","2019-06-24 08:11:31-03","IAC","IAC","27740","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Faramea","morsoniana","Faramea morsoniana","Müll.Arg.","M. Gomes","S. Romaniuc Neto","75","1983","09","13","Brasil","São Paulo","Cananéia","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,"1998","12","16","Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"182","2019-06-24 08:11:31-03","IAC","IAC","27808","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Faramea","morsoniana","Faramea morsoniana","Müll.Arg.","M. Gomes","F. Barros et al.","s/nº","1990","09","12","Brasil","São Paulo","Cananéia","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,"1998","12","16","Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-06-24 08:11:31-03","IAC","IAC","27896","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Faramea","morsoniana","Faramea morsoniana","Müll.Arg.","M. Gomes","F. Barros","s/nº","1991","04","10","Brasil","São Paulo","Cananéia","-47.9267","-25.0147","-47.9267","-25.0147",NA,NA,"1998","12","16","Ilha do Cardoso",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"184","2019-06-24 08:11:31-03","IAC","IAC","28507","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Faramea","morsoniana","Faramea morsoniana","Müll.Arg.","M. Gomes","F.C. Hoehne","s/nº","1923","11","22","Brasil","São Paulo","Cubatão","-46.4253","-23.895","-46.4253","-23.8950",NA,NA,"1998","12","16","Piassaguera",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"185","2020-02-20 14:37:23-03","IAC","IAC","48835","S","Plantae","Rubiaceae-205.Rubioideae-Coussareeae","Faramea","stipulacea","Faramea stipulacea","(Cham. & Schltdl.) DC.","S.L. Jung-Mendaçolli","M.I. Ferreira; A.M. Silva; J.D. Braz & H.O. Yamaki","32","2006","10","10","Brasil","São Paulo","Pindamonhangaba","-45.4617","-22.9239","-45.4617","-22.9239",NA,NA,"2007","10","10","Votorantim",NA,NA,NA,NA,NA,NA,"Coordemnadas medidas: -22.4427, -45.2812",NA,NA,NA,NA,NA,NA,NA
"186","2020-07-23 12:20:26-03","CEPLAC","CEPEC","148206","PreservedSpecimen","Plantae","Rubiaceae","Faramea","australis","Faramea australis",NA,"M. Gomes","M. Gomes","1113",NA,NA,NA,"Brasil","Rio de Janeiro","rio de janeiro","-43.2075004577637","-22.9027996063232",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"<ll>dwc_commonname:</ll>","57442","auto",NA,NA,NA,NA,"31/10/2015"
"187","2020-07-23 12:20:29-03","CEPLAC","CEPEC","6668","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","R. S. Pinheiro","1027","1971","01","26","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"Área do CEPEC.",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/12/2003"
"188","2020-07-23 12:20:29-03","CEPLAC","CEPEC","3298","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","R. S. Pinheiro","339","1967","10","31","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"Área do CEPEC.",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/12/2003"
"189","2020-07-23 12:20:29-03","CEPLAC","CEPEC","14825","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","J. L. Hage","199","1979","11","16","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662","0W0'0","0S0'0",NA,NA,NA,NA,NA,"Km 22 Rod. Ilheus/Itabuna, Quadra D do CEPEC. Reserva Botanica.",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/01/2004"
"190","2020-07-23 12:20:29-03","CEPLAC","CEPEC","24251","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. H. Kirkbride Jr.","J. L. Hage","556","1981","03","17","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"Quadra D do CEPEC.",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/12/1990"
"191","2020-07-23 12:20:29-03","CEPLAC","CEPEC","26206","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","J. L. Hage","1545","1981","12","08","Brasil","Bahia","ILHÉUS","-39.0494003295898","-14.7889003753662",NA,NA,NA,NA,NA,NA,NA,"Quadra D. do CEPEC.",NA,NA,NA,NA,NA,NA,NA,"61245","auto",NA,NA,NA,NA,"30/12/2003"
"192","2020-07-23 12:20:29-03","CEPLAC","CEPEC","7003","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. H. Kirkbride Jr.","T. S. dos Santos","1840","1971","08","16","Brasil","Bahia","ITAPEBÍ","-39.5339012145996","-15.9507999420166",NA,NA,NA,NA,NA,NA,NA,"Faz. Ventania, Rod. a Itapebí.",NA,NA,NA,NA,NA,NA,NA,"43726","auto",NA,NA,NA,NA,"30/12/1990"
"193","2020-07-23 12:20:29-03","CEPLAC","CEPEC","119015","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"S. J. Silva Neto","S. J. Silva Neto","1591","2001","12","14","Brasil","Rio de Janeiro","Nova Iguaçu","-43.451099395752","-22.7591991424561",NA,NA,NA,NA,NA,NA,NA,"Estrada para Itacolomi.",NA,NA,NA,NA,NA,NA,NA,"25743","auto",NA,NA,NA,NA,"30/12/2001"
"194","2020-07-23 12:20:29-03","CEPLAC","CEPEC","102754","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","W. W. Thomas","13825","1999","02","06","Brasil","Bahia","JEQUIÉ","-40.111111","-13.943611","40W6'40","13S56'37",NA,NA,NA,NA,NA,"10,5Km ao S de Mandacaru (junção da Rod. p/ estádio/Rod. p/ Jequié) Rod. p/ Serra dos Brejos.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/05/2005"
"195","2020-07-23 12:20:29-03","CEPLAC","CEPEC","102761","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","W. W. Thomas","13874","1978","03","08","Brasil","Bahia","JEQUIÉ","-40.126944","-13.951667","40W7'37","13S57'6",NA,NA,NA,NA,NA,"Fazenda do Brejo (Propriedade da Sra. Clarissa) 13,6Km ao S de Mandacaru (junção na Rod. Estádio Rod. P/ Jequié) Rod. P/ Serra dos brejos e depois ao W nos arredores da montanha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/12/2004"
"196","2020-07-23 12:20:29-03","CEPLAC","CEPEC","103211","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","W. W. Thomas","14203","2004","09","21","Brasil","Bahia","CAMACAN","-39.565278","-15.391389","39W33'55","15S23'29",NA,NA,NA,NA,NA,"RPPN Serra Bonita. 9,6Km NNW de Camcan na Rod. Para Jacarecí e Jussarí.; depois 6Km acima da Rod. Para Serra Bonita.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/09/2005"
"197","2020-07-23 12:20:29-03","CEPLAC","CEPEC","106571","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","GELMacedo","1942","2005","04","21","Brasil","Bahia","JEQUIÉ","-40.109167","-13.944722","40W6'33","13S56'41",NA,NA,NA,NA,NA,"Faz. Brejo Novo, a 10,5Km da Av. Otávio Mangabeira pela Exúperio Miranda no Bairro do Mandacarú. No interior da mata.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2006"
"198","2020-07-23 12:20:29-03","CEPLAC","CEPEC","106572","PreservedSpecimen","Plantae","Rubiaceae","Faramea","martiana","Faramea martiana",NA,"J. G. Jardim","GELMacedo","1275","1998","10","02","Brasil","Bahia","JEQUIÉ","-40.109167","-13.944722","40W6'33","13S56'41",NA,NA,NA,NA,NA,"Faz. Brejo Novo, a 10,5Km da Av. Otávio Mangabeira, entrando pela Exupério Miranda no Bairro do Mandacarú.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2006"
