"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","yearIdentified","monthIdentified","dayIdentified","recordNumber","stateProvince","occurrenceRemarks","continentOcean","preparationType","previousCatalogNumber","phylum","order","typeStatus","coordinatePrecision","geoFlag","class","relatedCatalogItem","minimumDepthInMeters","maximumDepthInMeters","individualCount","fieldNumber","sex"
"1081","2020-11-12 16:58:53-03","UEL","FUEL","52611","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Rossetto, EFS","Rossetto, EFS","2013","11","01","Brasil","Bataipora","Borda de capão de mata seca, solo arenoso, terraço acima da planície de inundação do rio Paraná","-53.207472","-22.523028","-53.207472","-22.523028","263","263",NA,NA,"2013",NA,NA,"348","Mato Grosso do Sul",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1082","2020-11-12 16:58:53-03","UEL","FUEL","55968","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","de Campos, A","de Campos, A; Montanher, DR","2018","06","25","Brasil","Londrina","Parque Estadual Mata dos Godoy, margem do Ribeirão dos Apertados","-51.25","-23.45","-51.25","-23.45",NA,NA,"FUEL055968",NA,"2017",NA,NA,"25","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1083","2019-10-16 14:11:39-03","UEL","FUEL","53581","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Melo, E","Aona, LYS","2009","07","01","Brasil","Feira de Santana",NA,"-38.9667015075684","-12.2666997909546",NA,NA,NA,NA,"FUEL015209",NA,"2016","07",NA,"1168","Bahia",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"46325","auto",NA,NA,NA,NA,NA,NA,NA
"1084","2020-11-12 16:58:53-03","UEL","FUEL","34801","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","E. de Melo","França, F; et al.","1999","07","08","Brasil","Itatim","Morro do Agenor","-39.6981010437012","-12.7118997573853",NA,NA,NA,NA,NA,NA,"1999",NA,NA,"3202","Bahia",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"24374","auto",NA,NA,NA,NA,NA,NA,NA
"1085","2020-11-12 16:58:53-03","UEL","FUEL","45250","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Hatschbach, G","Silva, JM; Vasconcellos, GC","2008","04","09","Brasil","Adrianópolis","Fazenda Mato Preto, Barneck, floresta atlântica","-48.9911003112793","-24.6571998596191",NA,NA,NA,NA,NA,NA,"2008",NA,NA,"6388","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"49901","auto",NA,NA,NA,NA,NA,NA,NA
"1086","2020-11-12 16:58:53-03","UEL","FUEL","32871","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Cordeiro, J","Francisco, EM","2003","10","03","Brasil","Bela Vista do Paraíso","Fazenda Cascata","-51.190601348877","-22.9967002868652",NA,NA,NA,NA,NA,NA,"2003",NA,NA,"73","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"15605","auto",NA,NA,NA,NA,NA,NA,NA
"1087","2020-11-12 16:58:53-03","UEL","FUEL","26688","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Dias, MC","Pavão, OC; et al.","1999","10","25","Brasil","Cornélio Procópio","Pedreira","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,"2000",NA,NA,"s.n.","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"23842","auto",NA,NA,NA,NA,NA,NA,NA
"1088","2020-11-12 16:58:53-03","UEL","FUEL","26657","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Vieira, AOS","Pavão, OC","1999","10","25","Brasil","Cornélio Procópio","Pedreira","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,"2000",NA,NA,"s.n.","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"23842","auto",NA,NA,NA,NA,NA,NA,NA
"1089","2020-11-12 16:58:53-03","UEL","FUEL","36782","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Hatschbach, G","Soares, A; Maschio, W","1997","09","11","Brasil","Cruzeiro do Iguaçu","Fazenda Rotava, rio Canoas, margem direita, rio Canoas, margem direita","-53.127799987793","-25.6156005859375",NA,NA,NA,NA,NA,NA,"1997","06","25","192","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"12520","auto",NA,NA,NA,NA,NA,NA,NA
"1090","2020-11-12 16:58:53-03","UEL","FUEL","12244","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Zangaro Filho, W; et al.","1990","03","23","Brasil","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"1091","2020-11-12 16:58:53-03","UEL","FUEL","12243","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Colli, S; et al.","1990","03","23","Brasil","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"1092","2020-11-12 16:58:53-03","UEL","FUEL","12242","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Pimenta, JA; et al.","1990","03","05","Brasil","Ibiporã","Fazenda Doralice","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"1093","2020-11-12 16:58:53-03","UEL","FUEL","46585","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Estevan, DA","Moritz, E; et al.","2007","10","15","Brasil","Ibiporã","Parque Estadual de Ibiporã","-51.0480995178223","-23.2691993713379",NA,NA,NA,NA,NA,NA,"2007",NA,NA,"4","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"20625","auto",NA,NA,NA,NA,NA,NA,NA
"1094","2020-11-12 16:58:53-03","UEL","FUEL","10948","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Silva, SM","Silva, SM; et al.",NA,NA,NA,"Brasil","Ipiranga","Várzea do Rio Bitumirim","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,NA,NA,"1990",NA,NA,"s.n.","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"31827","auto",NA,NA,NA,NA,NA,NA,NA
"1095","2020-11-12 16:58:53-03","UEL","FUEL","17494","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Medri, ME; et al.","1990","06","24","Brasil","Ipiranga","Várzea do Rio Bitumirim","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"31827","auto",NA,NA,NA,NA,NA,NA,NA
"1096","2020-11-12 16:58:53-03","UEL","FUEL","17496","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Dias, MC; et al.",NA,NA,NA,"Brasil","Ipiranga","Várzea do Rio Bitumirim","-50.5842018127441","-25.0238990783691",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"31827","auto",NA,NA,NA,NA,NA,NA,NA
"1097","2020-11-12 16:58:53-03","UEL","FUEL","42010","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Cotarelli, VM","Teixeira, OM","2000","11","22","Brasil","Jataizinho","Sítio Olaria","-50.9799995422363","-23.2541999816895",NA,NA,NA,NA,NA,NA,"2007","08","14","24","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"16845","auto",NA,NA,NA,NA,NA,NA,NA
"1098","2020-11-12 16:58:53-03","UEL","FUEL","31906","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Marques, JM","Francisco, EM; et al.","2000","10","09","Brasil","Leópolis","Sítio São Francisco","-50.7510986328125","-23.0799999237061",NA,NA,NA,NA,NA,NA,"2008","05","09","s.n.","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"22638","auto",NA,NA,NA,NA,NA,NA,NA
"1099","2020-11-12 16:58:53-03","UEL","FUEL","32870","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Francisco, EM","2003","10","27","Brasil","Londrina","Beira do Rio Cambezinho","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,"72","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"1100","2020-11-12 16:58:53-03","UEL","FUEL","12303","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Soares-Silva, LH","Francisco das Chagas e Silva","1994","10","14","Brasil","Londrina","Floresta Godoy, margem esquerda do rio, margem esquerda do rio","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"1994",NA,NA,"1755","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"1101","2020-11-12 16:58:53-03","UEL","FUEL","26179","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Vieira, AOS","Cavalheiro, AL; et al.","1999","11","18","Brasil","Londrina","Ouro Fino, São Luis, de São Luis","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"1999",NA,NA,"152","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"1102","2020-11-12 16:58:53-03","UEL","FUEL","35009","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Bianchini, E; Papolo, RS","2000","05","22","Brasil","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"1103","2020-11-12 16:58:53-03","UEL","FUEL","30080","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Silveira, M",NA,NA,NA,"Brasil","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,"372","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"1104","2020-11-12 16:58:53-03","UEL","FUEL","13187","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Soares-Silva, LH","Kawakita, K","1994","03","24","Brasil","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,"11","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"1105","2020-11-12 16:58:53-03","UEL","FUEL","13185","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Soares-Silva, LH","Kawakita, K","1994","03","24","Brasil","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,"9","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"1106","2019-10-16 14:11:39-03","UEL","FUEL","12939","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Pendry, CA","Rocha, LS; Francisco das Chagas e Silva","1990","10","17","Brasil","Londrina","Parque Estadual Mata dos Godoy, E.M. Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2003",NA,NA,"s.n.","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"1107","2020-11-12 16:58:53-03","UEL","FUEL","12940","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Pendry, CA","Rocha, LS; Francisco das Chagas e Silva","1990","10","24","Brasil","Londrina","Parque Estadual Mata dos Godoy, E.M. Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"2003",NA,NA,"s.n.","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"1108","2020-11-12 16:58:53-03","UEL","FUEL","20561","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Silva, PM","Francisco das Chagas e Silva","1994","10","14","Brasil","Londrina","Parque Estadual Mata dos Godoy, margem esq. do rio, margem esq. do rio","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"1996","05",NA,"1755","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"1109","2020-11-12 16:58:53-03","UEL","FUEL","10241","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Mantovani, W","Francisco das Chagas e Silva","1992","10","21","Brasil","Londrina","Proximidades da Casa de Emaus","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,"1389","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"1110","2020-11-12 16:58:53-03","UEL","FUEL","20562","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Francisco das Chagas e Silva; Francisco das Chagas e Silva; Silva; Silva; Silva","Francisco das Chagas e Silva","1994","09","02","Brasil","Londrina","Viação Velha, margem da estrada, margem da estrada","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,"1994","09",NA,"s.n.","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"1111","2020-11-12 16:58:53-03","UEL","FUEL","22334","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Cervi, AC","Cervi, AC; et al.","1997","11","02","Brasil","Ponta Grossa","Parque Estadual Vila Velha","-50.1618995666504","-25.0949993133545",NA,NA,NA,NA,NA,NA,"1997","12",NA,"6409","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"46557","auto",NA,NA,NA,NA,NA,NA,NA
"1112","2020-11-12 16:58:53-03","UEL","FUEL","27840","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Hatschbach, G","Soares, A; Maschio, W","1998","11","19","Brasil","Quedas do Iguaçu",NA,"-52.9081001281738","-25.4496994018555",NA,NA,NA,NA,NA,NA,NA,NA,NA,"323","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"24667","auto",NA,NA,NA,NA,NA,NA,NA
"1113","2020-11-12 16:58:53-03","UEL","FUEL","32872","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Cordeiro, J","Francisco, EM","2003","10","30","Brasil","Rancho Alegre","Fazenda Conconha","-50.9131011962891","-23.0699996948242",NA,NA,NA,NA,NA,NA,"2003",NA,NA,"74","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"11419","auto",NA,NA,NA,NA,NA,NA,NA
"1114","2020-11-12 16:58:53-03","UEL","FUEL","22448","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Kinupp, VF; Medri, C","1997","04","05","Brasil","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,NA,NA,"428","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"1115","2020-11-12 16:58:53-03","UEL","FUEL","22707","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Pendry, CA","Medri, C; Kinupp, VF; Francisco, EM","1997","10","11","Brasil","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,"2003",NA,NA,"480","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"1116","2020-11-12 16:58:53-03","UEL","FUEL","24133","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Medri, C; Francisco, EM","1999","04","10","Brasil","Sapopema","Salto das Orquídeas","-50.5802993774414","-23.9108009338379",NA,NA,NA,NA,NA,NA,NA,NA,NA,"779","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"21990","auto",NA,NA,NA,NA,NA,NA,NA
"1117","2020-11-12 16:58:53-03","UEL","FUEL","27267","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Francisco, EM; et al.","1999","10","05","Brasil","Sertanópolis",NA,"-51.0363998413086","-23.0585994720459",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"19992","auto",NA,NA,NA,NA,NA,NA,NA
"1118","2020-11-12 16:58:53-03","UEL","FUEL","17324","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Dias, MC","Francisco das Chagas e Silva; et al.","1991","07","01","Brasil","Teixeira Soares","Fazenda Capão Bonito","-50.4606018066406","-25.3682994842529",NA,NA,NA,NA,NA,NA,"1999",NA,NA,"s.n.","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"31767","auto",NA,NA,NA,NA,NA,NA,NA
"1119","2020-11-12 16:58:53-03","UEL","FUEL","17545","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Medri, ME; et al.","1990","09","24","Brasil","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"1120","2020-11-12 16:58:53-03","UEL","FUEL","12350","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Medri, ME; et al.","1990","09","29","Brasil","Telêmaco Borba","Fazenda Monte Alegre","-50.6156005859375","-24.3239002227783",NA,NA,NA,NA,NA,NA,NA,NA,NA,"s.n.","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"35037","auto",NA,NA,NA,NA,NA,NA,NA
"1121","2019-10-16 14:11:39-03","UEL","FUEL","25516","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Smith, SF","Kegler, A","1999","07","07","Brasil","Caxias do Sul","São Gotardo, orla da mata","-51.1794013977051","-29.1681003570557",NA,NA,"780","780",NA,NA,"2000","05",NA,"435","Rio Grande do Sul",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"49662","auto",NA,NA,NA,NA,NA,NA,NA
"1122","2019-10-16 14:11:39-03","UEL","FUEL","10672","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Smith, SF","Kegler, A","1999","08","07","Brasil","São Marcos","Orla da mata.","-51.0680999755859","-28.9710998535156",NA,NA,"800","800",NA,NA,"2000","02",NA,"436","Rio Grande do Sul",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"15120","auto",NA,NA,NA,NA,NA,NA,NA
"1123","2020-11-12 16:58:53-03","UEL","FUEL","55327","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Barbosa, E","Cordeiro, J; et al.","2009","11","12","Brasil","Uruguaiana","Circulo Militar de Uruguaiana","-57.0882987976074","-29.7546997070312",NA,NA,NA,NA,"FUEL055327",NA,"2009",NA,NA,"3365","Rio Grande do Sul",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"93142","auto",NA,NA,NA,NA,NA,NA,NA
"1124","2020-11-12 16:58:53-03","UEL","FUEL","23772","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","paranensis","Ruprechtia paranensis","Pendry","Pendry, CA","Francisco, EM; Alves, J","1999","12","11","Brasil","Congonhinhas","Fazenda Planalto","-50.5536003112793","-23.5510997772217",NA,NA,NA,NA,NA,NA,"2003",NA,NA,"s.n.","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"24253","auto",NA,NA,NA,NA,NA,NA,NA
"1125","2020-11-12 16:58:53-03","UEL","FUEL","36310","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","paranensis","Ruprechtia paranensis","Pendry",NA,"Estevan, DA; et al.","2003","10","13","Brasil","Londrina","Fazenda Figueira","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,NA,NA,NA,NA,NA,"349","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales",NA,"63728","auto",NA,NA,NA,NA,NA,NA,NA
"1126","2020-11-12 16:58:53-03","UEL","FUEL","9449","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","paranensis","Ruprechtia paranensis","Pendry","Pendry, CA","Francisco das Chagas e Silva","1991","11","25","Brasil","Londrina","Parque Estadual Mata dos Godoy","-51.1627998352051","-23.3103008270264",NA,NA,NA,NA,"FUEL009449",NA,"2003","03",NA,"1455","Paraná",NA,NA,NA,NA,"Tracheophyta","Caryophyllales","paratype","63728","auto",NA,NA,NA,NA,NA,NA,NA
"1127","2019-11-01 15:08:23-03","UnB","UB","157312","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.",NA,"Harley, RM; Giulietti, AML","1996","08","31","Brasil","Maracás","Fazenda Cana Brava","-40.4308013916016","-13.4411001205444",NA,NA,"900","1000",NA,NA,NA,NA,NA,"28233","Bahia","Árvore 15m. Folhas verdes. Frutos castanhos.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"50558","auto",NA,NA,NA,NA,NA,NA,NA
"1128","2019-11-01 15:08:23-03","UnB","UB","157311","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Dias, MC","Pavão, OC; et al.","1999","10","25","Brasil","Cornélio Procópio","Pedreira","-50.6467018127441","-23.1811008453369",NA,NA,NA,NA,NA,NA,"2000",NA,NA,"FUEL26688","Paraná ","Árvore 10m. Botões e flores verdes.; Beira da mata","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"23842","auto",NA,NA,NA,NA,NA,NA,NA
"1129","2019-11-01 15:08:23-03","UnB","UB","157310","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Melo, E","Hoehne, FC; Gehrt, A","1936","12","01","Brasil",NA,"Campo Largo",NA,NA,NA,NA,NA,NA,NA,NA,"1994","09",NA,"s.n.","São Paulo","Árvore.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1130","2019-11-01 15:08:23-03","UnB","UB","157313","PreservedSpecimen","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Melo, E","Kuhlmann, M","1953","09","27","Brasil","Mogi Guaçu","Reserva Florestal da Fazenda Campininha, margem do Rio Mogi Guaçu","-46.9421997070312","-22.372200012207",NA,NA,NA,NA,NA,NA,"1994","09",NA,"2939","São Paulo","Árvore 4m.","Southern America",NA,NA,"Dicotyledoneae",NA,NA,"39309","auto",NA,NA,NA,NA,NA,NA,NA
"1131","2019-05-06 12:01:54-03","UFU","HUFU","76841","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Guedes, M.L.","Guedes, M.L.; Lopes, R.B. & Gama, H.C.","2018","04","22","Brasil","Conceição do Coité","Caminho para Juazeirinho","-39.266667","-11.55","-39.266667","-11.55",NA,NA,"HUFU00074637",NA,"2018","06",NA,"30457","Bahia","Árvore: de ca 7m de altura. Folhas castáceas, discolores. Fruto núcula com cálice acrescente.; Caatinga",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1132","2019-05-06 12:01:54-03","UFU","HUFU","72701","S","Plantae","Polygonaceae","Ruprechtia","laxiflora","Ruprechtia laxiflora","Meisn.","Barbosa, E.","Silva, J.M.; Cordeiro, J. & Poliquesi, C.B.","2011","05","16","Brasil","Campo do Tenente","Rio da Várzea","-49.6828002929688","-25.978099822998",NA,NA,NA,NA,"HUFU00069285","HUFU00069285","2011","05",NA,"7787","Paraná","Árvore, 10m, frutos imaturos.; Mata ciliar",NA,NA,NA,NA,NA,NA,"17005","auto",NA,NA,NA,NA,NA,NA,NA
