"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","coordinatePrecision","individualCount","geoFlag","continentOcean","preparationType","previousCatalogNumber","infraspecificEpithet","typeStatus","class","relatedCatalogItem","fieldNumber","sex"
"1691","2015-05-20 10:34:29-03","UFERSA","MOSS","13615","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2010","05","29","Ribeiro, A.R.O.","226","2010","05","29","Brasil","Rio Grande do Norte","Campo Grande","Riacho Santa Maria, estrada entre Upanema e Campo Grande.","-37.286389","-5.749167","37W17'11","5S44'57","304","304","Erva cespitosa; coletada em margem de riacho; substrato pedregoso, com fina camada de matéria orgânica formada pela decomposição de cactos; frequente.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1692","2015-05-20 10:34:29-03","UFERSA","MOSS","13606","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2010","05","29","Ribeiro, A.R.O.","217","2010","05","29","Brasil","Rio Grande do Norte","Campo Grande","Riacho Salgado.","-37.301111","-5.725","37W18'04","5S43'30","311","311","Erva cespitosa; coletada em margem de riacho; substrato areno-argiloso; relevo plano; frequente.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1693","2015-05-20 10:34:29-03","UFERSA","MOSS","12288","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2010","03","16","Xavier, Y. .P.","1","2009","12","04","Brasil","Rio Grande do Norte","Governador Dix-Sept Rosado","Poço Feio.","-37.633056","-5.403611","37W37'59","5S24'13",NA,NA,"erva heliófila emergente; inflorescência marrom.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1694","2015-05-20 10:34:29-03","UFERSA","MOSS","2689","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2007","01","18","Oliveira, O.F. de","967","1980","06","08","Brasil","Rio Grande do Norte","Augusto Severo",NA,"-37.347222","-5.916667","37W20'50","5S55'00","128","128","erva hidrófila; coletada em pedras; frequente; fruto preto.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1695","2015-05-20 10:34:29-03","UFERSA","MOSS","4169","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Prata, A.P.","2008","04","01","Paulino, P.R.","3","1995","06","11","Brasil","Rio Grande do Norte","Governador Dix-Sept Rosado",NA,"-37.520833","-5.533333","37W31'15","5S32'00","26","26","n.v. barba-de-bode.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1696","2015-05-20 10:34:29-03","UFERSA","MOSS","436","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Prata, A.P.","2008","04","01","Primo Neto, V.P.","s.n.","1973","06","16","Brasil","Rio Grande do Norte","Mossoró","Campus da ESAM.","-37.344444","-5.191944","37W20'40","5S11'31","10","10","erva.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1697","2015-05-20 10:34:29-03","UFERSA","MOSS","511","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Prata, A.P.","2008","04","01","Araújo, R.L. de","s.n.","1973","06","04","Brasil","Rio Grande do Norte","Mossoró","Campus da ESAM.","-37.344444","-5.191944","37W20'40","5S11'31","10","10","erva; coletada em solo bem drenado.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1698","2015-05-20 10:34:29-03","UFERSA","MOSS","9480","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2007","09","21","Ribeiro, A.R.O.","6","2007","09","21","Brasil","Rio Grande do Norte","Mossoró","Rio Mossoró, atrás do Cartódromo.","-37.328333","-5.193333","37W19'42","5S11'36",NA,NA,"erva cespitosa; coletada na margem do rio, antropizada; substrato siltoso; muito frequente.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1699","2015-05-20 10:34:29-03","UFERSA","MOSS","9624","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2007","10","19","Ribeiro, A.R.O.","15","2007","10","19","Brasil","Rio Grande do Norte","Mossoró","Margem do Rio Mossoró, atrás do Cartódromo.","-37.328333","-5.198889","37W19'42","5S11'56",NA,NA,"erva cespitosa; coletada na margem de rio; substrato siltoso; muito frequente.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1700","2015-05-20 10:34:29-03","UFERSA","MOSS","9716","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2007","10","26","Ribeiro, A.R.O.","21","2007","10","26","Brasil","Rio Grande do Norte","Mossoró","Ponte de Pedra, Rio Apodi-Mossoró.","-37.344167","-5.1875","37W20'39","5S11'15","16","16","erva cespitosa; coletada em margem de rio, antropizada; substrato arenoso ou rochoso; frequente.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1701","2015-05-20 10:34:29-03","UFERSA","MOSS","9775","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2007","11","04","Ribeiro, A.R.O.","79","2007","11","04","Brasil","Rio Grande do Norte","Maxaranguape","Fazenda Tabuá.","-35.4975","-5.487778","35W29'51","5S29'16","14","14","erva cespitosa; coletada em margem de rio, campo úmido; latossolo vermelho; frequente.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1702","2015-05-20 10:34:29-03","UFERSA","MOSS","8947","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2007","10","23","Oliveira, R.C.","1834","2006","12","12","Brasil","Rio Grande do Norte","Tibau","Praia das Emanuelas, estrada para Areias Alvas.","-37.2525","-4.83722",NA,NA,"10","10","ocasional.",NA,NA,NA,NA,"22036",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1703","2015-05-20 10:34:29-03","UFERSA","MOSS","12281","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2009","11","17","Santana, S.H.","14","2009","10","10","Brasil","Rio Grande do Norte","Portalegre","próximo a Cachoeira do Pinga.","-37.9878","-6.02389",NA,NA,NA,NA,"erva cespitosa; ambiente úmido.",NA,NA,NA,NA,"12980",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1704","2015-05-20 10:34:28-03","UFERSA","MOSS","10631","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2008","10","17","Oliveira, R.C.","2274","2008","09","27","Brasil","Rio Grande do Norte","Cruzeta","13 Km de São José do Seridó.","-36.7897","-6.41167",NA,NA,NA,NA,"cletado nas margens ùmidas de lagoa periódica; abundante.",NA,NA,NA,NA,"23687",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1705","2015-05-20 10:34:28-03","UFERSA","MOSS","10532","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2008","01","29","Ribeiro, A.R.O.","98","2008","01","29","Brasil","Rio Grande do Norte","Mossoró","próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró.","-37.325278","-5.199444","37W19'31","5S11'58","15","15","erva cespitosa; coletada em margem de lago seco; substrato aquático; frequente.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1706","2015-05-20 10:34:28-03","UFERSA","MOSS","10892","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2008","02","28","Ribeiro, A.R.O.","124","2008","02","28","Brasil","Rio Grande do Norte","Mossoró","Rio Apodi-Mossoró, atrás do Cartódromo.","-37.328333","-5.198889","37W19'42","5S11'56",NA,NA,"erva cespitosa; coletada em margem de rio; frequente.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1707","2015-05-20 10:34:28-03","UFERSA","MOSS","10931","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2008","06","20","Ribeiro, A.R.O.","163","2008","05","21","Brasil","Rio Grande do Norte","Mossoró","próximo à Feira do Bode, próximo ao Rio Apodi-Mossoró.","-37.325278","-5.199444","37W19'31","5S11'58",NA,NA,"erva cespitosa; coletada em margem de lago; gleissolo; frequente.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1708","2015-05-20 10:34:29-03","UFERSA","MOSS","12243","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2009","05","15","Oliveira, R.C.","2445","2009","05","15","Brasil","Rio Grande do Norte","Extremoz","próximo à entrada de Muriú, após o trevo.","-35.224722","-5.691389","35W13'29","5S41'29","31","31","erva cespitosa; coletada em campo úmido adjacente ao mangue; relevo plano; substrato argiloso; muito frequente.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1709","2015-05-20 10:34:29-03","UFERSA","MOSS","12286","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2010","03","16","Lima, R.A.","1","2009","12","04","Brasil","Rio Grande do Norte","Governador Dix-Sept Rosado","Poço Feio.","-37.633056","-5.403611","37W37'59","5S24'13",NA,NA,"erva heliófila emergente; inflorescência marrom.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1710","2015-05-20 10:34:29-03","UFERSA","MOSS","12289","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2010","03","16","Medeiros, M.A.A.","1","2009","12","04","Brasil","Rio Grande do Norte","Governador Dix-Sept Rosado","Poço Feio.","-37.633056","-5.403611","37W37'59","5S24'13",NA,NA,"erva heliófila emergente; inflorescência marrom.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1711","2015-05-20 10:34:29-03","UFERSA","MOSS","3739","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Prata, A.P.","2008","04","01","Leal, L.","s.n.","1993","03","08","Brasil","Rio Grande do Norte","Natal","Ponta Negra.","-35.166667","-5.883333","35W10'00","5S53'00","103","103",NA,NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1712","2015-05-20 10:34:29-03","UFERSA","MOSS","8563","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.",NA,NA,NA,"Oliveira, R.C.","1733","2006","07","15","Brasil","Rio Grande do Norte","Tibau do Sul","distrito de Simbaúba, rio Catú.","-35.037778","-6.283056","35W02'16","6S16'59","15","15","erva cespitosa; coletada em borda de brejo, campo antropizado, margem de rio; solo argiloso, plano; abundante;.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1713","2015-05-20 10:34:29-03","UFERSA","MOSS","9722","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2007","11","02","Ribeiro, A.R.O.","26","2007","11","04","Brasil","Rio Grande do Norte","Baía Formosa","próximo à Barra do Sagi.","-34.977778","-6.466667","34W58'40","6S28'00","31","31","erva cespitosa; coletada em dunas litorânes; substrato arenoso; abundante.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1714","2015-05-20 10:34:29-03","UFERSA","MOSS","9768","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2007","11","04","Ribeiro, A.R.O.","72","2007","11","04","Brasil","Rio Grande do Norte","Natal","Lagoa do Guamaré.","-35.262222","-5.710278","35W15'44","5S42'37","19","19","erva cespitosa; coletado em margem de lagoa, cerrado; substrato arenoso; muito frequente.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1715","2015-05-20 10:34:29-03","UFERSA","MOSS","9460","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Ribeiro, A.R.O.","2007","09","19","Ribeiro, A.R.O.","3","2007","09","19","Brasil","Rio Grande do Norte","Luís Gomes","Tigre de Cima, nascente do Rio Apodi/Mossoró.","-38.464167","-6.695556","38W27'51","6S41'44",NA,NA,"erva cespitosa; coletada no cerrado; solo de aluvião; frequente; interesse economico forrageira.",NA,NA,NA,NA,NA,NA,NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1716","2015-05-20 10:34:29-03","UFERSA","MOSS","12461","S","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl.) Roem. & Schult.","Trindade, M.R.O.","2008","05","07","Melo, A.E.C.S.","19","2008","04","20","Brasil","Rio Grande do Norte","Nísia Floresta",NA,"-35.2086","-6.09111",NA,NA,NA,NA,"coletada na margem da lagoa; solo arenoso; flor amarelada.",NA,NA,NA,NA,"17449",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1717","2015-05-20 10:34:29-03","UFERSA","MOSS","13524","S","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl.) Roem. & Schult.","Marinho, A.M.","2009","06","29","Marinho, A.M.","77","2009","05","15","Brasil","Rio Grande do Norte","Macaíba","após a nascente do rio Pitimbu.","-35.3539","-5.85833",NA,NA,"81","81","erva.",NA,NA,NA,NA,"33221",NA,"auto","América do Sul",NA,NA,NA,NA,NA,NA,NA,NA
"1718","2020-08-31 09:20:34-03","INPA","INPA","123973","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Rowlatt, U","1490","1983","12","20","Trinidad and Tobago",NA,NA,"Edge of Nariva swamp. Sea level.",NA,NA,NA,NA,NA,NA,NA,"INPA0123973","INPA0123973 INPA0123973_e","Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1719","2020-08-31 09:20:34-03","INPA","INPA","123974","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Rowlatt, U","1491","1983","12","14","Trinidad and Tobago",NA,NA,"Toco road at Balandra Bay turnoff. Side of road in poor soil.",NA,NA,NA,NA,NA,NA,NA,"INPA0123974","INPA0123974 INPA0123974_e","Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1720","2020-08-31 09:20:34-03","INPA","INPA","188794","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Alves, MVS; Luceño, M","1996","01",NA,"Alves, MVS","2095","1995","08","07","Brasil","Pernambuco",NA,"Recife, Mata Dois Irmãos, próximo à casa de manutenção da COMPESA",NA,NA,NA,NA,NA,NA,NA,"INPA0188794","INPA0188794 INPA0188794_e INPA0188794_e1","Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1721","2020-08-31 09:20:34-03","INPA","INPA","241805","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,"2011","10",NA,"Pessoa, EM","790","2011","10","25","Brasil","Roraima","Caracaraí","Parque Nacional do Viruá, Estrada Perdida","-61","1.28","-61","1.28",NA,NA,NA,"INPA0241805","INPA0241805 INPA0241805_e","Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1722","2020-08-31 09:20:34-03","INPA","INPA","262489","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Mehlig, U","2008","06","14","Mehlig, U","549","2008","07","14","Brasil","Pará","Bragança","Península de Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. Campo entre estrada Bragança-Ajuruteua (PA-458) e 1º cordão de dunas","-46.619833","-0.84025","-46.619833","-0.84025",NA,NA,NA,"INPA0262489",NA,"Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1723","2020-08-31 09:20:34-03","INPA","INPA","262750","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Nascimento, RESA","260","2005","05","22","Brasil","Pará","Bragança","Península de Ajuruteua, Salinas dos Roques/Jabuti, campo aberto entre manguezal e 1ª ilha de terra firme","-46.675325","-0.914944","-46.675325","-0.914944",NA,NA,NA,"INPA0262750",NA,"Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1724","2020-08-31 09:20:34-03","INPA","INPA","268311","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Mehlig, U","366","2007","06","05","Brasil","Pará","Bragança","Península de Ajuruteua, dunas e campos ao noroeste da vila Bonifácio. Poça de água leste da porção central do 3º cordão de dunas","-46.618417","-0.835083","-46.618417","-0.835083",NA,NA,NA,"INPA0268311",NA,"Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1725","2020-08-31 09:20:34-03","INPA","INPA","268321","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Mehlig, U","2008","05","24","Mehlig, U","510","2008","05","24","Brasil","Pará","Bragança","Península de Ajuruteua, pequena área de restinga próximo ao canal de maré Furo Branco","-46.656556","-0.8665","-46.656556","-0.8665",NA,NA,NA,"INPA0268321",NA,"Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1726","2020-08-31 09:20:34-03","INPA","INPA","4766","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Eiten, LT","1964",NA,NA,"Fróes, RL","27070","1951","05","14","Brasil","Pará",NA,"Rio Tocantins, Baixo Rio Tocantins.","-48.551678","-6.337253","-48.551678","-6.337253",NA,NA,NA,"INPA0004766","INPA0004766 INPA0004766_e","Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1727","2020-08-31 09:20:34-03","INPA","INPA","11456","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.",NA,NA,NA,NA,"Cavalcante, PB","450","1958","07","30","Brasil","Pará","Marapanim","Marudazinho, Marudazinho.","-48.176944","-1.204167","-48.176944","-1.204167",NA,NA,NA,"INPA0011456","INPA0011456 INPA0011456_e","Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1728","2020-08-31 09:20:34-03","INPA","INPA","198405","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Luceño, M","1994","08",NA,"Miranda, AM","1963","1994","07","24","Brasil","Pernambuco","Floresta","Margem do Riacho do Navio","-38.5685997009277","-8.60111045837402",NA,NA,NA,NA,NA,"INPA0198405","INPA0198405 INPA0198405_e","Monocotyledon","Poales","87756",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1729","2020-08-31 09:20:34-03","INPA","INPA","248630","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Nunes, CS","2019","11","21","Gomes, LA","346","2012","03","16","Brasil","Sergipe","Santa Luzia do Itanhy","RPPN Mata do Crasto: Borda da mata.","-37.417778","-11.496944","-37.417778","-11.496944",NA,NA,NA,"INPA0248630",NA,"Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1730","2020-08-31 09:20:34-03","INPA","INPA","13766","S","Plantae","Cyperaceae","Eleocharis","geniculata","Eleocharis geniculata","(L.) Roem. & Schult.","Rodrigues, WA","1963",NA,NA,"Rodrigues, WA","5100","1963","04","02","Brasil","Pará","Capanema","Campo do Bentiví ou Pereira. Ocasional à margem úm, Campo do Bentiví ou Pereira. Ocasional à margem úmida do caminho dentro do campo alagado.","-47","-0.8","-47","-0.8",NA,NA,NA,"INPA0013766","INPA0013766 INPA0013766_e","Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1731","2020-08-31 09:20:34-03","INPA","INPA","78571","S","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Alves, MVS","2009","09",NA,"Rodrigues, WA","10055","1978","08","25","Brasil","Amapá","Amapá","Estrada perto do Aeroporto., Estrada perto do Aeroporto. Abundante em terra alagada, campo.","-50.793098449707","2.0533299446106",NA,NA,NA,NA,NA,"INPA0078571","INPA0078571 INPA0078571_e","Monocotyledon","Poales","134143",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1732","2020-08-31 09:20:34-03","INPA","INPA","257012","S","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Ramos, JF","2013","07","17","Amaral, IL do","3775","2013","05","11","Brasil","Pará","Penedo","Rio Tapajós, Penedo alagado, Margem direita do Rio Tapajós","-56.5","-4.6","-56.5","-4.6",NA,NA,NA,"INPA0257012","INPA0257012 INPA0257012_e","Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1733","2020-08-31 09:20:34-03","INPA","INPA","50581","S","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.",NA,NA,NA,NA,"Andrade, ER","INPA50581","1975","08","13","Brasil","Acre","Rio Branco","Açude Quinari, Açude Quinari.","-67.8099975585938","-9.9747200012207",NA,NA,NA,NA,NA,"INPA0050581","INPA0050581 INPA0050581_e","Monocotyledon","Poales","178770",NA,"auto","Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1734","2020-08-31 09:20:34-03","INPA","INPA","250412","S","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Nunes, CS","2019","11","21","Eiten, G","8645","1968","09","09","Brasil","Mato Grosso","Canarana","Base Camp, 50 km S, At Corrego do mato. Ca. 210km along main road 210km NNE of Xavantina. Ca. 50km due S of Base Camp","-51.600714","-12.678571","-51.600714","-12.678571",NA,NA,NA,"INPA0250412","INPA0250412 INPA0250412_e","Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"1735","2020-08-31 09:20:34-03","INPA","INPA","111931","S","Plantae","Cyperaceae","Eleocharis","interstincta","Eleocharis interstincta","(Vahl) Roem. & Schult.","Nunes, CS","2019","11","21","Rosas, FCW","169",NA,NA,NA,"Brasil","Pará",NA,"Rio Curuá-Una, Rio Curuá-Una 15 Km acima da barragem da Represa Hidrelétrica de Curuá-Una. Coletado no igapó com 1,5m de profundidade.","-54.2","-2.8","-54.2","-2.8",NA,NA,NA,"INPA0111931","INPA0111931 INPA0111931_e INPA0111931_e1","Monocotyledon","Poales",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
