"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","continentOcean","country","stateProvince","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","month","day","county","locality","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount","relationshipType","sex"
"565","2019-10-07 09:17:30-03","UEFS","HUEFS","213209","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","G.Staples","Queiroz, R.T.","599","2006",NA,"Brasil","Rio Grande do Norte","-35.2627983093262","-5.91555976867676",NA,NA,"HUEFS0213209","HUEFS0213209","11","17","Parnamirim","EMPARN, Jiqui.",NA,NA,"2016","05",NA,NA,NA,"17237","auto","Asteranae",NA,NA,NA,NA,NA,NA
"566","2019-10-07 09:17:30-03","UEFS","HUEFS","170963","PreservedSpecimen","Plantae","Angiospermae","Solanales","Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","R.Simão-Bianchini & L.V.Vasconcelos","Ribeiro, P.G.","3","2010",NA,"Brasil","Bahia","-41.0710983276367","-12.8185997009277",NA,"Floresta estacional semi-decidual.","HUEFS0170963",NA,"04","24","Nova Redenção","Povoado das Queimadas. Trilha do Socó - início da trilha",NA,NA,"2012","06",NA,NA,NA,"23681","auto","Asteranae",NA,NA,NA,NA,NA,NA
"567","2019-06-11 13:25:08-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,"RRC ID Flag","F. E. Drouet","2326","1935","South America","Brazil","Ceará","-40","-5",NA,NA,NA,NA,"8","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"2326",NA,NA,NA
"568","2019-06-11 13:50:11-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,"RRC ID Flag","E. Villanueva","879","1988","South America","Bolivia","Beni","-65.5","-14",NA,NA,NA,NA,"6","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"879",NA,NA,NA
"569","2018-05-22 16:02:52-03","F","FMNH-SEEDPLANTS","V0440445F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,NA,"C. B. Toledo & et al.","515","1993","South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0440445F","V0440445F_01","5","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"570","2018-05-22 16:02:54-03","F","FMNH-SEEDPLANTS","V0440447F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,NA,"B. E. Dahlgren & E. Sella","98","1929","South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0440447F","V0440447F_01","5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"571","2018-05-22 16:02:55-03","F","FMNH-SEEDPLANTS","V0440448F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,NA,"J. J. Strudwick & et al.","3383","1981","South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0440448F","V0440448F_01","7","21",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"572","2018-05-22 16:02:56-03","F","FMNH-SEEDPLANTS","V0440449F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,NA,"G. T. Prance & et al.","13713","1971","South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0440449F","V0440449F_01","6","25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"573","2020-04-16 12:37:03-03","F","FMNH-SEEDPLANTS","V0440450F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,NA,"F. E. Drouet","2326","1935","South America","Brazil","Ceará","-40","-5",NA,NA,"V0440450F","V0440450F_01","8","22",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"574","2018-05-22 16:02:59-03","F","FMNH-SEEDPLANTS","V0440452F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,NA,"J. Revilla","398","1976","South America","Peru",NA,"-74.14","-9.1839",NA,NA,"V0440452F","V0440452F_01","3","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"575","2018-05-22 16:03:00-03","F","FMNH-SEEDPLANTS","V0440453F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,NA,"Ll. Williams","3050","1929","South America","Peru",NA,"-74.14","-9.1839",NA,NA,"V0440453F","V0440453F_01","9","4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"576","2018-05-22 16:03:01-03","F","FMNH-SEEDPLANTS","V0440454F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,NA,"E. P. Killip & A. C. Smith","27201","1929","South America","Peru",NA,"-74.14","-9.1839",NA,NA,"V0440454F","V0440454F_01","8","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"577","2018-05-22 16:03:08-03","F","FMNH-SEEDPLANTS","V0440461F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,NA,"B. Maguire","23779","1944","South America","Suriname",NA,"-55.625","4.1006",NA,NA,"V0440461F","V0440461F_01","6","13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"578","2018-05-22 16:03:09-03","F","FMNH-SEEDPLANTS","V0440462F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,NA,"Ll. Williams","14499","1942","South America","Venezuela",NA,"-65.9119","7.0758",NA,NA,"V0440462F","V0440462F_01","2","27",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"579","2018-05-22 16:03:10-03","F","FMNH-SEEDPLANTS","V0440463F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,NA,"J. S. de la Cruz","3282","1923","South America","Guyana",NA,"-58.7017","4.7364",NA,NA,"V0440463F","V0440463F_01","2","10",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"580","2018-05-22 16:03:11-03","F","FMNH-SEEDPLANTS","V0440464F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,NA,"J. S. de la Cruz","3231","1922","South America","Guyana",NA,"-58.7017","4.7364",NA,NA,"V0440464F","V0440464F_01","12","17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"581","2018-05-22 16:03:12-03","F","FMNH-SEEDPLANTS","V0440465F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,NA,"J. S. de la Cruz","3646","1923","South America","Guyana",NA,"-58.7017","4.7364",NA,NA,"V0440465F","V0440465F_01","4","3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"582","2018-05-22 16:03:13-03","F","FMNH-SEEDPLANTS","V0440466F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,NA,"J. S. de la Cruz","2444","1922","South America","Guyana",NA,"-58.7017","4.7364",NA,NA,"V0440466F","V0440466F_01","10","12",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"583","2018-05-22 16:03:16-03","F","FMNH-SEEDPLANTS","V0440469F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,NA,"J. S. de la Cruz","4473","1923","South America","Guyana",NA,"-58.7017","4.7364",NA,NA,"V0440469F","V0440469F_01","10","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"584","2018-07-11 16:19:46-03","F","FMNH-SEEDPLANTS","V0442056F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,NA,"F. E. Drouet","2686","1935","South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0442056F","V0442056F_01","11","6",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"585","2018-05-22 16:02:51-03","F","FMNH-SEEDPLANTS","V0440444F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis","ambigua","Aniseia martinicensis ambigua",NA,NA,"J. B. E. Pohl",NA,NA,"South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0440444F","V0440444F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"586","2018-05-22 16:02:53-03","F","FMNH-SEEDPLANTS","V0440446F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis","ambigua","Aniseia martinicensis ambigua",NA,NA,"G. G. Hatschbach","14487","1966","South America","Brazil",NA,"-52.8731","-10.8339",NA,NA,"V0440446F","V0440446F_01","6","23",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"587","2020-04-16 12:02:13-03","F","FMNH-SEEDPLANTS","V0440451F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis","ambigua","Aniseia martinicensis ambigua",NA,NA,"J. S. Blanchet","1944",NA,"South America","Brazil","Bahia","-42","-11",NA,NA,"V0440451F","V0440451F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"588","2018-05-22 16:03:03-03","F","FMNH-SEEDPLANTS","V0440456F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis","ambigua","Aniseia martinicensis ambigua",NA,"RRC ID Flag","E. P. Killip","26889","1929","South America","Peru","Loreto","-75","-4",NA,NA,"V0440456F","V0440456F_01 V0440456F_02","8","2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"26889",NA,NA,NA
"589","2018-05-22 16:03:04-03","F","FMNH-SEEDPLANTS","V0440457F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis","ambigua","Aniseia martinicensis ambigua",NA,NA,"F. W. Pennell","3959","1918","South America","Colombia",NA,"-72.8667","3.8811",NA,NA,"V0440457F","V0440457F_01","1","18",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"590","2018-05-22 16:03:05-03","F","FMNH-SEEDPLANTS","V0440458F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis","ambigua","Aniseia martinicensis ambigua",NA,NA,"C. Allen","52","1924","South America","Colombia",NA,"-72.8667","3.8811",NA,NA,"V0440458F","V0440458F_01","7","16",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"591","2019-09-04 20:22:31-03","F","FMNH-SEEDPLANTS","V0440459F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis","ambigua","Aniseia martinicensis ambigua",NA,NA,"Bro. Elias","1237","1934","South America","Colombia",NA,"-72.8667","3.8811",NA,NA,"V0440459F","V0440459F_01","7",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"592","2018-05-22 16:03:07-03","F","FMNH-SEEDPLANTS","V0440460F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis","ambigua","Aniseia martinicensis ambigua",NA,NA,"M. Cárdenas","15","1922","South America","Bolivia",NA,"-64.435","-16.7261",NA,NA,"V0440460F","V0440460F_01","8","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"593","2019-06-11 13:41:05-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis","martinicensis","Aniseia martinicensis martinicensis",NA,"RRC ID Flag","N. Paniagua Z.","670","1996","South America","Bolivia","Pando","-67.6667","-11.3333",NA,NA,NA,NA,"9","15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"670",NA,NA,NA
"594","2019-06-11 13:31:05-03","F","FMNH-SEEDPLANTS","V0440455F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis","martinicensis","Aniseia martinicensis martinicensis",NA,"RRC ID Flag","M. Rimachi Y.","10662","1993","South America","Peru","Loreto","-75","-4",NA,NA,"V0440455F","V0440455F_01 V0440455F_02","6","8",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"10662",NA,NA,NA
"595","2020-04-14 14:47:23-03","F","FMNH-SEEDPLANTS","V0563109F","PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis","martinicensis","Aniseia martinicensis martinicensis",NA,"RRC ID Flag","J. Urrelo et al.","560","2002","South America","Bolivia","Pando","-65.40166667","-9.68583333",NA,NA,"V0563109F",NA,"7","23",NA,"Provincia Federico Román. Ribera alta oeste del río Madera, aprox. 3 km norte del campamento militar Manoa, 6 km al sur de la boca del río Abuna. Campamento #3 (Manoa) en el Inventario Biológico Rápido #6.","150","250",NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"596","2020-01-22 12:43:55-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Convolvulaceae","Aniseia","martinicensis","nitens","Aniseia martinicensis nitens","(Choisy) O'Donell","D. F. Austin","J. S. Blanchet","1944",NA,"South America","Brazil","Bahia","-42","-11",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA,NA
"597","2020-02-20 14:37:12-03","IAC","IAC","50732","S","Plantae",NA,NA,"Convolvulaceae-5.Convolvuloideae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","S.F. Smith","J.B. Santos & A. Macedo","s/nº","2005",NA,"Brasil","Minas Gerais","-49.4864","-19.5356",NA,NA,NA,NA,"08","25","Campina Verde","Fazenda S. José do Lajiado",NA,NA,"2005","08","25","-49.4864","-19.5356",NA,NA,NA,NA,NA,NA,NA,NA,NA
"598","2020-07-23 12:03:39-03","CEPLAC","CEPEC","71242","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,"L. V. Vasconcelos","R. M. Harley","2931","1996",NA,"Brasil","Bahia","-42.727222","-10.809444",NA,NA,NA,NA,"06","22","seabra","Caminho para Xique-Xique.",NA,NA,NA,NA,NA,"42W43'38","10S48'34",NA,NA,NA,"25/04/2013",NA,NA,NA,NA,NA
"599","2020-07-23 12:03:39-03","CEPLAC","CEPEC","138326","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis",NA,"Simão-Bianchini, R.","Leal, E.S.","132",NA,NA,"Brasil","Pará","-46.1399993896484","-1.1966700553894",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,"viseu",NA,NA,NA,NA,NA,NA,NA,NA,"126900","auto",NA,NA,NA,NA,NA,NA,NA
"600","2020-07-23 12:03:39-03","CEPLAC","CEPEC","32854","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis","nitens","Aniseia martinicensis nitens",NA,"Grupo Pedra do Cavalo","Grupo Pedra do Cavalo","102","1980",NA,"Brasil","Bahia","-39.083333","-12.533333",NA,NA,NA,NA,"05","23","CACHOEIRA","Estacao da EMBASA. Vale dos Rios Paraguacu & Jacuipe.",NA,NA,NA,NA,NA,"39W5'0","12S32'0",NA,NA,NA,NA,NA,NA,NA,NA,NA
"601","2021-04-08 17:12:29-03","UESB","HUESB","4861","S","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jack.) Choisy",NA,"França, F.; et al.; et al.","3112","1999",NA,"Brasil","Bahia","-40.555","-11.191111",NA,"Volúvel. Folha cartácea a coriácea levemente discolor. Corola branca. Androceu branco. Estilete branco. Anfíbia.; Vegetação herbácea arbustiva, solo arenoso encharcado.",NA,NA,"06","25","Jacobina","Lagoa Antônio Sobrinho","450","450",NA,NA,NA,"-40.555","-11.191111",NA,NA,NA,NA,NA,NA,NA,NA,NA
"602","2021-04-08 17:12:29-03","UESB","HUESB","467","S","Plantae","Dicotyledoneae",NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jack.) Choisy","M.T.Vital","Carneiro-Torres, D.S.; M.M. Silva Castro; G. C. Moreira; I. F. Castro; M.M. Silva Castro; G. C. Moreira; I. F. Castro","261","2003",NA,"Brasil","Bahia","-41.3","-12.753056",NA,"Trepadeira volúvel. Folhas coriáceas. Cálice verde claro, corola, filetes e gineceu brancos e anteras amarelas.; Beira da lagoa.","HUESB000000467",NA,"10","04","Andaraí","Marimbus",NA,NA,"2011","08",NA,"-41.3","-12.753056",NA,NA,NA,NA,NA,NA,NA,NA,NA
"603","2020-12-17 17:07:04-03","UEM","HUEM","14686","S","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Moya, CU","K.Kawakita; Zeidan, DNM; Rosa, GS; I.Galbiati","844","2008",NA,"Brasil","Mato Grosso do Sul","-53.143389","-22.700722",NA,"Liana; botões florais coloração verde, flores coloração branca; frutos imaturos coloração marrom; solo seco; local ensolarado.","HUEM000028995",NA,"07","04","Batayporã","rio Baía, ilha do Aurélio, cerca de 3m da margem direita.","233","233","2019","07","31","-53.143389","-22.700722",NA,NA,NA,NA,NA,NA,NA,NA,NA
"604","2020-12-17 17:07:04-03","UEM","HUEM","15582","S","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Moya, CU","Z.Marchetti; K.Kovalenko; K.Kawakita; Vianna, LF; Harthman, VC; Rodrigues, S","747","2008",NA,"Brasil","Mato Grosso do Sul","-53.248889","-22.696667",NA,"Liana; botões florais coloração marrom e flores coloração branca; solo alagado; várzea da marh=gem esquerda do rio; período de águas altas.","HUEM000028996",NA,"03","26","Batayporã","rio Baía","236","236","2019","07","31","-53.248889","-22.696667",NA,NA,NA,NA,NA,NA,NA,NA,NA
"605","2020-12-17 17:07:04-03","UEM","HUEM","20718","S","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Moya, CU","Bento Fernandes, CE; L.M.Garcia; Giovanna L.M.; J.G.Servilheri; Almeida, CG; Rodrigues, S","21","2011",NA,"Brasil","Mato Grosso do Sul","-53.244467","-22.712333",NA,"Liana; botões florais e flores coloração branca; frutos coloração verde marrom.","HUEM000028997",NA,"05","31","Batayporã","rio Baía, lagoa dos Porcos","237","237","2019","07","31","-53.244467","-22.712333",NA,NA,NA,NA,NA,NA,NA,NA,NA
"606","2020-12-17 17:07:04-03","UEM","HUEM","24025","S","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Moya, CU","Rosado","169","2012",NA,"Brasil","Paraná","-52.869889","-22.6315",NA,"frequente, solo inundado; trepadeira; botões florais de coloração verde; flores de coloração branca.; Floresta Estacional Semidecidual.","HUEM000028994",NA,"08","24","Diamante do Norte","Estação Ecológica do Caiuá, rio Paranapanema, borda da floresta, margem esquerda, próximo à EEC e Colégio Agrícola do Noroeste","285","285","2019","07","31","-52.869889","-22.6315",NA,NA,NA,NA,NA,NA,NA,NA,NA
"607","2020-12-17 17:07:04-03","UEM","HUEM","24039","S","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Moya, CU","Rosado","182","2012",NA,"Brasil","Paraná","-52.867222","-22.590778",NA,"frequente, solo inundado; trepadeira; botões florais de coloração verde; frutos maturos de coloração marrom.; Floresta Estacional Semidecidual.","HUEM000028993",NA,"08","24","Diamante do Norte","Estação Ecológica do Caiuá, rio Paranapanema, margem esquerda, próximo à EEC e Colégio Agrícola do Noroeste","285","285","2019","07","31","-52.867222","-22.590778",NA,NA,NA,NA,NA,NA,NA,NA,NA
"608","2020-12-17 17:07:04-03","UEM","HUEM","25318","Extra","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Moya, CU","L.M.Garcia; Rodrigues, S; Rosa, GS; Bento Fernandes, CE","815","2012",NA,"Brasil","Mato Grosso do Sul","-53.277639","-22.709694",NA,"liana; botões florais coloração verde, flores coloração branca; frutos imaturos coloração marrom; margem do rio.","HUEM000028992",NA,"11","28","Batayporã","rio Baía, próximo da lagoa Fechada","227","227","2019","07","31","-53.277639","-22.709694",NA,NA,NA,NA,NA,NA,NA,NA,NA
"609","2020-12-17 17:07:04-03","UEM","HUEM","29314","S","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Moya, CU","R.S. Garcia; S.R. Slusarski; V.C Harthman; T.S. Michelan; S. Rodrigues","15","2007",NA,"Brasil","Mato Grosso do Sul","-53.2710990905762","-22.2952995300293",NA,"Liana; botões florais coloração verde; corola, estames e estigmas coloração branca, flores odoríferas; solo úmido, com material em decomposição.","HUEM000028998",NA,"05","23","Batayporã","rio Baía, lagoa do Aurélio",NA,NA,"2019","07","31",NA,NA,"52218","auto",NA,NA,NA,NA,NA,NA,NA
"610","2020-12-17 17:07:04-03","UEM","HUEM","22307","Extra","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Moya, CU","Ma.C.Souza; Deprá, GC; Vogel, HF; Tencatt, LFC","2588","2011",NA,"Brasil","Mato Grosso do Sul","-53.2710990905762","-22.2952995300293",NA,"liana; flores coloração branca; cerca de 15m da margem.","HUEM000028999",NA,"11","12","Batayporã","rio Baía, lagoa dos Porcos",NA,NA,"2019","08","02",NA,NA,"52218","auto",NA,NA,NA,NA,NA,NA,NA
"611","2020-12-17 17:07:04-03","UEM","HUEM","18554","S","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Moya, CU","Almeida, CG; Montanher, DR; Rosa, GS","57","2010",NA,"Brasil","Mato Grosso do Sul","-53.2710990905762","-22.2952995300293",NA,"liana; flores brancas; cerca de 17,0 m da margem","HUEM000029001",NA,"06","21","Batayporã","rio Baía, Lagoa dos Porcos",NA,NA,"2019","08","02",NA,NA,"52218","auto",NA,NA,NA,NA,NA,NA,NA
"612","2020-12-17 17:07:04-03","UEM","HUEM","29309","S","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","Moya, CU","M. Previdelo","s.n.","1993",NA,"Brasil","Mato Grosso do Sul","-53.3513984680176","-22.4878005981445",NA,"Trepadeira; flor coloração branca; frequente; solo seco sujeito a alagamento.","HUEM000029000",NA,"11","18","Taquarussu","rio Baía, planície 1",NA,NA,"2019","08","02",NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA
"613","2020-11-05 13:53:44-03","UNIRIO","HUNI","455","PreservedSpecimen","Plantae",NA,NA,"Convolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy","M.E.R. Junqueira","C.P. Bove; W. Costa; B.B. Costa","881","2001",NA,"Brasil","Pernambuco","-34.861667","-7.765278",NA,"Material em meio líquido e herborizado. Trepadeira volúvel com flores de cor branca. Habitat: Lago com ca. 50 cm de profundidade, águas acinzentadas Habito: Trepadeira","HUNI00000455",NA,"07","17","Ilha De Itamaracá","(PE-35). Próximo à entrada para Baía dos Golfinhos.",NA,NA,NA,NA,NA,"34º51'42''W","7º45'55''S",NA,NA,NA,NA,NA,NA,NA,NA,NA
"614","2020-09-18 09:32:08-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Cyclanthales","Cyclanthaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","Schard.",NA,"Ehringhaus, C","422",NA,NA,"?",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"615","2020-09-18 09:32:08-03","UFAC","UFACPZ",NA,"PreservedSpecimen","Plantae",NA,"Cyclanthales","Cyclanthaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","Schard.",NA,"Oliveira, ARS","705",NA,NA,"Brasil","Acre",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"616","2016-12-19 13:51:20-02","PERD","PERD","783","S","Plantae",NA,NA,"Covolvulaceae","Aniseia","martinicensis",NA,"Aniseia martinicensis","(Jacq.) Choisy",NA,"Pivari, MO; Viana, PL; Teles, AM","1009","2008",NA,"Brasil","Minas Gerais","-44.633056","-15.665278",NA,"Liana emergente. Flores brancas.",NA,NA,"06","10","Januária","Refúgio Estadual de Vida Silvestre do Rio Pandeiro","470","470",NA,NA,NA,"-44.633056","-15.665278",NA,NA,NA,NA,NA,NA,NA,NA,NA
