"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","typeStatus","individualCount"
"137","2013-09-19 05:28:00-03","MO","MOBOT","100620182","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Fuentes (LPB)","Alfredo F. Fuentes|L. Cayola|S. Achá|A.L. Moya|R. Humerez|J. Nina|M. Yucra|D. Mamani|Lorenzo Sanchez|Augusto Ubano|V. Gonzales|Mamani, Juan","Fuentes Claros 18264","2013","7","23","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi, Asariamas, sector Rancho Chico, pasando arroyo por camino a San Fermin.","-68.7450083","-14.1449944",NA,NA,NA,NA,NA,"1299.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13-04",NA,"1"
"138","2013-09-19 05:28:00-03","MO","MOBOT","100620324","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Fuentes (LPB)","Alfredo F. Fuentes|J. Nina|M. Yucra|R. Humerez|V. Gonzales|D. Mamani|Lorenzo Sanchez|Guzmán Jove","Fuentes Claros 18299","2013","7","18","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi, Asariamas, sector San Martin.","-68.7242167","-14.1551917",NA,NA,NA,NA,NA,"1216.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13-03",NA,"2"
"139","2013-09-19 05:28:00-03","MO","MOBOT","100620344","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Fuentes (LPB)","Alfredo F. Fuentes|L. Cayola|S. Achá|A.L. Moya|R. Humerez|J. Nina|M. Yucra|D. Mamani|Lorenzo Sanchez|Augusto Ubano|V. Gonzales|Mamani, Juan","Fuentes Claros 18315","2013","7","23","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi, Asariamas, sector Rancho Chico, pasando arroyo por camino a San Fermin.","-68.7450083","-14.1449944",NA,NA,NA,NA,NA,"1299.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13-04",NA,"1"
"140","2013-09-19 05:28:00-03","MO","MOBOT","100621044","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Fuentes (LPB)","Alfredo F. Fuentes|L. Cayola|S. Achá|A.L. Moya|R. Humerez|J. Nina|M. Yucra|D. Mamani|Lorenzo Sanchez|Augusto Ubano|V. Gonzales|Mamani, Juan","Fuentes Claros 18390","2013","7","23","South America","Bolivia","La Paz","Abel Iturralde","Parque Nacional Madidi, Asariamas, sector Rancho Chico, pasando arroyo por camino a San Fermin.","-68.7450083","-14.1449944",NA,NA,NA,NA,NA,"1299.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"13-04",NA,"2"
"141","2018-08-13 10:43:00-03","MO","MOBOT","101063245","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","L. Cayola (LPB)","L. Cayola|E. Mosqueira|R. Villegas|L. Duran|B. Alvestegui|M. Cruz|F. Cruz|J. Hanco|B. Sillo|F. Villareal|R. Hanco","Cayola Pérez 5886","2018","7","12","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, comunidad Santa Rosa, Collpana Grande.","-68.7101389","-14.67025",NA,NA,NA,NA,NA,"1246.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"18-01",NA,"1"
"142","2020-01-31 14:13:00-03","MO","MOBOT","101178261","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","C.E. Cerón (QAP)","Carlos E. Cerón","Cerón Martínez 63675","2008","12","11","South America","Ecuador","Napo","El Chaco","Parroquia Linares. Terraza pana, coluvial hasta la orilla del Río Quijos, propiedad de la familia Piliacho. Sendero del Motmot. Bosque siempreverde montano bajo. Con C.I. Reyes y E. pailiacho. Especies leñosas marcadas en el Sendero Motmot.","-77.8086111","-0.3708334",NA,NA,NA,NA,NA,NA,"1600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"2"
"143","2020-03-23 18:08:00-03","MO","MOBOT","1431864","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","Berg & Villavicencio","Stephan G. Beck|et al.","Beck 11592","1985","9","24","South America","Bolivia","Tarija","Gran Chaco","Yacuiba 18-24 kms. hacia Palos Blancos. Subiendo a la serrania de Caraparí. Restos del bosque boliviano-tucumano.",NA,NA,NA,NA,NA,NA,NA,"800.00000000","1230.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"144","2008-05-27 22:02:00-03","MO","MOBOT","1521917","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","C. C. Berg","Michael H. Nee","Nee 46161",NA,NA,NA,"South America","Bolivia","Santa Cruz",NA,"Within the Flora de la Region del Parque Nacional Amboro, but above the 700 m contour","-63.95","-18.10833",NA,NA,NA,NA,NA,"1125.00000000","1175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"145","2011-03-29 14:15:00-03","MO","MOBOT","1553595","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","C.C. Berg (BG)","José Campos de la Cruz|et al.","Campos de la Cruz 6230","1999","9","15","South America","Peru","Cajamarca","San Ignacio","Huarango. Entre San Martín y la Mushca. Bosque intervenido","-78.68472","-5.32138",NA,NA,NA,NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9"
"146","2012-04-12 05:10:00-03","MO","MOBOT","1864972","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Fuentes (LPB)","Tatiana B. Miranda|et al.","Miranda Gonzáles 374","2002","12","1","South America","Bolivia","La Paz","Franz Tamayo","Senda Apolo-San José de Uchupiamonas, a 5 minutos antes de llegar a río 3 de Mayo.","-68.33694","-14.56777",NA,NA,NA,NA,NA,"1735.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"02-19",NA,NA
"147","2014-04-04 05:51:00-03","MO","MOBOT","1906544","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","C.C. Berg (BG)","Rodolfo Vásquez","Vásquez Martínez 27881","2003","2","6","South America","Peru","Pasco","Oxapampa","Distrito Oxapampa. Parque Nacional Yanachaga Chemillén-Sector Huampal. Bosque primario.","-75.56666","-10.18333",NA,NA,NA,NA,NA,"1050.00000000","1070.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"10"
"148","2017-08-25 05:21:00-03","MO","MOBOT","1906995","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","C.C. Berg (BG)","Abel Monteagudo|Carlos Mateo|Gregorio Ortiz","Monteagudo Mendoza 4025","2002",NA,NA,"South America","Peru","Pasco","Oxapampa","Distrito Pozuzo. Puesto de vigilancia Huampal. Remanentes de Bosque primario.","-75.56666","-10.18333",NA,NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"5"
"149","2013-06-02 05:37:00-03","MO","MOBOT","2204372","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","C.C. Berg (MO)","Gloria Calatayud|Efraín Suclli|Jim Farfán|L. Cárdenas|Yesenia Vizcardo","Calatayud Hermosa 1940","2003","9","22","South America","Peru","Cusco",NA,"Dist. Vilcabamba, Cedropata, Bosque Primario Intervenido","-72.81666","-13.06666",NA,NA,NA,NA,NA,"1885.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9"
"150","2012-04-07 05:12:00-03","MO","MOBOT","2297776","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","Schinini, A., //","Aurelio Schinini|Carlos Saravia T.|Robert Neumann","Schinini Cacace 33085","1997","10","30","South America","Argentina","Salta","Orán","Finca San Andrés. La Marona",NA,NA,NA,NA,NA,NA,NA,"800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"151","2009-11-09 18:57:00-02","MO","MOBOT","2297783","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.",NA,"Angel L. Cabrera|et al.","Cabrera 30961",NA,NA,NA,"South America","Argentina","Jujuy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"152","2014-04-29 05:39:00-03","MO","MOBOT","2428128","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","Fortunato, R. H.","Renée H. Fortunato|J.A. Greppi|Robert Neumann|Ricardo Micheli","Fortunato 7154","2001","3","13","South America","Argentina","Salta","Orán","Finca de San Ignacio, 33 km al N en direcc. a Isla de Cañas.","-64.55","-23.03333",NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"153","2012-04-12 05:10:00-03","MO","MOBOT","2673028","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Araujo-M. (LPB), 08/","Alfredo F. Fuentes|et al.","Fuentes Claros 6994","2005","4","19","South America","Bolivia","La Paz","Muñecas","Carpa antes de llegar al pueblo desde Charazani, subiendo al S de Carretera. Bosque subandino superior estacional con Trichilia spp y Cedrela sp. Inventario fitosociologico Madidi 8.","-68.69611","-15.21027",NA,NA,NA,NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-10",NA,"6"
"154","2012-04-12 05:10:00-03","MO","MOBOT","2674011","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Fuentes & P. Calvi (LPB)","Alfredo F. Fuentes|et al.","Fuentes Claros 7065","2005","4","20","South America","Bolivia","La Paz","Bautista Saavedra","ANMI Apolobamba, antes de Marumpampa, pasando el rio por maroma de mineros. Bosque subandino estacional con Maclura tinctoria, Maytenus sp y Trichilia elegans. Inventario fitosociologico Madidi 10.","-68.67222","-15.21833",NA,NA,NA,NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"05-12",NA,"5"
"155","2013-11-21 06:10:00-02","MO","MOBOT","2680833","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","Berg, C.C.(BG)","Jens E. Madsen|O.A. Sánchez","Madsen 7470","2000","11","6","South America","Ecuador","Loja",NA,"Rd. Amaluza-Jimbura, km 3. Affluent of Río Calvas. Riverine vegetation and surrounding steep slopes and vertical rocks. Area disturbed by grazing.","-79.44194","-4.59138",NA,NA,NA,NA,NA,"1550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"156","2013-03-08 17:52:00-03","MO","MOBOT","2683132","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","Berg, C.C.(BG)","Jens E. Madsen|Carlos Rosales","Madsen 8182","2001","5","31","South America","Ecuador","Loja",NA,"Rd. Amaluza - Jimbura, ca. km 3. Affluent of River Calvas. Riverine vegetation with surrounding steep slopes and vertical rocks. Area disturbed by grazing.","-79.44194","-4.59138",NA,NA,NA,NA,NA,"1550.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"157","2013-03-08 17:52:00-03","MO","MOBOT","2684211","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","Berg, C.C.(BG)","Jens E. Madsen|Carlos Chimbo","Madsen 8489","2001","9","24","South America","Ecuador","Loja",NA,"From crossrd. Cariamanga - Amaluza (at km 38) 10-14 km towards Río Pindo (passing below Jibiruchi). Dry vegetation bordering Río Pindo and semi-dry vegetation along road.","-79.48666","-4.49166",NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"158","2020-07-21 19:18:00-03","MO","MOBOT","3026034","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Araujo-M (LPB)","E. Ticona|Alejandro Araujo M.|Vania Torrez|C. Pérez|Guzmán Jove|A. Urbano","Ticona Plata 151","2006","6","4","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, senda Azariamas-San Fermin sector Mutún. Bosque yungueño subandino superior pluviestacional humedo, con Fabaceae, Sapotaceae y Capparis coimbrana; ladera. PPM-2 (1 ha). Plantas secadas en campo.","-68.745","-14.1455555",NA,NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-02",NA,"4"
"159","2020-07-21 20:33:00-03","MO","MOBOT","3026068","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Araujo-M (LPB)","E. Ticona|Alejandro Araujo M.|Vania Torrez|C. Pérez|Guzmán Jove|Lisandro Molina","Ticona Plata 273","2006","6","7","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, senda Azariamas-San Fermin sector Cumbre. Bosque yungueño subandino pluviestacional humedo, con Capparaceae, Moraceae y Ampelocera ruizii; ladera. PPM-3 (1 ha). Plantas secadas en campo.","-68.74","-14.1583333",NA,NA,NA,NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-03",NA,"4"
"160","2017-01-15 11:09:00-02","MO","MOBOT","3026218","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Araujo-M. (LPB)","I. Loza|L. Cayola|G. Chive|S. Paredes|E. Segundo|B. Sánchez","Loza Rivera 61","2006","5","27","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.","-68.7359722","-14.1479444",NA,NA,NA,NA,NA,"1326.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-02",NA,"4"
"161","2017-01-15 11:11:00-02","MO","MOBOT","3026367","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Araujo-M. (LPB)","I. Loza|L. Cayola|G. Chive|E. Segundo|B. Sánchez|A. Urbano","Loza Rivera 93","2006","5","28","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.","-68.7414166","-14.1478889",NA,NA,NA,NA,NA,"1248.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-03",NA,"4"
"162","2017-01-15 11:12:00-02","MO","MOBOT","3026724","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Araujo-M. (LPB-MO), 06/","I. Loza|L. Cayola|G. Chive|E. Segundo|B. Sánchez|A. Urbano","Loza Rivera 140","2006","5","29","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, NW de Apolo, senda Azariamas-San Fermín.","-68.7449444","-14.1448611",NA,NA,NA,NA,NA,"1250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-04",NA,"4"
"163","2017-01-15 11:22:00-02","MO","MOBOT","3028476","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Araujo-M. (LPB)","I. Loza|L. Cayola|G. Chive|S. Paredes|E. Segundo|B. Sánchez","Loza Rivera 405","2006","6","8","South America","Bolivia","La Paz","Franz Tamayo","Parque Nacional Madidi, NW Apolo, senda Azariamas-San Fermín.","-68.7296389","-14.1536389",NA,NA,NA,NA,NA,"1180.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"06-10",NA,"4"
"164","2008-05-27 22:02:00-03","MO","MOBOT","3084419","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","M. Vásquez Avila","Santiago Venturi","Venturi 5422","1927","10","13","South America","Argentina","Jujuy","Ledesma","Sierra de Calilegua.",NA,NA,NA,NA,NA,NA,NA,"750.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"165","2008-05-27 22:02:00-03","MO","MOBOT","3085155","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","M. Vásquez Avila","Rojas*","Rojas 11272","1944","6","27","South America","Argentina","Salta","Orán","Tarignarendá.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"166","2012-09-12 05:06:00-03","MO","MOBOT","3085931","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","N. Paniagua & K. Rodriguez","Narel Paniagua Zambrana|K. Rodríguez","Paniagua Zambrana 1281","1998","11","14","South America","Bolivia","Tarija",NA,"Prov. Aniceto Arce. Reserva Nacional de Flora y Fauna Tariquía. Campamento El Cajón, entando aproximadamente 1km del río Lajas sobre la senda que va hacia San Nicolás.","-64.1469444","-22.3263889",NA,NA,NA,NA,NA,"600.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1"
"167","2016-11-15 05:15:00-02","MO","MOBOT","3086105","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","C.C. Berg","Roberto Kiesling|Emilio A. Ulibarri|Antonio C. Krapovickas","Kiesling 1512","1977",NA,NA,"South America","Argentina","Jujuy","Ledesma","Rio Zora (toma de agua).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"168","2008-05-27 22:02:00-03","MO","MOBOT","3086300","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","M. Vásquez Avila","E. Meneses","Meneses 45","1974",NA,NA,"South America","Argentina","Salta","Orán","El Angosto del río Pescado (Finca Yakulica).",NA,NA,NA,NA,NA,NA,NA,"700.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"169","2019-01-25 04:35:00-02","MO","MOBOT","3112703","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","C.C. Berg (BG)","Luis Valenzuela G.","Valenzuela Gamarra 5262","2005","2","26","South America","Peru","Cusco","Calca","Dist. Yanatile, Camino hacia Lacco Yavero, Bosque Intervenido","-72.3","-12.31666",NA,NA,NA,NA,NA,"1815.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"9"
"170","2017-07-13 05:17:00-03","MO","MOBOT","3287623","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.",NA,"Fernando O. Zuloaga|Ana M. Cialdella|Cecilia Ezcurra|M. Mónica Ponce|Marcelo D. Vázquez Á.","Zuloaga 2748","1986","12","12","South America","Argentina","Salta","San Martín","De Coronel Cornejo hacia Altos de San Antonio bordeando el gasoducto, 50 km de Cornejo.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"171","2008-05-27 22:02:00-03","MO","MOBOT","3330302","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","A. Araujo M. (LPB)","Martha Serrano|Jeaneth Villalobos|Ariel Lliully|I. Guachalla|R. León","Serrano 5855","2005","1","27","South America","Bolivia","Tarija","Arce","Mun. Padcaya. Reserva Nacional de Flora y Fauna Tariquía. Pendiente general Serranía San Telmo. Bosque húmedo premontano Tucumano Boliviano. En el dosel dominan especies semi-siempreverdes como Ficus spp., Nectandra angusta, Blepharocalyx salicifolius y Chysophyllum gonocarpum. Sotobosque denso.","-64.36555","-22.45083",NA,NA,NA,NA,NA,"922.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"172","2008-05-27 22:02:00-03","MO","MOBOT","3347093","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","C.C. Berg","Douglas C. Daly","Daly 8341","1994","9","23","South America","Brazil","Acre",NA,"Tarauacá: Rio Tarauacá, river at low water. Seringal Universo, Colocaçao Cumaru. Várzea (floodplain forest).","-71.08333","-8.26666",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"173","2015-02-16 09:24:00-02","MO","MOBOT","3353015","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","C.C. Berg","N. Salinas","Salinas 3123","1994","6","14","South America","Bolivia","La Paz","Inquisivi","Comunidad Khora-Mikilpirhua, hacia Lakachaca, recorrido por un curso de agua de Huaynapata, 24 Km al N de Choquetanga. Bosque, exp. S, diverso con predominancia de Moraceas, Sorocea, Cercropia y Lauraceas. Transecto 11.","-67.33333","-16.5",NA,NA,NA,NA,NA,"1900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"174","2013-08-23 04:12:00-03","MO","MOBOT","3365693","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.",NA,"Erika Fernández","Fernández Terrazas 3844","2004","5","22","South America","Bolivia","Cochabamba","Ayopaya","Rio Altamachi. Bosque montano pluviestacional, caracterizado por Ceiba boliviana, Triplaris vestita, Aralia soratensis, Zanthoxylum aff rhoifolium y Maclura tinctorea","-66.16722","-16.73638",NA,NA,NA,NA,NA,"1450.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"175","2015-03-12 06:15:00-03","MO","MOBOT","3484941","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","I. Villalba (HOXA)","Abel Monteagudo|Antonio Peña|J.L. Mateo|L. Chuck|César Rojas","Monteagudo Mendoza 15136","2007","9","20","South America","Peru","Pasco","Oxapampa","Distrito Oxapampa. Zona de Amortiguamiento del Parque Nacional Yanachaga-Chemillén, borde de carretera Oxapampa-Huancabamba. Bosque húmedo montano secundario.","-75.48861","-10.40222",NA,NA,NA,NA,NA,"2100.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"4"
"176","2008-05-27 22:02:00-03","MO","MOBOT","709323","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","C.C. Berg (BG)","Kenneth Young","Young 91","1981","3","12","South America","Peru","Madre de Dios","Tambopata","Dist. Tambopata; Tambopata Reserve, jct. of Río La Torre and Río Tambopata. Eastern edge of Cocococha Lagoon.",NA,NA,NA,NA,NA,NA,NA,"250.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"81-9",NA,"6"
"177","2008-05-27 22:02:00-03","MO","MOBOT","712053","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","C.C. Berg (BG)","David N. Smith|José M. Cabanillas S.","Smith 7134","1984","5","26","South America","Peru","Amazonas","Luya","Utcubamba River Valley, 14 km from Chachapoyas turn-off on Chachapoyas- Celendín road. Second growth.","-77.93333","-6.81666",NA,NA,NA,NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"84-247",NA,"8"
"178","2008-05-27 22:02:00-03","MO","MOBOT","712060","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","C.C. Berg (BG)","David N. Smith|Sergio Vásquez S.","Smith 4956","1983","9","2","South America","Peru","Amazonas","Bongará","along trail to Shillac, N of Pedro Ruíz. Anthropogenic grasslands, and dry brush- fields.","-78.01666","-5.86666",NA,NA,NA,NA,NA,"1800.00000000","1920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,"83-144",NA,"8"
"179","2008-05-27 22:02:00-03","MO","MOBOT","712437","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","C.C. Berg (BG)","Alwyn H. Gentry|Camilo Díaz S.|C. Blaney","Gentry 61286","1988","2","6","South America","Peru","Amazonas",NA,"Río Utcubamba Valley, 3 km W of Pedro Ruíz Gallo.","-77.98333","-5.91666",NA,NA,NA,NA,NA,"1200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"88-78",NA,"6"
"180","2015-03-26 08:58:00-03","MO","MOBOT","712955","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","M. Vazquez Avila","James C. Solomon","Solomon 10539","1983","5","6","South America","Bolivia","Tarija","Arce","Vicinity of comunidad Sidras.","-64.5333333","-22.2333333",NA,NA,NA,NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-69",NA,"4"
"181","2011-03-07 10:39:00-03","MO","MOBOT","713291","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","J.C. Solomon","James C. Solomon","Solomon 11154","1983","10","9","South America","Bolivia","Tarija","Arce","Hillsides, vicinity of Sidras, (5.5 km N of Emborozú). Moist sub-tropical forest with some disturbance.","-64.5333333","-22.2",NA,NA,NA,NA,NA,"950.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"83-104",NA,"7"
"182","2016-10-13 05:58:00-03","MO","MOBOT","1518739","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","maroma","Ficus maroma","A. Cast.","C.C. Berg (BG)","David A. Neill|Tsakimp, R.|et al.","Neill 13003","2000","12","9","South America","Ecuador","Zamora-Chinchipe",NA,"Cordillera del Cóndor. Valley of Río Quimi, west of Cordillera del Cóndor ridge. Alluvial soil, valley bottom. Primary forest remnants amid pastures.","-78.44777","-3.52583",NA,NA,NA,NA,NA,"920.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"183","2019-02-11 15:02:00-02","MO","MOBOT","1790300","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl",NA,"Carlo L.G. Bertero","Bertero s.n.","1786",NA,NA,"South America","Colombia",NA,NA,"S. Marthe.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Type","1"
"184","2008-05-27 22:02:00-03","MO","MOBOT","1942524","PreservedSpecimen","Plantae",NA,NA,"Moraceae","Ficus","pallida","Ficus pallida","Vahl","C.C. Berg","Ronald L. Liesner","Liesner 5334","1978","6","24","South America","Venezuela","Distrito Federal",NA,"Caracas Jardin Botanico, forest disturbed areas and horticultural areas.","-66.88333","10.5",NA,NA,NA,NA,NA,"500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,"501",NA,NA
