"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","identifiedBy","yearIdentified","monthIdentified","dayIdentified","occurrenceRemarks","phylum","order","scientificNameAuthorship","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","preparationType","barcode","imagecode","verbatimLongitude","verbatimLatitude","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","individualCount","typeStatus","previousCatalogNumber","infraspecificEpithet","sex"
"100","2012-10-01 08:53:00-03","MO","MOBOT","100528834","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 7870","2001","11","10","South America","Ecuador","Zamora-Chinchipe",NA,"Collected near Amaluza.",NA,NA,"2200.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"101","2012-10-01 08:56:00-03","MO","MOBOT","100528835","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 7816","2001","11","10","South America","Ecuador","Morona-Santiago",NA,"Collected near Chigüinda.",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"102","2012-10-01 09:44:00-03","MO","MOBOT","100528840","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 8793","2004","7",NA,"South America","Ecuador","Morona-Santiago",NA,"Pangui Alto.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"103","2012-10-01 09:45:00-03","MO","MOBOT","100528841","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 8742","2004","5","30","South America","Ecuador","Pichincha",NA,"Las Tolas north Mindo.",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"104","2012-10-01 09:46:00-03","MO","MOBOT","100528842","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 8843","2004","7","26","South America","Ecuador","Morona-Santiago",NA,"Macas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"105","2012-10-01 10:40:00-03","MO","MOBOT","100528849","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|Jane Luer|Alexander Hirtz","Luer 19725","2001","3","5","South America","Ecuador",NA,NA,"Without collection data.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"106","2012-10-01 10:43:00-03","MO","MOBOT","100528851","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|Jane Luer|Alexander Hirtz","Luer 19708","2001","3","5","South America","Ecuador",NA,NA,"Without collection data.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"107","2012-10-01 10:45:00-03","MO","MOBOT","100528853","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|Jane Luer|Alexander Hirtz","Luer 19827","2001","3","7","South America","Ecuador","Morona-Santiago",NA,"Near Chiguinda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"108","2012-10-01 10:47:00-03","MO","MOBOT","100528855","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 8861","2004","7","26","South America","Ecuador","Morona-Santiago",NA,"Macas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"109","2012-10-01 10:48:00-03","MO","MOBOT","100528856","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 8852","2004","7","26","South America","Ecuador","Morona-Santiago",NA,"Macas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"110","2012-10-01 10:55:00-03","MO","MOBOT","100528860","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 8859","2004","7","26","South America","Ecuador","Morona-Santiago",NA,"Macas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"111","2012-10-01 10:56:00-03","MO","MOBOT","100528861","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 8854","2004","7","26","South America","Ecuador","Morona-Santiago",NA,"Macas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"112","2012-10-01 11:21:00-03","MO","MOBOT","100528875","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|Jane Luer|Alexander Hirtz","Luer 19574","2001","3","1","South America","Ecuador","Morona-Santiago",NA,"Collected near Macas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"113","2012-10-01 11:23:00-03","MO","MOBOT","100528877","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|Jane Luer|Alexander Hirtz","Luer 19694","2001","3","5","South America","Ecuador","Morona-Santiago",NA,"Near Chiguinda.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"114","2012-10-01 11:24:00-03","MO","MOBOT","100528879","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 8021","2002","2","2","South America","Ecuador","Zamora-Chinchipe",NA,"Cordillera del Condor.",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"115","2012-10-01 11:26:00-03","MO","MOBOT","100528881","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|Jane Luer|Alexander Hirtz","Luer 19788","2001","3","6","South America","Ecuador","Azuay",NA,"Near Cuenca, collected and cultivated by Eduardo Sánchez in Cuenca.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"116","2012-10-01 11:28:00-03","MO","MOBOT","100528883","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Stig Dalström|T. Höijer|Hans-Erik Wanntorp","Dalström 1742","1993","1","23","South America","Ecuador","Imbabura",NA,"Along ridge above José's house in wet forest. Los Cedros reserve.",NA,NA,"1400.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"117","2012-10-01 11:33:00-03","MO","MOBOT","100528886","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","F.L. Stevenson","Stevenson 90-0422-6","1994","1",NA,"South America","Ecuador","El Oro",NA,"3.7 km from Piñas shrine.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"118","2012-10-01 11:34:00-03","MO","MOBOT","100528887","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","F.L. Stevenson","Stevenson 92-0612-4","1993","1","15","South America","Ecuador","Imbabura",NA,"Epiphytic, west of Otavalo near Selva Allegre.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"119","2012-10-01 11:36:00-03","MO","MOBOT","100528888","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","F.L. Stevenson","Stevenson 91-1212-4","1992","5",NA,"South America","Ecuador","El Oro",NA,"Km 35.7 between Buena Vista and Pacha.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"120","2012-10-01 11:42:00-03","MO","MOBOT","100528891","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 9167","2006","10",NA,"South America","Ecuador","Pichincha",NA,"West of Pacto.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"121","2012-10-01 11:43:00-03","MO","MOBOT","100528894","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 9162","2006","10",NA,"South America","Ecuador","Pichincha",NA,"Tandayapa.",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"122","2012-10-01 11:45:00-03","MO","MOBOT","100528896","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 9075","2004","9","28","South America","Ecuador","Napo",NA,"Reventador.",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"123","2012-10-01 11:47:00-03","MO","MOBOT","100528898","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|Jane Luer|Alexander Hirtz","Luer 19733","2001","3","5","South America","Ecuador","Morona-Santiago",NA,"Nudo de Sabanilla.",NA,NA,"2500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"124","2012-10-01 11:49:00-03","MO","MOBOT","100528900","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 8276","2002","7","5","South America","Peru","Amazonas","Chachapoyas",NA,NA,NA,"3000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"125","2012-10-01 11:54:00-03","MO","MOBOT","100528903","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|Jane Luer|Alexander Hirtz","Luer 19613","2001","3","2","South America","Ecuador","Morona-Santiago",NA,"West of Macas, new road to Guamote.",NA,NA,"2300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"126","2012-10-01 11:55:00-03","MO","MOBOT","100528905","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 6667","1999","10","9","South America","Ecuador","Morona-Santiago",NA,"Near Macas.",NA,NA,"300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"127","2012-10-01 11:57:00-03","MO","MOBOT","100528907","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|Jane Luer|Alexander Hirtz","Luer 19572","2001","3","1","South America","Ecuador","Morona-Santiago",NA,"Collected near Macas.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"128","2012-10-01 12:04:00-03","MO","MOBOT","100528908","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|Jane Luer|Alexander Hirtz","Luer 19730","2001","3","5","South America","Ecuador","Morona-Santiago",NA,"Near Bomboiza.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"129","2012-10-01 12:23:00-03","MO","MOBOT","100528912","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|Jane Luer|Alexander Hirtz","Luer 19719","2001","3","5","South America","Ecuador","Zamora-Chinchipe",NA,"Palanda, south of Yangana.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"130","2012-10-01 12:30:00-03","MO","MOBOT","100528916","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 9164","2006","10",NA,"South America","Ecuador",NA,NA,"Without locality.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"131","2012-10-01 12:32:00-03","MO","MOBOT","100528919","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|Jane Luer|Alexander Hirtz","Luer 19722","2001","3","5","South America","Ecuador",NA,NA,"Without collection data.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"132","2012-10-01 12:34:00-03","MO","MOBOT","100528921","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer","Luer 18668","1997","11",NA,"South America","Ecuador",NA,NA,"Without collection data.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"133","2012-10-01 12:36:00-03","MO","MOBOT","100528922","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|Jane Luer|Alexander Hirtz","Luer 19717","2001","3","5","South America","Ecuador",NA,NA,"Without collection data.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"134","2012-10-01 12:37:00-03","MO","MOBOT","100528923","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 7594","2001","4","17","South America","Ecuador","Zamora-Chinchipe",NA,"Loyola, east of Valladolid.",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"135","2012-10-01 12:39:00-03","MO","MOBOT","100528924","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 7135","1999",NA,NA,"South America","Ecuador",NA,NA,"Condor.",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"136","2012-10-01 12:40:00-03","MO","MOBOT","100528925","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 9069","2004","9","23","South America","Ecuador","Morona-Santiago",NA,"Limón.",NA,NA,"2000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"137","2012-10-01 12:46:00-03","MO","MOBOT","100528932","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|Jane Luer|Alexander Hirtz","Luer 19814","2001","3","7","South America","Ecuador","Zamora-Chinchipe",NA,"Cordillera del Condor, Paquisha.",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"138","2012-10-01 13:09:00-03","MO","MOBOT","100528953","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|Jane Luer|Alexander Hirtz","Luer 19834","2001","3","7","South America","Ecuador","Morona-Santiago",NA,"Near Bomboiza.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"139","2012-10-01 13:12:00-03","MO","MOBOT","100528956","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Carl A. Luer|Jane Luer|Alexander Hirtz","Luer 19746","2001","3","5","South America","Ecuador","Morona-Santiago",NA,"Near Bomboiza.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"140","2016-11-18 13:24:00-02","MO","MOBOT","100938834","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer",NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz|et al.","Hirtz 10003","2012","1","21","South America","Ecuador",NA,NA,"New Road Chillanes - Bucay.",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"141","2016-11-18 13:25:00-02","MO","MOBOT","100938839","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer",NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz|et al.","Hirtz 10008","2012","1","21","South America","Ecuador",NA,NA,"New Road Chillanes - Bucay.",NA,NA,"1800.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"142","2016-11-18 13:25:00-02","MO","MOBOT","100938844","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer",NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz|et al.","Hirtz 10009","2012","1","21","South America","Ecuador",NA,NA,"New Road Chillanes - Bucay.",NA,NA,"1500.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"143","2016-11-18 14:41:00-02","MO","MOBOT","100938877","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer",NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz|et al.","Hirtz 10091","2012","3",NA,"South America","Ecuador",NA,NA,"Without locality, flowered in cultivation by Ximena Hirtz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"144","2016-11-21 10:42:00-02","MO","MOBOT","100939113","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer",NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz|et al.","Hirtz 10144","2012","4","4","South America","Ecuador",NA,NA,"San Miguel de los Bancos.",NA,NA,"900.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"145","2016-11-29 15:03:00-02","MO","MOBOT","100940179","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer",NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz|et al.","Hirtz 10028","2012","1","28","South America","Ecuador","Imbabura",NA,"Between Chontal Bajo to Río Verde, north side of Río Guallabamba.",NA,NA,"800.00000000","1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"146","2016-11-29 15:11:00-02","MO","MOBOT","100940181","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz|et al.","Hirtz 10029","2012","1","28","South America","Ecuador","Imbabura",NA,"Between Chontal Bajo to Río Verde, north side of Río Guallabamba.",NA,NA,"1000.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"147","2016-11-29 15:28:00-02","MO","MOBOT","100940184","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer",NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz|et al.","Hirtz 10034","2012","2",NA,"South America","Ecuador",NA,NA,"Without locality, grown in cultivation by Ximena Hirtz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"148","2016-11-30 11:51:00-02","MO","MOBOT","100940347","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer",NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 10082","2012","3",NA,"South America","Ecuador",NA,NA,"Without locality, in cultivation by Ximena Hirtz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"149","2016-11-30 12:02:00-02","MO","MOBOT","100940356","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer",NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 10093","2012","3",NA,"South America","Ecuador",NA,NA,"Without locality, flowered in cultivation by Ximena Hirtz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"150","2016-11-30 12:45:00-02","MO","MOBOT","100940377","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer",NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 10101","2012","3",NA,"South America","Ecuador",NA,NA,"Without locality, in cultivation by Ximena Hirtz.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"151","2016-11-30 13:31:00-02","MO","MOBOT","100940411","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer",NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz|et al.","Hirtz 10137","2012","4","4","South America","Ecuador","Pichincha",NA,"Nanegalito to Mindo, Km 4.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"152","2016-11-30 13:43:00-02","MO","MOBOT","100940418","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer",NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz|et al.","Hirtz 10142","2012","4","4","South America","Ecuador","Pichincha",NA,"Nanegalito to Mindo, Km 4.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"153","2016-11-30 13:52:00-02","MO","MOBOT","100940425","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer",NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz|et al.","Hirtz 10143","2012","4","4","South America","Ecuador","Pichincha",NA,"Nanegalito to Mindo, Km 4.",NA,NA,"1300.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"154","2016-11-30 14:19:00-02","MO","MOBOT","100940444","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","C. Luer",NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz|et al.","Hirtz 10171","2012","4","29","South America","Ecuador",NA,NA,"Cultivated at Jardin Botanico de Orquídeas de Sarina owned by Sara Gutierrez.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"155","2016-11-30 15:29:00-02","MO","MOBOT","100940470","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata",NA,NA,NA,NA,NA,NA,NA,"Lindl.","Alexander Hirtz","Hirtz 10089","2012","3",NA,"South America","Ecuador",NA,NA,"Without locality, flowered in cultivation by A. Hirtz in Quito.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"156","2018-10-31 08:43:00-03","MO","MOBOT","101079061","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","G. Carnevali",NA,NA,NA,NA,NA,NA,"Lindl.","Basil Stergios","Stergios 11932","1988","4","13","South America","Venezuela","Bolívar",NA,"Río Canaracuni, entre Canaracuni y la boca.","-63.7","4.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"157","2018-10-31 09:50:00-03","MO","MOBOT","101079075","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","G. Carnevali",NA,NA,NA,NA,NA,NA,"Lindl.","Basil Stergios","Stergios 10308","1987","5","13","South America","Venezuela","Bolívar",NA,"A la cuenca media del Rio Paragua.","-63.7833333","6.05","175.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"158","2018-10-31 10:06:00-03","MO","MOBOT","101079082","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","G. Carnevali",NA,NA,NA,NA,NA,NA,"Lindl.","Ghillean T. Prance|Paul J. M. Maas|D.B. Woolcott|O.P. Monteiro|José F. Ramos","Prance 15875","1971","10","31","South America","Brazil","Amazonas",NA,"Camanaus.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
"159","2018-10-31 10:27:00-03","MO","MOBOT","101079090","PreservedSpecimen","Plantae","Orchidaceae","Stelis","argentata","Stelis argentata","G. & I. Carnevali",NA,NA,NA,NA,NA,NA,"Lindl.","John J. Wurdack|Joseph V. Monachino","Wurdack 39598","1955","11","6","South America","Venezuela","Delta Amacuro",NA,"El Palmar-Raudal Trail, upper Rio Toro drainage. On fallen tree in forest near Rio Toro.",NA,NA,"270.00000000","470.00000000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"1",NA,NA,NA,NA
