"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","stateProvince","county","decimalLongitude","decimalLatitude","imagecode","locality","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","identifiedBy","typeStatus","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","class","dayIdentified","individualCount","fieldNumber","relatedCatalogItem","sex"
"195","2019-05-23 11:07:59-03","UFLA","ESAL","3513","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Pereira, SC; et al.","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0.80; ;; cerrado",NA,NA,NA,"Gardn.","Minas Gerais","Campo do Meio","-45.8302993774414","-21.1067008972168",NA,NA,NA,NA,"15418","auto","V.L.Rivera; L. Fonseca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"196","2019-05-23 11:07:59-03","UFLA","ESAL","5500","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Gavilanes, ML","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 0,60; ;",NA,NA,NA,"Gardn.","Minas Gerais","Carmo da Cachoeira","-45.2235984802246","-21.4608001708984",NA,"Rodovia Fernao Dias 238,5",NA,NA,"18366","auto","V.L.Rivera; L. Fonseca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"197","2019-05-23 11:07:59-03","UFLA","ESAL","6812","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Gavilanes, ML","s.n.",NA,NA,NA,NA,"Brasil",NA,NA,"erva; 50 cm; Capítulo com flores arroxeadas;; formação antrópica",NA,NA,NA,"Gardn.","Minas Gerais","Itumirim","-44.8711013793945","-21.3169002532959",NA,NA,NA,NA,"16596","auto","V.L.Rivera; L. Fonseca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"198","2019-05-23 11:07:59-03","UFLA","ESAL","11832","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Frieiro Costa; Gavilanes","4.904",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 0.80; arroxeada;; formação antrópica",NA,NA,NA,"Gardn.","Minas Gerais","Prados","-44.0797004699707","-21.0575008392334",NA,NA,NA,NA,"21382","auto","V.L.Rivera; L. Fonseca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"199","2019-05-23 11:07:59-03","UFLA","ESAL","4559","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Mylene Curi Villela","s.n.",NA,NA,NA,NA,"?",NA,NA,"erva; 0.5; inflorescência com capítulos rosadas;",NA,NA,NA,"Gardn.",NA,NA,NA,NA,NA,"Fazenda Lave",NA,NA,NA,NA,"V.L.Rivera; L. Fonseca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"200","2019-05-23 11:07:59-03","UFLA","ESAL","10402","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","D' Angelo Neto, S","108",NA,NA,NA,NA,"Brasil",NA,NA,"sub-arbusto; 0.70; branca;",NA,NA,NA,"Gardn.","Minas Gerais","Francisco Sá","-43.4883003234863","-16.4757995605469",NA,NA,NA,NA,"45875","auto","V.L.Rivera; L. Fonseca",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"201","2019-12-19 11:17:24-03","UFG","UFG","60125","S","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Oliveira, N.V.; Silva, G.H.; Freire, T.C.; Melo, T.M.S. & Zoccoli, J.P.","14","2015","04","23",NA,"Brasil",NA,NA,NA,"UFG0060125",NA,NA,"H. Rob.","Goiás","Pirenópolis","-48.836139","-15.801528","UFG0060125",NA,"1278","1278",NA,NA,"Oliveira, N.V.",NA,"-48.836139","-15.801528","2015","04",NA,"30",NA,NA,NA,NA
"202","2019-12-19 11:17:31-03","UFG","UFG","5187","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Rizzo, J.A.; Barbosa, A.","5085","1970","04","25",NA,"Brasil",NA,NA,NA,"UFG0005187",NA,NA,"Gardner","Goiás","Morrinhos","-49.0993995666504","-17.7311000823975","UFG0005187",NA,NA,NA,"45214","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"203","2019-12-19 11:17:31-03","UFG","UFG","29338","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Ferreira, H.D.","4373","2004","04","25",NA,"Brasil",NA,NA,NA,"UFG0029338",NA,NA,"Gardner","Goiás","Goiânia","-49.2538986206055","-16.6786003112793","UFG0029338","Morro da Serrinha",NA,NA,"25250","auto","Rivera, V.L.",NA,NA,NA,"2006","08",NA,"24",NA,NA,NA,NA
"204","2019-12-19 11:17:31-03","UFG","UFG","12691","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Rizzo, J.A.; et al.","204","1988","04","27",NA,"Brasil",NA,NA,NA,"UFG0012691",NA,NA,"Gardner","Goiás","Crominia","-49.383333","-17.333333","UFG0012691",NA,"850","850",NA,NA,"Barros, R.",NA,"-49.383333","-17.333333","2001","09",NA,"12",NA,NA,NA,NA
"205","2019-12-19 11:17:31-03","UFG","UFG","12581","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Rizzo, J.A.; Ferreira, H.D.","10562","1988","04","13",NA,"Brasil",NA,NA,NA,"UFG0012581",NA,NA,"Gardner","Goiás","Crominia","-49.416667","-17.316667","UFG0012581",NA,"775","775",NA,NA,"Barros, R.",NA,"-49.416667","-17.316667","2001","09",NA,"12",NA,NA,NA,NA
"206","2019-12-19 11:17:31-03","UFG","UFG","16","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Rizzo, J.A.; Barbosa, A.","5","1968","04","06",NA,"Brasil",NA,NA,NA,"UFG0000016",NA,NA,"Gardner","Goiás","Goiânia","-49.2538986206055","-16.6786003112793","UFG0000016",NA,NA,NA,"25250","auto","Barros, R.",NA,NA,NA,"2001","09",NA,"12",NA,NA,NA,NA
"207","2019-12-19 11:17:31-03","UFG","UFG","757","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Rizzo, J.A.; Barbosa, A.","82","1968","04","06",NA,"Brasil",NA,NA,NA,"UFG0000757",NA,NA,"Gardner","Goiás","Goiânia","-49.2538986206055","-16.6786003112793","UFG0000757",NA,NA,NA,"25250","auto","Barroso, M.B.",NA,NA,NA,"1969","07",NA,"30",NA,NA,NA,NA
"208","2019-12-19 11:17:31-03","UFG","UFG","5533","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Rizzo, J.A.; Barbosa, A.","5366","1970","07","18",NA,"Brasil",NA,NA,NA,"UFG0005533",NA,NA,"Gardner","Goiás","Goianira","-49.426399230957","-16.4960994720459","UFG0005533",NA,NA,NA,"19902","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"209","2019-12-19 11:17:31-03","UFG","UFG","5442","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Rizzo, J.A.; Barbosa, A.","5158","1970","05","16",NA,"Brasil",NA,NA,NA,"UFG0005442",NA,NA,"Gardner","Goiás","Goianira","-49.426399230957","-16.4960994720459","UFG0005442",NA,NA,NA,"19902","auto","Barros, R.",NA,NA,NA,"2001","05",NA,"12",NA,NA,NA,NA
"210","2019-12-19 11:17:31-03","UFG","UFG","5137","S","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","Rizzo, J.A.; Barbosa, A.","5030","1970","04","18",NA,"Brasil",NA,NA,NA,"UFG0005137",NA,NA,"Gardner","Goiás","Goianira","-49.426399230957","-16.4960994720459","UFG0005137",NA,NA,NA,"19902","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"211","2021-01-26 14:12:24-03","CPACT","ECT","6364","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","C.R.Rauber; L.G.Temponi, J.K.Hammes","298","2019","01","30",NA,"Brasil",NA,NA,NA,"ECT0006364","Embryophyta",NA,"(Gardner) H.Rob.","Paraná","Santa Teresa","-53.633333","-25.059444",NA,"Parque Nacional do Iguaçu. Borda do parque. Rio Iguaçu.","699","699",NA,NA,"V.M.N.Benatti",NA,"53º38'W","25º3'34''S","2019","02",NA,"06",NA,NA,NA,NA
"212","2020-09-12 05:00:02-03","US","US","3381615","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","J. Cruz, J. Cordeiro & V. Carré","90","1999","2","3","South America","Brazil",NA,NA,NA,"US01630626",NA,"Asterales","(Gardner) H. Rob.","Paraná",NA,NA,NA,"US01630626_01","Rio Tibagi (Mun. Palmeira)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"213","2020-09-12 05:00:02-03","US","US","3139753","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","R. Brooks, R. Reeves, A. J. Baker & J. Rizzo","BRASPEX 66","1988","4","13","South America - Neotropics","Brazil",NA,NA,NA,"US01630621",NA,"Asterales","(Gardner) H. Rob.","Goiás",NA,"-49.42","-17.32","US01630621_01","Crominia-Mairipotaba, Site 1:. Cerrado, above workings of chromite mine","775",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"214","2020-09-12 05:00:02-03","US","US","3347187","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","P. M. Andrade & M. Lopes","8733","1985","4","15","South America","Brazil",NA,NA,NA,"US01630629",NA,"Asterales","(Gardner) H. Rob.",NA,NA,NA,NA,"US01630629_01","UCAT, Santana do Riacho-MG",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"215","2020-09-12 05:00:02-03","US","US","3083094","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","E. P. Heringer","15722","1980","5","10","South America - Neotropics","Brazil",NA,NA,NA,"US01630624",NA,"Asterales","(Gardner) H. Rob.","Distrito Federal",NA,NA,NA,"US01630624_01","Luziana - GO",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"216","2020-09-12 05:00:02-03","US","US","2196708","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","A. Macedo","1791","1949","4","2","South America","Brazil",NA,NA,NA,"US01630636",NA,"Asterales","(Gardner) H. Rob.",NA,NA,NA,NA,"US01630636_01","Municipio Ituitala, Estado Mj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"217","2020-09-12 05:00:02-03","US","US","3499456","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","W. Ganev","562","1992","6","25","South America - Neotropics","Brazil",NA,NA,NA,"US01630625",NA,"Asterales","(Gardner) H. Rob.","Bahia",NA,NA,NA,"US01630625_01","Catolés, município de Abaíra: Estrada Abaíra-Piatã. radiador acima do garimpo velho","1150",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"218","2020-09-12 05:00:02-03","US","US","2922328","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","R. M. King & L. E. Bishop","8872","1981","2","8","South America - Neotropics","Brazil",NA,NA,NA,"US01630627",NA,"Asterales","(Gardner) H. Rob.","Goiás",NA,NA,NA,"US01630627_01","12 Km S of Alto Paraiso de Goias, along road to São João da Alianca","1036",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"219","2020-09-12 05:00:02-03","US","US","2709337","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","H. S. Irwin, R. M. Harley & G. L. Smith","31795","1971","3","15","South America - Neotropics","Brazil",NA,NA,NA,"US01630631",NA,"Asterales","(Gardner) H. Rob.","Goiás",NA,NA,NA,"US01630631_01","The Planalto do Brasil, Serra Geral da Paraná, Ca. 3km S of São João da Alianca, near Riacho","850",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"220","2020-09-12 05:00:02-03","US","US","2818446","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","H. S. Irwin, S. F. Fonsêca, R. Souza, R. Reis dos Santos & J. Ramos","27073","1970","3","6","South America - Neotropics","Brazil",NA,NA,NA,"US01630630",NA,"Asterales","(Gardner) H. Rob.","Minas Gerais",NA,NA,NA,"US01630630_01","The Planalto do Brasil, Serra do Cabral, Cerrado ca. 3km S of Joaquim Felício, at E. base","650",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"221","2020-09-12 05:00:02-03","US","US","2568879","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","H. S. Irwin, R. Souza, J. W. Grear & R. Reis dos Santos","15201","1966","4","21","South America - Neotropics","Brazil",NA,NA,NA,"US01630637",NA,"Asterales","(Gardner) H. Rob.","Goiás",NA,NA,NA,"US01630637_01","The Planalto do Brasil, Serra do Morcêgo, Campo, near Córrego Estrena, ca. 38 km N.E. of Formosa, Goiás","800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"222","2020-09-12 05:00:02-03","US","US","2796442","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","W. R. Anderson","7571","1973","3","21","South America - Neotropics","Brazil",NA,NA,NA,"US01630620",NA,"Asterales","(Gardner) H. Rob.","Goiás",NA,NA,NA,"US01630620_01","The Planalto do Brasil, Serra Geral do Paraná, 13 km by road S of São João da Alianca; opem cerrado on rocky slope","1120",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"223","2020-09-12 05:00:02-03","US","US","2546847","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","-. Claussen","1096",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01630634",NA,"Asterales","(Gardner) H. Rob.","Minas Gerais",NA,NA,NA,"US01630634_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"224","2020-09-12 05:00:02-03","US","US","2197821","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","L. B. Smith, S. L. Oliveira e Silva & J. Augusto","6739","1952","4","30","South America - Neotropics","Brazil",NA,NA,NA,"US01630639",NA,"Asterales","(Gardner) H. Rob.","Minas Gerais",NA,"-43.92","-19.67","US01630639_01","Município Lagoa Santa, cerrado ao NW de Lagoa Santa","835",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"225","2020-09-12 05:00:02-03","US","US","3027962","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","S. A. Mori, J. Mitchell & L. A. Mattos Silva","16824","1984","7","15","South America - Neotropics","Brazil",NA,NA,NA,"US01630635",NA,"Asterales","(Gardner) H. Rob.","Mato Grosso",NA,NA,NA,"US01630635_01","Município de Cuiabá. Cuiabá-São Vicente H'wy, 78 km E of Cuiabá, 2 km W of São Vicente","550",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"226","2020-09-12 05:00:02-03","US","US","2027573","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","A. Macedo","1791","1949","4","2","South America - Neotropics","Brazil",NA,NA,NA,"US01630642",NA,"Asterales","(Gardner) H. Rob.","Minas Gerais",NA,NA,NA,"US01630642_01","Carmo, Ituiutaba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"227","2020-09-12 05:00:02-03","US","US","1932740","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","L. O. Williams & V. Assis","6523","1945","3","5","South America - Neotropics","Brazil",NA,NA,NA,"US01630622",NA,"Asterales","(Gardner) H. Rob.","Minas Gerais",NA,NA,NA,"US01630622_01","In campo, Venda Nova, Municipio od Santa Luzia","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"228","2020-09-12 05:00:02-03","US","US","2580188","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","O. Handro","477","1955","4","18","South America - Neotropics","Brazil",NA,NA,NA,"US01630618",NA,"Asterales","(Gardner) H. Rob.","São Paulo",NA,NA,NA,"US01630618_01","Mun de Mojí-Guassú, Fazenda Campininha, perto de Pádua Salles",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"229","2020-09-12 05:00:02-03","US","US","2569029","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","H. S. Irwin, J. W. Grear, R. Souza & R. Reis dos Santos","14174","1966","3","28","South America - Neotropics","Brazil",NA,NA,NA,"US01630641",NA,"Asterales","(Gardner) H. Rob.","Goiás",NA,NA,NA,"US01630641_01","The Planalto do Brasil, Serra Geral de Goiás, cerrado, Rio Paraná, ca. 35 km. N. of Formosa on road to São Gabriel, Goiás","950",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"230","2020-09-12 05:00:02-03","US","US","2962237","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","G. Hatschbach","43861","1981","4","13","South America - Neotropics","Brazil",NA,NA,NA,"US01630638",NA,"Asterales","(Gardner) H. Rob.","Minas Gerais",NA,NA,NA,"US01630638_01","Rod. BR-040; 5 km O do Rio Tejuco (mun. Uberlandia)",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"231","2020-09-12 05:00:02-03","US","US","1706068","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","-. Claussen","1096",NA,NA,NA,"South America - Neotropics","Brazil",NA,NA,NA,"US01630648",NA,"Asterales","(Gardner) H. Rob.","Minas Gerais",NA,NA,NA,"US01630648_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"232","2020-09-12 05:00:02-03","US","US","3332303","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","M. A. Silva, R. Marquete, F. C. A. Oliveira & C. J. Carneiro da Silva","2900","1996","4","10","South America - Neotropics","Brazil",NA,NA,NA,"US01630640",NA,"Asterales","(Gardner) H. Rob.","Distrito Federal",NA,NA,NA,"US01630640_01","BR - 060 Brasília/ Anápolis, KM - 09. EMBRAPA-CNPH, área Nova Fazensa Tamaduá. Próximo à cidade satélite de Samambaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"233","2020-09-12 05:00:02-03","US","US","1990009","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","A. Macedo","1791","1949","4","2","South America","Brazil",NA,NA,NA,"US01630644",NA,"Asterales","(Gardner) H. Rob.",NA,NA,NA,NA,"US01630644_01","Campo, Municipio Ituibata, Estado Minas [interpreted]",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"234","2020-09-12 05:00:02-03","US","US","2657945","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","E. Warming","2672/2",NA,NA,NA,"South America","Brazil",NA,NA,NA,"US01630628",NA,"Asterales","(Gardner) H. Rob.",NA,NA,NA,NA,"US01630628_01","Ad Lagoa Santa",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"235","2020-09-12 05:00:02-03","US","US","1403531","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","A. Regnell","667b","1868","3","14","South America - Neotropics","Brazil",NA,NA,NA,"US01630645",NA,"Asterales","(Gardner) H. Rob.","Minas Gerais",NA,NA,NA,"US01630645_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"236","2020-09-12 05:00:02-03","US","US","2984647","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","E. Leite","8","1983","4","19","South America - Neotropics","Brazil",NA,NA,NA,"US01630617",NA,"Asterales","(Gardner) H. Rob.","Distrito Federal",NA,"-47.92","-15.58","US01630617_01","Córrego do Bananal","900",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"237","2020-09-12 05:00:02-03","US","US","1690965","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Y. Mexia","5516","1931","4","1","South America - Neotropics","Brazil",NA,NA,NA,"US01630647",NA,"Asterales","(Gardner) H. Rob.","Minas Gerais",NA,NA,NA,"US01630647_01","Corinto. Fazenda do Diamante; along Rio Bicudo; savannah","600",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"238","2020-09-12 05:00:02-03","US","US","1692570","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","L. Riedel & -- Lund","2110","1834","2",NA,"South America","Brazil",NA,NA,NA,"US01630646",NA,"Asterales","(Gardner) H. Rob.",NA,NA,NA,NA,"US01630646_01","In collibus siccis pr. Ytú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"239","2020-09-12 05:00:02-03","US","US","2962541","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira & et al.","3990","1980","3","17","South America - Neotropics","Brazil",NA,NA,NA,"US01630623",NA,"Asterales","(Gardner) H. Rob.","Distrito Federal",NA,NA,NA,"US01630623_01","Bacia do Rio São Bartolimeu. Quadrícula",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"240","2020-09-12 05:00:02-03","US","US","2951041","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","E. P. Heringer, T. S. Filgueiras, R. C. Mendonça, B. A. S. Pereira & et al.","4216","1980","4","3","South America - Neotropics","Brazil",NA,NA,NA,"US01630633",NA,"Asterales","(Gardner) H. Rob.","Distrito Federal",NA,NA,NA,"US01630633_01","Reserva Ecológica do IBGE",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"241","2020-09-12 05:00:02-03","US","US","2195892","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","A. Macedo","294","1944","3","13","South America","Brazil",NA,NA,NA,"US01630643",NA,"Asterales","(Gardner) H. Rob.",NA,NA,NA,NA,"US01630643_01","Municpio Itba, estado Mj",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"242","2020-09-12 05:00:02-03","US","US","2950703","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","E. P. Heringer, T. S. Filgueiras, R. C. Mendonça & B. A. S. Pereira","6468","1981","3","16","South America - Neotropics","Brazil",NA,NA,NA,"US01630632",NA,"Asterales","(Gardner) H. Rob.","Distrito Federal",NA,NA,NA,"US01630632_01","Bacia do Rio São Bartolomeu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"243","2020-09-12 05:00:02-03","US","US","2932459","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","E. P. Heringer, T. S. Figueiras, R. C. Mendonça, B. A. S. Pereira & et al.","446","1978","4","14","South America - Neotropics","Brazil",NA,NA,NA,"US01630619",NA,"Asterales","(Gardner) H. Rob.","Distrito Federal",NA,NA,NA,"US01630619_01","Recor - Picada M- 1 - Cerrado Subarbusto capitulo lilás, pouco frequente com galhas",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"244","2020-09-12 05:00:02-03","US","US","1692025","PreservedSpecimen","Plantae","Asteraceae","Vernonia","elegans","Vernonia elegans","G. Gardner","3796","1840","4",NA,"South America - Neotropics","Brazil",NA,NA,NA,"US00147246",NA,"Asterales","Gardner","Goiás",NA,NA,NA,"US00147246_01","Near Villa de Arrayas.",NA,NA,NA,NA,NA,"Isotype",NA,NA,NA,NA,"Dicotyledonae",NA,"1",NA,NA,NA
"245","2020-09-02 16:21:21-03","Cenargen","CEN","105093","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","cf. elegans","Lessingianthus cf. elegans","Gustavo Paiva Evangelista Rocha","341","2015","04","10",NA,"Brasil","Unicata",NA,NA,"CEN00105093",NA,NA,"(Gardner) H.Rob.","MG","ARINOS","-46.258611","-15.867777","CEN00105093","Fazenda Angical.","634","634",NA,NA,"B. M. T. Walter",NA,"-46.258611","-15.867777","2018","06",NA,NA,"1",NA,NA,NA
"246","2020-09-02 16:21:25-03","Cenargen","CEN","50563","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Glocimar Pereira-Silva","7535","2003","04","10",NA,"Brasil","Exsicatas",NA,"Área de Influência Indireta.","CEN00050563",NA,NA,"(Gardner) H.Rob.","GO","LUZIANIA","-48.202222","-16.347777","CEN00050563","Borda Norte da Chapada, Faz. do Sr. Azarias, nascente do Córrego Capão da Anta.","940","940",NA,NA,"B. M. T. Walter",NA,"-48.202222","-16.347777","2016","09",NA,NA,"5",NA,NA,NA
"247","2020-09-02 16:21:25-03","Cenargen","CEN","61384","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","Anderson Cássio Sevilha","4191","2005","05","22",NA,"Brasil","Exsicatas",NA,"Cálice vináceo.","CEN00061384",NA,NA,"(Gardner) H.Rob.","MG","RIO PARDO DE MINAS","-42.51","-15.436944","CEN00061384","Areião. Ponto 1.","830","830",NA,NA,"B. M. T. Walter",NA,"-42.51","-15.436944","2016","09",NA,NA,"4",NA,NA,NA
"248","2020-09-02 16:21:25-03","Cenargen","CEN","63314","PreservedSpecimen","Plantae","Asteraceae","Lessingianthus","elegans","Lessingianthus elegans","João Bernardo de Azevedo Bringel Jr.","210","2005","03","10",NA,"Brasil","Exsicatas",NA,"Capítulos atropurpúreos.","CEN00063314",NA,NA,"(Gardner) H.Rob.","DF","BRASILIA","-47.851388","-15.649722","CEN00063314","Sobradinho. Campo com fragmentos de matas dentro da área de uma usina de asfalto localizada do lado esquerdo da pista (sentido Sobradinho). Coord.: 15°38'59,8'' S e 47°51'05,2'' O.","1127","1127",NA,NA,"B. M. T. Walter",NA,"-47.851388","-15.649722","2016","09",NA,NA,"2",NA,NA,NA
