"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","typeStatus","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","locality","decimalLongitude","decimalLatitude","imagecode","county","minimumElevationInMeters","maximumElevationInMeters","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","fieldNumber","individualCount","infraspecificEpithet","sex"
"1215","2020-11-04 17:29:57-03","UEM","HUEM","21480","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romagnolo, MB","341","1999","07","23",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arbustiva; flores de coloração creme; rara na área coletada.","HUEM000023406",NA,NA,"DC.","Romagnolo, MB","canal Corutuba","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","2000","04",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1216","2020-11-04 17:29:57-03","UEM","HUEM","21500","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Rodrigues, S","54","1992","09","20",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arvoreta; frutos jovens; frequente na área coletada; solo seco sujeito a alagamento.","HUEM000023391",NA,NA,"DC.","Sobral, M","canal Ipuitã","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1217","2020-11-04 17:29:55-03","UEM","HUEM","19823","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romagnolo, MB","337","2001","12","14",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arvoreta, aproximadamente 2,0 m de altura; frutos maturos de coloração vermelho escuro.","HUEM000023393",NA,NA,"DC.","Romagnolo, MB","canal Ipuitã","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","2001","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1218","2020-11-04 17:29:57-03","UEM","HUEM","21474","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romagnolo, MB","442","2002","10","29",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arvoreta; frutos de coloração laranja e negro; frequente na área.","HUEM000023421",NA,NA,"DC.","Romagnolo, MB","canal Ipuitã","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","2002","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1219","2020-11-04 17:29:57-03","UEM","HUEM","21475","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romagnolo, MB","631","2000","09","27",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arvoreta, cerca de 6,0 m de altura; flores de coloração creme; moderada na área.","HUEM000023425",NA,NA,"DC.","Romagnolo, MB","canal Ipuitã","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","2000","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1220","2020-11-04 17:29:57-03","UEM","HUEM","21482","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romagnolo, MB","524","2000","06","15",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arvoreta, cerca de 4,0 m de altura; botões de coloração creme.","HUEM000023409",NA,NA,"DC.","Romagnolo, MB","canal Ipuitã","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1221","2020-11-04 17:29:57-03","UEM","HUEM","21493","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romagnolo, MB","525","2000","06","15",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arvoreta, cerca de 4,0 m de altura; botões de coloração creme; frequente na área.","HUEM000023410",NA,NA,"DC.","Romagnolo, MB","canal Ipuitã","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1222","2020-11-04 17:29:57-03","UEM","HUEM","21495","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romagnolo, MB","522","2000","06","15",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arvoreta, cerca de 4,0 m de altura; botões de coloração creme; frequente na área.","HUEM000023423",NA,NA,"DC.","Romagnolo, MB","canal Ipuitã","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1223","2020-11-04 17:29:57-03","UEM","HUEM","21497","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romagnolo, MB","435","1999","11","29",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Frutos maturos de coloração vermelho escuro; rara na área coletada.","HUEM000023414",NA,NA,"DC.","Romagnolo, MB","canal Ipuitã","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1224","2020-11-04 17:29:57-03","UEM","HUEM","21676","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romagnolo, MB","479","2000","03","14",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Frutos maturos de coloração avermelhada; moderada na área coletada.","HUEM000023396",NA,NA,"DC.",NA,"canal Ipuitã","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1225","2020-11-04 17:29:57-03","UEM","HUEM","21553","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"A.Carrito","s.n.","1993","08","26",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arbórea; solo sujeito a alagamento.","HUEM000023390",NA,NA,"DC.","Romagnolo, MB","rio Baía","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","2004","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1226","2020-11-04 17:29:57-03","UEM","HUEM","21481","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"M.E.Previdello","71","1994","10","16",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arvoreta; frutos coloração vermelha, sementes coloração púrpura-pardacenta; frequente na área coletada; solo sujeito a alagamento.","HUEM000023408",NA,NA,"DC.","Romagnolo, MB","rio Ivinhema, jusante do campinho.","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1227","2020-11-04 17:29:57-03","UEM","HUEM","28566","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Ma.C.Souza; colaboradores","3253","2006","12","15",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Solo arenoso, cerca de 5 m da margem. Arvoreta, cerca de 3 m de altura. Flores esbranquiçadas.; Arvoreta, cerca de 3 m de altura. Flores esbranquiçadas.; Solo arenoso, cerca de 5 m da margem.","HUEM000023432",NA,NA,"DC.","Romagnolo, MB","rio Ivinhema, margem esquerda, fazenda Jatobá","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","2014","08",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1228","2020-11-04 17:29:57-03","UEM","HUEM","21498","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Ma.C.Souza; J.Cislinski; M.E.Previdello;","2523","1994","12","16",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arvoreta; frutos maturos coloração amarela; fequente na área coletada; solo sujeito a alagamento.","HUEM000023419",NA,NA,"DC.","Soares-Silva, LH","Rio Paraná, Fazenda das Garças","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","1995","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1229","2020-11-04 17:29:55-03","UEM","HUEM","21471","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romagnolo, MB","388","2002","10","27",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arvoreta; frutos maturos coloração verde; frequente na área; solo seco.",NA,NA,NA,"DC.","Romagnolo, MB","Rio Paraná, margem direita","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","2002","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1230","2020-11-04 17:29:55-03","UEM","HUEM","21470","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romagnolo, MB","370","2002","10","27",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arvoreta; frutos maturos coloração negra; frequente na área; solo seco.","HUEM000023411",NA,NA,"DC.","Romagnolo, MB","Rio Paraná, margem direita","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","2002","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1231","2020-11-04 17:29:55-03","UEM","HUEM","21472","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romagnolo, MB","372","2002","10","27",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arvoreta; botões de coloração creme; frequente na área; solo seco.","HUEM000023405",NA,NA,"DC.","Romagnolo, MB","Rio Paraná, margem direita, acima da lagoa das Garças.","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","2002","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1232","2020-11-04 17:29:55-03","UEM","HUEM","19824","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romagnolo, MB","378","2002","10","27",NA,"Brasil","Mato Grosso do Sul",NA,NA,"Arvoreta; frutos imaturos de col. verde; frequente na área; solo seco.","HUEM000023403",NA,NA,"DC.","Romagnolo, MB","Rio Paraná, margem direita, a montante da lagoa das Garças.","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","2002","10",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1233","2020-11-04 17:29:57-03","UEM","HUEM","3542","Extra","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romagnolo, MB","102","1996","03","30",NA,"Brasil","Mato Grosso do Sul",NA,NA,"arbórea.","HUEM000023397",NA,NA,"DC.","Soares-Silva, LH","Rio Paraná, margem direita, área 1","-53.3513984680176","-22.4878005981445",NA,"Taquarussu",NA,NA,"63482","auto","1996","05",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1234","2020-11-04 17:29:57-03","UEM","HUEM","33785","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Silva, TA","s.n.","2004","07","12",NA,"Brasil","Paraná",NA,NA,"Arbórea, aproximadamente 6,0m de altura. Botões florais e flores coloração creme, odor característico.","HUEM000016914",NA,NA,"DC.",NA,"Bosque Municipal de Paranavaí.","-52.4653015136719","-23.0730991363525","HUEM000016914","Paranavaí",NA,NA,"51763","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1235","2020-11-04 17:29:57-03","UEM","HUEM","21552","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Mencacci, PC","25","1992","09","19",NA,"Brasil","Paraná",NA,NA,"Arvoreta; flores coloração branca, perfumadas; solo sujeito a alagamento.","HUEM000023428",NA,NA,"DC.","Soares-Silva, LH","rio Paraná, canal Cortado","-53.2668991088867","-22.7721996307373",NA,"Porto Rico",NA,NA,"18063","auto","1995","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1236","2020-11-04 17:29:57-03","UEM","HUEM","3218","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Ma.C.Souza","s.n.","1994","11","19",NA,"Brasil","Paraná",NA,NA,"Fruto col. vermelha; solo sujeito a alagamento.","HUEM000023426",NA,NA,"DC.","Romagnolo, MB","rio Paraná, canal Cortado","-53.2668991088867","-22.7721996307373",NA,"Porto Rico",NA,NA,"18063","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1237","2020-11-04 17:29:57-03","UEM","HUEM","21551","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Silva, PM","99","1994","07","19",NA,"Brasil","Paraná",NA,NA,"Arbustiva; flores e botões coloração branca; frequente; solo sujeito a alagamento.","HUEM000023394",NA,NA,"DC.","Romagnolo, MB","rio Paraná, canal Cortado","-53.2668991088867","-22.7721996307373",NA,"Porto Rico",NA,NA,"18063","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1238","2020-11-04 17:29:57-03","UEM","HUEM","21806","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"M.Previdello","s.n.","1993","12","12",NA,"Brasil","Paraná",NA,NA,"Arbustiva; frutos imaturos; rara; solo sujeito a alagamento.","HUEM000023402",NA,NA,"DC.","Romagnolo, MB","rio Paraná , ilha Carioca","-53.2668991088867","-22.7721996307373",NA,"Porto Rico",NA,NA,"18063","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1239","2020-11-04 17:29:57-03","UEM","HUEM","21478","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romagnolo, MB","715","2001","05","31",NA,"Brasil","Paraná",NA,NA,"Arvoreta, cerca de 3,0 m de altura; botões de coloração creme-esverdeado; frequente na área coletada.","HUEM000023401",NA,NA,"DC.","Romagnolo, MB","rio Paraná, Ilha Carioca","-53.2668991088867","-22.7721996307373",NA,"Porto Rico",NA,NA,"18063","auto","2001","06",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1240","2020-11-04 17:29:57-03","UEM","HUEM","21549","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romagnolo, MB","327","1999","03","19",NA,"Brasil","Paraná",NA,NA,"Frutos imaturos de coloração vermelha.","HUEM000023398",NA,NA,"DC.","Romagnolo, MB","rio Paraná, ilha Mutum","-53.2668991088867","-22.7721996307373",NA,"Porto Rico",NA,NA,"18063","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1241","2020-11-04 17:29:57-03","UEM","HUEM","3156","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Silva, PM","42","1994","08","20",NA,"Brasil","Paraná",NA,NA,"Arbustiva; flores de coloração branca, perfumada; frutos imaturos de coloração verde; frequente; solo seco sujeito a alagamento.","HUEM000023404",NA,NA,"DC.","Ma.C.Souza","rio Paraná, ilha Mutum","-53.2668991088867","-22.7721996307373",NA,"Porto Rico",NA,NA,"18063","auto","1995","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1242","2020-11-04 17:29:55-03","UEM","HUEM","14204","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"K.K. Kita; colaboradores","471","2003","10","22",NA,"Brasil","Paraná",NA,NA,"Arvoreta. Infrutescência coloração verde.","HUEM000023434",NA,NA,"DC.","Ma.C. Souza","rio Paraná, Ilha Porto Rico, alto Rio Paraná, Lagoa Clara. Solo sujeito a alagamento.","-53.2668991088867","-22.7721996307373",NA,"Porto Rico",NA,NA,"18063","auto","2003","12",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1243","2020-11-04 17:29:57-03","UEM","HUEM","21499","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romagnolo, MB","355","1999","08","23",NA,"Brasil","Paraná",NA,NA,"Fruto imaturo de coloração verde; frequente na área coletada.","HUEM000023420",NA,NA,"DC.","Romagnolo, MB","rio Paraná, margem esquerda, Araldo 02","-53.2668991088867","-22.7721996307373",NA,"Porto Rico",NA,NA,"18063","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1244","2020-11-04 17:29:57-03","UEM","HUEM","21550","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Romagnolo, MB","353","1999","08","23",NA,"Brasil","Paraná",NA,NA,"Fruto imaturo de coloração verde; frequente na área.","HUEM000023399",NA,NA,"DC.","Romagnolo, MB","rio Paraná, margem esquerda, Araldo 02.","-53.2668991088867","-22.7721996307373",NA,"Porto Rico",NA,NA,"18063","auto","2001",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1245","2020-11-04 17:29:55-03","UEM","HUEM","12260","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Alves, EM; Lorenzetti, ER; Silva, AA; Carniato, H; Neves, CA","85","2005","09","10",NA,"Brasil","Paraná",NA,NA,"árvore; até 4 m de altura; com muitos estames; frutos avermelhados.","HUEM000008341",NA,NA,"DC.","Ma.C.Souza","rio Paraná, Porto Brasílio, APA, Ilha: Maxarica; Trilha: Apiário nego.","-53.4844017028809","-23.0835990905762","HUEM000008341","Querência do Norte",NA,NA,"31834","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1246","2020-11-04 17:29:55-03","UEM","HUEM","10908","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"S.R.Ziller","1081","1995","12","11",NA,"Brasil","Paraná",NA,NA,"Frutos maduros vermelhos; comum.; Floresta Estacional Semidecidual.","HUEM000008339",NA,NA,"DC.","Sobral, M","Paredão de arenito às margens do Rio Paraná, APA da Ilha Grande.","-53.7277984619141","-23.50830078125","HUEM000008339","Vila Alta","350","350","31931","auto","1999","04","02",NA,NA,NA,NA,NA,NA,NA,NA
"1247","2020-11-04 17:29:55-03","UEM","HUEM","11051","S","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"S.R.Ziller","1081","1995","12","11",NA,"Brasil","Paraná",NA,NA,"Frutos maduros vermelhos; comum.; Floresta Estacional Semidecidual.","HUEM000008342",NA,NA,"DC.","Sobral, M","Paredão de arenito às margens do Rio Paraná, APA da Ilha Grande.","-53.7277984619141","-23.50830078125","HUEM000008342","Vila Alta","350","350","31931","auto","1999","04","02",NA,NA,NA,NA,NA,NA,NA,NA
"1248","2020-09-18 09:33:08-03","UFAC","UFACPZ","9625","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Daly, DC; Silveira, M; Saraiva, R S; LIMA, LA; GOLDSTEIN, N","8232","1994","09","18",NA,"Bolívi","Acre",NA,NA,"ree 5 m; fruits ellipsoid, immature.; Várzea (floodplain forest) behind beach.","UFACPZ009625",NA,"Myrtales","Furtado, C","Holst, B K","Rio Tarauacá, river at low water.","-71","-8",NA,"Tarauacá",NA,NA,NA,NA,"1997",NA,NA,"-71","-8",NA,NA,NA,NA,NA,NA
"1249","2020-09-18 09:33:08-03","UFAC","UFACPZ","11751","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Silveira, M; Daly, DC; COSTA, D; Ehringhaus, C; Oliveira, A R S; Lima, L; Figueiredo, C","1055","1995","11","20",NA,"Brasil","Acre",NA,NA,"Árvore 6,5m; fruto elipsóide maduro vermelho.; Floresta com bambú (<em>Guadua</em>) em terraço inundável.","UFACPZ011751",NA,"Myrtales","Furtado, C","Holst, BK","Bacia do Alto Juruá, Rio Tarauacá, margem direita., Colocação Macuripe.","-71","-8",NA,"Tarauacá",NA,NA,NA,NA,"2003","04",NA,"-71","-8",NA,NA,NA,NA,NA,NA
"1250","2020-11-12 17:01:51-03","UEL","FUEL","42727","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Silva, JM; Barbosa, E","4859","2006","06","12",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"FUEL009207","Tracheophyta","Myrtales","DC.","Sobral, M","Fazenda Recreio dos Cervos","-57.0243988037109","-22.0139007568359",NA,"Caracol",NA,NA,"53879","auto","2009","07","31",NA,NA,NA,NA,NA,NA,NA,NA
"1251","2020-11-12 17:01:51-03","UEL","FUEL","51309","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Ferreira, F; et al.","s.n.","1999","07","03",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"FUEL009209","Tracheophyta","Myrtales","DC.","Rezende, U; et al.","Base de estudos do pantanal - UFMS, mata ciliar","-57.6533012390137","-19.0091991424561",NA,"Corumbá",NA,NA,"295160","auto","1999","07","04",NA,NA,NA,NA,NA,NA,NA,NA
"1252","2020-11-12 17:01:51-03","UEL","FUEL","54142","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Rafael S. de Arruda","s.n.","1999","08","03",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,NA,"Tracheophyta","Myrtales","DC.",NA,"Fazenda Xarais","-57.6533012390137","-19.0091991424561",NA,"Corumbá",NA,NA,"295160","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1253","2020-11-12 17:01:51-03","UEL","FUEL","36113","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Rezende, UM","s.n.","1991","09","21",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"FUEL009214","Tracheophyta","Myrtales","DC.","Sobral, M","Passo do Lontra","-57.6533012390137","-19.0091991424561",NA,"Corumbá",NA,NA,"295160","auto","2009","07","31",NA,NA,NA,NA,NA,NA,NA,NA
"1254","2020-11-12 17:01:51-03","UEL","FUEL","36111","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Pagotto, TCS","s.n.","1991","08","03",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"FUEL009212","Tracheophyta","Myrtales","DC.","Sobral, M","UFMS, proximo a BEP, proximo a BEP","-57.6533012390137","-19.0091991424561",NA,"Corumbá",NA,NA,"295160","auto","2009","07","31",NA,NA,NA,NA,NA,NA,NA,NA
"1255","2020-11-12 17:01:51-03","UEL","FUEL","36112","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Rezende, UM","1007","1991","08","08",NA,"Brasil","Mato Grosso do Sul",NA,NA,NA,"FUEL009208","Tracheophyta","Myrtales","DC.","Sobral, M","UFMS, proximo a BEP, proximo a BEP","-57.6533012390137","-19.0091991424561",NA,"Corumbá",NA,NA,"295160","auto","2009","07","31",NA,NA,NA,NA,NA,NA,NA,NA
"1256","2020-11-12 17:01:51-03","UEL","FUEL","39910","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Macedo, A","2485","1950","07","14",NA,"Brasil","Minas Gerais",NA,NA,NA,"FUEL009210","Tracheophyta","Myrtales","DC.","Sobral, M","Santa Terezinha","-49.4650001525879","-18.968900680542",NA,"Ituiutaba",NA,NA,"50022","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1257","2019-11-01 15:05:33-03","UnB","UB","10789","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Farias, R","519","2000","01",NA,"Southern America","Brasil","Mato Grosso do Sul",NA,NA,"Arbusto rasteiro, forma população.; Arbusto 0,4m. Fruto creme.; Cerradão.",NA,"Dicotyledoneae",NA,"DC.","Proença, CEB",NA,"-55.783333","-20.466667",NA,"Aquidauana","148","148",NA,NA,NA,NA,NA,"-55.783333","-20.466667",NA,NA,NA,NA,NA,NA
"1258","2019-11-01 15:05:33-03","UnB","UB","117417","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Ratter, JA","233","1967","07",NA,"Southern America","Brasil","Mato Grosso",NA,NA,".",NA,"Dicotyledoneae",NA,"DC.","Sobral, M","26km N of Xavantina on the unfinished Xavantina - Cachimbo road. Near the João Lopez Bridge",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1259","2019-11-01 15:05:33-03","UnB","UB","181235","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Souza, LF","1020","2004","07",NA,"Southern America","Brasil","Goiás",NA,NA,"Arbusto fanerófita 2 m. de altura; flor com pétalas brancas e botões.; Mata seca sempre verde; neossolo quartzarênico.",NA,"Dicotyledoneae",NA,"DC.","Faria, JEQ","RPPN Pousada das Araras. Trilha/ponto: Olho d'água.","-51.995278","-18.439444",NA,"Serranópolis","620","620",NA,NA,"2012","03",NA,"-51.995278","-18.439444",NA,NA,NA,NA,NA,NA
"1260","2019-11-01 15:05:33-03","UnB","UB","6902","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Cardoso, CFR; Ratter, JA; Fonsêca Filho, J; Santos, GB; Pott, A","4","1996","09","23","Southern America","Brasil","Mato Grosso do Sul",NA,NA,"Casca clara, lisa.; Arvoreta 3m. Flor branca. Fruto vinho.; Cerradão.",NA,"Dicotyledoneae",NA,"DC.","Faria, JEQ","Entre Cipolândia e Jacobina","-55.333333","-20",NA,"Cipolândia",NA,NA,NA,NA,"2012","11",NA,"-55.333333","-20",NA,NA,NA,NA,NA,NA
"1261","2019-11-01 15:05:33-03","UnB","UB","117421","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Prance, GT","59529","1964","10","21","Southern America","Brasil","Goiás",NA,NA,NA,NA,"Dicotyledoneae",NA,"DC.","Sobral, M","13km north of Jataí, road Jataí to Caiapônia","-51.7144012451172","-17.8813991546631",NA,"Jataí",NA,NA,"75073","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1262","2019-11-01 15:05:33-03","UnB","UB","10398","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Rocha, DMS; Silva, AP","108A","1998","09","02","Southern America","Brasil","Goiás",NA,NA,"Árvore 6,5m; Mata seca verde. Dolina. Buraco da Arara.",NA,"Dicotyledoneae",NA,"DC.","Faria, JEQ","Parque Estadual Terra Ronca","-46.3182983398438","-13.3983001708984",NA,"São Domingos",NA,NA,"73215","auto","2010","09",NA,NA,NA,NA,NA,NA,NA,NA,NA
"1263","2019-11-01 15:05:33-03","UnB","UB","22482","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Nascimento Júnior, IC; Equipe da CHESF CT nº 1.92.2004.0150.00/PETCON","s.n.36","2005","07",NA,"Southern America","Brasil","Maranhão",NA,NA,"Arbusto 7m x 49cm; .",NA,"Dicotyledoneae",NA,"DC.","Gomes, BM",NA,"-43.0242004394531","-6.75639009475708",NA,"Barão de Grajaú",NA,NA,"61445","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1264","2019-11-01 15:05:33-03","UnB","UB","174195","PreservedSpecimen","Plantae","Myrtaceae","Eugenia","egensis","Eugenia egensis",NA,"Seleme, EP; Sartori, ALB","24145","2008","12","16","Southern America","Brasil","Mato Grosso do Sul",NA,NA,"Formação: Chaco; Arbusto. 2 m de altura. Fruto vermelho e verde.",NA,"Dicotyledoneae",NA,"DC.","Faria, JEQ","Fazenda Flores","-57.8824996948242","-21.6989002227783",NA,"Porto Murtinho",NA,NA,"185577","auto","2012","11",NA,NA,NA,NA,NA,NA,NA,NA,NA
