"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","infraspecificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","preparationType","occurrenceRemarks","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","dayIdentified","class","verbatimLongitude","verbatimLatitude","fieldNumber","individualCount","relatedCatalogItem"
"300","2021-03-15 18:26:18-03","USP","SPF","70189","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","Pereira, OJ","1164","1987","10","15",NA,"Brasil","Espírito Santo","Guarapari","Parque Estadual de Setiba, Lagoa do Milho. Restinga de Ericaceae.","-40.5110015869141","-20.6580009460449",NA,"Planta com 2 m de alt. Flores amarelo esverdeadas.","SPF00070189",NA,NA,NA,NA,"28401","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA
"301","2021-03-15 18:26:18-03","USP","SPF","143027","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","Pirani, JR","4680","2000","05","11",NA,"Brasil","Espírito Santo","Linhares","Reserva Natural Vale","-40.0722007751465","-19.3910999298096",NA,"Árovre ca. 6 m alt., copada, freqüente na mata de mussununga de solo nem arenoso, ao sol. Ramos e folhas aromáticos. Estéril. voucher para análise química.; Mata de mussununga.","SPF00143027",NA,NA,NA,NA,"48094","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"302","2019-11-13 11:17:12-03","USP","SPF","70208","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","Vinha, PC","s.n.","1983","11","21",NA,"Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,"SPF00070208",NA,NA,NA,NA,"27156","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA
"303","2019-11-13 11:17:12-03","USP","SPF","70213","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","Vinha, PC","s.n.","1983","11","21",NA,"Brasil","Espírito Santo","Vila Velha",NA,"-40.2924995422363","-20.3297004699707",NA,NA,"SPF00070213",NA,NA,NA,NA,"27156","auto","1991",NA,NA,NA,NA,NA,NA,NA,NA
"304","2021-03-15 18:26:18-03","USP","SPF","124078","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","Gonçalves, D","24","1995","12","13",NA,"Brasil","Rio de Janeiro","Macaé","Restinga com moitas entre as lagoas Comprida e Carapebus.","-41.7868995666504","-22.3708000183105",NA,"Arbustiva, heliófila, freqüente, folhas cartáceas discolores verdes e frutos imaturos.","SPF00124078",NA,NA,NA,NA,"47209","auto","1997",NA,NA,NA,NA,NA,NA,NA,NA
"305","2021-03-15 18:26:18-03","USP","SPF","176511","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","icicariba","Protium icicariba icicariba","(DC.) Marchand","Daly, D","Gonçalves, D","24","1995","12","13",NA,"Brasil","Rio de Janeiro","Macaé","Restinga com moitas entre as lagoas Comprida e Carapebus.","-41.7868995666504","-22.3708000183105",NA,"Arbustiva, heliófila, freqüente, folhas cartáceas discolores verdes e frutos verdes imaturos.","SPF00176511",NA,NA,NA,NA,"47209","auto","2011",NA,NA,NA,NA,NA,NA,NA,NA
"306","2021-03-15 18:26:18-03","USP","SPF","136367","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","Souza, A","1778","1987","08","14",NA,"Brasil","Rio de Janeiro","Maricá","Itaipuaçu. Restinga.","-42.8185997009277","-22.9193992614746",NA,"Árvores ca. 3 m; flores esverdeadas; folha com forte odor de resina.","SPF00136367",NA,NA,NA,NA,"20726","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"307","2021-03-15 18:26:18-03","USP","SPF","136365","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","Souza, A","1997","1988","01","06",NA,"Brasil","Rio de Janeiro","Maricá","Itaipuaçu. Restinga.","-42.8185997009277","-22.9193992614746",NA,"Arbusto ca. 2 m.; frutos maduros internamente vermelhos; semente com arilo branco.","SPF00136365",NA,NA,NA,NA,"20726","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"308","2021-03-15 18:26:18-03","USP","SPF","136366","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","Souza, A","1923","1987","11","14",NA,"Brasil","Rio de Janeiro","Maricá","Itaipuaçu. Restinga.","-42.8185997009277","-22.9193992614746",NA,"Árvore ca. 3 m, flores esverdeadas, fruto verde.","SPF00136366",NA,NA,NA,NA,"20726","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"309","2019-11-13 11:17:12-03","USP","SPF","226058","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Daly, DC","Kurtz, BC","324","2003","11","07",NA,"Brasil","Rio de Janeiro","Quissamã","Parque Nacional da Restinga de Jurubatiba","-41.4721984863281","-22.1067008972168",NA,NA,"SPF00226058",NA,NA,NA,NA,"33509","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA
"310","2021-03-15 18:26:18-03","USP","SPF","81726","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","Pirani, JR","2873","1993","05","15",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Entre Macaé e Rio das Ostras. Restinga aberta com moitas de vegetação arbórea-arbustiva e áreas arenosas seminuas. Muitas Myrtaceae (Myrcia) e Protium icicariba.","-41.9449996948242","-22.5268993377686",NA,"Árvore 4 m alt., copada, odorífera (odor de manga verde). Frutos imaturos verdes, freqüente.","SPF00081726",NA,NA,NA,NA,"17620","auto","1993",NA,NA,NA,NA,NA,NA,NA,NA
"311","2021-03-15 18:26:18-03","USP","SPF","165197","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","Fernandes, D","269","1999","10","02",NA,"Brasil","Rio de Janeiro","Rio das Ostras","Restinga de Itapebussus.","-41.9449996948242","-22.5268993377686",NA,"Árvore de 4 m alt., heliófila; folhas cartáceas verde escuras discolores com nervura principal e secundária amareladas; botões verdes, flores verdes; aroma do caule extremamente forte e agradável.","SPF00165197",NA,NA,NA,NA,"17620","auto","2004",NA,NA,NA,NA,NA,NA,NA,NA
"312","2021-03-15 18:26:18-03","USP","SPF","136368","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","Dau, L","287","1969","12","16",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Recreio de Bandeirantes.","-43.2075004577637","-22.9027996063232",NA,"Frutos verdosos; brácteas vermelho escuro.","SPF00136368",NA,NA,NA,NA,"57442","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"313","2021-03-15 18:26:18-03","USP","SPF","136369","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","Dau, L","286","1969","12","16",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Recreio de Bandeirantes.","-43.2075004577637","-22.9027996063232",NA,"Frutos verdosos.","SPF00136369",NA,NA,NA,NA,"57442","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"314","2021-03-15 18:26:18-03","USP","SPF","136370","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","Pirani, JR","Dau, L","268","1969","12","16",NA,"Brasil","Rio de Janeiro","Rio de Janeiro","Recreio dos Bandeirantes, Av. das Américas.","-43.2075004577637","-22.9027996063232",NA,"Brácteas vermelho-escuro; frutos verdedosos; abundante.","SPF00136370",NA,NA,NA,NA,"57442","auto","1999",NA,NA,NA,NA,NA,NA,NA,NA
"315","2019-10-07 09:36:51-03","UEFS","HUEFS","158294","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand",NA,"Popovkin, A.V.","558","2009","04","13",NA,"Brasil","Bahia","Entre Rios","Road from Imbé to Porto Sauípe.","-37.883333","-12.216667",NA,"Mata atlântica.","HUEFS0158294","HUEFS0158294",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","37W53'","12S13'",NA,NA,NA
"316","2019-10-07 09:36:51-03","UEFS","HUEFS","169314","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","J.R.Pirani","Matos, E.N.de","3379","2012","04","21",NA,"Brasil","Bahia","Una","Faz. Bolandeira","-39.009167","-15.339167",NA,"Restinga. Floresta.","HUEFS0169314","HUEFS0169314",NA,NA,NA,NA,NA,"2012",NA,NA,"Rosanae","39W0'33''","15S20'21''",NA,NA,NA
"317","2019-10-07 09:36:51-03","UEFS","HUEFS","6355","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","icicariba",NA,"Protium icicariba","(DC.) Marchand","J.R.Pirani","Queiroz, L.P.de","932","1986","01","14",NA,"Brasil","Bahia","Salvador",NA,"-38.35","-12.933333",NA,NA,"HUEFS0006355","HUEFS0006355",NA,NA,NA,NA,NA,"2002","04",NA,"Rosanae","38W21'","12S56'",NA,NA,NA
"318","2019-10-07 09:36:51-03","UEFS","HUEFS","22502","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","icicariba","var. talmonii","Protium icicariba var. talmonii","Daly",NA,"Thomas, W.W.","9074","1992","05","01",NA,"Brasil","Bahia","Ilhéus",NA,"-39.05","-14.983333",NA,NA,"HUEFS0022502","HUEFS0022502",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","39W3'","14S59'",NA,NA,NA
"319","2019-10-07 09:36:51-03","UEFS","HUEFS","22504","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","icicariba","var. talmonii","Protium icicariba var. talmonii","Daly",NA,"Thomas, W.W.","9453","1992","11","15",NA,"Brasil","Bahia","Itacaré",NA,"-39.066667","-14.366667",NA,NA,"HUEFS0022504","HUEFS0022504",NA,NA,NA,NA,NA,NA,NA,NA,"Rosanae","39W4'","14S22'",NA,NA,NA
"320","2019-10-07 09:36:51-03","UEFS","HUEFS","80078","PreservedSpecimen","Plantae","Angiospermae","Sapindales","Burseraceae","Protium","icicariba","var. talmonii","Protium icicariba var. talmonii","Daly","D.Daly","Harley, R.M.","54699","2004","01","12",NA,"Brasil","Bahia","São João da Mata","Imbassaí No terreno da Pousada Bichalenga.",NA,NA,NA,"Restinga alterada.","HUEFS0080078","HUEFS0080078",NA,NA,NA,NA,NA,"2007",NA,NA,"Rosanae",NA,NA,NA,NA,NA
"321","2019-09-04 20:31:59-03","F","FMNH-SEEDPLANTS",NA,"PreservedSpecimen","Plantae","Spermatophyta",NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba",NA,NA,"H. Karsten","64",NA,NA,NA,"South America","Colombia",NA,NA,NA,"-72.8667","3.8811",NA,NA,NA,NA,NA,NA,"Type [status unknown]",NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"322","2020-07-23 12:01:15-03","CEPLAC","CEPEC","65396","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","5113","1994","09","24",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. E ntrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 812 Parcela n. 21.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"323","2020-07-23 11:56:18-03","CEPLAC","CEPEC","104291","PreservedSpecimen","Plantae",NA,NA,NA,"Protium","icicariba",NA,"Protium icicariba",NA,"P. Fiaschi","P. Fiaschi","2687","2004","11","27",NA,"Brasil","Bahia","ILHÉUS","Rod. Ilhéus/Itacaré (B-001), na altura do Km 20, estrada a esquerda. Acesso a retiro.ramal vicinal ca. 5,5Km a direita, para a Lagoa Encantada.","-39.117222","-14.586111",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W7'2","14S35'10",NA,NA,"30/12/2004"
"324","2020-07-23 12:01:12-03","CEPLAC","CEPEC","123569","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba",NA,"Sem Informação","Piotto, D.","124","2007","06","04",NA,"Brasil","Bahia","URUÇUCA","Parque Estadual da Serra do Conduru","-39.083333","-14.416667",NA,"Floresta secundária, idade: 40 anos, sítio: 1 , linha: 3 , #: 2 , dist.: 1.5 , dap: 6 cm, altura: 13 m",NA,NA,"120","120",NA,NA,NA,NA,NA,NA,NA,"39W5'0","14S25'0",NA,NA,NA
"325","2020-07-23 12:01:12-03","CEPLAC","CEPEC","142634","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba",NA,"Sem Informação","Fernandes, M.H.","298","2014","12","12",NA,"Brasil","Bahia","PORTO SEGURO","Conglomerado BA_1393-1-8-33","-39.239444","-16.559722",NA,"Duplicatas: RB",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W14'22","16S33'35",NA,NA,NA
"326","2020-07-23 12:01:12-03","CEPLAC","CEPEC","151883","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba",NA,NA,"Popovkin, A.V.","558","2009","04","13",NA,"Brasil","Bahia","entre rios","Estrada de Imbé para Porto Sauípe.","-37.883333","-12.216667",NA,"<ll>dwc_commonname:</ll>",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"37W53'","12S13'",NA,NA,NA
"327","2020-07-23 12:01:12-03","CEPLAC","CEPEC","135724","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba",NA,"Sem Informação","Carvalho, G. M.",NA,NA,NA,NA,NA,"Brasil","Bahia","PORTO SEGURO","RPPN Estação Veracel","-39.133333","-16.333333",NA,"Indivíduo P60-02",NA,NA,"100","100",NA,NA,NA,NA,NA,NA,NA,"39W8'0","16S20'0",NA,NA,NA
"328","2020-07-23 12:01:15-03","CEPLAC","CEPEC","65532","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba",NA,"A. M. Amorim","A. M. de Carvalho","5219","1994","09","26",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1006 Parcela n. 26.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1994"
"329","2020-07-23 12:01:12-03","CEPLAC","CEPEC","86785","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba",NA,"L. Paraguassu","L. A. A. Paraguassú","115","1989","09","01",NA,"Brasil","Bahia","PORTO SEGURO","Extremo Sul, Estação Veracruz.","-39.05","-16.433333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W3'","16S26'",NA,NA,"30/09/1999"
"330","2020-07-23 12:01:12-03","CEPLAC","CEPEC","141019","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba",NA,"Sem Informação","Lopes, L.C.M.","235","2012","07","24",NA,"Brasil","Bahia","UNA",NA,"-39.097222",NA,NA,"cheiro forte na folha",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W5'50","15S10'83",NA,NA,NA
"331","2020-07-23 12:01:12-03","CEPLAC","CEPEC","64010","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba",NA,"Protium icicariba",NA,"R. de O. Perdiz","A. M. de Carvalho","6011","1965","10","06",NA,"Brasil","Bahia","UNA","Ca. 3Km na estrada Una/Ilhéus. Entrada para o Distrito de Pedras.","-39.0752983093262","-15.2932996749878",NA,NA,NA,NA,NA,NA,NA,"36070","auto",NA,NA,NA,NA,NA,NA,NA,NA,"30/04/2013"
"332","2020-07-23 12:01:15-03","CEPLAC","CEPEC","103842","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"R. de O. Perdiz","P. Fiaschi","2579","2004","10","26",NA,"Brasil","Bahia","ITACARÉ","Estrada Itacaré/Ubaitaba, KM 8. Área do inventário do Plano de Manejo do Parque Estadual Serra do Condurú. Fazenda pertec. ao IESB.","-39.065278","-14.351389",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W3'55","14S21'5",NA,NA,"30/12/2015"
"333","2020-07-23 12:01:15-03","CEPLAC","CEPEC","124303","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"R. de O. Perdiz","E. J. Lucas","1091","1982","02","09",NA,"Brasil","Bahia","UNA","Entrada para a estrada de Rio das Pedras.","-39.051389","-15.272222",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W3'5","15S16'20",NA,NA,"30/07/2015"
"334","2020-07-23 12:01:15-03","CEPLAC","CEPEC","126646","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"Sem Informação","Daneu, L.","154","2009","09","13",NA,"Brasil","Bahia","arataca","Serra das Lontras. Encosta em frente da sede da RPPN do IESB com acesso pela Trilha do Talhão 1.","-39.335833","-15.178333",NA,"Individuo estéril. (Unicata).",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W20'9","15S10'42",NA,NA,NA
"335","2020-07-23 12:01:15-03","CEPLAC","CEPEC","141685","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"SpeciesLink network","Asprino, R.","79","2014","05","20",NA,"Brasil","Bahia","UNA","Rod. BA-001 Ilhéus/Una. Entrada para Pedras de Una, na beira da estrada a ca. 500 m da rodovia.","-39.053056","-15.27",NA,"Cheiro forte.",NA,NA,"70","70",NA,NA,NA,NA,NA,NA,NA,"39W3'11","15S16'12",NA,NA,NA
"336","2020-07-23 12:01:15-03","CEPLAC","CEPEC","50784","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"R. de O. Perdiz","F. S. Santos","567","1986","04","01",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Área da Estação Ecológica do Pau-brasil (ESPAB), ca. 16Km a W de Porto Seguro, Rod. BR-367 (Porto Seguro/Eunápolis).","-39.133333","-16.383333",NA,"<ll>dwc_commonname:</ll> Amescuçú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W8'","16S23'",NA,NA,"30/07/2015"
"337","2020-07-23 12:01:15-03","CEPLAC","CEPEC","50789","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"R. de O. Perdiz","F. S. Santos","577","1986","04","01",NA,"Brasil","Bahia","SANTA CRUZ CABRÁLIA","Área da Estação Ecológica do Pau-brasil (ESPAB), ca. 16Km a W de Porto Seguro, Rod. BR-367 (Porto Seguro)/Eunápolis)","-39.133333","-16.383333",NA,"<ll>dwc_commonname:</ll> Amescuçú",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W8'","16S23'",NA,NA,"30/07/2015"
"338","2020-07-23 12:01:15-03","CEPLAC","CEPEC","36728","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"D. Daly","D. C. Daly","4086","1979","06","15",NA,"Brasil","Bahia","UNA","Km 11 da Rod. Ilheus/Una (BA-001), Faz. Barra do Manguinho.","-39","-14.95",NA,NA,NA,NA,NA,NA,"Paratipo",NA,NA,NA,NA,NA,NA,"39W0'0","14S57'0",NA,NA,"07/04/1990"
"339","2020-07-23 12:01:15-03","CEPLAC","CEPEC","36729","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"D. Daly","D. C. Daly","4067","1985","01","13",NA,"Brasil","Bahia","UNA","Km 47 da Rod. Ilheus/Una BA-001.","-39","-15.316667",NA,NA,NA,NA,NA,NA,"Holótipo",NA,NA,NA,NA,NA,NA,"39W0'0","15S19'0",NA,NA,"30/12/1990"
"340","2020-07-23 12:01:15-03","CEPLAC","CEPEC","52150","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"D. Daly","A. M. de Carvalho","3620","1991","09","08",NA,"Brasil","Bahia","URUÇUCA","7.3Km na estrada Serra Grande/Itacaré, Faz. Lagoa do Conj. Sta. Cruz.","-39.016667","-14.416667",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W1'","14S25'",NA,NA,"30/12/1992"
"341","2020-07-23 12:01:15-03","CEPLAC","CEPEC","56089","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"D. Daly","W. W. Thomas","9074","2000","05","01",NA,"Brasil","Bahia","ILHÉUS","6.1Km a W Rod. OLivença/Maruim. ao N da Rod.","-39.05","-14.983333",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W3'","14S59'",NA,NA,"30/12/1992"
"342","2020-07-23 12:01:15-03","CEPLAC","CEPEC","56845","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"D. Daly","W. W. Thomas","9453","1992","11","15",NA,"Brasil","Bahia","ITACARÉ","14Km N Serra Grande, Rod. p/ Itacare. Campo Cheiroso.","-39.066667","-14.366667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'","14S22'",NA,NA,"30/12/1993"
"343","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64041","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","5024","1994","09","23",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da atiga ponte do Rio Fundão. Árvore n. 586 Parcela n. 16.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"344","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64042","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","5025","1994","09","23",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 587 Parcela n. 16.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"345","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64079","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","5380","1995","01","11",NA,"Brasil","Bahia","ILHÉUS","Mata da Espererança. Emntrada a 2Km a aprtir da antiga da ponte do Rio Fundão. Árvore n. 1219 Parcela n. 31.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"346","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64113","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","5254","1994","09","27",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1060 Parcela n. 27.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"347","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64171","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","5287","1994","09","27",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1104 Parcela n. 29.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"348","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64300","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","5467","1995","01","12",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1324 Parcela n. 33.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"349","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64361","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","4658","1994","09","17",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 58 Parcela n. 2.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
"350","2020-07-23 12:01:15-03","CEPLAC","CEPEC","64408","PreservedSpecimen","Plantae",NA,NA,"Burseraceae","Protium","icicariba","talmonii","Protium icicariba talmonii",NA,"A. M. Amorim","A. M. de Carvalho","5421","1995","01","12",NA,"Brasil","Bahia","ILHÉUS","Mata da Esperança. Entrada a 2Km a partir da antiga ponte do Rio Fundão. Árvore n. 1269 Parcela n. 32.","-39.069167","-14.781944",NA,"<ll>dwc_commonname:</ll> Amescla",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"39W4'9","14S46'55",NA,NA,"30/01/1996"
