"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","phylum","order","continentOcean","preparationType","coordinatePrecision","geoFlag","class","relatedCatalogItem","fieldNumber","typeStatus","infraspecificEpithet","individualCount"
"44","2020-11-04 11:13:28-03","ESALQ","ESA","96192","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Triana) Cogn.","Souza, M.L.D. & Baumgratz,J.F.A.",NA,NA,NA,"Shepherd, G.J. ; Tamashiro, J.Y.","15829.0","1984","03","26","Brasil","São Paulo","Paraibuna",NA,"-45.6599998474121","-23.3799991607666",NA,NA,NA,NA,NA,"ESA096192","ESA096192","Magnoliophyta",NA,NA,NA,"30824","auto",NA,NA,NA,NA,NA,NA
"45","2020-11-04 11:13:28-03","ESALQ","ESA","22520","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Goldenberg, R.",NA,NA,NA,"Barreto, K.D. et al.","3147.0","1994","10","27","Brasil","São Paulo","Tapiraí",NA,"-47.5","-23.9599990844727",NA,NA,NA,NA,NA,"ESA022520",NA,"Magnoliophyta",NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA
"46","2020-11-04 10:56:04-03","ESALQ","ESA","141715","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Antonio, P.E.","2016","02","02","T.B. Flores, P.E. Antonio, P.M.L.A. Santos, C.H. Almeida","2100.0","2015","11","27","Brasil","Rio de Janeiro","Paraty","Parque Nacional da Serra da Bocaina - Pedra da Macela - Campo de altitude, próximo a torre de transmissão.","-44.7131004333496","-23.2178001403809",NA,NA,"1500","1840","Arbusto ca. 2m de alt. Flores alvas, frutos imaturos verdes, amadurecendo roxos.","ESA141715",NA,NA,NA,NA,NA,"34470","auto",NA,NA,NA,NA,NA,NA
"47","2020-11-04 10:56:04-03","ESALQ","ESA","142014","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Antonio, P.E.","2016","01","28","Toledo, C. A. P.; Flores, T. B. Gayoso; Coelho, R. G. & Colleta, D. C.","308.0","2015","10","09","Brasil","Rio de Janeiro","Paraty","Parque Nacional da Serra da Bocaina. Ao longo da estrada de acesso à Pedra da Macela.","-44.815278","-23.141111","44°48'55W","23°08'28S","1760","1760","Arbusto, 1,5 m alt., frutos roxos e lilases.","ESA142014",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-01-14 15:31:36-03","MN","R","10034","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Glaziou, A.F.M.; Saldanha da Gama, J.","3756","1878","08","13","Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,"Plantas do Brasil Central","R000010034","R000010034_001 R000010034_002",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-31 13:40:25-03","MN","R","148276","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Goldenberg, R.","2010",NA,NA,"Sellow, F.","4557",NA,NA,NA,"Guiana Francesa",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Herb. Mus. Paris 87","R010054905",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2019-08-27 13:31:06-03","IAP","PACA-AGP","58293","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Markgraf","1954",NA,NA,"Reitz, R.","4601","1952","12","27","Brasil","SC","Palhoça","Anitápolis.","-48.6678009033203","-27.645299911499",NA,NA,NA,NA,NA,"PACA058293",NA,"Magnoliophyta","Myrtales",NA,NA,"31105","auto","Magnoliatae",NA,NA,NA,NA,NA
"51","2019-11-21 14:39:25-03","UFJF","CESJ","60848","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","D.S. Santiago","2013","04",NA,"L. Menini Neto; S.G. Furtado; D.R. Gonzaga","1073","2012","10","12","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Floresta Ombrófila Mista, 1700m.s.m. 22°08'20.28, 44°44'15.14S.","-44.7375","-22.138889","-44.7375","-22.138889","1700","1700","Arvoreta, ca. 2m alt., na floresta ombrófila mista. Folhas discolores, face adaxial lustrosa, flores alvas.","CESJ060848",NA,"Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2019-11-21 14:39:25-03","UFJF","CESJ","65532","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","A.A. de Oliveira","2011","04","06","M. Verdi; N.L. de Souza; G. Klemz","3810","2010","03","09","Brasil","Santa Catarina","Rio Fortuna","Canyon Espraiado/Campo dos Padres","-49.320556","-27.990556","-49.320556","-27.990556","1450","1450","Regeneração IFFSC 193 /O/52; Floresta Ombrófila Mista; Estádio Suces.: Médio a avançado; Altura: 0,8m; Hábito: erva terrícola","CESJ065532",NA,"Angiosperma",NA,"América do Sul",NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2019-11-21 14:39:25-03","UFJF","CESJ","61128","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","D.S. Santiago","2013","04",NA,"D.S. Santiago; L. Menini Neto; S.G. Furtado","381","2012","12","08","Brasil","MInas Gerais","Baependi","Parque Estadual da Serra do Papagaio, Interior da Mata de Araucária, localizada a 1.800 - 2.000 metros de altitude.","-44.8899993896484","-21.9589004516602",NA,NA,NA,NA,"Arbusto, ca. 2 m, folhas discolores, flores alvas, frutos imaturos verdes.","CESJ061128",NA,"Angiosperma",NA,"América do Sul",NA,"29865","auto",NA,NA,NA,NA,NA,NA
"54","2021-03-01 16:34:11-03","UNICAMP","UEC","10763","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Chiea, SAC","1997","05",NA,"Davis, PH; Giulietti, AM; et al.","60493","1976","09","03","Brazil","São Paulo",NA,"Near Paranapiacaba. Santos - santo Andre road.",NA,NA,NA,NA,"800","800","shrub, petals white; Rain florest.","UEC022716","UEC022716","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-01 16:34:11-03","UNICAMP","UEC","121748","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Souza, VC",NA,NA,NA,"Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC; Tamashiro, JY; et al.","2214","2001","04","13","Brazil","São Paulo","Cunha","Parque Estadual da Serrado Mar. Núcleo Curucutu. Ao longo do Rio Manbu.","-46.775417","-23.989083","-46.775417","-23.989083","750","750","Árvore, 5m alt. Botôes alvos.; Floresta ribeirinha.","UEC022708","UEC022708","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-01 16:34:11-03","UNICAMP","UEC","121732","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Souza, VC",NA,NA,NA,"Farah, FT; Aguiar, S; Breier, TB; Rodrigues, RR; Souza, VC; Tamashiro, JY; Gandolf","2221","2001","04","13","Brazil","São Paulo","São Paulo","Parque Estadual da Sera do Mar. Núcleo Curucutu, ao longo do Rio Manbu.","-46.775417","-23.989083","-46.775417","-23.989083","750","750","Frutos azulados.; floresta ribeirinha.","UEC022718","UEC022718","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-01 16:34:11-03","UNICAMP","UEC","124633","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Meireles, LD","2012",NA,NA,"Meireles, LD; Mansanares, ME; Dutilh, JHA; Belinello, R","1041","2002","04","10","Brazil","Minas Gerais",NA,"Serra da Mantiqueira, Camanducaia - Monte Verde.",NA,NA,NA,NA,NA,NA,"Árvore, 3 m, frutos verdes.; Floresta Ombrófila Densa Alto-Montana.","UEC009346","UEC009346","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-01 16:34:11-03","UNICAMP","UEC","138130","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Baumgratz, JFA","2009",NA,NA,"Meireles, LD; Shepherd, GJ; Nunes, JA; Belinello, R","1523","2004","02","19","Brazil","Minas Gerais","Itamonte","Serra Fina. Hotel Alpina","-44.816944","-22.374167","-44.816944","-22.374167","2000","2000","Arbusto com flores alvas.; Campo de altitude.","UEC092040","UEC092040","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-01 16:34:11-03","UNICAMP","UEC","35705","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Goldenberg, R","1994","05",NA,"Shepherd, GJ; Tamashiro, JY","15819","1984","03","23","Brazil","Minas Gerais","Paraibuna","Usina hidrelétrica de Paraibuna",NA,NA,NA,NA,NA,NA,"Arvoreta 8m, flores com pétalas brancas, cálice verde, anteras marrons e filetes brancos.","UEC022730","UEC022730","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2019-08-20 10:18:32-03","UNICAMP","UEC","146739","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.",NA,NA,NA,NA,"Custódio-Filho, A","1522","1983","09","16","Brazil","São Paulo","Biritiba-Mirim","Estação Biológica de Boracéia","-45.866667","-23.633333","-45.866667","-23.633333","890","950","Arvoreta 6m, flores brancas.","UEC022710","UEC022710","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-01 16:34:11-03","UNICAMP","UEC","80130","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.",NA,NA,NA,NA,"Papp, MG; Oishi, C","15","1995","11","25","Brazil","Minas Gerais","Camanducaia","Vila de Monte Verde, Trilha do Pico Selado","-46.040833","-22.868889","-46.040833","-22.868889","1700","1800","Arbóreo.; Mata de altitude.","UEC009348","UEC009348","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-01 16:34:11-03","UNICAMP","UEC","80133","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.",NA,NA,NA,NA,"Papp, MG; Oishi, C","14","1995","11","25","Brazil","Minas Gerais","Camanducaia","Vila de Monte Verde, Trilha do Pico Selado","-46.040833","-22.868889","-46.040833","-22.868889","1700","1800","Arbóreo.; Mata de altitude.","UEC009345","UEC009345","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-01 16:34:11-03","UNICAMP","UEC","80134","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Meireles, LD","2012","06",NA,"Papp, MG; Oishi, C","13","1995","11","25","Brazil","Minas Gerais","Camanducaia","Vila de Monte Verde. Trilha do Pico do Selado","-46.040833","-22.868889","-46.040833","-22.868889","1700","1800","Arbóreo; MATA DE ALTITUDE","UEC038807","UEC038807","Magnoliopsida",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-01 16:34:11-03","UNICAMP","UEC","120142","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Meireles, LD","2012","10",NA,"Meireles, LD; Belinello, R","380","2001","06","29","Brazil","Minas Gerais","Camanducaia","Monte Verde, Floresta Ombrófila densa Alto Montana","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"àrvore, 3m, frutos verdes.","UEC009352","UEC009352","Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"65","2021-03-01 16:34:11-03","UNICAMP","UEC","124709","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Meireles, LD","2012","10",NA,"Meireles, LD; Belinello, R","769","2001","12","11","Brazil","Minas Gerais","Camanducaia","Monte Verde, Serra da Mantiqueira","-46.1446990966797","-22.7553005218506",NA,NA,NA,NA,"Árvore, 4 m, no sub-bosque, inflorescência jovem com flores cremes.; Floresta Ombrófila Densa Alto-Montana.","UEC009349","UEC009349","Magnoliopsida",NA,NA,NA,"22140","auto",NA,NA,NA,NA,NA,NA
"66","2021-03-01 16:34:11-03","UNICAMP","UEC","10505","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Hatschbach, G","1970",NA,NA,"Hatschbach, G","54052","1970","03","24","Brazil","Paraná","Bocaiúva do Sul",NA,"-49.1150016784668","-25.2061004638672",NA,NA,NA,NA,"árvore 5 m, flor alva.; mata pluvial","UEC022726","UEC022726","Magnoliopsida",NA,NA,NA,"61623","auto",NA,NA,NA,NA,NA,NA
"67","2021-03-01 16:34:11-03","UNICAMP","UEC","77189","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Chiea, SAC","1997","05",NA,"Cordeiro, I; Rossi, L; Pastore, JA; Lopes Da Silva, E","1306","1994","03","28","Brazil","São Paulo","Campos do Jordão","Estrada para São José dos Alpes.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Arbusto , cerca de 2,5m de altura, futros imaturos verdes.; Campos de Altitude entremeados por matas.","UEC022722","UEC022722","Magnoliopsida",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"68","2021-03-01 16:34:11-03","UNICAMP","UEC","69136","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Chiea, SAC","1997","05",NA,"Sposito, TC","26426","1992","06","10","Brazil","São Paulo","Campos do Jordão","Morro do Elefante, Mata, beira do córrego.","-45.5900001525879","-22.7299995422363",NA,NA,NA,NA,"Arbusto de 1,80 m, frutos roxos.","UEC024714","UEC024714","Magnoliopsida",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"69","2021-03-01 16:34:11-03","UNICAMP","UEC","10729","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Chiea, SAC","1997","05",NA,"Davis, PH; Cruz, ND; Semir, J; Felippe, GM; Kinoshita, LS; Shepherd, GJ","2990","1979","09","29","Brazil","São Paulo","Campos do Jordão","Reserva do Inst. Florestal - S. José dos Alpes . ao lado de Guaratinguetá.","-45.5900001525879","-22.7299995422363",NA,NA,"2000","2000","Arbusto com frutos azuis escuros.; mata úmida.","UEC022796","UEC022796","Magnoliopsida",NA,NA,NA,"21048","auto",NA,NA,NA,NA,NA,NA
"70","2021-03-01 16:34:11-03","UNICAMP","UEC","54812","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.",NA,NA,NA,NA,"Alvares, SMR","23322","1989","10","09","Brazil","São Paulo","Capão Bonito","Fazenda Intervalees (Fundação Florestal Secr. Meio Ambiente).","-48.3400001525879","-24",NA,NA,NA,NA,"Arvoreta 7m, frutos imaturos verde claro e maturos roxo-preto.","UEC022728","UEC022728","Magnoliopsida",NA,NA,NA,"39505","auto",NA,NA,NA,NA,NA,NA
"71","2021-03-01 16:34:11-03","UNICAMP","UEC","54820","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.",NA,NA,NA,NA,"Alvares, SMR","23314","1989","06","27","Brazil","São Paulo","Capão Bonito","Fazenda intervales (fundaçãoflorestal secr., meio ambiente)","-48.3400001525879","-24",NA,NA,NA,NA,"Arvoreta 7m, botões e flores de pétalas brancas.","UEC022732","UEC022732","Magnoliopsida",NA,NA,NA,"39505","auto",NA,NA,NA,NA,NA,NA
"72","2021-03-01 16:34:11-03","UNICAMP","UEC","52695","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.",NA,NA,NA,NA,"Alvares, SMR","23260","1990","06","16","Brazil","São Paulo","Capão Bonito","Fazenda Intervales. Fundação Florestal Secrt. Meio Ambiente/SP)","-48.3400001525879","-24",NA,NA,NA,NA,"Arvoreta, 4m botões e flores, pétalas brancas, estigma e segmento do cálice amarelados.","UEC022706","UEC022706","Magnoliopsida",NA,NA,NA,"39505","auto",NA,NA,NA,NA,NA,NA
"73","2021-03-01 16:34:11-03","UNICAMP","UEC","073620","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.",NA,NA,NA,NA,"Aguiar, OT; Baitello, JB","599","1995","09","06","Brazil","São Paulo","Miracatu","P.E. de Jurupará. Estrada do mono, caminho para o Parque.","-47.4599990844727","-24.2800006866455",NA,NA,NA,NA,"Arvoreta com 2m, flores esbranquiçadas.","UEC022714","UEC022714","Magnoliopsida",NA,NA,NA,"43974","auto",NA,NA,NA,NA,NA,NA
"74","2021-03-01 16:34:11-03","UNICAMP","UEC","35724","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Goldenberg, R","1994","05",NA,"Shepherd, GJ; Tamashiro, JY","15829","1984","03","26","Brazil","São Paulo","Paraibuna","Usina hidrelétrica de Paraibuna.","-45.6599998474121","-23.3799991607666",NA,NA,NA,NA,"Arvoreta 7m, cálice verde, corola branca.","UEC022724","UEC022724","Magnoliopsida",NA,NA,NA,"30824","auto",NA,NA,NA,NA,NA,NA
"75","2021-03-01 16:34:11-03","UNICAMP","UEC","070517","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Chiea, SAC","1997","05",NA,"Tamashiro, JY; Ivanauskas, NM; Souza, J de P; Miyagi, PH; Belinello, R; Fernandes, GD","810","1995","04","13","Brazil","São Paulo","São Bento Do Sapucaí","Estrada para o Bauzinho.","-45.7299995422363","-22.6800003051758",NA,NA,NA,NA,"Arvoret de 2,5m, frutos imaturos de cor verde.","UEC022712","UEC022712","Magnoliopsida",NA,NA,NA,"18089","auto",NA,NA,NA,NA,NA,NA
"76","2021-03-01 16:34:11-03","UNICAMP","UEC","67310","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Goldenberg, R",NA,NA,NA,"Tamashiro, JY; Santos, FAM; Goldenberg, R; Belinello, R","571","1994","08","18","Brazil","São Paulo","São Bento Do Sapucaí","Estrada para o Bauzinho.","-45.7299995422363","-22.6800003051758",NA,NA,NA,NA,"Arvoreta de 8m, frutos imaturos verdes.","UEC022624","UEC022624","Magnoliopsida",NA,NA,NA,"18089","auto",NA,NA,NA,NA,NA,NA
"77","2021-03-01 16:34:11-03","UNICAMP","UEC","75531","S","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham.) Cogn.","Goldenberg, R","1995","11","28","Barreto, KD; Fernandes, GD; Fernandes, RD","3147","1994","10","27","Brazil","São Paulo","Tapirai","Fazenda Quatro Barras.","-47.5","-23.9599990844727",NA,NA,NA,NA,"Arvoreta 2m alt; flores alvas.; Mata Atlântica, borda de mata.","UEC022720","UEC022720","Magnoliopsida",NA,NA,NA,"41034","auto",NA,NA,NA,NA,NA,NA
"78","2020-12-04 13:19:23-03","UDESC","LUSC","6782","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.",NA,NA,NA,NA,"Floriani, M.M.P.","237","2012","08","03","Brasil","Santa Catarina","Rio Rufino","Fazenda Santo Antônio.","-49.7792015075684","-27.8605995178223",NA,NA,NA,NA,NA,"LUSC004643","LUSC004643",NA,NA,NA,NA,"29300","auto",NA,NA,NA,NA,NA,NA
"79","2020-10-14 10:02:49-03","FURB","FURB","10500","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Oliveira, AA de","2010","04","30","Grippa, C.R.; Souza, N.L. de & Stano, F.","581","2007","11","08","Brasil","Santa Catarina","Blumenau","Morro do Spitzkopf.","-49.1119444","-27.0077778","-49.1119444","-27.0077778","160","160","Florística do Plano de Manejo do Parque Nacional da Serra do Itajaí. Campo: VIII. Habitat: Floresta Ombrófila Densa; Habito: arbórea; Fruto verde;","FURB29301","FURB29301 FURB29301_1",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-10-14 10:02:49-03","FURB","FURB","13085","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Oliveira, AA de","2010","04","30","Verdi, M.; Hasckel, R.P. & Klemz, G.","1903","2009","04","06","Brasil","Santa Catarina","Grão Pará","Serra do Corvo Branco.","-49.3677778","-28.0552778","-49.3677778","-28.0552778",NA,NA,"Coleta Extra IFFSC (Arbusto) Habitat: Campos naturais e turfosos; Estágio médio de regeneração Habito: arbustiva; Fruto azul;","FURB02214","FURB02214",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-10-14 10:02:49-03","FURB","FURB","13231","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Sobral, M","2009","07","17","Verdi, M.; Korte, A. & Hasckel, R.P.","2217","2009","05","26","Brasil","Santa Catarina","Orleans","Três Barras, Parque Nacional de São Joaquim.","-49.4958333","-28.1722223","-49.4958333","-28.1722223","928","928","Florística IFFSC 141(Arbusto) Habitat: Floresta Ombrófila Densa; Estágio Avançado Habito: arbustiva; flor branca","FURB29312","FURB29312",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-10-14 10:02:49-03","FURB","FURB","15638","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Oliveira, AA de","2009","11","01","Korte, A.; Kniess, A.","601","2009","10","21","Brasil","Santa Catarina","Vidal Ramos","Águas Frias.","-49.4105556","-27.3605556","-49.4105556","-27.3605556","895","895","Florística IFFSC 422 (Arbusto) Habitat: Floresta Ombrófila Densa; Estágio médio de regeneração Habito: arbustiva;","FURB29314","FURB29314",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-10-14 10:02:49-03","FURB","FURB","17692","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","D#?#El Rei Souza, ML","2010","07","26","Maçaneiro, J.P.","10","2010","01","20","Brasil","Santa Catarina","Botuverá","RPPN Prima Luna - Monte Barão.","-49.0286111","-27.2644444","-49.0286111","-27.2644444",NA,NA,NA,"FURB29308","FURB29308",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-10-14 10:02:49-03","FURB","FURB","207","PreservedSpecimen","Plantae","Melastomataceae","Leandra","barbinervis","Leandra barbinervis","(Cham. ex Triana) Cogn.","Goldenberg, R","2009","10","03","Mantovani, V.",NA,"2001","07","04","Brasil","Santa Catarina","Blumenau","Parque Spitzkopf.","-49.1080556","-27.0169444","-49.1080556","-27.0169444","916","916","FNMA. Florística. Nº antigo 112. Habitat: Floresta Ombrófila Densa; floresta Habito: arbórea;","FURB29313","FURB29313",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
