"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","occurrenceRemarks","barcode","decimalLongitude","decimalLatitude","coordinatePrecision","minimumElevationInMeters","maximumElevationInMeters","geoFlag","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","imagecode","phylum","order","typeStatus","continentOcean","preparationType","infraspecificEpithet","class","relatedCatalogItem","relationshipType","previousCatalogNumber","individualCount","minimumDepthInMeters","maximumDepthInMeters","fieldNumber","sex"
"1019","2020-12-21 16:24:52-03","MBM","MBM","54895","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Hatschbach, G.","Carnielli, V.; et al.; et al.","4839","1977","05","06","Brazil","São Paulo","Jundiaí","Serra do Japi",NA,"MBM054895","-46.8800010681152","-23.1800003051758","17840",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM054895",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1020","2020-12-21 16:24:52-03","MBM","MBM","40855","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Smith, L.B.","Hatschbach, G.","2305","1951","07","18","Brazil","São Paulo","Ribeira","Ribeira",NA,"MBM040855","-49","-24.6499996185303","17907",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM040855",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1021","2020-12-21 16:24:52-03","MBM","MBM","144387","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs",NA,"Hunziker, A.T.","8475","1958","11","07","Argentina",NA,NA,NA,NA,"MBM144387",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM144387",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1022","2020-12-21 16:24:52-03","MBM","MBM","16661","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs",NA,"Krapovickas, A.; et al.; et al.","15504","1969","09","23","Argentina",NA,NA,NA,NA,"MBM016661",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM016661",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1023","2020-12-21 16:24:52-03","MBM","MBM","196092","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Ribas, O.S.","Krapovickas, A.","13049","1967","08","16","Argentina",NA,NA,NA,NA,"MBM196092",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1024","2020-12-21 16:24:52-03","MBM","MBM","202152","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs",NA,"Pedersen, T.M.","16208","1995","01","19","Uruguay",NA,NA,NA,NA,"MBM202152",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM202152",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1025","2020-12-21 16:24:52-03","MBM","MBM","32270","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs",NA,"Pedersen, T.M.","10214","1972","10","18","Argentina",NA,NA,NA,NA,"MBM032270",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM032270",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1026","2020-12-21 16:24:52-03","MBM","MBM","387366","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Selusniaki, M.","Ariati, V.","659",NA,NA,NA,"Brazil","Paraná","Telêmaco Borba","UHE Mauá",NA,"MBM387366","-50.706944","-24.100556",NA,"520","750",NA,NA,NA,NA,"-50.706944","-24.100556","MBM387366",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1027","2020-12-21 16:24:52-03","MBM","MBM","387643","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Lozano, E.D.","Lozano, E.D.; Siqueira, E.L.; Solarewics, A.; Siqueira, E.L.; Solarewics, A.","1794","2013","11","13","Brazil","Paraná","Luiziana","Fazenda Santa Maria","Arvore, 7 m, frutos imaturos verdes, beira do rio.; Floresta Ombrófila Mista Aluvial","MBM387643","-52.361639","-24.225694",NA,NA,NA,NA,"2013",NA,NA,"-52.361639","-24.225694","MBM387643",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1028","2020-12-21 16:24:52-03","MBM","MBM","388849","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Bohrer, P.","Caxambu, M.G.; Siqueira, E.L.; Siqueira, E.L.","2828","2009","10","18","Brazil","Paraná","Turvo","Vegetação ciliar do Rio Turvo","Árvore heliófita, ca. 5m, ripária. Frutos imaturos verdes.; Relevo: suave-ondulado. Floresta Ombrófila Mista Aluvial.","MBM388849","-51.555722","-25.046083",NA,"1011","1011",NA,"2012",NA,NA,"-51.555722","-25.046083","MBM388849",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1029","2020-12-21 16:24:52-03","MBM","MBM","389243","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Felitto, G.","Felitto, G.; Bianchin, J.E.; Dutra, M.; Bianchin, J.E.; Dutra, M.","793","2013","12","01","Brazil","Santa Catarina","São Joaquim","Rio Pelotas","Arbusto, 3m; frutos verdes.; Vegetação Reófita.","MBM389243","-50.075047","-28.478539",NA,"855","855",NA,"2013","12","01","-50.075047","-28.478539",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1030","2020-12-21 16:24:52-03","MBM","MBM","59164","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs",NA,"Leitão Filho, H.F.; et al.; et al.","s.n.","1978","02",NA,"Brazil","São Paulo","Mogi-Guaçu","Fazenda Campininha",NA,"MBM059164",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"MBM059164",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1031","2020-12-21 16:24:52-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Barboza, E.","Francisco, M.","119","2013","05","07","Brazil","Paraná","Laranjeiras do Sul",NA,"Árvore. Estruturas no fuste: espinhos.","IFN000098","-52.380003","-25.200003",NA,NA,NA,NA,"2013","06","10","-52.380003","-25.200003",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1032","2020-12-21 16:24:52-03","MBM","MBM",NA,"PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Barboza, E.","Saueressig, D.","1918","2013","04","22","Brazil","Paraná","Goioxim",NA,"Árvore.","IFN000313","-52.019997","-25.199997",NA,NA,NA,NA,"2013","06","03","-52.019997","-25.199997",NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1033","2020-12-21 16:24:52-03","MBM","MBM","136607","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs",NA,"Lindeman, J.; et al.; et al.","3005","1966","10","14","Brazil","Paraná","Castro","Castroândia, Rio Taquara",NA,"MBM136607","-50.0119018554688","-24.7910995483398","50779",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM136607",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1034","2020-12-21 16:24:52-03","MBM","MBM","196099","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Ribas, O.S.","Dombrowski, L.T.","13124","1965","10",NA,"Brazil","Paraná","Curitiba","Capão da Imbuia",NA,"MBM196099","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1035","2020-12-21 16:24:52-03","MBM","MBM","265906","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Smith, L.B.","Tessmann, G.","3361","1948","09","24","Brazil","Paraná","Curitiba","Curitiba",NA,"MBM265906","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM265906",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1036","2020-12-21 16:24:52-03","MBM","MBM","196101","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Ribas, O.S.","Dombrowski, L.T.; et al.; et al.","9107","1977","06",NA,"Brazil","Paraná","Curitiba","Umbará",NA,"MBM196101","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1037","2020-12-21 16:24:52-03","MBM","MBM","149836","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs",NA,"Abrão, H.R.S.; et al.; et al.","178","1991","11","23","Brazil","Paraná","Pinhão","Rio Capoteiro",NA,"MBM149836","-51.6596984863281","-25.6956005096436","37408",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM149836",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1038","2020-12-21 16:24:52-03","MBM","MBM","129414","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs",NA,"Sessegolo, G.C.","88","1988","10","02","Brazil","Paraná","Ponta Grossa","Rio Tibagi, Fazenda Ipê",NA,"MBM129414","-50.1618995666504","-25.0949993133545","46557",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM129414",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1039","2020-12-21 16:24:52-03","MBM","MBM","4058","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Hatschbach, G.","Hatschbach, G.","17638","1967","10","30","Brazil","Paraná","São José dos Pinhais","Colônia Roseira",NA,"MBM004058","-49.2064018249512","-25.5347003936768","45291",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM004058",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1040","2020-12-21 16:24:52-03","MBM","MBM","111201","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Motta, J.T.","Britez, R.M.","184","1986","10","30","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo",NA,"MBM111201","-50.3828010559082","-25.8742008209229","31353",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM111201",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1041","2020-12-21 16:24:52-03","MBM","MBM","111202","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Motta, J.T.","Britez, R.M.; et al.; et al.","303","1986","01","06","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo",NA,"MBM111202","-50.3828010559082","-25.8742008209229","31353",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM111202",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1042","2020-12-21 16:24:52-03","MBM","MBM","299367","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs",NA,"Nicolau, S.A.; et al.; et al.","1680","1999","08","18","Brazil","São Paulo","Luís Antonio","Várzea do Jenipapo",NA,"MBM299367","-47.7000007629395","-21.5499992370605","26872",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM299367",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1043","2020-12-21 16:24:52-03","MBM","MBM","196107","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Webster, G.L.","Kuniyoshi, Y.S.; et al.; et al.","1578","1966","10",NA,"Brazil","Paraná","Antonina","Antonina",NA,"MBM196107","-48.7118988037109","-25.4286003112793","38300",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1044","2020-12-21 16:24:52-03","MBM","MBM","196087","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Ribas, O.S.","Dombrowski, L.T.","4613","1973","03","16","Brazil","Paraná","Araucária","Araucária",NA,"MBM196087","-49.4103012084961","-25.5930995941162","21346",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1045","2020-12-21 16:24:52-03","MBM","MBM","40860","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Smith, L.B.","Hatschbach, G.","6311","1959","09","15","Brazil","Paraná","Campina Grande do Sul","Mandassaia",NA,"MBM040860","-49.0553016662598","-25.3055992126465","55154",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM040860",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1046","2020-12-21 16:24:52-03","MBM","MBM","289900","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Cordeiro, J.; Ribas, O.S.","Bianek, A.E.","73","2003","10","02","Brazil","Paraná","Campo Mourão","Parque Municipal do Lago",NA,"MBM289900","-52.3830986022949","-24.0456008911133","28572",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM289900",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1047","2020-12-21 16:24:52-03","MBM","MBM","58081","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Hatschbach, G.","Hatschbach, G.","40292","1977","12","16","Brazil","Paraná","Curitiba","Bairro Alto",NA,"MBM058081","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM058081",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1048","2020-12-21 16:24:52-03","MBM","MBM","277011","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Ribas, O.S.","Lima, A.","58","2001","01","15","Brazil","Paraná","Curitiba","Capão da Imbuia",NA,"MBM277011","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM277011",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1049","2020-12-21 16:24:52-03","MBM","MBM","196103","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Ribas, O.S.","Dombrowski, L.T.","6056","1975","10","14","Brazil","Paraná","Curitiba","Capão da Imbuia",NA,"MBM196103","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1050","2020-12-21 16:24:52-03","MBM","MBM","196098","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Ribas, O.S.","Dombrowski, L.T.","13808","1988","09",NA,"Brazil","Paraná","Curitiba","Capão da Imbuia",NA,"MBM196098","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1051","2020-12-21 16:24:52-03","MBM","MBM","196090","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Ribas, O.S.","Dombrowski, L.T.","13910","1989","09",NA,"Brazil","Paraná","Curitiba","Capão da Imbuia",NA,"MBM196090","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1052","2020-12-21 16:24:52-03","MBM","MBM","58079","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Hatschbach, G.","Hatschbach, G.","40306","1977","12","19","Brazil","Paraná","Curitiba","Centro Cívico",NA,"MBM058079","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM058079",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1053","2020-12-21 16:24:52-03","MBM","MBM","135942","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Hatschbach, G.","Lindeman, J.; et al.; et al.","506","1966","02","18","Brazil","Paraná","Curitiba","Curitiba, arredores",NA,"MBM135942","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM135942",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1054","2020-12-21 16:24:52-03","MBM","MBM","310396","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs",NA,"Nascimento, D.S.; Carneiro, J.; Carneiro, J.","63","2004","11","22","Brazil","Paraná","Curitiba","Jardim Botânico Municipal",NA,"MBM310396","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM310396",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1055","2020-12-21 16:24:52-03","MBM","MBM","77861","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Liesner, R.","Kummrow, R.","2038","1982","09","23","Brazil","Paraná","Curitiba","Parque Iguaçu",NA,"MBM077861","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM077861",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1056","2020-12-21 16:24:52-03","MBM","MBM","208227","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Hatschbach, G.","Meijer, A. de","s.n.","1985",NA,NA,"Brazil","Paraná","Curitiba","Parque Iguaçu",NA,"MBM208227","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM208227",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1057","2020-12-21 16:24:52-03","MBM","MBM","103928","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Hatschbach, G.","Cordeiro, J.","159","1985","09","16","Brazil","Paraná","Curitiba","Parque Náutico",NA,"MBM103928","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1058","2020-12-21 16:24:52-03","MBM","MBM","1803","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Hatschbach, G.","Hatschbach, G.","14804","1966","10","09","Brazil","Paraná","Curitiba","Rodovia do Xisto, Rio Barigui",NA,"MBM001803","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM001803",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1059","2020-12-21 16:24:52-03","MBM","MBM","196123","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Dombrowski, L.T.","Dombrowski, L.T.","12593","1981","11","26","Brazil","Paraná","Curitiba","Umbará",NA,"MBM196123","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1060","2020-12-21 16:24:52-03","MBM","MBM","196117","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","10560","1979","11","06","Brazil","Paraná","Curitiba","Umbará",NA,"MBM196117","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1061","2020-12-21 16:24:52-03","MBM","MBM","196110","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Dombrowski, L.T.","Dombrowski, L.T.; et al.; et al.","10974","1979","12","10","Brazil","Paraná","Curitiba","Umbará",NA,"MBM196110","-49.2731018066406","-25.4277992248535","25180",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1062","2020-12-21 16:24:52-03","MBM","MBM","38542","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Hatschbach, G.","Hatschbach, G.","37029","1975","07","17","Brazil","Paraná","Ipiranga","Rio Bitumirim",NA,"MBM038542","-50.5842018127441","-25.0238990783691","31827",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM038542",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1063","2020-12-21 16:24:52-03","MBM","MBM","196089","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Motta, J.T.","Dombrowski, L.T.","14341","1990","03","28","Brazil","Paraná","Palmeira","Fazenda Santa Rita",NA,"MBM196089","-50.0064010620117","-25.4293994903564","35166",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1064","2020-12-21 16:24:52-03","MBM","MBM","195587","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Hatschbach, G.","Kuniyoshi, Y.S.; et al.; et al.","5772","1996","02","23","Brazil","Paraná","Pinhão","Salto do Cachorro, Rio Jordão",NA,"MBM195587","-51.6596984863281","-25.6956005096436","37408",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM195587",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1065","2020-12-21 16:24:52-03","MBM","MBM","332174","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Dias, M.C.","Pavão, O.C.; et al.; et al.","s.n.","1999","08","17","Brazil","Paraná","Primeiro de Maio","Próximo ao Rio Barra Mansa","Árvore 4m; flores amarelas; borda da mata","MBM332174","-51.0283012390137","-22.8505992889404","18944",NA,NA,"auto","2000",NA,NA,NA,NA,"MBM332174",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1066","2020-12-21 16:24:52-03","MBM","MBM","239703","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Cordeiro, I.","Francisco, E.M.; et al.; et al.","s.n.","1998","09","02","Brazil","Paraná","Primeiro de Maio","Sítio Balmindo",NA,"MBM239703","-51.0283012390137","-22.8505992889404","18944",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM239703",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1067","2020-12-21 16:24:52-03","MBM","MBM","196119","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Silva, S.M.","Souza, W.S.; et al.; et al.","300","1986","09","16","Brazil","Paraná","São Mateus do Sul","Fazenda do Durgo",NA,"MBM196119","-50.3828010559082","-25.8742008209229","31353",NA,NA,"auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1068","2020-12-21 16:24:52-03","MBM","MBM","241715","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs",NA,"Medri, C.; et al.; et al.","685","1998","09","19","Brazil","Paraná","Sapopema","Salto das Orquídeas",NA,"MBM241715","-50.5802993774414","-23.9108009338379","21990",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM241715",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1069","2020-12-21 16:24:52-03","MBM","MBM","239700","PreservedSpecimen","Plantae","Euphorbiaceae","Sebastiania","commersoniana","Sebastiania commersoniana","(Baill.) Smith & Downs","Cordeiro, I.","Souza, L.R.M.; et al.; et al.","18","1996","12","04","Brazil","Paraná","Teixeira Soares","Área de estudo",NA,"MBM239700","-50.4606018066406","-25.3682994842529","31767",NA,NA,"auto",NA,NA,NA,NA,NA,"MBM239700",NA,NA,NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
