"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","recordNumber","year","month","day","continentOcean","country","stateProvince","locality","preparationType","occurrenceRemarks","barcode","imagecode","decimalLongitude","decimalLatitude","county","coordinatePrecision","geoFlag","minimumElevationInMeters","maximumElevationInMeters","yearIdentified","monthIdentified","dayIdentified","verbatimLongitude","verbatimLatitude","class","relatedCatalogItem","typeStatus","fieldNumber","individualCount"
"288","2021-03-25 12:04:03-03","UENF","HUENF","190","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze",NA,"Archanjo, K.M.P.A.","181","2010","12","02",NA,"Brasil","Rio de Janeiro","Mata do Mergulhão.",NA,NA,"CARP00010678",NA,"-41.2575","-21.778333","Campos dos Goytacazes",NA,NA,"18","18",NA,NA,NA,"41º15'27''W","21º46'42''S",NA,NA,NA,NA,NA
"289","2021-02-09 10:13:08-03","UENF","HUENF","6008","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Ribeiro, M.","Nascimento, M.T.","66","2003","06","10",NA,"Brasil","Rio de Janeiro","Mata do Mergulhão",NA,"P.1, altura 11m","HUENF00006011",NA,"-41.2575","-21.778333","São Francisco de Itabapoana",NA,NA,"18","18","2016","05","19","41º15'27''W","21º46'42''S",NA,NA,NA,NA,NA
"290","2021-02-09 10:13:08-03","UENF","HUENF","3033","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Ribeiro, M.","Rabelo, G.R.; Nascimento, M.T.","103","2003","06","12",NA,"Brasil","Rio de Janeiro","Mata do Mergulhão",NA,"SA1","HUENF00003035",NA,"-41.2575","-21.778333","Campos dos Goytacazes",NA,NA,"18","18","2016","05","19","41º15'27''W","21º46'42''S",NA,NA,NA,NA,NA
"291","2021-02-09 10:13:08-03","UENF","HUENF","2631","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Ribeiro, M.","Nascimento, M.T.; Rabelo, G.R.","28","2003","06","10",NA,"Brasil","Rio de Janeiro","Mata do Mergulhão",NA,"P1","HUENF00002633",NA,"-41.2575","-21.778333","Campos dos Goytacazes",NA,NA,"18","18","2016","05","19","41º15'27''W","21º46'42''S",NA,NA,NA,NA,NA
"292","2021-03-25 12:04:03-03","UENF","HUENF","125","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Ribeiro, M.","Nascimento, M.T.; Dan, M.L.; Souza, T.P.",NA,"2008","10","17",NA,"Brasil","Rio de Janeiro","Mata do Emboque.",NA,NA,"CARP00010311",NA,"-41.918056","-21.375556","São José de Ubá",NA,NA,"205","205","2016","05","19","41º55'5''W","21º22'32''S",NA,NA,NA,NA,NA
"293","2021-02-09 10:13:08-03","UENF","HUENF","7316","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Ribeiro, M.","Nascimento, M.T.; Dan, M.L.; Souza, T.P.",NA,"2008","10","17",NA,"Brasil","Rio de Janeiro","Mata do Emboque",NA,NA,"HUENF00007319",NA,"-41.918056","-21.375556","São José de Ubá",NA,NA,"205","205","2016","05","19","41º55'5''W","21º22'32''S",NA,NA,NA,NA,NA
"294","2021-02-09 10:13:08-03","UENF","HUENF","584","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze",NA,"Nascimento, M.T.; Da Silva, G.C.","1051","1996","06","03",NA,"Brasil","Rio de Janeiro","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"MD; Árvore; Igual a 490","HUENF00000586",NA,"-41.094444","-21.391389","São Francisco de Itabapoana",NA,NA,"39","39",NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA
"295","2021-02-09 10:13:08-03","UENF","HUENF","6167","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Ribeiro, M (em 19-V-2016)","Nascimento, M.T.; Rabelo, G.R.","492","2003","09","30",NA,"Brasil","Rio de Janeiro","Mata do Mergulhão",NA,NA,"HUENF00006170",NA,"-41.2575","-21.778333","São Francisco de Itabapoana",NA,NA,"18","18",NA,NA,NA,"41º15'27''W","21º46'42''S",NA,NA,NA,NA,NA
"296","2021-02-09 10:13:08-03","UENF","HUENF","6098","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze",NA,"Nascimento, M.T.","323","2003","07","23",NA,"Brasil","Rio de Janeiro","Mata do Mergulhão",NA,"P3","HUENF00006101",NA,"-41.2575","-21.778333","São Francisco de Itabapoana",NA,NA,"18","18",NA,NA,NA,"41º15'27''W","21º46'42''S",NA,NA,NA,NA,NA
"297","2021-02-09 10:13:08-03","UENF","HUENF","586","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze",NA,"Nascimento, M.T.; Da Silva, G.C.","490","1996","07","01",NA,"Brasil","Rio de Janeiro","Mata do Carvão Estação Ecológica Estadual de Guaxindiba",NA,"MP4; Árvore","HUENF00000588",NA,"-41.094444","-21.391389","São Francisco de Itabapoana",NA,NA,"39","39",NA,NA,NA,"41º5'40''W","21º23'29''S",NA,NA,NA,NA,NA
"298","2021-02-09 10:13:08-03","UENF","HUENF","6091","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze",NA,"Nascimento, M.T.; Rabelo, G.R.","302","2003","07","10",NA,"Brasil","Rio de Janeiro","Mata do Mergulhão",NA,"P3","HUENF00006094",NA,"-41.2575","-21.778333","São Francisco de Itabapoana",NA,NA,"18","18",NA,NA,NA,"41º15'27''W","21º46'42''S",NA,NA,NA,NA,NA
"299","2021-02-09 10:13:08-03","UENF","HUENF","5994","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze",NA,"Nascimento, M.T.; Rabelo, G.R.","33","2003","06","10",NA,"Brasil","Rio de Janeiro","Mata do Mergulhão",NA,NA,"HUENF00005997",NA,"-41.2575","-21.778333","São Francisco de Itabapoana",NA,NA,"18","18",NA,NA,NA,"41º15'27''W","21º46'42''S",NA,NA,NA,NA,NA
"300","2021-02-09 10:13:08-03","UENF","HUENF","6009","PreservedSpecimen","Plantae",NA,NA,"Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Ribeiro, M.","Nascimento, M.T.; Rabelo, G.R.","69","2003","06","10",NA,"Brasil","Rio de Janeiro","Mata do Mergulhão",NA,"P.1, altura 16m","HUENF00006012",NA,"-41.2575","-21.778333","São Francisco de Itabapoana",NA,NA,"18","18","2016","05","19","41º15'27''W","21º46'42''S",NA,NA,NA,NA,NA
"301","2021-02-25 10:11:49-03","CVRD","CVRD","13864","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Domingos A. Folli","Folli, D.A.","6900","2012","08","29","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD013864",NA,"-41.2439002990723","-20.3682994842529","Conceição do Castelo","17824","auto","580","580","2012","08","29",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"302","2021-02-25 10:11:50-03","CVRD","CVRD","3399","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Domingos A. Folli","Souza, V.D.","181","1991","08","25","América do Sul","BRASIL","ES","Lado esquerdo da estrada, próximo ao Córrego, Fazenda Irundi, proprietário Adilson de Oliveira.",NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD003399",NA,"-40.4067001342773","-19.9325008392334","Fundão","27186","auto",NA,NA,"1991","08","25",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"303","2021-02-25 10:11:50-03","CVRD","CVRD","527","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de S. Menandro","Silva, I.A.","149","1980","02","25","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD000527",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1981","12","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"304","2021-02-25 10:11:50-03","CVRD","CVRD","517","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Silva, I.A.","144","1980","02","01","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD000517",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1981","12","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"305","2021-02-25 10:11:50-03","CVRD","CVRD","536","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Silva, I.A.","158","1980","03","06","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD000536",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1981","12","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"306","2021-02-25 10:11:49-03","CVRD","CVRD","1019","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Folli, D.A.","431","1983","03","03","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD001019",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1983","03","21",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"307","2021-02-25 10:11:50-03","CVRD","CVRD","524","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Silva, I.A.","146","1980","02","08","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD000524",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1981","12","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"308","2021-02-25 10:11:50-03","CVRD","CVRD","529","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Silva, I.A.","151","1980","02","26","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD000529",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1981","12","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"309","2021-02-25 10:11:50-03","CVRD","CVRD","544","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Folli, D.A.","199","1980","02","22","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD000544",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1981","12","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"310","2021-02-25 10:11:50-03","CVRD","CVRD","521","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Folli, D.A.","191","1980","02","05","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD000521",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1981","12","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"311","2021-02-25 10:11:50-03","CVRD","CVRD","530","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Silva, I.A.","152","1980","02","26","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD000530",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1981","12","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"312","2021-02-25 10:11:50-03","CVRD","CVRD","522","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Maria Regina Vasconcellos Barbosa","Folli, D.A.","192","1980","02","05","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD000522",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1982","04","08",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"313","2021-02-25 10:11:50-03","CVRD","CVRD","295","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Lino, A.M","20","1972","03","07","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD000295",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1981","12","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"314","2021-02-25 10:11:50-03","CVRD","CVRD","551","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Folli, D.A.","206","1980","03","05","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD000551",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1981","12","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"315","2021-02-25 10:11:50-03","CVRD","CVRD","552","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Folli, D.A.","207","1980","03","05","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD000552",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1981","12","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"316","2021-02-25 10:11:49-03","CVRD","CVRD","1017","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Folli, D.A.","429","1983","02","24","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD001017",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1983","03","25",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"317","2021-02-25 10:11:49-03","CVRD","CVRD","1026","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Folli, D.A.","438","1983","03","11","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD001026",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1983","03","21",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"318","2021-02-25 10:11:50-03","CVRD","CVRD","548","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Folli, D.A.","203","1980","03","04","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD000548",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1981","12","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"319","2021-02-25 10:11:49-03","CVRD","CVRD","1008","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Folli, D.A.","422","1983","01","28","América do Sul","BRASIL","ES",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD001008",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1983","02","10",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"320","2021-02-25 10:11:49-03","CVRD","CVRD","160","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Spada, J.","43","1978","02","10","América do Sul","BRASIL","ES","100m antes do Refeitório. Coleta anterior AML nº 20",NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD000160",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1981","12","03",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"321","2021-02-25 10:11:50-03","CVRD","CVRD","553","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Folli, D.A.","208","1980","03","06","América do Sul","BRASIL","ES","28m após a Matriz de Boleira nº 29",NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD000553",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1981","12","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"322","2021-02-25 10:11:50-03","CVRD","CVRD","3946","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Domingos A. Folli","Folli, D.A.","1639","1992","09","16","América do Sul","BRASIL","ES","Aceiro com Consorciação de Macanaíba pele de sapo e Farinha Seca.",NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD003946","CVRD003946","-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1992","09","16",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"323","2021-02-25 10:11:50-03","CVRD","CVRD","559","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Folli, D.A.","214","1980","03","12","América do Sul","BRASIL","ES","Ao lado da Matriz de Boleira nº 08.",NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD000559",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1981","12","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"324","2021-02-25 10:11:50-03","CVRD","CVRD","3827","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Schott Mori","Souza, V.D.","316","1992","03","18","América do Sul","BRASIL","ES","Localizada a beira do aceiro, 50m da estrada Oiticica.",NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD003827","CVRD003827","-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1992","03","30",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"325","2021-02-25 10:11:50-03","CVRD","CVRD","3036","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Domingos A. Folli","Souza, V.D.","13","1991","02","05","América do Sul","BRASIL","ES","Localizada na Lavoura de cacau, 50m do Aceiro com o pasto, solo massapê. Projeto Coleta de sementes.",NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD003036",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1991","02","05",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"326","2021-02-25 10:11:50-03","CVRD","CVRD","545","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Marcos de Souza Menandro","Folli, D.A.","200","1980","02","22","América do Sul","BRASIL","ES","Próxima a Matriz de Boleira nº10",NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD000545",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"1981","12","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"327","2021-02-25 10:11:49-03","CVRD","CVRD","11883","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Ribeiro, M. & Smith, N.P.","Rando, J.G.","227","2006","04","09","América do Sul","BRASIL","ES","Taxonomia de Campo USP, UNICAMP, ESAlq",NA,"Árvore com 45m alt. Flores com sépalas e pátalas verdes, círculo dos estames alvo. Odor intenso. Frutos secos coletados no chão. <ll>dwc_commonname:</ll> Jequitibá rosa","CVRD011883",NA,"-40.0722007751465","-19.3910999298096","Linhares","48094","auto",NA,NA,"2013","10","25",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"328","2021-02-25 10:11:50-03","CVRD","CVRD","8605","PreservedSpecimen","Plantae","Magnoliophyta","Ericales","Lecythidaceae","Cariniana","legalis","Cariniana legalis","(Mart.) Kuntze","Domingos A. Folli","Luz, A.A. da","158","2004","02","26","América do Sul","BRASIL","MG",NA,NA,"<ll>dwc_commonname:</ll> Jequitibá rosa","CVRD008605",NA,"-41.3800010681152","-19.3596992492676","Santa Rita do Itueto","22522","auto",NA,NA,"2005","05","02",NA,NA,"Magnoliopsida",NA,NA,NA,NA
"329","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,NA,"E. de Andrade","165",NA,NA,NA,"South America - Neotropics","Brazil","São Paulo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"330","2020-09-12 05:00:02-03","US","US",NA,"PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,NA,"H. N. Whitford","93","1918","7","7","South America - Neotropics","Brazil","Espírito Santo","Collantina",NA,NA,NA,NA,"-40.6305999755859","-19.539400100708","Colatina","57036","auto","30",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"331","2020-09-12 05:00:02-03","US","US","2935319","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,NA,"G. T. Prance & R. Monteiro","P/25913","1978","1","30","South America - Neotropics","Brazil","São Paulo","Fazenda St. Eliza, Instituto Agronomico",NA,NA,"US01884407","US01884407_01 US01884407_02","-47.060001373291","-22.8999996185303","Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"332","2020-09-12 05:00:02-03","US","US","1544476","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,NA,"H. N. Whitford & F. Silveira","79","1918","7","5","South America - Neotropics","Brazil","Espírito Santo",NA,NA,NA,"US01884411","US01884411_01 US01884411_02","-40.6305999755859","-19.539400100708","Colatina","57036","auto","30",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"333","2020-09-12 05:00:02-03","US","US","389842","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,NA,"J. Novães","785","1995","11","7","South America - Neotropics","Brazil","São Paulo",NA,NA,NA,"US01884421","US01884421_01 US01884421_02","-47.060001373291","-22.8999996185303","Campinas","23900","auto",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"334","2020-09-12 05:00:02-03","US","US","2752371","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,NA,"R. P. Belém & R. S. Pinheiro","3393","1967","3","9","South America - Neotropics","Brazil","Bahia","Ipiaú. Saída para Jequié. Plantação de cacau",NA,NA,"US01884418","US01884418_01 US01884418_02","-39.7338981628418","-14.1372003555298","Ipiaú","24789","auto",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
"335","2020-09-12 05:00:02-03","US","US","3685819","PreservedSpecimen","Plantae",NA,"Lecythidales","Lecythidaceae","Cariniana","legalis","Cariniana legalis",NA,NA,"M. L. Guedes","s.n.","2008","3","22","South America - Neotropics","Brazil","Bahia","Litoral Sul, Itagibá, Mata do Laterítico",NA,NA,"US01884405","US01884405_01 US01884405_02","-39.8428001403809","-14.2835998535156","Itagibá","21665","auto",NA,NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1"
