"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","barcode","imagecode","recordNumber","continentOcean","preparationType","previousCatalogNumber","occurrenceRemarks","locality","phylum","order","infraspecificEpithet","typeStatus","coordinatePrecision","geoFlag","yearIdentified","monthIdentified","class","dayIdentified","relatedCatalogItem","fieldNumber","individualCount","sex"
"43","2021-03-15 16:37:00-03","NY","NYBG","1281700","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","T. Rolim","T. Rolim","2010","03","23","Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"NY01281700","NY01281700_01","301","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1741383' target='other'> <mi>dwc_moreinfo</mi></a>","Parque Estadual do Itacolomi-PEI, estrada para caboclo (CFR).","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"44","2021-03-15 16:37:00-03","NY","NYBG","1549796","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A. B. Martins","H. S. Irwin","1969","01","31","Brazil","Minas Gerais",NA,"-43.58","-18.22",NA,NA,"1300","1300","NY01549796","NY01549796_01","22929","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1796646' target='other'> <mi>dwc_moreinfo</mi></a>","Ca. 5km NE of Diamantina on road to Mendanha. Serra do Espinhaço.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"45","2021-03-15 16:37:00-03","NY","NYBG","00748958","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A. B. Martins","H. S. Irwin","1968","02","12","Brazil","Minas Gerais",NA,"-43.8","-20.2",NA,NA,"1600","1600","NY00748958","NY00748958_01","19885","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=886479' target='other'> <mi>dwc_moreinfo</mi></a>","Serra de Itabirito, ca. 45 km S.E. of Belo Horizonte.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"46","2021-03-15 16:37:00-03","NY","NYBG","02499430","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","F. A. Michelangeli","W. W. Thomas","2002","03","10","Brazil","Bahia","Morro do Chapéu","-41.207483","-11.590633",NA,NA,"1300","1300","NY02499430","NY02499430_01","12849","South America",NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=573782' target='other'> <mi>dwc_moreinfo</mi></a>","Summit of Morro do Chapéu, 8.3 km SW of town of Morro do Chapéu (1 km S of town on road to Utinga, then SW 4.7 km on road to Cafarnaum, then right 2.6 km on road to summit).","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","1549808","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A. B. Martins","H. S. Irwin","1970","03","23","Brazil","Minas Gerais",NA,"-43.7833","-18.0833",NA,NA,"1200","1200","NY01549808","NY01549808_01","28185","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1796694' target='other'> <mi>dwc_moreinfo</mi></a>","Serra do Espinhaço, ca. 4 km N. of São João da Chapada","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","477764","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A. B. Martins","R. M. Harley","1988","12","22","Brazil","Bahia",NA,"-41.98","-13.5",NA,NA,"1500","1500","NY00477764","NY00477764_01","27346","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=306713' target='other'> <mi>dwc_moreinfo</mi></a>","Agua Quente. Pico das Almas. Vertente norte. Vale ao lado da Serra do Pau Quiemado","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","909751","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A. B. Martins","A. F. Regnell","1848","12","13","Brazil","Minas Gerais","Uberaba","-47.9317","-19.7483",NA,NA,NA,NA,"NY00909751","NY00909751_01","III4","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981368' target='other'> <mi>dwc_moreinfo</mi></a>","Formejas.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","1523345","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","C. Farney","C. Farney","1984","02","25","Brazil","Minas Gerais","Santana do Riacho","-43.7142","-19.1692",NA,NA,NA,NA,"NY01523345","NY01523345_01","435","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1794358' target='other'> <mi>dwc_moreinfo</mi></a>","próximos ao Córrego Chapéu de Sol, Km 111 da estrada p/ Conceição","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","909756","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A. B. Martins","H. S. Irwin","1970","03","15","Brazil","Minas Gerais",NA,"-43.5028","-18.162",NA,NA,"900","900","NY00909756","NY00909756_01","27597","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981542' target='other'> <mi>dwc_moreinfo</mi></a>","Serra do Espinhaço, Ca. 23 km E. of Diamantina","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","1523292","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","J. J. Wurdack","E. P. Heringer","1964","02","15","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,NA,NA,"NY01523292",NA,"9574/1754","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1792481' target='other'> <mi>dwc_moreinfo</mi></a>","Samanbaia, Corumbá","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","1654150","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","F. A. Michelangeli","F. A. Michelangeli","2011","02","02","Brazil","Minas Gerais","Ouro Branco","-43.6442","-20.5055",NA,NA,"1320",NA,"NY01654150","NY01654150_01","1569","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1568216' target='other'> <mi>dwc_moreinfo</mi></a>","Serrania de Ouro Branco, road to antennas.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00748959","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","W. R. Anderson","R. Kral","1988","12","06","Brazil","Goiás","Cristalina","-47.6133","-16.7686",NA,NA,"1000","1000","NY00748959","NY00748959_01","75894","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=886488' target='other'> <mi>dwc_moreinfo</mi></a>","Along dirt road ca. 4 kms ENE of Cristalina and jct. BR 040-050.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","1018490","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A. B. Martins","I. Cordeiro","1980","12","13","Brazil","Minas Gerais","Diamantina","-43.6003","-18.2494",NA,NA,NA,NA,"NY01018490","NY01018490_01","CFCR585","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1259863' target='other'> <mi>dwc_moreinfo</mi></a>","Estr. Diamantina - Gouevia .","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","1018440","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","J. J. Wurdack","J. R. Pirani","1987","02","08","Brazil","Goiás",NA,"-47.25","-13.73",NA,NA,NA,NA,"NY01018440","NY01018440_01","1817","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1259680' target='other'> <mi>dwc_moreinfo</mi></a>","Chapada dos Veadeiros. Rodovia GO 118, próximo ao Rio das Almas, entre Terezinha e alto Paraíso.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","477734","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A. B. Martins","A. F. M. Glaziou",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NY00477734","NY00477734_01","19187","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=306745' target='other'> <mi>dwc_moreinfo</mi></a>","Brasilia","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","1523343","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A. B. Martins","H. L. de M. Barreto","1935","04","14","Brazil","Minas Gerais","Santa Luzia","-43.8514","-19.7697",NA,NA,NA,NA,"NY01523343","NY01523343_01","1152","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1794356' target='other'> <mi>dwc_moreinfo</mi></a>","Serra do Cipó km. 122","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","909753","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A. B. Martins","H. S. Irwin","1971","03","19","Brazil","Goiás","Alto Paraíso de Goiás","-47.5167","-13.93593",NA,NA,"1250","1250","NY00909753","NY00909753_01","32210","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981374' target='other'> <mi>dwc_moreinfo</mi></a>","Chapada dos Veadeiros, ca. 20 km N of Alto Paraíso","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","1523250","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","J. J. Wurdack","H. S. Irwin","1969","01","19","Brazil","Minas Gerais","Gouveia","-43.73495","-18.44245",NA,NA,"1150","1150","NY01523250","NY01523250_01","22267","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1792354' target='other'> <mi>dwc_moreinfo</mi></a>","Serra do Espinhaço, ca. 33 km S.W. of Diamantina, near Gouevia","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","1523251","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","J. J. Wurdack","H. S. Irwin","1969","01","26","Brazil","Minas Gerais",NA,"-43.55","-18.17",NA,NA,"1300","1300","NY01523251","NY01523251_01","22592","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1792355' target='other'> <mi>dwc_moreinfo</mi></a>","Ca. 15km NE of Diamantina, on road to Mendanha. Serra do Espinhaço.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","1018448","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","D. Sasaki","D. Sasaki","2003","03","17","Brazil","São Paulo","Pedregulho","-47.2772","-20.1578",NA,NA,"720","720","NY01018448","NY01018448_01","184","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1259735' target='other'> <mi>dwc_moreinfo</mi></a>","Estreito. Usina de Estreito (Acampamento de Estreito).","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","909752","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","J. J. Wurdack","H. S. Irwin","1971","01","23","Brazil","Minas Gerais",NA,"-43.4927778","-20.1263",NA,NA,"1400","1400","NY00909752","NY00909752_01","28905","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=981373' target='other'> <mi>dwc_moreinfo</mi></a>","Serra do Espinhaço, lower slopes of Serra da Caraça, ca. 10 km W. of Barão de Cocais","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","1523333","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A. B. Martins","B. Maguire","1960","08","17","Brazil","Minas Gerais",NA,NA,NA,NA,NA,"900","1100","NY01523333","NY01523333_01","49253","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1793987' target='other'> <mi>dwc_moreinfo</mi></a>","Slopes and summit of Serra Grao Mogul.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","1523293","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A. B. Martins","A. C. Brade","1934","06",NA,"Brazil","Minas Gerais","Diamantina","-43.6003","-18.2494",NA,NA,"1400","1400","NY01523293","NY01523293_01","13738","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1792482' target='other'> <mi>dwc_moreinfo</mi></a>","Diamantina","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","1523249","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","J. J. Wurdack","H. S. Irwin","1968","02","24","Brazil","Minas Gerais",NA,"-43.55","-18.55",NA,NA,"1200","1200","NY01523249","NY01523249_01","20819","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1792353' target='other'> <mi>dwc_moreinfo</mi></a>","Serra do Espinhaço, at Lapinha, ca. 19km N. of Sêrro on road (MG 2) to Diamantina.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"67","2017-05-17 10:20:00-03","NY","NYBG","02697546","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana",NA,NA,"D. P. Saraiva","2011","05","17","Brazil","Minas Gerais","Ouro Preto","-43.517222","-20.364167",NA,NA,NA,NA,"NY02697546","NY02697546_01","152","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2978229' target='other'> <mi>dwc_moreinfo</mi></a>","Serra de Ouro Preto. Fazenda da Brigida. Campo rupestre arbustivo sobre canga couraçada com candeia.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","1523323","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A. B. Martins","G. G. Hatschbach","1975","02","21","Brazil","Goiás","Cristalina","-47.6133","-16.7686",NA,NA,"1250","1250","NY01523323","NY01523323_01","36388","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1793915' target='other'> <mi>dwc_moreinfo</mi></a>","Serra dos Cristaes","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","1523266","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","J. J. Wurdack","H. S. Irwin","1970","03","29","Brazil","Minas Gerais","Diamantina","-43.6002998352051","-18.2493991851807",NA,NA,"1150",NA,"NY01523266","NY01523266_01","28624","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1792383' target='other'> <mi>dwc_moreinfo</mi></a>","Serra do Espinhaço, ca. 7 km N. of São João da Chapada, road to Inhaí.","Magnoliophyta","Myrtales",NA,NA,"101169","auto",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","1523254","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","J. J. Wurdack","H. S. Irwin","1969","03","14","Brazil","Goiás","Alto Paraíso de Goiás","-47.5167","-13.80036",NA,NA,"1000","1000","NY01523254","NY01523254_01","24332","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1792361' target='other'> <mi>dwc_moreinfo</mi></a>","Chapada dos Veadeiros, ca. 35 km north of Alto Paraíso de Goiás (formerly Veadeiros).","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","477760","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A. B. Martins","E. Y. Dawson","1956","05","01","Brazil","Goiás","Alto Paraíso de Goiás","-47.5","-14.5",NA,NA,NA,NA,"NY00477760","NY00477760_01","14796","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=306744' target='other'> <mi>dwc_moreinfo</mi></a>","Region of the Chapada dos Veadeiros; 9 km. from Veadeiros on the Cavalcante road","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","1523242","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","J. J. Wurdack","H. S. Irwin","1966","02","08","Brazil","Goiás","Alto Paraíso de Goiás","-47","-14",NA,NA,"1000","1000","NY01523242","NY01523242_01","12355","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1792343' target='other'> <mi>dwc_moreinfo</mi></a>","Chapada dos Veadeiros, ca. 15 km W of Veadeiros.","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","1549800","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana","(Kunth) DC.","A. B. Martins","H. S. Irwin","1969","02","17","Brazil","Minas Gerais","Cristália","-42.98155","-16.6439",NA,NA,"950","950","NY01549800","NY01549800_01","23444","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1796652' target='other'> <mi>dwc_moreinfo</mi></a>","Serra do Espinhaço, ca. 16 km west of Grão Mogol","Magnoliophyta","Myrtales",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","221487","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana lanceolata","Cogn.",NA,"J. B. E. Pohl",NA,NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"NY00221487","NY00221487_01","3057[Diary No. 1218]","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=636833' target='other'> <mi>dwc_moreinfo</mi></a>","In pascuis siccis ad Piedade","Magnoliophyta","Myrtales","lanceolata","isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","221491","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana vulgaris","Cogn.",NA,"L. Riedel","1824",NA,NA,"Brazil","Minas Gerais",NA,NA,NA,NA,NA,NA,NA,"NY00221491","NY00221491_01","[918?]","South America","sheet",NA,"Presumably Riedal 918 and thus a syntype of Cambessedesia hilariana var. vulgaris Cogn.: note by J. F. Pruski, 1990. <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=442173' target='other'> <mi>dwc_moreinfo</mi></a>","Ad Duro Branco, in paludosis [=In paludosis ad Ouro Branco, Minas Gerais]","Magnoliophyta","Myrtales","vulgaris","syntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","221490","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana vulgaris","Cogn.",NA,"J. B. E. Pohl",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NY00221490","NY00221490_01","Diary No.1217 Other Pohl Nos. 855, 2522 & 4167","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=442172' target='other'> <mi>dwc_moreinfo</mi></a>","In montosis siccis ad Paracuta, Cap. Min. Ger. et in Serra Chapada, S. Marcos, Dep. Goyaz","Magnoliophyta","Myrtales","vulgaris","isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","221488","PreservedSpecimen","Plantae","Melastomataceae","Cambessedesia","hilariana","Cambessedesia hilariana vulgaris","Cogn.",NA,"Martii Herbar. Florae Brasil.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"NY00221488","NY00221488_01","917","South America","sheet",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=442170' target='other'> <mi>dwc_moreinfo</mi></a>",NA,"Magnoliophyta","Myrtales","vulgaris","isosyntype",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
