"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","day","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","barcode","imagecode","minimumElevationInMeters","maximumElevationInMeters","recordNumber","locality","occurrenceRemarks","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","infraspecificEpithet","typeStatus","class","relatedCatalogItem","relationshipType","individualCount","fieldNumber","sex"
"46","2021-03-15 16:37:00-03","NY","NYBG","00996629","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","W. Meijer",NA,NA,NA,"H. S. Irwin","1971","03","15","Brazil","Goiás","São João d'Aliança","-47.5333","-14.72711",NA,NA,"NY00996629","NY00996629_01","850","850","31801","Serra Geral do Paraná, ca. 3 km S.of São João de Aliança, near Riacho","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1108098' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","628990","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","P. A. Fryxell",NA,NA,NA,"L. A. Mattos Silva","1979","06","06","Brazil","Bahia","Itabuna","-39.2803","-14.7858",NA,NA,"NY00628990","NY00628990_01",NA,NA,"411","Rod. Ferradas/Juçari, km 12. Fazenda Rancho Alegre. Folha SD-24 (15-39c)","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=227986' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","628991","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","L. Y. T. Westra",NA,NA,NA,"R. P. Belém","1965","07","06","Brazil","Bahia",NA,NA,NA,NA,NA,"NY00628991","NY00628991_01",NA,NA,"1316","Rodovia Itabuna - Uruçuca","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=227992' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","628997","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","L. Y. T. Westra",NA,NA,NA,"G. G. Hatschbach","1966","02","08","Brazil","Paraná","Lapa","-49.7156","-25.7697",NA,NA,"NY00628997","NY00628997_01",NA,NA,"Ha.13667b","Rodovia do Xisto, Agua Amarela (Lapa)","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=227994' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","00996646","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Standley",NA,NA,NA,"Y. E. J. Mexia","1930","05","22","Brazil","Minas Gerais","Viçosa","-42.860644","-20.766686",NA,NA,"NY00996646","NY00996646_01","680","680","4733","Agricultural College lands. Chacha Valley hill road.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1111294' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","1181551","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","I. M. M. Sá e Silva",NA,NA,NA,"I. M. M. Sá e Silva","2003","09","19","Brazil","Pernambuco","Igarassu","-35.0028","-7.8389",NA,NA,"NY01181551","NY01181551_01","30","30","156","Usina São José - Mata dos Macacos","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1386656' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","629003","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","T. M. Pedersen",NA,NA,NA,"T. M. Pedersen","1984","02","27","Brazil","Santa Catarina","Itapiranga","-53.7119","-27.1694",NA,NA,"NY00629003","NY00629003_01",NA,NA,"13705","Popí","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=227998' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","629008","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"J. S. Blanchet","1831",NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,"NY00629008","NY00629008_01",NA,NA,"802","Circa Bahia","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=228007' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","00996627","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","W. Meijer",NA,NA,NA,"H. S. Irwin","1971","02","01","Brazil","Minas Gerais",NA,"-43.473094","-20.427823",NA,NA,"NY00996627","NY00996627_01","1650","1650","29590","Serra do Espinhaço. Steep rocky lower slopes of Pico de Itacolomí, ca. 3 km S. of Ouro Preto","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1108092' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"55","2021-03-15 16:37:00-03","NY","NYBG","415595","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba martiana","Schum.",NA,NA,NA,NA,"Martii Herbar. Florae Brasil.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NY00415595","NY00415595_01",NA,NA,"1262","Brasilia","8th collection cited <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626636' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet","martiana","syntype",NA,NA,NA,NA,NA,NA
"56","2021-03-15 16:37:00-03","NY","NYBG","00996623","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","J. A. Kallunki",NA,NA,NA,"H. S. Irwin","1966","04","09","Brazil","Goiás","Posse","-46.37","-14.13",NA,NA,"NY00996623","NY00996623_01","800","800","14538","Serra Geral de Goiás, Rio da Prata, vicinity of Posse","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1108071' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-03-15 16:37:00-03","NY","NYBG","866662","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","L. J. Dorr",NA,NA,NA,"L. Buscalioni","1899","07","10","Brazil","Pará",NA,NA,NA,NA,NA,"NY00866662","NY00866662_01",NA,NA,"3958","Rio Araguaya: nella foresta presso Travessão do Carmo.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=969873' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-03-15 16:37:00-03","NY","NYBG","629005","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","S. A. Mori",NA,NA,NA,"S. A. Mori","1979","08","25","Brazil","Bahia","Maraú","-39.1416","-14.2527",NA,NA,"NY00629005","NY00629005_01","100","100","12761","Fazenda Agua Boa. BR 030, a 22 km a E de Ubaitaba","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=227999' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"59","2021-03-15 16:37:00-03","NY","NYBG","628993","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","P. A. Fryxell",NA,NA,NA,"L. A. Mattos Silva","1979","06","06","Brazil","Bahia","Itabuna","-39.2803","-14.7858",NA,NA,"NY00628993","NY00628993_01",NA,NA,"411","Rod. Ferradas/Juçari, km 12. Fazenda Rancho Alegre. Folha SD-24 (15-39c)","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=227987' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"60","2021-03-15 16:37:00-03","NY","NYBG","00996645","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Standley",NA,NA,NA,"Y. E. J. Mexia","1931","04","18","Brazil","Minas Gerais","Corinto","-44.4564","-18.3808",NA,NA,"NY00996645","NY00996645_01","590","590","5663","Campo Tiririca.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1111289' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"61","2021-03-15 16:37:00-03","NY","NYBG","00996630","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"W. R. Anderson","1973","03","05","Brazil","Goiás","Alto Paraíso de Goiás","-47.5103","-14.1103",NA,NA,"NY00996630","NY00996630_01","1300","1300","6311","Chapada dos Veadeiros, ca. 1 km E of Alto Paraíso on road to Nova Roma","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1108102' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"62","2021-03-15 16:37:00-03","NY","NYBG","628989","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","W. Meijer",NA,NA,NA,"Grupo Pedra do Cavalo","1980","08","17","Brazil","Bahia",NA,"-39.08","-12.53",NA,NA,"NY00628989","NY00628989_01","40","120","630","Cachoeira/Bahia - Vale dos Rios, Paraguaçu e Jacuipe","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=228009' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"63","2021-03-15 16:37:00-03","NY","NYBG","1462271","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","L. J. Dorr",NA,NA,NA,"A. V. de Melo Silva","2010","10","06","Brazil","Alagoas","Quebrangulo","-36.43","-9.2589",NA,NA,"NY01462271","NY01462271_01","588","588","542","Reserva Biológica da Pedra Talhada. Trilha Valdivino.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1551755' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"64","2021-03-15 16:37:00-03","NY","NYBG","00996634","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"L. B. Smith","1965","03","08","Brazil","Distrito Federal","Brasília","-48","-15.95",NA,NA,"NY00996634","NY00996634_01",NA,NA,"15088","Catetinho.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1111253' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-15 16:37:00-03","NY","NYBG","00996620","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","D. Gonzales",NA,NA,NA,"H. S. Irwin","1966","02","26","Brazil","Distrito Federal","Brasília","-47.7","-15.63",NA,NA,"NY00996620","NY00996620_01","1000","1000","13181","Lagôa Feia, ca. 10 km E. of Sobradinho","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1108057' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-15 16:37:00-03","NY","NYBG","415594","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba martiana","Schum.",NA,NA,NA,NA,"Martii Herbar. Florae Brasil.",NA,NA,NA,"Brazil",NA,NA,NA,NA,NA,NA,"NY00415594","NY00415594_01",NA,NA,"1263","Brasilia","1st collection cited <a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=626637' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet","martiana","syntype",NA,NA,NA,NA,NA,NA
"67","2021-03-15 16:37:00-03","NY","NYBG","628987","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"L. B. Smith","1929","04","04","Brazil","Rio de Janeiro",NA,"-43.23","-22.93",NA,NA,"NY00628987","NY00628987_01","200","400","2253","Trail between Sylvestre and Palmeiras","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=228016' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"68","2021-03-15 16:37:00-03","NY","NYBG","628986","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"B. J. Pickel","1932","07","12","Brazil","Pernambuco",NA,"-35.18","-8.12",NA,NA,"NY00628986","NY00628986_01",NA,NA,"2727","Tapera","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=228015' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"69","2021-03-15 16:37:00-03","NY","NYBG","00996641","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"R. de Lemos Fróes","1940",NA,NA,"Brazil","Maranhão","São Luís","-44.24243","-2.550163",NA,NA,"NY00996641","NY00996641_01",NA,NA,"11839","Island of São Luiz. Anil.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1111279' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"70","2021-03-15 16:37:00-03","NY","NYBG","00996638","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"D. R. Hunt","1966","05","14","Brazil","Distrito Federal","Brasília","-47.9294","-15.7797",NA,NA,"NY00996638","NY00996638_01","900","1150","5472","Calcareous zone 25 km N.E. of Brasilia, near Corrego Landim.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1111267' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"71","2021-03-15 16:37:00-03","NY","NYBG","884894","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"J. S. Blanchet",NA,NA,NA,"Brazil","Bahia",NA,NA,NA,NA,NA,"NY00884894","NY00884894_01",NA,NA,"3749",NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=968809' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"72","2021-03-15 16:37:00-03","NY","NYBG","00996622","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","W. Meijer",NA,NA,NA,"H. S. Irwin","1966","03","16","Brazil","Distrito Federal","Brasília","-47.91666667","-15.5575",NA,NA,"NY00996622","NY00996622_01","950","950","14017","Côrrego Landim, ca. 25 km N. of Brasília","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1108067' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"73","2021-03-15 16:37:00-03","NY","NYBG","00996618","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.",NA,NA,NA,NA,"H. S. Irwin","1966","04","21","Brazil","Goiás","Formosa","-47.1025","-15.30964",NA,NA,"NY00996618","NY00996618_01","800","800","15229","Serra do Morcêgo, Côrrego Estrema, ca. 35 km N.E. of Formosa.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1108036' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"74","2021-03-15 16:37:00-03","NY","NYBG","629004","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","K. K. Lay",NA,NA,NA,"J. E. Leite","1941",NA,NA,"Brazil","Rio Grande do Sul",NA,"-51.143791","-29.75136",NA,NA,"NY00629004","NY00629004_01",NA,NA,"114","Vicinity of Sao Leopoldo","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=228004' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"75","2021-03-15 16:37:00-03","NY","NYBG","00996632","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","D. Gonzales",NA,NA,NA,"W. R. Anderson","1973","05","09","Brazil","Goiás","Goiás","-50.1333","-16.0869",NA,NA,"NY00996632","NY00996632_01","750","750","9948","Serra Dourada, ca. 17 km (straight line) S of Goiás Velho, ca. 6 km NE of Mossamedes; mesophytic woods along stream at base of east side of serra.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1108109' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"76","2021-03-15 16:37:00-03","NY","NYBG","629001","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","J. J. Wurdack",NA,NA,NA,"G. Eiten","1960","04","22","Brazil","São Paulo","Moji-Guaçu","-47.142","-22.242",NA,NA,"NY00629001","NY00629001_01","575","625","1959","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 3.7 km. NNW of Padua Sales (About 27 km. NW of city of Moji-Mirim.)","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=227991' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"77","2021-03-15 16:37:00-03","NY","NYBG","628999","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","J. J. Wurdack",NA,NA,NA,"G. Eiten","1960","04","19","Brazil","São Paulo","Moji-Guaçu","-47.13","-22.28",NA,NA,"NY00628999","NY00628999_01","600","600","1894","Campos das Sete Lagôas. Fazenda Campininha, just north of Rio Moji-Guaçu. 3.4 km. NNW of Padua Sales (27 km. NW of city of Moji-Mirim.)","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=227990' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"78","2021-03-15 16:37:00-03","NY","NYBG","195526","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","P. A. Fryxell",NA,NA,NA,"W. L. Balée","1985","04","19","Brazil","Maranhão","Monção","-45.938086","-3.166032",NA,NA,"NY00195526","NY00195526_01",NA,NA,"898","Basin of the Rio Turiaçu; Ka'apor Indian Reserve; within 7 km of the settlement of Urutawy","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=228010' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"79","2021-03-15 16:37:00-03","NY","NYBG","629007","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","C. L. Cristóbal",NA,NA,NA,"S. A. Mori","1978","05","07","Brazil","Bahia","Itabuna","-39.5166","-15.1666",NA,NA,"NY00629007","NY00629007_01","200","200","10090","Cerca de 3 km a NW de Juçari. Folha SD - 24 (15-39c)","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=227985' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"80","2021-03-15 16:37:00-03","NY","NYBG","00996621","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","W. Meijer",NA,NA,NA,"H. S. Irwin","1966","03","16","Brazil","Distrito Federal","Brasília","-47.91666667","-15.5575",NA,NA,"NY00996621","NY00996621_01","950","950","14017","Côrrego Landim, ca. 25 km N. of Brasília","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1108061' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"81","2021-03-15 16:37:00-03","NY","NYBG","00996640","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","Standley",NA,NA,NA,"Y. E. J. Mexia","1930","02","05","Brazil","Minas Gerais","Carangola","-42.0294","-20.7331",NA,NA,"NY00996640","NY00996640_01",NA,NA,"4324","Fazenda da Gramma, about 6 km north.","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1111273' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
"82","2021-03-15 16:37:00-03","NY","NYBG","00996625","PreservedSpecimen","Plantae","Malvaceae","Triumfetta","semitriloba","Triumfetta semitriloba","Jacq.","W. Meijer",NA,NA,NA,"H. S. Irwin","1968","02","19","Brazil","Minas Gerais",NA,"-43.38","-18.82",NA,NA,"NY00996625","NY00996625_01","1300","1300","20524","Serra do Cipó, km. 135 (ca. 150km N. of Belo Horizonte).","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1108082' target='other'> <mi>dwc_moreinfo</mi></a>",NA,NA,"Magnoliophyta","Malvales","South America","sheet",NA,NA,NA,NA,NA,NA,NA,NA
