"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","recordNumber","year","month","day","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","imagecode","coordinatePrecision","geoFlag","phylum","order","continentOcean","preparationType","typeStatus","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","previousCatalogNumber"
"46","2021-03-15 16:37:00-03","NY","NYBG","01081142","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","R. Goldenberg",NA,NA,NA,"W. Hoehne","27184","1932","02","26","Brazil","São Paulo",NA,"Parque do Estado","-46.621883","-23.654505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1220617' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081142","NY01081142_01",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"47","2021-03-15 16:37:00-03","NY","NYBG","01318283","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","M. K. Caddah",NA,NA,NA,"M. K. Caddah","762","2010","01","24","Brazil","Rio de Janeiro","Petrópolis","Parque Nacional da Serra dos Órgãos, começo da trilha para Pico do Alicate","-43.093611","-22.462222",NA,NA,"1050","1050","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305647' target='other'> <mi>dwc_moreinfo</mi></a>","NY01318283","NY01318283_01",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"48","2021-03-15 16:37:00-03","NY","NYBG","01318292","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","M. K. Caddah",NA,NA,NA,"M. K. Caddah","751","2010","01","22","Brazil","Rio de Janeiro","Nova Friburgo","Estrada para Macaé de Cima","-42.502222","-22.363333",NA,NA,"1200","1200","<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1305639' target='other'> <mi>dwc_moreinfo</mi></a>","NY01318292","NY01318292_01",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"49","2021-03-15 16:37:00-03","NY","NYBG","01081143","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","R. Goldenberg",NA,NA,NA,"W. Hoehne","27184","1932","02","26","Brazil","São Paulo",NA,"Parque do Estado","-46.621883","-23.654505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1220626' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081143","NY01081143_01",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"50","2021-03-15 16:37:00-03","NY","NYBG","02210461","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"R. Goldenberg","1645","2012","02","14","Brazil","São Paulo","São Paulo","Estrada entre Parelheiros e Núcleo de Curucutu.","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2505298' target='other'> <mi>dwc_moreinfo</mi></a>","NY02210461","NY02210461_01","53584","auto","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"51","2021-03-15 16:37:00-03","NY","NYBG","00925397","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"A. P. Duarte","s.n.","1949",NA,NA,"Brazil","Minas Gerais","Juiz de Fora","Parque Mariano Procópio.","-43.359468","-21.746131",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=997731' target='other'> <mi>dwc_moreinfo</mi></a>","NY00925397","NY00925397_01",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"52","2021-03-15 16:37:00-03","NY","NYBG","2423196","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin",NA,NA,NA,NA,"R. Goldenberg","2153","2015","04","30","Brazil","Espírito Santo","São Roque do Canaã","Mata na entrada da trilha para o Alto Misterioso.","-40.6568984985352","-19.738899230957",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2685479' target='other'> <mi>dwc_moreinfo</mi></a>","NY02423196","NY02423196_01","14641","auto","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"53","2021-03-15 16:37:00-03","NY","NYBG","02104577","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","R. Goldenberg",NA,NA,NA,"E. H. Camargo","91","2007","04","21","Brazil","Paraná","Tunas do Paraná","Estrada para Tunas.","-49.0858001708984","-24.9743995666504",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=2570478' target='other'> <mi>dwc_moreinfo</mi></a>","NY02104577","NY02104577_01","41885","auto","Magnoliophyta","Myrtales","South America","sheet",NA,NA,NA,NA,NA,NA,NA
"54","2021-03-15 16:37:00-03","NY","NYBG","01081144","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri saldanhaei","Cogn.","A. C. Brade",NA,NA,NA,"O. C. Goés","100","1946",NA,NA,"Brazil","Rio de Janeiro","Petrópolis",NA,"-43.1783","-22.505",NA,NA,NA,NA,"<a href='http://sweetgum.nybg.org/science/vh/specimen_details.php?irn=1220631' target='other'> <mi>dwc_moreinfo</mi></a>","NY01081144","NY01081144_01",NA,NA,"Magnoliophyta","Myrtales","South America","sheet",NA,"saldanhaei",NA,NA,NA,NA,NA
"55","2021-02-18 09:30:11-03","UNESP-IBB","BOTU","31509","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2007","11",NA,"Ming, L.C.","728","2006","01","25","Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande",NA,NA,"9999","9999",NA,NA,NA,"BOTU031509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"56","2021-02-08 11:09:26-03","UNESP-IBB","BOTU","28530","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2006",NA,NA,"Bosio, F.","1","2006","06","11","Brasil","Santa Catarina","Nova Trento",NA,"-49.063056","-27.483333","49°03'47w","27°29's",NA,NA,NA,"BOTU028530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"57","2021-02-18 09:30:11-03","UNESP-IBB","BOTU","31509","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2007","11",NA,"Ming, L.C.","728","2006","01","25","Brasil","São Paulo","Pindamonhangaba","Fazenda São Sebastião do Ribeirão Grande",NA,NA,"9999","9999",NA,NA,NA,"BOTU031509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2021-02-08 11:09:26-03","UNESP-IBB","BOTU","28530","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtheri","Miconia valtheri","Naudin","Goldenberg, R.","2006",NA,NA,"Bosio, F.","1","2006","06","11","Brasil","Santa Catarina","Nova Trento",NA,"-49.063056","-27.483333","49°03'47w","27°29's",NA,NA,NA,"BOTU028530",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"59","2020-11-13 09:20:16-03","UFRJ","RFA","19133","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","J.J. Wurdack","1973",NA,NA,"G.G. Hatschbach","31030","1972","12","20","Brasil","Paraná","Campina Grande do Sul","Figueira, Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arbusto 2,50 m, flor alva","RFA45426",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"60","2020-06-29 11:31:24-03","UFRJ","RFA","12030","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","J.J. Wurdack","1975",NA,NA,"P. Occhioni","4887","1972","05","08","Brasil","Rio de Janeiro","Resende","Mauá, margens do rio Preto","-44.4467010498047","-22.468900680542",NA,NA,"1200","1200","Arbusto de flor verde","RFA45427",NA,"36089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"61","2020-11-13 09:20:16-03","UFRJ","RFA","23158","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","J.J. Wurdack","1965",NA,NA,"F. Segadas-Vianna","5187","1946","03",NA,"Brasil","Rio de Janeiro","Itatiaia","Serra do Itatiaia, Maromba, km 8","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"RFA45415",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"62","2020-11-13 09:20:16-03","UFRJ","RFA","19133","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","J.J. Wurdack","1973",NA,NA,"G.G. Hatschbach","31030","1972","12","20","Brasil","Paraná","Campina Grande do Sul","Figueira, Rio Capivari","-49.0553016662598","-25.3055992126465",NA,NA,NA,NA,"Arbusto 2,50 m, flor alva","RFA45426",NA,"55154","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"63","2020-06-29 11:31:24-03","UFRJ","RFA","12030","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","J.J. Wurdack","1975",NA,NA,"P. Occhioni","4887","1972","05","08","Brasil","Rio de Janeiro","Resende","Mauá, margens do rio Preto","-44.4467010498047","-22.468900680542",NA,NA,"1200","1200","Arbusto de flor verde","RFA45427",NA,"36089","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"64","2020-11-13 09:20:16-03","UFRJ","RFA","23158","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.","J.J. Wurdack","1965",NA,NA,"F. Segadas-Vianna","5187","1946","03",NA,"Brasil","Rio de Janeiro","Itatiaia","Serra do Itatiaia, Maromba, km 8","-44.5633010864258","-22.4960994720459",NA,NA,NA,NA,NA,"RFA45415",NA,"19648","auto",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"65","2021-03-30 12:44:37-03","EAO","IAN","144825","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pseudoeichleri","Miconia pseudoeichleri","Cogn.",NA,NA,NA,NA,"Ferreira, AR; Bertoldo, J","1192","1968","04","25","Brasil","Mato Grosso","Xavantina","6km N of the Base Camp of the Expedition. (Base Camp close to the Xavantina-São Félix road).","-51.866667","-12.9","-51.866667","-12.9",NA,NA,NA,"IAN144825",NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"66","2021-03-30 12:44:37-03","EAO","IAN","140003","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pseudoeichleri","Miconia pseudoeichleri","Cogn.","Wurdack, JJ",NA,NA,NA,"Santos, RR dos; Souza, R","1792","1968","06","14","Brasil","Mato Grosso","Xavantina","40 km N of the Base camp of the Expedition. (Base Camp c. 270 km N of Xavantina on the Xavantina-São Félix).","-51.866667","-12.9","-51.866667","-12.9",NA,NA,NA,"IAN140003",NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,NA,NA,NA,NA,NA,NA,NA
"67","2021-03-30 12:44:37-03","EAO","IAN","93657","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pseudoeichleri","Miconia pseudoeichleri","Cogn.",NA,NA,NA,NA,"Glaziou, AFM","16935",NA,NA,NA,"Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN093657",NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,"isotipo",NA,NA,NA,NA,NA,NA
"68","2021-03-30 12:44:37-03","EAO","IAN","93888","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pseudoeichleri","Miconia pseudoeichleri","Cogn.",NA,NA,NA,NA,"Glaziou, AFM","16935",NA,NA,NA,"Brasil","Rio de Janeiro",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IAN093888",NA,NA,NA,"Dicotiledônea",NA,"Southern America",NA,"isotipo",NA,NA,NA,NA,NA,NA
"69","2020-02-08 10:03:48-03","NBC","NL-BOTANY","L.2550263","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1958","01","29","Brazil",NA,NA,"Plantas de Santa Catarina - Brasil, Sabiá, Vidal Ramos, Mata.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550263 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550263","NL-L2550263",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"70","2020-02-08 10:03:48-03","NBC","NL-BOTANY","L.2550264","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1956","04","13","Brazil",NA,NA,"Plantas de Santa Catarina - Brasil, Horto Florestal I.N.P., Ibirama.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550264 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550264","NL-L2550264",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"71","2020-02-08 10:03:48-03","NBC","NL-BOTANY","L.2550265","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1958","03","06","Brazil",NA,NA,"Plantas de Santa Catarina - Brasil, Barra de Areia, Vidal Ramos, Capoeira.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550265 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550265","NL-L2550265",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"72","2020-02-08 10:03:48-03","NBC","NL-BOTANY","L.2550266","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1961","02","03","Brazil",NA,NA,"Est. Parana (Brasil), Morro Grande.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550266 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550266","NL-L2550266",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"73","2020-02-08 10:03:48-03","NBC","NL-BOTANY","U 0275575","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1968","01","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200275575 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0275575",NA,NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw14549",NA,NA,NA
"74","2020-02-08 10:03:48-03","NBC","NL-BOTANY","U.1384081","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1958","01","29","Brazil",NA,NA,"Plants de Santa Catarina - Brasil. Sabiá, Vidai Ramos. mata. Arvoreta.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384081 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384081","NL-U1384081",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"75","2020-02-08 10:03:48-03","NBC","NL-BOTANY","WAG.1094395","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1979","11","22","Brazil",NA,NA,"Rio Mato Preto (mun. Cerro Azul) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1094395 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1094395","NL-WAG1094395",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"76","2020-02-08 10:03:48-03","NBC","NL-BOTANY","L 0571848","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichlerii","Miconia eichlerii","Cogn.",NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,"Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200571848 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0571848",NA,NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"77","2020-02-08 10:03:48-03","NBC","NL-BOTANY","L.2550263","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1958","01","29","Brazil",NA,NA,"Plantas de Santa Catarina - Brasil, Sabiá, Vidal Ramos, Mata.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550263 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550263","NL-L2550263",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"78","2020-02-08 10:03:48-03","NBC","NL-BOTANY","L.2550264","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1956","04","13","Brazil",NA,NA,"Plantas de Santa Catarina - Brasil, Horto Florestal I.N.P., Ibirama.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550264 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550264","NL-L2550264",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"79","2020-02-08 10:03:48-03","NBC","NL-BOTANY","L.2550265","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1958","03","06","Brazil",NA,NA,"Plantas de Santa Catarina - Brasil, Barra de Areia, Vidal Ramos, Capoeira.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550265 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550265","NL-L2550265",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"80","2020-02-08 10:03:48-03","NBC","NL-BOTANY","L.2550266","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1961","02","03","Brazil",NA,NA,"Est. Parana (Brasil), Morro Grande.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550266 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550266","NL-L2550266",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"81","2020-02-08 10:03:48-03","NBC","NL-BOTANY","U 0275575","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1968","01","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U%20%200275575 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U0275575",NA,NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae","Uw14549",NA,NA,NA
"82","2020-02-08 10:03:48-03","NBC","NL-BOTANY","U.1384081","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,NA,NA,NA,"Reitz R; Klein RM",NA,"1958","01","29","Brazil",NA,NA,"Plants de Santa Catarina - Brasil. Sabiá, Vidai Ramos. mata. Arvoreta.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1384081 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1384081","NL-U1384081",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"83","2020-02-08 10:03:48-03","NBC","NL-BOTANY","WAG.1094395","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichleri","Miconia eichleri","Cogn.",NA,NA,NA,NA,"Hatschbach GG",NA,"1979","11","22","Brazil",NA,NA,"Rio Mato Preto (mun. Cerro Azul) Paraná.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/WAG.1094395 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-WAG1094395","NL-WAG1094395",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"84","2020-02-08 10:03:48-03","NBC","NL-BOTANY","L 0571848","PreservedSpecimen","Plantae","Melastomataceae","Miconia","eichlerii","Miconia eichlerii","Cogn.",NA,NA,NA,NA,"Unknown",NA,NA,NA,NA,"Brazil","Santa Catarina",NA,NA,"-53.733333","-26.533333","-53.733333","-26.533333",NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L%20%200571848 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L0571848",NA,NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"85","2020-02-08 10:04:12-03","NBC","NL-BOTANY","L.2550831","PreservedSpecimen","Plantae","Melastomataceae","Miconia","pseudoeichlerii","Miconia pseudoeichlerii","Cogn.",NA,NA,NA,NA,"Glaziou AFM",NA,"1888","01","01","Brazil",NA,NA,"Prov. Rio de Janeiro.",NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.2550831 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L2550831","NL-L2550831",NA,NA,NA,"Myrtales","Southern America",NA,NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"86","2020-11-04 11:13:44-03","ESALQ","ESA","29199","PreservedSpecimen","Plantae","Melastomataceae","Miconia","valtherii","Miconia valtherii","Naudin","Ivanauskas, N.M.",NA,NA,NA,"Ivanauskas, N.M.","769.0","1996","04","26","Brasil","São Paulo","Pariquera-Açu",NA,"-47.8800010681152","-24.7099990844727",NA,NA,NA,NA,NA,"ESA029199","ESA029199","17990","auto","Magnoliophyta",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
