"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","county","locality","decimalLongitude","decimalLatitude","imagecode","minimumElevationInMeters","maximumElevationInMeters","infraspecificEpithet","typeStatus","yearIdentified","verbatimLongitude","verbatimLatitude","monthIdentified","coordinatePrecision","geoFlag","class","relatedCatalogItem","dayIdentified","fieldNumber","individualCount","sex"
"572","2020-09-12 05:00:02-03","US","US","531872","PreservedSpecimen","Plantae","Piperaceae","Piper","johnstoni","Piper johnstoni","J. Johnston","19","1903","7","11","South America - Neotropics","Venezuela",NA,NA,NA,"US00106545",NA,"Piperales","C. DC.",NA,"Nueva Esparta",NA,"Jua Griego Trail.",NA,NA,NA,"500","500",NA,"Isotype",NA,NA,NA,NA,NA,NA,"Dicotyledonae",NA,NA,NA,"1",NA
"573","2020-09-02 16:35:47-03","Cenargen","CEN","38030","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Ivete Valente Lima","249","1994","04","04",NA,"Brasil","Exsicatas",NA,"Planta 90cm. Inflorescência jovem creme e velha, verde escuro. Cheiro agradável. Doação Herbário HEPH 9518-4.","CEN00038030",NA,NA,"Vahl","M. Carvalho-Silva","DF","BRASILIA","Córrego Cabeça de Veado. Alt.: 1025-1150m.","-47.85","-15.866666","CEN00038030",NA,NA,NA,NA,"2001","-47.85","-15.866666","06",NA,NA,NA,NA,NA,NA,"1",NA
"574","2019-11-13 11:28:21-03","USP","SPF","45315","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Cid Ferreira, CA","6272","1985","09","29",NA,"Brasil",NA,NA,NA,"SPF00045315",NA,NA,"Vahl","Carvalho-Silva, M","Mato Grosso","Alta Floresta","Estrada da Hidrelétrica do Salto do Rio Apiacás, a 110 km de Alta Floresta.","-56.833333","-10.25","SPF00045315",NA,NA,NA,NA,"2001","-56.833333","-10.25","06",NA,NA,NA,NA,NA,NA,NA,NA
"575","2019-11-13 11:28:21-03","USP","SPF","19647","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Mamede, MCH","s.n.","1977","07",NA,NA,"Brasil",NA,NA,NA,"SPF00019647",NA,NA,"Vahl","Callejas, R","São Paulo","Itu","Faz. Dr. Alcides Teixeira","-47.2900009155273","-23.2600002288818","SPF00019647",NA,NA,NA,NA,"1984",NA,NA,"02","22309","auto",NA,NA,NA,NA,NA,NA
"576","2020-12-02 09:07:36-03","UNITINS","HUTO","4475","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Kirkbride, J.H.","3263","1980","02","06",NA,"Brasil",NA,NA,"Arbusto até 2 m. Espigas erectas e verdes. Num córrego seco; Mata decídua","HUTO004475",NA,NA,"Vahl",NA,"Goiás",NA,"Na Fazenda Esmeralda, perto do córrego Paciência e GO-164, ca 5,5 km nordeste de Goiás Velho","-50.116667","-15.9",NA,"560","560",NA,NA,NA,"-50.116667","-15.9",NA,NA,NA,NA,NA,NA,NA,NA,NA
"577","2019-07-09 14:01:13-03","F","FMNH-SEEDPLANTS","V0512014F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","T. S. Wachter","214","1985","12","4","South America","Peru",NA,NA,NA,"V0512014F","Spermatophyta",NA,NA,"RRC ID Flag","Cuzco",NA,NA,"-72.5","-12.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"214",NA,NA
"578","2019-07-09 14:05:23-03","F","FMNH-SEEDPLANTS","V0463705F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","H. S. Irwin et al.","54719","1963","8","13","South America","Suriname",NA,NA,NA,"V0463705F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-55.625","4.1006","V0463705F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"579","2019-07-09 14:04:05-03","F","FMNH-SEEDPLANTS","V0463569F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","B. Maguire","24769","1944","9","15","South America","Suriname",NA,NA,NA,"V0463569F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-55.625","4.1006","V0463569F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"580","2019-07-09 14:03:52-03","F","FMNH-SEEDPLANTS","V0463570F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","F. Tamayo","3028","1946","2",NA,"South America","Venezuela",NA,NA,NA,"V0463570F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0463570F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"581","2019-07-09 14:03:52-03","F","FMNH-SEEDPLANTS","V0463571F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","L. J. Dorr","8546","1999","7","8","South America","Venezuela",NA,NA,NA,"V0463571F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0463571F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"582","2019-07-09 14:03:54-03","F","FMNH-SEEDPLANTS","V0463572F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","T. W. Henkel et al.","960","1993","1","26","South America","Guyana",NA,NA,NA,"V0463572F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-58.7017","4.7364","V0463572F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"583","2019-07-09 14:03:54-03","F","FMNH-SEEDPLANTS","V0463573F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","A. Sagástegui A. et al.","12403","1984","12","19","South America","Peru",NA,NA,NA,"V0463573F","Spermatophyta",NA,NA,"R. Callejas","Cajamarca","Santa Cruz","Bosque de Monteseco",NA,NA,"V0463573F_01","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"584","2019-07-09 14:04:05-03","F","FMNH-SEEDPLANTS","V0463574F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. Santisteban & J. L. Guevara B.","9","1987","5","5","South America","Peru",NA,NA,NA,"V0463574F","Spermatophyta",NA,NA,"R. Callejas","Cajamarca","Santa Cruz","ca. 3 km (por aire) ENE Monteseco",NA,NA,"V0463574F_01","1850",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"585","2019-07-09 14:04:01-03","F","FMNH-SEEDPLANTS","V0463575F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","M. O. Dillon et al.","4376","1986","3","16","South America","Peru",NA,NA,NA,"V0463575F","Spermatophyta",NA,NA,"R. Callejas","Cajamarca","Santa Cruz","Distrito Catache, upper Río Zaña valley, ca. 5 km above Monteseco, on path to Chorro Blanco","-79.08","-6.87","V0463575F_01","1500","2000",NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"586","2019-07-09 14:02:40-03","F","FMNH-SEEDPLANTS","V0463576F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","A. Sagástegui A. & S. Leiva G.","14091","1989","1","14","South America","Peru",NA,NA,NA,"V0463576F","Spermatophyta",NA,NA,"N. Hensold : Field Museum of Natural History","Cajamarca","Santa Cruz","Chorro Blanco (Monteseco)",NA,NA,"V0463576F_01","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"587","2019-07-09 14:03:51-03","F","FMNH-SEEDPLANTS","V0463577F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. J. Soukup","3836","1949","8",NA,"South America","Peru",NA,NA,NA,"V0463577F","Spermatophyta",NA,NA,"R. Callejas","Cajamarca","Hualgayoc","Monteseco",NA,NA,"V0463577F_01","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"588","2019-07-09 14:04:05-03","F","FMNH-SEEDPLANTS","V0463578F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Herb. H. Smith","385","1898",NA,NA,"South America","Colombia",NA,NA,NA,"V0463578F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811","V0463578F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"589","2019-07-09 14:03:51-03","F","FMNH-SEEDPLANTS","V0463579F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. Cuatrecasas","19597","1945","2","24","South America","Colombia",NA,NA,NA,"V0463579F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811","V0463579F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"590","2019-07-09 14:03:52-03","F","FMNH-SEEDPLANTS","V0463580F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. Cuatrecasas","21490","1946","5","30","South America","Colombia",NA,NA,NA,"V0463580F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811","V0463580F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"591","2019-07-09 14:03:52-03","F","FMNH-SEEDPLANTS","V0463581F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. Cuatrecasas","19942","1946","2","20","South America","Colombia",NA,NA,NA,"V0463581F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811","V0463581F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"592","2019-07-09 14:04:03-03","F","FMNH-SEEDPLANTS","V0463582F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. Cuatrecasas","21409","1946","5","29","South America","Colombia",NA,NA,NA,"V0463582F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811","V0463582F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"593","2019-07-09 14:04:03-03","F","FMNH-SEEDPLANTS","V0463583F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. A. Steyermark","91978","1963","11","15","South America","Venezuela",NA,NA,NA,"V0463583F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0463583F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"594","2019-07-09 14:03:50-03","F","FMNH-SEEDPLANTS","V0463584F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","H. Rodríguez & G. N. Morillo","1378","1981","12","2","South America","Venezuela",NA,NA,NA,"V0463584F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0463584F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"595","2019-07-09 14:03:50-03","F","FMNH-SEEDPLANTS","V0463585F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","D. Irvine","509","1983","12","26","South America","Ecuador",NA,NA,NA,"V0463585F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628","V0463585F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"596","2019-07-09 14:03:54-03","F","FMNH-SEEDPLANTS","V0463586F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","L. E. Ruíz-Terán et al.","8220","1972","11","29","South America","Venezuela",NA,NA,NA,"V0463586F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0463586F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"597","2019-07-09 14:05:23-03","F","FMNH-SEEDPLANTS","V0463587F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","H. S. Irwin et al.","54610","1963","8","9","South America","Suriname",NA,NA,NA,"V0463587F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-55.625","4.1006","V0463587F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"598","2019-07-09 14:04:16-03","F","FMNH-SEEDPLANTS","V0463588F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","P. J. M. Maas & T. Plowman","1819","1974","10","1","South America","Colombia",NA,NA,NA,"V0463588F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811","V0463588F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"599","2019-07-09 14:04:23-03","F","FMNH-SEEDPLANTS","V0463589F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","A. H. Gentry et al.","37205","1982","6","25","South America","Peru",NA,NA,NA,"V0463589F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0463589F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"600","2019-07-09 14:02:33-03","F","FMNH-SEEDPLANTS","V0463590F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","A. L. Stoffers et al.","224","1982","11","9","South America","Guyana",NA,NA,NA,"V0463590F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-58.7017","4.7364","V0463590F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"601","2019-07-09 14:02:33-03","F","FMNH-SEEDPLANTS","V0463591F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","D. Irvine","689","1984","3","27","South America","Ecuador",NA,NA,NA,"V0463591F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628","V0463591F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"602","2019-07-09 14:04:05-03","F","FMNH-SEEDPLANTS","V0463652F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. A. Steyermark","99339","1967","7","21","South America","Venezuela",NA,NA,NA,"V0463652F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0463652F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"603","2019-07-09 14:04:06-03","F","FMNH-SEEDPLANTS","V0463653F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. Schunke V.","1619","1967","2","15","South America","Peru",NA,NA,NA,"V0463653F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0463653F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"604","2019-07-09 14:04:06-03","F","FMNH-SEEDPLANTS","V0463654F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","A. E. Lawrence","681","1933","3","17","South America","Colombia",NA,NA,NA,"V0463654F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811","V0463654F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"605","2019-07-09 14:04:05-03","F","FMNH-SEEDPLANTS","V0463655F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. A. Steyermark","88978","1961","2","3","South America","Venezuela",NA,NA,NA,"V0463655F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0463655F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"606","2019-07-09 14:04:05-03","F","FMNH-SEEDPLANTS","V0463656F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Herb. H. Smith","1231","1898","2",NA,"South America","Colombia",NA,NA,NA,"V0463656F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811","V0463656F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"607","2019-07-09 14:04:12-03","F","FMNH-SEEDPLANTS","V0463657F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","M. Ríos","100","1985","12","27","South America","Ecuador",NA,NA,NA,"V0463657F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628","V0463657F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"608","2019-07-09 14:04:12-03","F","FMNH-SEEDPLANTS","V0463658F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. Schunke V.","2250","1967","10","24","South America","Peru",NA,NA,NA,"V0463658F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0463658F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"609","2019-07-09 14:04:04-03","F","FMNH-SEEDPLANTS","V0463659F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","L. K. Escobar","759","1978","11","23","South America","Ecuador",NA,NA,NA,"V0463659F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628","V0463659F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"610","2019-07-09 14:04:04-03","F","FMNH-SEEDPLANTS","V0463660F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","R. E. Schultes & I. Cabrera","19051","1953","3","16","South America","Colombia",NA,NA,NA,"V0463660F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811","V0463660F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"611","2019-07-09 14:04:15-03","F","FMNH-SEEDPLANTS","V0463661F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Ll. Williams","11395","1939","3","6","South America","Venezuela",NA,NA,NA,"V0463661F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0463661F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"612","2019-07-09 14:04:15-03","F","FMNH-SEEDPLANTS","V0463662F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. A. Steyermark","54657","1943","10","14","South America","Ecuador",NA,NA,NA,"V0463662F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628","V0463662F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"613","2019-07-09 14:03:52-03","F","FMNH-SEEDPLANTS","V0463663F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","Hno. Daniel","2728",NA,NA,NA,"South America","Colombia",NA,NA,NA,"V0463663F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811","V0463663F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"614","2019-07-09 14:03:52-03","F","FMNH-SEEDPLANTS","V0463664F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. Schunke V.","4992","1971","9","6","South America","Peru",NA,NA,NA,"V0463664F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0463664F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"615","2019-07-09 14:04:13-03","F","FMNH-SEEDPLANTS","V0463665F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","J. A. Steyermark & C. Steyermark","110025","1974","6","24","South America","Venezuela",NA,NA,NA,"V0463665F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0463665F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"616","2019-07-09 14:04:13-03","F","FMNH-SEEDPLANTS","V0463666F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","V. M. Badillo F.","4298","1965","12","26","South America","Venezuela",NA,NA,NA,"V0463666F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0463666F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"617","2019-07-09 14:04:04-03","F","FMNH-SEEDPLANTS","V0463667F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","P. J. M. Maas & L. Y. T. Westra","3931","1979","10","30","South America","Guyana",NA,NA,NA,"V0463667F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-58.7017","4.7364","V0463667F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"618","2019-07-09 14:04:04-03","F","FMNH-SEEDPLANTS","V0463668F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","W. S. Alverson et al.","308","1977","3","26","South America","Colombia",NA,NA,NA,"V0463668F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811","V0463668F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"619","2019-07-09 14:04:14-03","F","FMNH-SEEDPLANTS","V0463669F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","W. S. Alverson et al.","60","1977","2","21","South America","Colombia",NA,NA,NA,"V0463669F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-72.8667","3.8811","V0463669F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"620","2019-07-09 14:04:14-03","F","FMNH-SEEDPLANTS","V0463670F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","H. Balslev & E. Madsen","10640","1976","11","6","South America","Ecuador",NA,NA,NA,"V0463670F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628","V0463670F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"621","2019-07-09 14:03:51-03","F","FMNH-SEEDPLANTS","V0463671F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","T. Plowman et al.","3932","1974","7","29","South America","Ecuador",NA,NA,NA,"V0463671F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628","V0463671F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"622","2019-07-09 14:03:51-03","F","FMNH-SEEDPLANTS","V0463672F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","T. Plowman et al.","4074","1974","8","1","South America","Ecuador",NA,NA,NA,"V0463672F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628","V0463672F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"623","2019-07-09 14:04:12-03","F","FMNH-SEEDPLANTS","V0463673F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","M. O. Dillon et al.","4870","1987","5","2","South America","Peru",NA,NA,NA,"V0463673F","Spermatophyta",NA,NA,"RRC ID Flag","Cajamarca","Santa Cruz","Catache, Upper Río Zaña valley, ca. 5 km above Monteseco",NA,NA,"V0463673F_01 V0463673F_02","1800",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,"4870",NA,NA
"624","2019-07-09 14:04:12-03","F","FMNH-SEEDPLANTS","V0463674F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","A. Sagástegui A. et al.","12403","1984","12","19","South America","Peru",NA,NA,NA,"V0463674F","Spermatophyta",NA,NA,"R. Callejas","Cajamarca","Santa Cruz","Bosque de Monteseco",NA,NA,"V0463674F_01","1500",NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"625","2019-07-09 14:04:12-03","F","FMNH-SEEDPLANTS","V0463676F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","M. T. Madison et al.","4775","1978","5","29","South America","Ecuador",NA,NA,NA,"V0463676F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628","V0463676F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"626","2019-07-09 14:04:12-03","F","FMNH-SEEDPLANTS","V0463677F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","M. T. Madison et al.","4551","1978","5","26","South America","Ecuador",NA,NA,NA,"V0463677F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-78.1869","-1.4628","V0463677F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"627","2019-07-09 14:04:12-03","F","FMNH-SEEDPLANTS","V0463678F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","P. J. Barbour","4136","1978","10","17","South America","Peru",NA,NA,NA,"V0463678F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-74.14","-9.1839","V0463678F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
"628","2019-07-09 14:04:15-03","F","FMNH-SEEDPLANTS","V0463679F","PreservedSpecimen","Plantae","Piperaceae","Piper","aequale","Piper aequale","H. F. Pittier","14127","1937","8","28","South America","Venezuela",NA,NA,NA,"V0463679F","Spermatophyta",NA,NA,NA,NA,NA,NA,"-65.9119","7.0758","V0463679F_01",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"Dicotyledoneae",NA,NA,NA,NA,NA
