"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","dayIdentified","recordedBy","year","month","country","stateProvince","county","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","minimumElevationInMeters","maximumElevationInMeters","occurrenceRemarks","barcode","locality","continentOcean","preparationType","previousCatalogNumber","phylum","order","infraspecificEpithet","recordNumber","day","imagecode","coordinatePrecision","geoFlag","class","individualCount","fieldNumber","typeStatus","relatedCatalogItem"
"50","2021-03-30 12:53:17-03","EAO","IAN","38907","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crusgalli","Echinochloa crusgalli","(L.) P.Beauv.",NA,NA,NA,NA,"Huber, O","1897","10","Brasil","Ceará","Quixadá","-39.0153007507324","-4.97138977050781",NA,NA,NA,NA,NA,"IAN038907","Na beira do Açude. (Herb. Museu Paraense 314).","Southern America",NA,NA,"Monocotiledônea",NA,NA,"s.n.",NA,"IAN038907 IAN038907_e","41968","auto",NA,NA,NA,NA,NA
"51","2021-03-30 12:53:17-03","EAO","IAN","104662","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crusgalli","Echinochloa crusgalli","(L.) P.Beauv.",NA,NA,NA,NA,"Magalhães, MG","1951","09","Brasil","Minas Gerais","Januária","-44.3616981506348","-15.4881000518799",NA,NA,NA,NA,"Herba de 1 - 2 m de altura. É espécie do qual os animais se beneficiam, principalmente na época de seca. Muito boa forrageira. Forrageira sempre verde durante todo o ano.","IAN104662","Primeiro plano, marginais da vegetação do Rio S. Francisco.","Southern America",NA,NA,"Monocotiledônea",NA,NA,"4610","13",NA,"148972","auto",NA,NA,NA,NA,NA
"52","2021-03-30 12:53:17-03","EAO","IAN","99159","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crusgalli","Echinochloa crusgalli","(L.) P.Beauv.","Parodi, LR",NA,NA,NA,"Sacco, JC da","1955","04","Brasil","Rio Grande do Sul","Pelotas","-52.3424987792969","-31.771900177002",NA,NA,NA,NA,NA,"IAN099159","I.A.S.","Southern America",NA,NA,"Monocotiledônea",NA,NA,"390","05",NA,"51462","auto",NA,NA,NA,NA,NA
"53","2021-03-30 12:53:17-03","EAO","IAN","55164","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crusgalli","Echinochloa crusgalli","(L.) P.Beauv.","Chase, A","1939","09",NA,"Viégas, GP","1938","12","Brasil","São Paulo","Campinas","-47.060001373291","-22.8999996185303",NA,NA,NA,NA,"Herbaceo.","IAN055164","Fazenda Santa Elisa.","Southern America",NA,NA,"Monocotiledônea",NA,NA,"1548","01",NA,"23900","auto",NA,NA,NA,NA,NA
"54","2021-03-30 12:53:17-03","EAO","IAN","69560","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crusgalli","Echinochloa crusgalli","(L.) P.Beauv.",NA,NA,NA,NA,"Black, GA","1951","01","Brasil","São Paulo","Presidente Prudente","-51.3800010681152","-22.1200008392334",NA,NA,NA,NA,"Ruderal.","IAN069560",NA,"Southern America",NA,NA,"Monocotiledônea",NA,NA,"11731","30",NA,"45175","auto",NA,NA,NA,NA,NA
"55","2021-03-30 12:53:17-03","EAO","IAN","56045","PreservedSpecimen","Plantae","Poaceae","Echinochloa","walteri","Echinochloa walteri","(Pursh) A.Heller",NA,NA,NA,NA,"Silveus, WA","1940","07","Estados Unidos","Flórida",NA,NA,NA,NA,NA,NA,NA,NA,"IAN056045","Margin of street, low grownd, near Bay. Daytona Beach.",NA,NA,NA,"Monocotiledônea",NA,NA,"6116","30",NA,NA,NA,NA,NA,NA,NA,NA
"56","2020-02-27 21:09:35-03","PUCPR","HUCP","19101","S","Plantae","Poaceae","Echinochloa","crusgalli","Echinochloa crusgalli","(Bittencourt) P. Beauv.","Wachowicz, C",NA,NA,NA,"Souza, M","2008","04","Brasil","Paraná","Fazenda Rio Grande","-49.3081016540527","-25.6574993133545",NA,NA,NA,NA,NA,"HUCP00006917","Fazenda Experimental Gralha Azul",NA,NA,NA,"Monocotiledonea",NA,NA,"s.n.","20","HUCP00006917","12596","auto",NA,NA,NA,NA,NA
"57","2019-10-09 11:28:55-03","UFBA","ALCB","005285","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crusgalli","Echinochloa crusgalli","(L.) P. Beauv.","Reeves, RG","1942","11",NA,"Pinto, GCP","1942","10","Estados Unidos","Texas",NA,NA,NA,NA,NA,NA,NA,NA,"ALCB018697",NA,NA,NA,NA,"Monocotyledon",NA,NA,"00026",NA,NA,NA,NA,NA,NA,NA,NA,NA
"58","2019-10-09 11:28:55-03","UFBA","ALCB","005286","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crusgalli","Echinochloa crusgalli","(L.) P. Beauv.","Pinto, GCP","1957","05",NA,"Lordêlo, RP","1956","05","Brasil","Bahia","Cruz das Almas","-39.1","-12.666667","-39.1","-12.666667",NA,NA,NA,"ALCB018691","Recôncavo Sul","Southern America",NA,NA,"Monocotyledon",NA,NA,"56-362",NA,"ALCB018691",NA,NA,NA,NA,NA,NA,NA
"59","2021-02-08 21:33:40-03","UFBA","ALCB","12503","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crusgalli","Echinochloa crusgalli","(L.) P. Beauv.",NA,NA,NA,NA,"Tortes","1832","08","Suiça",NA,NA,NA,NA,NA,NA,NA,NA,NA,"ALCB013089",NA,NA,NA,NA,"Monocotyledon",NA,NA,"PHs/n",NA,"ALCB013089",NA,NA,NA,NA,NA,NA,NA
"60","2021-02-08 21:33:40-03","UFBA","ALCB","13616","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crusgalli","Echinochloa crusgalli","(L.) P. Beauv.",NA,NA,NA,NA,"s.col.","1832","08","França",NA,"Sceaux",NA,NA,NA,NA,NA,NA,NA,"ALCB013849",NA,NA,NA,NA,"Monocotyledon",NA,NA,"PHs/n","02","ALCB013849",NA,NA,NA,NA,NA,NA,NA
"61","2019-10-09 11:28:55-03","UFBA","ALCB","112048","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crusgalli","Echinochloa crusgalli","(L.) P. Beauv.",NA,NA,NA,NA,"Barbosa, E","2004","05","Brasil","Paraná","Curitiba","-49.2731018066406","-25.4277992248535",NA,NA,NA,NA,"cespitosa, entouceirada.; Lugar úmido.","ALCB018692",NA,"Southern America",NA,NA,"Monocotyledon",NA,NA,"2127","01","ALCB018692","25180","auto",NA,NA,NA,NA,NA
"62","2020-02-08 10:17:13-03","NBC","NL-BOTANY","L.1248627","PreservedSpecimen","Plantae","Gramineae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.",NA,NA,NA,NA,"Sellow F","1833","01","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1248627 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1248627","!","Southern America",NA,NA,NA,"Poales",NA,NA,"01","NL-L1248627",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"63","2020-02-08 10:17:13-03","NBC","NL-BOTANY","L.1248628","PreservedSpecimen","Plantae","Gramineae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.",NA,NA,NA,NA,"Mandon G",NA,NA,"Bolivia",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1248628 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1248628",NA,"Southern America",NA,NA,NA,"Poales",NA,NA,NA,"NL-L1248628",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"64","2020-02-08 10:17:13-03","NBC","NL-BOTANY","U.1506132","PreservedSpecimen","Plantae","Gramineae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.",NA,NA,NA,NA,"Herter WG","1927","05","Uruguay",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1506132 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1506132","Toledo, Departamento de Canelones.","Southern America",NA,NA,NA,"Poales",NA,NA,"01","NL-U1506132",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"65","2020-02-08 10:17:13-03","NBC","NL-BOTANY","L.1248504","PreservedSpecimen","Plantae","Gramineae","Echinochloa","crus-galli","Echinochloa crus-galli crus-pavonis",NA,NA,NA,NA,NA,"Düsen P","1909","03","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.1248504 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L1248504","Roca Nova, in ruderatis.","Southern America",NA,NA,NA,"Poales","crus-pavonis",NA,"18","NL-L1248504",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"66","2020-02-08 10:17:13-03","NBC","NL-BOTANY","U.1506134","PreservedSpecimen","Plantae","Gramineae","Echinochloa","crus-galli","Echinochloa crus-galli grandiflora",NA,NA,NA,NA,NA,"Ibarrola TS","1945","07","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1506134 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1506134","Prov. Corrientes: Bonpland, low, creeping; borders y nice field.","Southern America",NA,NA,NA,"Poales","grandiflora",NA,"18","NL-U1506134",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"67","2020-02-08 10:17:13-03","NBC","NL-BOTANY","U.1506138","PreservedSpecimen","Plantae","Gramineae","Echinochloa","crus-galli","Echinochloa crus-galli grandiflora",NA,NA,NA,NA,NA,"Ibarrola TS","1945","07","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1506138 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1506138","Prov. Corrientes: Bonpland, low, creeping; borders y nice field.","Southern America",NA,NA,NA,"Poales","grandiflora",NA,"18","NL-U1506138",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"68","2020-02-08 10:17:13-03","NBC","NL-BOTANY","L.3811331","PreservedSpecimen","Plantae","Gramineae","Echinochloa","crus-galli","Echinochloa crus-galli mitis","(Pursh) Peterm.",NA,NA,NA,NA,"Pedersen TM","1982","03","Argentina",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/L.3811331 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-L3811331","Estancia Santa Teresa. Dep. Mburucuyá. prov. Corrientes.","Southern America",NA,NA,NA,"Poales","mitis",NA,"21","NL-L3811331",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"69","2020-02-08 10:17:13-03","NBC","NL-BOTANY","U.1506254","PreservedSpecimen","Plantae","Gramineae","Echinochloa","crus-galli","Echinochloa crus-galli mitis","(Pursh) Peterm.",NA,NA,NA,NA,"Lindeman JC; Haas JH de","1966","12","Brazil",NA,NA,NA,NA,NA,NA,NA,NA,"<a href=https://data.biodiversitydata.nl/naturalis/specimen/U.1506254 target=other class=eLink> <mi>dwc_moreinfo</mi></a>","NL-U1506254","Est. Rio Grande do Sul. Road side near Osório, ca. 100km E.N.E. of Pôrto Alegre.","Southern America",NA,NA,NA,"Poales","mitis",NA,"29","NL-U1506254",NA,NA,"Magnoliopsidae",NA,NA,NA,NA
"70","2020-11-04 12:18:36-03","ESALQ","ESA","69702","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crusgalli","Echinochloa crusgalli","(L.) Beauv.","Joio, N.V.",NA,NA,NA,"Krieger, L.",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,"ESA069702",NA,NA,NA,NA,"Magnoliophyta",NA,NA,NA,NA,"ESA069702",NA,NA,NA,NA,NA,NA,NA
"71","2020-11-04 12:18:36-03","ESALQ","ESA","111830","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crusgalli","Echinochloa crusgalli",NA,NA,NA,NA,NA,"Souza, J.P.","2007","02","Argentina",NA,"Formosa",NA,NA,NA,NA,NA,NA,NA,"ESA111830",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"8154.0","02","ESA111830",NA,NA,NA,NA,NA,NA,NA
"72","2020-11-04 12:15:42-03","ESALQ","ESA","116119","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli",NA,"Rodrigues, M.E.F.","2010","01","01","Rodrigues, M.E.F.","2008","04","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA116119",NA,NA,NA,NA,NA,NA,NA,"509.0","01","ESA116119","53584","auto",NA,NA,NA,NA,NA
"73","2020-11-04 12:18:36-03","ESALQ","ESA","108788","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli",NA,"Rodrigues, M.E.F.",NA,NA,NA,"Rodrigues, M.E.F.","2008","12","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA108788",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"523.0","04","ESA108788","53584","auto",NA,NA,NA,NA,NA
"74","2020-11-04 12:15:42-03","ESALQ","ESA","116118","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli",NA,"Rodrigues, M.E.F.","2010","01","01","Rodrigues, M.E.F.","2007","12","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA116118",NA,NA,NA,NA,NA,NA,NA,"323.0","01","ESA116118","53584","auto",NA,NA,NA,NA,NA
"75","2020-11-04 12:18:36-03","ESALQ","ESA","108789","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli",NA,"Rodrigues, M.E.F.",NA,NA,NA,"Rodrigues, M.E.F.","2009","01","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA108789",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"534.0","07","ESA108789_1 ESA108789_2","53584","auto",NA,NA,NA,NA,NA
"76","2020-11-04 12:18:36-03","ESALQ","ESA","108782","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli",NA,"Rodrigues, M.E.F.",NA,NA,NA,"Rodrigues, M.E.F.","2008","11","Brasil","São Paulo","São Paulo","-46.6300010681152","-23.5400009155273",NA,NA,NA,NA,NA,"ESA108782",NA,NA,NA,NA,"Magnoliophyta",NA,NA,"459.0","06","ESA108782","53584","auto",NA,NA,NA,NA,NA
"77","2021-01-14 15:33:00-03","MN","R","3758","PreservedSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv. ","Zuloaga, F.","1994","02",NA,"Freire Allemão, F.; Cysneiros, M.",NA,NA,"Brasil","Ceará",NA,NA,NA,NA,NA,NA,NA,"M.N. Plantas da Comm. Scient. da Prov. do Ceará","R010051077",NA,NA,NA,NA,NA,NA,NA,"1615 b",NA,"R010051077_001 R010051077_002 R010051077_003",NA,NA,NA,NA,NA,NA,NA
"78","2020-11-19 10:24:47-03","CPAP","CPAP","22056","PreserverdSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.","V. J. Pott","2001","11","19","Pott, V. J.","2001","11","Brasil","MS","Corumbá","-57.553417","-17.830694","57°33'12,3''W","17°49'50,5''S",NA,NA,"Erva cespitosa, 30-40 cm de altura. Raro. Ilha formada com depósito de areia, no período de água baixa. Solo: arenoargiloso.. Relevo: plano.",NA,"Reserva Acurizal, Rio Paráguai, em frente a sede.",NA,NA,NA,NA,NA,NA,"5010","19",NA,NA,NA,NA,NA,NA,NA,NA
"79","2020-11-19 10:24:47-03","CPAP","CPAP","24440","PreserverdSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.",NA,NA,NA,NA,"Pott, A.","2005","11","Brasil","MT","Poconé","-56.700556","-16.576667","56°42'02W","16°34'36S",NA,NA,"Vegetação sazonal de praia fluvial de corixo. Solo: arenoso-aluvial. Relevo: leito fluvial",NA,"Cerca de 10 Km E da rodovia Transpantaneira MT-060, Km 32, sub-região de Poconé, Pantanal",NA,NA,NA,NA,NA,NA,"13574","13",NA,NA,NA,NA,NA,NA,NA,NA
"80","2020-11-19 10:24:47-03","CPAP","CPAP","7289","PreserverdSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.",NA,NA,NA,NA,"Pott, V. J.","1990","02","Brasil","MS","Corumbá","-57.65","-19.016667","57°39' W","19°01' S","85","85","Erva cespitosa ereta. FLOR: . FRUTO: . INTERESSE: Forrageira. FREQUÊNCIA: Abundante. AMBIENTE: Borda alagada de lagoa. SUBSTRATO: solo argiloso. RELEVO: plano.",NA,"Lagoa do Tamengo, Pantanal",NA,NA,NA,NA,NA,NA,"1264","02",NA,NA,NA,NA,NA,NA,NA,NA
"81","2020-11-19 10:24:47-03","CPAP","CPAP","9094","PreserverdSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) Beauv.",NA,NA,NA,NA,"Mereles, F.","1989","12","Paraguai",NA,"Dpto. Pte. Hayes",NA,NA,NA,NA,NA,NA,"Erva palustre. FLOR: verdosas. FRUTO: . INTERESSE: . FREQUÊNCIA: . AMBIENTE: Pantanos. SUBSTRATO: . RELEVO: .",NA,"Dpto.Pte.Hayes,Rota Transchaco,Km 120",NA,NA,NA,NA,NA,NA,"3814","01",NA,NA,NA,NA,NA,NA,NA,NA
"82","2020-11-19 10:24:47-03","CPAP","CPAP","9570","PreserverdSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.","A. Pott","1992","01",NA,"Pott, A.","1992","01","Brasil","PR","Colombo","-49.233333","-25.333333","49°14' W","25°20' S","920","920","Erva cespitosa. FLOR: . FRUTO: . INTERESSE: Invasora. FREQUÊNCIA: Frequente. AMBIENTE: Beira estrada, junto ao brejo (banhado). SUBSTRATO: solo argiloso Podzolico Vermelho-amarelo. RELEVO: plano. <ll>dwc_commonname:</ll> Capim-Arroz",NA,"Centro Nacional de Pesquisa de Florestas, Embrapa, Km 111 estrada da Ribeira",NA,NA,NA,NA,NA,NA,"6110","13",NA,NA,NA,NA,NA,NA,NA,NA
"83","2020-11-19 10:24:47-03","CPAP","CPAP","9757","PreserverdSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.",NA,NA,NA,NA,"Pott, A.","1992","08","Brasil","MT","Santo Antônio do Leverger","-55.9","-15.966667","55°54' W","15°58' S","100","100","Erva cespitosa ereta anual. FLOR: . FRUTO: . INTERESSE: Forrageira; invasora. FREQUÊNCIA: Abundante a dominante. AMBIENTE: Sucessão inicial (roça) em terraço fluvial alagável 3-4m. Área de agricultura estacional de subsistência. SUBSTRATO: solo siltoso.",NA,"Rio Sangradouro, Pantanal",NA,NA,NA,NA,NA,NA,"6297","02",NA,NA,NA,NA,NA,NA,NA,NA
"84","2020-11-19 10:24:47-03","CPAP","CPAP","11096","PreserverdSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.",NA,NA,NA,NA,"Schessl, M.","1991","12","Brasil","MT","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"Fazenda Nova Berlim, Transpantaneira, Pantanal",NA,NA,NA,NA,NA,NA,"131291-1-7","13",NA,"200792","auto",NA,NA,NA,NA,NA
"85","2020-11-19 10:24:47-03","CPAP","CPAP","11099","PreserverdSpecimen","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P.Beauv.",NA,NA,NA,NA,"Schessl, M.","1991","12","Brasil","MT","Poconé","-56.6227989196777","-16.2567005157471",NA,NA,NA,NA,NA,NA,"Fazenda Nova Berlim, Transpantaneira, Pantanal",NA,NA,NA,NA,NA,NA,"131291-881","13",NA,"200792","auto",NA,NA,NA,NA,NA
"86","2015-07-02 14:03:47-03","JBP","HPL","3554","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","Beauv","H. Lorenzi","2000","03","02","E.R. Salviani & H. Lorenzi","2000","03","Brasil","SC","Itajai","-48.6619","-26.9078",NA,NA,NA,NA,NA,NA,"Coletada na EPAGRI.",NA,NA,NA,NA,NA,NA,"1304","02",NA,"27253","auto",NA,NA,NA,NA,NA
"87","2015-07-02 14:03:47-03","JBP","HPL","3555","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","Beauv","H. Lorenzi","2000","03","09","H. Lorenzi","2000","03","Brasil","GO","Rio Verde","-50.9281","-17.7981",NA,NA,NA,NA,NA,NA,"Fazenda de plantação de soja, em terreno seco.",NA,NA,NA,NA,NA,NA,"2217","09",NA,"96378","auto",NA,NA,NA,NA,NA
"88","2015-07-02 14:03:47-03","JBP","HPL","3553","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","Beauv","E.R. Salviani & H. Lorenzi","2000","03","02","E.R. Salviani & H. Lorenzi","2000","03","Brasil","SC","Itajai","-48.6619","-26.9078",NA,NA,NA,NA,NA,NA,"Coletada na EPAGRI.",NA,NA,NA,NA,NA,NA,"1300","02",NA,"27253","auto",NA,NA,NA,NA,NA
"89","2019-02-15 11:47:42-02","IPA","IPA","47523","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","Guerra, R.","2002","10","16","Luetzelburg","1936","05","Brasil","Ceará","Cariré","-40.4733009338379","-3.95056009292603",NA,NA,NA,NA,"Aparece durante as chuvas de inverno, 4 metros de altura. Tabuleiro semi-aridos.","IPA0047523",NA,"Southern America",NA,NA,"Plantae",NA,NA,"25973","26",NA,"27791","auto",NA,NA,NA,NA,NA
"90","2019-02-15 11:47:42-02","IPA","IPA","13818","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","Guerra, R.","2002","10","18","Luetzelburg","1936","04","Brasil","Paraíba","Sousa","-38.228099822998","-6.7591700553894",NA,NA,NA,NA,NA,"IPA0013818","Posto Agrícola de São Gonçalo, Várzea abrejada.","Southern America",NA,NA,"Plantae",NA,NA,"27037","03",NA,"21208","auto",NA,NA,NA,NA,NA
"91","2019-07-26 11:40:56-03","IPA","IPA","1161","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","Guerra, R.","2002","10","16","Black, G.A.","1948","02","Brasil",NA,NA,NA,NA,NA,NA,NA,NA,NA,"IPA0001161",NA,"Southern America",NA,NA,"Plantae",NA,NA,"1161","13",NA,NA,NA,NA,NA,NA,NA,NA
"92","2019-02-15 11:47:42-02","IPA","IPA","957","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","Black, G.A.","1955","02",NA,"Andrade-Lima","1948","10","Brasil","Amazonas","Tefé","-64.7114028930664","-3.35417008399963",NA,NA,NA,NA,NA,"IPA0000957","Praia do Rio Tefé.","Southern America",NA,NA,"Plantae",NA,NA,"4894","20",NA,"340205","auto",NA,NA,NA,NA,NA
"93","2019-02-15 11:47:42-02","IPA","IPA","89919","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","Gallindo, F.","2015","08",NA,"Machado-Filho, H.O.","2014","10","Brasil","Paraíba","Soledade","-36.3628005981445","-7.05721998214722",NA,NA,NA,NA,"Erva.; Vegetação ciliar.","IPA0089919","margem do Açude do Estado.","Southern America",NA,NA,"Plantae",NA,NA,"783","22",NA,"21726","auto",NA,NA,NA,NA,NA
"94","2019-02-15 11:47:42-02","IPA","IPA","3021","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","Guerra, R.","2002","10","16","Pickel, B.","1925","06","Brasil","Pernambuco","São Lourenço da Mata","-35.0182991027832","-8.00222015380859",NA,NA,NA,NA,NA,"IPA0003021","São Bento, Mata.","Southern America",NA,NA,"Plantae",NA,NA,"72","30",NA,"21764","auto",NA,NA,NA,NA,NA
"95","2019-07-26 11:40:56-03","IPA","IPA","6","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","Guerra, R.","2002","10","16","Vasconcellos, S.","1936","02","Brasil","Pernambuco","Vitória de Santo Antão","-35.2914009094238","-8.11806011199951",NA,NA,NA,NA,NA,"IPA0000006","Campos do Engenho São Bento.","Southern America",NA,NA,"Plantae",NA,NA,"6","04",NA,"21817","auto",NA,NA,NA,NA,NA
"96","2019-07-26 11:40:56-03","IPA","IPA","50708","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","Ataíde, M.","1988","02","07","Lima, G.C.","1987","12","Brasil","Rio Grande do Norte","Cruzeta","-36.7896995544434","-6.41167020797729",NA,NA,NA,NA,NA,"IPA0050708","Estação Experimental da EMPARN. Vazante de açude.","Southern America",NA,NA,"Plantae",NA,NA,"50708","17",NA,"23687","auto",NA,NA,NA,NA,NA
"97","2019-07-26 11:40:56-03","IPA","IPA","57650","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","Guerra, R.","2002","10","17","Canto-Dorow, T.","1993","03","Brasil","Rio Grande do Sul","Santa Maria","-53.8069000244141","-29.6842002868652",NA,NA,NA,NA,NA,"IPA0057650","Chacara em Boca do Monte.","Southern America",NA,NA,"Plantae",NA,NA,"57650","21",NA,"37819","auto",NA,NA,NA,NA,NA
"98","2019-02-15 11:47:42-02","IPA","IPA","3023","S","Plantae","Poaceae","Echinochloa","crus-galli","Echinochloa crus-galli","(L.) P. Beauv.","Guerra, R.","2002","10","16","Goeldi, A.",NA,NA,"Brasil","Pará",NA,NA,NA,NA,NA,NA,NA,NA,"IPA0003023",NA,"Southern America",NA,NA,"Plantae",NA,NA,"3241",NA,NA,NA,NA,NA,NA,NA,NA,NA
