"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","family","genus","specificEpithet","scientificName","recordedBy","recordNumber","year","month","day","continentOcean","country","preparationType","previousCatalogNumber","occurrenceRemarks","barcode","phylum","order","scientificNameAuthorship","identifiedBy","stateProvince","locality","decimalLongitude","decimalLatitude","minimumElevationInMeters","maximumElevationInMeters","imagecode","county","typeStatus","infraspecificEpithet","coordinatePrecision","geoFlag","verbatimLongitude","verbatimLatitude","yearIdentified","monthIdentified","dayIdentified","class","relatedCatalogItem","eventTime","fieldNumber","individualCount","sex"
"676","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009293","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium","E. Zardini; Leongino Guerrero","43271","1995","8","22",NA,"Paraguay",NA,NA,"Shrub 1m. Corolla white. DNA voucher.",NA,"Magnoliophyta","Myrtales","Blume","L.R. Landrum, 2003.","San Pedro","Yaguarete Forest (Sustainable System Site) E of Arroyo Mboi.","-56.1172","-23.8097",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"677","2018-10-01 14:06:34-03","ASU","ASU-PLANTS","ASU0018584","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium","Elsa Matilde Zardini&Isabelino Chaparro","49494","1998","10","31",NA,"Paraguay",NA,NA,"Shrub 1 m. Corolla white.",NA,"Magnoliophyta","Myrtales","Blume","L.R. Landrum (ASU),","Canindeyu","Mbaracayú Natural Reserve, administered by Fundación Moisés Bertoni. Ñandurokai. Cerrado scrub.","-55.48","-23.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"678","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009234","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium","L. Corradin; Glocimar P. Da Silva, Nuno M. De Souza, Rainer Schultze-Kraft","8423","1987","4","2",NA,"Brazil",NA,NA,"Arbol erecto, flor branca. Arbusto de 2m.",NA,"Magnoliophyta","Myrtales","Blume","L.R. Landrum, 1999","Minas Gerais","Morro das Antenas de Televisao.","-43.5681","-19.95",NA,NA,NA,"Nova Lima",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"679","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0018582","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium","Elsa Matilde Zardini&Manuel Vera","48224","1998","3","12",NA,"Paraguay",NA,NA,"Shrub 1 m. Fruit green.",NA,"Magnoliophyta","Myrtales","Blume","L.R. Landrum (ASU),","San Pedro","Yaguarete Forest (Sustainable Forest Systems site):trail to Céspedes Cué. Cerrado scrub. Same spot as Zardini #46904-46969 (May) border of one hectare; collecting area: one hectare which had been cleared in May 1997.","-56.11","-23.81","182",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"680","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0060421","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium","N. Soria","279","1983",NA,"25",NA,"Paraguay",NA,NA,"Arbusto de 1.5-2 m. Flores blancas. Cultivada.",NA,"Magnoliophyta","Myrtales","Blume","L. R. Landrum","Asuncion","Asuncion.","-57.592509","-25.300194",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"681","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009277","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium","B. Dubs; Kramer","1015","1989","9","23",NA,"Brazil",NA,NA,"Shrub, 60cm tall, locally common, petals elliptic, white",NA,"Magnoliophyta","Myrtales","Blume","L.R. Landrum, 1990.","Mato Grosso","Fazenda Salina. Pantanal do Rio Negro.","-56.1667","-19.5",NA,NA,NA,"Pantanal",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"682","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009280","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium","R.F. Veira; A. Heringer, O.A. Silva, R. Salas","553","1990","10","9",NA,"Brazil",NA,NA,"Subarbusto; flores brancas; Calice verde, corola branca.",NA,"Magnoliophyta","Myrtales","Blume",NA,"Distrito Federal","Proximo ao rio da agua fria.","-48.3333","-15.4167",NA,NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"683","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009233","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium","V.C. Souza; P.H. Miyagi, J.P. Souza","7170","1994","11","13",NA,"Brazil",NA,NA,"Coor from www.fallingrain.com/world; Arbusto, ca. 70cm alto; frutos verdes.",NA,"Magnoliophyta","Myrtales","Blume",NA,"Sao Paulo","Fazenda Sao Nicolau.","-49.72","-23.1333",NA,NA,NA,"Bonsucesso de Itarare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"684","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009279","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","adamantium","Campomanesia adamantium","B. A. S. Pereira; D. Alvarenga","3125","1996","9","9",NA,"Brazil",NA,NA,"Semi-arbusto ca. 60cm de altura. Flores brancas.",NA,"Magnoliophyta","Myrtales","Blume",NA,"Goias","Corumba","-48.8333","-15.6667",NA,NA,NA,"Corumba",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"685","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009468","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","J. M. Rezende","81","1995","8","30",NA,"Brazil",NA,NA,"Subarbusto cerca de 20cm de altura; flor branca; folhas membranosas e buladas. Petalas concavas, a flor pode ter 4 ou 5 petalas e 4 ou 5 sepalas. Poco frequente.",NA,"Magnoliophyta","Myrtales","O.Berg","C. Proenca, 7/Nov/1996.","Distrito Federal","Samambia. A Oeste do Parque.","-48.149858","-15.889995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"686","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009579","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","I. Gottsberger; G. Gottsberger","22-111090-b","1990","10","11",NA,"Brazil",NA,NA,"Coor from www.fallingrain.com/world; Shrub, fruits hairy. Vernacular name: gabiroba.",NA,"Magnoliophyta","Myrtales","O.Berg","L.R. Landrum, 1991.","Sao Paulo","Ca. 4km NW of Vitoriana, along the ex-railway Vitoriana-Porto Martins, beyond the bridge over the small river Capivara.","-48.4333","-22.8667",NA,NA,NA,"Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"687","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009485","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Roberto Fontes Vieira; Anajulia Heringer, O. A. Silva, A. R. Salas","496","1995","10","8",NA,"Brazil",NA,NA,"Arvore de 3 m. Folhas jovens com flores com petalas brancas e frutos jovens verdes pilosos. Comun. Usada para soltar o intestino. Medicinal; fruteira. Gabiroba.",NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Distrito Federal","Fazenda Chapadinha em Jose Pires; Apa da Cafuringa.","-48.117","-15.55","1000",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"688","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009560","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","William Hahn","1752","1983","11","1",NA,"Paraguay",NA,NA,"Low growing shrub to 1m tall. Fruits pale yellowish-green.",NA,"Magnoliophyta","Myrtales","O.Berg","L.R. Landrum, 1988.","Amambay","Parque","-56.0833","-22.6667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"689","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009540","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","C. Proenca; L. R. Landrum, S. S. Landrum","1491","1995","9","3",NA,"Brazil",NA,NA,"Arbusto. Botoes florais esverdeados.",NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Distrito Federal","Ao lado da Reserva Biologica das Aguas Emendadas.","-47.908534","-15.731211",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"690","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0018842","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","R. M. Harley; A. M. Giulietti, B. L. Stannard, D. J. N. Hind, C. Kameyama, J. Prado, P. Rudall, R. Simão, N. Taylor, D. Zappi","25006","1988","10","14",NA,"Brazil",NA,NA,NA,NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Minas Gerais","Mun. Grão Mogol. Serra do Calixto, 11 km do Francisco Sá, perto da estrada para Grão Mogol.","-43.4","-16.48333","1050",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"691","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009563","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","A. Schinini; M. Dematteis","33485","1997","12","8",NA,"Paraguay",NA,NA,"Arbusto ramoso con varias ramas desde la base, ramas de 50-70cm alto, rigidas. Frutos amarillo-amaranjados. Abundante.",NA,"Magnoliophyta","Myrtales","O.Berg","L.R. Landrum, 1999.","Amambay","No specific","-55.8333","-22.6667",NA,NA,NA,"Chiriguelo",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"692","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009565","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","E. Zardini; U. Velazquez","23817","1990","11","10",NA,"Paraguay",NA,NA,"Treelet 6m.",NA,"Magnoliophyta","Myrtales","O.Berg","B.K. Holst, 1991.","Caaguazu","Arroyo Cambay.","-56.3419","-25.1108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"693","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009543","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","J. H. Kirkbride, Jr.","4485","1981","8","6",NA,"Brazil",NA,NA,"Subarbusto ate 30cm; flores brancas.",NA,"Magnoliophyta","Myrtales","O.Berg","C. Proenca, Feb/1994.",NA,"Chapada de Contage, perto de DF.","-47.9667","-15.2603",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"694","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009459","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","A. A. Arantes; I. Schiavini","401","1995","10","13",NA,"Brazil",NA,NA,"Coor from www.fallingrain.com/world; Arbusto ca. 1.50m. Grandes peciolos e botoes florais. Corola branca. Perfume agradavel.",NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Minas Gerais","E.E. do Panga.","-48.3","-18.9167",NA,NA,NA,"Uberlandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"695","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009481","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","A. A. Arantes; G.M. Araujo","471","1995","11","14",NA,"Brazil",NA,NA,"Coor from www.fallingrain.com/world; Subarbusto ca. 0.50m. Frutos imaturos verdes.",NA,"Magnoliophyta","Myrtales","O.Berg","A.A. Arantes.","Minas Gerais","E.E. do Panga.","-48.3","-18.9167",NA,NA,NA,"Uberlandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"696","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009482","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","A. A. Arantes; R. Scabbia","347","1995","10","12",NA,"Brazil",NA,NA,"Coor from www.fallingrain.com/world; Arbusto ca. 0.90m com base bastante ramificada. Folhas jovens cartaceas e tomentosas, botoes florais brancos.",NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Minas Gerais","E.E. do Panga.","-48.3","-18.9167",NA,NA,NA,"Uberlandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"697","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009467","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","J. M. Rezende","137","1995","9","30",NA,"Brazil",NA,NA,"Subarbusto cerca de 60cm de altura. Flor branca. As flores podem ter o calice c/5 ou 6 sepalas; folhas discolores.",NA,"Magnoliophyta","Myrtales","O.Berg","C. Proenca, 7/Nov/1996.","Distrito Federal","Samambia. No campo de Murundus","-48.149858","-15.889995",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"698","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009545","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","I. Gottsberger","280R-23971","1971","9","23",NA,"Brazil",NA,NA,"Xeromorphic tree and scrub woodland form, on gentle slope.",NA,"Magnoliophyta","Myrtales","O.Berg","L.R. Landrum, 2000.","Sao Paulo","18km north, 14km east of Sao Manuel. Along the Sao Manuel-Piracicaba highway. Next ex-rail station 'Treze de Maio'","-48.4167","-22.75",NA,NA,NA,"Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"699","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009456","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","A. A. Arantes; R. Scabbia","359","1995","10","13",NA,"Brazil",NA,NA,"Coor from www.fallingrain.com/world; Subarbusto ca. 0.80m. Frutos imaturos verdes.",NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Minas Gerais","E.E. do Panga.","-48.3","-18.9167",NA,NA,NA,"Uberlandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"700","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009558","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","G. Hatschbach","44058","1981","10","7",NA,"Brazil",NA,NA,"Subarbusto, xilopodifera. Flor alva.",NA,"Magnoliophyta","Myrtales","O.Berg","L.R. Landrum, 1987.","Goias","Cristalina. Serra dos Cristes.","-47.616667","-16.616667",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"701","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009561","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","E. Zardini; C. Velasquez","23761","1990","11","10",NA,"Paraguay",NA,NA,"Tree 12m.",NA,"Magnoliophyta","Myrtales","O.Berg","B.K. Holst, 1991.","Caaguazu","Arroyo Yuquyry.","-55.9167","-25.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"702","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009532","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","L. R. Landrum; S.S. Landrum, I. Sesualdo, N. Soria.","8708","1995","8","20",NA,"Paraguay",NA,NA,"Subshrub.",NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Amambay","Parque Nacional Cerro Cora. NE limit of Parque. Naranja-hai.","-56.0833","-22.5833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"703","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009569","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","C. Proenca; L.R. Landrum, S.S. Landrum","1470","1995","8","10",NA,"Brazil",NA,NA,"Coor from www.fallingrain.com/world; Shrub, 0.3m. 2km N on Rua 4. 'Guabiroba'",NA,"Magnoliophyta","Myrtales","O.Berg","L. R. Landrum","Distrito Federal","Chapada de Contagem, road NE edge Parque Nacional de Brasilia. Centro Oeste.","-47.9167","-15.7833",NA,NA,NA,"Brasilia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"704","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009464","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","L.S. Kinoshita","32202","1994","10","19",NA,"Brazil",NA,NA,"scanned; coor from www.fallingrain.com/world; Arbusto + ou - 1.5m de altura. Frutos submaduros.",NA,"Magnoliophyta","Myrtales","O.Berg","L.R. Landrum, 1997.","Sao Paulo","Cerrado do Valerio na estrada p/represa do Lobo (2da porteira)","-47.8167","-22.25",NA,NA,NA,"Itirapina",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"705","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009553","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","G. Hatschbach","43383","1980","11","25",NA,"Brazil",NA,NA,"Coor from www.fallingrain.com/world; Subarbusto 50cm, flor alva.",NA,"Magnoliophyta","Myrtales","O.Berg","L.R. Landrum, 1988.","Parana","Rio das Mortes","-49.7","-24.25",NA,NA,NA,"Jaguariaiva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"706","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009484","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","C. Proenca; J.A. Ratter, J. Fonseca filho, S. Bridgewater, M.F. Simon.","1518","1996","9","18",NA,"Brazil",NA,NA,"Arbusto 1m, flor branca. Comum local. Calice verde; petalas brancas. Folhas novas verde-palido; forma moita.",NA,"Magnoliophyta","Myrtales","O.Berg","C. Proenca, 24/Sept/1996.","Mato Grosso","15km NO do Alto do Araguaia na Estrada para Itiquira. Centro Oeste.","-53.35","-17.25",NA,NA,NA,"Alto Araguaia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"707","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009476","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","V.C. Souza; F.F. Mazine, R.T. Tsuji","26947","2001","8","27",NA,"Brazil",NA,NA,"Coor from www.fallingrain.com/world",NA,"Magnoliophyta","Myrtales","O.Berg","L.R Landrum, 2003.","Minas Gerais","Serra da Soledade.","-43.8","-19.9",NA,NA,NA,"Sabara",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"708","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009562","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","David R. Brunner; Reinilda Dure, William Buck","952","1984","10","16",NA,"Paraguay",NA,NA,"Arbol pequenho hasta 5m de altura, con copa que llega al suelo. Flores blancas.",NA,"Magnoliophyta","Myrtales","O.Berg","B.K. Holst, 1991","Canindeyu","Estancia de Rio Corrientes, 60km al este de Mbutuy.","-55.85","-24.5167",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"709","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009458","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","A. A. Arantes; M.H. Brito","313","1995","9","9",NA,"Brazil",NA,NA,"Coor from www.fallingrain.com/world; Subarbusto ca. 60m. Botoes verde-claro. Petalas brancas. Folhas jovens de coloracao verde-alaranjado. Flor perfumada.",NA,"Magnoliophyta","Myrtales","O.Berg","A.A. Arantes, Sept/1995.","Minas Gerais","E.E. do Panga.","-48.3","-18.9167",NA,NA,NA,"Uberlandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"710","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009542","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","V.C. Souza; P.H. Miyagi, J.P Souza","7315","1994","11","14",NA,"Brazil",NA,NA,"Arbusto; flores alvas.",NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Sao Paulo","Estrada Itarare-Itapeva, proximo a ponte do Rio Verde.","-49.2017","-24.085",NA,NA,NA,"Itarare",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"711","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009557","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","G. Hatschbach; R. Kummrow","48436","1984","10","14",NA,"Brazil",NA,NA,"Coor from www.fallingrain.com/world; Arbusto 1m, flor alva.",NA,"Magnoliophyta","Myrtales","O.Berg","L.R. Landrum, 1987.","Mato Grosso do Sul","Rod. p/Cel Sapucaia.","-55.2167","-23.0833",NA,NA,NA,"Amambai",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"712","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0057161","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Elsa Matilde Zardini; Idilfo Franco","55003","2000","8","28",NA,"Paraguay",NA,NA,"Tree 3 m. Corolla white.",NA,"Magnoliophyta","Myrtales","O.Berg","L. R. Landrum","Canindeyu","Aguara nu.","-55.28","-24.18361",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"713","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009550","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","V.C. Souza; P.H. Miyagi, J.P Souza, M.Y. Nakagomi.","7100","1994","11","12",NA,"Brazil",NA,NA,"Arbusto, ca. 1.5m alto, frutos imaturos verdes.",NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Sao Paulo","Itapeva","-49.0525","-24.0736",NA,NA,NA,"Itapeva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"714","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009549","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","I. Gottsberger","128-1-x1091172","1972","11","9",NA,"Brazil",NA,NA,"Xeromorphic tree and scrub woodland form, on gentle slope. Shrub.",NA,"Magnoliophyta","Myrtales","O.Berg","L.R. Landrum, 2000.","Sao Paulo","18km north, 14km east of Sao Manuel. Along the Sao Manuel-Piracicaba highway. Next ex-rail station 'Treze de Maio'","-48.4167","-22.75",NA,NA,NA,"Botucatu",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"715","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009709","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","C. Proenca; J.A. Ratter, J. Fonseca Filho, S. Bridgewater, M.F. Simon.","1547","1996","9","19",NA,"Brazil",NA,NA,"Arbusto- ramificado 1.3m. Botoes e folhas novas verde-claro. Populacao com individuos alvo pubescentes e aoutros glabros. 'Guavira'",NA,"Magnoliophyta","Myrtales","O.Berg","C. Proenca, 24/Sept/1996.","Mato Grosso do Sul","Centro Oeste.","-54.7","-18.5",NA,NA,NA,"Coxim",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"716","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009554","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","G. Hatschbach","43387","1980","11","25",NA,"Brazil",NA,NA,"Coor from www.fallingrain.com/world; Arbusto 70cm.",NA,"Magnoliophyta","Myrtales","O.Berg","L.R. Landrum, 1988.","Parana","Rio das Mortes","-49.7","-24.25",NA,NA,NA,"Jaguariaiva",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"717","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009460","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","A. A. Arantes; R. Scabbia","375","1995","10","13",NA,"Brazil",NA,NA,"Coor from www.fallingrain.com/world; Subarbusto ca. 0.50m. Frutos imaturos verdes e lacinios do calice percistentes.",NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Minas Gerais","E.E. do Panga.","-48.3","-18.9167",NA,NA,NA,"Uberlandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"718","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009567","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","Al Gentry; S. Keel, V. vera, J. Davalos.","59272","1987","9","23",NA,"Paraguay",NA,NA,"5 anthers and 0 glands.; Shurb 2m, flowers white, 5 petals.",NA,"Magnoliophyta","Myrtales","O.Berg","L.R. Landrum, 1991.","San Pedro","35km of Curuguaty.","-55.9667","-24.5833",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"719","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009474","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","A. A. Arantes; I. Schiavini","394","1995","10","13",NA,"Brazil",NA,NA,"Coor from www.fallingrain.com/world; Arbusto ca. 0.50m. Flores brancas com perfume agradavel.",NA,"Magnoliophyta","Myrtales","O.Berg",NA,"Minas Gerais","E.E. do Panga.","-48.3","-18.9167",NA,NA,NA,"Uberlandia",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"720","2018-03-08 09:13:18-03","ASU","ASU-PLANTS","ASU0009566","PreservedSpecimen","Plantae","Myrtaceae","Campomanesia","pubescens","Campomanesia pubescens","E. Zardini; Leongino Geurrero","55926","2001","2","26",NA,"Paraguay",NA,NA,"Shrub 1.5m. Corolla white.",NA,"Magnoliophyta","Myrtales","O.Berg","L.R Landrum, 2003.","Caaguazu","No specific","-56.3419","-25.1108",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
