"record_id","modified","institutionCode","collectionCode","catalogNumber","basisOfRecord","kingdom","phylum","order","family","genus","specificEpithet","scientificName","scientificNameAuthorship","identifiedBy","yearIdentified","monthIdentified","country","stateProvince","county","locality","decimalLongitude","decimalLatitude","verbatimLongitude","verbatimLatitude","coordinatePrecision","occurrenceRemarks","geoFlag","recordedBy","year","month","day","continentOcean","preparationType","previousCatalogNumber","barcode","recordNumber","typeStatus","minimumElevationInMeters","maximumElevationInMeters","imagecode","dayIdentified","infraspecificEpithet","class","relatedCatalogItem","fieldNumber","individualCount","sex"
"1664","2019-11-01 15:04:00-03","UnB","UB","22752","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Incógnito",NA,NA,"Brasil","Distrito Federal","Brasília",NA,"-47.933333","-15.883333","-47.933333","-15.883333",NA,NA,NA,"Martin, R","1965","07","26","Southern America",NA,NA,NA,"458",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1665","2019-11-01 15:04:00-03","UnB","UB","3162","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Faria, CA",NA,NA,"Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília. Próximo a entrada de serviço","-47.933333","-15.883333","-47.933333","-15.883333",NA,"Hipanto verde, lacíneos verde com ápice vináceo. Estames amarelos.; Arbusto 1,5m. Flor rósea; Borda da mata de galeria.",NA,"Munhoz, CBR","1994","03","18","Southern America",NA,NA,NA,"79",NA,"1020","1020",NA,NA,NA,NA,NA,NA,NA,NA
"1666","2019-11-01 15:04:00-03","UnB","UB","37012","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Diniz-Neres, DO","2017","09","Brasil","Goiás","Alto Paraíso de Goiás","Alto Paraíso de Goiás, Parque Nacional da Chapada dos Veadeiros","-47.516667","-14.116667","-47.516667","-14.116667",NA,NA,NA,"Lima, IV","1993","05","24","Southern America",NA,NA,NA,"97",NA,NA,NA,NA,"25",NA,NA,NA,NA,NA,NA
"1667","2021-03-16 09:43:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Munhoz, CBR","2009","03","Brasil","Distrito Federal","Brasília","Floresta Nacional de Brasília (FLONA)","-48.069444","-15.762222","-48.069444","-15.762222",NA,"Folha : SD-22-Z-D; Flor com pétalas rosas e estames amarelos; Campo limpo",NA,"Munhoz, CBR; Eugênio, CUO; Garcia, NT; Emmert, P","2008","09","12","Southern America",NA,NA,NA,"4956",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1668","2019-11-01 15:04:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Antunes, LLC","2016","04","Brasil","Minas Gerais","Diamantina","estrada Diamantina - Conselheiro da mata, MG-220 nos arredores do km 173","-43.760556","-18.288611","-43.760556","-18.288611",NA,"Subarbusto ereto, ca. 45 cm altura, flor roxa; Cerrado rupestre",NA,"Antunes, LLC; Oliveira, CC; Schliewe, MA","2016","04","04","Southern America",NA,NA,NA,"1857",NA,"1250","1250",NA,"04",NA,NA,NA,NA,NA,NA
"1669","2019-11-01 15:04:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Antunes, LLC","2016","04","Brasil","Minas Gerais","Diamantina","estrada Diamantina - Conselheiro da mata, MG-220 nos arredores do km 173","-43.760556","-18.288611","-43.760556","-18.288611",NA,"Subarbusto ereto, ca. 45 cm altura, flor roxa; Cerrado rupestre",NA,"Antunes, LLC; Oliveira, CC; Schliewe, MA","2016","04","04","Southern America",NA,NA,NA,"1858",NA,"1250","1250",NA,"04",NA,NA,NA,NA,NA,NA
"1670","2021-03-16 09:43:33-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Fonseca, ML","2017","03","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE (RECOR)","-47.9","-15.930833","-47.9","-15.930833",NA,"Folha : SD-23-Y-C; Subarbusto ca. 0,92m. Flor com sépalas verdes, pétalas rosas e estames amarelos; Vereda",NA,"Munhoz, CBR; Eugênio, CUO; Corrêa, ACG; Aguiar, P; Emmert, P; Bodens, FWP","2008","09","26","Southern America",NA,NA,NA,"4991",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1671","2019-11-01 15:04:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Fonseca, ML","2017","03","Brasil","Distrito Federal","Brasília","Floresta Nacional de Brasília (FLONA)","-48.069444","-15.762222","-48.069444","-15.762222",NA,"Subarbusto ca. 0,90m. Flores; Vereda",NA,"Munhoz, CBR; Eugênio, CUO; Corrêa, ACG; Aguiar, P; Emmert, P; Bodens, FWP","2008","10","15","Southern America",NA,NA,NA,"5160",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1672","2019-11-01 15:04:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Fonseca, ML","2017","08","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE (RECOR)","-47.9","-15.930833","-47.9","-15.930833",NA,"Subarbusto ca. 0,60m. Frutos; Vereda",NA,"Munhoz, CBR; Eugênio, CUO; Aguiar, P; Emmert, P","2008","10","24","Southern America",NA,NA,NA,"5242",NA,"1100","1100",NA,NA,NA,NA,NA,NA,NA,NA
"1673","2020-07-29 09:05:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Silva, DP",NA,NA,"Brasil","Distrito Federal","Brasília","Instituto Brasileiro de Geografia e Estatística","-47.899278","-15.932889","-47.899278","-15.932889",NA,"Vereda",NA,"Silva, DP; Jesus, EA; Trindade, JC; Munhoz, CBR","2019","04","24","Southern America",NA,NA,NA,"1004",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1674","2019-11-01 15:04:00-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Antunes, LLC","2016","04","Brasil","Minas Gerais","Diamantina","estrada Diamantina - Conselheiro da mata, MG-220 nos arredores do km 173","-43.760556","-18.288611","-43.760556","-18.288611",NA,"Subarbusto ereto, ca. 45 cm altura, flor roxa; Cerrado rupestre",NA,"Antunes, LLC; Oliveira, CC; Schliewe, MA","2016","04","04","Southern America",NA,NA,NA,"1859",NA,"1250","1250",NA,"04",NA,NA,NA,NA,NA,NA
"1675","2020-07-29 09:05:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Silva, DP",NA,NA,"Brasil","Distrito Federal","Brasília","Floresta Nacional de Brasília Flona","-48.026111","-16.272778","-48.026111","-16.272778",NA,"Vereda",NA,"Silva, DP; Jesus, EA; Bijos, NR; Trindade, JC; Munhoz, CBR","2019","05","10","Southern America",NA,NA,NA,"1076",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1676","2020-07-29 09:05:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Silva, DP",NA,NA,"Brasil","Distrito Federal","Brasília","Floresta Nacional de Brasília Flona","-48.026111","-16.272778","-48.026111","-16.272778",NA,"Vereda",NA,"Silva, DP; Jesus, EA; Bijos, NR; Trindade, JC; Munhoz, CBR","2019","05","10","Southern America",NA,NA,NA,"1069",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1677","2020-07-29 09:05:02-03","UnB","UB",NA,"PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Silva, DP",NA,NA,"Brasil","Goiás","Alto Paraíso","Chapada dos Veadeiros Vereda dos Ingleses","-47.763806","-14.135556","-47.763806","-14.135556",NA,"Vereda",NA,"Silva, DP; Jesus, EA; Bijos, NR; Munhoz, CBR","2018","07","05","Southern America",NA,NA,NA,"909",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1678","2019-11-01 15:04:00-03","UnB","UB","113104","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Neiva, CAF",NA,NA,"Brasil","Distrito Federal","Brasília","Parque Nacional de Brasília","-47.9296989440918","-15.7797002792358",NA,NA,"70570","Estames amarelos.; Subarbusto 0,5m. Flor rosa; Brejo. Topologia: Plano.","auto","Faria, CA; et al.","2006","08","18","Southern America",NA,NA,NA,"244",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1679","2019-11-01 15:04:00-03","UnB","UB","149430","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Versiane, AFA","2012","09","Brasil","Goiás",NA,"15km N of Corumbá de Goiás.",NA,NA,NA,NA,NA,"Petals dark pink.; Shrublet 40cm tall.; Gallery forest.",NA,"Anderson, WR","1973","05","16","Southern America",NA,NA,NA,"10447",NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,NA
"1680","2019-11-01 15:04:00-03","UnB","UB","149450","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Wurdack, JJ","1972",NA,"Brasil","Minas Gerais",NA,"Serra da Caraça.",NA,NA,NA,NA,NA,"Corolla white, stamens yellow.; Shrub 1m tall.",NA,"Irwin, HS","1971","01","26","Southern America",NA,NA,NA,"29231",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1681","2019-11-01 15:04:00-03","UnB","UB","100656","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Diniz-Neres, DO","2016","03","Brasil","Distrito Federal","Brasília","Fundação Zoobotânica","-47.9296989440918","-15.7797002792358",NA,NA,"70570",".","auto","Heringer, EP","1961","05","15","Southern America",NA,NA,NA,"8332/526",NA,NA,NA,NA,"31",NA,NA,NA,NA,NA,NA
"1682","2019-11-01 15:04:00-03","UnB","UB","149433","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Versiane, AFA","2012","09","Brasil","Goiás","Pirenópolis","Parque Estadual dos Pirineus.","-48.9592018127441","-15.852499961853",NA,NA,"40887","Flores magenta, estames amarelos.; Arbusto.","auto","Santos, ML","2002","11","02","Southern America",NA,NA,NA,"180",NA,NA,NA,NA,"04",NA,NA,NA,NA,NA,NA
"1683","2019-11-01 15:04:00-03","UnB","UB","149449","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Martins, AB","2005",NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral, entre o Rio Embaiassaia e o Rio Preto.","-44.1721992492676","-17.7574996948242",NA,NA,"37503","Flor rosada, anteras amarela.; Subarbusto 70cm.; Campo rupestre.","auto","Hatschbach, G","2004","06","07","Southern America",NA,NA,NA,"77509",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1684","2019-11-01 15:04:00-03","UnB","UB","149429","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","imbricata","Lavoisiera imbricata","DC.","Diniz-Neres, DO","2016","03","Brasil","Minas Gerais","Lima Duarte","Parque estadual do Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"30417","Flores róseas com anteras amarelas, frutos maduros.; Arbusto 50cm.","auto","Campos, BC","2002","03","23","Southern America",NA,NA,NA,"48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1685","2019-11-01 15:04:00-03","UnB","UB","149448","PreservedSpecimen","Plantae","Dicotyledoneae",NA,"Melastomataceae","Lavoisiera","insignis","Lavoisiera insignis","DC.","Wurdack, JJ","1972",NA,"Brasil","Minas Gerais",NA,"Serra da Caraça.",NA,NA,NA,NA,NA,"Corlla scarlet.; Subshrub 1m tall.",NA,"Irwin, HS","1971","01","25","Southern America",NA,NA,NA,"29051",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1686","2019-10-03 10:03:55-03","UFSCar","SORO","2809","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.",NA,NA,NA,"Brasil","Minas Gerais","Joaquim Felício","Serra do Cabral","-44.191944","-17.708056","44°11'31''W","17°42'29''S",NA,NA,NA,"Souza, V.C.; Souza, J.P.; Elias, S.I.; Forster, W.; Oliveira, A.C.P.","1999","05","16",NA,NA,NA,NA,"22427",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1687","2019-10-03 10:03:55-03","UFSCar","SORO","2811","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","phyllocalycina","Lavoisiera phyllocalycina","Cogn.",NA,NA,NA,"Brasil","São Paulo","Itararé","Estrada Itararé - Bom Sucesso de Itararé. Fazenda Ibiti","-49.3400001525879","-24.1100006103516",NA,NA,"27729",NA,"auto","Souza, V.C.; Sakuragui, C.M.; Souza, J.P.; Sanches, C.D.; Wongtschowski, M.; Scalon, V.R.; Farah, F.T.","1995","08","20",NA,NA,NA,NA,"8926",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1688","2019-10-03 10:03:55-03","UFSCar","SORO","2808","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","phyllocalycina","Lavoisiera phyllocalycina","Cogn.",NA,NA,NA,"Brasil","São Paulo","Itararé","Fazenda Ibiti (Ripasa)","-49.269444","-24.253778","49°16'10''W","24°15'13,6''S",NA,NA,NA,"Souza, V.C.; Scaramuzza, C.A.M.; Shimabukuro, M.T.","1993","05","22",NA,NA,NA,NA,"3906",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1689","2019-10-03 10:03:55-03","UFSCar","SORO","2810","PreservedSpecimen","Plantae",NA,NA,"Melastomataceae","Lavoisiera","phyllocalycina","Lavoisiera phyllocalycina","Cogn.",NA,NA,NA,"Brasil","São Paulo","Itararé","Fazenda do IAC","-49.3400001525879","-24.1100006103516",NA,NA,"27729",NA,"auto","Souza, V.C.; Sakuragui, C.M.; Scaramuzza, C.A.M.; Fina, B.G.; Rolim, G.S.; Shimabukuro, M.T.","1993","02","14",NA,NA,NA,NA,"2264",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1690","2019-05-06 11:59:19-03","UFU","HUFU","44951","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.",NA,NA,NA,"Brasil","Bahia","Abaíra","Catolés - Guarda Mó, Bbicota","-41.6636009216309","-13.2496995925903",NA,NA,"26531","Arbusto, ca. 1,0 m. Folhas coriáceas, flores com sépalas vermelhas no ápice e branco na base, pétalas de lilás a branco, anteras amarelas.","auto","Correia, C.; Conceição, A.S.; Mara Vanilda; et al.","2003","07","23",NA,NA,NA,"HUFU00060842","309",NA,NA,NA,"HUFU00060842",NA,NA,NA,NA,NA,NA,NA
"1691","2019-05-06 11:59:19-03","UFU","HUFU","49551","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Fonseca, M.L.","2007","07","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa, Borda de Mata de Galeria","-47.9296989440918","-15.7797002792358",NA,NA,"70570","Arbusto 120 cm. Flores abertas e botões.","auto","Amaral, A.G.; Eugênio, C.U.O. & Munhoz, C.","2007","03","14",NA,NA,NA,"HUFU00060849","1046",NA,NA,NA,"HUFU00060849",NA,NA,NA,NA,NA,NA,NA
"1692","2019-05-06 11:59:19-03","UFU","HUFU","27150","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Mello Barreto",NA,NA,"Brasil","Minas Gerais","Diamantina","Bandeirinha","-43.6002998352051","-18.2493991851807",NA,NA,"101169","Arbusto, ca. 1 m.; Campo úmido.","auto","Barreto, M.","1937","11","10",NA,NA,NA,"HUFU00060837","9719",NA,NA,NA,"HUFU00060837",NA,NA,NA,NA,NA,NA,NA
"1693","2019-05-06 11:59:19-03","UFU","HUFU","38246","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.",NA,NA,NA,"Brasil","Minas Gerais","Ouro Preto","Mariana","-43.5080986022949","-20.2875003814697",NA,NA,"44599",NA,"auto","Freitas; Pedrolli; Santos & Lopes","2001","09","18",NA,NA,NA,"HUFU00060841","s.n.",NA,NA,NA,"HUFU00060841",NA,NA,NA,NA,NA,NA,NA
"1694","2019-05-06 11:59:19-03","UFU","HUFU","27082","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Mello Barreto",NA,NA,"Brasil","Minas Gerais","São João Del Rey","Serra do Lenheiro","-44.2616996765137","-21.1355991363525",NA,NA,"39093","Arbusto 0,70 cm alt.; Campo úmido.","auto","Barreto, M.","1936","07","08",NA,NA,NA,"HUFU00060843","4722",NA,NA,NA,"HUFU00060843",NA,NA,NA,NA,NA,NA,NA
"1695","2019-05-06 11:59:19-03","UFU","HUFU","46279","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Romero, R.","2006","11","Brasil","São Paulo","Itararé","Unidade de Pesquisa e Desenvolvimento de Itararé","-49.3400001525879","-24.1100006103516",NA,NA,"27729","Campo úmido.","auto","Tannus, J.L.S.","2005","08","26",NA,NA,NA,"HUFU00060850","855",NA,NA,NA,"HUFU00060850",NA,NA,NA,NA,NA,NA,NA
"1696","2019-05-06 11:59:19-03","UFU","HUFU","63349","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Ramalho, C.L.","2002","05","Brasil","Distrito Federal","Brasília","Fazenda Água Limpoa - Córrego da Onça","-47.916111","-15.953056","-47.916111","-15.953056",NA,"Arbusto. Flor rosa.",NA,"Ramalho, C.L.; Caires, C.S. & Mendes, V.C.","2002","05","14",NA,NA,NA,"HUFU00060847","55",NA,"1277","1277","HUFU00060847",NA,NA,NA,NA,NA,NA,NA
"1697","2019-05-06 11:59:19-03","UFU","HUFU","54400","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Munhoz, C.B.R.","1993",NA,"Brasil","Distrito Federal","Taguatinga","Córrego Vicente Pires, Perto do Setor Industrial de Taguantinga.","-48.016667","-15.75","-48.016667","-15.75",NA,"Arbusto, ca. 1,0 m. Pétalas liláses.; Margem da mata ciliar.",NA,"Laterza, L.F.","1983","08","30",NA,NA,NA,"HUFU00060839","01",NA,NA,NA,"HUFU00060839",NA,NA,NA,NA,NA,NA,NA
"1698","2019-05-06 11:59:19-03","UFU","HUFU","74012","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.",NA,NA,NA,"Brasil","Distrito Federal","Taguatinga","Córrego Vicente Pires, Perto do Setor Industrial de Taguatinga.","-48.016667","-15.75","-48.016667","-15.75",NA,"Arbusto até 1m. Pétalas lilases.; Margem de mata ciliar.",NA,"Laterza, L.F.","1983","08","30",NA,NA,NA,"HUFU00072024","s.n.",NA,NA,NA,"HUFU00072024",NA,NA,NA,NA,NA,NA,NA
"1699","2020-11-27 11:33:51-03","UFU","HUFU","65898","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Munhoz, C.B.R.","2008","10","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE, (RECOR)&nf;Folha: SD 23-Y-C","-47.9","-15.930833","-47.9","-15.930833",NA,"Arbusto ca. 1m. Flor com sépalas verdes, pétalas lilases e estames.; Vereda",NA,"Munhoz, C.B.R.; Medonça, R.C.; Corrêa, A.C.G.; Bodens, F.W.P. & Nascimento, T.R.","2008","04","09",NA,NA,NA,"HUFU00060836","3608",NA,"1100","1100","HUFU00060836",NA,NA,NA,NA,NA,NA,NA
"1700","2019-05-06 11:59:19-03","UFU","HUFU","67866","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Munhoz, C.B.R.","2008","10","Brasil","Distrito Federal","Brasília","Reserva Ecológica do IBGE, (RECOR) Folha: SD-23-Y-C","-47.9","-15.930833","-47.9","-15.930833",NA,"Arbusto ca. 0,50 m. Flor com sépalas verdes, pétalas róseas e estames amarelos.; Vegetação Vereda.",NA,"Munhoz, C.B.R.; Eugênio, C.U.O.; Nascimento, T.R. & Bodens, F.W.P.","2008","06","05",NA,NA,NA,"HUFU00060845","4081",NA,"1100","1100","HUFU00060845",NA,NA,NA,NA,NA,NA,NA
"1701","2019-05-06 11:59:19-03","UFU","HUFU","71767","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Souza, M.A.","2014","09","Brasil","Distrito Federal","Brasília","Fazenda Água Limpa","-47.908889","-15.946667","-47.908889","-15.946667",NA,"Subarbusto (+- 60 cm alt.) com flores liláses.",NA,"Souza, M.A.","2014","09","02",NA,NA,NA,"HUFU00041066","13",NA,NA,NA,"HUFU00041066","02",NA,NA,NA,NA,NA,NA
"1702","2019-05-06 11:59:19-03","UFU","HUFU","74015","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Munhoz, C.B.R.","1993",NA,"Brasil","Distrito Federal","Taguatinga","Córrego Vicente Pires, Perto do Setor Industrial de Taguatinga.","-48.016667","-15.75","-48.016667","-15.75",NA,"Arbsuto até 1m; folhas coreáceas; folhas roxas.; Margem da mata ciliar.",NA,"Lopes, S.A.G.","1983","08","30",NA,NA,NA,"HUFU00072027","s.n.",NA,"1080","1080","HUFU00072027",NA,NA,NA,NA,NA,NA,NA
"1703","2019-11-28 15:45:16-03","UFU","HUFU","34210","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Fonseca, M.L.","2003","06","Brasil","Distrito Federal","Brasília","APA GAMA - Cabeça de Veado, ARIE do Córrego do Cedro. Região Administrativa do Núcleo Bandeirantes. SMPW Q-26, Conj. 3.","-47.9296989440918","-15.7797002792358",NA,NA,"70570","Arbusto, ca. 1,2 m. Folhas discolores, flores róseas e anteras amarelas.; Campo limpo brejoso. Solo hidromórfico, Relevo plano.","auto","Fonseca, M.L.; Alvarenga, D.","2003","05","14",NA,NA,NA,"HUFU00060844","4719",NA,NA,NA,"HUFU00060844",NA,NA,NA,NA,NA,NA,NA
"1704","2019-05-06 11:59:19-03","UFU","HUFU","27151","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Mello Barreto",NA,NA,"Brasil","Minas Gerais","Diamantina","Arranca Rabo","-43.6002998352051","-18.2493991851807",NA,NA,"101169","Arbusto 2 m.; Grota no campo.","auto","Barreto, M.","1937","11","03",NA,NA,NA,"HUFU00060838","9361",NA,NA,NA,"HUFU00060838",NA,NA,NA,NA,NA,NA,NA
"1705","2019-05-06 11:59:19-03","UFU","HUFU","61108","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Guarçoni, E.","2004","07","Brasil","Minas Gerais","Francisco Dumont","Serra do Cabral, rio Preto.","-44.2341995239258","-17.3150005340576",NA,NA,"45152","Subarbusto. Folha coriácea, verde, pétala lilás.; Campo brejoso, úmido.","auto","Guarçoni, E.; Sartori, M.A.","2004","06","13",NA,NA,NA,"HUFU00060840","715",NA,NA,NA,"HUFU00060840","17",NA,NA,NA,NA,NA,NA
"1706","2019-05-06 11:59:19-03","UFU","HUFU","27081","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","bergii","Lavoisiera bergii","Cogn.","Mello Barreto",NA,NA,"Brasil","Minas Gerais","Tiradentes","Serra de Tiradentes","-44.1781005859375","-21.1103000640869",NA,NA,"10355","Arbusto 0,50 m. Flor rosa.; Campo, entre pedras.","auto","Barreto, M.","1936","07","10",NA,NA,NA,"HUFU00060848","4798",NA,NA,NA,"HUFU00060848",NA,NA,NA,NA,NA,NA,NA
"1707","2019-05-06 11:59:19-03","UFU","HUFU","23745","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","britoana","Lavoisiera britoana","Barreto",NA,NA,NA,"Brasil","Minas Gerais","Delfinópolis","Estrada para a Babilônia","-46.8539009094238","-20.343900680542",NA,NA,"41380","Subarbusto, ca. 0,4 m. Corola rósea, base creme e estames amarelados.; Campo rupestre.","auto","Romero, R.; Nakajima, J.N.","1996","05","24",NA,NA,NA,"HUFU00038889","3433",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"1708","2019-05-06 11:59:19-03","UFU","HUFU","27061","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cataphracta","Lavoisiera cataphracta","DC.","Mello Barreto",NA,NA,"Brasil","Minas Gerais","Santa Luzia","Serra do cipó, Km 143, estrada do Pilar.","-43.8513984680176","-19.7696990966797",NA,NA,"19939","Arbusto, ca. 0,6 m.; Campo úmido.","auto","Barreto, M.","1936","08","17",NA,NA,NA,"HUFU00060846","7048",NA,NA,NA,"HUFU00060846",NA,NA,NA,NA,NA,NA,NA
"1709","2019-05-06 11:59:19-03","UFU","HUFU","53752","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cataphracta","Lavoisiera cataphracta","DC.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Após a mata de Acauã.",NA,NA,NA,NA,NA,NA,NA,"Brandão, M.","1993","05","05",NA,NA,NA,"HUFU00060674","22901",NA,NA,NA,"HUFU00060674",NA,NA,NA,NA,NA,NA,NA
"1710","2019-05-06 11:59:19-03","UFU","HUFU","53753","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","cataphracta","Lavoisiera cataphracta","DC.",NA,NA,NA,"Brasil","Minas Gerais",NA,"Serra do cipó, Chapéu do sol.",NA,NA,NA,NA,NA,NA,NA,"Brandão, M.","1993","05","03",NA,NA,NA,"HUFU00060673","22793",NA,NA,NA,"HUFU00060673",NA,NA,NA,NA,NA,NA,NA
"1711","2019-05-06 11:59:19-03","UFU","HUFU","27154","S","Plantae",NA,NA,"Melastomataceae","Lavoisiera","compta","Lavoisiera compta","DC.","Mello Barreto",NA,NA,"Brasil","Minas Gerais","Lima Duarte","Serra da Ibitipoca","-43.793098449707","-21.8425006866455",NA,NA,"30417","Arbusto com flor violácea.; Campo úmido.","auto","Magalhães, M.","1940","09","19",NA,NA,NA,"HUFU00060854","499",NA,NA,NA,"HUFU00060854",NA,NA,NA,NA,NA,NA,NA
